"erwst","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Full-time","2012","secondary school degree","higher education","318","0.478252482541032","0.441326739712112","0.515178225369952"
"Full-time","2012","college entrance qualification","in school","","","",""
"Full-time","2012","college entrance qualification","inadequately","","","",""
"Full-time","2012","college entrance qualification","general elemantary","","","",""
"Full-time","2012","college entrance qualification","middle vocational","139","0.155418120486356","0.131930084741203","0.17890615623151"
"Full-time","2012","college entrance qualification","vocational + Abi","760","0.53313901153609","0.509225465623366","0.557052557448815"
"Full-time","2012","college entrance qualification","higher vocational","266","0.589933747143736","0.546070259419286","0.633797234868186"
"Full-time","2012","college entrance qualification","higher education","2573","0.568294976317063","0.554254909361914","0.582335043272212"
"Full-time","2012","Other degree","in school","","","",""
"Full-time","2012","Other degree","inadequately","10","","",""
"Full-time","2012","Other degree","general elemantary","121","0.272845062999088","0.229248983769518","0.316441142228657"
"Full-time","2012","Other degree","middle vocational","235","0.376317063024697","0.338958452204961","0.413675673844432"
"Full-time","2012","Other degree","vocational + Abi","97","0.418826715258467","0.360409235229724","0.477244195287209"
"Full-time","2012","Other degree","higher vocational","20","","",""
"Full-time","2012","Other degree","higher education","165","0.392338308451305","0.346187942407036","0.438488674495573"
"Full-time","2012","no degree/no degree yet","in school","1","","",""
"Full-time","2012","no degree/no degree yet","inadequately","67","0.230892397909977","0.184864777346958","0.276920018472996"
"Full-time","2012","no degree/no degree yet","general elemantary","","","",""
"Full-time","2012","no degree/no degree yet","middle vocational","27","","",""
"Full-time","2012","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","2012","no degree/no degree yet","higher vocational","1","","",""
"Full-time","2012","no degree/no degree yet","higher education","1","","",""
"Part-time","2012","lower secondary degree","in school","","","",""
"Part-time","2012","lower secondary degree","inadequately","","","",""
"Part-time","2012","lower secondary degree","general elemantary","147","0.0719716196579308","0.0599723308015743","0.0839709085142874"
"Part-time","2012","lower secondary degree","middle vocational","535","0.0772760036274752","0.070270950884489","0.0842810563704614"
"Part-time","2012","lower secondary degree","vocational + Abi","","","",""
"Part-time","2012","lower secondary degree","higher vocational","28","","",""
"Part-time","2012","lower secondary degree","higher education","4","","",""
"Part-time","2012","secondary school degree","in school","","","",""
"Part-time","2012","secondary school degree","inadequately","","","",""
"Part-time","2012","secondary school degree","general elemantary","69","0.058805243729737","0.0426832326307684","0.0749272548287056"
"Part-time","2012","secondary school degree","middle vocational","1265","0.152530296178675","0.143567908245837","0.161492684111513"
"Part-time","2012","secondary school degree","vocational + Abi","4","","",""
"Part-time","2012","secondary school degree","higher vocational","122","0.0975113696174852","0.077107216482085","0.117915522752885"
"Part-time","2012","secondary school degree","higher education","101","0.100048121938971","0.0778669472248401","0.122229296653103"
"Part-time","2012","college entrance qualification","in school","","","",""
"Part-time","2012","college entrance qualification","inadequately","","","",""
"Part-time","2012","college entrance qualification","general elemantary","","","",""
"Part-time","2012","college entrance qualification","middle vocational","76","0.0648061163436493","0.048846082052794","0.0807661506345047"
"Part-time","2012","college entrance qualification","vocational + Abi","406","0.169897629940227","0.151896927965291","0.187898331915163"
"Part-time","2012","college entrance qualification","higher vocational","79","0.132731188993777","0.102473351766421","0.162989026221133"
"Part-time","2012","college entrance qualification","higher education","786","0.122257106725375","0.112971518152294","0.131542695298455"
"Part-time","2012","Other degree","in school","","","",""
"Part-time","2012","Other degree","inadequately","4","","",""
"Part-time","2012","Other degree","general elemantary","39","0.127609165939161","0.0949524591635861","0.160265872714736"
"Part-time","2012","Other degree","middle vocational","77","0.1152550998677","0.0906304002394767","0.139879799495924"
"Part-time","2012","Other degree","vocational + Abi","50","0.147186878344306","0.105236653408806","0.189137103279805"
"Part-time","2012","Other degree","higher vocational","4","","",""
"Part-time","2012","Other degree","higher education","71","0.134204203536141","0.101985752340595","0.166422654731687"
"Part-time","2012","no degree/no degree yet","in school","6","","",""
"Part-time","2012","no degree/no degree yet","inadequately","28","","",""
"Part-time","2012","no degree/no degree yet","general elemantary","","","",""
"Part-time","2012","no degree/no degree yet","middle vocational","9","","",""
"Part-time","2012","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","2012","no degree/no degree yet","higher vocational","1","","",""
"Part-time","2012","no degree/no degree yet","higher education","","","",""
"Non-working","2012","lower secondary degree","in school","","","",""
"Non-working","2012","lower secondary degree","inadequately","","","",""
"Non-working","2012","lower secondary degree","general elemantary","1146","0.668386426963438","0.646527733427875","0.690245120499001"
"Non-working","2012","lower secondary degree","middle vocational","2997","0.562651864209986","0.549638586562994","0.575665141856978"
"Non-working","2012","lower secondary degree","vocational + Abi","1","","",""
"Non-working","2012","lower secondary degree","higher vocational","231","0.561737494154788","0.515689096067339","0.607785892242237"
"Non-working","2012","lower secondary degree","higher education","137","0.845069352015696","0.790836195757315","0.899302508274077"
"Non-working","2012","secondary school degree","in school","","","",""
"Non-working","2012","secondary school degree","inadequately","","","",""
"Non-working","2012","secondary school degree","general elemantary","360","0.428748883162831","0.394834300973212","0.462663465352449"
"Non-working","2012","secondary school degree","middle vocational","1810","0.307178733869644","0.295678947605895","0.318678520133393"
"Non-working","2012","secondary school degree","vocational + Abi","9","","",""
"Non-working","2012","secondary school degree","higher vocational","208","0.272192550874882","0.241578807145054","0.302806294604711"
"Non-working","2012","secondary school degree","higher education","255","0.378075542746074","0.342230546555541","0.413920538936606"
"Non-working","2012","college entrance qualification","in school","","","",""
"Non-working","2012","college entrance qualification","inadequately","","","",""
"Non-working","2012","college entrance qualification","general elemantary","","","",""
"Non-working","2012","college entrance qualification","middle vocational","448","0.475457358791985","0.443081508793194","0.507833208790776"
"Non-working","2012","college entrance qualification","vocational + Abi","387","0.238510738222206","0.218083210220018","0.258938266224394"
"Non-working","2012","college entrance qualification","higher vocational","121","0.254555747505988","0.215707309238678","0.293404185773297"
"Non-working","2012","college entrance qualification","higher education","1254","0.27745352762874","0.264761917074839","0.290145138182642"
"Non-working","2012","Other degree","in school","","","",""
"Non-working","2012","Other degree","inadequately","39","0.611600082832568","0.494015751085296","0.72918441457984"
"Non-working","2012","Other degree","general elemantary","204","0.532492686350333","0.483658165265868","0.581327207434797"
"Non-working","2012","Other degree","middle vocational","281","0.431368867568449","0.393176942644139","0.469560792492759"
"Non-working","2012","Other degree","vocational + Abi","105","0.36802659045503","0.310923210949977","0.425129969960083"
"Non-working","2012","Other degree","higher vocational","19","","",""
"Non-working","2012","Other degree","higher education","166","0.404626443758047","0.358235226839517","0.451017660676576"
"Non-working","2012","no degree/no degree yet","in school","707","0.778876262861821","0.751927376718009","0.805825149005633"
"Non-working","2012","no degree/no degree yet","inadequately","195","0.627899485419537","0.575104174232462","0.680694796606611"
"Non-working","2012","no degree/no degree yet","general elemantary","","","",""
"Non-working","2012","no degree/no degree yet","middle vocational","51","0.657999991125275","0.564079348442712","0.751920633807838"
"Non-working","2012","no degree/no degree yet","vocational + Abi","","","",""
"Non-working","2012","no degree/no degree yet","higher vocational","1","","",""
"Non-working","2012","no degree/no degree yet","higher education","5","","",""
"Other","2012","lower secondary degree","in school","","","",""
"Other","2012","lower secondary degree","inadequately","","","",""
"Other","2012","lower secondary degree","general elemantary","208","0.104544656849602","0.0903388100101502","0.118750503689055"
"Other","2012","lower secondary degree","middle vocational","312","0.0467107994989935","0.0411750789037179","0.0522465200942692"
"Other","2012","lower secondary degree","vocational + Abi","1","","",""
"Other","2012","lower secondary degree","higher vocational","9","","",""
"Other","2012","lower secondary degree","higher education","2","","",""
"Other","2012","secondary school degree","in school","","","",""
"Other","2012","secondary school degree","inadequately","","","",""
"Other","2012","secondary school degree","general elemantary","264","0.302472491151198","0.270995366732068","0.333949615570328"
"Other","2012","secondary school degree","middle vocational","440","0.061805684432456","0.0558030181515812","0.0678083507133309"
"Other","2012","secondary school degree","vocational + Abi","","","",""
"Other","2012","secondary school degree","higher vocational","22","","",""
"Other","2012","secondary school degree","higher education","29","","",""
"Other","2012","college entrance qualification","in school","","","",""
"Other","2012","college entrance qualification","inadequately","","","",""
"Other","2012","college entrance qualification","general elemantary","","","",""
"Other","2012","college entrance qualification","middle vocational","251","0.304318404378009","0.274489015269551","0.334147793486468"
"Other","2012","college entrance qualification","vocational + Abi","119","0.0584526203014766","0.0472077866229041","0.069697453980049"
"Other","2012","college entrance qualification","higher vocational","17","","",""
"Other","2012","college entrance qualification","higher education","168","0.0319943893288216","0.0270059514410733","0.0369828272165699"
"Other","2012","Other degree","in school","","","",""
"Other","2012","Other degree","inadequately","13","","",""
"Other","2012","Other degree","general elemantary","37","0.0670530847114185","0.0425729528823426","0.0915332165404943"
"Other","2012","Other degree","middle vocational","53","0.077058969539154","0.0564938893465929","0.097624049731715"
"Other","2012","Other degree","vocational + Abi","22","","",""
"Other","2012","Other degree","higher vocational","3","","",""
"Other","2012","Other degree","higher education","28","","",""
"Other","2012","no degree/no degree yet","in school","197","0.206022836957913","0.179759458637751","0.232286215278075"
"Other","2012","no degree/no degree yet","inadequately","32","0.0763985884717286","0.0473847548350662","0.105412422108391"
"Other","2012","no degree/no degree yet","general elemantary","","","",""
"Other","2012","no degree/no degree yet","middle vocational","11","","",""
"Other","2012","no degree/no degree yet","vocational + Abi","","","",""
"Other","2012","no degree/no degree yet","higher vocational","1","","",""
"Other","2012","no degree/no degree yet","higher education","1","","",""
"Full-time","2013","lower secondary degree","in school","","","",""
"Full-time","2013","lower secondary degree","inadequately","","","",""
"Full-time","2013","lower secondary degree","general elemantary","319","0.145589068827457","0.129866266796057","0.161311870858857"
"Full-time","2013","lower secondary degree","middle vocational","1708","0.297113778812996","0.284840759394987","0.309386798231006"
"Full-time","2013","lower secondary degree","vocational + Abi","3","","",""
"Full-time","2013","lower secondary degree","higher vocational","163","0.331671578456956","0.286154301357386","0.377188855556525"
"Full-time","2013","lower secondary degree","higher education","22","","",""
"Full-time","2013","secondary school degree","in school","","","",""
"Full-time","2013","secondary school degree","inadequately","","","",""
"Full-time","2013","secondary school degree","general elemantary","148","0.196506565347258","0.172061299279875","0.220951831414642"
"Full-time","2013","secondary school degree","middle vocational","2661","0.46890538062245","0.456361703683952","0.481449057560949"
"Full-time","2013","secondary school degree","vocational + Abi","4","","",""
"Full-time","2013","secondary school degree","higher vocational","432","0.603922481644059","0.569287544739293","0.638557418548826"
"Full-time","2013","secondary school degree","higher education","301","0.457468838097217","0.420269810936786","0.494667865257647"
"Full-time","2013","college entrance qualification","in school","","","",""
"Full-time","2013","college entrance qualification","inadequately","","","",""
"Full-time","2013","college entrance qualification","general elemantary","","","",""
"Full-time","2013","college entrance qualification","middle vocational","160","0.155654731065479","0.134423250547448","0.176886211583509"
"Full-time","2013","college entrance qualification","vocational + Abi","789","0.552068977830961","0.528388327202997","0.575749628458924"
"Full-time","2013","college entrance qualification","higher vocational","263","0.564662054878078","0.520074993520726","0.609249116235429"
"Full-time","2013","college entrance qualification","higher education","2580","0.558261040107284","0.54424610883449","0.572275971380078"
"Full-time","2013","Other degree","in school","","","",""
"Full-time","2013","Other degree","inadequately","5","","",""
"Full-time","2013","Other degree","general elemantary","306","0.301012400742292","0.270654256258171","0.331370545226413"
"Full-time","2013","Other degree","middle vocational","599","0.38602727169047","0.360424882078838","0.411629661302102"
"Full-time","2013","Other degree","vocational + Abi","270","0.387357084122945","0.350107205178073","0.424606963067817"
"Full-time","2013","Other degree","higher vocational","25","","",""
"Full-time","2013","Other degree","higher education","525","0.475208953070072","0.445751237121426","0.504666669018718"
"Full-time","2013","no degree/no degree yet","in school","1","","",""
"Full-time","2013","no degree/no degree yet","inadequately","114","0.201597400442442","0.168516501536562","0.234678299348322"
"Full-time","2013","no degree/no degree yet","general elemantary","","","",""
"Full-time","2013","no degree/no degree yet","middle vocational","29","","",""
"Full-time","2013","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","2013","no degree/no degree yet","higher vocational","2","","",""
"Full-time","2013","no degree/no degree yet","higher education","3","","",""
"Part-time","2013","lower secondary degree","in school","","","",""
"Part-time","2013","lower secondary degree","inadequately","","","",""
"Part-time","2013","lower secondary degree","general elemantary","122","0.0474962571400253","0.0380143608019052","0.0569781534781455"
"Part-time","2013","lower secondary degree","middle vocational","539","0.0782783936030158","0.071064523027819","0.0854922641782127"
"Part-time","2013","lower secondary degree","vocational + Abi","","","",""
"Part-time","2013","lower secondary degree","higher vocational","27","","",""
"Part-time","2013","lower secondary degree","higher education","5","","",""
"Part-time","2013","secondary school degree","in school","","","",""
"Part-time","2013","secondary school degree","inadequately","","","",""
"Part-time","2013","secondary school degree","general elemantary","89","0.0712580015483857","0.0554317001733379","0.0870843029234336"
"Part-time","2013","secondary school degree","middle vocational","1247","0.160777368417438","0.151544272379584","0.170010464455292"
"Part-time","2013","secondary school degree","vocational + Abi","6","","",""
"Part-time","2013","secondary school degree","higher vocational","122","0.0945612205946979","0.0738397875685429","0.115282653620853"
"Part-time","2013","secondary school degree","higher education","109","0.120575018495101","0.0962604510540793","0.144889585936123"
"Part-time","2013","college entrance qualification","in school","","","",""
"Part-time","2013","college entrance qualification","inadequately","","","",""
"Part-time","2013","college entrance qualification","general elemantary","","","",""
"Part-time","2013","college entrance qualification","middle vocational","100","0.0858266209778142","0.0694220690677949","0.102231172887833"
"Part-time","2013","college entrance qualification","vocational + Abi","420","0.15985881293934","0.142407190125038","0.177310435753641"
"Part-time","2013","college entrance qualification","higher vocational","78","0.143341492540787","0.111828393568707","0.174854591512867"
"Part-time","2013","college entrance qualification","higher education","849","0.130188227125318","0.120691193902227","0.13968526034841"
"Part-time","2013","Other degree","in school","","","",""
"Part-time","2013","Other degree","inadequately","10","","",""
"Part-time","2013","Other degree","general elemantary","110","0.108078718491252","0.0875301462842105","0.128627290698293"
"Part-time","2013","Other degree","middle vocational","190","0.114489575379886","0.0977448981843925","0.13123425257538"
"Part-time","2013","Other degree","vocational + Abi","122","0.17702320374337","0.147837222459472","0.206209185027268"
"Part-time","2013","Other degree","higher vocational","5","","",""
"Part-time","2013","Other degree","higher education","164","0.123083893520458","0.103704365727107","0.142463421313809"
"Part-time","2013","no degree/no degree yet","in school","5","","",""
"Part-time","2013","no degree/no degree yet","inadequately","55","0.0968500274727277","0.0724632914198269","0.121236763525628"
"Part-time","2013","no degree/no degree yet","general elemantary","","","",""
"Part-time","2013","no degree/no degree yet","middle vocational","17","","",""
"Part-time","2013","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","2013","no degree/no degree yet","higher vocational","","","",""
"Part-time","2013","no degree/no degree yet","higher education","3","","",""
"Non-working","2013","lower secondary degree","in school","","","",""
"Non-working","2013","lower secondary degree","inadequately","","","",""
"Non-working","2013","lower secondary degree","general elemantary","1190","0.689803790854603","0.669182625942705","0.710424955766502"
"Non-working","2013","lower secondary degree","middle vocational","2741","0.570705722706363","0.557412472680173","0.583998972732554"
"Non-working","2013","lower secondary degree","vocational + Abi","1","","",""
"Non-working","2013","lower secondary degree","higher vocational","211","0.580401985208363","0.532692103794703","0.628111866622023"
"Non-working","2013","lower secondary degree","higher education","132","0.851246172863342","0.796618091316383","0.905874254410301"
"Non-working","2013","secondary school degree","in school","","","",""
"Non-working","2013","secondary school degree","inadequately","","","",""
"Non-working","2013","secondary school degree","general elemantary","403","0.413082571250844","0.382790985514234","0.443374156987455"
"Non-working","2013","secondary school degree","middle vocational","1727","0.308436045095693","0.296827039008839","0.320045051182546"
"Non-working","2013","secondary school degree","vocational + Abi","8","","",""
"Non-working","2013","secondary school degree","higher vocational","187","0.281353502627715","0.249510242407252","0.313196762848179"
"Non-working","2013","secondary school degree","higher education","252","0.372816375388339","0.336710047203948","0.408922703572729"
"Non-working","2013","college entrance qualification","in school","","","",""
"Non-working","2013","college entrance qualification","inadequately","","","",""
"Non-working","2013","college entrance qualification","general elemantary","","","",""
"Non-working","2013","college entrance qualification","middle vocational","526","0.443842659134516","0.414745376180464","0.472939942088567"
"Non-working","2013","college entrance qualification","vocational + Abi","365","0.233840641374705","0.213684335499991","0.25399694724942"
"Non-working","2013","college entrance qualification","higher vocational","118","0.265548596962928","0.225833573433515","0.305263620492342"
"Non-working","2013","college entrance qualification","higher education","1207","0.273157436823352","0.260582200653197","0.285732672993507"
"Non-working","2013","Other degree","in school","","","",""
"Non-working","2013","Other degree","inadequately","40","0.573206243803731","0.457338231746769","0.689074255860694"
"Non-working","2013","Other degree","general elemantary","374","0.50981426838248","0.476729003179877","0.542899533585083"
"Non-working","2013","Other degree","middle vocational","498","0.432738636053479","0.406683016367918","0.45879425573904"
"Non-working","2013","Other degree","vocational + Abi","205","0.357501661793508","0.320854491772657","0.39414883181436"
"Non-working","2013","Other degree","higher vocational","19","","",""
"Non-working","2013","Other degree","higher education","318","0.326694317758096","0.299028692844893","0.354359942671299"
"Non-working","2013","no degree/no degree yet","in school","844","0.789193267949657","0.764810793220165","0.81357574267915"
"Non-working","2013","no degree/no degree yet","inadequately","335","0.598099206813318","0.55767235598261","0.638526057644026"
"Non-working","2013","no degree/no degree yet","general elemantary","","","",""
"Non-working","2013","no degree/no degree yet","middle vocational","62","0.67077285944954","0.586340258808396","0.755205460090684"
"Non-working","2013","no degree/no degree yet","vocational + Abi","","","",""
"Non-working","2013","no degree/no degree yet","higher vocational","1","","",""
"Non-working","2013","no degree/no degree yet","higher education","5","","",""
"Other","2013","lower secondary degree","in school","","","",""
"Other","2013","lower secondary degree","inadequately","","","",""
"Other","2013","lower secondary degree","general elemantary","302","0.117110883177915","0.10277633945034","0.131445426905489"
"Other","2013","lower secondary degree","middle vocational","338","0.0539021048776245","0.0478372779699171","0.0599669317853319"
"Other","2013","lower secondary degree","vocational + Abi","1","","",""
"Other","2013","lower secondary degree","higher vocational","10","","",""
"Other","2013","lower secondary degree","higher education","4","","",""
"Other","2013","secondary school degree","in school","","","",""
"Other","2013","secondary school degree","inadequately","","","",""
"Other","2013","secondary school degree","general elemantary","375","0.319152861853511","0.290475496482068","0.347830227224955"
"Other","2013","secondary school degree","middle vocational","445","0.0618812058644193","0.0558249445778323","0.0679374671510062"
"Other","2013","secondary school degree","vocational + Abi","","","",""
"Other","2013","secondary school degree","higher vocational","25","","",""
"Other","2013","secondary school degree","higher education","27","","",""
"Other","2013","college entrance qualification","in school","","","",""
"Other","2013","college entrance qualification","inadequately","","","",""
"Other","2013","college entrance qualification","general elemantary","","","",""
"Other","2013","college entrance qualification","middle vocational","334","0.314675988822192","0.287479123131987","0.341872854512397"
"Other","2013","college entrance qualification","vocational + Abi","120","0.054231567854994","0.0434468229970305","0.0650163127129575"
"Other","2013","college entrance qualification","higher vocational","16","","",""
"Other","2013","college entrance qualification","higher education","187","0.0383932959440459","0.0329705919369163","0.0438159999511755"
"Other","2013","Other degree","in school","","","",""
"Other","2013","Other degree","inadequately","15","","",""
"Other","2013","Other degree","general elemantary","87","0.0810946123839765","0.0630278765534056","0.0991613482145474"
"Other","2013","Other degree","middle vocational","102","0.0667445168761646","0.0536193437643138","0.0798696899880153"
"Other","2013","Other degree","vocational + Abi","60","0.0781180503401769","0.0575979840280895","0.0986381166522644"
"Other","2013","Other degree","higher vocational","4","","",""
"Other","2013","Other degree","higher education","97","0.0750128356513734","0.059474689611106","0.0905509816916408"
"Other","2013","no degree/no degree yet","in school","225","0.20563938597008","0.181478889208768","0.229799882731392"
"Other","2013","no degree/no degree yet","inadequately","61","0.103453365271513","0.0783412890579537","0.128565441485072"
"Other","2013","no degree/no degree yet","general elemantary","","","",""
"Other","2013","no degree/no degree yet","middle vocational","11","","",""
"Other","2013","no degree/no degree yet","vocational + Abi","","","",""
"Other","2013","no degree/no degree yet","higher vocational","3","","",""
"Other","2013","no degree/no degree yet","higher education","1","","",""
"Full-time","2014","lower secondary degree","in school","","","",""
"Full-time","2014","lower secondary degree","inadequately","","","",""
"Full-time","2014","lower secondary degree","general elemantary","284","0.155128116626733","0.137811484473983","0.172444748779483"
"Full-time","2014","lower secondary degree","middle vocational","1482","0.292392661310321","0.279492494378177","0.305292828242466"
"Full-time","2014","lower secondary degree","vocational + Abi","3","","",""
"Full-time","2014","lower secondary degree","higher vocational","143","0.318389501951687","0.271364922412377","0.365414081490998"
"Full-time","2014","lower secondary degree","higher education","21","","",""
"Full-time","2014","secondary school degree","in school","","","",""
"Full-time","2014","secondary school degree","inadequately","","","",""
"Full-time","2014","secondary school degree","general elemantary","139","0.20360069460297","0.176995783085778","0.230205606120163"
"Full-time","2014","secondary school degree","middle vocational","2348","0.452812654523087","0.439515362655923","0.466109946390251"
"Full-time","2014","secondary school degree","vocational + Abi","4","","",""
"Full-time","2014","secondary school degree","higher vocational","383","0.590076421047081","0.553538060949574","0.626614781144589"
"Full-time","2014","secondary school degree","higher education","262","0.425031461287399","0.387230922847072","0.462831999727727"
"Full-time","2014","college entrance qualification","in school","","","",""
"Full-time","2014","college entrance qualification","inadequately","","","",""
"Full-time","2014","college entrance qualification","general elemantary","","","",""
"Full-time","2014","college entrance qualification","middle vocational","156","0.155327089879881","0.133593384920819","0.177060794838943"
"Full-time","2014","college entrance qualification","vocational + Abi","731","0.549765669336029","0.524844489023291","0.574686849648767"
"Full-time","2014","college entrance qualification","higher vocational","240","0.562534502016813","0.516076821691175","0.608992182342451"
"Full-time","2014","college entrance qualification","higher education","2334","0.558066027673551","0.543440325092839","0.572691730254263"
"Full-time","2014","Other degree","in school","","","",""
"Full-time","2014","Other degree","inadequately","9","","",""
"Full-time","2014","Other degree","general elemantary","225","0.272345688666628","0.239008758060688","0.305682619272569"
"Full-time","2014","Other degree","middle vocational","454","0.390221523450218","0.361512132888286","0.418930914012149"
"Full-time","2014","Other degree","vocational + Abi","202","0.379249576166526","0.336889777503644","0.421609374829409"
"Full-time","2014","Other degree","higher vocational","30","0.516953291252118","0.383671313933888","0.650235268570347"
"Full-time","2014","Other degree","higher education","402","0.433918359974483","0.401430367225589","0.466406352723376"
"Full-time","2014","no degree/no degree yet","in school","","","",""
"Full-time","2014","no degree/no degree yet","inadequately","78","0.160658005588249","0.126385215722936","0.194930795453561"
"Full-time","2014","no degree/no degree yet","general elemantary","","","",""
"Full-time","2014","no degree/no degree yet","middle vocational","29","","",""
"Full-time","2014","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","2014","no degree/no degree yet","higher vocational","3","","",""
"Full-time","2014","no degree/no degree yet","higher education","2","","",""
"Part-time","2014","lower secondary degree","in school","","","",""
"Part-time","2014","lower secondary degree","inadequately","","","",""
"Part-time","2014","lower secondary degree","general elemantary","119","0.064794917510161","0.0530203044868752","0.0765695305334468"
"Part-time","2014","lower secondary degree","middle vocational","470","0.0795444638614963","0.0718704546081839","0.0872184731148088"
"Part-time","2014","lower secondary degree","vocational + Abi","","","",""
"Part-time","2014","lower secondary degree","higher vocational","25","","",""
"Part-time","2014","lower secondary degree","higher education","4","","",""
"Part-time","2014","secondary school degree","in school","","","",""
"Part-time","2014","secondary school degree","inadequately","","","",""
"Part-time","2014","secondary school degree","general elemantary","70","0.0793616098339655","0.0615026348163448","0.0972205848515862"
"Part-time","2014","secondary school degree","middle vocational","1106","0.172249368949473","0.162162311806049","0.182336426092897"
"Part-time","2014","secondary school degree","vocational + Abi","5","","",""
"Part-time","2014","secondary school degree","higher vocational","100","0.0977129517031386","0.0756536429555914","0.119772260450686"
"Part-time","2014","secondary school degree","higher education","100","0.102640059792931","0.0794336908041008","0.125846428781762"
"Part-time","2014","college entrance qualification","in school","","","",""
"Part-time","2014","college entrance qualification","inadequately","","","",""
"Part-time","2014","college entrance qualification","general elemantary","","","",""
"Part-time","2014","college entrance qualification","middle vocational","87","0.0816905814313065","0.065256463686913","0.0981246991757"
"Part-time","2014","college entrance qualification","vocational + Abi","384","0.176007475748864","0.156931459281617","0.19508349221611"
"Part-time","2014","college entrance qualification","higher vocational","76","0.134434942405607","0.102488906427452","0.166380978383763"
"Part-time","2014","college entrance qualification","higher education","765","0.128708496530904","0.118846142260207","0.138570850801601"
"Part-time","2014","Other degree","in school","","","",""
"Part-time","2014","Other degree","inadequately","7","","",""
"Part-time","2014","Other degree","general elemantary","83","0.120406770129874","0.096036003125999","0.144777537133749"
"Part-time","2014","Other degree","middle vocational","159","0.101201444359734","0.0834510969986983","0.118951791720769"
"Part-time","2014","Other degree","vocational + Abi","94","0.187981989215352","0.15387261322438","0.222091365206324"
"Part-time","2014","Other degree","higher vocational","3","","",""
"Part-time","2014","Other degree","higher education","142","0.114174217113773","0.0933275077750768","0.13502092645247"
"Part-time","2014","no degree/no degree yet","in school","3","","",""
"Part-time","2014","no degree/no degree yet","inadequately","33","0.0599541205111773","0.037797024498712","0.0821112165236426"
"Part-time","2014","no degree/no degree yet","general elemantary","","","",""
"Part-time","2014","no degree/no degree yet","middle vocational","7","","",""
"Part-time","2014","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","2014","no degree/no degree yet","higher vocational","","","",""
"Part-time","2014","no degree/no degree yet","higher education","1","","",""
"Non-working","2014","lower secondary degree","in school","","","",""
"Non-working","2014","lower secondary degree","inadequately","","","",""
"Non-working","2014","lower secondary degree","general elemantary","1034","0.657920840699943","0.635228835581831","0.680612845818056"
"Non-working","2014","lower secondary degree","middle vocational","2504","0.571668958168304","0.5576350699826","0.585702846354009"
"Non-working","2014","lower secondary degree","vocational + Abi","1","","",""
"Non-working","2014","lower secondary degree","higher vocational","198","0.586305369713418","0.536591302666446","0.636019436760391"
"Non-working","2014","lower secondary degree","higher education","125","0.848042128932398","0.791160412933654","0.904923844931142"
"Non-working","2014","secondary school degree","in school","","","",""
"Non-working","2014","secondary school degree","inadequately","","","",""
"Non-working","2014","secondary school degree","general elemantary","350","0.395863799379684","0.36355304638805","0.428174552371319"
"Non-working","2014","secondary school degree","middle vocational","1529","0.312567798307556","0.300184881534422","0.324950715080691"
"Non-working","2014","secondary school degree","vocational + Abi","8","","",""
"Non-working","2014","secondary school degree","higher vocational","185","0.290588941540645","0.256857726152501","0.324320156928789"
"Non-working","2014","secondary school degree","higher education","266","0.431503166037737","0.393630888368736","0.469375443706738"
"Non-working","2014","college entrance qualification","in school","","","",""
"Non-working","2014","college entrance qualification","inadequately","","","",""
"Non-working","2014","college entrance qualification","general elemantary","","","",""
"Non-working","2014","college entrance qualification","middle vocational","468","0.425288935155178","0.39562473092454","0.454953139385816"
"Non-working","2014","college entrance qualification","vocational + Abi","300","0.211387685147944","0.190935857956941","0.231839512338948"
"Non-working","2014","college entrance qualification","higher vocational","102","0.262341698137454","0.221144060276454","0.303539335998454"
"Non-working","2014","college entrance qualification","higher education","1155","0.27115126042097","0.258058845264644","0.284243675577295"
"Non-working","2014","Other degree","in school","","","",""
"Non-working","2014","Other degree","inadequately","36","0.552840211798528","0.431969077994259","0.673711345602797"
"Non-working","2014","Other degree","general elemantary","303","0.510059950918752","0.47262434314748","0.547495558690024"
"Non-working","2014","Other degree","middle vocational","409","0.430556923063954","0.401414694168262","0.459699151959647"
"Non-working","2014","Other degree","vocational + Abi","163","0.37673152106278","0.334427038827015","0.419036003298545"
"Non-working","2014","Other degree","higher vocational","17","","",""
"Non-working","2014","Other degree","higher education","268","0.346661416212689","0.315465249074782","0.377857583350596"
"Non-working","2014","no degree/no degree yet","in school","697","0.812622800275917","0.786870461772603","0.838375138779231"
"Non-working","2014","no degree/no degree yet","inadequately","280","0.650014825457608","0.605498915910231","0.694530735004984"
"Non-working","2014","no degree/no degree yet","general elemantary","","","",""
"Non-working","2014","no degree/no degree yet","middle vocational","61","0.646455937341092","0.556293124589529","0.736618750092654"
"Non-working","2014","no degree/no degree yet","vocational + Abi","","","",""
"Non-working","2014","no degree/no degree yet","higher vocational","2","","",""
"Non-working","2014","no degree/no degree yet","higher education","2","","",""
"Other","2014","lower secondary degree","in school","","","",""
"Other","2014","lower secondary degree","inadequately","","","",""
