"erwst","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Part-time","1984","Bavaria","Couple + C. LE 16 ","43","0.0802226224211731","0.0573117830609377","0.103133461781409","2"
"Part-time","1984","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","2"
"Part-time","1984","Mecklenburg-Western Pomerania","Single parent ","","","","","2"
"Part-time","1984","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"Part-time","1984","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"Part-time","1984","Saxony","1-pers.-HH","","","","","2"
"Part-time","1984","Saxony","Single parent ","","","","","2"
"Part-time","1984","Saxony","Couple + C. LE 16 ","","","","","2"
"Part-time","1984","Bavaria","1-pers.-HH","4","","","","2"
"Part-time","1984","Bavaria","Couple + C. LE and GT 16","20","","","","2"
"Part-time","1984","Berlin","1-pers.-HH","","","","","2"
"Part-time","1984","Berlin","(Married) couple without C. ","9","","","","2"
"Part-time","1984","Brandenburg","(Married) couple without C. ","","","","","2"
"Part-time","1984","Brandenburg","Single parent ","","","","","2"
"Part-time","1984","Brandenburg","Couple + C. GT 16 ","","","","","2"
"Part-time","1984","Brandenburg","Couple + C. LE and GT 16","","","","","2"
"Part-time","1984","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","2"
"Part-time","1984","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","2"
"Part-time","1984","Bavaria","Couple + C. GT 16 ","22","","","","2"
"Part-time","1984","Berlin","Single parent ","2","","","","2"
"Part-time","1984","Berlin","Couple + C. GT 16 ","5","","","","2"
"Part-time","1984","Berlin","Couple + C. LE and GT 16","3","","","","2"
"Part-time","1984","Brandenburg","1-pers.-HH","","","","","2"
"Part-time","1984","Brandenburg","Couple + C. LE 16 ","","","","","2"
"Part-time","1984","Berlin","Couple + C. LE 16 ","10","","","","2"
"Full-time","1985","Schleswig-Holstein","1-pers.-HH","21","","","","1"
"Full-time","1985","Schleswig-Holstein","(Married) couple without C. ","37","0.411844459259929","0.305962552177186","0.517726366342672","1"
"Full-time","1985","Schleswig-Holstein","Single parent ","10","","","","1"
"Full-time","1985","Schleswig-Holstein","Couple + C. LE 16 ","46","0.458969018114449","0.358232504317404","0.559705531911495","1"
"Full-time","1985","Schleswig-Holstein","Couple + C. GT 16 ","21","","","","1"
"Full-time","1985","Schleswig-Holstein","Couple + C. LE and GT 16","19","","","","1"
"Full-time","1985","Hamburg","1-pers.-HH","23","","","","1"
"Full-time","1985","Hamburg","(Married) couple without C. ","39","0.391515619990214","0.291232772125417","0.491798467855011","1"
"Full-time","1985","Hamburg","Single parent ","6","","","","1"
"Full-time","1985","Hamburg","Couple + C. LE 16 ","33","0.554483942424817","0.424308145441546","0.684659739408088","1"
"Full-time","1985","Hamburg","Couple + C. GT 16 ","15","","","","1"
"Full-time","1985","Hamburg","Couple + C. LE and GT 16","10","","","","1"
"Full-time","1985","Lower Saxony","1-pers.-HH","38","0.27257171965507","0.187401272147239","0.357742167162902","1"
"Full-time","1985","Lower Saxony","(Married) couple without C. ","101","0.338505742727315","0.28142466199606","0.395586823458571","1"
"Full-time","1985","Lower Saxony","Single parent ","20","","","","1"
"Full-time","1985","Lower Saxony","Couple + C. LE 16 ","121","0.505044144970787","0.442051722318575","0.568036567623","1"
"Full-time","1985","Lower Saxony","Couple + C. GT 16 ","90","0.407240078780329","0.340788834733383","0.473691322827275","1"
"Full-time","1985","Lower Saxony","Couple + C. LE and GT 16","46","0.370764291355408","0.285749816044842","0.455778766665975","1"
"Full-time","1985","Bremen","1-pers.-HH","3","","","","1"
"Full-time","1985","Bremen","(Married) couple without C. ","5","","","","1"
"Full-time","1985","Bremen","Single parent ","2","","","","1"
"Full-time","1985","Bremen","Couple + C. LE 16 ","12","","","","1"
"Full-time","1985","Bremen","Couple + C. GT 16 ","3","","","","1"
"Full-time","1985","Bremen","Couple + C. LE and GT 16","4","","","","1"
"Full-time","1985","North Rhine-Westphalia","1-pers.-HH","147","0.348654015469911","0.297470609780241","0.399837421159581","1"
"Full-time","1985","North Rhine-Westphalia","(Married) couple without C. ","303","0.424297335607457","0.385518919347808","0.463075751867105","1"
"Full-time","1985","North Rhine-Westphalia","Single parent ","50","0.309302020922471","0.231621146019753","0.386982895825189","1"
"Full-time","1985","North Rhine-Westphalia","Couple + C. LE 16 ","390","0.514788572382294","0.478972558372673","0.550604586391916","1"
"Full-time","1985","North Rhine-Westphalia","Couple + C. GT 16 ","241","0.418813600650315","0.377354798433058","0.460272402867571","1"
"Full-time","1985","North Rhine-Westphalia","Couple + C. LE and GT 16","166","0.381048472162419","0.334658354391155","0.427438589933683","1"
"Full-time","1985","Hesse","1-pers.-HH","45","0.320154786599619","0.230919121850842","0.409390451348395","1"
"Full-time","1985","Hesse","(Married) couple without C. ","124","0.36737397916075","0.310498997229826","0.424248961091674","1"
"Full-time","1985","Hesse","Single parent ","21","","","","1"
"Full-time","1985","Hesse","Couple + C. LE 16 ","151","0.537196290603974","0.477721745756231","0.596670835451716","1"
"Full-time","1985","Hesse","Couple + C. GT 16 ","100","0.444055707640686","0.376369951561491","0.511741463719881","1"
"Full-time","1985","Hesse","Couple + C. LE and GT 16","73","0.538121718043272","0.456122832528882","0.620120603557661","1"
"Full-time","1985","Rhineland-Palatinate,Saarland","1-pers.-HH","23","","","","1"
"Full-time","1985","Rhineland-Palatinate,Saarland","(Married) couple without C. ","69","0.339301112858058","0.269745445868163","0.408856779847953","1"
"Full-time","1985","Rhineland-Palatinate,Saarland","Single parent ","25","","","","1"
"Full-time","1985","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","81","0.528807595039374","0.448657703380422","0.608957486698326","1"
"Full-time","1985","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","71","0.422488526780417","0.34757200193017","0.497405051630663","1"
"Full-time","1985","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","53","0.483063591367545","0.383618594723382","0.582508588011709","1"
"Full-time","1985","Baden-Württemberg","1-pers.-HH","96","0.362022851231526","0.293507522964057","0.430538179498995","1"
"Full-time","1985","Baden-Württemberg","(Married) couple without C. ","175","0.4140338638542","0.362868356736494","0.465199370971906","1"
"Full-time","1985","Baden-Württemberg","Single parent ","48","0.444315106104466","0.345937808594579","0.542692403614353","1"
"Full-time","1985","Baden-Württemberg","Couple + C. LE 16 ","324","0.538490488918956","0.496941077914936","0.580039899922975","1"
"Full-time","1985","Baden-Württemberg","Couple + C. GT 16 ","236","0.527932887825191","0.480246077490395","0.575619698159986","1"
"Full-time","1985","Baden-Württemberg","Couple + C. LE and GT 16","154","0.454477440285861","0.400007349695227","0.508947530876494","1"
"Full-time","1985","Bavaria","1-pers.-HH","84","0.358485706618368","0.288233387357604","0.428738025879132","1"
"Full-time","1985","Bavaria","(Married) couple without C. ","181","0.326597432582291","0.282728244366219","0.370466620798362","1"
"Full-time","1985","Bavaria","Single parent ","46","0.499697291305096","0.396398138185472","0.602996444424721","1"
"Full-time","1985","Bavaria","Couple + C. LE 16 ","270","0.540000373435375","0.495085178355734","0.584915568515016","1"
"Full-time","1985","Bavaria","Couple + C. GT 16 ","169","0.490149974162635","0.436618228935117","0.543681719390153","1"
"Full-time","1985","Bavaria","Couple + C. LE and GT 16","157","0.540202813543937","0.481931272079075","0.5984743550088","1"
"Full-time","1985","Berlin","1-pers.-HH","30","0.343674522932822","0.235464987667013","0.451884058198632","1"
"Full-time","1985","Berlin","(Married) couple without C. ","45","0.51173266531687","0.404837305519206","0.618628025114534","1"
"Full-time","1985","Berlin","Single parent ","14","","","","1"
"Full-time","1985","Berlin","Couple + C. LE 16 ","49","0.601527512408123","0.491457703308912","0.711597321507334","1"
"Full-time","1985","Berlin","Couple + C. GT 16 ","19","","","","1"
"Full-time","1985","Berlin","Couple + C. LE and GT 16","15","","","","1"
"Full-time","1985","Brandenburg","1-pers.-HH","","","","","1"
"Full-time","1985","Brandenburg","(Married) couple without C. ","","","","","1"
"Full-time","1985","Brandenburg","Single parent ","","","","","1"
"Full-time","1985","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Full-time","1985","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Full-time","1985","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Full-time","1985","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Full-time","1985","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Full-time","1985","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Full-time","1985","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Full-time","1985","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Full-time","1985","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Full-time","1985","Saxony","1-pers.-HH","","","","","1"
"Full-time","1985","Saxony","(Married) couple without C. ","","","","","1"
"Full-time","1985","Saxony","Single parent ","","","","","1"
"Full-time","1985","Saxony","Couple + C. LE 16 ","","","","","1"
"Full-time","1985","Saxony","Couple + C. GT 16 ","","","","","1"
"Full-time","1985","Saxony","Couple + C. LE and GT 16","","","","","1"
"Full-time","1985","Saxony-Anhalt","1-pers.-HH","","","","","1"
"Full-time","1985","Saxony-Anhalt","(Married) couple without C. ","","","","","1"
"Full-time","1985","Saxony-Anhalt","Single parent ","","","","","1"
"Full-time","1985","Saxony-Anhalt","Couple + C. LE 16 ","","","","","1"
"Full-time","1985","Saxony-Anhalt","Couple + C. GT 16 ","","","","","1"
"Full-time","1985","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Full-time","1985","Thuringia","1-pers.-HH","","","","","1"
"Full-time","1985","Thuringia","(Married) couple without C. ","","","","","1"
"Full-time","1985","Thuringia","Single parent ","","","","","1"
"Full-time","1985","Thuringia","Couple + C. LE 16 ","","","","","1"
"Full-time","1985","Thuringia","Couple + C. GT 16 ","","","","","1"
"Full-time","1985","Thuringia","Couple + C. LE and GT 16","","","","","1"
"Non-working","1985","Schleswig-Holstein","Couple + C. LE 16 ","31","0.347276896157108","0.251030028909046","0.44352376340517","5"
"Non-working","1985","Schleswig-Holstein","1-pers.-HH","22","","","","5"
"Non-working","1985","Schleswig-Holstein","(Married) couple without C. ","42","0.538677362104663","0.431432673992629","0.645922050216696","5"
"Non-working","1985","Schleswig-Holstein","Single parent ","10","","","","5"
"Non-working","1985","Hesse","Couple + C. LE 16 ","89","0.330181679739946","0.274087060283179","0.386276299196713","5"
"Non-working","1985","Baden-Württemberg","Couple + C. LE 16 ","159","0.296128601852834","0.258077050948599","0.33418015275707","5"
"Non-working","1985","Baden-Württemberg","Couple + C. GT 16 ","130","0.336948860678727","0.291798361930902","0.382099359426552","5"
"Non-working","1985","Berlin","Couple + C. LE and GT 16","19","","","","5"
"Non-working","1985","North Rhine-Westphalia","Couple + C. GT 16 ","225","0.431075013162989","0.389459757189254","0.472690269136725","5"
"Non-working","1985","Hesse","(Married) couple without C. ","132","0.558464929341177","0.499881592486771","0.617048266195584","5"
"Non-working","1985","Hesse","Single parent ","23","","","","5"
"Non-working","1985","Saxony","1-pers.-HH","","","","","5"
"Non-working","1985","Saxony","(Married) couple without C. ","","","","","5"
"Non-working","1985","Schleswig-Holstein","Couple + C. GT 16 ","21","","","","5"
"Non-working","1985","Schleswig-Holstein","Couple + C. LE and GT 16","13","","","","5"
"Non-working","1985","Hamburg","1-pers.-HH","31","0.621578869708271","0.496762971976559","0.746394767439982","5"
"Non-working","1985","Hamburg","(Married) couple without C. ","44","0.532666036588851","0.430155485005685","0.635176588172018","5"
"Non-working","1985","Hamburg","Single parent ","5","","","","5"
"Non-working","1985","Hamburg","Couple + C. LE 16 ","14","","","","5"
"Non-working","1985","Hamburg","Couple + C. GT 16 ","10","","","","5"
"Non-working","1985","Bremen","Couple + C. GT 16 ","6","","","","5"
"Non-working","1985","North Rhine-Westphalia","(Married) couple without C. ","278","0.508791505695479","0.469566893691088","0.548016117699869","5"
"Non-working","1985","North Rhine-Westphalia","Single parent ","69","0.558961844902848","0.475515407484095","0.6424082823216","5"
"Non-working","1985","North Rhine-Westphalia","Couple + C. LE 16 ","271","0.355704679399681","0.321397535045369","0.390011823753994","5"
"Non-working","1985","North Rhine-Westphalia","Couple + C. LE and GT 16","186","0.433801807894163","0.386460858731261","0.481142757057065","5"
"Non-working","1985","Hesse","1-pers.-HH","51","0.608217161826736","0.514847565613153","0.70158675804032","5"
"Non-working","1985","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","53","0.349945578098708","0.273362984509673","0.426528171687743","5"
"Non-working","1985","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","66","0.394796388943732","0.320660722396478","0.468932055490986","5"
"Non-working","1985","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","36","0.42368103020741","0.325344882478202","0.522017177936618","5"
"Non-working","1985","Baden-Württemberg","1-pers.-HH","85","0.590325130098327","0.52021472331441","0.660435536882243","5"
"Non-working","1985","Baden-Württemberg","(Married) couple without C. ","152","0.504036755148911","0.452099506194808","0.555974004103014","5"
"Non-working","1985","Baden-Württemberg","Single parent ","33","0.353072680460538","0.258450085015947","0.447695275905129","5"
"Non-working","1985","Bavaria","Couple + C. LE and GT 16","87","0.308330742789545","0.254335862567216","0.362325623011874","5"
"Non-working","1985","Berlin","1-pers.-HH","39","0.598865217616909","0.487193823825354","0.710536611408463","5"
"Non-working","1985","Berlin","(Married) couple without C. ","30","0.378224893973519","0.274519781222171","0.481930006724866","5"
"Non-working","1985","Berlin","Single parent ","11","","","","5"
"Non-working","1985","Berlin","Couple + C. LE 16 ","16","","","","5"
"Non-working","1985","Berlin","Couple + C. GT 16 ","15","","","","5"
"Non-working","1985","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","5"
"Non-working","1985","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","5"
"Non-working","1985","Mecklenburg-Western Pomerania","Single parent ","","","","","5"
"Non-working","1985","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","5"
"Non-working","1985","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","5"
"Non-working","1985","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","5"
"Non-working","1985","Hamburg","Couple + C. LE and GT 16","8","","","","5"
"Non-working","1985","Lower Saxony","1-pers.-HH","60","0.670085591321675","0.5801525619196","0.760018620723751","5"
"Non-working","1985","Lower Saxony","(Married) couple without C. ","143","0.585541798395373","0.526117310496073","0.644966286294673","5"
"Non-working","1985","Lower Saxony","Single parent ","29","","","","5"
"Non-working","1985","Lower Saxony","Couple + C. LE 16 ","86","0.329485160717517","0.270265960907926","0.388704360527109","5"
