"erwst","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Full-time","2000","(2c_voc) vocational maturity certificate","832","0.517713684469811","0.492980937534157","0.542446431405464"
"Full-time","2000","(3a) lower tertiary education","1007","0.567166423737459","0.543655250286901","0.590677597188017"
"Full-time","2000","(3b) higher tertiary education","1308","0.583707283500585","0.562792766186366","0.604621800814805"
"Part-time","2000","(0) in school","","","",""
"Part-time","2000","(1a) inadequately completed","","","",""
"Part-time","2000","(1b) general elementary school","208","0.0688328177075517","0.0596042213759184","0.078061414039185"
"Part-time","2000","(1c) basic vocational qualification","644","0.0794499215315802","0.0734662642545067","0.0854335788086536"
"Part-time","2000","(2b) intermediate general qualification","","","",""
"Part-time","2000","(2a) intermediate vocational","697","0.118912675811708","0.110415234742056","0.12741011688136"
"Part-time","2000","(2c_gen) general maturity certificate","64","0.0858769640664077","0.0668501419307952","0.10490378620202"
"Part-time","2000","(2c_voc) vocational maturity certificate","165","0.103662625394806","0.0885749644284052","0.118750286361207"
"Part-time","2000","(3a) lower tertiary education","167","0.0873345848400919","0.0739375864733706","0.100731583206813"
"Part-time","2000","(3b) higher tertiary education","239","0.116017568214432","0.102430223942735","0.129604912486129"
"Non-working","2000","(0) in school","451","0.897143916915232","0.870491053885964","0.9237967799445"
"Non-working","2000","(1a) inadequately completed","272","0.60887269287107","0.562531670714688","0.655213715027453"
"Non-working","2000","(1b) general elementary school","1851","0.678009126867688","0.66097720735546","0.695041046379916"
"Non-working","2000","(1c) basic vocational qualification","3945","0.518940390234454","0.507885499635767","0.529995280833141"
"Non-working","2000","(2b) intermediate general qualification","307","0.436571528914431","0.400716380807089","0.472426677021773"
"Non-working","2000","(2a) intermediate vocational","1584","0.311090472103956","0.298937316472148","0.323243627735763"
"Non-working","2000","(2c_gen) general maturity certificate","454","0.528013024791084","0.494111993086285","0.561914056495884"
"Non-working","2000","(2c_voc) vocational maturity certificate","488","0.319746624346989","0.296662500335575","0.342830748358403"
"Non-working","2000","(3a) lower tertiary education","502","0.324059133251216","0.301850334802138","0.346267931700294"
"Non-working","2000","(3b) higher tertiary education","531","0.266183761769065","0.247432291677649","0.284935231860481"
"Other","2000","(0) in school","43","0.095710067019304","0.0698975428043284","0.12152259123428"
"Other","2000","(1a) inadequately completed","","","",""
"Other","2000","(1b) general elementary school","279","0.0788331979557391","0.069010116248454","0.0886562796630243"
"Other","2000","(1c) basic vocational qualification","258","0.0333260092255331","0.0293547527439881","0.037297265707078"
"Other","2000","(2b) intermediate general qualification","315","0.39857808268787","0.363182362458523","0.433973802917216"
"Other","2000","(2a) intermediate vocational","227","0.0386048814546329","0.0335473723092744","0.0436623905999914"
"Other","2000","(2c_gen) general maturity certificate","203","0.233666680652568","0.204930248957928","0.262403112347208"
"Other","2000","(2c_voc) vocational maturity certificate","83","0.0588770657883947","0.0472258480241506","0.0705282835526388"
"Other","2000","(3a) lower tertiary education","30","0.0214398581712329","0.0145665899381801","0.0283131264042858"
"Other","2000","(3b) higher tertiary education","56","0.0340913865159178","0.0263922639180518","0.0417905091137838"
"Full-time","2001","(0) in school","","","",""
"Full-time","2001","(1a) inadequately completed","83","0.265635165541376","0.21754300304599","0.313727328036762"
"Full-time","2001","(1b) general elementary school","497","0.180324296193326","0.165247813689937","0.195400778696715"
"Full-time","2001","(1c) basic vocational qualification","2614","0.364419668315974","0.353108254867842","0.375731081764107"
"Full-time","2001","(2b) intermediate general qualification","86","0.139766717754476","0.11333305376715","0.166200381741803"
"Full-time","2001","(2a) intermediate vocational","2787","0.525756119659657","0.512101288198159","0.539410951121155"
"Full-time","2001","(2c_gen) general maturity certificate","109","0.148964348094553","0.124229650538897","0.17369904565021"
"Full-time","2001","(2c_voc) vocational maturity certificate","756","0.490013059373051","0.46440592929879","0.515620189447313"
"Full-time","2001","(3a) lower tertiary education","934","0.563205036681638","0.538902020523877","0.587508052839398"
"Full-time","2001","(3b) higher tertiary education","1196","0.568084260812398","0.546199518484407","0.589969003140389"
"Part-time","2001","(0) in school","","","",""
"Part-time","2001","(1a) inadequately completed","","","",""
"Part-time","2001","(1b) general elementary school","158","0.056596056485027","0.0475346877544665","0.0656574252155876"
"Part-time","2001","(1c) basic vocational qualification","571","0.080385675558581","0.0739953505819669","0.0867760005351952"
"Part-time","2001","(2b) intermediate general qualification","","","",""
"Part-time","2001","(2a) intermediate vocational","676","0.123506286043996","0.114508985202522","0.132503586885469"
"Part-time","2001","(2c_gen) general maturity certificate","64","0.0833333909230334","0.0641331450539038","0.102533636792163"
"Part-time","2001","(2c_voc) vocational maturity certificate","157","0.105759870720776","0.0900068049651055","0.121512936476446"
"Part-time","2001","(3a) lower tertiary education","157","0.0884577883339005","0.074544027611914","0.102371549055887"
"Part-time","2001","(3b) higher tertiary education","223","0.120403950977377","0.106025981806744","0.13478192014801"
"Non-working","2001","(0) in school","471","0.836055307011081","0.805142497552031","0.866968116470132"
"Non-working","2001","(1a) inadequately completed","206","0.647372180989149","0.595347324859286","0.699397037119012"
"Non-working","2001","(1b) general elementary school","1583","0.673512404560907","0.655123408655428","0.691901400466387"
"Non-working","2001","(1c) basic vocational qualification","3538","0.522534435716423","0.510794675313927","0.534274196118919"
"Non-working","2001","(2b) intermediate general qualification","270","0.417613282092144","0.380017403057432","0.455209161126856"
"Non-working","2001","(2a) intermediate vocational","1456","0.312394791931897","0.299720760514077","0.325068823349717"
"Non-working","2001","(2c_gen) general maturity certificate","391","0.490699546285599","0.455971014994246","0.525428077576951"
"Non-working","2001","(2c_voc) vocational maturity certificate","483","0.350419480835391","0.325980214201759","0.374858747469022"
"Non-working","2001","(3a) lower tertiary education","474","0.323141601013039","0.300225884181646","0.346057317844432"
"Non-working","2001","(3b) higher tertiary education","505","0.279736890204802","0.259905370255527","0.299568410154076"
"Other","2001","(0) in school","73","0.154048702203878","0.123906568352648","0.184190836055108"
"Other","2001","(1a) inadequately completed","","","",""
"Other","2001","(1b) general elementary school","260","0.08956724276074","0.0783689861782454","0.100765499343235"
"Other","2001","(1c) basic vocational qualification","231","0.0326602204090216","0.0284825918132585","0.0368378490047846"
"Other","2001","(2b) intermediate general qualification","276","0.398597081593774","0.361272307814009","0.435921855373538"
"Other","2001","(2a) intermediate vocational","218","0.0383428023644499","0.0330917617555807","0.0435938429733191"
"Other","2001","(2c_gen) general maturity certificate","232","0.277002714696815","0.245914061866264","0.308091367527366"
"Other","2001","(2c_voc) vocational maturity certificate","68","0.0538075890707822","0.0422494198259383","0.0653657583156261"
"Other","2001","(3a) lower tertiary education","35","0.0251955739714228","0.0175164978261631","0.0328746501166825"
"Other","2001","(3b) higher tertiary education","44","0.031774898005423","0.0240255387406783","0.0395242572701678"
"Full-time","2002","(0) in school","","","",""
"Full-time","2002","(1a) inadequately completed","68","0.210067643974816","0.163661362557642","0.256473925391991"
"Full-time","2002","(1b) general elementary school","422","0.173202209394857","0.157736831352681","0.188667587437032"
"Full-time","2002","(1c) basic vocational qualification","2406","0.348112992447349","0.336683319393343","0.359542665501355"
"Full-time","2002","(2b) intermediate general qualification","91","0.135290168666386","0.109215687307083","0.161364650025689"
"Full-time","2002","(2a) intermediate vocational","2803","0.503871522215801","0.490472633595574","0.517270410836029"
"Full-time","2002","(2c_gen) general maturity certificate","125","0.157702093333549","0.133811280750118","0.18159290591698"
"Full-time","2002","(2c_voc) vocational maturity certificate","822","0.49368230705737","0.469169387676421","0.518195226438318"
"Full-time","2002","(3a) lower tertiary education","1051","0.535644156459847","0.512636460419762","0.558651852499933"
"Full-time","2002","(3b) higher tertiary education","1753","0.575781482873235","0.557373327520085","0.594189638226384"
"Part-time","2002","(0) in school","","","",""
"Part-time","2002","(1a) inadequately completed","","","",""
"Part-time","2002","(1b) general elementary school","145","0.0631275239895579","0.0531887276605415","0.0730663203185744"
"Part-time","2002","(1c) basic vocational qualification","557","0.0798455274867799","0.0733420866090464","0.0863489683645135"
"Part-time","2002","(2b) intermediate general qualification","30","0.0385439499064084","0.0238685417532075","0.0532193580596094"
"Part-time","2002","(2a) intermediate vocational","754","0.124906611060934","0.116046652182961","0.133766569938908"
"Part-time","2002","(2c_gen) general maturity certificate","71","0.0859942029587736","0.0676166198883581","0.104371786029189"
"Part-time","2002","(2c_voc) vocational maturity certificate","192","0.100075391960554","0.0853615388140686","0.11478924510704"
"Part-time","2002","(3a) lower tertiary education","191","0.095622486136442","0.0820560935310849","0.109188878741799"
"Part-time","2002","(3b) higher tertiary education","315","0.10494969473939","0.0935340373656151","0.116365352113165"
"Non-working","2002","(0) in school","547","0.899035698504467","0.875282273223773","0.922789123785161"
"Non-working","2002","(1a) inadequately completed","190","0.661149973214219","0.607229215059563","0.715070731368875"
"Non-working","2002","(1b) general elementary school","1475","0.664442530830519","0.645145240096302","0.683739821564736"
"Non-working","2002","(1c) basic vocational qualification","3482","0.540702381915716","0.528745614908319","0.552659148923114"
"Non-working","2002","(2b) intermediate general qualification","275","0.422197060601947","0.38454447215324","0.459849649050654"
"Non-working","2002","(2a) intermediate vocational","1566","0.325820941739079","0.313260962590096","0.338380920888062"
"Non-working","2002","(2c_gen) general maturity certificate","457","0.494938150732675","0.462164329570462","0.527711971894888"
"Non-working","2002","(2c_voc) vocational maturity certificate","501","0.353589844526575","0.330149516739824","0.377030172313327"
"Non-working","2002","(3a) lower tertiary education","526","0.34251706563444","0.32062469270262","0.364409438566259"
"Non-working","2002","(3b) higher tertiary education","629","0.287342154565163","0.270487229720923","0.304197079409403"
"Other","2002","(0) in school","56","0.0795972226849671","0.0582573526079588","0.100937092761975"
"Other","2002","(1a) inadequately completed","","","",""
"Other","2002","(1b) general elementary school","258","0.099227735785066","0.0870095080280238","0.111445963542108"
"Other","2002","(1c) basic vocational qualification","228","0.0313390981501548","0.0271587094881237","0.035519486812186"
"Other","2002","(2b) intermediate general qualification","265","0.403968820825259","0.36656157152515","0.441376070125368"
"Other","2002","(2a) intermediate vocational","226","0.0454009249841852","0.0398219470045768","0.0509799029637935"
"Other","2002","(2c_gen) general maturity certificate","241","0.261365552975002","0.232563842213585","0.290167263736419"
"Other","2002","(2c_voc) vocational maturity certificate","83","0.0526524564555009","0.0417022151655279","0.0636026977454738"
"Other","2002","(3a) lower tertiary education","37","0.0262162917692709","0.0188452924519099","0.0335872910866319"
"Other","2002","(3b) higher tertiary education","72","0.0319266678222122","0.025378534121431","0.0384748015229933"
"Full-time","2003","(0) in school","","","",""
"Full-time","2003","(1a) inadequately completed","62","0.211403529395085","0.163663963849212","0.259143094940959"
"Full-time","2003","(1b) general elementary school","377","0.161514706702623","0.146031105199809","0.176998308205437"
"Full-time","2003","(1c) basic vocational qualification","2202","0.337003906466296","0.325375055781782","0.348632757150809"
"Full-time","2003","(2b) intermediate general qualification","95","0.175892453432877","0.146279837275973","0.205505069589782"
"Full-time","2003","(2a) intermediate vocational","2623","0.491935085730984","0.478303626100646","0.505566545361322"
"Full-time","2003","(2c_gen) general maturity certificate","126","0.16513797722997","0.140422478668034","0.189853475791906"
"Full-time","2003","(2c_voc) vocational maturity certificate","787","0.465010184202536","0.440385312636052","0.48963505576902"
"Full-time","2003","(3a) lower tertiary education","956","0.523957559663283","0.500389467212532","0.547525652114034"
"Full-time","2003","(3b) higher tertiary education","1593","0.554476941735191","0.535531959434108","0.573421924036274"
"Part-time","2003","(0) in school","","","",""
"Part-time","2003","(1a) inadequately completed","","","",""
"Part-time","2003","(1b) general elementary school","138","0.0526392544886648","0.0432435190023728","0.0620349899749569"
"Part-time","2003","(1c) basic vocational qualification","515","0.0784358496488068","0.0718215490163302","0.0850501502812834"
"Part-time","2003","(2b) intermediate general qualification","35","0.0543198868085496","0.0366914913426767","0.0719482822744225"
"Part-time","2003","(2a) intermediate vocational","774","0.133755650366513","0.124474428889176","0.143036871843849"
"Part-time","2003","(2c_gen) general maturity certificate","66","0.0754875487612737","0.0579029450220698","0.0930721525004776"
"Part-time","2003","(2c_voc) vocational maturity certificate","211","0.121404727017182","0.105280377110383","0.137529076923981"
"Part-time","2003","(3a) lower tertiary education","191","0.0919495543678883","0.0783136689359878","0.105585439799789"
"Part-time","2003","(3b) higher tertiary education","323","0.108593816555347","0.096734552606107","0.120453080504586"
"Non-working","2003","(0) in school","560","0.902689350596348","0.879322337693897","0.9260563634988"
"Non-working","2003","(1a) inadequately completed","189","0.66437996598314","0.609168772704985","0.719591159261295"
"Non-working","2003","(1b) general elementary school","1420","0.691263254573554","0.671826035891088","0.710700473256019"
"Non-working","2003","(1c) basic vocational qualification","3407","0.551393837768235","0.539158177402537","0.563629498133933"
"Non-working","2003","(2b) intermediate general qualification","260","0.436131139394214","0.397560322922279","0.474701955866148"
"Non-working","2003","(2a) intermediate vocational","1561","0.332670222857763","0.319823094097634","0.345517351617892"
"Non-working","2003","(2c_gen) general maturity certificate","444","0.508091776207238","0.474814201529264","0.541369350885212"
"Non-working","2003","(2c_voc) vocational maturity certificate","489","0.347823190253295","0.324308897140026","0.371337483366564"
"Non-working","2003","(3a) lower tertiary education","533","0.350709755843838","0.328190869780902","0.373228641906773"
"Non-working","2003","(3b) higher tertiary education","655","0.299743042913439","0.282279971192429","0.31720611463445"
"Other","2003","(0) in school","54","0.0868969830042445","0.0646886433195921","0.109105322688897"
"Other","2003","(1a) inadequately completed","","","",""
"Other","2003","(1b) general elementary school","235","0.0945827842351587","0.0822702161457633","0.106895352324554"
"Other","2003","(1c) basic vocational qualification","223","0.0331664061166627","0.0287609699273687","0.0375718423059567"
"Other","2003","(2b) intermediate general qualification","245","0.333656520364359","0.296982365654747","0.370330675073971"
"Other","2003","(2a) intermediate vocational","209","0.0416390410447406","0.0361922116004741","0.0470858704890071"
"Other","2003","(2c_gen) general maturity certificate","231","0.251282697801519","0.222410571424889","0.280154824178148"
"Other","2003","(2c_voc) vocational maturity certificate","89","0.0657618985269872","0.0535245890462872","0.0779992080076872"
"Other","2003","(3a) lower tertiary education","45","0.0333831301249907","0.0249060897009524","0.041860170549029"
"Other","2003","(3b) higher tertiary education","73","0.037186198796023","0.0299738053107924","0.0443985922812536"
"Full-time","2004","(0) in school","","","",""
"Full-time","2004","(1a) inadequately completed","60","0.208050249186599","0.15945278287266","0.256647715500537"
"Full-time","2004","(1b) general elementary school","336","0.158047920302271","0.142179337153799","0.173916503450743"
"Full-time","2004","(1c) basic vocational qualification","2059","0.326784129997493","0.315017598010285","0.338550661984702"
"Full-time","2004","(2b) intermediate general qualification","92","0.185775574055115","0.154962235955958","0.216588912154272"
"Full-time","2004","(2a) intermediate vocational","2524","0.489540787386425","0.475722042075802","0.503359532697048"
"Full-time","2004","(2c_gen) general maturity certificate","126","0.176160132808115","0.150564932791913","0.201755332824317"
"Full-time","2004","(2c_voc) vocational maturity certificate","779","0.468633754780789","0.443957811507282","0.493309698054296"
"Full-time","2004","(3a) lower tertiary education","944","0.525761599842126","0.502101537951998","0.549421661732254"
"Full-time","2004","(3b) higher tertiary education","1552","0.540847082843028","0.521692295412572","0.560001870273483"
"Part-time","2004","(0) in school","","","",""
"Part-time","2004","(1a) inadequately completed","","","",""
"Part-time","2004","(1b) general elementary school","136","0.0608810680620532","0.0504794356656976","0.0712827004584088"
"Part-time","2004","(1c) basic vocational qualification","496","0.0776126721938639","0.0709004888521277","0.0843248555356001"
"Part-time","2004","(2b) intermediate general qualification","33","0.0522041199256646","0.0345810251202954","0.0698272147310338"
"Part-time","2004","(2a) intermediate vocational","717","0.123811818530092","0.114706955955747","0.132916681104437"
"Part-time","2004","(2c_gen) general maturity certificate","63","0.0721647314494915","0.0547794690787544","0.0895499938202285"
"Part-time","2004","(2c_voc) vocational maturity certificate","215","0.127764973005561","0.111257421395187","0.144272524615935"
"Part-time","2004","(3a) lower tertiary education","194","0.0926995597725747","0.0789579540691298","0.10644116547602"
"Part-time","2004","(3b) higher tertiary education","305","0.105106933441885","0.0933183215108845","0.116895545372885"
"Non-working","2004","(0) in school","594","0.933892432187974","0.914657392182653","0.953127472193295"
"Non-working","2004","(1a) inadequately completed","182","0.687173581225051","0.631664296308226","0.742682866141877"
"Non-working","2004","(1b) general elementary school","1350","0.687746674951233","0.667587727276007","0.707905622626458"
"Non-working","2004","(1c) basic vocational qualification","3309","0.559424198414318","0.546969828158843","0.571878568669794"
"Non-working","2004","(2b) intermediate general qualification","251","0.424876076734509","0.385712329797117","0.4640398236719"
"Non-working","2004","(2a) intermediate vocational","1542","0.336950339345596","0.323884129582491","0.350016549108701"
"Non-working","2004","(2c_gen) general maturity certificate","431","0.493322531989635","0.459732177840382","0.526912886138889"
"Non-working","2004","(2c_voc) vocational maturity certificate","485","0.339488865876908","0.31607285896465","0.362904872789166"
"Non-working","2004","(3a) lower tertiary education","531","0.359557909131375","0.336820161455258","0.382295656807491"
"Non-working","2004","(3b) higher tertiary education","649","0.3062659762548","0.288548278419344","0.323983674090257"
"Other","2004","(0) in school","40","0.0569939295870696","0.0390469808947076","0.0749408782794317"
"Other","2004","(1a) inadequately completed","","","",""
"Other","2004","(1b) general elementary school","208","0.0933243366844431","0.0806704626371246","0.105978210731762"
"Other","2004","(1c) basic vocational qualification","240","0.0361789993943245","0.0314944556724882","0.0408635431161609"
"Other","2004","(2b) intermediate general qualification","236","0.337144229284712","0.299690957168441","0.374597501400982"
"Other","2004","(2a) intermediate vocational","244","0.0496970547378865","0.0436896068563952","0.0557045026193779"
"Other","2004","(2c_gen) general maturity certificate","231","0.258352603752758","0.228943047574918","0.287762159930599"
"Other","2004","(2c_voc) vocational maturity certificate","92","0.0641124063367421","0.0519996527479489","0.0762251599255354"
"Other","2004","(3a) lower tertiary education","42","0.0219809312539246","0.0150335714517569","0.0289282910560924"
"Other","2004","(3b) higher tertiary education","94","0.0477800074602871","0.0395811531094233","0.0559788618111508"
"Full-time","2005","(0) in school","","","",""
"Full-time","2005","(1a) inadequately completed","46","0.198864219162181","0.149485181775351","0.248243256549011"
"Full-time","2005","(1b) general elementary school","293","0.153657768589371","0.137339204512437","0.169976332666304"
"Full-time","2005","(1c) basic vocational qualification","1870","0.325823710280933","0.313712738735778","0.337934681826088"
"Full-time","2005","(2b) intermediate general qualification","100","0.205119744714001","0.172286438796548","0.237953050631455"
"Full-time","2005","(2a) intermediate vocational","2423","0.495890299591408","0.481772402013111","0.510008197169706"
"Full-time","2005","(2c_gen) general maturity certificate","119","0.179280795875665","0.152683414235385","0.205878177515945"
"Full-time","2005","(2c_voc) vocational maturity certificate","748","0.467961514311637","0.442885409456135","0.493037619167139"
"Full-time","2005","(3a) lower tertiary education","871","0.512691651279306","0.488595831134079","0.536787471424533"
"Full-time","2005","(3b) higher tertiary education","1455","0.524033443315353","0.504561325374047","0.54350556125666"
"Part-time","2005","(0) in school","","","",""
"Part-time","2005","(1a) inadequately completed","","","",""
"Part-time","2005","(1b) general elementary school","124","0.0640326638002136","0.0529546269625971","0.0751107006378301"
"Part-time","2005","(1c) basic vocational qualification","464","0.0795512509266492","0.072558883894147","0.0865436179591514"
"Part-time","2005","(2b) intermediate general qualification","33","0.046154540273302","0.029093470935873","0.063215609610731"
"Part-time","2005","(2a) intermediate vocational","687","0.122955082533769","0.113682539574156","0.132227625493381"
"Part-time","2005","(2c_gen) general maturity certificate","53","0.0766341915034974","0.0581894367207919","0.0950789462862029"
"Part-time","2005","(2c_voc) vocational maturity certificate","215","0.138632084252753","0.121265688012438","0.155998480493068"
"Part-time","2005","(3a) lower tertiary education","192","0.0974560973249012","0.0831589187888662","0.111753275860936"
"Part-time","2005","(3b) higher tertiary education","295","0.109610225026422","0.0974298380361691","0.121790612016674"
"Non-working","2005","(0) in school","605","0.923724174279822","0.903396295856018","0.944052052703627"
"Non-working","2005","(1a) inadequately completed","175","0.658422692393472","0.599753767353192","0.717091617433752"
"Non-working","2005","(1b) general elementary school","1268","0.685325487309783","0.664311382213196","0.70633959240637"
"Non-working","2005","(1c) basic vocational qualification","3172","0.550169595168372","0.53731455019828","0.563024640138463"
"Non-working","2005","(2b) intermediate general qualification","240","0.428744487061614","0.388502955492133","0.468986018631095"
"Non-working","2005","(2a) intermediate vocational","1475","0.331604712749663","0.318311139596662","0.344898285902664"
"Non-working","2005","(2c_gen) general maturity certificate","422","0.493075364573539","0.45840941887747","0.527741310269607"
"Non-working","2005","(2c_voc) vocational maturity certificate","461","0.331608473652571","0.307948635933423","0.355268311371719"
"Non-working","2005","(3a) lower tertiary education","535","0.352915445311582","0.329878360884971","0.375952529738194"
"Non-working","2005","(3b) higher tertiary education","680","0.32270590756176","0.304477968342884","0.340933846780635"
"Other","2005","(0) in school","44","0.0688295116428694","0.049441673437383","0.0882173498483557"
"Other","2005","(1a) inadequately completed","","","",""
"Other","2005","(1b) general elementary school","191","0.0969840803006329","0.0835925686571897","0.110375591944076"
"Other","2005","(1c) basic vocational qualification","247","0.0444554436240462","0.0391295946172143","0.0497812926308781"
"Other","2005","(2b) intermediate general qualification","208","0.319981227951082","0.282051238143101","0.357911217759064"
"Other","2005","(2a) intermediate vocational","233","0.0495499051251599","0.0434221589718597","0.0556776512784602"
"Other","2005","(2c_gen) general maturity certificate","205","0.251009648047299","0.220944868724292","0.281074427370306"
"Other","2005","(2c_voc) vocational maturity certificate","97","0.0617979277830394","0.049697000974041","0.0738988545920378"
"Other","2005","(3a) lower tertiary education","55","0.0369368060842105","0.0278446113941116","0.0460290007743094"
"Other","2005","(3b) higher tertiary education","97","0.0436504240964654","0.0356842821879472","0.0516165660049837"
"Full-time","2006","(0) in school","","","",""
"Full-time","2006","(1a) inadequately completed","41","0.17601512908145","0.128328165842187","0.223702092320713"
"Full-time","2006","(1b) general elementary school","283","0.146278321771693","0.130771429125897","0.16178521441749"
"Full-time","2006","(1c) basic vocational qualification","1947","0.32240514671634","0.310766205680754","0.334044087751925"
"Full-time","2006","(2b) intermediate general qualification","102","0.204058998849013","0.172103485386876","0.236014512311149"
"Full-time","2006","(2a) intermediate vocational","2481","0.482158139333145","0.468563811447523","0.495752467218767"
"Full-time","2006","(2c_gen) general maturity certificate","113","0.15552955223917","0.130933593571254","0.180125510907085"
"Full-time","2006","(2c_voc) vocational maturity certificate","790","0.476153892537461","0.451967746413594","0.500340038661329"
"Full-time","2006","(3a) lower tertiary education","929","0.501581144527103","0.478534021995197","0.52462826705901"
"Full-time","2006","(3b) higher tertiary education","1549","0.533851097546801","0.515313991640182","0.55238820345342"
"Part-time","2006","(0) in school","","","",""
"Part-time","2006","(1a) inadequately completed","","","",""
"Part-time","2006","(1b) general elementary school","129","0.0558058564745261","0.045733126746776","0.0658785862022761"
"Part-time","2006","(1c) basic vocational qualification","506","0.0777738872321102","0.0711048514709274","0.084442922993293"
"Part-time","2006","(2b) intermediate general qualification","43","0.0656453676794471","0.0460079037643341","0.0852828315945601"
"Part-time","2006","(2a) intermediate vocational","762","0.12546358341301","0.116451769710853","0.134475397115167"
"Part-time","2006","(2c_gen) general maturity certificate","47","0.075558371149519","0.0576215240411741","0.0934952182578638"
"Part-time","2006","(2c_voc) vocational maturity certificate","248","0.145249508749021","0.128186007131728","0.162313010366313"
"Part-time","2006","(3a) lower tertiary education","201","0.0904164725078565","0.0771976140892506","0.103635330926462"
"Part-time","2006","(3b) higher tertiary education","341","0.108941387584748","0.0973637722635311","0.120519002905965"
"Non-working","2006","(0) in school","532","0.819683756295539","0.79012868557253","0.849238827018549"
"Non-working","2006","(1a) inadequately completed","175","0.723864643191704","0.667881827224282","0.779847459159126"
"Non-working","2006","(1b) general elementary school","1383","0.70509370054052","0.685083931167991","0.725103469913048"
"Non-working","2006","(1c) basic vocational qualification","3469","0.553479458569623","0.541100078102713","0.565858839036534"
"Non-working","2006","(2b) intermediate general qualification","258","0.406504322844734","0.367557785628493","0.445450860060976"
"Non-working","2006","(2a) intermediate vocational","1649","0.335384486023346","0.322539869758502","0.348229102288189"
"Non-working","2006","(2c_gen) general maturity certificate","462","0.529471949623977","0.49559694964398","0.563346949603974"
"Non-working","2006","(2c_voc) vocational maturity certificate","510","0.32132969167217","0.298714722731517","0.343944660612822"
"Non-working","2006","(3a) lower tertiary education","616","0.370352386131317","0.348093407505673","0.392611364756962"
"Non-working","2006","(3b) higher tertiary education","781","0.311232228573261","0.294027484440163","0.328436972706358"
"Other","2006","(0) in school","109","0.166186868592775","0.137569866833583","0.194803870351966"
"Other","2006","(1a) inadequately completed","","","",""
"Other","2006","(1b) general elementary school","200","0.0928221212132609","0.0800885972120112","0.105555645214511"
"Other","2006","(1c) basic vocational qualification","273","0.0463415074819269","0.041106600676123","0.0515764142877307"
"Other","2006","(2b) intermediate general qualification","208","0.323791310626806","0.28668904294918","0.360893578304432"
"Other","2006","(2a) intermediate vocational","298","0.0569937912304993","0.0506866077983593","0.0633009746626393"
"Other","2006","(2c_gen) general maturity certificate","212","0.239440126987334","0.210478014433729","0.268402239540939"
"Other","2006","(2c_voc) vocational maturity certificate","90","0.0572669070413487","0.0460147086073468","0.0685191054753506"
"Other","2006","(3a) lower tertiary education","62","0.0376499968337228","0.0288759918652806","0.046424001802165"
"Other","2006","(3b) higher tertiary education","111","0.0459752862951901","0.0381929219015234","0.0537576506888568"
"Full-time","2007","(0) in school","","","",""
"Full-time","2007","(1a) inadequately completed","39","0.190062050875147","0.137859490572775","0.242264611177519"
"Full-time","2007","(1b) general elementary school","264","0.157586522228061","0.140593331563274","0.174579712892847"
"Full-time","2007","(1c) basic vocational qualification","1799","0.328620345224813","0.316376960377252","0.340863730072374"
"Full-time","2007","(2b) intermediate general qualification","96","0.21639521423258","0.182167093045905","0.250623335419256"
"Full-time","2007","(2a) intermediate vocational","2362","0.486389873570397","0.472386742312849","0.500393004827946"
"Full-time","2007","(2c_gen) general maturity certificate","126","0.167559260205985","0.141965604725721","0.193152915686249"
"Full-time","2007","(2c_voc) vocational maturity certificate","748","0.470612273363173","0.445867290305619","0.495357256420727"
"Full-time","2007","(3a) lower tertiary education","868","0.512598762211141","0.488935491470588","0.536262032951693"
"Full-time","2007","(3b) higher tertiary education","1484","0.531046900994011","0.512181562442899","0.549912239545124"
"Part-time","2007","(0) in school","","","",""
"Part-time","2007","(1a) inadequately completed","","","",""
"Part-time","2007","(1b) general elementary school","113","0.0630261148925379","0.0516922833557583","0.0743599464293174"
"Part-time","2007","(1c) basic vocational qualification","469","0.0783105047702408","0.071307691928583","0.0853133176118986"
"Part-time","2007","(2b) intermediate general qualification","31","0.082900396918726","0.0599813130981563","0.105819480739296"
"Part-time","2007","(2a) intermediate vocational","792","0.141112011961696","0.131358379980172","0.150865643943221"
"Part-time","2007","(2c_gen) general maturity certificate","46","0.0756832731553577","0.0575581152658212","0.0938084310448942"
"Part-time","2007","(2c_voc) vocational maturity certificate","256","0.157116046768532","0.139074957038971","0.175157136498093"
"Part-time","2007","(3a) lower tertiary education","209","0.10089657454943","0.0866376845244812","0.115155464574379"
"Part-time","2007","(3b) higher tertiary education","343","0.116135536284304","0.104023731557105","0.128247341011503"
"Non-working","2007","(0) in school","527","0.829921767768062","0.800537747586871","0.859305787949254"
"Non-working","2007","(1a) inadequately completed","151","0.694516204905399","0.633231301705133","0.755801108105666"
"Non-working","2007","(1b) general elementary school","1227","0.687169617571967","0.665545460918257","0.708793774225678"
"Non-working","2007","(1c) basic vocational qualification","3115","0.545769971345353","0.532791817199083","0.558748125491623"
"Non-working","2007","(2b) intermediate general qualification","252","0.408002051077743","0.36715111906256","0.448852983092926"
"Non-working","2007","(2a) intermediate vocational","1489","0.324043490973041","0.310931243513247","0.337155738432835"
"Non-working","2007","(2c_gen) general maturity certificate","433","0.470813641813027","0.43660780037409","0.505019483251964"
"Non-working","2007","(2c_voc) vocational maturity certificate","471","0.321489739426672","0.29833550798087","0.344643970872475"
"Non-working","2007","(3a) lower tertiary education","581","0.346139122989857","0.323616928575493","0.36866131740422"
