"erwst","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Other","1985","secondary school degree","(3b) higher tertiary education","","","",""
"Other","1985","college entrance qualification","(0) in school","","","",""
"Other","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Other","1985","college entrance qualification","(1b) general elementary school","","","",""
"Other","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Other","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Other","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Other","1985","college entrance qualification","(2c_gen) general maturity certificate","52","0.190413560955959","0.145685220453044","0.235141901458873"
"Other","1985","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Other","1985","college entrance qualification","(3a) lower tertiary education","","","",""
"Other","1985","college entrance qualification","(3b) higher tertiary education","","","",""
"Other","1985","Other degree","(0) in school","","","",""
"Other","1985","Other degree","(1a) inadequately completed","","","",""
"Other","1985","Other degree","(1b) general elementary school","","","",""
"Other","1985","Other degree","(1c) basic vocational qualification","","","",""
"Other","1985","Other degree","(2b) intermediate general qualification","","","",""
"Other","1985","Other degree","(2a) intermediate vocational","","","",""
"Other","1985","Other degree","(2c_gen) general maturity certificate","","","",""
"Other","1985","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Other","1985","Other degree","(3a) lower tertiary education","","","",""
"Other","1985","Other degree","(3b) higher tertiary education","","","",""
"Other","1985","no degree/no degree yet","(0) in school","","","",""
"Other","1985","no degree/no degree yet","(1a) inadequately completed","","","",""
"Other","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Other","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Other","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Other","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Other","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Other","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Other","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Other","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Full-time","1986","lower secondary degree","(0) in school","","","",""
"Full-time","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Full-time","1986","lower secondary degree","(1b) general elementary school","487","0.215562190574677","0.196983981982123","0.234140399167231"
"Full-time","1986","lower secondary degree","(1c) basic vocational qualification","1750","0.491533893496303","0.474406833159685","0.508660953832921"
"Full-time","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Full-time","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Full-time","1986","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Full-time","1986","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","1986","lower secondary degree","(3a) lower tertiary education","","","",""
"Full-time","1986","lower secondary degree","(3b) higher tertiary education","","","",""
"Full-time","1986","secondary school degree","(0) in school","","","",""
"Full-time","1986","secondary school degree","(1a) inadequately completed","","","",""
"Full-time","1986","secondary school degree","(1b) general elementary school","","","",""
"Full-time","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Full-time","1986","secondary school degree","(2b) intermediate general qualification","96","0.201802150092763","0.165362575014604","0.238241725170922"
"Full-time","1986","secondary school degree","(2a) intermediate vocational","717","0.516097883076216","0.48904637103082","0.543149395121612"
"Full-time","1986","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Full-time","1986","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","1986","secondary school degree","(3a) lower tertiary education","","","",""
"Full-time","1986","secondary school degree","(3b) higher tertiary education","","","",""
"Full-time","1986","college entrance qualification","(0) in school","","","",""
"Full-time","1986","college entrance qualification","(1a) inadequately completed","","","",""
"Full-time","1986","college entrance qualification","(1b) general elementary school","","","",""
"Full-time","1986","college entrance qualification","(1c) basic vocational qualification","","","",""
"Full-time","1986","college entrance qualification","(2b) intermediate general qualification","","","",""
"Full-time","1986","college entrance qualification","(2a) intermediate vocational","","","",""
"Full-time","1986","college entrance qualification","(2c_gen) general maturity certificate","45","0.128505362391368","0.0921222879116003","0.164888436871135"
"Full-time","1986","college entrance qualification","(2c_voc) vocational maturity certificate","168","0.510873805413563","0.456189480731931","0.565558130095196"
"Full-time","1986","college entrance qualification","(3a) lower tertiary education","120","0.64849931026817","0.57894458274705","0.71805403778929"
"Full-time","1986","college entrance qualification","(3b) higher tertiary education","278","0.637388798634627","0.592001715062207","0.682775882207046"
"Full-time","1986","Other degree","(0) in school","","","",""
"Full-time","1986","Other degree","(1a) inadequately completed","","","",""
"Full-time","1986","Other degree","(1b) general elementary school","395","0.606798323787775","0.567843657503441","0.645752990072109"
"Full-time","1986","Other degree","(1c) basic vocational qualification","270","0.740083255184384","0.694714351441855","0.785452158926913"
"Full-time","1986","Other degree","(2b) intermediate general qualification","","","",""
"Full-time","1986","Other degree","(2a) intermediate vocational","","","",""
"Full-time","1986","Other degree","(2c_gen) general maturity certificate","38","0.582901677883353","0.468208974155203","0.697594381611504"
"Full-time","1986","Other degree","(2c_voc) vocational maturity certificate","67","0.785846470380954","0.697591227062373","0.874101713699535"
"Full-time","1986","Other degree","(3a) lower tertiary education","","","",""
"Full-time","1986","Other degree","(3b) higher tertiary education","35","0.604641005861565","0.470454880409739","0.73882713131339"
"Full-time","1986","no degree/no degree yet","(0) in school","","","",""
"Full-time","1986","no degree/no degree yet","(1a) inadequately completed","442","0.449150197757266","0.415632413128229","0.482667982386303"
"Full-time","1986","no degree/no degree yet","(1b) general elementary school","","","",""
"Full-time","1986","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Full-time","1986","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Full-time","1986","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Full-time","1986","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Full-time","1986","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Full-time","1986","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Full-time","1986","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Part-time","1986","lower secondary degree","(0) in school","","","",""
