"plh0172","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","2019","66 and older","Female","283","0.102326941557806","0.0906637556681873","0.113990127447425","6"
"6 on Scale 1 to 10","2019","66 and older","Male","261","0.0908000339188278","0.0798460469421116","0.101754020895544","6"
"7 on Scale 1 to 10","2019","35-65 y.","Female","1415","0.167218328831684","0.159069487141503","0.175367170521865","7"
"7 on Scale 1 to 10","2019","66 and older","Male","405","0.163214544086572","0.149125354952967","0.177303733220177","7"
"7 on Scale 1 to 10","2019","16-34 y.","Female","522","0.18898654045039","0.174625877042272","0.203347203858508","7"
"7 on Scale 1 to 10","2019","16-34 y.","Male","519","0.207658831915728","0.192049136850465","0.223268526980991","7"
"7 on Scale 1 to 10","2019","66 and older","Female","363","0.129528262947013","0.116606471921545","0.142450053972481","7"
"7 on Scale 1 to 10","2019","35-65 y.","Male","1268","0.186164532812239","0.177116365709332","0.195212699915146","7"
"8 on Scale 1 to 10","2019","16-34 y.","Female","555","0.210806818520938","0.195845184613565","0.225768452428311","8"
"8 on Scale 1 to 10","2019","35-65 y.","Female","1640","0.19921256415959","0.190490779690376","0.207934348628803","8"
"8 on Scale 1 to 10","2019","35-65 y.","Male","1562","0.210095224496186","0.200625457483099","0.219564991509273","8"
"8 on Scale 1 to 10","2019","66 and older","Male","660","0.239906639979365","0.223626650761858","0.256186629196872","8"
"8 on Scale 1 to 10","2019","66 and older","Female","561","0.208953336872109","0.193307859742038","0.22459881400218","8"
"8 on Scale 1 to 10","2019","16-34 y.","Male","605","0.25194158747391","0.235235267638019","0.268647907309801","8"
"9 on Scale 1 to 10","2019","16-34 y.","Female","362","0.124909617626996","0.11278216939153","0.137037065862461","9"
"9 on Scale 1 to 10","2019","16-34 y.","Male","370","0.132501199010832","0.119454295490216","0.145548102531448","9"
"9 on Scale 1 to 10","2019","35-65 y.","Female","911","0.107151369399522","0.10039713476384","0.113905604035204","9"
"9 on Scale 1 to 10","2019","35-65 y.","Male","910","0.111710720679412","0.104388067402668","0.119033373956156","9"
"9 on Scale 1 to 10","2019","66 and older","Female","250","0.101304922254733","0.0896935229454726","0.112916321563994","9"
"9 on Scale 1 to 10","2019","66 and older","Male","348","0.135988611696002","0.122920569957259","0.149056653434744","9"
