"transab_cat2","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2001","college entrance qualification","East Germany","15","","",""
"Very high transfer dependency","2001","Other degree","West Germany","76","0.0790995277815178","0.0644675312182339","0.0937315243448016"
"Very high transfer dependency","2001","Other degree","East Germany","6","","",""
"Very high transfer dependency","2001","no degree/no degree yet","West Germany","22","","",""
"Very high transfer dependency","2001","no degree/no degree yet","East Germany","11","","",""
"Very low transfer dependency","2002","lower secondary degree","West Germany","6170","0.9180374198671","0.911472123750754","0.924602715983446"
"Very low transfer dependency","2002","lower secondary degree","East Germany","1333","0.850452858168237","0.833016558125074","0.8678891582114"
"Very low transfer dependency","2002","secondary school degree","West Germany","3994","0.91975809366704","0.911602064009094","0.927914123324986"
"Very low transfer dependency","2002","secondary school degree","East Germany","1924","0.779533653570365","0.762961862610132","0.796105444530597"
"Very low transfer dependency","2002","college entrance qualification","West Germany","4295","0.942144865353917","0.935305231563751","0.948984499144083"
"Very low transfer dependency","2002","college entrance qualification","East Germany","983","0.85844617897723","0.838003451509288","0.878888906445172"
"Very low transfer dependency","2002","Other degree","West Germany","1042","0.796005212984846","0.773764022051918","0.818246403917774"
"Very low transfer dependency","2002","Other degree","East Germany","36","0.765913310414307","0.644859816024467","0.886966804804147"
"Very low transfer dependency","2002","no degree/no degree yet","West Germany","623","0.792804954327532","0.763484349678001","0.822125558977063"
"Very low transfer dependency","2002","no degree/no degree yet","East Germany","131","0.728568550085084","0.662110260318471","0.795026839851697"
"Low transfer dependency","2002","lower secondary degree","West Germany","307","0.0421947721235148","0.0373832305684102","0.0470063136786194"
"Low transfer dependency","2002","lower secondary degree","East Germany","134","0.0693753019525184","0.0569522047609264","0.0817983991441104"
"Low transfer dependency","2002","secondary school degree","West Germany","168","0.0485627122260978","0.0421093964112748","0.0550160280409207"
"Low transfer dependency","2002","secondary school degree","East Germany","292","0.12356384587623","0.110408971347726","0.136718720404734"
"Low transfer dependency","2002","college entrance qualification","West Germany","113","0.032883701868692","0.0276593459753368","0.0381080577620473"
"Low transfer dependency","2002","college entrance qualification","East Germany","94","0.0875408557572699","0.0709666161774914","0.104115095337048"
"Low transfer dependency","2002","Other degree","West Germany","115","0.0972995150325482","0.080941985109217","0.113657044955879"
"Low transfer dependency","2002","Other degree","East Germany","2","","",""
"Low transfer dependency","2002","no degree/no degree yet","West Germany","62","0.102795513188053","0.0808253714388387","0.124765654937267"
"Low transfer dependency","2002","no degree/no degree yet","East Germany","21","","",""
"High transfer dependency","2002","lower secondary degree","West Germany","116","0.0202545380395078","0.0168829530013435","0.0236261230776721"
"High transfer dependency","2002","lower secondary degree","East Germany","49","0.024213804411343","0.0166984580189774","0.0317291508037085"
"High transfer dependency","2002","secondary school degree","West Germany","55","0.0191059794771644","0.0149960244910017","0.023215934463327"
"High transfer dependency","2002","secondary school degree","East Germany","98","0.0434602905941469","0.0353098952682478","0.0516106859200461"
"High transfer dependency","2002","college entrance qualification","West Germany","29","","",""
"High transfer dependency","2002","college entrance qualification","East Germany","22","","",""
"High transfer dependency","2002","Other degree","West Germany","37","0.0409774564787918","0.0300359416151806","0.0519189713424029"
"High transfer dependency","2002","Other degree","East Germany","6","","",""
"High transfer dependency","2002","no degree/no degree yet","West Germany","22","","",""
"High transfer dependency","2002","no degree/no degree yet","East Germany","10","","",""
"Very high transfer dependency","2002","lower secondary degree","West Germany","113","0.0195132699698771","0.0162027043303653","0.0228238356093889"
"Very high transfer dependency","2002","lower secondary degree","East Germany","91","0.055958035467902","0.0447206046197197","0.0671954663160843"
"Very high transfer dependency","2002","secondary school degree","West Germany","45","0.0125732146296977","0.00922805393766301","0.0159183753217324"
"Very high transfer dependency","2002","secondary school degree","East Germany","90","0.0534422099592582","0.0444514452786491","0.0624329746398673"
"Very high transfer dependency","2002","college entrance qualification","West Germany","39","0.0137587359093758","0.0103461475571125","0.0171713242616391"
"Very high transfer dependency","2002","college entrance qualification","East Germany","18","","",""
"Very high transfer dependency","2002","Other degree","West Germany","67","0.0657178155038138","0.0520414360807751","0.0793941949268526"
"Very high transfer dependency","2002","Other degree","East Germany","3","","",""
"Very high transfer dependency","2002","no degree/no degree yet","West Germany","27","","",""
"Very high transfer dependency","2002","no degree/no degree yet","East Germany","10","","",""
"Very low transfer dependency","2003","lower secondary degree","West Germany","5784","0.911565680503226","0.904582851021904","0.918548509984548"
"Very low transfer dependency","2003","lower secondary degree","East Germany","1287","0.838701690934245","0.820391161214345","0.857012220654145"
"Very low transfer dependency","2003","secondary school degree","West Germany","3788","0.926663573690818","0.918627001435665","0.934700145945971"
"Very low transfer dependency","2003","secondary school degree","East Germany","1825","0.744913342102987","0.72734134579722","0.762485338408753"
"Very low transfer dependency","2003","college entrance qualification","West Germany","4118","0.944277975937524","0.937425061149541","0.951130890725508"
"Very low transfer dependency","2003","college entrance qualification","East Germany","970","0.860470970236412","0.840087083367044","0.880854857105781"
"Very low transfer dependency","2003","Other degree","West Germany","968","0.770844273716194","0.74694478814253","0.794743759289859"
"Very low transfer dependency","2003","Other degree","East Germany","34","0.758361402170229","0.634655494809627","0.88206730953083"
"Very low transfer dependency","2003","no degree/no degree yet","West Germany","586","0.754573516572143","0.723008176196793","0.786138856947494"
"Very low transfer dependency","2003","no degree/no degree yet","East Germany","136","0.727952421395818","0.662941582776743","0.792963260014893"
"Low transfer dependency","2003","lower secondary degree","West Germany","311","0.0425600133552498","0.0375954198686633","0.0475246068418363"
"Low transfer dependency","2003","lower secondary degree","East Germany","134","0.0781975449306955","0.0648316595869417","0.0915634302744494"
"Low transfer dependency","2003","secondary school degree","West Germany","164","0.0431744898439646","0.0369086409611281","0.0494403387268011"
"Low transfer dependency","2003","secondary school degree","East Germany","321","0.140374010058447","0.126370965300914","0.154377054815979"
"Low transfer dependency","2003","college entrance qualification","West Germany","128","0.0324976682374513","0.0272002523432603","0.0377950841316423"
