"transab_cat2","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2012","(1b) general elementary school","East Germany","146","0.632477966704678","0.572593690034445","0.692362243374911"
"Very low transfer dependency","2012","(1c) basic vocational qualification","West Germany","4642","0.912060931263059","0.904444302335774","0.919677560190344"
"Very low transfer dependency","2012","(1c) basic vocational qualification","East Germany","881","0.817373828157079","0.795033993813444","0.839713662500713"
"Very low transfer dependency","2012","(2b) intermediate general qualification","West Germany","490","0.820284880052226","0.790948278252789","0.849621481851663"
"Very low transfer dependency","2012","(2b) intermediate general qualification","East Germany","68","0.610277876696401","0.533002039491364","0.687553713901437"
"Very low transfer dependency","2012","(2a) intermediate vocational","West Germany","4129","0.928290296434736","0.920877778272024","0.935702814597448"
"Very low transfer dependency","2012","(2a) intermediate vocational","East Germany","1725","0.816156303671825","0.800315448086151","0.831997159257499"
"Very low transfer dependency","2012","(2c_gen) general maturity certificate","West Germany","699","0.802183425801077","0.776244488898515","0.82812236270364"
"Very low transfer dependency","2012","(2c_gen) general maturity certificate","East Germany","116","0.651946043560024","0.582162874201056","0.721729212918991"
"Very low transfer dependency","2012","(2c_voc) vocational maturity certificate","West Germany","1837","0.928759304321329","0.917691672453971","0.939826936188687"
"Very low transfer dependency","2012","(2c_voc) vocational maturity certificate","East Germany","292","0.873094316770539","0.839844531672112","0.906344101868966"
"Very low transfer dependency","2012","(3a) lower tertiary education","West Germany","1456","0.95158477990056","0.940864591215003","0.962304968586117"
"Very low transfer dependency","2012","(3a) lower tertiary education","East Germany","625","0.947272112817901","0.930572306562838","0.963971919072965"
"Very low transfer dependency","2012","(3b) higher tertiary education","West Germany","2849","0.93636853054096","0.92773260224219","0.945004458839731"
"Very low transfer dependency","2012","(3b) higher tertiary education","East Germany","745","0.895781887290881","0.875180689249611","0.916383085332152"
"Low transfer dependency","2012","(0) in school","West Germany","77","0.081510573823065","0.0625383273903067","0.100482820255823"
"Low transfer dependency","2012","(0) in school","East Germany","18","","",""
"Low transfer dependency","2012","(1a) inadequately completed","West Germany","54","0.107115924631717","0.075169563274137","0.139062285989297"
"Low transfer dependency","2012","(1a) inadequately completed","East Germany","6","","",""
"Low transfer dependency","2012","(1b) general elementary school","West Germany","209","0.0644294463102812","0.0536042671546436","0.0752546254659187"
"Low transfer dependency","2012","(1b) general elementary school","East Germany","35","0.114113091512159","0.0746214400897584","0.15360474293456"
"Low transfer dependency","2012","(1c) basic vocational qualification","West Germany","350","0.0436232403764762","0.0381299392241834","0.0491165415287689"
"Low transfer dependency","2012","(1c) basic vocational qualification","East Germany","108","0.0718105334633654","0.0568825731792223","0.0867384937475086"
"Low transfer dependency","2012","(2b) intermediate general qualification","West Germany","68","0.075377988722403","0.0552064266608349","0.0955495507839712"
"Low transfer dependency","2012","(2b) intermediate general qualification","East Germany","27","","",""
"Low transfer dependency","2012","(2a) intermediate vocational","West Germany","301","0.0360534687017202","0.0306975385915426","0.0414093988118978"
"Low transfer dependency","2012","(2a) intermediate vocational","East Germany","284","0.0846895075724056","0.0733036271698855","0.0960753879749257"
"Low transfer dependency","2012","(2c_gen) general maturity certificate","West Germany","106","0.107550404669303","0.0873768762216525","0.127723933116954"
"Low transfer dependency","2012","(2c_gen) general maturity certificate","East Germany","29","","",""
"Low transfer dependency","2012","(2c_voc) vocational maturity certificate","West Germany","132","0.0367573470947538","0.0286611891377381","0.0448535050517695"
"Low transfer dependency","2012","(2c_voc) vocational maturity certificate","East Germany","48","0.0575056967526166","0.0342509010713541","0.080760492433879"
"Low transfer dependency","2012","(3a) lower tertiary education","West Germany","61","0.0381609726158239","0.0285923672034403","0.0477295780282075"
"Low transfer dependency","2012","(3a) lower tertiary education","East Germany","46","0.0325952677910639","0.0193263576700353","0.0458641779120924"
"Low transfer dependency","2012","(3b) higher tertiary education","West Germany","127","0.0317180524671802","0.0255178792764829","0.0379182256578774"
"Low transfer dependency","2012","(3b) higher tertiary education","East Germany","70","0.0613418984859061","0.0451628841638233","0.0775209128079889"
"High transfer dependency","2012","(0) in school","West Germany","46","0.0431423192103051","0.0290542940377325","0.0572303443828778"
"High transfer dependency","2012","(0) in school","East Germany","9","","",""
"High transfer dependency","2012","(1a) inadequately completed","West Germany","49","0.0948211730504733","0.0645578442785306","0.125084501822416"
"High transfer dependency","2012","(1a) inadequately completed","East Germany","12","","",""
"High transfer dependency","2012","(1b) general elementary school","West Germany","167","0.0586769052788998","0.048314571478789","0.0690392390790106"
"High transfer dependency","2012","(1b) general elementary school","East Germany","19","","",""
"High transfer dependency","2012","(1c) basic vocational qualification","West Germany","161","0.0243908536677178","0.0202421599640577","0.028539547371378"
"High transfer dependency","2012","(1c) basic vocational qualification","East Germany","54","0.0285780961559406","0.0189440511865703","0.038212141125311"
"High transfer dependency","2012","(2b) intermediate general qualification","West Germany","39","0.0349930765620932","0.0209522904936455","0.0490338626305409"
"High transfer dependency","2012","(2b) intermediate general qualification","East Germany","22","","",""
"High transfer dependency","2012","(2a) intermediate vocational","West Germany","123","0.0149283654039251","0.0114443911516327","0.0184123396562175"
"High transfer dependency","2012","(2a) intermediate vocational","East Germany","145","0.0458248096605097","0.0372735127004888","0.0543761066205307"
"High transfer dependency","2012","(2c_gen) general maturity certificate","West Germany","53","0.0539856283620761","0.0392702328403242","0.0687010238838281"
"High transfer dependency","2012","(2c_gen) general maturity certificate","East Germany","16","","",""
"High transfer dependency","2012","(2c_voc) vocational maturity certificate","West Germany","45","0.0118981269554579","0.00723283098390569","0.01656342292701"
"High transfer dependency","2012","(2c_voc) vocational maturity certificate","East Germany","24","","",""
"High transfer dependency","2012","(3a) lower tertiary education","West Germany","14","","",""
"High transfer dependency","2012","(3a) lower tertiary education","East Germany","9","","",""
"High transfer dependency","2012","(3b) higher tertiary education","West Germany","41","0.0170368963518463","0.0124584988523989","0.0216152938512938"
"High transfer dependency","2012","(3b) higher tertiary education","East Germany","13","","",""
"Very high transfer dependency","2012","(0) in school","West Germany","42","0.0343194363878136","0.0216964672596951","0.0469424055159321"
"Very high transfer dependency","2012","(0) in school","East Germany","7","","",""
"Very high transfer dependency","2012","(1a) inadequately completed","West Germany","65","0.153794613225356","0.116529255412883","0.191059971037829"
"Very high transfer dependency","2012","(1a) inadequately completed","East Germany","17","","",""
"Very high transfer dependency","2012","(1b) general elementary school","West Germany","196","0.0621636882682017","0.0515176866006577","0.0728096899357458"
"Very high transfer dependency","2012","(1b) general elementary school","East Germany","49","0.197017030266417","0.147614013580606","0.246420046952228"
"Very high transfer dependency","2012","(1c) basic vocational qualification","West Germany","158","0.0199249746927469","0.0161667002491523","0.0236832491363416"
"Very high transfer dependency","2012","(1c) basic vocational qualification","East Germany","106","0.082237542223615","0.0663525033467995","0.0981225811004305"
"Very high transfer dependency","2012","(2b) intermediate general qualification","West Germany","61","0.0693440546632777","0.0499336612309171","0.0887544480956383"
"Very high transfer dependency","2012","(2b) intermediate general qualification","East Germany","36","0.17234132527523","0.112497034371237","0.232185616179223"
"Very high transfer dependency","2012","(2a) intermediate vocational","West Germany","101","0.0207278694596187","0.0166346603551346","0.0248210785641028"
"Very high transfer dependency","2012","(2a) intermediate vocational","East Germany","143","0.0533293790952599","0.0441407587709463","0.0625179994195735"
"Very high transfer dependency","2012","(2c_gen) general maturity certificate","West Germany","48","0.0362805411675434","0.0241047782112866","0.0484563041238002"
"Very high transfer dependency","2012","(2c_gen) general maturity certificate","East Germany","18","","",""
"Very high transfer dependency","2012","(2c_voc) vocational maturity certificate","West Germany","61","0.0225852216284596","0.0161924282264504","0.0289780150304688"
"Very high transfer dependency","2012","(2c_voc) vocational maturity certificate","East Germany","21","","",""
"Very high transfer dependency","2012","(3a) lower tertiary education","West Germany","9","","",""
"Very high transfer dependency","2012","(3a) lower tertiary education","East Germany","8","","",""
"Very high transfer dependency","2012","(3b) higher tertiary education","West Germany","52","0.0148765206400132","0.0105935443871051","0.0191594968929214"
"Very high transfer dependency","2012","(3b) higher tertiary education","East Germany","17","","",""
"Very low transfer dependency","2013","(0) in school","West Germany","693","0.82895461560437","0.804688610682009","0.853220620526731"
"Very low transfer dependency","2013","(0) in school","East Germany","95","0.72766366410279","0.655944474624562","0.799382853581017"
"Very low transfer dependency","2013","(1a) inadequately completed","West Germany","286","0.582222614073029","0.542693735103792","0.621751493042266"
"Very low transfer dependency","2013","(1a) inadequately completed","East Germany","26","","",""
"Very low transfer dependency","2013","(1b) general elementary school","West Germany","1743","0.793000604018312","0.777327448070533","0.808673759966091"
"Very low transfer dependency","2013","(1b) general elementary school","East Germany","147","0.615319059151448","0.55739433636695","0.673243781935945"
"Very low transfer dependency","2013","(1c) basic vocational qualification","West Germany","4766","0.913488516493973","0.906047583497212","0.920929449490735"
"Very low transfer dependency","2013","(1c) basic vocational qualification","East Germany","833","0.811628936427851","0.788657594574984","0.834600278280717"
"Very low transfer dependency","2013","(2b) intermediate general qualification","West Germany","620","0.80852169444903","0.781818040445689","0.835225348452371"
"Very low transfer dependency","2013","(2b) intermediate general qualification","East Germany","84","0.637539452868915","0.564412420292557","0.710666485445273"
"Very low transfer dependency","2013","(2a) intermediate vocational","West Germany","4089","0.920136487727972","0.912318023452728","0.927954952003216"
"Very low transfer dependency","2013","(2a) intermediate vocational","East Germany","1703","0.848527454308286","0.833453814293819","0.863601094322753"
"Very low transfer dependency","2013","(2c_gen) general maturity certificate","West Germany","1068","0.799719003171734","0.778932488483971","0.820505517859498"
"Very low transfer dependency","2013","(2c_gen) general maturity certificate","East Germany","102","0.6030571380134","0.530978812742284","0.675135463284516"
"Very low transfer dependency","2013","(2c_voc) vocational maturity certificate","West Germany","2109","0.898395856201436","0.88646164698788","0.910330065414992"
"Very low transfer dependency","2013","(2c_voc) vocational maturity certificate","East Germany","305","0.890787881109338","0.859792580199966","0.92178318201871"
"Very low transfer dependency","2013","(3a) lower tertiary education","West Germany","1461","0.957088565793266","0.946973505331832","0.967203626254701"
"Very low transfer dependency","2013","(3a) lower tertiary education","East Germany","609","0.950597637909435","0.934014435792492","0.967180840026378"
"Very low transfer dependency","2013","(3b) higher tertiary education","West Germany","3442","0.939888699957522","0.932286148036698","0.947491251878346"
"Very low transfer dependency","2013","(3b) higher tertiary education","East Germany","811","0.918099833045222","0.900155008464831","0.936044657625614"
"Low transfer dependency","2013","(0) in school","West Germany","87","0.0655890789381052","0.0496353597462777","0.0815427981299326"
"Low transfer dependency","2013","(0) in school","East Germany","16","","",""
"Low transfer dependency","2013","(1a) inadequately completed","West Germany","96","0.14782334654515","0.119376519651567","0.176270173438733"
"Low transfer dependency","2013","(1a) inadequately completed","East Germany","12","","",""
"Low transfer dependency","2013","(1b) general elementary school","West Germany","329","0.0865384813422006","0.0756620876399286","0.0974148750444726"
"Low transfer dependency","2013","(1b) general elementary school","East Germany","35","0.10902716783009","0.0719195528579109","0.146134782802269"
"Low transfer dependency","2013","(1c) basic vocational qualification","West Germany","360","0.0432481145863245","0.0378639017267947","0.0486323274458543"
"Low transfer dependency","2013","(1c) basic vocational qualification","East Germany","102","0.0729348155950407","0.0576583428600916","0.0882112883299897"
"Low transfer dependency","2013","(2b) intermediate general qualification","West Germany","90","0.0851304747426539","0.0661901607705067","0.104070788714801"
"Low transfer dependency","2013","(2b) intermediate general qualification","East Germany","19","","",""
"Low transfer dependency","2013","(2a) intermediate vocational","West Germany","306","0.0433674001418178","0.0374928392660965","0.0492419610175392"
"Low transfer dependency","2013","(2a) intermediate vocational","East Germany","216","0.0656506845661656","0.0552372859476739","0.0760640831846572"
"Low transfer dependency","2013","(2c_gen) general maturity certificate","West Germany","167","0.096809824595345","0.0814515504525204","0.11216809873817"
"Low transfer dependency","2013","(2c_gen) general maturity certificate","East Germany","29","","",""
"Low transfer dependency","2013","(2c_voc) vocational maturity certificate","West Germany","197","0.0566181138451612","0.0474890649754668","0.0657471627148556"
"Low transfer dependency","2013","(2c_voc) vocational maturity certificate","East Germany","46","0.0594342839772519","0.0359386926247525","0.0829298753297513"
"Low transfer dependency","2013","(3a) lower tertiary education","West Germany","61","0.0288888485169032","0.0205288636633944","0.037248833370412"
"Low transfer dependency","2013","(3a) lower tertiary education","East Germany","26","","",""
"Low transfer dependency","2013","(3b) higher tertiary education","West Germany","144","0.0262652962096219","0.0211501907033502","0.0313804017158936"
"Low transfer dependency","2013","(3b) higher tertiary education","East Germany","50","0.0451958097140364","0.0316014701590173","0.0587901492690555"
"High transfer dependency","2013","(0) in school","West Germany","71","0.0500227783133714","0.0359746739400534","0.0640708826866893"
"High transfer dependency","2013","(0) in school","East Germany","15","","",""
"High transfer dependency","2013","(1a) inadequately completed","West Germany","84","0.0981422105096609","0.074297368613497","0.121987052405825"
"High transfer dependency","2013","(1a) inadequately completed","East Germany","9","","",""
"High transfer dependency","2013","(1b) general elementary school","West Germany","202","0.0485084541627556","0.0401975869936687","0.0568193213318424"
"High transfer dependency","2013","(1b) general elementary school","East Germany","25","","",""
"High transfer dependency","2013","(1c) basic vocational qualification","West Germany","183","0.0207549573277088","0.0169814466667038","0.0245284679887138"
"High transfer dependency","2013","(1c) basic vocational qualification","East Germany","62","0.0422654017942445","0.0304454529182617","0.0540853506702273"
"High transfer dependency","2013","(2b) intermediate general qualification","West Germany","67","0.0382253903724881","0.0252123827489983","0.0512383979959779"
"High transfer dependency","2013","(2b) intermediate general qualification","East Germany","25","","",""
"High transfer dependency","2013","(2a) intermediate vocational","West Germany","131","0.0154856386192942","0.0119244357498231","0.0190468414887653"
"High transfer dependency","2013","(2a) intermediate vocational","East Germany","122","0.036756919296102","0.0288454758260644","0.0446683627661395"
"High transfer dependency","2013","(2c_gen) general maturity certificate","West Germany","89","0.0480696228649784","0.0369591882799674","0.0591800574499893"
"High transfer dependency","2013","(2c_gen) general maturity certificate","East Germany","21","","",""
"High transfer dependency","2013","(2c_voc) vocational maturity certificate","West Germany","67","0.0114280459689216","0.00722954557093888","0.0156265463669044"
"High transfer dependency","2013","(2c_voc) vocational maturity certificate","East Germany","18","","",""
"High transfer dependency","2013","(3a) lower tertiary education","West Germany","13","","",""
"High transfer dependency","2013","(3a) lower tertiary education","East Germany","10","","",""
"High transfer dependency","2013","(3b) higher tertiary education","West Germany","78","0.0159342630219407","0.0119290910657444","0.0199394349781369"
"High transfer dependency","2013","(3b) higher tertiary education","East Germany","19","","",""
"Very high transfer dependency","2013","(0) in school","West Germany","74","0.0554335271441538","0.0406873398968504","0.0701797143914571"
"Very high transfer dependency","2013","(0) in school","East Germany","22","","",""
"Very high transfer dependency","2013","(1a) inadequately completed","West Germany","132","0.17181182887216","0.141578320896126","0.202045336848194"
"Very high transfer dependency","2013","(1a) inadequately completed","East Germany","22","","",""
"Very high transfer dependency","2013","(1b) general elementary school","West Germany","293","0.0719524604767315","0.061956072734095","0.081948848219368"
"Very high transfer dependency","2013","(1b) general elementary school","East Germany","64","0.217020398957063","0.167942162566364","0.266098635347761"
"Very high transfer dependency","2013","(1c) basic vocational qualification","West Germany","174","0.0225084115919934","0.0185822523834624","0.0264345708005244"
"Very high transfer dependency","2013","(1c) basic vocational qualification","East Germany","116","0.0731708461828642","0.0578716226263772","0.0884700697393513"
"Very high transfer dependency","2013","(2b) intermediate general qualification","West Germany","57","0.0681224404358284","0.0510226971118069","0.0852221837598499"
"Very high transfer dependency","2013","(2b) intermediate general qualification","East Germany","38","0.177160045718239","0.11907897358268","0.235241117853799"
"Very high transfer dependency","2013","(2a) intermediate vocational","West Germany","92","0.0210104735109161","0.0168740207437315","0.0251469262781007"
"Very high transfer dependency","2013","(2a) intermediate vocational","East Germany","132","0.0490649418294464","0.0399829877550905","0.0581468959038024"
"Very high transfer dependency","2013","(2c_gen) general maturity certificate","West Germany","100","0.0554015493679423","0.0435198744469654","0.0672832242889193"
"Very high transfer dependency","2013","(2c_gen) general maturity certificate","East Germany","25","","",""
"Very high transfer dependency","2013","(2c_voc) vocational maturity certificate","West Germany","89","0.0335579839844815","0.0264443764787432","0.0406715914902198"
"Very high transfer dependency","2013","(2c_voc) vocational maturity certificate","East Germany","20","","",""
"Very high transfer dependency","2013","(3a) lower tertiary education","West Germany","7","","",""
"Very high transfer dependency","2013","(3a) lower tertiary education","East Germany","11","","",""
"Very high transfer dependency","2013","(3b) higher tertiary education","West Germany","91","0.0179117408109151","0.0136695785310761","0.022153903090754"
"Very high transfer dependency","2013","(3b) higher tertiary education","East Germany","17","","",""
"Very low transfer dependency","2014","(0) in school","West Germany","577","0.793865389611724","0.765292667266761","0.822438111956688"
"Very low transfer dependency","2014","(0) in school","East Germany","85","0.841789941031619","0.775663663992962","0.907916218070276"
"Very low transfer dependency","2014","(1a) inadequately completed","West Germany","219","0.55841205161239","0.513942133289498","0.602881969935283"
"Very low transfer dependency","2014","(1a) inadequately completed","East Germany","14","","",""
"Very low transfer dependency","2014","(1b) general elementary school","West Germany","1442","0.79005266361021","0.772789219387525","0.807316107832896"
"Very low transfer dependency","2014","(1b) general elementary school","East Germany","139","0.611680830352246","0.552211220640164","0.671150440064328"
"Very low transfer dependency","2014","(1c) basic vocational qualification","West Germany","4207","0.902053616746873","0.893670897835153","0.910436335658593"
"Very low transfer dependency","2014","(1c) basic vocational qualification","East Germany","773","0.805346342689199","0.780818820252002","0.829873865126396"
"Very low transfer dependency","2014","(2b) intermediate general qualification","West Germany","551","0.831275384619067","0.803843650449599","0.858707118788535"
"Very low transfer dependency","2014","(2b) intermediate general qualification","East Germany","72","0.641858200889529","0.564873928484636","0.718842473294422"
"Very low transfer dependency","2014","(2a) intermediate vocational","West Germany","3661","0.926395291606634","0.918386699180368","0.934403884032901"
"Very low transfer dependency","2014","(2a) intermediate vocational","East Germany","1588","0.837564097666974","0.821230535412855","0.853897659921094"
"Very low transfer dependency","2014","(2c_gen) general maturity certificate","West Germany","990","0.763564841879372","0.74042330505808","0.786706378700664"
"Very low transfer dependency","2014","(2c_gen) general maturity certificate","East Germany","103","0.625330502585824","0.549856301759798","0.70080470341185"
"Very low transfer dependency","2014","(2c_voc) vocational maturity certificate","West Germany","1844","0.91118618869043","0.899096693578621","0.923275683802239"
"Very low transfer dependency","2014","(2c_voc) vocational maturity certificate","East Germany","286","0.856127360883111","0.820269657105602","0.89198506466062"
"Very low transfer dependency","2014","(3a) lower tertiary education","West Germany","1364","0.959172402334463","0.948894171979097","0.969450632689828"
"Very low transfer dependency","2014","(3a) lower tertiary education","East Germany","573","0.963448498180821","0.948593085575343","0.978303910786299"
"Very low transfer dependency","2014","(3b) higher tertiary education","West Germany","3063","0.936305467272282","0.928025955540531","0.944584979004032"
"Very low transfer dependency","2014","(3b) higher tertiary education","East Germany","743","0.909331434818969","0.889761705888721","0.928901163749218"
"Low transfer dependency","2014","(0) in school","West Germany","74","0.0724267139822433","0.0541193323229147","0.0907340956415719"
"Low transfer dependency","2014","(0) in school","East Germany","12","","",""
"Low transfer dependency","2014","(1a) inadequately completed","West Germany","92","0.166317535685899","0.132971079403556","0.199663991968243"
"Low transfer dependency","2014","(1a) inadequately completed","East Germany","18","","",""
"Low transfer dependency","2014","(1b) general elementary school","West Germany","289","0.0882662597240111","0.0762415219075653","0.100290997540457"
"Low transfer dependency","2014","(1b) general elementary school","East Germany","34","0.107516697945365","0.0697180516330379","0.145315344257692"
"Low transfer dependency","2014","(1c) basic vocational qualification","West Germany","305","0.0499418361664407","0.0437988169262228","0.0560848554066587"
"Low transfer dependency","2014","(1c) basic vocational qualification","East Germany","86","0.0644090899798736","0.0492019469501774","0.0796162330095698"
"Low transfer dependency","2014","(2b) intermediate general qualification","West Germany","71","0.0644509650322479","0.0464647587633039","0.0824371713011919"
"Low transfer dependency","2014","(2b) intermediate general qualification","East Germany","24","","",""
"Low transfer dependency","2014","(2a) intermediate vocational","West Germany","256","0.038294824336326","0.0324091498157865","0.0441804988568654"
"Low transfer dependency","2014","(2a) intermediate vocational","East Germany","191","0.0770234774725952","0.0652165264618833","0.088830428483307"
"Low transfer dependency","2014","(2c_gen) general maturity certificate","West Germany","149","0.116379639850958","0.0989139972738049","0.133845282428111"
"Low transfer dependency","2014","(2c_gen) general maturity certificate","East Germany","16","","",""
"Low transfer dependency","2014","(2c_voc) vocational maturity certificate","West Germany","147","0.046180443066114","0.0372612306879161","0.055099655444312"
"Low transfer dependency","2014","(2c_voc) vocational maturity certificate","East Germany","45","0.0870285080300124","0.0582291001195141","0.115827915940511"
"Low transfer dependency","2014","(3a) lower tertiary education","West Germany","42","0.0273901082558603","0.0189127739145293","0.0358674425971912"
"Low transfer dependency","2014","(3a) lower tertiary education","East Germany","25","","",""
"Low transfer dependency","2014","(3b) higher tertiary education","West Germany","136","0.0316656704989969","0.0257288779050075","0.0376024630929864"
"Low transfer dependency","2014","(3b) higher tertiary education","East Germany","52","0.0355979047811761","0.0229698450518954","0.0482259645104568"
"High transfer dependency","2014","(0) in school","West Germany","46","0.0461503416905858","0.031330957640796","0.0609697257403755"
"High transfer dependency","2014","(0) in school","East Germany","11","","",""
"High transfer dependency","2014","(1a) inadequately completed","West Germany","58","0.101544161352287","0.0744948520153776","0.128593470689196"
"High transfer dependency","2014","(1a) inadequately completed","East Germany","12","","",""
"High transfer dependency","2014","(1b) general elementary school","West Germany","162","0.0467359714150279","0.0377889911333198","0.055682951696736"
"High transfer dependency","2014","(1b) general elementary school","East Germany","31","0.0616447760786797","0.0322973501083408","0.0909922020490187"
"High transfer dependency","2014","(1c) basic vocational qualification","West Germany","155","0.0221044723492707","0.0179581712979339","0.0262507734006075"
"High transfer dependency","2014","(1c) basic vocational qualification","East Germany","64","0.0585199223433693","0.0439791160129445","0.0730607286737941"
"High transfer dependency","2014","(2b) intermediate general qualification","West Germany","52","0.0416114833034199","0.026984021283494","0.0562389453233459"
"High transfer dependency","2014","(2b) intermediate general qualification","East Germany","29","","",""
"High transfer dependency","2014","(2a) intermediate vocational","West Germany","83","0.0159695867434883","0.0121249410445396","0.019814232442437"
"High transfer dependency","2014","(2a) intermediate vocational","East Germany","85","0.0377769781311039","0.0293342587947567","0.0462196974674511"
"High transfer dependency","2014","(2c_gen) general maturity certificate","West Germany","74","0.0485601068603937","0.0368531585116382","0.0602670552091493"
"High transfer dependency","2014","(2c_gen) general maturity certificate","East Germany","23","","",""
"High transfer dependency","2014","(2c_voc) vocational maturity certificate","West Germany","60","0.0160858841559678","0.0107394353817219","0.0214323329302138"
"High transfer dependency","2014","(2c_voc) vocational maturity certificate","East Germany","23","","",""
"High transfer dependency","2014","(3a) lower tertiary education","West Germany","11","","",""
"High transfer dependency","2014","(3a) lower tertiary education","East Germany","7","","",""
"High transfer dependency","2014","(3b) higher tertiary education","West Germany","56","0.0122826078864927","0.00854833103462839","0.016016884738357"
"High transfer dependency","2014","(3b) higher tertiary education","East Germany","19","","",""
"Very high transfer dependency","2014","(0) in school","West Germany","73","0.0875575547154465","0.067593337778182","0.107521771652711"
"Very high transfer dependency","2014","(0) in school","East Germany","9","","",""
"Very high transfer dependency","2014","(1a) inadequately completed","West Germany","110","0.173726251349423","0.139796940692411","0.207655562006435"
"Very high transfer dependency","2014","(1a) inadequately completed","East Germany","13","","",""
"Very high transfer dependency","2014","(1b) general elementary school","West Germany","245","0.0749451052507508","0.0637841946292049","0.0861060158722967"
"Very high transfer dependency","2014","(1b) general elementary school","East Germany","54","0.219157695623709","0.168680145591823","0.269635245655595"
"Very high transfer dependency","2014","(1c) basic vocational qualification","West Germany","163","0.0259000747374156","0.0214206031187917","0.0303795463560394"
"Very high transfer dependency","2014","(1c) basic vocational qualification","East Germany","78","0.0717246449875581","0.0557399753053919","0.0877093146697242"
"Very high transfer dependency","2014","(2b) intermediate general qualification","West Germany","42","0.0626621670452655","0.0449103686067919","0.080413965483739"
"Very high transfer dependency","2014","(2b) intermediate general qualification","East Germany","24","","",""
"Very high transfer dependency","2014","(2a) intermediate vocational","West Germany","84","0.0193402973135514","0.0151165691241159","0.0235640255029869"
"Very high transfer dependency","2014","(2a) intermediate vocational","East Germany","95","0.0476354467293266","0.0382035810864985","0.0570673123721546"
"Very high transfer dependency","2014","(2c_gen) general maturity certificate","West Germany","82","0.0714954114092766","0.057462611951533","0.0855282108670201"
"Very high transfer dependency","2014","(2c_gen) general maturity certificate","East Germany","16","","",""
"Very high transfer dependency","2014","(2c_voc) vocational maturity certificate","West Germany","76","0.0265474840874879","0.0197157112601574","0.0333792569148185"
"Very high transfer dependency","2014","(2c_voc) vocational maturity certificate","East Germany","14","","",""
"Very high transfer dependency","2014","(3a) lower tertiary education","West Germany","7","","",""
"Very high transfer dependency","2014","(3a) lower tertiary education","East Germany","8","","",""
"Very high transfer dependency","2014","(3b) higher tertiary education","West Germany","87","0.0197462543422289","0.0150293563226405","0.0244631523618172"
"Very high transfer dependency","2014","(3b) higher tertiary education","East Germany","13","","",""
"Very low transfer dependency","2015","(0) in school","West Germany","477","0.790545177323998","0.759262786200016","0.82182756844798"
"Very low transfer dependency","2015","(0) in school","East Germany","82","0.772390776143949","0.697989284261074","0.846792268026824"
"Very low transfer dependency","2015","(1a) inadequately completed","West Germany","233","0.524380242142161","0.481290257050983","0.567470227233339"
"Very low transfer dependency","2015","(1a) inadequately completed","East Germany","18","","",""
"Very low transfer dependency","2015","(1b) general elementary school","West Germany","1392","0.786253831475418","0.768481753829954","0.804025909120882"
"Very low transfer dependency","2015","(1b) general elementary school","East Germany","141","0.643234741543054","0.584780737841369","0.70168874524474"
"Very low transfer dependency","2015","(1c) basic vocational qualification","West Germany","4037","0.906945811783456","0.898551586770699","0.915340036796213"
"Very low transfer dependency","2015","(1c) basic vocational qualification","East Germany","755","0.830344120387647","0.806489563837507","0.854198676937787"
"Very low transfer dependency","2015","(2b) intermediate general qualification","West Germany","541","0.843143482317288","0.816241668473312","0.870045296161264"
"Very low transfer dependency","2015","(2b) intermediate general qualification","East Germany","72","0.703444686336127","0.625231446704378","0.781657925967876"
"Very low transfer dependency","2015","(2a) intermediate vocational","West Germany","3566","0.932997022705117","0.92515706779564","0.940836977614595"
"Very low transfer dependency","2015","(2a) intermediate vocational","East Germany","1535","0.854753327631123","0.838809038183544","0.870697617078703"
"Very low transfer dependency","2015","(2c_gen) general maturity certificate","West Germany","1091","0.822089519319264","0.802106488205352","0.842072550433176"
"Very low transfer dependency","2015","(2c_gen) general maturity certificate","East Germany","109","0.663442847457223","0.592410723505124","0.734474971409322"
"Very low transfer dependency","2015","(2c_voc) vocational maturity certificate","West Germany","1943","0.910434577884955","0.89860117477146","0.922267980998449"
"Very low transfer dependency","2015","(2c_voc) vocational maturity certificate","East Germany","283","0.834004095293414","0.795515359611823","0.872492830975005"
"Very low transfer dependency","2015","(3a) lower tertiary education","West Germany","1310","0.95121537533557","0.939816763880178","0.962613986790961"
"Very low transfer dependency","2015","(3a) lower tertiary education","East Germany","543","0.92378862665604","0.902194766045216","0.945382487266863"
"Very low transfer dependency","2015","(3b) higher tertiary education","West Germany","3322","0.927317565528488","0.918875584574694","0.935759546482282"
"Very low transfer dependency","2015","(3b) higher tertiary education","East Germany","755","0.905740635769455","0.886016477299794","0.925464794239116"
"Low transfer dependency","2015","(0) in school","West Germany","57","0.0639059032764333","0.0451031410208801","0.0827086655319865"
"Low transfer dependency","2015","(0) in school","East Germany","14","","",""
"Low transfer dependency","2015","(1a) inadequately completed","West Germany","81","0.181182755496191","0.147949325975444","0.214416185016939"
"Low transfer dependency","2015","(1a) inadequately completed","East Germany","13","","",""
"Low transfer dependency","2015","(1b) general elementary school","West Germany","260","0.0867072865012439","0.0745078312235068","0.0989067417789811"
"Low transfer dependency","2015","(1b) general elementary school","East Germany","31","0.0823481817226441","0.0488050034855538","0.115891359959734"
"Low transfer dependency","2015","(1c) basic vocational qualification","West Germany","272","0.0435142306446687","0.0376193246269158","0.0494091366624215"
