"transab_cat2","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1999","Not Employed","Couple + C. LE 16 ","28","","",""
"High transfer dependency","1999","Not Employed","Couple + C. GT 16 ","24","","",""
"High transfer dependency","1999","Not Employed","Couple + C. LE and GT 16","29","","",""
"High transfer dependency","1999","Employed","1-pers.-HH","29","","",""
"High transfer dependency","1999","Employed","(Married) couple without C. ","29","","",""
"High transfer dependency","1999","Employed","Single parent ","23","","",""
"High transfer dependency","1999","Employed","Couple + C. LE 16 ","41","0.018512869051147","0.0130629088691376","0.0239628292331564"
"High transfer dependency","1999","Employed","Couple + C. GT 16 ","14","","",""
"High transfer dependency","1999","Employed","Couple + C. LE and GT 16","17","","",""
"Very high transfer dependency","1999","Not Employed","1-pers.-HH","77","0.0719616181908737","0.0544752128997955","0.0894480234819519"
"Very high transfer dependency","1999","Not Employed","(Married) couple without C. ","45","0.0185171440154727","0.0124215917124355","0.0246126963185099"
"Very high transfer dependency","1999","Not Employed","Single parent ","67","0.297804723612305","0.241344503949476","0.354264943275134"
"Very high transfer dependency","1999","Not Employed","Couple + C. LE 16 ","54","0.0890140344252219","0.0668479722092707","0.111180096641173"
"Very high transfer dependency","1999","Not Employed","Couple + C. GT 16 ","16","","",""
"Very high transfer dependency","1999","Not Employed","Couple + C. LE and GT 16","15","","",""
"Very high transfer dependency","1999","Employed","1-pers.-HH","8","","",""
"Very high transfer dependency","1999","Employed","(Married) couple without C. ","2","","",""
"Very high transfer dependency","1999","Employed","Single parent ","9","","",""
"Very high transfer dependency","1999","Employed","Couple + C. LE 16 ","12","","",""
"Very high transfer dependency","1999","Employed","Couple + C. GT 16 ","2","","",""
"Very high transfer dependency","1999","Employed","Couple + C. LE and GT 16","5","","",""
"Very low transfer dependency","2000","Not Employed","1-pers.-HH","1405","0.904490070610275","0.890043136480304","0.918937004740246"
"Very low transfer dependency","2000","Not Employed","(Married) couple without C. ","3441","0.928445844444559","0.920218245104464","0.936673443784655"
"Very low transfer dependency","2000","Not Employed","Single parent ","215","0.565977660977916","0.517100583537816","0.614854738418016"
"Very low transfer dependency","2000","Not Employed","Couple + C. LE 16 ","746","0.696364828764482","0.669154159143065","0.723575498385898"
"Very low transfer dependency","2000","Not Employed","Couple + C. GT 16 ","995","0.88293696150369","0.864371891270187","0.901502031737194"
"Very low transfer dependency","2000","Not Employed","Couple + C. LE and GT 16","397","0.736539961909147","0.69969166233305","0.773388261485243"
"Very low transfer dependency","2000","Employed","1-pers.-HH","1653","0.942767018130223","0.931924071704344","0.953609964556101"
"Very low transfer dependency","2000","Employed","(Married) couple without C. ","3623","0.961347799358862","0.955219689573533","0.96747590914419"
"Very low transfer dependency","2000","Employed","Single parent ","658","0.839923054268043","0.814418250557354","0.865427857978731"
"Very low transfer dependency","2000","Employed","Couple + C. LE 16 ","3639","0.898722883517354","0.889466670141037","0.907979096893671"
"Very low transfer dependency","2000","Employed","Couple + C. GT 16 ","2650","0.958309077195556","0.950897537395817","0.965720616995295"
"Very low transfer dependency","2000","Employed","Couple + C. LE and GT 16","1231","0.890060680731194","0.873621852564952","0.906499508897437"
"Low transfer dependency","2000","Not Employed","1-pers.-HH","30","0.0183077688244227","0.0117182315970377","0.0248973060518076"
"Low transfer dependency","2000","Not Employed","(Married) couple without C. ","175","0.0361409401698696","0.0301831678011381","0.0420987125386012"
"Low transfer dependency","2000","Not Employed","Single parent ","48","0.106316072743033","0.0759183548868565","0.136713790599209"
"Low transfer dependency","2000","Not Employed","Couple + C. LE 16 ","184","0.157097795124915","0.135564107088424","0.178631483161405"
"Low transfer dependency","2000","Not Employed","Couple + C. GT 16 ","99","0.0742186772637623","0.05908192636595","0.0893554281615745"
"Low transfer dependency","2000","Not Employed","Couple + C. LE and GT 16","91","0.155541658128581","0.125225483777354","0.185857832479807"
"Low transfer dependency","2000","Employed","1-pers.-HH","59","0.0279598599928573","0.020264454114941","0.0356552658707736"
"Low transfer dependency","2000","Employed","(Married) couple without C. ","131","0.0277457909815359","0.0225243830166069","0.0329671989464649"
"Low transfer dependency","2000","Employed","Single parent ","80","0.0966394467675479","0.0760878477147275","0.117191045820368"
"Low transfer dependency","2000","Employed","Couple + C. LE 16 ","368","0.0821495415912239","0.0737248632088969","0.0905742199735509"
"Low transfer dependency","2000","Employed","Couple + C. GT 16 ","105","0.0302509942754323","0.0239001072339667","0.0366018813168979"
"Low transfer dependency","2000","Employed","Couple + C. LE and GT 16","114","0.0739825534862854","0.0602276113128283","0.0877374956597424"
"High transfer dependency","2000","Not Employed","1-pers.-HH","28","","",""
"High transfer dependency","2000","Not Employed","(Married) couple without C. ","56","0.0105264166396825","0.00726865132010297","0.013784181959262"
"High transfer dependency","2000","Not Employed","Single parent ","34","0.083229438703216","0.0559887329166768","0.110470144489755"
"High transfer dependency","2000","Not Employed","Couple + C. LE 16 ","41","0.0458511974747988","0.0334738331855588","0.0582285617640388"
"High transfer dependency","2000","Not Employed","Couple + C. GT 16 ","38","0.0248380421682131","0.0158509559774214","0.0338251283590047"
"High transfer dependency","2000","Not Employed","Couple + C. LE and GT 16","29","","",""
"High transfer dependency","2000","Employed","1-pers.-HH","36","0.019544821889906","0.0130830493607427","0.0260065944190694"
"High transfer dependency","2000","Employed","(Married) couple without C. ","33","0.00701333219430375","0.00436035772804951","0.009666306660558"
"High transfer dependency","2000","Employed","Single parent ","38","0.0441254689439979","0.0298403799005929","0.058410557987403"
"High transfer dependency","2000","Employed","Couple + C. LE 16 ","46","0.0121270920069318","0.00876899167612415","0.0154851923377395"
"High transfer dependency","2000","Employed","Couple + C. GT 16 ","29","","",""
"High transfer dependency","2000","Employed","Couple + C. LE and GT 16","34","0.0238510303937833","0.0158324747176369","0.0318695860699297"
"Very high transfer dependency","2000","Not Employed","1-pers.-HH","127","0.0630030484638938","0.0510604343513315","0.074945662576456"
"Very high transfer dependency","2000","Not Employed","(Married) couple without C. ","98","0.0248867987458885","0.0199141308916312","0.0298594666001458"
"Very high transfer dependency","2000","Not Employed","Single parent ","98","0.244476827575835","0.202093769586164","0.286859885565506"
"Very high transfer dependency","2000","Not Employed","Couple + C. LE 16 ","126","0.100686178635805","0.0828794007961157","0.118492956475495"
"Very high transfer dependency","2000","Not Employed","Couple + C. GT 16 ","20","","",""
"Very high transfer dependency","2000","Not Employed","Couple + C. LE and GT 16","32","0.0617856458152616","0.0416457717483228","0.0819255198822003"
"Very high transfer dependency","2000","Employed","1-pers.-HH","15","","",""
"Very high transfer dependency","2000","Employed","(Married) couple without C. ","14","","",""
"Very high transfer dependency","2000","Employed","Single parent ","18","","",""
"Very high transfer dependency","2000","Employed","Couple + C. LE 16 ","28","","",""
"Very high transfer dependency","2000","Employed","Couple + C. GT 16 ","10","","",""
"Very high transfer dependency","2000","Employed","Couple + C. LE and GT 16","12","","",""
"Very low transfer dependency","2001","Not Employed","1-pers.-HH","1267","0.89999200932378","0.884496583244609","0.915487435402952"
"Very low transfer dependency","2001","Not Employed","(Married) couple without C. ","3135","0.92397589744044","0.915115273653111","0.93283652122777"
"Very low transfer dependency","2001","Not Employed","Single parent ","196","0.547553679806103","0.497042145997069","0.598065213615137"
"Very low transfer dependency","2001","Not Employed","Couple + C. LE 16 ","621","0.682958301443857","0.652922590393183","0.712994012494532"
"Very low transfer dependency","2001","Not Employed","Couple + C. GT 16 ","902","0.883644882900758","0.864250093475962","0.903039672325553"
"Very low transfer dependency","2001","Not Employed","Couple + C. LE and GT 16","346","0.795045873868751","0.757955020996268","0.832136726741235"
"Very low transfer dependency","2001","Employed","1-pers.-HH","1444","0.931724084729428","0.919236138526115","0.944212030932741"
"Very low transfer dependency","2001","Employed","(Married) couple without C. ","3286","0.959027036788287","0.952416282174915","0.965637791401659"
"Very low transfer dependency","2001","Employed","Single parent ","608","0.843836394285532","0.817716875070161","0.869955913500904"
"Very low transfer dependency","2001","Employed","Couple + C. LE 16 ","3358","0.892395038195269","0.882534646890841","0.902255429499698"
"Very low transfer dependency","2001","Employed","Couple + C. GT 16 ","2438","0.952565427561949","0.944359993927499","0.960770861196399"
"Very low transfer dependency","2001","Employed","Couple + C. LE and GT 16","1101","0.88028596928249","0.862389845676614","0.898182092888365"
"Low transfer dependency","2001","Not Employed","1-pers.-HH","38","0.0248743323097162","0.0168303176182137","0.0329183470012187"
"Low transfer dependency","2001","Not Employed","(Married) couple without C. ","146","0.0344824748587665","0.0283823655171085","0.0405825842004245"
"Low transfer dependency","2001","Not Employed","Single parent ","49","0.11535100315941","0.0829327314680433","0.147769274850777"
"Low transfer dependency","2001","Not Employed","Couple + C. LE 16 ","161","0.157888327684043","0.134351794897931","0.181424860470156"
"Low transfer dependency","2001","Not Employed","Couple + C. GT 16 ","100","0.0798640719038151","0.0634674206199196","0.0962607231877107"
"Low transfer dependency","2001","Not Employed","Couple + C. LE and GT 16","73","0.124272639891889","0.0939606383789852","0.154584641404792"
"Low transfer dependency","2001","Employed","1-pers.-HH","62","0.032292589768383","0.023539990120473","0.041045189416293"
"Low transfer dependency","2001","Employed","(Married) couple without C. ","127","0.0310142515959149","0.0252329414000413","0.0367955617917884"
"Low transfer dependency","2001","Employed","Single parent ","70","0.0794837122151363","0.0600211081286569","0.0989463163016157"
"Low transfer dependency","2001","Employed","Couple + C. LE 16 ","328","0.0788510629141703","0.0702753915162119","0.0874267343121288"
"Low transfer dependency","2001","Employed","Couple + C. GT 16 ","114","0.0376046425288153","0.0302611251585489","0.0449481598990816"
"Low transfer dependency","2001","Employed","Couple + C. LE and GT 16","134","0.0888372031903859","0.0731527283365196","0.104521678044252"
"High transfer dependency","2001","Not Employed","1-pers.-HH","17","","",""
"High transfer dependency","2001","Not Employed","(Married) couple without C. ","68","0.0162388742833758","0.0120133450242399","0.0204644035425117"
"High transfer dependency","2001","Not Employed","Single parent ","31","0.0693257328701471","0.0435482941684431","0.0951031715718511"
"High transfer dependency","2001","Not Employed","Couple + C. LE 16 ","46","0.048185896077945","0.034362375344408","0.0620094168114821"
