"transab_cat2","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1991","(Married) couple without C. ","East Germany","","","",""
"Very low transfer dependency","1991","Single parent ","West Germany","413","0.868749550127632","0.838541327796616","0.898957772458647"
"Very low transfer dependency","1991","Single parent ","East Germany","","","",""
"Very low transfer dependency","1991","Couple + C. LE 16 ","West Germany","1978","0.952502368291666","0.943381254350765","0.961623482232567"
"Very low transfer dependency","1991","Couple + C. LE 16 ","East Germany","","","",""
"Very low transfer dependency","1991","Couple + C. GT 16 ","West Germany","1906","0.980869523750381","0.974820525076086","0.986918522424676"
"Very low transfer dependency","1991","Couple + C. GT 16 ","East Germany","","","",""
"Very low transfer dependency","1991","Couple + C. LE and GT 16","West Germany","819","0.922952441914822","0.905462375338775","0.94044250849087"
"Very low transfer dependency","1991","Couple + C. LE and GT 16","East Germany","","","",""
"Low transfer dependency","1991","1-pers.-HH","West Germany","22","","",""
"Low transfer dependency","1991","1-pers.-HH","East Germany","","","",""
"Low transfer dependency","1991","(Married) couple without C. ","West Germany","36","0.0130213985195197","0.00840338417988532","0.017639412859154"
"Low transfer dependency","1991","(Married) couple without C. ","East Germany","","","",""
"Low transfer dependency","1991","Single parent ","West Germany","46","0.080977998018655","0.056573271539062","0.105382724498248"
"Low transfer dependency","1991","Single parent ","East Germany","","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","West Germany","65","0.029541689531626","0.0222808811162848","0.0368024979469672"
"Low transfer dependency","1991","Couple + C. LE 16 ","East Germany","","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","West Germany","37","0.0148703577251075","0.00952566946035754","0.0202150459898574"
"Low transfer dependency","1991","Couple + C. GT 16 ","East Germany","","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","West Germany","60","0.0639858059393373","0.047934683738909","0.0800369281397657"
"Low transfer dependency","1991","Couple + C. LE and GT 16","East Germany","","","",""
"High transfer dependency","1991","1-pers.-HH","West Germany","15","","",""
"High transfer dependency","1991","1-pers.-HH","East Germany","","","",""
"High transfer dependency","1991","(Married) couple without C. ","West Germany","10","","",""
"High transfer dependency","1991","(Married) couple without C. ","East Germany","","","",""
"High transfer dependency","1991","Single parent ","West Germany","13","","",""
"High transfer dependency","1991","Single parent ","East Germany","","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","West Germany","22","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","East Germany","","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","West Germany","12","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","East Germany","","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","West Germany","8","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","East Germany","","","",""
"Very high transfer dependency","1991","1-pers.-HH","West Germany","30","0.0258733152614376","0.0162431974084722","0.0355034331144031"
"Very high transfer dependency","1991","1-pers.-HH","East Germany","","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","West Germany","20","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","East Germany","","","",""
"Very high transfer dependency","1991","Single parent ","West Germany","8","","",""
"Very high transfer dependency","1991","Single parent ","East Germany","","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","West Germany","24","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","East Germany","","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","West Germany","15","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","East Germany","","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","West Germany","6","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","East Germany","","","",""
"Very low transfer dependency","1992","1-pers.-HH","West Germany","978","0.947024581296566","0.933418265354768","0.960630897238364"
"Very low transfer dependency","1992","1-pers.-HH","East Germany","288","0.948673231267535","0.923868096870277","0.973478365664792"
"Very low transfer dependency","1992","(Married) couple without C. ","West Germany","2263","0.968826860875711","0.96181990174043","0.975833820010992"
"Very low transfer dependency","1992","(Married) couple without C. ","East Germany","864","0.939707442085018","0.924326520249931","0.955088363920104"
"Very low transfer dependency","1992","Single parent ","West Germany","402","0.857412719467542","0.825529478813874","0.889295960121211"
"Very low transfer dependency","1992","Single parent ","East Germany","140","0.802380425528336","0.743550689502918","0.861210161553754"
"Very low transfer dependency","1992","Couple + C. LE 16 ","West Germany","1960","0.951447456386642","0.942201905044441","0.960693007728842"
"Very low transfer dependency","1992","Couple + C. LE 16 ","East Germany","993","0.815097324264885","0.793095492838462","0.837099155691309"
"Very low transfer dependency","1992","Couple + C. GT 16 ","West Germany","1882","0.981977186896931","0.976093638393795","0.987860735400066"
"Very low transfer dependency","1992","Couple + C. GT 16 ","East Germany","703","0.916083120502173","0.896473933665685","0.935692307338661"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","West Germany","785","0.94320990028377","0.927502454960338","0.958917345607202"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","East Germany","268","0.878608127454386","0.842543186320447","0.914673068588324"
"Low transfer dependency","1992","1-pers.-HH","West Germany","19","","",""
"Low transfer dependency","1992","1-pers.-HH","East Germany","7","","",""
"Low transfer dependency","1992","(Married) couple without C. ","West Germany","54","0.0152767325115602","0.0103314789172165","0.0202219861059039"
"Low transfer dependency","1992","(Married) couple without C. ","East Germany","30","0.0353815583504868","0.0234438645211451","0.0473192521798285"
"Low transfer dependency","1992","Single parent ","West Germany","21","","",""
"Low transfer dependency","1992","Single parent ","East Germany","26","","",""
"Low transfer dependency","1992","Couple + C. LE 16 ","West Germany","67","0.0266649175462003","0.0197348777662933","0.0335949573261072"
"Low transfer dependency","1992","Couple + C. LE 16 ","East Germany","170","0.150817735328701","0.130535810609373","0.171099660048029"
"Low transfer dependency","1992","Couple + C. GT 16 ","West Germany","56","0.0131726927391705","0.00813031694245506","0.018215068535886"
"Low transfer dependency","1992","Couple + C. GT 16 ","East Germany","57","0.0741894233526815","0.055654126421586","0.092724720283777"
"Low transfer dependency","1992","Couple + C. LE and GT 16","West Germany","29","","",""
"Low transfer dependency","1992","Couple + C. LE and GT 16","East Germany","41","0.107458832240726","0.0732586830263616","0.141658981455091"
"High transfer dependency","1992","1-pers.-HH","West Germany","13","","",""
"High transfer dependency","1992","1-pers.-HH","East Germany","3","","",""
"High transfer dependency","1992","(Married) couple without C. ","West Germany","24","","",""
"High transfer dependency","1992","(Married) couple without C. ","East Germany","18","","",""
"High transfer dependency","1992","Single parent ","West Germany","20","","",""
"High transfer dependency","1992","Single parent ","East Germany","4","","",""
"High transfer dependency","1992","Couple + C. LE 16 ","West Germany","26","","",""
"High transfer dependency","1992","Couple + C. LE 16 ","East Germany","28","","",""
"High transfer dependency","1992","Couple + C. GT 16 ","West Germany","9","","",""
"High transfer dependency","1992","Couple + C. GT 16 ","East Germany","4","","",""
"High transfer dependency","1992","Couple + C. LE and GT 16","West Germany","9","","",""
"High transfer dependency","1992","Couple + C. LE and GT 16","East Germany","6","","",""
"Very high transfer dependency","1992","1-pers.-HH","West Germany","31","0.0285579112943724","0.0184399176028123","0.0386759049859325"
"Very high transfer dependency","1992","1-pers.-HH","East Germany","6","","",""
"Very high transfer dependency","1992","(Married) couple without C. ","West Germany","22","","",""
"Very high transfer dependency","1992","(Married) couple without C. ","East Germany","8","","",""
"Very high transfer dependency","1992","Single parent ","West Germany","19","","",""
"Very high transfer dependency","1992","Single parent ","East Germany","6","","",""
"Very high transfer dependency","1992","Couple + C. LE 16 ","West Germany","23","","",""
"Very high transfer dependency","1992","Couple + C. LE 16 ","East Germany","5","","",""
"Very high transfer dependency","1992","Couple + C. GT 16 ","West Germany","17","","",""
"Very high transfer dependency","1992","Couple + C. GT 16 ","East Germany","4","","",""
"Very high transfer dependency","1992","Couple + C. LE and GT 16","West Germany","11","","",""
"Very high transfer dependency","1992","Couple + C. LE and GT 16","East Germany","","","",""
"Very low transfer dependency","1993","1-pers.-HH","West Germany","1028","0.941272548616845","0.927409931586757","0.955135165646932"
"Very low transfer dependency","1993","1-pers.-HH","East Germany","279","0.914635511238313","0.883327893017723","0.945943129458903"
"Very low transfer dependency","1993","(Married) couple without C. ","West Germany","2299","0.972137955189581","0.965538463912937","0.978737446466224"
"Very low transfer dependency","1993","(Married) couple without C. ","East Germany","823","0.888634161111653","0.868480791712896","0.90878753051041"
"Very low transfer dependency","1993","Single parent ","West Germany","368","0.842271990585166","0.80786156480271","0.876682416367622"
"Very low transfer dependency","1993","Single parent ","East Germany","118","0.691483851760159","0.623051882435189","0.759915821085129"
"Very low transfer dependency","1993","Couple + C. LE 16 ","West Germany","1898","0.953588504031218","0.944409812028839","0.962767196033598"
"Very low transfer dependency","1993","Couple + C. LE 16 ","East Germany","824","0.761548454642565","0.736086555318119","0.787010353967012"
"Very low transfer dependency","1993","Couple + C. GT 16 ","West Germany","1779","0.982009231983747","0.975949132625694","0.988069331341799"
"Very low transfer dependency","1993","Couple + C. GT 16 ","East Germany","609","0.833559753392833","0.8064093375075","0.860710169278166"
