"transab_cat2","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2018","Full Time","direct migration background","20","","",""
"Very high transfer dependency","2018","Full Time","indirect migration background","4","","",""
"Very high transfer dependency","2018","Part Time","no migration background","100","0.0190772465077422","0.0154497438375895","0.0227047491778949"
"Very high transfer dependency","2018","Part Time","direct migration background","180","0.053342294240671","0.0427624044876","0.0639221839937421"
"Very high transfer dependency","2018","Part Time","indirect migration background","17","","",""
"Very high transfer dependency","2018","Not Working","no migration background","430","0.0527137042869759","0.0473997271821757","0.0580276813917761"
"Very high transfer dependency","2018","Not Working","direct migration background","2941","0.278855418971584","0.265423889294476","0.292286948648692"
"Very high transfer dependency","2018","Not Working","indirect migration background","83","0.219758282051469","0.183426639928992","0.256089924173945"
"Very low transfer dependency","2019","Full Time","no migration background","7988","0.972920575456533","0.969418064308392","0.976423086604674"
"Very low transfer dependency","2019","Full Time","direct migration background","1582","0.928155769933861","0.916356760146003","0.939954779721719"
"Very low transfer dependency","2019","Full Time","indirect migration background","677","0.950063248254321","0.934120069442098","0.966006427066544"
"Very low transfer dependency","2019","Part Time","no migration background","4816","0.892411417135671","0.884148441854418","0.900674392416923"
"Very low transfer dependency","2019","Part Time","direct migration background","972","0.74587497931712","0.725000454457416","0.766749504176824"
"Very low transfer dependency","2019","Part Time","indirect migration background","462","0.757752780321204","0.723181516597751","0.792324044044657"
"Very low transfer dependency","2019","Not Working","no migration background","5858","0.871720644329852","0.863805696314311","0.879635592345392"
"Very low transfer dependency","2019","Not Working","direct migration background","608","0.561100010206879","0.544960955461396","0.577239064952362"
"Very low transfer dependency","2019","Not Working","indirect migration background","257","0.554420579006165","0.509049421221732","0.599791736790597"
"Low transfer dependency","2019","Full Time","no migration background","214","0.0206789617316963","0.0176081865377492","0.0237497369256435"
"Low transfer dependency","2019","Full Time","direct migration background","151","0.0610062446838439","0.0500702654301702","0.0719422239375176"
"Low transfer dependency","2019","Full Time","indirect migration background","29","","",""
"Low transfer dependency","2019","Part Time","no migration background","350","0.0676621397005101","0.0609643682330927","0.0743599111679275"
"Low transfer dependency","2019","Part Time","direct migration background","213","0.121126108673726","0.105482316771557","0.136769900575895"
"Low transfer dependency","2019","Part Time","indirect migration background","60","0.113161378094284","0.087599456508357","0.138723299680212"
"Low transfer dependency","2019","Not Working","no migration background","410","0.0534336751808288","0.048110582052681","0.0587567683089766"
"Low transfer dependency","2019","Not Working","direct migration background","188","0.0834527831767425","0.0744583664533853","0.0924471999000996"
"Low transfer dependency","2019","Not Working","indirect migration background","70","0.158130517938207","0.124824105298737","0.191436930577677"
"High transfer dependency","2019","Full Time","no migration background","45","0.00541223492753303","0.00382905238333429","0.00699541747173178"
"High transfer dependency","2019","Full Time","direct migration background","78","0.00740188074925065","0.00348539143926839","0.0113183700592329"
"High transfer dependency","2019","Full Time","indirect migration background","9","","",""
"High transfer dependency","2019","Part Time","no migration background","159","0.0283086409691084","0.0238858696801302","0.0327314122580866"
"High transfer dependency","2019","Part Time","direct migration background","259","0.080257042215112","0.0672303342604759","0.0932837501697481"
"High transfer dependency","2019","Part Time","indirect migration background","45","0.0795866725081252","0.0577476242394321","0.101425720776818"
"High transfer dependency","2019","Not Working","no migration background","226","0.0259800906428052","0.0222149147937641","0.0297452664918462"
"High transfer dependency","2019","Not Working","direct migration background","265","0.0820878518113516","0.0731606536485912","0.0910150499741121"
"High transfer dependency","2019","Not Working","indirect migration background","48","0.0975480640712474","0.0704636779724725","0.124632450170022"
"Very high transfer dependency","2019","Full Time","no migration background","3","","",""
"Very high transfer dependency","2019","Full Time","direct migration background","29","","",""
"Very high transfer dependency","2019","Full Time","indirect migration background","2","","",""
"Very high transfer dependency","2019","Part Time","no migration background","77","0.0116178021947105","0.00876024292319538","0.0144753614662255"
"Very high transfer dependency","2019","Part Time","direct migration background","227","0.0527418697940418","0.042024905150493","0.0634588344375906"
"Very high transfer dependency","2019","Part Time","indirect migration background","23","","",""
"Very high transfer dependency","2019","Not Working","no migration background","363","0.0488655898465145","0.0437628487226785","0.0539683309703506"
"Very high transfer dependency","2019","Not Working","direct migration background","2571","0.273359354805027","0.258864896647832","0.287853812962222"
"Very high transfer dependency","2019","Not Working","indirect migration background","86","0.189900838984381","0.154096953347806","0.225704724620956"
