"transab_cat2","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2004","66 and older","(1a) inadequately completed","2","","",""
"High transfer dependency","2004","66 and older","(1b) general elementary school","4","","",""
"High transfer dependency","2004","66 and older","(1c) basic vocational qualification","5","","",""
"High transfer dependency","2004","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","2004","66 and older","(2a) intermediate vocational","","","",""
"High transfer dependency","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","2004","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","2004","66 and older","(3a) lower tertiary education","1","","",""
"High transfer dependency","2004","66 and older","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","2004","16-34 y.","(0) in school","24","","",""
"Very high transfer dependency","2004","16-34 y.","(1a) inadequately completed","5","","",""
"Very high transfer dependency","2004","16-34 y.","(1b) general elementary school","37","0.0928867852505226","0.0661267558193699","0.119646814681675"
"Very high transfer dependency","2004","16-34 y.","(1c) basic vocational qualification","41","0.0809320980279406","0.0603727687659787","0.101491427289902"
"Very high transfer dependency","2004","16-34 y.","(2b) intermediate general qualification","21","","",""
"Very high transfer dependency","2004","16-34 y.","(2a) intermediate vocational","56","0.0488872351895237","0.0369334119973604","0.060841058381687"
"Very high transfer dependency","2004","16-34 y.","(2c_gen) general maturity certificate","17","","",""
"Very high transfer dependency","2004","16-34 y.","(2c_voc) vocational maturity certificate","14","","",""
"Very high transfer dependency","2004","16-34 y.","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2004","16-34 y.","(3b) higher tertiary education","3","","",""
"Very high transfer dependency","2004","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","2004","35-65 y.","(1a) inadequately completed","13","","",""
"Very high transfer dependency","2004","35-65 y.","(1b) general elementary school","57","0.0822851775197799","0.0634880628497959","0.101082292189764"
"Very high transfer dependency","2004","35-65 y.","(1c) basic vocational qualification","124","0.0406597242078733","0.0342233336393868","0.0470961147763599"
"Very high transfer dependency","2004","35-65 y.","(2b) intermediate general qualification","5","","",""
"Very high transfer dependency","2004","35-65 y.","(2a) intermediate vocational","97","0.0421097480421776","0.0352698106702989","0.0489496854140564"
"Very high transfer dependency","2004","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Very high transfer dependency","2004","35-65 y.","(2c_voc) vocational maturity certificate","18","","",""
"Very high transfer dependency","2004","35-65 y.","(3a) lower tertiary education","22","","",""
"Very high transfer dependency","2004","35-65 y.","(3b) higher tertiary education","21","","",""
"Very high transfer dependency","2004","66 and older","(0) in school","","","",""
"Very high transfer dependency","2004","66 and older","(1a) inadequately completed","","","",""
"Very high transfer dependency","2004","66 and older","(1b) general elementary school","2","","",""
"Very high transfer dependency","2004","66 and older","(1c) basic vocational qualification","2","","",""
"Very high transfer dependency","2004","66 and older","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2004","66 and older","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2004","66 and older","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2004","66 and older","(3b) higher tertiary education","","","",""
"Very low transfer dependency","2005","16-34 y.","(0) in school","546","0.800529953052647","0.769810105879068","0.831249800226227"
"Very low transfer dependency","2005","16-34 y.","(1a) inadequately completed","22","","",""
"Very low transfer dependency","2005","16-34 y.","(1b) general elementary school","262","0.61096390916322","0.563944649175487","0.657983169150952"
"Very low transfer dependency","2005","16-34 y.","(1c) basic vocational qualification","476","0.774437289459282","0.74107804426596","0.807796534652603"
"Very low transfer dependency","2005","16-34 y.","(2b) intermediate general qualification","338","0.769615638544309","0.730136214122146","0.809095062966472"
"Very low transfer dependency","2005","16-34 y.","(2a) intermediate vocational","907","0.810277435232872","0.787517447101716","0.833037423364028"
"Very low transfer dependency","2005","16-34 y.","(2c_gen) general maturity certificate","542","0.783847105144956","0.752130101054884","0.815564109235028"
"Very low transfer dependency","2005","16-34 y.","(2c_voc) vocational maturity certificate","429","0.853923640675954","0.822966376336557","0.884880905015352"
"Very low transfer dependency","2005","16-34 y.","(3a) lower tertiary education","180","0.931030001048746","0.895463369746491","0.966596632351002"
"Very low transfer dependency","2005","16-34 y.","(3b) higher tertiary education","296","0.88926580806337","0.85514941746316","0.923382198663579"
"Very low transfer dependency","2005","35-65 y.","(0) in school","","","",""
"Very low transfer dependency","2005","35-65 y.","(1a) inadequately completed","91","0.662279492169676","0.584217810124613","0.740341174214738"
"Very low transfer dependency","2005","35-65 y.","(1b) general elementary school","585","0.780418067223827","0.750470467461787","0.810365666985867"
"Very low transfer dependency","2005","35-65 y.","(1c) basic vocational qualification","2929","0.866382500451316","0.854886624660917","0.877878376241715"
"Very low transfer dependency","2005","35-65 y.","(2b) intermediate general qualification","84","0.780633776199582","0.699929610374903","0.86133794202426"
"Very low transfer dependency","2005","35-65 y.","(2a) intermediate vocational","2829","0.86776817244176","0.856069876944317","0.879466467939203"
"Very low transfer dependency","2005","35-65 y.","(2c_gen) general maturity certificate","108","0.829056426802771","0.762795778246737","0.895317075358806"
"Very low transfer dependency","2005","35-65 y.","(2c_voc) vocational maturity certificate","779","0.90343141953434","0.883667641577903","0.923195197490778"
"Very low transfer dependency","2005","35-65 y.","(3a) lower tertiary education","1048","0.914412286583637","0.898243556571694","0.93058101659558"
"Very low transfer dependency","2005","35-65 y.","(3b) higher tertiary education","1723","0.91609021229726","0.903342094729202","0.928838329865319"
"Very low transfer dependency","2005","66 and older","(0) in school","","","",""
"Very low transfer dependency","2005","66 and older","(1a) inadequately completed","53","0.852249406738963","0.765312121498735","0.939186691979191"
"Very low transfer dependency","2005","66 and older","(1b) general elementary school","679","0.949894974140939","0.93385913353102","0.965930814750858"
"Very low transfer dependency","2005","66 and older","(1c) basic vocational qualification","1700","0.971763467076276","0.963993629498651","0.979533304653901"
"Very low transfer dependency","2005","66 and older","(2b) intermediate general qualification","36","1","1","1"
"Very low transfer dependency","2005","66 and older","(2a) intermediate vocational","404","0.976323416971548","0.961588665913993","0.991058168029103"
"Very low transfer dependency","2005","66 and older","(2c_gen) general maturity certificate","16","","",""
"Very low transfer dependency","2005","66 and older","(2c_voc) vocational maturity certificate","147","0.980967547345047","0.959101153775555","1.00283394091454"
"Very low transfer dependency","2005","66 and older","(3a) lower tertiary education","292","0.989012944033785","0.977117552557359","1.00090833551021"
"Very low transfer dependency","2005","66 and older","(3b) higher tertiary education","365","0.952662506359343","0.931111585027351","0.974213427691334"
"Low transfer dependency","2005","16-34 y.","(0) in school","56","0.098490555960688","0.0755832589134919","0.121397853007884"
"Low transfer dependency","2005","16-34 y.","(1a) inadequately completed","6","","",""
"Low transfer dependency","2005","16-34 y.","(1b) general elementary school","61","0.174352397185593","0.137760545346886","0.2109442490243"
"Low transfer dependency","2005","16-34 y.","(1c) basic vocational qualification","71","0.101827733920635","0.0776896776802762","0.125965790160994"
"Low transfer dependency","2005","16-34 y.","(2b) intermediate general qualification","62","0.15476569116854","0.120855262728275","0.188676119608805"
"Low transfer dependency","2005","16-34 y.","(2a) intermediate vocational","134","0.102235559584316","0.0846491228405907","0.119821996328042"
"Low transfer dependency","2005","16-34 y.","(2c_gen) general maturity certificate","54","0.115460540582197","0.0908358178163798","0.140085263348014"
"Low transfer dependency","2005","16-34 y.","(2c_voc) vocational maturity certificate","42","0.0919265010340215","0.0666018217191471","0.117251180348896"
"Low transfer dependency","2005","16-34 y.","(3a) lower tertiary education","11","","",""
"Low transfer dependency","2005","16-34 y.","(3b) higher tertiary education","19","","",""
"Low transfer dependency","2005","35-65 y.","(0) in school","","","",""
"Low transfer dependency","2005","35-65 y.","(1a) inadequately completed","22","","",""
"Low transfer dependency","2005","35-65 y.","(1b) general elementary school","62","0.0843356690830898","0.0642320680485943","0.104439270117585"
"Low transfer dependency","2005","35-65 y.","(1c) basic vocational qualification","226","0.0653896545273884","0.0570369836292543","0.0737423254255226"
