"transab_cat2","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2014","Couple + C. GT 16 ","indirect migration background","20","","",""
"Low transfer dependency","2014","Couple + C. LE and GT 16","no migration background","143","0.0685599718309956","0.0560359885064497","0.0810839551555415"
"Low transfer dependency","2014","Couple + C. LE and GT 16","direct migration background","91","0.0819250471031521","0.0604069820775135","0.103443112128791"
"Low transfer dependency","2014","Couple + C. LE and GT 16","indirect migration background","38","0.0771159006236182","0.0463588477747214","0.107872953472515"
"High transfer dependency","2014","1-pers.-HH","no migration background","89","0.0320339882081723","0.025812132964671","0.0382558434516735"
"High transfer dependency","2014","1-pers.-HH","direct migration background","36","0.0812749305627253","0.0544962495157262","0.108053611609724"
"High transfer dependency","2014","1-pers.-HH","indirect migration background","11","","",""
"High transfer dependency","2014","(Married) couple without C. ","no migration background","50","0.00836913487401845","0.00619860731606467","0.0105396624319722"
"High transfer dependency","2014","(Married) couple without C. ","direct migration background","46","0.0240364122691933","0.0145859263903552","0.0334868981480315"
"High transfer dependency","2014","(Married) couple without C. ","indirect migration background","3","","",""
"High transfer dependency","2014","Single parent ","no migration background","202","0.0741078582222253","0.0625902715911073","0.0856254448533433"
"High transfer dependency","2014","Single parent ","direct migration background","62","0.160019577135953","0.121049633843761","0.198989520428146"
"High transfer dependency","2014","Single parent ","indirect migration background","28","","",""
"High transfer dependency","2014","Couple + C. LE 16 ","no migration background","139","0.0277439453004907","0.0229260158528937","0.0325618747480876"
"High transfer dependency","2014","Couple + C. LE 16 ","direct migration background","104","0.0570684827221465","0.0462555076985349","0.0678814577457581"
"High transfer dependency","2014","Couple + C. LE 16 ","indirect migration background","27","","",""
"High transfer dependency","2014","Couple + C. GT 16 ","no migration background","35","0.016135660327805","0.0109919842929328","0.0212793363626772"
"High transfer dependency","2014","Couple + C. GT 16 ","direct migration background","48","0.0409719924036301","0.0252026736269176","0.0567413111803427"
"High transfer dependency","2014","Couple + C. GT 16 ","indirect migration background","8","","",""
"High transfer dependency","2014","Couple + C. LE and GT 16","no migration background","65","0.032066636238398","0.023335331438977","0.0407979410378191"
"High transfer dependency","2014","Couple + C. LE and GT 16","direct migration background","74","0.0862990570755302","0.0642667052521879","0.108331408898873"
"High transfer dependency","2014","Couple + C. LE and GT 16","indirect migration background","28","","",""
"Very high transfer dependency","2014","1-pers.-HH","no migration background","187","0.060399305357996","0.0519820213798027","0.0688165893361893"
"Very high transfer dependency","2014","1-pers.-HH","direct migration background","56","0.119064430402807","0.08732631114965","0.150802549655964"
"Very high transfer dependency","2014","1-pers.-HH","indirect migration background","25","","",""
"Very high transfer dependency","2014","(Married) couple without C. ","no migration background","60","0.00736178906940702","0.0053250416148089","0.00939853652400515"
"Very high transfer dependency","2014","(Married) couple without C. ","direct migration background","75","0.0533075476110191","0.0394463320654279","0.0671687631566102"
"Very high transfer dependency","2014","(Married) couple without C. ","indirect migration background","5","","",""
"Very high transfer dependency","2014","Single parent ","no migration background","279","0.110291346342849","0.0965178631328462","0.124064829552853"
"Very high transfer dependency","2014","Single parent ","direct migration background","98","0.275843774211294","0.228336910522071","0.323350637900517"
"Very high transfer dependency","2014","Single parent ","indirect migration background","53","0.177660409003415","0.131553388741026","0.223767429265804"
"Very high transfer dependency","2014","Couple + C. LE 16 ","no migration background","114","0.0217070552945216","0.0174322049533045","0.0259819056357388"
"Very high transfer dependency","2014","Couple + C. LE 16 ","direct migration background","180","0.0843474106044055","0.071393282069222","0.097301539139589"
"Very high transfer dependency","2014","Couple + C. LE 16 ","indirect migration background","34","0.0541520961818518","0.0355072774897561","0.0727969148739474"
"Very high transfer dependency","2014","Couple + C. GT 16 ","no migration background","17","","",""
"Very high transfer dependency","2014","Couple + C. GT 16 ","direct migration background","26","","",""
"Very high transfer dependency","2014","Couple + C. GT 16 ","indirect migration background","3","","",""
"Very high transfer dependency","2014","Couple + C. LE and GT 16","no migration background","20","","",""
"Very high transfer dependency","2014","Couple + C. LE and GT 16","direct migration background","73","0.122652982309311","0.0969146410660884","0.148391323552534"
"Very high transfer dependency","2014","Couple + C. LE and GT 16","indirect migration background","24","","",""
"Very low transfer dependency","2015","1-pers.-HH","no migration background","2569","0.866533726762184","0.854325696270873","0.878741757253495"
"Very low transfer dependency","2015","1-pers.-HH","direct migration background","435","0.763816535652058","0.729190446400691","0.798442624903426"
"Very low transfer dependency","2015","1-pers.-HH","indirect migration background","114","0.648125857227732","0.57318664161959","0.723065072835874"
"Very low transfer dependency","2015","(Married) couple without C. ","no migration background","6223","0.959743066264502","0.954953896532196","0.964532235996807"
"Very low transfer dependency","2015","(Married) couple without C. ","direct migration background","1065","0.875880052949589","0.857731935842328","0.894028170056851"
"Very low transfer dependency","2015","(Married) couple without C. ","indirect migration background","179","0.914650578767654","0.87630980226132","0.952991355273988"
"Very low transfer dependency","2015","Single parent ","no migration background","1233","0.705620801549127","0.684958310085196","0.726283293013058"
"Very low transfer dependency","2015","Single parent ","direct migration background","135","0.398077384292931","0.348401253921745","0.447753514664117"
"Very low transfer dependency","2015","Single parent ","indirect migration background","122","0.507267042275435","0.445783998133611","0.56875008641726"
"Very low transfer dependency","2015","Couple + C. LE 16 ","no migration background","3472","0.857683261163881","0.846955007403066","0.868411514924696"
"Very low transfer dependency","2015","Couple + C. LE 16 ","direct migration background","1494","0.733950425773165","0.71520636003025","0.752694491516081"
"Very low transfer dependency","2015","Couple + C. LE 16 ","indirect migration background","404","0.761874746241988","0.725052434659376","0.798697057824601"
"Very low transfer dependency","2015","Couple + C. GT 16 ","no migration background","2168","0.963157194409504","0.955423253275886","0.970891135543122"
"Very low transfer dependency","2015","Couple + C. GT 16 ","direct migration background","440","0.815588667743947","0.783582186339019","0.847595149148875"
"Very low transfer dependency","2015","Couple + C. GT 16 ","indirect migration background","214","0.902389448834143","0.865673342652174","0.939105555016112"
"Very low transfer dependency","2015","Couple + C. LE and GT 16","no migration background","1357","0.910524804120182","0.896310696424437","0.924738911815927"
"Very low transfer dependency","2015","Couple + C. LE and GT 16","direct migration background","384","0.706049684718471","0.670333695825785","0.741765673611157"
"Very low transfer dependency","2015","Couple + C. LE and GT 16","indirect migration background","198","0.71975445137332","0.667703746427663","0.771805156318977"
"Low transfer dependency","2015","1-pers.-HH","no migration background","137","0.039474726121674","0.0324846635374056","0.0464647887059424"
"Low transfer dependency","2015","1-pers.-HH","direct migration background","34","0.0606605731516038","0.0412003102926054","0.0801208360106022"
"Low transfer dependency","2015","1-pers.-HH","indirect migration background","8","","",""
"Low transfer dependency","2015","(Married) couple without C. ","no migration background","137","0.0252633136173532","0.0214399006934615","0.0290867265412448"
"Low transfer dependency","2015","(Married) couple without C. ","direct migration background","74","0.0750836160820422","0.0605787978517041","0.0895884343123803"
"Low transfer dependency","2015","(Married) couple without C. ","indirect migration background","16","","",""
"Low transfer dependency","2015","Single parent ","no migration background","235","0.109280935070918","0.0951364866741747","0.123425383467662"
"Low transfer dependency","2015","Single parent ","direct migration background","55","0.161272724185033","0.123949038839645","0.19859640953042"
"Low transfer dependency","2015","Single parent ","indirect migration background","40","0.137806991349828","0.0954164359470122","0.180197546752643"
"Low transfer dependency","2015","Couple + C. LE 16 ","no migration background","374","0.0982166989687062","0.0890780637982875","0.107355334139125"
"Low transfer dependency","2015","Couple + C. LE 16 ","direct migration background","253","0.110982293611348","0.0976583985145262","0.124306188708169"
"Low transfer dependency","2015","Couple + C. LE 16 ","indirect migration background","49","0.118932324616966","0.0909475947308421","0.146917054503089"
"Low transfer dependency","2015","Couple + C. GT 16 ","no migration background","65","0.0184177601865629","0.0128975237251208","0.023937996648005"
"Low transfer dependency","2015","Couple + C. GT 16 ","direct migration background","65","0.104703487767129","0.0794353893553122","0.129971586178945"
"Low transfer dependency","2015","Couple + C. GT 16 ","indirect migration background","16","","",""
"Low transfer dependency","2015","Couple + C. LE and GT 16","no migration background","133","0.0640642945351385","0.0518700917175908","0.0762584973526861"
"Low transfer dependency","2015","Couple + C. LE and GT 16","direct migration background","77","0.090472025828477","0.0679828639557104","0.112961187701244"
"Low transfer dependency","2015","Couple + C. LE and GT 16","indirect migration background","38","0.0702638657819475","0.0406420995947742","0.0998856319691208"
"High transfer dependency","2015","1-pers.-HH","no migration background","88","0.0300236082448596","0.0238975781303973","0.0361496383593219"
"High transfer dependency","2015","1-pers.-HH","direct migration background","28","","",""
"High transfer dependency","2015","1-pers.-HH","indirect migration background","10","","",""
"High transfer dependency","2015","(Married) couple without C. ","no migration background","60","0.00778223955298876","0.00564123206137301","0.00992324704460451"
"High transfer dependency","2015","(Married) couple without C. ","direct migration background","48","0.0210530222864714","0.0131512360939037","0.0289548084790391"
"High transfer dependency","2015","(Married) couple without C. ","indirect migration background","6","","",""
"High transfer dependency","2015","Single parent ","no migration background","164","0.0698224987861848","0.0582687199682359","0.0813762776041337"
"High transfer dependency","2015","Single parent ","direct migration background","63","0.187352016212889","0.147753939578747","0.226950092847032"
"High transfer dependency","2015","Single parent ","indirect migration background","39","0.160993330600545","0.11579546964155","0.20619119155954"
"High transfer dependency","2015","Couple + C. LE 16 ","no migration background","123","0.0236613784357496","0.0189941631501276","0.0283285937213715"
"High transfer dependency","2015","Couple + C. LE 16 ","direct migration background","171","0.0696809674987226","0.0588810064212714","0.0804809285761737"
"High transfer dependency","2015","Couple + C. LE 16 ","indirect migration background","33","0.0762376181663045","0.0532956154114963","0.0991796209211127"
"High transfer dependency","2015","Couple + C. GT 16 ","no migration background","27","","",""
"High transfer dependency","2015","Couple + C. GT 16 ","direct migration background","32","0.0577437011399573","0.0384930522881895","0.0769943499917251"
"High transfer dependency","2015","Couple + C. GT 16 ","indirect migration background","18","","",""
"High transfer dependency","2015","Couple + C. LE and GT 16","no migration background","34","0.014511566040724","0.00855624348119405","0.0204668886002539"
"High transfer dependency","2015","Couple + C. LE and GT 16","direct migration background","43","0.0784069176178991","0.0573325342594857","0.0994813009763125"
"High transfer dependency","2015","Couple + C. LE and GT 16","indirect migration background","20","","",""
"Very high transfer dependency","2015","1-pers.-HH","no migration background","187","0.0639679388712824","0.0551839122363859","0.0727519655061788"
"Very high transfer dependency","2015","1-pers.-HH","direct migration background","81","0.141567978062652","0.113148268107702","0.169987688017603"
"Very high transfer dependency","2015","1-pers.-HH","indirect migration background","24","","",""
"Very high transfer dependency","2015","(Married) couple without C. ","no migration background","51","0.00721138056515652","0.00514980150800123","0.0092729596223118"
"Very high transfer dependency","2015","(Married) couple without C. ","direct migration background","81","0.0279833086818971","0.0189056289345375","0.0370609884292567"
"Very high transfer dependency","2015","(Married) couple without C. ","indirect migration background","3","","",""
"Very high transfer dependency","2015","Single parent ","no migration background","237","0.11527576459377","0.100797503369408","0.129754025818132"
"Very high transfer dependency","2015","Single parent ","direct migration background","120","0.253297875309147","0.209162874172682","0.297432876445613"
"Very high transfer dependency","2015","Single parent ","indirect migration background","53","0.193932635774192","0.145309568513279","0.242555703035105"
"Very high transfer dependency","2015","Couple + C. LE 16 ","no migration background","105","0.0204386614316631","0.0160937630715175","0.0247835597918088"
"Very high transfer dependency","2015","Couple + C. LE 16 ","direct migration background","217","0.0853863131167648","0.0735323893420258","0.0972402368915038"
"Very high transfer dependency","2015","Couple + C. LE 16 ","indirect migration background","28","","",""
"Very high transfer dependency","2015","Couple + C. GT 16 ","no migration background","19","","",""
"Very high transfer dependency","2015","Couple + C. GT 16 ","direct migration background","27","","",""
"Very high transfer dependency","2015","Couple + C. GT 16 ","indirect migration background","3","","",""
"Very high transfer dependency","2015","Couple + C. LE and GT 16","no migration background","25","","",""
"Very high transfer dependency","2015","Couple + C. LE and GT 16","direct migration background","121","0.125071371835153","0.0991371421633223","0.151005601506984"
"Very high transfer dependency","2015","Couple + C. LE and GT 16","indirect migration background","30","0.107814844682461","0.0718703939354689","0.143759295429454"
"Very low transfer dependency","2016","1-pers.-HH","no migration background","2487","0.862822579659522","0.850185217716745","0.875459941602298"
"Very low transfer dependency","2016","1-pers.-HH","direct migration background","330","0.76664749382947","0.72807913152809","0.80521585613085"
"Very low transfer dependency","2016","1-pers.-HH","indirect migration background","111","0.662507828340711","0.589009597092006","0.736006059589416"
"Very low transfer dependency","2016","(Married) couple without C. ","no migration background","5946","0.960683425929222","0.955830141793416","0.965536710065028"
"Very low transfer dependency","2016","(Married) couple without C. ","direct migration background","856","0.892840423142238","0.874005206030296","0.91167564025418"
"Very low transfer dependency","2016","(Married) couple without C. ","indirect migration background","167","0.938141332171666","0.903333770913257","0.972948893430075"
"Very low transfer dependency","2016","Single parent ","no migration background","1144","0.717163907576993","0.696014381386542","0.738313433767445"
"Very low transfer dependency","2016","Single parent ","direct migration background","126","0.436765770196708","0.380452755633042","0.493078784760374"
"Very low transfer dependency","2016","Single parent ","indirect migration background","122","0.529998554140366","0.46659018958732","0.593406918693412"
"Very low transfer dependency","2016","Couple + C. LE 16 ","no migration background","3076","0.869593287532046","0.858582267694621","0.880604307369472"
"Very low transfer dependency","2016","Couple + C. LE 16 ","direct migration background","1207","0.708118754611453","0.686526553789966","0.72971095543294"
"Very low transfer dependency","2016","Couple + C. LE 16 ","indirect migration background","367","0.742091488152755","0.702455770377473","0.781727205928037"
"Very low transfer dependency","2016","Couple + C. GT 16 ","no migration background","2038","0.949530310776186","0.940279120415718","0.958781501136654"
"Very low transfer dependency","2016","Couple + C. GT 16 ","direct migration background","416","0.82097733417968","0.787440981670823","0.854513686688537"
"Very low transfer dependency","2016","Couple + C. GT 16 ","indirect migration background","206","0.905863404095751","0.868124022859985","0.943602785331517"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","no migration background","1272","0.90889485365781","0.894042552798173","0.923747154517447"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","direct migration background","310","0.652037513697847","0.612157039299654","0.69191798809604"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","indirect migration background","184","0.659798103948744","0.605549548600949","0.71404665929654"
"Low transfer dependency","2016","1-pers.-HH","no migration background","113","0.0427924689170081","0.0353581517917839","0.0502267860422323"
"Low transfer dependency","2016","1-pers.-HH","direct migration background","37","0.0487669352597534","0.0291273051593835","0.0684065653601234"
"Low transfer dependency","2016","1-pers.-HH","indirect migration background","12","","",""
"Low transfer dependency","2016","(Married) couple without C. ","no migration background","135","0.0257539167519691","0.0217983045040778","0.0297095289998604"
"Low transfer dependency","2016","(Married) couple without C. ","direct migration background","68","0.0547538008494452","0.0409006737374366","0.0686069279614539"
"Low transfer dependency","2016","(Married) couple without C. ","indirect migration background","12","","",""
"Low transfer dependency","2016","Single parent ","no migration background","221","0.0975986943050227","0.0836624459562599","0.111534942653785"
"Low transfer dependency","2016","Single parent ","direct migration background","46","0.154755963637745","0.113692581793943","0.195819345481547"
"Low transfer dependency","2016","Single parent ","indirect migration background","41","0.136456153400307","0.0928449197677906","0.180067387032822"
"Low transfer dependency","2016","Couple + C. LE 16 ","no migration background","344","0.104129055351674","0.0941422135028761","0.114115897200472"
"Low transfer dependency","2016","Couple + C. LE 16 ","direct migration background","262","0.166619383802689","0.148921341595911","0.184317426009467"
"Low transfer dependency","2016","Couple + C. LE 16 ","indirect migration background","57","0.165578977847823","0.131902987091177","0.199254968604469"
"Low transfer dependency","2016","Couple + C. GT 16 ","no migration background","62","0.0286980744389777","0.0216425160613921","0.0357536328165633"
"Low transfer dependency","2016","Couple + C. GT 16 ","direct migration background","31","0.0864212338356627","0.0618413705983394","0.111001097072986"
"Low transfer dependency","2016","Couple + C. GT 16 ","indirect migration background","14","","",""
"Low transfer dependency","2016","Couple + C. LE and GT 16","no migration background","129","0.0767892151668127","0.063046706805858","0.0905317235277673"
"Low transfer dependency","2016","Couple + C. LE and GT 16","direct migration background","93","0.12967086228784","0.101544033282171","0.15779769129351"
"Low transfer dependency","2016","Couple + C. LE and GT 16","indirect migration background","59","0.160793770424234","0.118732417305998","0.202855123542469"
"High transfer dependency","2016","1-pers.-HH","no migration background","75","0.0329301928003128","0.0263750764234744","0.0394853091771512"
"High transfer dependency","2016","1-pers.-HH","direct migration background","19","","",""
"High transfer dependency","2016","1-pers.-HH","indirect migration background","12","","",""
"High transfer dependency","2016","(Married) couple without C. ","no migration background","46","0.00878817415539242","0.0064574530989604","0.0111188952118244"
"High transfer dependency","2016","(Married) couple without C. ","direct migration background","45","0.0204142662930762","0.0118032120111314","0.0290253205750211"
"High transfer dependency","2016","(Married) couple without C. ","indirect migration background","2","","",""
"High transfer dependency","2016","Single parent ","no migration background","168","0.0746231779261685","0.0622830348671116","0.0869633209852254"
"High transfer dependency","2016","Single parent ","direct migration background","54","0.167237944599576","0.124867030461901","0.209608858737251"
"High transfer dependency","2016","Single parent ","indirect migration background","43","0.20438672284089","0.153155235595713","0.255618210086068"
"High transfer dependency","2016","Couple + C. LE 16 ","no migration background","65","0.0108285589796311","0.00744447914424653","0.0142126388150156"
"High transfer dependency","2016","Couple + C. LE 16 ","direct migration background","92","0.0591307007563777","0.0479282787541991","0.0703331227585563"
"High transfer dependency","2016","Couple + C. LE 16 ","indirect migration background","22","","",""
"High transfer dependency","2016","Couple + C. GT 16 ","no migration background","37","0.0170168976220879","0.0115512565906548","0.022482538653521"
"High transfer dependency","2016","Couple + C. GT 16 ","direct migration background","30","0.0549349488719227","0.0350029228118517","0.0748669749319937"
"High transfer dependency","2016","Couple + C. GT 16 ","indirect migration background","5","","",""
"High transfer dependency","2016","Couple + C. LE and GT 16","no migration background","24","","",""
"High transfer dependency","2016","Couple + C. LE and GT 16","direct migration background","36","0.0585872054907038","0.0389242293753749","0.0782501816060327"
"High transfer dependency","2016","Couple + C. LE and GT 16","indirect migration background","21","","",""
"Very high transfer dependency","2016","1-pers.-HH","no migration background","172","0.0614547586231575","0.0526329075464951","0.07027660969982"
"Very high transfer dependency","2016","1-pers.-HH","direct migration background","76","0.150266179687293","0.117682571271356","0.18284978810323"
"Very high transfer dependency","2016","1-pers.-HH","indirect migration background","24","","",""
"Very high transfer dependency","2016","(Married) couple without C. ","no migration background","33","0.00477448316341635","0.00305308367613979","0.0064958826506929"
"Very high transfer dependency","2016","(Married) couple without C. ","direct migration background","67","0.0319915097152404","0.0212756957761536","0.0427073236543273"
"Very high transfer dependency","2016","(Married) couple without C. ","indirect migration background","3","","",""
"Very high transfer dependency","2016","Single parent ","no migration background","209","0.110614220191815","0.095885175248683","0.125343265134948"
"Very high transfer dependency","2016","Single parent ","direct migration background","72","0.241240321565971","0.192664849457122","0.28981579367482"
"Very high transfer dependency","2016","Single parent ","indirect migration background","32","0.129158569618437","0.0865506070962862","0.171766532140588"
"Very high transfer dependency","2016","Couple + C. LE 16 ","no migration background","108","0.0154490981366488","0.0114164518043597","0.0194817444689379"
"Very high transfer dependency","2016","Couple + C. LE 16 ","direct migration background","142","0.06613116082948","0.0543283136972999","0.0779340079616601"
"Very high transfer dependency","2016","Couple + C. LE 16 ","indirect migration background","22","","",""
"Very high transfer dependency","2016","Couple + C. GT 16 ","no migration background","14","","",""
"Very high transfer dependency","2016","Couple + C. GT 16 ","direct migration background","25","","",""
"Very high transfer dependency","2016","Couple + C. GT 16 ","indirect migration background","5","","",""
"Very high transfer dependency","2016","Couple + C. LE and GT 16","no migration background","17","","",""
"Very high transfer dependency","2016","Couple + C. LE and GT 16","direct migration background","109","0.159704418523609","0.129033109076561","0.190375727970658"
"Very high transfer dependency","2016","Couple + C. LE and GT 16","indirect migration background","29","","",""
"Very low transfer dependency","2017","1-pers.-HH","no migration background","2857","0.877665173320393","0.866453137823454","0.888877208817331"
"Very low transfer dependency","2017","1-pers.-HH","direct migration background","369","0.671894920182621","0.642147502041292","0.70164233832395"
"Very low transfer dependency","2017","1-pers.-HH","indirect migration background","129","0.729396392391921","0.664130439006716","0.794662345777127"
"Very low transfer dependency","2017","(Married) couple without C. ","no migration background","6763","0.966585086670662","0.962375016973341","0.970795156367983"
"Very low transfer dependency","2017","(Married) couple without C. ","direct migration background","840","0.899279337955725","0.881144576360674","0.917414099550776"
"Very low transfer dependency","2017","(Married) couple without C. ","indirect migration background","218","0.926795602688748","0.893563895194934","0.960027310182562"
"Very low transfer dependency","2017","Single parent ","no migration background","1225","0.729002754950034","0.708543198621149","0.749462311278919"
"Very low transfer dependency","2017","Single parent ","direct migration background","127","0.391994392481944","0.348546277281904","0.435442507681984"
"Very low transfer dependency","2017","Single parent ","indirect migration background","123","0.525703282793086","0.462264474461421","0.589142091124751"
"Very low transfer dependency","2017","Couple + C. LE 16 ","no migration background","3311","0.869026166392668","0.858347162787311","0.879705169998024"
"Very low transfer dependency","2017","Couple + C. LE 16 ","direct migration background","1167","0.717115716832274","0.699502555892113","0.734728877772435"
"Very low transfer dependency","2017","Couple + C. LE 16 ","indirect migration background","396","0.817528026141111","0.782830858485893","0.852225193796328"
"Very low transfer dependency","2017","Couple + C. GT 16 ","no migration background","2452","0.966959683701005","0.960043826033843","0.973875541368167"
"Very low transfer dependency","2017","Couple + C. GT 16 ","direct migration background","450","0.821632742711602","0.790066688122958","0.853198797300247"
"Very low transfer dependency","2017","Couple + C. GT 16 ","indirect migration background","229","0.832994269431099","0.788339547670716","0.877648991191481"
"Very low transfer dependency","2017","Couple + C. LE and GT 16","no migration background","1455","0.900732573511435","0.886356711448482","0.915108435574388"
"Very low transfer dependency","2017","Couple + C. LE and GT 16","direct migration background","302","0.679680987191142","0.64601713358401","0.713344840798274"
"Very low transfer dependency","2017","Couple + C. LE and GT 16","indirect migration background","199","0.734997124371813","0.684972871602465","0.78502137714116"
"Low transfer dependency","2017","1-pers.-HH","no migration background","132","0.0366972316652613","0.0302637949714105","0.0431306683591121"
"Low transfer dependency","2017","1-pers.-HH","direct migration background","77","0.0718425725780173","0.0554821739202603","0.0882029712357743"
"Low transfer dependency","2017","1-pers.-HH","indirect migration background","16","","",""
"Low transfer dependency","2017","(Married) couple without C. ","no migration background","134","0.0195401222170076","0.0162976398575113","0.0227826045765039"
"Low transfer dependency","2017","(Married) couple without C. ","direct migration background","59","0.0481787595594789","0.035275163467591","0.0610823556513668"
"Low transfer dependency","2017","(Married) couple without C. ","indirect migration background","10","","",""
"Low transfer dependency","2017","Single parent ","no migration background","235","0.114327952756498","0.0996805079097552","0.12897539760324"
"Low transfer dependency","2017","Single parent ","direct migration background","63","0.177418678091918","0.143419664804894","0.211417691378942"
"Low transfer dependency","2017","Single parent ","indirect migration background","45","0.127250293247111","0.0849119495449626","0.16958863694926"
"Low transfer dependency","2017","Couple + C. LE 16 ","no migration background","351","0.0901741192235749","0.081107567686837","0.0992406707603128"
"Low transfer dependency","2017","Couple + C. LE 16 ","direct migration background","223","0.113230487948454","0.100838946338949","0.125622029557959"
"Low transfer dependency","2017","Couple + C. LE 16 ","indirect migration background","48","0.109460683529124","0.0814127905586529","0.137508576499595"
"Low transfer dependency","2017","Couple + C. GT 16 ","no migration background","68","0.0177705749774805","0.0126587382366372","0.0228824117183237"
"Low transfer dependency","2017","Couple + C. GT 16 ","direct migration background","40","0.0890989086188723","0.0656082241980357","0.112589593039709"
"Low transfer dependency","2017","Couple + C. GT 16 ","indirect migration background","14","","",""
"Low transfer dependency","2017","Couple + C. LE and GT 16","no migration background","139","0.0714812487694828","0.0590954509609915","0.083867046577974"
"Low transfer dependency","2017","Couple + C. LE and GT 16","direct migration background","75","0.10533408383974","0.0831860684062752","0.127482099273206"
"Low transfer dependency","2017","Couple + C. LE and GT 16","indirect migration background","47","0.121784162938224","0.0847153621118479","0.158852963764601"
"High transfer dependency","2017","1-pers.-HH","no migration background","84","0.0249288695199083","0.0195941152811083","0.0302636237587084"
"High transfer dependency","2017","1-pers.-HH","direct migration background","66","0.050804903261041","0.0368918425710845","0.0647179639509974"
"High transfer dependency","2017","1-pers.-HH","indirect migration background","9","","",""
"High transfer dependency","2017","(Married) couple without C. ","no migration background","65","0.00934787414899334","0.00709355143269983","0.0116021968652868"
"High transfer dependency","2017","(Married) couple without C. ","direct migration background","55","0.0297952598458121","0.0195502933637658","0.0400402263278583"
"High transfer dependency","2017","(Married) couple without C. ","indirect migration background","4","","",""
"High transfer dependency","2017","Single parent ","no migration background","163","0.0597683355422495","0.0488563895897547","0.0706802814947443"
"High transfer dependency","2017","Single parent ","direct migration background","63","0.212272330807238","0.17587982447373","0.248664837140745"
"High transfer dependency","2017","Single parent ","indirect migration background","39","0.18478909709748","0.13547935013251","0.234098844062451"
"High transfer dependency","2017","Couple + C. LE 16 ","no migration background","102","0.0245230758369429","0.0196273396478436","0.0294188120260423"
"High transfer dependency","2017","Couple + C. LE 16 ","direct migration background","171","0.0630252773183463","0.0535223021694089","0.0725282524672836"
"High transfer dependency","2017","Couple + C. LE 16 ","indirect migration background","15","","",""
"High transfer dependency","2017","Couple + C. GT 16 ","no migration background","32","0.0111607641664121","0.0070960540739609","0.0152254742588632"
"High transfer dependency","2017","Couple + C. GT 16 ","direct migration background","25","","",""
"High transfer dependency","2017","Couple + C. GT 16 ","indirect migration background","14","","",""
"High transfer dependency","2017","Couple + C. LE and GT 16","no migration background","48","0.0246015863012476","0.0171541780886323","0.032048994513863"
"High transfer dependency","2017","Couple + C. LE and GT 16","direct migration background","65","0.0587869282338103","0.0418160518889725","0.075757804578648"
"High transfer dependency","2017","Couple + C. LE and GT 16","indirect migration background","22","","",""
"Very high transfer dependency","2017","1-pers.-HH","no migration background","208","0.0607087254944377","0.0525378107784202","0.0688796402104552"
"Very high transfer dependency","2017","1-pers.-HH","direct migration background","445","0.20545760397832","0.179859265957338","0.231055941999303"
"Very high transfer dependency","2017","1-pers.-HH","indirect migration background","24","","",""
"Very high transfer dependency","2017","(Married) couple without C. ","no migration background","38","0.00452691696333696","0.00295432846156396","0.00609950546510995"
"Very high transfer dependency","2017","(Married) couple without C. ","direct migration background","104","0.0227466426389837","0.013762689145565","0.0317305961324025"
"Very high transfer dependency","2017","(Married) couple without C. ","indirect migration background","4","","",""
"Very high transfer dependency","2017","Single parent ","no migration background","190","0.0969009567512188","0.0832839732078432","0.110517940294594"
"Very high transfer dependency","2017","Single parent ","direct migration background","232","0.2183145986189","0.181549595154647","0.255079602083153"
"Very high transfer dependency","2017","Single parent ","indirect migration background","31","0.162257326862322","0.115417304902163","0.209097348822481"
"Very high transfer dependency","2017","Couple + C. LE 16 ","no migration background","70","0.0162766385468143","0.0122712847022309","0.0202819923913977"
"Very high transfer dependency","2017","Couple + C. LE 16 ","direct migration background","951","0.106628517900927","0.0945589700098256","0.118698065792027"
"Very high transfer dependency","2017","Couple + C. LE 16 ","indirect migration background","17","","",""
"Very high transfer dependency","2017","Couple + C. GT 16 ","no migration background","14","","",""
"Very high transfer dependency","2017","Couple + C. GT 16 ","direct migration background","50","0.0279700713822473","0.0143740927624837","0.0415660500020108"
"Very high transfer dependency","2017","Couple + C. GT 16 ","indirect migration background","11","","",""
"Very high transfer dependency","2017","Couple + C. LE and GT 16","no migration background","20","","",""
"Very high transfer dependency","2017","Couple + C. LE and GT 16","direct migration background","296","0.156198000735307","0.130005442357828","0.182390559112787"
"Very high transfer dependency","2017","Couple + C. LE and GT 16","indirect migration background","31","0.0991072573015997","0.0652383044205029","0.132976210182696"
"Very low transfer dependency","2018","1-pers.-HH","no migration background","2926","0.87608922201431","0.865035496970533","0.887142947058087"
"Very low transfer dependency","2018","1-pers.-HH","direct migration background","440","0.662648557629919","0.6358975354056","0.689399579854238"
"Very low transfer dependency","2018","1-pers.-HH","indirect migration background","152","0.757456425268238","0.699894938442247","0.815017912094229"
"Very low transfer dependency","2018","(Married) couple without C. ","no migration background","6518","0.962314024944805","0.957774368065087","0.966853681824523"
"Very low transfer dependency","2018","(Married) couple without C. ","direct migration background","824","0.876368783817599","0.856899299819049","0.895838267816149"
