"transab_cat2","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1994","Not Working","(3b) higher tertiary education","4","","",""
"Very low transfer dependency","1995","Full Time","(0) in school","1","","",""
"Very low transfer dependency","1995","Full Time","(1a) inadequately completed","203","0.966146191542349","0.941568470367473","0.990723912717225"
"Very low transfer dependency","1995","Full Time","(1b) general elementary school","555","0.949468165431071","0.931718388691396","0.967217942170746"
"Very low transfer dependency","1995","Full Time","(1c) basic vocational qualification","1709","0.968698302376328","0.96059979791954","0.976796806833117"
"Very low transfer dependency","1995","Full Time","(2b) intermediate general qualification","164","0.949845163592413","0.917599258302506","0.98209106888232"
"Very low transfer dependency","1995","Full Time","(2a) intermediate vocational","1439","0.966687752890149","0.957636583548743","0.975738922231554"
"Very low transfer dependency","1995","Full Time","(2c_gen) general maturity certificate","122","0.997930999657584","0.989900804992159","1.00596119432301"
"Very low transfer dependency","1995","Full Time","(2c_voc) vocational maturity certificate","293","0.977201400382041","0.960504916234529","0.993897884529553"
"Very low transfer dependency","1995","Full Time","(3a) lower tertiary education","514","0.974300662451273","0.960829110834118","0.987772214068428"
"Very low transfer dependency","1995","Full Time","(3b) higher tertiary education","528","0.995259994431888","0.989434468200367","1.00108552066341"
"Very low transfer dependency","1995","Part Time","(0) in school","3","","",""
"Very low transfer dependency","1995","Part Time","(1a) inadequately completed","94","0.846659640793311","0.779929545227053","0.913389736359569"
"Very low transfer dependency","1995","Part Time","(1b) general elementary school","336","0.862524541330189","0.828127899403946","0.896921183256431"
"Very low transfer dependency","1995","Part Time","(1c) basic vocational qualification","624","0.871714042559685","0.847405581413827","0.896022503705543"
"Very low transfer dependency","1995","Part Time","(2b) intermediate general qualification","111","0.924849988150647","0.878633891913098","0.971066084388195"
"Very low transfer dependency","1995","Part Time","(2a) intermediate vocational","493","0.896941507286264","0.87189403933074","0.921988975241789"
"Very low transfer dependency","1995","Part Time","(2c_gen) general maturity certificate","119","0.942776231600354","0.903001708343125","0.982550754857582"
"Very low transfer dependency","1995","Part Time","(2c_voc) vocational maturity certificate","121","0.890483546553334","0.8381909216046","0.942776171502069"
"Very low transfer dependency","1995","Part Time","(3a) lower tertiary education","127","0.933814424739931","0.892779797013195","0.974849052466667"
"Very low transfer dependency","1995","Part Time","(3b) higher tertiary education","166","0.916494846329396","0.876522390352532","0.95646730230626"
"Very low transfer dependency","1995","Not Working","(0) in school","227","0.89210082272263","0.854243118431984","0.929958527013276"
"Very low transfer dependency","1995","Not Working","(1a) inadequately completed","231","0.768616135151618","0.720492506481075","0.81673976382216"
"Very low transfer dependency","1995","Not Working","(1b) general elementary school","915","0.890017530137415","0.871323498647737","0.908711561627092"
"Very low transfer dependency","1995","Not Working","(1c) basic vocational qualification","1371","0.893237650565254","0.878025164091574","0.908450137038935"
"Very low transfer dependency","1995","Not Working","(2b) intermediate general qualification","143","0.873543258650244","0.823872925949591","0.923213591350898"
"Very low transfer dependency","1995","Not Working","(2a) intermediate vocational","421","0.849641635365889","0.819851860903072","0.879431409828706"
"Very low transfer dependency","1995","Not Working","(2c_gen) general maturity certificate","180","0.869942833462265","0.824664267673663","0.915221399250868"
"Very low transfer dependency","1995","Not Working","(2c_voc) vocational maturity certificate","116","0.743848256019048","0.675999738635212","0.811696773402883"
"Very low transfer dependency","1995","Not Working","(3a) lower tertiary education","156","0.859383299217992","0.809954142943432","0.908812455492553"
"Very low transfer dependency","1995","Not Working","(3b) higher tertiary education","151","0.87502099870596","0.826025427036012","0.924016570375907"
"Low transfer dependency","1995","Full Time","(0) in school","","","",""
"Low transfer dependency","1995","Full Time","(1a) inadequately completed","5","","",""
"Low transfer dependency","1995","Full Time","(1b) general elementary school","22","","",""
"Low transfer dependency","1995","Full Time","(1c) basic vocational qualification","60","0.0278158849131934","0.0201678949197185","0.0354638749066682"
"Low transfer dependency","1995","Full Time","(2b) intermediate general qualification","7","","",""
"Low transfer dependency","1995","Full Time","(2a) intermediate vocational","62","0.0288432922219023","0.0204016549032712","0.0372849295405334"
"Low transfer dependency","1995","Full Time","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","1995","Full Time","(2c_voc) vocational maturity certificate","12","","",""
"Low transfer dependency","1995","Full Time","(3a) lower tertiary education","16","","",""
"Low transfer dependency","1995","Full Time","(3b) higher tertiary education","6","","",""
"Low transfer dependency","1995","Part Time","(0) in school","","","",""
"Low transfer dependency","1995","Part Time","(1a) inadequately completed","11","","",""
"Low transfer dependency","1995","Part Time","(1b) general elementary school","33","0.0965623349135483","0.0670590276734783","0.126065642153618"
"Low transfer dependency","1995","Part Time","(1c) basic vocational qualification","69","0.0922525884906308","0.0712170964252152","0.113288080556046"
"Low transfer dependency","1995","Part Time","(2b) intermediate general qualification","11","","",""
"Low transfer dependency","1995","Part Time","(2a) intermediate vocational","46","0.0567358738263199","0.0376775189970152","0.0757942286556246"
"Low transfer dependency","1995","Part Time","(2c_gen) general maturity certificate","9","","",""
"Low transfer dependency","1995","Part Time","(2c_voc) vocational maturity certificate","10","","",""
"Low transfer dependency","1995","Part Time","(3a) lower tertiary education","10","","",""
"Low transfer dependency","1995","Part Time","(3b) higher tertiary education","13","","",""
"Low transfer dependency","1995","Not Working","(0) in school","15","","",""
"Low transfer dependency","1995","Not Working","(1a) inadequately completed","25","","",""
"Low transfer dependency","1995","Not Working","(1b) general elementary school","62","0.0361576734492508","0.0250032997193699","0.0473120471791316"
"Low transfer dependency","1995","Not Working","(1c) basic vocational qualification","97","0.037104133701316","0.0277928739339312","0.0464153934687008"
"Low transfer dependency","1995","Not Working","(2b) intermediate general qualification","11","","",""
"Low transfer dependency","1995","Not Working","(2a) intermediate vocational","77","0.0776909902109087","0.0553805017187835","0.100001478703034"
"Low transfer dependency","1995","Not Working","(2c_gen) general maturity certificate","15","","",""
"Low transfer dependency","1995","Not Working","(2c_voc) vocational maturity certificate","14","","",""
"Low transfer dependency","1995","Not Working","(3a) lower tertiary education","17","","",""
"Low transfer dependency","1995","Not Working","(3b) higher tertiary education","6","","",""
"High transfer dependency","1995","Full Time","(0) in school","","","",""
"High transfer dependency","1995","Full Time","(1a) inadequately completed","","","",""
"High transfer dependency","1995","Full Time","(1b) general elementary school","7","","",""
"High transfer dependency","1995","Full Time","(1c) basic vocational qualification","7","","",""
"High transfer dependency","1995","Full Time","(2b) intermediate general qualification","4","","",""
"High transfer dependency","1995","Full Time","(2a) intermediate vocational","9","","",""
"High transfer dependency","1995","Full Time","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1995","Full Time","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","1995","Full Time","(3a) lower tertiary education","","","",""
"High transfer dependency","1995","Full Time","(3b) higher tertiary education","","","",""
"High transfer dependency","1995","Part Time","(0) in school","","","",""
