"transab_cat2","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Low transfer dependency","2017","35-65 y.","direct migration background","349","0.0858411908670543","0.0771404516000912","0.0945419301340174","1"
"Low transfer dependency","2017","35-65 y.","no migration background","588","0.0361987545431997","0.0327973415027223","0.039600167583677","1"
"Low transfer dependency","2017","66 and older","direct migration background","32","0.0810396297218925","0.0554827310364862","0.106596528407299","1"
"Low transfer dependency","2017","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2017","16-34 y.","no migration background","210","0.0442856963853685","0.0382048274865441","0.0503665652841929","3"
"Very high transfer dependency","2017","16-34 y.","direct migration background","1092","0.162056444405666","0.147141652335801","0.176971236475532","3"
"Very high transfer dependency","2017","16-34 y.","indirect migration background","101","0.0842014887818437","0.0676477881891999","0.100755189374487","3"
"Very high transfer dependency","2017","35-65 y.","no migration background","338","0.0330491698882486","0.0297937928964702","0.036304546880027","3"
"Very high transfer dependency","2017","35-65 y.","direct migration background","1130","0.0919661905694782","0.0829906095497149","0.100941771589241","3"
"Very high transfer dependency","2017","35-65 y.","indirect migration background","32","0.0527495211260343","0.036364887013273","0.0691341552387956","3"
"Very high transfer dependency","2017","66 and older","no migration background","7","","","","3"
"Very high transfer dependency","2017","66 and older","direct migration background","45","0.0455406611779787","0.0260157342422862","0.0650655881136712","3"
"Very high transfer dependency","2017","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2017","16-34 y.","no migration background","3551","0.836543454721228","0.825613577866875","0.847473331575581","0"
"Very low transfer dependency","2017","16-34 y.","direct migration background","867","0.667658242105764","0.648592828506251","0.686723655705277","0"
"Very low transfer dependency","2017","16-34 y.","indirect migration background","746","0.740972947945358","0.714856808317671","0.767089087573046","0"
"Very low transfer dependency","2017","35-65 y.","no migration background","10366","0.909848610272727","0.904633186555716","0.915064033989739","0"
"Very low transfer dependency","2017","66 and older","direct migration background","337","0.850572370215461","0.817185006737705","0.883959733693216","0"
"Very low transfer dependency","2017","35-65 y.","indirect migration background","611","0.848397967442195","0.822110582077112","0.874685352807277","0"
"Very low transfer dependency","2017","66 and older","no migration background","4476","0.976145311199703","0.97172498508857","0.980565637310836","0"
"Very low transfer dependency","2017","35-65 y.","direct migration background","2228","0.759870123503345","0.746602588362964","0.773137658643726","0"
"Very low transfer dependency","2017","66 and older","indirect migration background","16","","","","0"
"High transfer dependency","2018","35-65 y.","indirect migration background","32","0.0395678144146895","0.0251369127999414","0.0539987160294376","2"
"High transfer dependency","2018","16-34 y.","no migration background","200","0.0341435010373925","0.0286921926229123","0.0395948094518728","2"
"High transfer dependency","2018","16-34 y.","direct migration background","301","0.055465027691049","0.0472138770784365","0.0637161783036615","2"
"High transfer dependency","2018","16-34 y.","indirect migration background","117","0.0759374301152843","0.0600875176758555","0.0917873425547131","2"
"High transfer dependency","2018","35-65 y.","no migration background","279","0.0214320268691223","0.0187194129578805","0.0241446407803641","2"
"High transfer dependency","2018","35-65 y.","direct migration background","349","0.0529718566136003","0.0463372641278826","0.0596064490993181","2"
"High transfer dependency","2018","66 and older","no migration background","24","","","","2"
"High transfer dependency","2018","66 and older","indirect migration background","","","","","2"
"High transfer dependency","2018","66 and older","direct migration background","36","0.0725054061205238","0.0490359752666473","0.0959748369744002","2"
"Low transfer dependency","2018","16-34 y.","no migration background","376","0.069188877640587","0.0615709060352111","0.0768068492459628","1"
"Low transfer dependency","2018","16-34 y.","direct migration background","255","0.108119986018263","0.0969255535027307","0.119314418533796","1"
"Low transfer dependency","2018","35-65 y.","indirect migration background","49","0.0423925585356139","0.0274774076064187","0.0573077094648092","1"
"Low transfer dependency","2018","66 and older","indirect migration background","","","","","1"
"Low transfer dependency","2018","35-65 y.","direct migration background","361","0.0857976599309438","0.0775016531534602","0.0940936667084274","1"
"Low transfer dependency","2018","16-34 y.","indirect migration background","141","0.08708157659041","0.0702110997719054","0.103952053408915","1"
"Low transfer dependency","2018","35-65 y.","no migration background","574","0.04149292924347","0.0377574565044178","0.0452284019825223","1"
"Low transfer dependency","2018","66 and older","no migration background","94","0.0198589735186859","0.0158188873543769","0.0238990596829948","1"
"Low transfer dependency","2018","66 and older","direct migration background","36","0.0304253771438019","0.0148811091636629","0.0459696451239408","1"
"Very high transfer dependency","2018","16-34 y.","no migration background","197","0.0400523594106035","0.0341662510936204","0.0459384677275866","3"
"Very high transfer dependency","2018","16-34 y.","direct migration background","1528","0.174926180922127","0.161230939683874","0.188621422160379","3"
"Very high transfer dependency","2018","16-34 y.","indirect migration background","72","0.072524721767846","0.057006482744804","0.088042960790888","3"
"Very high transfer dependency","2018","35-65 y.","no migration background","335","0.0309891117384907","0.0277432519503455","0.034234971526636","3"
"Very high transfer dependency","2018","35-65 y.","direct migration background","1555","0.106710636279671","0.097565079537397","0.115856193021945","3"
"Very high transfer dependency","2018","35-65 y.","indirect migration background","31","0.0551314799589727","0.0382358418985682","0.0720271180193773","3"
"Very high transfer dependency","2018","66 and older","no migration background","9","","","","3"
"Very high transfer dependency","2018","66 and older","direct migration background","58","0.0535145717092704","0.0331462773489574","0.0738828660695834","3"
"Very high transfer dependency","2018","66 and older","indirect migration background","1","","","","3"
"Very low transfer dependency","2018","16-34 y.","no migration background","3490","0.856615261911417","0.846094800390393","0.867135723432441","0"
"Very low transfer dependency","2018","16-34 y.","direct migration background","872","0.661488805368561","0.644430195250805","0.678547415486317","0"
"Very low transfer dependency","2018","16-34 y.","indirect migration background","743","0.76445627152646","0.739066410329174","0.789846132723745","0"
"Very low transfer dependency","2018","35-65 y.","no migration background","9761","0.906085932148917","0.900621929728304","0.91154993456953","0"
"Very low transfer dependency","2018","66 and older","direct migration background","339","0.843554645026404","0.810677082167347","0.876432207885461","0"
"Very low transfer dependency","2018","35-65 y.","direct migration background","2113","0.754519847175785","0.741771504202225","0.767268190149344","0"
"Very low transfer dependency","2018","35-65 y.","indirect migration background","589","0.862908147090724","0.837447045492374","0.888369248689073","0"
"Very low transfer dependency","2018","66 and older","no migration background","4454","0.972825435723892","0.968117107848141","0.977533763599642","0"
"Very low transfer dependency","2018","66 and older","indirect migration background","19","","","","0"
"High transfer dependency","2019","35-65 y.","indirect migration background","23","","","","2"
"High transfer dependency","2019","16-34 y.","no migration background","162","0.0302043742065614","0.0249228998481538","0.0354858485649691","2"
"High transfer dependency","2019","16-34 y.","direct migration background","265","0.0626307613804313","0.0531119036248943","0.0721496191359683","2"
"High transfer dependency","2019","16-34 y.","indirect migration background","79","0.0727723065440199","0.0562104715289541","0.0893341415590857","2"
"High transfer dependency","2019","35-65 y.","no migration background","242","0.0199038145981762","0.017373772252392","0.0224338569439603","2"
"High transfer dependency","2019","35-65 y.","direct migration background","303","0.0537181138884507","0.0469003431752998","0.0605358846016015","2"
"High transfer dependency","2019","66 and older","no migration background","26","","","","2"
"High transfer dependency","2019","66 and older","indirect migration background","","","","","2"
"High transfer dependency","2019","66 and older","direct migration background","34","0.0409067308497673","0.0226666483528564","0.0591468133466782","2"
"Low transfer dependency","2019","16-34 y.","no migration background","351","0.0776349760664948","0.0693772538606248","0.0858926982723647","1"
"Low transfer dependency","2019","16-34 y.","direct migration background","222","0.119870327050819","0.10710991144886","0.132630742652778","1"
"Low transfer dependency","2019","35-65 y.","indirect migration background","47","0.0889569967300634","0.069067663707201","0.108846329752926","1"
"Low transfer dependency","2019","35-65 y.","no migration background","520","0.041901252569058","0.0382717766366416","0.0455307285014743","1"
"Low transfer dependency","2019","35-65 y.","direct migration background","299","0.0840684590958124","0.0756773416219743","0.0924595765696505","1"
"Low transfer dependency","2019","66 and older","indirect migration background","1","","","","1"
"Low transfer dependency","2019","16-34 y.","indirect migration background","111","0.0880446057420037","0.0699782581552311","0.106110953328776","1"
"Low transfer dependency","2019","66 and older","no migration background","103","0.022774171279852","0.0185397045252601","0.0270086380344439","1"
"Low transfer dependency","2019","66 and older","direct migration background","31","0.0414487622111165","0.0230934219751404","0.0598041024470926","1"
"Very high transfer dependency","2019","16-34 y.","no migration background","152","0.0322290293468907","0.0267791102857198","0.0376789484080616","3"
"Very high transfer dependency","2019","16-34 y.","direct migration background","1252","0.191589821186331","0.176128815306348","0.207050827066313","3"
"Very high transfer dependency","2019","16-34 y.","indirect migration background","79","0.0715163596857181","0.055086947905615","0.0879457714658211","3"
"Very high transfer dependency","2019","35-65 y.","no migration background","279","0.026979436662708","0.024044472992932","0.0299144003324841","3"
"Very high transfer dependency","2019","35-65 y.","direct migration background","1516","0.093631363504514","0.0848221961908408","0.102440530818187","3"
"Very high transfer dependency","2019","35-65 y.","indirect migration background","31","0.0411751962908707","0.0272933192260434","0.055057073355698","3"
"Very high transfer dependency","2019","66 and older","no migration background","12","","","","3"
"Very high transfer dependency","2019","66 and older","direct migration background","59","0.0592704414085168","0.0375258893326206","0.0810149934844131","3"
"Very high transfer dependency","2019","66 and older","indirect migration background","1","","","","3"
"Very low transfer dependency","2019","16-34 y.","no migration background","3369","0.859931620380053","0.849221800775794","0.870641439984312","0"
"Very low transfer dependency","2019","16-34 y.","direct migration background","750","0.625909090382419","0.606899189618607","0.644918991146231","0"
"Very low transfer dependency","2019","16-34 y.","indirect migration background","676","0.767666728028258","0.740740578694398","0.794592877362119","0"
"Very low transfer dependency","2019","35-65 y.","no migration background","10666","0.911215496170058","0.9060631573318","0.916367835008315","0"
"Very low transfer dependency","2019","66 and older","direct migration background","329","0.858374065530599","0.826266403859342","0.890481727201856","0"
"Very low transfer dependency","2019","35-65 y.","direct migration background","2083","0.768582063511223","0.755828974785885","0.781335152236561","0"
"Very low transfer dependency","2019","35-65 y.","indirect migration background","686","0.839350759308","0.813695771815377","0.865005746800623","0"
"Very low transfer dependency","2019","66 and older","no migration background","4627","0.966824302371659","0.96174079123972","0.971907813503599","0"
"Very low transfer dependency","2019","66 and older","indirect migration background","34","0.992748056856746","0.965031226818273","1.02046488689522","0"
