"plh0109","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Important","1995","Thuringia","(3b) higher tertiary education","11","","",""
"Less important","1995","Schleswig-Holstein","(0) in school","","","",""
"Less important","1995","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Less important","1995","Schleswig-Holstein","(1b) general elementary school","","","",""
"Less important","1995","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Less important","1995","Schleswig-Holstein","(2b) intermediate general qualification","1","","",""
"Less important","1995","Schleswig-Holstein","(2a) intermediate vocational","1","","",""
"Less important","1995","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Less important","1995","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Less important","1995","Schleswig-Holstein","(3a) lower tertiary education","1","","",""
"Less important","1995","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Less important","1995","Hamburg","(0) in school","","","",""
"Less important","1995","Hamburg","(1a) inadequately completed","","","",""
"Less important","1995","Hamburg","(1b) general elementary school","1","","",""
"Less important","1995","Hamburg","(1c) basic vocational qualification","2","","",""
"Less important","1995","Hamburg","(2b) intermediate general qualification","","","",""
"Less important","1995","Hamburg","(2a) intermediate vocational","3","","",""
"Less important","1995","Hamburg","(2c_gen) general maturity certificate","","","",""
"Less important","1995","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Less important","1995","Hamburg","(3a) lower tertiary education","","","",""
"Less important","1995","Hamburg","(3b) higher tertiary education","","","",""
"Less important","1995","Lower Saxony","(0) in school","","","",""
"Less important","1995","Lower Saxony","(1a) inadequately completed","2","","",""
"Less important","1995","Lower Saxony","(1b) general elementary school","8","","",""
"Less important","1995","Lower Saxony","(1c) basic vocational qualification","10","","",""
"Less important","1995","Lower Saxony","(2b) intermediate general qualification","3","","",""
"Less important","1995","Lower Saxony","(2a) intermediate vocational","4","","",""
"Less important","1995","Lower Saxony","(2c_gen) general maturity certificate","1","","",""
"Less important","1995","Lower Saxony","(2c_voc) vocational maturity certificate","1","","",""
"Less important","1995","Lower Saxony","(3a) lower tertiary education","2","","",""
"Less important","1995","Lower Saxony","(3b) higher tertiary education","","","",""
"Less important","1995","Bremen","(0) in school","","","",""
"Less important","1995","Bremen","(1a) inadequately completed","","","",""
"Less important","1995","Bremen","(1b) general elementary school","","","",""
"Less important","1995","Bremen","(1c) basic vocational qualification","1","","",""
"Less important","1995","Bremen","(2b) intermediate general qualification","","","",""
"Less important","1995","Bremen","(2a) intermediate vocational","","","",""
"Less important","1995","Bremen","(2c_gen) general maturity certificate","","","",""
"Less important","1995","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Less important","1995","Bremen","(3a) lower tertiary education","","","",""
"Less important","1995","Bremen","(3b) higher tertiary education","1","","",""
"Less important","1995","North Rhine-Westphalia","(0) in school","3","","",""
"Less important","1995","North Rhine-Westphalia","(1a) inadequately completed","1","","",""
"Less important","1995","North Rhine-Westphalia","(1b) general elementary school","8","","",""
"Less important","1995","North Rhine-Westphalia","(1c) basic vocational qualification","21","","",""
"Less important","1995","North Rhine-Westphalia","(2b) intermediate general qualification","4","","",""
"Less important","1995","North Rhine-Westphalia","(2a) intermediate vocational","14","","",""
"Less important","1995","North Rhine-Westphalia","(2c_gen) general maturity certificate","5","","",""
"Less important","1995","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","5","","",""
"Less important","1995","North Rhine-Westphalia","(3a) lower tertiary education","2","","",""
"Less important","1995","North Rhine-Westphalia","(3b) higher tertiary education","11","","",""
"Less important","1995","Hesse","(0) in school","","","",""
"Less important","1995","Hesse","(1a) inadequately completed","","","",""
"Less important","1995","Hesse","(1b) general elementary school","8","","",""
"Less important","1995","Hesse","(1c) basic vocational qualification","5","","",""
"Less important","1995","Hesse","(2b) intermediate general qualification","","","",""
"Less important","1995","Hesse","(2a) intermediate vocational","3","","",""
"Less important","1995","Hesse","(2c_gen) general maturity certificate","","","",""
"Less important","1995","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Less important","1995","Hesse","(3a) lower tertiary education","","","",""
"Less important","1995","Hesse","(3b) higher tertiary education","2","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(1b) general elementary school","7","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","5","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","3","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","2","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","1","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","2","","",""
"Less important","1995","Baden-Württemberg","(0) in school","6","","",""
"Less important","1995","Baden-Württemberg","(1a) inadequately completed","","","",""
"Less important","1995","Baden-Württemberg","(1b) general elementary school","10","","",""
"Less important","1995","Baden-Württemberg","(1c) basic vocational qualification","12","","",""
"Less important","1995","Baden-Württemberg","(2b) intermediate general qualification","2","","",""
"Less important","1995","Baden-Württemberg","(2a) intermediate vocational","6","","",""
"Less important","1995","Baden-Württemberg","(2c_gen) general maturity certificate","1","","",""
"Less important","1995","Baden-Württemberg","(2c_voc) vocational maturity certificate","5","","",""
"Less important","1995","Baden-Württemberg","(3a) lower tertiary education","2","","",""
"Less important","1995","Baden-Württemberg","(3b) higher tertiary education","4","","",""
"Less important","1995","Bavaria","(0) in school","3","","",""
"Less important","1995","Bavaria","(1a) inadequately completed","1","","",""
"Less important","1995","Bavaria","(1b) general elementary school","14","","",""
"Less important","1995","Bavaria","(1c) basic vocational qualification","14","","",""
"Less important","1995","Bavaria","(2b) intermediate general qualification","3","","",""
"Less important","1995","Bavaria","(2a) intermediate vocational","10","","",""
"Less important","1995","Bavaria","(2c_gen) general maturity certificate","6","","",""
"Less important","1995","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Less important","1995","Bavaria","(3a) lower tertiary education","3","","",""
"Less important","1995","Bavaria","(3b) higher tertiary education","1","","",""
"Less important","1995","Berlin","(0) in school","1","","",""
"Less important","1995","Berlin","(1a) inadequately completed","","","",""
"Less important","1995","Berlin","(1b) general elementary school","2","","",""
"Less important","1995","Berlin","(1c) basic vocational qualification","2","","",""
"Less important","1995","Berlin","(2b) intermediate general qualification","2","","",""
"Less important","1995","Berlin","(2a) intermediate vocational","6","","",""
"Less important","1995","Berlin","(2c_gen) general maturity certificate","2","","",""
"Less important","1995","Berlin","(2c_voc) vocational maturity certificate","3","","",""
"Less important","1995","Berlin","(3a) lower tertiary education","2","","",""
"Less important","1995","Berlin","(3b) higher tertiary education","1","","",""
"Less important","1995","Brandenburg","(0) in school","1","","",""
"Less important","1995","Brandenburg","(1a) inadequately completed","1","","",""
"Less important","1995","Brandenburg","(1b) general elementary school","4","","",""
"Less important","1995","Brandenburg","(1c) basic vocational qualification","9","","",""
"Less important","1995","Brandenburg","(2b) intermediate general qualification","3","","",""
"Less important","1995","Brandenburg","(2a) intermediate vocational","5","","",""
"Less important","1995","Brandenburg","(2c_gen) general maturity certificate","1","","",""
"Less important","1995","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Less important","1995","Brandenburg","(3a) lower tertiary education","4","","",""
"Less important","1995","Brandenburg","(3b) higher tertiary education","1","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(1b) general elementary school","1","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","2","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(2a) intermediate vocational","7","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","1","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(3a) lower tertiary education","2","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(3b) higher tertiary education","3","","",""
"Less important","1995","Saxony","(0) in school","2","","",""
"Less important","1995","Saxony","(1a) inadequately completed","1","","",""
"Less important","1995","Saxony","(1b) general elementary school","5","","",""
