"pli0092_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Daily","2013","Thuringia","Full Time","38","0.136406236620889","0.102211089959945","0.170601383281834","1"
"Daily","2013","Thuringia","Part Time","27","","","","1"
"Daily","2013","Thuringia","Not Working","40","0.0903326582169771","0.060924667296437","0.119740649137517","1"
"Daily","2013","Schleswig-Holstein","Not Working","62","0.223352366546806","0.176378975825398","0.270325757268213","1"
"Daily","2013","Hamburg","Full Time","17","","","","1"
"Daily","2013","Hamburg","Part Time","16","","","","1"
"Daily","2013","Hamburg","Not Working","21","","","","1"
"Daily","2013","Lower Saxony","Full Time","112","0.139561019631151","0.116373913362067","0.162748125900234","1"
"Daily","2013","Lower Saxony","Part Time","98","0.161001212905727","0.134173991157821","0.187828434653634","1"
"Daily","2013","Lower Saxony","Not Working","141","0.148386447328077","0.124805601991662","0.171967292664493","1"
"Daily","2013","Bremen","Full Time","9","","","","1"
"Daily","2013","Bremen","Part Time","3","","","","1"
"Daily","2013","Bremen","Not Working","14","","","","1"
"Daily","2013","Schleswig-Holstein","Full Time","54","0.185264160293725","0.142630083198587","0.227898237388863","1"
"Daily","2013","Schleswig-Holstein","Part Time","47","0.161105437394179","0.118121744964435","0.204089129823922","1"
"Daily","2013","North Rhine-Westphalia","Full Time","215","0.133177597724179","0.11766986581809","0.148685329630268","1"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Full Time","18","","","","3"
"Min 1x per month","2013","Brandenburg","Not Working","9","","","","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Part Time","12","","","","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Not Working","4","","","","3"
"Min 1x per month","2013","Saxony","Full Time","59","0.0625086397504143","0.0443935831905726","0.080623696310256","3"
"Min 1x per month","2013","Saxony","Part Time","19","","","","3"
"Min 1x per month","2013","Saxony","Not Working","23","","","","3"
"Min 1x per month","2013","Schleswig-Holstein","Full Time","14","","","","3"
"Min 1x per month","2013","Schleswig-Holstein","Part Time","8","","","","3"
"Min 1x per month","2013","Schleswig-Holstein","Not Working","12","","","","3"
"Min 1x per month","2013","Hamburg","Full Time","10","","","","3"
"Min 1x per month","2013","Hamburg","Part Time","7","","","","3"
"Min 1x per month","2013","Hamburg","Not Working","4","","","","3"
"Min 1x per month","2013","Lower Saxony","Full Time","45","0.0516778332711246","0.036865122384276","0.0664905441579732","3"
"Min 1x per month","2013","North Rhine-Westphalia","Part Time","67","0.0480509735475985","0.0371621256377905","0.0589398214574065","3"
"Min 1x per month","2013","North Rhine-Westphalia","Not Working","52","0.0281209429346336","0.0204280031221516","0.0358138827471157","3"
"Min 1x per month","2013","Hesse","Full Time","43","0.0680925905969294","0.0492831971430283","0.0869019840508306","3"
"Min 1x per month","2013","Hesse","Part Time","26","","","","3"
"Min 1x per month","2013","Hesse","Not Working","23","","","","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Full Time","33","0.0720087962217534","0.0499385342277385","0.0940790582157684","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Part Time","19","","","","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Not Working","14","","","","3"
"Min 1x per month","2013","Baden-Württemberg","Full Time","73","0.0656536994549159","0.0516636778839539","0.0796437210258779","3"
"Min 1x per month","2013","Baden-Württemberg","Part Time","37","0.0456748727173494","0.0318334979712305","0.0595162474634683","3"
"Min 1x per month","2013","Baden-Württemberg","Not Working","28","","","","3"
"Min 1x per month","2013","Bavaria","Full Time","110","0.0734481391027352","0.0606296078680911","0.0862666703373794","3"
"Min 1x per month","2013","Bavaria","Part Time","82","0.0863387972942059","0.0702590257447566","0.102418568843655","3"
"Min 1x per month","2013","Bavaria","Not Working","71","0.0594514687712714","0.0463583093889253","0.0725446281536176","3"
"Min 1x per month","2013","Berlin","Full Time","22","","","","3"
"Min 1x per month","2013","Berlin","Part Time","22","","","","3"
"Min 1x per month","2013","Berlin","Not Working","11","","","","3"
"Min 1x per month","2013","Brandenburg","Full Time","21","","","","3"
"Min 1x per month","2013","Brandenburg","Part Time","11","","","","3"
"Min 1x per month","2013","Saxony-Anhalt","Full Time","22","","","","3"
"Min 1x per month","2013","Saxony-Anhalt","Part Time","6","","","","3"
"Min 1x per month","2013","Saxony-Anhalt","Not Working","6","","","","3"
"Min 1x per month","2013","Thuringia","Full Time","28","","","","3"
"Min 1x per month","2013","Thuringia","Part Time","8","","","","3"
"Min 1x per month","2013","Thuringia","Not Working","9","","","","3"
"Min 1x per month","2013","Lower Saxony","Part Time","32","0.041209133622951","0.0267000780286668","0.0557181892172352","3"
"Min 1x per month","2013","Lower Saxony","Not Working","28","","","","3"
"Min 1x per month","2013","Bremen","Full Time","1","","","","3"
"Min 1x per month","2013","Bremen","Part Time","1","","","","3"
"Min 1x per month","2013","Bremen","Not Working","4","","","","3"
"Min 1x per month","2013","North Rhine-Westphalia","Full Time","101","0.0590739198263242","0.0483131515232201","0.0698346881294283","3"
"Min 1x per week","2013","North Rhine-Westphalia","Part Time","554","0.381534354572083","0.356802960131288","0.406265749012878","2"
"Min 1x per week","2013","North Rhine-Westphalia","Not Working","459","0.26859941312854","0.247974056564212","0.289224769692868","2"
"Min 1x per week","2013","Hesse","Full Time","290","0.416399257375524","0.379590481797145","0.453208032953902","2"
"Min 1x per week","2013","Hesse","Part Time","207","0.425772310246522","0.382518237649195","0.469026382843849","2"
"Min 1x per week","2013","Hesse","Not Working","168","0.279230140873107","0.242205743766483","0.316254537979732","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Full Time","179","0.422377773430287","0.380206641347764","0.464548905512809","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Part Time","141","0.397404337708879","0.348072023012183","0.446736652405575","2"
"Min 1x per week","2013","Brandenburg","Not Working","100","0.20987481101344","0.171022220740912","0.248727401285969","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Full Time","90","0.383159886060438","0.320466976881191","0.445852795239685","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Part Time","30","0.240819722953393","0.166160871732576","0.315478574174209","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Not Working","40","0.149643166903796","0.103839612739799","0.195446721067794","2"
"Min 1x per week","2013","Saxony","Full Time","241","0.381132104843281","0.344788937269464","0.417475272417098","2"
"Min 1x per week","2013","Saxony","Part Time","125","0.317563901984291","0.272225402804564","0.362902401164017","2"
"Min 1x per week","2013","Saxony","Not Working","149","0.221962431947983","0.189145516654746","0.254779347241221","2"
"Min 1x per week","2013","Saxony-Anhalt","Full Time","121","0.340176785295152","0.29222568365735","0.388127886932954","2"
"Min 1x per week","2013","Saxony-Anhalt","Part Time","56","0.317203882258923","0.257058963640706","0.377348800877139","2"
"Min 1x per week","2013","Saxony-Anhalt","Not Working","61","0.146909325791425","0.110186485578573","0.183632166004278","2"
"Min 1x per week","2013","Thuringia","Full Time","116","0.273959249360097","0.229525179769511","0.318393318950684","2"
"Min 1x per week","2013","Thuringia","Part Time","67","0.265198548553954","0.20969566734269","0.320701429765219","2"
"Min 1x per week","2013","Thuringia","Not Working","62","0.140640038932505","0.104974917631191","0.176305160233819","2"
"Min 1x per week","2013","Schleswig-Holstein","Not Working","68","0.228706625156317","0.181337671379648","0.276075578932987","2"
"Min 1x per week","2013","Hamburg","Full Time","60","0.397736799174444","0.320934036380251","0.474539561968638","2"
"Min 1x per week","2013","Hamburg","Part Time","40","0.425609200629352","0.330123416270121","0.521094984988582","2"
"Min 1x per week","2013","Hamburg","Not Working","47","0.265324032353921","0.193212776961119","0.337435287746723","2"
"Min 1x per week","2013","Lower Saxony","Full Time","331","0.425644197469665","0.392560174609897","0.458728220329433","2"
"Min 1x per week","2013","Lower Saxony","Part Time","284","0.427471605936326","0.391361180089685","0.463582031782967","2"
"Min 1x per week","2013","Bavaria","Full Time","624","0.389793137967161","0.365828623219729","0.413757652714592","2"
"Min 1x per week","2013","Bavaria","Part Time","466","0.398232762902028","0.370206380190429","0.426259145613627","2"
"Min 1x per week","2013","Bavaria","Not Working","341","0.234269103885266","0.210817737652484","0.257720470118047","2"
"Min 1x per week","2013","Berlin","Full Time","147","0.382268030106355","0.331358616201019","0.433177444011691","2"
"Min 1x per week","2013","Berlin","Part Time","93","0.29198503275685","0.239564590102372","0.344405475411327","2"
"Min 1x per week","2013","Berlin","Not Working","96","0.281535922434814","0.234215044745509","0.328856800124118","2"
"Min 1x per week","2013","Schleswig-Holstein","Full Time","109","0.375900287952035","0.322748721320132","0.429051854583938","2"
"Min 1x per week","2013","Schleswig-Holstein","Part Time","95","0.359486365469975","0.303381524959012","0.415591205980938","2"
"Min 1x per week","2013","Lower Saxony","Not Working","263","0.307877050816611","0.277255918023106","0.338498183610115","2"
"Min 1x per week","2013","Bremen","Full Time","25","","","","2"
"Min 1x per week","2013","Bremen","Part Time","29","","","","2"
"Min 1x per week","2013","Bremen","Not Working","16","","","","2"
"Min 1x per week","2013","North Rhine-Westphalia","Full Time","706","0.394800504421441","0.372490186408763","0.417110822434119","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Not Working","124","0.220903437293866","0.184969070912907","0.256837803674825","2"
"Min 1x per week","2013","Baden-Württemberg","Full Time","504","0.42458160728521","0.39666212854247","0.452501086027949","2"
"Min 1x per week","2013","Baden-Württemberg","Part Time","349","0.360391386762042","0.328561380217053","0.392221393307032","2"
"Min 1x per week","2013","Baden-Württemberg","Not Working","304","0.324188079613604","0.294105293107602","0.354270866119606","2"
"Min 1x per week","2013","Brandenburg","Full Time","128","0.361298034215502","0.311812788453045","0.410783279977958","2"
"Min 1x per week","2013","Brandenburg","Part Time","71","0.286992952603094","0.22952282784858","0.344463077357608","2"
"Never","2013","Brandenburg","Not Working","211","0.488863379821381","0.441170437411818","0.536556322230943","5"
"Never","2013","Mecklenburg-Western Pomerania","Full Time","80","0.321367748550065","0.261145010940071","0.381590486160059","5"
"Never","2013","Mecklenburg-Western Pomerania","Part Time","48","0.347934957407594","0.264766755906206","0.431103158908983","5"
"Never","2013","Mecklenburg-Western Pomerania","Not Working","129","0.470502065846586","0.40641313407787","0.534590997615302","5"
"Never","2013","Saxony","Full Time","176","0.225206495908907","0.193947899351413","0.2564650924664","5"
"Never","2013","Saxony","Part Time","149","0.285089773256818","0.241121728459291","0.329057818054344","5"
"Never","2013","Saxony","Not Working","283","0.43844395758396","0.399259726238187","0.477628188929733","5"
"Never","2013","Saxony-Anhalt","Full Time","119","0.282097299047104","0.236549781188509","0.3276448169057","5"
"Never","2013","Saxony-Anhalt","Part Time","95","0.349120498751782","0.287514621706298","0.410726375797267","5"
"Never","2013","Saxony-Anhalt","Not Working","200","0.581750197139287","0.530581998858452","0.632918395420122","5"
"Never","2013","Thuringia","Full Time","114","0.29886268288357","0.253255841498097","0.344469524269043","5"
"Never","2013","Thuringia","Part Time","97","0.451780644111157","0.389207792573676","0.514353495648639","5"
"Never","2013","Thuringia","Not Working","213","0.619088077635995","0.56926963327366","0.668906521998331","5"
"Never","2013","Schleswig-Holstein","Full Time","90","0.283919810323391","0.234439612512757","0.333400008134025","5"
"Never","2013","Schleswig-Holstein","Part Time","97","0.285607991056995","0.232794071176898","0.338421910937092","5"
"Never","2013","Schleswig-Holstein","Not Working","136","0.426985200690303","0.371198079587615","0.482772321792991","5"
"Never","2013","Hamburg","Full Time","45","0.223874225444063","0.158462757864304","0.289285693023821","5"
"Never","2013","Hamburg","Part Time","31","0.193355485124469","0.117086350370595","0.269624619878344","5"
"Never","2013","Hamburg","Not Working","59","0.513541351784444","0.431906140846084","0.595176562722805","5"
"Never","2013","Lower Saxony","Full Time","226","0.222479548235384","0.194650048159545","0.250309048311224","5"
"Never","2013","Lower Saxony","Part Time","194","0.225697245283722","0.195183255954152","0.256211234613292","5"
"Never","2013","Lower Saxony","Not Working","339","0.414863852993633","0.38218082911608","0.447546876871186","5"
"Never","2013","Bremen","Full Time","10","","","","5"
"Never","2013","Bremen","Part Time","18","","","","5"
"Never","2013","Bremen","Not Working","24","","","","5"
"Never","2013","North Rhine-Westphalia","Full Time","508","0.232566937075952","0.213284502249441","0.251849371902463","5"
"Never","2013","North Rhine-Westphalia","Part Time","443","0.282517521038605","0.259595530305036","0.305439511772173","5"
"Never","2013","North Rhine-Westphalia","Not Working","792","0.453047022623426","0.42988278992797","0.476211255318882","5"
"Never","2013","Hesse","Full Time","164","0.218315012634968","0.187469203542686","0.24916082172725","5"
"Never","2013","Hesse","Part Time","114","0.223238771426984","0.186811653281458","0.25966588957251","5"
"Never","2013","Hesse","Not Working","236","0.436947745222864","0.396012476912875","0.477883013532852","5"
"Never","2013","Rhineland-Palatinate,Saarland","Full Time","166","0.278294314789142","0.240031667552147","0.316556962026137","5"
"Never","2013","Rhineland-Palatinate,Saarland","Part Time","119","0.288532476794351","0.242857631693725","0.334207321894977","5"
"Never","2013","Rhineland-Palatinate,Saarland","Not Working","241","0.484198012895546","0.440910152791924","0.527485872999167","5"
"Never","2013","Baden-Württemberg","Full Time","301","0.236767070726865","0.212755307742563","0.260778833711168","5"
"Never","2013","Baden-Württemberg","Part Time","222","0.240984904647859","0.212631024393399","0.269338784902319","5"
"Never","2013","Baden-Württemberg","Not Working","348","0.369728323576888","0.338703317658366","0.40075332949541","5"
"Never","2013","Bavaria","Full Time","377","0.233983727340166","0.21318078207235","0.254786672607983","5"
"Never","2013","Bavaria","Part Time","295","0.266187262521299","0.240884348304251","0.291490176738347","5"
"Never","2013","Bavaria","Not Working","473","0.43004438314197","0.402631815626273","0.457456950657667","5"
"Never","2013","Berlin","Full Time","77","0.22096283895569","0.177496528591249","0.264429149320132","5"
"Never","2013","Berlin","Part Time","87","0.29590713795469","0.243282167969074","0.348532107940306","5"
"Never","2013","Berlin","Not Working","140","0.379626051078446","0.32856519010161","0.430686912055282","5"
"Never","2013","Brandenburg","Full Time","103","0.278861964605043","0.232666679872887","0.325057249337198","5"
"Never","2013","Brandenburg","Part Time","84","0.359134187001324","0.298184491639022","0.420083882363626","5"
"Rarely","2013","North Rhine-Westphalia","Part Time","193","0.136546564190521","0.119064857127413","0.154028271253629","4"
"Rarely","2013","North Rhine-Westphalia","Not Working","181","0.103038895133734","0.0888920797705009","0.117185710496968","4"
"Rarely","2013","Hesse","Full Time","102","0.138984509807015","0.113154345885044","0.164814673728986","4"
"Rarely","2013","Hesse","Part Time","75","0.119265924970779","0.0909143739688408","0.147617475972717","4"
"Rarely","2013","Hesse","Not Working","47","0.0947887145332495","0.0706139732077116","0.118963455858787","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","Full Time","88","0.129273080232022","0.100628806343989","0.157917354120055","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","Part Time","54","0.119787333002285","0.0870531545235625","0.152521511481007","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","Not Working","62","0.141296546464067","0.11112479727718","0.171468295650953","4"
"Rarely","2013","Baden-Württemberg","Full Time","167","0.113323234499668","0.0954181245337221","0.131228344465613","4"
"Rarely","2013","Baden-Württemberg","Part Time","127","0.181640165011455","0.156079598702459","0.207200731320451","4"
"Rarely","2013","Baden-Württemberg","Not Working","103","0.108606916728132","0.0886096799479923","0.128604153508272","4"
"Rarely","2013","Bavaria","Full Time","285","0.15970132246563","0.141700841995995","0.177701802935266","4"
"Rarely","2013","Bavaria","Part Time","149","0.125244383021178","0.106294489067248","0.144194276975107","4"
"Rarely","2013","Brandenburg","Not Working","51","0.173728738615388","0.137580343333759","0.209877133897018","4"
"Rarely","2013","Mecklenburg-Western Pomerania","Full Time","23","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","Part Time","19","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","Not Working","19","","","","4"
"Rarely","2013","Saxony","Full Time","130","0.200120969412064","0.170181473220176","0.230060465603951","4"
"Rarely","2013","Saxony","Part Time","73","0.261477839223049","0.218680202406702","0.304275476039396","4"
"Rarely","2013","Saxony","Not Working","79","0.137394667340207","0.110208452618643","0.164580882061772","4"
"Rarely","2013","Saxony-Anhalt","Full Time","71","0.201819667787805","0.161197348837676","0.242441986737934","4"
"Rarely","2013","Saxony-Anhalt","Part Time","47","0.185721830389679","0.135464195554507","0.235979465224852","4"
"Rarely","2013","Saxony-Anhalt","Not Working","52","0.140982960624575","0.104883710093548","0.177082211155601","4"
"Rarely","2013","Thuringia","Full Time","91","0.208128135935709","0.167681215383226","0.248575056488192","4"
"Rarely","2013","Thuringia","Part Time","44","0.155980752141141","0.11036060993409","0.201600894348191","4"
"Rarely","2013","Thuringia","Not Working","41","0.126600734278496","0.0924872419306493","0.160714226626343","4"
"Rarely","2013","Schleswig-Holstein","Not Working","24","","","","4"
"Rarely","2013","Hamburg","Full Time","24","","","","4"
"Rarely","2013","Schleswig-Holstein","Full Time","52","0.128647830174422","0.0919068413208722","0.165388819027972","4"
"Rarely","2013","Schleswig-Holstein","Part Time","34","0.137244642202514","0.0970112673800815","0.177478017024947","4"
"Rarely","2013","Hamburg","Part Time","9","","","","4"
"Rarely","2013","Hamburg","Not Working","13","","","","4"
"Rarely","2013","Lower Saxony","Full Time","144","0.160637401392676","0.136067546655989","0.185207256129362","4"
"Rarely","2013","Lower Saxony","Part Time","113","0.144620802251274","0.118947887187714","0.170293717314834","4"
"Rarely","2013","Lower Saxony","Not Working","102","0.105830071107777","0.0854241810089436","0.126235961206611","4"
"Rarely","2013","Bremen","Full Time","11","","","","4"
"Rarely","2013","Bremen","Part Time","12","","","","4"
"Rarely","2013","Bremen","Not Working","7","","","","4"
"Rarely","2013","North Rhine-Westphalia","Full Time","314","0.180381040952103","0.162831366084656","0.197930715819551","4"
"Rarely","2013","Bavaria","Not Working","159","0.129874157287412","0.111260789426789","0.148487525148035","4"
"Rarely","2013","Berlin","Full Time","57","0.171429610810223","0.131945560845214","0.210913660775231","4"
"Rarely","2013","Berlin","Part Time","47","0.115461965233696","0.0786171062829491","0.152306824184442","4"
"Rarely","2013","Berlin","Not Working","37","0.120834118285185","0.0865404805949904","0.155127755975379","4"
"Rarely","2013","Brandenburg","Full Time","85","0.209929772349064","0.167976709620915","0.251882835077213","4"
"Rarely","2013","Brandenburg","Part Time","48","0.189120734913676","0.139369108401673","0.238872361425679","4"
"Daily","2014","North Rhine-Westphalia","Part Time","","","","","1"
"Daily","2014","North Rhine-Westphalia","Not Working","","","","","1"
"Daily","2014","Hesse","Full Time","","","","","1"
"Daily","2014","Hesse","Part Time","","","","","1"
"Daily","2014","Hesse","Not Working","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","Full Time","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","Part Time","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"Daily","2014","Baden-Württemberg","Full Time","","","","","1"
"Daily","2014","Baden-Württemberg","Part Time","","","","","1"
"Daily","2014","Baden-Württemberg","Not Working","","","","","1"
"Daily","2014","Bavaria","Full Time","","","","","1"
"Daily","2014","Bavaria","Part Time","","","","","1"
"Daily","2014","Bavaria","Not Working","","","","","1"
"Daily","2014","Berlin","Full Time","","","","","1"
"Daily","2014","Berlin","Part Time","","","","","1"
"Daily","2014","Berlin","Not Working","","","","","1"
"Daily","2014","Brandenburg","Full Time","","","","","1"
"Daily","2014","Brandenburg","Part Time","","","","","1"
"Daily","2014","Brandenburg","Not Working","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Daily","2014","Saxony","Full Time","","","","","1"
"Daily","2014","Saxony","Part Time","","","","","1"
"Daily","2014","Saxony","Not Working","","","","","1"
"Daily","2014","Saxony-Anhalt","Full Time","","","","","1"
"Daily","2014","Saxony-Anhalt","Part Time","","","","","1"
"Daily","2014","Saxony-Anhalt","Not Working","","","","","1"
"Daily","2014","Thuringia","Full Time","","","","","1"
"Daily","2014","Thuringia","Part Time","","","","","1"
"Daily","2014","Thuringia","Not Working","","","","","1"
"Daily","2014","Schleswig-Holstein","Not Working","","","","","1"
"Daily","2014","Hamburg","Full Time","","","","","1"
"Daily","2014","Hamburg","Part Time","","","","","1"
"Daily","2014","Hamburg","Not Working","","","","","1"
"Daily","2014","Lower Saxony","Full Time","","","","","1"
"Daily","2014","Lower Saxony","Part Time","","","","","1"
"Daily","2014","Lower Saxony","Not Working","","","","","1"
"Daily","2014","Bremen","Full Time","","","","","1"
"Daily","2014","Bremen","Part Time","","","","","1"
"Daily","2014","Schleswig-Holstein","Full Time","","","","","1"
"Daily","2014","Schleswig-Holstein","Part Time","","","","","1"
"Daily","2014","North Rhine-Westphalia","Full Time","","","","","1"
"Daily","2014","Bremen","Not Working","","","","","1"
"Min 1x per month","2014","Brandenburg","Not Working","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Full Time","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Part Time","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"Min 1x per month","2014","Saxony","Full Time","","","","","3"
"Min 1x per month","2014","Saxony","Part Time","","","","","3"
"Min 1x per month","2014","Saxony","Not Working","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","Full Time","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","Part Time","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","Not Working","","","","","3"
"Min 1x per month","2014","Hamburg","Full Time","","","","","3"
"Min 1x per month","2014","Hamburg","Part Time","","","","","3"
"Min 1x per month","2014","Hamburg","Not Working","","","","","3"
"Min 1x per month","2014","Lower Saxony","Full Time","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","Part Time","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","Not Working","","","","","3"
"Min 1x per month","2014","Hesse","Full Time","","","","","3"
"Min 1x per month","2014","Hesse","Part Time","","","","","3"
"Min 1x per month","2014","Hesse","Not Working","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Full Time","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Part Time","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Not Working","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","Full Time","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","Part Time","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","Not Working","","","","","3"
"Min 1x per month","2014","Bavaria","Full Time","","","","","3"
"Min 1x per month","2014","Bavaria","Part Time","","","","","3"
"Min 1x per month","2014","Bavaria","Not Working","","","","","3"
"Min 1x per month","2014","Berlin","Full Time","","","","","3"
"Min 1x per month","2014","Berlin","Part Time","","","","","3"
"Min 1x per month","2014","Berlin","Not Working","","","","","3"
"Min 1x per month","2014","Brandenburg","Full Time","","","","","3"
"Min 1x per month","2014","Brandenburg","Part Time","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","Full Time","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","Part Time","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","Not Working","","","","","3"
"Min 1x per month","2014","Thuringia","Full Time","","","","","3"
"Min 1x per month","2014","Thuringia","Part Time","","","","","3"
"Min 1x per month","2014","Thuringia","Not Working","","","","","3"
"Min 1x per month","2014","Lower Saxony","Not Working","","","","","3"
"Min 1x per month","2014","Bremen","Full Time","","","","","3"
"Min 1x per month","2014","Bremen","Not Working","","","","","3"
"Min 1x per month","2014","Lower Saxony","Part Time","","","","","3"
"Min 1x per month","2014","Bremen","Part Time","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","Full Time","","","","","3"
"Min 1x per week","2014","North Rhine-Westphalia","Part Time","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","Not Working","","","","","2"
"Min 1x per week","2014","Hesse","Full Time","","","","","2"
"Min 1x per week","2014","Hesse","Part Time","","","","","2"
"Min 1x per week","2014","Hesse","Not Working","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Full Time","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Part Time","","","","","2"
"Min 1x per week","2014","Brandenburg","Not Working","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Min 1x per week","2014","Saxony","Full Time","","","","","2"
"Min 1x per week","2014","Saxony","Part Time","","","","","2"
"Min 1x per week","2014","Saxony","Not Working","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","Full Time","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","Part Time","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","Not Working","","","","","2"
"Min 1x per week","2014","Thuringia","Full Time","","","","","2"
"Min 1x per week","2014","Thuringia","Part Time","","","","","2"
"Min 1x per week","2014","Thuringia","Not Working","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","Not Working","","","","","2"
"Min 1x per week","2014","Hamburg","Full Time","","","","","2"
"Min 1x per week","2014","Hamburg","Part Time","","","","","2"
"Min 1x per week","2014","Hamburg","Not Working","","","","","2"
"Min 1x per week","2014","Lower Saxony","Full Time","","","","","2"
"Min 1x per week","2014","Lower Saxony","Part Time","","","","","2"
"Min 1x per week","2014","Bavaria","Full Time","","","","","2"
"Min 1x per week","2014","Bavaria","Part Time","","","","","2"
"Min 1x per week","2014","Bavaria","Not Working","","","","","2"
"Min 1x per week","2014","Berlin","Full Time","","","","","2"
"Min 1x per week","2014","Berlin","Part Time","","","","","2"
"Min 1x per week","2014","Berlin","Not Working","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","Full Time","","","","","2"
"Min 1x per week","2014","Lower Saxony","Not Working","","","","","2"
"Min 1x per week","2014","Bremen","Full Time","","","","","2"
"Min 1x per week","2014","Bremen","Part Time","","","","","2"
"Min 1x per week","2014","Bremen","Not Working","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Not Working","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","Full Time","","","","","2"
"Min 1x per week","2014","Brandenburg","Full Time","","","","","2"
"Min 1x per week","2014","Brandenburg","Part Time","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","Part Time","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","Full Time","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","Not Working","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","Part Time","","","","","2"
"Never","2014","Brandenburg","Not Working","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","Full Time","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","Part Time","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","Not Working","","","","","5"
"Never","2014","Saxony","Full Time","","","","","5"
"Never","2014","Saxony","Part Time","","","","","5"
"Never","2014","Saxony","Not Working","","","","","5"
"Never","2014","Saxony-Anhalt","Full Time","","","","","5"
"Never","2014","Saxony-Anhalt","Part Time","","","","","5"
"Never","2014","Saxony-Anhalt","Not Working","","","","","5"
"Never","2014","Thuringia","Full Time","","","","","5"
"Never","2014","Thuringia","Part Time","","","","","5"
"Never","2014","Thuringia","Not Working","","","","","5"
"Never","2014","Schleswig-Holstein","Full Time","","","","","5"
"Never","2014","Schleswig-Holstein","Part Time","","","","","5"
"Never","2014","Schleswig-Holstein","Not Working","","","","","5"
"Never","2014","Hamburg","Full Time","","","","","5"
"Never","2014","Hamburg","Part Time","","","","","5"
"Never","2014","Hamburg","Not Working","","","","","5"
"Never","2014","Lower Saxony","Full Time","","","","","5"
