"ple0160","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2008","no degree/no degree yet","Couple + C. LE 16 ","27","","",""
"No","2008","no degree/no degree yet","Couple + C. GT 16 ","177","0.91512128964081","0.875068724578318","0.955173854703303"
"No","2008","no degree/no degree yet","Couple + C. LE and GT 16","136","0.954786728039342","0.920851325888669","0.988722130190015"
"Yes","2009","lower secondary degree","1-pers.-HH","16","","",""
"Yes","2009","lower secondary degree","(Married) couple without C. ","54","0.0222763011253687","0.0166371039763271","0.0279154982744104"
"Yes","2009","lower secondary degree","Single parent ","5","","",""
"Yes","2009","lower secondary degree","Couple + C. LE 16 ","38","0.071303929159057","0.051161685017686","0.0914461733004279"
"Yes","2009","lower secondary degree","Couple + C. GT 16 ","24","","",""
"Yes","2009","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"Yes","2009","secondary school degree","1-pers.-HH","24","","",""
"Yes","2009","secondary school degree","(Married) couple without C. ","64","0.0414547972364872","0.0323638666875665","0.0505457277854079"
"Yes","2009","secondary school degree","Single parent ","21","","",""
"Yes","2009","secondary school degree","Couple + C. LE 16 ","67","0.0557008990064246","0.0418354919666607","0.0695663060461885"
"Yes","2009","secondary school degree","Couple + C. GT 16 ","43","0.0299348916410256","0.0192875833538107","0.0405821999282405"
"Yes","2009","secondary school degree","Couple + C. LE and GT 16","23","","",""
"Yes","2009","college entrance qualification","1-pers.-HH","47","0.0621514550445928","0.0452731503490787","0.0790297597401069"
"Yes","2009","college entrance qualification","(Married) couple without C. ","89","0.0530469247985314","0.0425700201542762","0.0635238294427866"
"Yes","2009","college entrance qualification","Single parent ","13","","",""
"Yes","2009","college entrance qualification","Couple + C. LE 16 ","64","0.0723988121342918","0.0561987119427621","0.0885989123258216"
"Yes","2009","college entrance qualification","Couple + C. GT 16 ","43","0.0708392099760695","0.0530499864070424","0.0886284335450965"
"Yes","2009","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"Yes","2009","Other degree","1-pers.-HH","6","","",""
"Yes","2009","Other degree","(Married) couple without C. ","11","","",""
"Yes","2009","Other degree","Single parent ","2","","",""
"Yes","2009","Other degree","Couple + C. LE 16 ","4","","",""
"Yes","2009","Other degree","Couple + C. GT 16 ","12","","",""
"Yes","2009","Other degree","Couple + C. LE and GT 16","4","","",""
"Yes","2009","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2009","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes","2009","no degree/no degree yet","Single parent ","1","","",""
"Yes","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2009","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","2009","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"No","2009","lower secondary degree","1-pers.-HH","1171","0.985837034610064","0.979114974479361","0.992559094740768"
"No","2009","lower secondary degree","(Married) couple without C. ","2577","0.977723698874631","0.97208450172559","0.983362896023673"
"No","2009","lower secondary degree","Single parent ","275","0.978877565948044","0.962035116811778","0.99572001508431"
"No","2009","lower secondary degree","Couple + C. LE 16 ","589","0.928696070840943","0.908553826699572","0.948838314982314"
"No","2009","lower secondary degree","Couple + C. GT 16 ","837","0.953031610392646","0.938899630752561","0.967163590032732"
"No","2009","lower secondary degree","Couple + C. LE and GT 16","245","0.961982279131828","0.938370734689037","0.98559382357462"
"No","2009","secondary school degree","1-pers.-HH","733","0.97013770870202","0.95801280193315","0.982262615470889"
"No","2009","secondary school degree","(Married) couple without C. ","1783","0.958545202763513","0.949454272214592","0.967636133312434"
"No","2009","secondary school degree","Single parent ","321","0.937148221350672","0.911426622143358","0.962869820557985"
"No","2009","secondary school degree","Couple + C. LE 16 ","984","0.944299100993575","0.930433693953811","0.958164508033339"
"No","2009","secondary school degree","Couple + C. GT 16 ","941","0.970065108358974","0.959417800071759","0.980712416646189"
"No","2009","secondary school degree","Couple + C. LE and GT 16","341","0.914237217870525","0.885471429684145","0.943003006056905"
"No","2009","college entrance qualification","1-pers.-HH","739","0.937848544955407","0.920970240259893","0.954726849650921"
"No","2009","college entrance qualification","(Married) couple without C. ","1669","0.946953075201469","0.936476170557213","0.957429979845724"
"No","2009","college entrance qualification","Single parent ","205","0.936100655400072","0.90363461529956","0.968566695500584"
"No","2009","college entrance qualification","Couple + C. LE 16 ","919","0.927601187865708","0.911401087674178","0.943801288057238"
"No","2009","college entrance qualification","Couple + C. GT 16 ","756","0.92916079002393","0.911371566454903","0.946950013592957"
"No","2009","college entrance qualification","Couple + C. LE and GT 16","279","0.932537338129856","0.90376855338869","0.961306122871021"
"No","2009","Other degree","1-pers.-HH","80","0.965165437118744","0.926412472784592","1.0039184014529"
"No","2009","Other degree","(Married) couple without C. ","284","0.970210245485531","0.95081016760126","0.989610323369802"
"No","2009","Other degree","Single parent ","41","0.966386122150733","0.912515931282439","1.02025631301903"
"No","2009","Other degree","Couple + C. LE 16 ","134","0.959185719479415","0.926174165210327","0.992197273748503"
"No","2009","Other degree","Couple + C. GT 16 ","146","0.870388596895289","0.818016766844539","0.922760426946039"
"No","2009","Other degree","Couple + C. LE and GT 16","61","0.959080871118873","0.910921343657249","1.0072403985805"
"No","2009","no degree/no degree yet","1-pers.-HH","30","0.992008167442","0.960664626639625","1.02335170824438"
"No","2009","no degree/no degree yet","(Married) couple without C. ","76","0.996661392811031","0.983859998661058","1.009462786961"
"No","2009","no degree/no degree yet","Single parent ","53","0.979648266853931","0.941987687381311","1.01730884632655"
"No","2009","no degree/no degree yet","Couple + C. LE 16 ","25","","",""
"No","2009","no degree/no degree yet","Couple + C. GT 16 ","156","0.966525386414147","0.938741079224276","0.994309693604018"
"No","2009","no degree/no degree yet","Couple + C. LE and GT 16","126","0.986861480992081","0.967135236478626","1.00658772550554"
"Yes","2010","lower secondary degree","1-pers.-HH","18","","",""
"Yes","2010","lower secondary degree","(Married) couple without C. ","44","0.0217445496696893","0.0159095099428816","0.0275795893964969"
"Yes","2010","lower secondary degree","Single parent ","12","","",""
"Yes","2010","lower secondary degree","Couple + C. LE 16 ","26","","",""
"Yes","2010","lower secondary degree","Couple + C. GT 16 ","26","","",""
"Yes","2010","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"Yes","2010","secondary school degree","1-pers.-HH","27","","",""
"Yes","2010","secondary school degree","(Married) couple without C. ","58","0.0259289078502891","0.0185707935827846","0.0332870221177936"
"Yes","2010","secondary school degree","Single parent ","22","","",""
"Yes","2010","secondary school degree","Couple + C. LE 16 ","62","0.0722385886832193","0.0556448187559509","0.0888323586104878"
"Yes","2010","secondary school degree","Couple + C. GT 16 ","30","0.0391745912792788","0.0264427815255211","0.0519064010330364"
"Yes","2010","secondary school degree","Couple + C. LE and GT 16","15","","",""
"Yes","2010","college entrance qualification","1-pers.-HH","34","0.0454936240926669","0.0305401066533879","0.060447141531946"
"Yes","2010","college entrance qualification","(Married) couple without C. ","71","0.0511847261768754","0.0408092070478178","0.061560245305933"
"Yes","2010","college entrance qualification","Single parent ","11","","",""
"Yes","2010","college entrance qualification","Couple + C. LE 16 ","53","0.0512708062265368","0.0370115608995443","0.0655300515535293"
"Yes","2010","college entrance qualification","Couple + C. GT 16 ","45","0.0885497697773338","0.0684444675115781","0.108655072043089"
"Yes","2010","college entrance qualification","Couple + C. LE and GT 16","17","","",""
"Yes","2010","Other degree","1-pers.-HH","1","","",""
"Yes","2010","Other degree","(Married) couple without C. ","9","","",""
"Yes","2010","Other degree","Single parent ","1","","",""
"Yes","2010","Other degree","Couple + C. LE 16 ","5","","",""
"Yes","2010","Other degree","Couple + C. GT 16 ","5","","",""
"Yes","2010","Other degree","Couple + C. LE and GT 16","1","","",""
"Yes","2010","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2010","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Yes","2010","no degree/no degree yet","Single parent ","3","","",""
"Yes","2010","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes","2010","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Yes","2010","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"No","2010","lower secondary degree","1-pers.-HH","1091","0.987861364012043","0.981416477681183","0.994306250342902"
"No","2010","lower secondary degree","(Married) couple without C. ","2356","0.978255450330311","0.972420410603503","0.984090490057118"
"No","2010","lower secondary degree","Single parent ","240","0.939042647826734","0.909503121564189","0.968582174089279"
"No","2010","lower secondary degree","Couple + C. LE 16 ","496","0.954975574469222","0.937187331143139","0.972763817795306"
"No","2010","lower secondary degree","Couple + C. GT 16 ","710","0.963096250628297","0.949476182624045","0.976716318632548"
"No","2010","lower secondary degree","Couple + C. LE and GT 16","229","0.962825931055582","0.93873975495979","0.986912107151373"
"No","2010","secondary school degree","1-pers.-HH","697","0.975571645806407","0.9643267484177","0.986816543195113"
"No","2010","secondary school degree","(Married) couple without C. ","1734","0.974071092149711","0.966712977882206","0.981429206417215"
"No","2010","secondary school degree","Single parent ","286","0.947632869818773","0.922754485175361","0.972511254462184"
"No","2010","secondary school degree","Couple + C. LE 16 ","873","0.927761411316781","0.911167641389512","0.944355181244049"
"No","2010","secondary school degree","Couple + C. GT 16 ","862","0.960825408720721","0.948093598966964","0.973557218474479"
"No","2010","secondary school degree","Couple + C. LE and GT 16","308","0.930360562964299","0.902601800404701","0.958119325523896"
"No","2010","college entrance qualification","1-pers.-HH","712","0.954506375907333","0.939552858468054","0.969459893346612"
"No","2010","college entrance qualification","(Married) couple without C. ","1662","0.948815273823125","0.938439754694067","0.959190792952182"
"No","2010","college entrance qualification","Single parent ","181","0.893629396594973","0.850019303729174","0.937239489460771"
"No","2010","college entrance qualification","Couple + C. LE 16 ","866","0.948729193773463","0.934469948446471","0.962988439100456"
"No","2010","college entrance qualification","Couple + C. GT 16 ","722","0.911450230222666","0.891344927956911","0.931555532488422"
"No","2010","college entrance qualification","Couple + C. LE and GT 16","241","0.945674937920688","0.918017668937768","0.973332206903609"
"No","2010","Other degree","1-pers.-HH","80","0.99808570516015","0.988566648460148","1.00760476186015"
"No","2010","Other degree","(Married) couple without C. ","267","0.965932564126146","0.944531435496748","0.987333692755543"
"No","2010","Other degree","Single parent ","39","0.999122192559336","0.989944636899668","1.00829974821901"
"No","2010","Other degree","Couple + C. LE 16 ","110","0.940982220305945","0.897911581500379","0.98405285911151"
"No","2010","Other degree","Couple + C. GT 16 ","128","0.974966397975729","0.948415527357214","1.00151726859424"
"No","2010","Other degree","Couple + C. LE and GT 16","53","0.984077307820585","0.950690563639382","1.01746405200179"
"No","2010","no degree/no degree yet","1-pers.-HH","23","","",""
"No","2010","no degree/no degree yet","(Married) couple without C. ","67","0.98624929343796","0.958570350878566","1.01392823599735"
"No","2010","no degree/no degree yet","Single parent ","47","0.897107091015162","0.812894320299368","0.981319861730955"
"No","2010","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"No","2010","no degree/no degree yet","Couple + C. GT 16 ","139","0.990993452034747","0.975344017533636","1.00664288653586"
"No","2010","no degree/no degree yet","Couple + C. LE and GT 16","105","0.94906664314717","0.907601256622573","0.990532029671767"
"Yes","2011","lower secondary degree","1-pers.-HH","35","0.0230076319128254","0.015077245148434","0.0309380186772169"
"Yes","2011","lower secondary degree","(Married) couple without C. ","102","0.035638149154686","0.0291764796749553","0.0420998186344167"
"Yes","2011","lower secondary degree","Single parent ","14","","",""
"Yes","2011","lower secondary degree","Couple + C. LE 16 ","33","0.0446391045096407","0.02843603617751","0.0608421728417715"
"Yes","2011","lower secondary degree","Couple + C. GT 16 ","40","0.0414657672480553","0.0276937100575158","0.0552378244385949"
"Yes","2011","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"Yes","2011","secondary school degree","1-pers.-HH","31","0.0381312575452704","0.0257425722616025","0.0505199428289382"
"Yes","2011","secondary school degree","(Married) couple without C. ","106","0.0465650986749758","0.0379483509130737","0.055181846436878"
"Yes","2011","secondary school degree","Single parent ","27","","",""
"Yes","2011","secondary school degree","Couple + C. LE 16 ","101","0.101870867269208","0.0842891111170465","0.119452623421369"
"Yes","2011","secondary school degree","Couple + C. GT 16 ","52","0.0582370251521156","0.0435596274902377","0.0729144228139935"
"Yes","2011","secondary school degree","Couple + C. LE and GT 16","24","","",""
"Yes","2011","college entrance qualification","1-pers.-HH","57","0.0674676936785155","0.0516419433564757","0.0832934440005554"
"Yes","2011","college entrance qualification","(Married) couple without C. ","108","0.0546203237554573","0.0448641506037051","0.0643764969072095"
"Yes","2011","college entrance qualification","Single parent ","13","","",""
"Yes","2011","college entrance qualification","Couple + C. LE 16 ","67","0.0500427116687346","0.0371168213330632","0.062968602004406"
"Yes","2011","college entrance qualification","Couple + C. GT 16 ","67","0.0892908784331543","0.0705772046399487","0.10800455222636"
"Yes","2011","college entrance qualification","Couple + C. LE and GT 16","26","","",""
"Yes","2011","Other degree","1-pers.-HH","6","","",""
"Yes","2011","Other degree","(Married) couple without C. ","13","","",""
"Yes","2011","Other degree","Single parent ","1","","",""
"Yes","2011","Other degree","Couple + C. LE 16 ","9","","",""
"Yes","2011","Other degree","Couple + C. GT 16 ","6","","",""
"Yes","2011","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes","2011","no degree/no degree yet","1-pers.-HH","2","","",""
"Yes","2011","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes","2011","no degree/no degree yet","Single parent ","4","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Yes","2011","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"No","2011","lower secondary degree","1-pers.-HH","1338","0.976992368087175","0.969061981322783","0.984922754851566"
"No","2011","lower secondary degree","(Married) couple without C. ","3060","0.964361850845314","0.957900181365583","0.970823520325045"
"No","2011","lower secondary degree","Single parent ","323","0.958163232668266","0.936786961434757","0.979539503901776"
"No","2011","lower secondary degree","Couple + C. LE 16 ","591","0.955360895490359","0.939157827158229","0.97156396382249"
"No","2011","lower secondary degree","Couple + C. GT 16 ","765","0.958534232751945","0.944762175561405","0.972306289942484"
"No","2011","lower secondary degree","Couple + C. LE and GT 16","264","0.952494449313061","0.927168434839085","0.977820463787038"
"No","2011","secondary school degree","1-pers.-HH","887","0.96186874245473","0.949480057171062","0.974257427738397"
"No","2011","secondary school degree","(Married) couple without C. ","2191","0.953434901325024","0.944818153563122","0.962051649086926"
"No","2011","secondary school degree","Single parent ","344","0.908933075757544","0.879657366576769","0.938208784938319"
"No","2011","secondary school degree","Couple + C. LE 16 ","1036","0.898129132730792","0.880547376578631","0.915710888882953"
"No","2011","secondary school degree","Couple + C. GT 16 ","926","0.941762974847884","0.927085577186006","0.956440372509762"
"No","2011","secondary school degree","Couple + C. LE and GT 16","358","0.948954096894415","0.926883226626193","0.971024967162637"
"No","2011","college entrance qualification","1-pers.-HH","908","0.932532306321485","0.916706555999445","0.948358056643524"
"No","2011","college entrance qualification","(Married) couple without C. ","1976","0.945379676244543","0.93562350309279","0.955135849396295"
"No","2011","college entrance qualification","Single parent ","244","0.960022498601263","0.936071145218716","0.98397385198381"
"No","2011","college entrance qualification","Couple + C. LE 16 ","1026","0.949957288331265","0.937031397995594","0.962883178666937"
"No","2011","college entrance qualification","Couple + C. GT 16 ","825","0.910709121566846","0.89199544777364","0.929422795360051"
"No","2011","college entrance qualification","Couple + C. LE and GT 16","276","0.899532274999224","0.865627077477056","0.933437472521392"
"No","2011","Other degree","1-pers.-HH","153","0.939371451387197","0.9022771844067","0.976465718367695"
"No","2011","Other degree","(Married) couple without C. ","394","0.975186841055706","0.960074357846531","0.990299324264881"
"No","2011","Other degree","Single parent ","62","0.989424957374247","0.964166297199816","1.01468361754868"
"No","2011","Other degree","Couple + C. LE 16 ","176","0.951703988324553","0.920810367962152","0.982597608686953"
"No","2011","Other degree","Couple + C. GT 16 ","170","0.925097446902483","0.88620781711481","0.963987076690156"
"No","2011","Other degree","Couple + C. LE and GT 16","102","0.982722293274206","0.957798628886741","1.00764595766167"
"No","2011","no degree/no degree yet","1-pers.-HH","61","0.961116135510367","0.913379647906504","1.00885262311423"
"No","2011","no degree/no degree yet","(Married) couple without C. ","91","0.988400157783578","0.966754209913589","1.01004610565357"
"No","2011","no degree/no degree yet","Single parent ","69","0.932253811055385","0.874604226865862","0.989903395244908"
"No","2011","no degree/no degree yet","Couple + C. LE 16 ","28","","",""
"No","2011","no degree/no degree yet","Couple + C. GT 16 ","169","0.979945640167721","0.959116139405437","1.00077514093"
"No","2011","no degree/no degree yet","Couple + C. LE and GT 16","111","0.991582823798923","0.974812425692146","1.0083532219057"
"Yes","2012","lower secondary degree","1-pers.-HH","35","0.0238127520396579","0.0156555129254729","0.0319699911538428"
"Yes","2012","lower secondary degree","(Married) couple without C. ","63","0.0184823477675291","0.0137555390280102","0.0232091565070481"
"Yes","2012","lower secondary degree","Single parent ","17","","",""
"Yes","2012","lower secondary degree","Couple + C. LE 16 ","38","0.0427197856415644","0.0263326053526854","0.0591069659304434"
"Yes","2012","lower secondary degree","Couple + C. GT 16 ","17","","",""
"Yes","2012","lower secondary degree","Couple + C. LE and GT 16","12","","",""
"Yes","2012","secondary school degree","1-pers.-HH","40","0.0422618261443944","0.0295814428142793","0.0549422094745096"
"Yes","2012","secondary school degree","(Married) couple without C. ","63","0.0346786746315874","0.0271931207319104","0.0421642285312644"
"Yes","2012","secondary school degree","Single parent ","21","","",""
"Yes","2012","secondary school degree","Couple + C. LE 16 ","70","0.0568268976653865","0.0431144902404338","0.0705393050903392"
"Yes","2012","secondary school degree","Couple + C. GT 16 ","45","0.0651480953893081","0.0494301646076058","0.0808660261710104"
"Yes","2012","secondary school degree","Couple + C. LE and GT 16","17","","",""
"Yes","2012","college entrance qualification","1-pers.-HH","41","0.0502257242870109","0.0369260342685203","0.0635254143055014"
"Yes","2012","college entrance qualification","(Married) couple without C. ","69","0.0431206433512443","0.0344861338938793","0.0517551528086093"
"Yes","2012","college entrance qualification","Single parent ","15","","",""
"Yes","2012","college entrance qualification","Couple + C. LE 16 ","52","0.0562805662789249","0.0425611975557536","0.0699999350020963"
"Yes","2012","college entrance qualification","Couple + C. GT 16 ","44","0.0553937423640753","0.0396988343689671","0.0710886503591836"
"Yes","2012","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"Yes","2012","Other degree","1-pers.-HH","4","","",""
"Yes","2012","Other degree","(Married) couple without C. ","10","","",""
"Yes","2012","Other degree","Single parent ","1","","",""
"Yes","2012","Other degree","Couple + C. LE 16 ","11","","",""
"Yes","2012","Other degree","Couple + C. GT 16 ","4","","",""
"Yes","2012","Other degree","Couple + C. LE and GT 16","2","","",""
"Yes","2012","no degree/no degree yet","1-pers.-HH","2","","",""
"Yes","2012","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes","2012","no degree/no degree yet","Single parent ","2","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Yes","2012","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"No","2012","lower secondary degree","1-pers.-HH","1307","0.976187247960342","0.968030008846157","0.984344487074527"
"No","2012","lower secondary degree","(Married) couple without C. ","3056","0.981517652232471","0.976790843492952","0.98624446097199"
"No","2012","lower secondary degree","Single parent ","332","0.975257312734887","0.958959909233403","0.991554716236372"
"No","2012","lower secondary degree","Couple + C. LE 16 ","547","0.957280214358436","0.940893034069556","0.973667394647315"
"No","2012","lower secondary degree","Couple + C. GT 16 ","732","0.974478432707848","0.963184453897784","0.985772411517913"
"No","2012","lower secondary degree","Couple + C. LE and GT 16","234","0.935115651979113","0.904334620209558","0.965896683748669"
"No","2012","secondary school degree","1-pers.-HH","927","0.957738173855606","0.945057790525491","0.970418557185721"
"No","2012","secondary school degree","(Married) couple without C. ","2232","0.965321325368413","0.957835771468736","0.97280687926809"
"No","2012","secondary school degree","Single parent ","340","0.936563328873691","0.911419393191413","0.961707264555968"
"No","2012","secondary school degree","Couple + C. LE 16 ","1025","0.943173102334614","0.929460694909661","0.956885509759566"
"No","2012","secondary school degree","Couple + C. GT 16 ","902","0.934851904610692","0.91913397382899","0.950569835392394"
"No","2012","secondary school degree","Couple + C. LE and GT 16","300","0.925813949406065","0.896964239824614","0.954663658987517"
"No","2012","college entrance qualification","1-pers.-HH","995","0.949774275712989","0.936474585694499","0.96307396573148"
"No","2012","college entrance qualification","(Married) couple without C. ","2057","0.956879356648756","0.948244847191391","0.965513866106121"
"No","2012","college entrance qualification","Single parent ","268","0.949926620477653","0.924516697172591","0.975336543782715"
"No","2012","college entrance qualification","Couple + C. LE 16 ","1032","0.943719433721075","0.930000064997904","0.957438802444246"
"No","2012","college entrance qualification","Couple + C. GT 16 ","772","0.944606257635925","0.928911349640816","0.960301165631033"
"No","2012","college entrance qualification","Couple + C. LE and GT 16","264","0.958731136407323","0.935348936775875","0.982113336038771"
"No","2012","Other degree","1-pers.-HH","168","0.963762461469616","0.935833922569041","0.991691000370192"
"No","2012","Other degree","(Married) couple without C. ","416","0.967161907248974","0.950238732243895","0.984085082254054"
"No","2012","Other degree","Single parent ","64","0.976036576991154","0.938857475809588","1.01321567817272"
"No","2012","Other degree","Couple + C. LE 16 ","196","0.962142401435873","0.936143252831941","0.988141550039805"
"No","2012","Other degree","Couple + C. GT 16 ","152","0.980416016612559","0.95867191311084","1.00216012011428"
"No","2012","Other degree","Couple + C. LE and GT 16","96","0.985567831202754","0.961955214744503","1.00918044766101"
"No","2012","no degree/no degree yet","1-pers.-HH","62","0.941581600860936","0.884122091721083","0.99904111000079"
"No","2012","no degree/no degree yet","(Married) couple without C. ","86","0.979575761809999","0.950022957124045","1.00912856649595"
"No","2012","no degree/no degree yet","Single parent ","81","0.970582637878746","0.934230733505333","1.00693454225216"
"No","2012","no degree/no degree yet","Couple + C. LE 16 ","40","0.976510057695239","0.931759228362056","1.02126088702842"
"No","2012","no degree/no degree yet","Couple + C. GT 16 ","151","0.980595087890869","0.95880853968961","1.00238163609213"
"No","2012","no degree/no degree yet","Couple + C. LE and GT 16","97","0.997909792387542","0.988958444299222","1.00686114047586"
"Yes","2013","lower secondary degree","1-pers.-HH","26","","",""
"Yes","2013","lower secondary degree","(Married) couple without C. ","32","0.00994064589121169","0.00627326864912799","0.0136080231332954"
"Yes","2013","lower secondary degree","Single parent ","7","","",""
"Yes","2013","lower secondary degree","Couple + C. LE 16 ","18","","",""
"Yes","2013","lower secondary degree","Couple + C. GT 16 ","12","","",""
"Yes","2013","lower secondary degree","Couple + C. LE and GT 16","10","","",""
"Yes","2013","secondary school degree","1-pers.-HH","22","","",""
"Yes","2013","secondary school degree","(Married) couple without C. ","39","0.0238911584171525","0.0175272597309625","0.0302550571033424"
"Yes","2013","secondary school degree","Single parent ","10","","",""
"Yes","2013","secondary school degree","Couple + C. LE 16 ","41","0.0418985978346565","0.029341648379167","0.0544555472901461"
"Yes","2013","secondary school degree","Couple + C. GT 16 ","29","","",""
"Yes","2013","secondary school degree","Couple + C. LE and GT 16","12","","",""
"Yes","2013","college entrance qualification","1-pers.-HH","31","0.0244214923201917","0.0148162247711551","0.0340267598692283"
"Yes","2013","college entrance qualification","(Married) couple without C. ","42","0.0217374285006193","0.0154524379958685","0.02802241900537"
"Yes","2013","college entrance qualification","Single parent ","10","","",""
"Yes","2013","college entrance qualification","Couple + C. LE 16 ","36","0.0370018492185206","0.0253602714083121","0.0486434270287292"
"Yes","2013","college entrance qualification","Couple + C. GT 16 ","29","","",""
"Yes","2013","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"Yes","2013","Other degree","1-pers.-HH","1","","",""
"Yes","2013","Other degree","(Married) couple without C. ","6","","",""
"Yes","2013","Other degree","Single parent ","2","","",""
"Yes","2013","Other degree","Couple + C. LE 16 ","9","","",""
"Yes","2013","Other degree","Couple + C. GT 16 ","1","","",""
"Yes","2013","Other degree","Couple + C. LE and GT 16","2","","",""
"Yes","2013","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes","2013","no degree/no degree yet","Single parent ","","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No","2013","lower secondary degree","1-pers.-HH","1225","0.97924767943503","0.97134818958495","0.98714716928511"
"No","2013","lower secondary degree","(Married) couple without C. ","2779","0.990059354108788","0.986391976866705","0.993726731350872"
"No","2013","lower secondary degree","Single parent ","311","0.991954963344786","0.982136477416708","1.00177344927286"
"No","2013","lower secondary degree","Couple + C. LE 16 ","504","0.979532495734236","0.967385896337408","0.991679095131063"
"No","2013","lower secondary degree","Couple + C. GT 16 ","636","0.981884881808633","0.97161627651623","0.992153487101037"
"No","2013","lower secondary degree","Couple + C. LE and GT 16","187","0.929503325057828","0.893757545849858","0.965249104265799"
"No","2013","secondary school degree","1-pers.-HH","894","0.973501475069707","0.963100369349603","0.98390258078981"
"No","2013","secondary school degree","(Married) couple without C. ","2173","0.976108841582847","0.969744942896658","0.982472740269037"
"No","2013","secondary school degree","Single parent ","334","0.981161896949252","0.966795171546578","0.995528622351926"
"No","2013","secondary school degree","Couple + C. LE 16 ","937","0.958101402165343","0.945544452709854","0.970658351620833"
"No","2013","secondary school degree","Couple + C. GT 16 ","815","0.97021241601409","0.958743353454281","0.981681478573899"
"No","2013","secondary school degree","Couple + C. LE and GT 16","240","0.949114021653608","0.921980505288769","0.976247538018446"
"No","2013","college entrance qualification","1-pers.-HH","961","0.975578507679808","0.965973240130772","0.985183775228845"
"No","2013","college entrance qualification","(Married) couple without C. ","2026","0.978262571499381","0.97197758099463","0.984547562004132"
"No","2013","college entrance qualification","Single parent ","251","0.945537790827847","0.918007239424554","0.97306834223114"
"No","2013","college entrance qualification","Couple + C. LE 16 ","974","0.962998150781479","0.951356572971271","0.974639728591688"
"No","2013","college entrance qualification","Couple + C. GT 16 ","709","0.958713065585261","0.944359144579339","0.973066986591183"
"No","2013","college entrance qualification","Couple + C. LE and GT 16","255","0.952939117416376","0.927537868426887","0.978340366405865"
"No","2013","Other degree","1-pers.-HH","153","0.975506146511597","0.951092576368202","0.999919716654991"
"No","2013","Other degree","(Married) couple without C. ","384","0.97535208783004","0.959963932362578","0.990740243297502"
"No","2013","Other degree","Single parent ","52","0.920102957373136","0.847786894020674","0.992419020725599"
"No","2013","Other degree","Couple + C. LE 16 ","162","0.944070317199145","0.909629504931746","0.978511129466544"
"No","2013","Other degree","Couple + C. GT 16 ","132","0.984569783467354","0.963622315625367","1.00551725130934"
"No","2013","Other degree","Couple + C. LE and GT 16","77","0.945813673920121","0.895892798490907","0.995734549349335"
"No","2013","no degree/no degree yet","1-pers.-HH","63","1","1","1"
"No","2013","no degree/no degree yet","(Married) couple without C. ","77","0.981262974449439","0.951362534676211","1.01116341422267"
"No","2013","no degree/no degree yet","Single parent ","65","1","1","1"
"No","2013","no degree/no degree yet","Couple + C. LE 16 ","34","1","1","1"
"No","2013","no degree/no degree yet","Couple + C. GT 16 ","133","0.986409686440469","0.966878680619895","1.00594069226104"
"No","2013","no degree/no degree yet","Couple + C. LE and GT 16","88","0.983921201759982","0.958358098811556","1.00948430470841"
"Yes","2014","lower secondary degree","1-pers.-HH","16","","",""
"Yes","2014","lower secondary degree","(Married) couple without C. ","38","0.0127727356412582","0.00853161675655583","0.0170138545259606"
"Yes","2014","lower secondary degree","Single parent ","17","","",""
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","67","0.0526058026563119","0.0396352301459118","0.065576375166712"
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","12","","",""
