"ple0160","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2009","no migration background","(2c_voc) vocational maturity certificate","1025","0.941350742351385","0.927317848703836","0.955383635998934"
"No","2009","no migration background","(3a) lower tertiary education","1438","0.965242245211742","0.955945021367048","0.974539469056437"
"No","2009","no migration background","(3b) higher tertiary education","2061","0.942310302513703","0.93250492585561","0.952115679171795"
"No","2009","direct migration background","(0) in school","11","","",""
"No","2009","direct migration background","(1a) inadequately completed","102","1","1","1"
"No","2009","direct migration background","(1b) general elementary school","330","0.949200071941707","0.925859093238665","0.972541050644749"
"No","2009","direct migration background","(1c) basic vocational qualification","416","0.950342216463043","0.930044114519974","0.970640318406112"
"No","2009","direct migration background","(2b) intermediate general qualification","22","","",""
"No","2009","direct migration background","(2a) intermediate vocational","114","0.967404139259695","0.935364155678696","0.999444122840694"
"No","2009","direct migration background","(2c_gen) general maturity certificate","84","0.982184427630515","0.954855458615883","1.00951339664515"
"No","2009","direct migration background","(2c_voc) vocational maturity certificate","195","0.929998322710672","0.895240046985233","0.96475659843611"
"No","2009","direct migration background","(3a) lower tertiary education","67","0.971456203082859","0.932447046971447","1.01046535919427"
"No","2009","direct migration background","(3b) higher tertiary education","208","0.91290265110096","0.875976096847849","0.94982920535407"
"No","2009","indirect migration background","(0) in school","47","0.957204885481698","0.900535356791118","1.01387441417228"
"No","2009","indirect migration background","(1a) inadequately completed","7","","",""
"No","2009","indirect migration background","(1b) general elementary school","77","0.908274777800348","0.847271681504657","0.969277874096039"
"No","2009","indirect migration background","(1c) basic vocational qualification","119","0.917501857283387","0.869463474304722","0.965540240262053"
"No","2009","indirect migration background","(2b) intermediate general qualification","60","0.986865353621783","0.958525970675004","1.01520473656856"
"No","2009","indirect migration background","(2a) intermediate vocational","102","0.931712241926959","0.884359277704601","0.979065206149317"
"No","2009","indirect migration background","(2c_gen) general maturity certificate","59","0.925559411082246","0.859689022688494","0.991429799475998"
"No","2009","indirect migration background","(2c_voc) vocational maturity certificate","43","0.990446619623566","0.962025845297578","1.01886739394955"
"No","2009","indirect migration background","(3a) lower tertiary education","21","","",""
"No","2009","indirect migration background","(3b) higher tertiary education","60","0.837418127456967","0.747018770013103","0.927817484900831"
"Yes","2010","no migration background","(0) in school","7","","",""
"Yes","2010","no migration background","(1a) inadequately completed","1","","",""
"Yes","2010","no migration background","(1b) general elementary school","22","","",""
"Yes","2010","no migration background","(1c) basic vocational qualification","90","0.0201368083970869","0.0157157909438633","0.0245578258503105"
"Yes","2010","no migration background","(2b) intermediate general qualification","18","","",""
"Yes","2010","no migration background","(2a) intermediate vocational","165","0.033670478619956","0.0279867151714839","0.039354242068428"
"Yes","2010","no migration background","(2c_gen) general maturity certificate","51","0.0827930552142866","0.0589931570782014","0.106592953350372"
"Yes","2010","no migration background","(2c_voc) vocational maturity certificate","46","0.0559881130794973","0.0420426002776589","0.0699336258813357"
"Yes","2010","no migration background","(3a) lower tertiary education","58","0.0433996224826609","0.0327981755650852","0.0540010694002365"
"Yes","2010","no migration background","(3b) higher tertiary education","84","0.0506364893813709","0.0411683957791219","0.0601045829836199"
"Yes","2010","direct migration background","(0) in school","","","",""
"Yes","2010","direct migration background","(1a) inadequately completed","1","","",""
"Yes","2010","direct migration background","(1b) general elementary school","6","","",""
"Yes","2010","direct migration background","(1c) basic vocational qualification","14","","",""
"Yes","2010","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes","2010","direct migration background","(2a) intermediate vocational","8","","",""
"Yes","2010","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Yes","2010","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2010","direct migration background","(3a) lower tertiary education","8","","",""
"Yes","2010","direct migration background","(3b) higher tertiary education","5","","",""
"Yes","2010","indirect migration background","(0) in school","","","",""
"Yes","2010","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2010","indirect migration background","(1b) general elementary school","4","","",""
"Yes","2010","indirect migration background","(1c) basic vocational qualification","4","","",""
"Yes","2010","indirect migration background","(2b) intermediate general qualification","3","","",""
"Yes","2010","indirect migration background","(2a) intermediate vocational","4","","",""
"Yes","2010","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Yes","2010","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2010","indirect migration background","(3b) higher tertiary education","5","","",""
"No","2010","no migration background","(0) in school","214","0.948214060989785","0.918998712067373","0.977429409912196"
"No","2010","no migration background","(1a) inadequately completed","59","0.992835203482236","0.971494291229403","1.01417611573507"
"No","2010","no migration background","(1b) general elementary school","860","0.975833353338102","0.965698678399961","0.985968028276242"
"No","2010","no migration background","(1c) basic vocational qualification","3788","0.979863191602913","0.97544217414969","0.984284209056137"
"No","2010","no migration background","(2b) intermediate general qualification","313","0.958382576279344","0.936867586456756","0.979897566101933"
"No","2010","no migration background","(2a) intermediate vocational","3704","0.966329521380044","0.960645757931572","0.972013284828516"
"No","2010","no migration background","(2c_gen) general maturity certificate","464","0.917206944785714","0.893407046649628","0.941006842921799"
"No","2010","no migration background","(2c_voc) vocational maturity certificate","998","0.944011886920503","0.930066374118664","0.957957399722341"
"No","2010","no migration background","(3a) lower tertiary education","1361","0.956600377517339","0.945998930599763","0.967201824434915"
"No","2010","no migration background","(3b) higher tertiary education","1976","0.949363510618629","0.93989541701638","0.958831604220878"
"No","2010","direct migration background","(0) in school","7","","",""
"No","2010","direct migration background","(1a) inadequately completed","79","0.989389894770814","0.966938326714005","1.01184146282762"
"No","2010","direct migration background","(1b) general elementary school","302","0.97212381568392","0.953739384897783","0.990508246470058"
"No","2010","direct migration background","(1c) basic vocational qualification","377","0.963491611039268","0.944901584251002","0.982081637827534"
"No","2010","direct migration background","(2b) intermediate general qualification","20","","",""
"No","2010","direct migration background","(2a) intermediate vocational","95","0.948573890159037","0.905920171661664","0.991227608656409"
"No","2010","direct migration background","(2c_gen) general maturity certificate","71","0.960551751711585","0.916497106811026","1.00460639661214"
"No","2010","direct migration background","(2c_voc) vocational maturity certificate","175","0.975488676293363","0.952836179664282","0.998141172922445"
"No","2010","direct migration background","(3a) lower tertiary education","54","0.873104612928738","0.790251600189269","0.955957625668207"
"No","2010","direct migration background","(3b) higher tertiary education","208","0.967809725509539","0.944106053981935","0.991513397037142"
"No","2010","indirect migration background","(0) in school","45","1","1","1"
"No","2010","indirect migration background","(1a) inadequately completed","5","","",""
"No","2010","indirect migration background","(1b) general elementary school","67","0.956859907583751","0.90960100513735","1.00411881003015"
"No","2010","indirect migration background","(1c) basic vocational qualification","109","0.982913899833688","0.959019942621889","1.00680785704549"
"No","2010","indirect migration background","(2b) intermediate general qualification","49","0.947139255846635","0.88632295871901","1.00795555297426"
"No","2010","indirect migration background","(2a) intermediate vocational","100","0.95083176002035","0.909276539381172","0.992386980659529"
"No","2010","indirect migration background","(2c_gen) general maturity certificate","57","0.917552302525271","0.84908914471772","0.986015460332822"
"No","2010","indirect migration background","(2c_voc) vocational maturity certificate","43","0.892562351070796","0.803073958901142","0.98205074324045"
"No","2010","indirect migration background","(3a) lower tertiary education","24","","",""
"No","2010","indirect migration background","(3b) higher tertiary education","55","0.88235468133216","0.800831449494005","0.963877913170315"
"Yes","2011","no migration background","(0) in school","9","","",""
"Yes","2011","no migration background","(1a) inadequately completed","8","","",""
"Yes","2011","no migration background","(1b) general elementary school","35","0.0300531083271986","0.0204843951073472","0.0396218215470499"
"Yes","2011","no migration background","(1c) basic vocational qualification","172","0.034080649414307","0.0289843777825225","0.0391769210460916"
"Yes","2011","no migration background","(2b) intermediate general qualification","34","0.0654318667622876","0.0425841937976316","0.0882795397269436"
"Yes","2011","no migration background","(2a) intermediate vocational","269","0.054391148987227","0.047924681988914","0.06085761598554"
"Yes","2011","no migration background","(2c_gen) general maturity certificate","75","0.120866176530142","0.0957097980400789","0.146022555020205"
"Yes","2011","no migration background","(2c_voc) vocational maturity certificate","77","0.0586985000155315","0.0458061965541037","0.0715908034769593"
"Yes","2011","no migration background","(3a) lower tertiary education","75","0.042943953299433","0.0331708753899902","0.0527170312088759"
"Yes","2011","no migration background","(3b) higher tertiary education","120","0.0600081786757469","0.0506305075170913","0.0693858498344026"
"Yes","2011","direct migration background","(0) in school","","","",""
"Yes","2011","direct migration background","(1a) inadequately completed","3","","",""
"Yes","2011","direct migration background","(1b) general elementary school","5","","",""
"Yes","2011","direct migration background","(1c) basic vocational qualification","19","","",""
"Yes","2011","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2011","direct migration background","(2a) intermediate vocational","12","","",""
"Yes","2011","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Yes","2011","direct migration background","(2c_voc) vocational maturity certificate","13","","",""
"Yes","2011","direct migration background","(3a) lower tertiary education","5","","",""
"Yes","2011","direct migration background","(3b) higher tertiary education","19","","",""
"Yes","2011","indirect migration background","(0) in school","","","",""
"Yes","2011","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2011","indirect migration background","(1b) general elementary school","3","","",""
"Yes","2011","indirect migration background","(1c) basic vocational qualification","4","","",""
"Yes","2011","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2011","indirect migration background","(2a) intermediate vocational","12","","",""
"Yes","2011","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Yes","2011","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2011","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes","2011","indirect migration background","(3b) higher tertiary education","5","","",""
"No","2011","no migration background","(0) in school","233","0.962956662364061","0.939160943231372","0.986752381496749"
"No","2011","no migration background","(1a) inadequately completed","113","0.961072196979475","0.926608381238309","0.995536012720642"
"No","2011","no migration background","(1b) general elementary school","1188","0.969946891672801","0.96037817845295","0.979515604892653"
"No","2011","no migration background","(1c) basic vocational qualification","4697","0.965919350585693","0.960823078953909","0.971015622217478"
"No","2011","no migration background","(2b) intermediate general qualification","416","0.934568133237712","0.911720460273056","0.957415806202368"
"No","2011","no migration background","(2a) intermediate vocational","4456","0.945608851012773","0.93914238401446","0.952075318011086"
"No","2011","no migration background","(2c_gen) general maturity certificate","570","0.879133823469858","0.853977444979795","0.904290201959921"
"No","2011","no migration background","(2c_voc) vocational maturity certificate","1200","0.941301499984468","0.928409196523041","0.954193803445896"
"No","2011","no migration background","(3a) lower tertiary education","1578","0.957056046700567","0.947282968791124","0.96682912461001"
"No","2011","no migration background","(3b) higher tertiary education","2344","0.939991821324253","0.930614150165597","0.949369492482909"
"No","2011","direct migration background","(0) in school","13","","",""
"No","2011","direct migration background","(1a) inadequately completed","116","0.978216873652654","0.951989651763732","1.00444409554158"
"No","2011","direct migration background","(1b) general elementary school","380","0.984595968362504","0.972294301728424","0.996897634996584"
"No","2011","direct migration background","(1c) basic vocational qualification","485","0.962617767006024","0.946056544985206","0.979178989026842"
"No","2011","direct migration background","(2b) intermediate general qualification","34","1","1","1"
"No","2011","direct migration background","(2a) intermediate vocational","125","0.880816050687354","0.826561108687374","0.935070992687334"
"No","2011","direct migration background","(2c_gen) general maturity certificate","141","0.970363199823816","0.942949210544952","0.997777189102681"
"No","2011","direct migration background","(2c_voc) vocational maturity certificate","233","0.921291983692164","0.887641704869603","0.954942262514724"
"No","2011","direct migration background","(3a) lower tertiary education","61","0.913558656336683","0.845762496282824","0.981354816390543"
"No","2011","direct migration background","(3b) higher tertiary education","286","0.938774045926387","0.911868210021298","0.965679881831477"
"No","2011","indirect migration background","(0) in school","58","1","1","1"
"No","2011","indirect migration background","(1a) inadequately completed","10","","",""
"No","2011","indirect migration background","(1b) general elementary school","78","0.98645806922273","0.961287954723825","1.01162818372163"
"No","2011","indirect migration background","(1c) basic vocational qualification","125","0.976079643948859","0.949711492551209","1.00244779534651"
"No","2011","indirect migration background","(2b) intermediate general qualification","56","1","1","1"
"No","2011","indirect migration background","(2a) intermediate vocational","121","0.933043047726627","0.890564373890556","0.975521721562698"
"No","2011","indirect migration background","(2c_gen) general maturity certificate","84","0.950932769881463","0.906305788219306","0.99555975154362"
"No","2011","indirect migration background","(2c_voc) vocational maturity certificate","51","0.962576554332656","0.912416699413408","1.0127364092519"
"No","2011","indirect migration background","(3a) lower tertiary education","34","0.989040008409227","0.954547394334687","1.02353262248377"
"No","2011","indirect migration background","(3b) higher tertiary education","69","0.939182610891206","0.884729695261535","0.993635526520877"
"Yes","2012","no migration background","(0) in school","4","","",""
"Yes","2012","no migration background","(1a) inadequately completed","5","","",""
"Yes","2012","no migration background","(1b) general elementary school","32","0.0250748578648962","0.0161764845524267","0.0339732311773657"
"Yes","2012","no migration background","(1c) basic vocational qualification","130","0.0237988260084432","0.0194655972813209","0.0281320547355655"
"Yes","2012","no migration background","(2b) intermediate general qualification","25","","",""
"Yes","2012","no migration background","(2a) intermediate vocational","196","0.0462165464345986","0.0401942824234384","0.0522388104457588"
"Yes","2012","no migration background","(2c_gen) general maturity certificate","49","0.0736433128689685","0.0531005870381371","0.0941860386997999"
"Yes","2012","no migration background","(2c_voc) vocational maturity certificate","45","0.035898106868497","0.0257065543433544","0.0460896593936396"
"Yes","2012","no migration background","(3a) lower tertiary education","64","0.0462788179622273","0.0362027358374757","0.0563549000869789"
"Yes","2012","no migration background","(3b) higher tertiary education","91","0.045823720991364","0.0376089563224236","0.0540384856603045"
"Yes","2012","direct migration background","(0) in school","1","","",""
"Yes","2012","direct migration background","(1a) inadequately completed","2","","",""
"Yes","2012","direct migration background","(1b) general elementary school","7","","",""
"Yes","2012","direct migration background","(1c) basic vocational qualification","15","","",""
"Yes","2012","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes","2012","direct migration background","(2a) intermediate vocational","6","","",""
"Yes","2012","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Yes","2012","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2012","direct migration background","(3a) lower tertiary education","2","","",""
"Yes","2012","direct migration background","(3b) higher tertiary education","15","","",""
"Yes","2012","indirect migration background","(0) in school","1","","",""
"Yes","2012","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","2012","indirect migration background","(1b) general elementary school","","","",""
"Yes","2012","indirect migration background","(1c) basic vocational qualification","7","","",""
"Yes","2012","indirect migration background","(2b) intermediate general qualification","2","","",""
"Yes","2012","indirect migration background","(2a) intermediate vocational","9","","",""
"Yes","2012","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"Yes","2012","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2012","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes","2012","indirect migration background","(3b) higher tertiary education","6","","",""
"No","2012","no migration background","(0) in school","214","0.985884716910366","0.970225223526595","1.00154421029414"
"No","2012","no migration background","(1a) inadequately completed","139","0.97769178846456","0.953570516474813","1.00181306045431"
"No","2012","no migration background","(1b) general elementary school","1154","0.974925142135104","0.966026768822634","0.983823515447573"
"No","2012","no migration background","(1c) basic vocational qualification","4623","0.976201173991557","0.971867945264435","0.980534402718679"
"No","2012","no migration background","(2b) intermediate general qualification","414","0.938177991574543","0.915649609332097","0.960706373816988"
"No","2012","no migration background","(2a) intermediate vocational","4473","0.953783453565401","0.947761189554241","0.959805717576562"
"No","2012","no migration background","(2c_gen) general maturity certificate","572","0.926356687131031","0.9058139613002","0.946899412961863"
"No","2012","no migration background","(2c_voc) vocational maturity certificate","1235","0.964101893131503","0.95391034060636","0.974293445656646"
"No","2012","no migration background","(3a) lower tertiary education","1606","0.953721182037773","0.943645099913021","0.963797264162524"
"No","2012","no migration background","(3b) higher tertiary education","2398","0.954176279008636","0.945961514339696","0.962391043677576"
"No","2012","direct migration background","(0) in school","12","","",""
"No","2012","direct migration background","(1a) inadequately completed","100","0.977072103787711","0.948025630087832","1.00611857748759"
"No","2012","direct migration background","(1b) general elementary school","360","0.986242850743756","0.974325733351748","0.998159968135763"
"No","2012","direct migration background","(1c) basic vocational qualification","463","0.973036379172678","0.95851567133986","0.987557087005497"
"No","2012","direct migration background","(2b) intermediate general qualification","37","0.909054497008124","0.81881402423791","0.999294969778339"
"No","2012","direct migration background","(2a) intermediate vocational","123","0.949642483479642","0.911905650007323","0.98737931695196"
"No","2012","direct migration background","(2c_gen) general maturity certificate","131","0.963282360680861","0.931790234201698","0.994774487160024"
"No","2012","direct migration background","(2c_voc) vocational maturity certificate","243","0.971876109294539","0.951504235154078","0.992247983435001"
"No","2012","direct migration background","(3a) lower tertiary education","69","0.964617726000039","0.921645346098181","1.0075901059019"
"No","2012","direct migration background","(3b) higher tertiary education","296","0.948988061637724","0.924534946984737","0.97344117629071"
"No","2012","indirect migration background","(0) in school","54","0.998798709408387","0.98964431182267","1.0079531069941"
"No","2012","indirect migration background","(1a) inadequately completed","9","","",""
"No","2012","indirect migration background","(1b) general elementary school","78","1","1","1"
"No","2012","indirect migration background","(1c) basic vocational qualification","121","0.970408414930077","0.941051899957783","0.999764929902372"
"No","2012","indirect migration background","(2b) intermediate general qualification","54","0.992700395558285","0.970405120308464","1.01499567080811"
"No","2012","indirect migration background","(2a) intermediate vocational","120","0.896533437582809","0.84397572060021","0.949091154565409"
"No","2012","indirect migration background","(2c_gen) general maturity certificate","81","0.943371526468893","0.895620177400098","0.991122875537688"
"No","2012","indirect migration background","(2c_voc) vocational maturity certificate","58","0.914339753980294","0.844109112782511","0.984570395178078"
"No","2012","indirect migration background","(3a) lower tertiary education","38","0.978495862216568","0.93297019690691","1.02402152752622"
"No","2012","indirect migration background","(3b) higher tertiary education","73","0.867534494237387","0.792781374474463","0.942287614000312"
"Yes","2013","no migration background","(0) in school","8","","",""
"Yes","2013","no migration background","(1a) inadequately completed","","","",""
"Yes","2013","no migration background","(1b) general elementary school","23","","",""
"Yes","2013","no migration background","(1c) basic vocational qualification","78","0.0149251591737343","0.0113047809556807","0.0185455373917879"
"Yes","2013","no migration background","(2b) intermediate general qualification","11","","",""
"Yes","2013","no migration background","(2a) intermediate vocational","120","0.030906881250182","0.0257656859236225","0.0360480765767415"
"Yes","2013","no migration background","(2c_gen) general maturity certificate","39","0.0562839789134684","0.0373638660397144","0.0752040917872223"
"Yes","2013","no migration background","(2c_voc) vocational maturity certificate","30","0.0335102883639584","0.0233195093943978","0.043701067333519"
"Yes","2013","no migration background","(3a) lower tertiary education","30","0.0162130152067894","0.00999158741439371","0.0224344429991851"
"Yes","2013","no migration background","(3b) higher tertiary education","67","0.0225473234225413","0.0166386826515479","0.0284559641935346"
"Yes","2013","direct migration background","(0) in school","","","",""
"Yes","2013","direct migration background","(1a) inadequately completed","1","","",""
"Yes","2013","direct migration background","(1b) general elementary school","6","","",""
"Yes","2013","direct migration background","(1c) basic vocational qualification","4","","",""
"Yes","2013","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes","2013","direct migration background","(2a) intermediate vocational","2","","",""
"Yes","2013","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Yes","2013","direct migration background","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2013","direct migration background","(3a) lower tertiary education","1","","",""
"Yes","2013","direct migration background","(3b) higher tertiary education","8","","",""
"Yes","2013","indirect migration background","(0) in school","","","",""
"Yes","2013","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2013","indirect migration background","(1b) general elementary school","1","","",""
"Yes","2013","indirect migration background","(1c) basic vocational qualification","2","","",""
"Yes","2013","indirect migration background","(2b) intermediate general qualification","2","","",""
"Yes","2013","indirect migration background","(2a) intermediate vocational","3","","",""
"Yes","2013","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Yes","2013","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2013","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes","2013","indirect migration background","(3b) higher tertiary education","3","","",""
"No","2013","no migration background","(0) in school","190","0.979823453125698","0.960238937649115","0.999407968602281"
"No","2013","no migration background","(1a) inadequately completed","128","1","1","1"
"No","2013","no migration background","(1b) general elementary school","1026","0.97351949049406","0.963803304029065","0.983235676959055"
"No","2013","no migration background","(1c) basic vocational qualification","4231","0.985074840826266","0.981454462608212","0.988695219044319"
"No","2013","no migration background","(2b) intermediate general qualification","382","0.982150053030234","0.969059463564582","0.995240642495887"
"No","2013","no migration background","(2a) intermediate vocational","4233","0.969093118749818","0.963951923423259","0.974234314076378"
"No","2013","no migration background","(2c_gen) general maturity certificate","531","0.943716021086532","0.924795908212778","0.962636133960286"
"No","2013","no migration background","(2c_voc) vocational maturity certificate","1168","0.966489711636042","0.956298932666481","0.976680490605602"
"No","2013","no migration background","(3a) lower tertiary education","1553","0.983786984793211","0.977565557000815","0.990008412585606"
"No","2013","no migration background","(3b) higher tertiary education","2358","0.977452676577459","0.971544035806465","0.983361317348452"
"No","2013","direct migration background","(0) in school","10","","",""
"No","2013","direct migration background","(1a) inadequately completed","84","0.987753478012682","0.964372143504901","1.01113481252046"
"No","2013","direct migration background","(1b) general elementary school","302","0.988380947192556","0.97641298308533","1.00034891129978"
"No","2013","direct migration background","(1c) basic vocational qualification","408","0.974569321811787","0.959367878573812","0.989770765049762"
"No","2013","direct migration background","(2b) intermediate general qualification","28","","",""
"No","2013","direct migration background","(2a) intermediate vocational","113","0.983816911861905","0.960755440505679","1.00687838321813"
"No","2013","direct migration background","(2c_gen) general maturity certificate","116","0.974347873227701","0.946061570986984","1.00263417546842"
"No","2013","direct migration background","(2c_voc) vocational maturity certificate","210","0.968515777697106","0.945388427919159","0.991643127475053"
"No","2013","direct migration background","(3a) lower tertiary education","64","0.993298087457044","0.97346316118895","1.01313301372514"
"No","2013","direct migration background","(3b) higher tertiary education","281","0.971411130664361","0.952197953065373","0.990624308263348"
"No","2013","indirect migration background","(0) in school","53","1","1","1"
"No","2013","indirect migration background","(1a) inadequately completed","10","","",""
"No","2013","indirect migration background","(1b) general elementary school","70","0.996047326600995","0.981452317530177","1.01064233567181"
"No","2013","indirect migration background","(1c) basic vocational qualification","111","0.983320074917146","0.959706955148952","1.00693319468534"
"No","2013","indirect migration background","(2b) intermediate general qualification","48","0.957362319481102","0.901361028403797","1.01336361055841"
"No","2013","indirect migration background","(2a) intermediate vocational","111","0.963318295763218","0.928811445277408","0.997825146249028"
"No","2013","indirect migration background","(2c_gen) general maturity certificate","76","0.957136583842189","0.912751867772673","1.00152129991171"
"No","2013","indirect migration background","(2c_voc) vocational maturity certificate","42","0.954538523625526","0.893674545881747","1.0154025013693"
"No","2013","indirect migration background","(3a) lower tertiary education","33","0.981486558551531","0.937453120344591","1.02551999675847"
"No","2013","indirect migration background","(3b) higher tertiary education","75","0.921933367793516","0.86239687070764","0.981469864879392"
"Yes","2014","no migration background","(0) in school","6","","",""
"Yes","2014","no migration background","(1a) inadequately completed","5","","",""
"Yes","2014","no migration background","(1b) general elementary school","28","","",""
"Yes","2014","no migration background","(1c) basic vocational qualification","117","0.0165451547934961","0.0128874445086122","0.02020286507838"
"Yes","2014","no migration background","(2b) intermediate general qualification","31","0.026847374433325","0.0132770188015794","0.0404177300650706"
"Yes","2014","no migration background","(2a) intermediate vocational","158","0.0239017510574771","0.0198661338899625","0.0279373682249916"
"Yes","2014","no migration background","(2c_gen) general maturity certificate","41","0.0741392174881264","0.0551853908349195","0.0930930441413333"
"Yes","2014","no migration background","(2c_voc) vocational maturity certificate","59","0.039767633726651","0.0304839281566554","0.0490513392966465"
"Yes","2014","no migration background","(3a) lower tertiary education","46","0.0291800586126852","0.021504198215705","0.0368559190096653"
"Yes","2014","no migration background","(3b) higher tertiary education","113","0.0426525113782824","0.0354299958890287","0.0498750268675361"
"Yes","2014","direct migration background","(0) in school","1","","",""
"Yes","2014","direct migration background","(1a) inadequately completed","10","","",""
"Yes","2014","direct migration background","(1b) general elementary school","19","","",""
"Yes","2014","direct migration background","(1c) basic vocational qualification","23","","",""
"Yes","2014","direct migration background","(2b) intermediate general qualification","4","","",""
"Yes","2014","direct migration background","(2a) intermediate vocational","11","","",""
"Yes","2014","direct migration background","(2c_gen) general maturity certificate","23","","",""
"Yes","2014","direct migration background","(2c_voc) vocational maturity certificate","24","","",""
"Yes","2014","direct migration background","(3a) lower tertiary education","4","","",""
"Yes","2014","direct migration background","(3b) higher tertiary education","42","0.0451066899074983","0.0322113006828268","0.0580020791321697"
"Yes","2014","indirect migration background","(0) in school","4","","",""
"Yes","2014","indirect migration background","(1a) inadequately completed","2","","",""
"Yes","2014","indirect migration background","(1b) general elementary school","12","","",""
"Yes","2014","indirect migration background","(1c) basic vocational qualification","10","","",""
"Yes","2014","indirect migration background","(2b) intermediate general qualification","13","","",""
"Yes","2014","indirect migration background","(2a) intermediate vocational","11","","",""
"Yes","2014","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"Yes","2014","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2014","indirect migration background","(3a) lower tertiary education","2","","",""
"Yes","2014","indirect migration background","(3b) higher tertiary education","12","","",""
"No","2014","no migration background","(0) in school","281","0.954588587047086","0.930500751972251","0.978676422121921"
"No","2014","no migration background","(1a) inadequately completed","185","0.981191731937435","0.961875490127788","1.00050797374708"
"No","2014","no migration background","(1b) general elementary school","1201","0.98034186105902","0.972580603005176","0.988103119112865"
"No","2014","no migration background","(1c) basic vocational qualification","4555","0.983454845206504","0.97979713492162","0.987112555491388"
"No","2014","no migration background","(2b) intermediate general qualification","514","0.973152625566675","0.959582269934929","0.986722981198421"
"No","2014","no migration background","(2a) intermediate vocational","5345","0.976098248942523","0.972062631775008","0.980133866110037"
"No","2014","no migration background","(2c_gen) general maturity certificate","693","0.925860782511874","0.906906955858667","0.944814609165081"
"No","2014","no migration background","(2c_voc) vocational maturity certificate","1643","0.960232366273349","0.950948660703354","0.969516071843345"
"No","2014","no migration background","(3a) lower tertiary education","1801","0.970819941387315","0.963144080990335","0.978495801784295"
"No","2014","no migration background","(3b) higher tertiary education","2894","0.957347488621718","0.950124973132464","0.964570004110971"
"No","2014","direct migration background","(0) in school","61","0.980676965392078","0.946411794717546","1.01494213606661"
"No","2014","direct migration background","(1a) inadequately completed","306","0.982330720869417","0.967804828277103","0.996856613461731"
"No","2014","direct migration background","(1b) general elementary school","910","0.978571871388351","0.969260176865186","0.987883565911517"
"No","2014","direct migration background","(1c) basic vocational qualification","940","0.976470882609209","0.966897455951247","0.986044309267171"
"No","2014","direct migration background","(2b) intermediate general qualification","107","0.984734090279476","0.961925027899582","1.00754315265937"
"No","2014","direct migration background","(2a) intermediate vocational","276","0.959161173323754","0.936263594336961","0.982058752310546"
"No","2014","direct migration background","(2c_gen) general maturity certificate","495","0.947447861378369","0.928232167640511","0.966663555116228"
"No","2014","direct migration background","(2c_voc) vocational maturity certificate","643","0.96663563798009","0.953006826386379","0.980264449573802"
"No","2014","direct migration background","(3a) lower tertiary education","111","0.961147663568689","0.925829119005689","0.99646620813169"
"No","2014","direct migration background","(3b) higher tertiary education","953","0.954893310092502","0.94199792086783","0.967788699317173"
"No","2014","indirect migration background","(0) in school","102","0.95006503007314","0.908600741229752","0.991529318916528"
"No","2014","indirect migration background","(1a) inadequately completed","36","0.906077952412903","0.813326044862148","0.998829859963658"
"No","2014","indirect migration background","(1b) general elementary school","199","0.955795812400427","0.928061261887686","0.983530362913168"
"No","2014","indirect migration background","(1c) basic vocational qualification","231","0.965723862928839","0.942753810490652","0.988693915367026"
"No","2014","indirect migration background","(2b) intermediate general qualification","144","0.943881311341452","0.907880630388383","0.97988199229452"
"No","2014","indirect migration background","(2a) intermediate vocational","277","0.975468789202794","0.957603171827912","0.993334406577676"
"No","2014","indirect migration background","(2c_gen) general maturity certificate","192","0.964156803022762","0.938457149592132","0.989856456453392"
"No","2014","indirect migration background","(2c_voc) vocational maturity certificate","144","0.987575338347834","0.969729184325314","1.00542149237035"
