"ple0160","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2016","Berlin","higher vocational","52","1","1","1"
"No","2016","Berlin","higher education","355","0.976523029841371","0.961032105678357","0.992013954004386"
"No","2016","Brandenburg","in school","15","","",""
"No","2016","Brandenburg","inadequately","10","","",""
"No","2016","Brandenburg","general elemantary","71","0.985450639881233","0.95779261089421","1.01310866886826"
"No","2016","Brandenburg","middle vocational","446","0.977197346471529","0.963556132885025","0.990838560058034"
"No","2016","Brandenburg","vocational + Abi","68","1","1","1"
"No","2016","Brandenburg","higher vocational","59","0.96996343094675","0.927129689010014","1.01279717288349"
"No","2016","Brandenburg","higher education","234","0.940648580911502","0.910940526530526","0.970356635292478"
"No","2016","Mecklenburg-Western Pomerania","in school","4","","",""
"No","2016","Mecklenburg-Western Pomerania","inadequately","5","","",""
"No","2016","Mecklenburg-Western Pomerania","general elemantary","25","","",""
"No","2016","Mecklenburg-Western Pomerania","middle vocational","258","0.966401504957311","0.94486820142753","0.987934808487093"
"No","2016","Mecklenburg-Western Pomerania","vocational + Abi","23","","",""
"No","2016","Mecklenburg-Western Pomerania","higher vocational","45","0.982629079045799","0.944873998313837","1.02038415977776"
"No","2016","Mecklenburg-Western Pomerania","higher education","126","0.94225682346075","0.902614668778373","0.981898978143126"
"No","2016","Saxony","in school","12","","",""
"No","2016","Saxony","inadequately","6","","",""
"No","2016","Saxony","general elemantary","86","0.994984453321261","0.980224871914214","1.00974403472831"
"No","2016","Saxony","middle vocational","703","0.94110990218795","0.924227699914683","0.957992104461217"
"No","2016","Saxony","vocational + Abi","70","0.964625311420737","0.923094832987465","1.00615578985401"
"No","2016","Saxony","higher vocational","107","0.947905073373806","0.907466182499644","0.988343964247969"
"No","2016","Saxony","higher education","371","0.961654909247261","0.942621165248443","0.980688653246079"
"No","2016","Saxony-Anhalt","in school","3","","",""
"No","2016","Saxony-Anhalt","inadequately","14","","",""
"No","2016","Saxony-Anhalt","general elemantary","58","0.988733403213274","0.96224723379171","1.01521957263484"
"No","2016","Saxony-Anhalt","middle vocational","420","0.972735428562395","0.95743159734714","0.988039259777649"
"No","2016","Saxony-Anhalt","vocational + Abi","31","0.930168256942084","0.841864272452487","1.01847224143168"
"No","2016","Saxony-Anhalt","higher vocational","59","0.95779454136406","0.907339604819671","1.00824947790845"
"No","2016","Saxony-Anhalt","higher education","186","0.940529669259186","0.90807557940561","0.972983759112761"
"No","2016","Thuringia","in school","4","","",""
"No","2016","Thuringia","inadequately","4","","",""
"No","2016","Thuringia","general elemantary","50","1","1","1"
"No","2016","Thuringia","middle vocational","487","0.959849829025716","0.942795503620465","0.976904154430968"
"No","2016","Thuringia","vocational + Abi","40","0.921260230180862","0.840759078158869","1.00176138220285"
"No","2016","Thuringia","higher vocational","63","0.975767816934279","0.938948120353583","1.01258751351498"
"No","2016","Thuringia","higher education","199","0.84976077593496","0.801435042950829","0.898086508919092"
"Yes","2017","Schleswig-Holstein","in school","1","","",""
"Yes","2017","Schleswig-Holstein","inadequately","1","","",""
"Yes","2017","Schleswig-Holstein","general elemantary","3","","",""
"Yes","2017","Schleswig-Holstein","middle vocational","23","","",""
"Yes","2017","Schleswig-Holstein","vocational + Abi","3","","",""
"Yes","2017","Schleswig-Holstein","higher vocational","2","","",""
"Yes","2017","Schleswig-Holstein","higher education","11","","",""
"Yes","2017","Hamburg","in school","","","",""
"Yes","2017","Hamburg","inadequately","","","",""
"Yes","2017","Hamburg","general elemantary","1","","",""
"Yes","2017","Hamburg","middle vocational","","","",""
"Yes","2017","Hamburg","vocational + Abi","3","","",""
"Yes","2017","Hamburg","higher vocational","","","",""
"Yes","2017","Hamburg","higher education","8","","",""
"Yes","2017","Lower Saxony","in school","","","",""
"Yes","2017","Lower Saxony","inadequately","1","","",""
"Yes","2017","Lower Saxony","general elemantary","21","","",""
"Yes","2017","Lower Saxony","middle vocational","45","0.0303562349586954","0.0208491036205555","0.0398633662968353"
"Yes","2017","Lower Saxony","vocational + Abi","14","","",""
"Yes","2017","Lower Saxony","higher vocational","6","","",""
"Yes","2017","Lower Saxony","higher education","26","","",""
"Yes","2017","Bremen","in school","","","",""
"Yes","2017","Bremen","inadequately","","","",""
"Yes","2017","Bremen","general elemantary","","","",""
"Yes","2017","Bremen","middle vocational","5","","",""
"Yes","2017","Bremen","vocational + Abi","2","","",""
"Yes","2017","Bremen","higher vocational","","","",""
"Yes","2017","Bremen","higher education","4","","",""
"Yes","2017","North Rhine-Westphalia","in school","3","","",""
"Yes","2017","North Rhine-Westphalia","inadequately","7","","",""
"Yes","2017","North Rhine-Westphalia","general elemantary","18","","",""
"Yes","2017","North Rhine-Westphalia","middle vocational","79","0.0266782477299244","0.0202124854021839","0.0331440100576649"
"Yes","2017","North Rhine-Westphalia","vocational + Abi","16","","",""
"Yes","2017","North Rhine-Westphalia","higher vocational","11","","",""
"Yes","2017","North Rhine-Westphalia","higher education","46","0.0417562615417836","0.0303911576541177","0.0531213654294495"
"Yes","2017","Hesse","in school","1","","",""
"Yes","2017","Hesse","inadequately","4","","",""
"Yes","2017","Hesse","general elemantary","7","","",""
"Yes","2017","Hesse","middle vocational","24","","",""
"Yes","2017","Hesse","vocational + Abi","6","","",""
"Yes","2017","Hesse","higher vocational","6","","",""
"Yes","2017","Hesse","higher education","17","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","in school","2","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","general elemantary","6","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","middle vocational","15","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","vocational + Abi","4","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","higher vocational","4","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","higher education","9","","",""
"Yes","2017","Baden-Württemberg","in school","1","","",""
"Yes","2017","Baden-Württemberg","inadequately","1","","",""
"Yes","2017","Baden-Württemberg","general elemantary","2","","",""
"Yes","2017","Baden-Württemberg","middle vocational","52","0.0414314363672395","0.0304926388179049","0.052370233916574"
"Yes","2017","Baden-Württemberg","vocational + Abi","10","","",""
"Yes","2017","Baden-Württemberg","higher vocational","5","","",""
"Yes","2017","Baden-Württemberg","higher education","37","0.0406233923052612","0.0274215614247677","0.0538252231857548"
"Yes","2017","Bavaria","in school","3","","",""
"Yes","2017","Bavaria","inadequately","","","",""
"Yes","2017","Bavaria","general elemantary","9","","",""
"Yes","2017","Bavaria","middle vocational","69","0.0387092542909131","0.0302104079530126","0.0472081006288136"
"Yes","2017","Bavaria","vocational + Abi","10","","",""
"Yes","2017","Bavaria","higher vocational","10","","",""
"Yes","2017","Bavaria","higher education","50","0.0457494444614317","0.0330202172293897","0.0584786716934737"
"Yes","2017","Berlin","in school","","","",""
"Yes","2017","Berlin","inadequately","","","",""
"Yes","2017","Berlin","general elemantary","2","","",""
"Yes","2017","Berlin","middle vocational","8","","",""
"Yes","2017","Berlin","vocational + Abi","4","","",""
"Yes","2017","Berlin","higher vocational","","","",""
"Yes","2017","Berlin","higher education","5","","",""
"Yes","2017","Brandenburg","in school","","","",""
"Yes","2017","Brandenburg","inadequately","","","",""
"Yes","2017","Brandenburg","general elemantary","","","",""
"Yes","2017","Brandenburg","middle vocational","21","","",""
"Yes","2017","Brandenburg","vocational + Abi","3","","",""
"Yes","2017","Brandenburg","higher vocational","3","","",""
"Yes","2017","Brandenburg","higher education","11","","",""
"Yes","2017","Mecklenburg-Western Pomerania","in school","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","general elemantary","1","","",""
"Yes","2017","Mecklenburg-Western Pomerania","middle vocational","8","","",""
"Yes","2017","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Yes","2017","Mecklenburg-Western Pomerania","higher vocational","2","","",""
"Yes","2017","Mecklenburg-Western Pomerania","higher education","6","","",""
"Yes","2017","Saxony","in school","","","",""
"Yes","2017","Saxony","inadequately","","","",""
"Yes","2017","Saxony","general elemantary","3","","",""
"Yes","2017","Saxony","middle vocational","44","0.0386026034470118","0.0256896732835322","0.0515155336104914"
"Yes","2017","Saxony","vocational + Abi","9","","",""
"Yes","2017","Saxony","higher vocational","12","","",""
"Yes","2017","Saxony","higher education","34","0.0745077330763851","0.0498308368526056","0.0991846293001646"
"Yes","2017","Saxony-Anhalt","in school","","","",""
"Yes","2017","Saxony-Anhalt","inadequately","","","",""
"Yes","2017","Saxony-Anhalt","general elemantary","6","","",""
"Yes","2017","Saxony-Anhalt","middle vocational","28","","",""
"Yes","2017","Saxony-Anhalt","vocational + Abi","3","","",""
"Yes","2017","Saxony-Anhalt","higher vocational","4","","",""
"Yes","2017","Saxony-Anhalt","higher education","15","","",""
"Yes","2017","Thuringia","in school","1","","",""
"Yes","2017","Thuringia","inadequately","","","",""
"Yes","2017","Thuringia","general elemantary","3","","",""
"Yes","2017","Thuringia","middle vocational","44","0.0460893999826389","0.0286606973624624","0.0635181026028154"
"Yes","2017","Thuringia","vocational + Abi","4","","",""
"Yes","2017","Thuringia","higher vocational","9","","",""
"Yes","2017","Thuringia","higher education","19","","",""
"No","2017","Schleswig-Holstein","in school","13","","",""
"No","2017","Schleswig-Holstein","inadequately","20","","",""
"No","2017","Schleswig-Holstein","general elemantary","111","0.98424592394746","0.961387622978235","1.00710422491669"
"No","2017","Schleswig-Holstein","middle vocational","410","0.953655526738883","0.93385399058447","0.973457062893295"
"No","2017","Schleswig-Holstein","vocational + Abi","80","0.939922647066635","0.888800333918153","0.991044960215117"
"No","2017","Schleswig-Holstein","higher vocational","56","0.982725003371046","0.949193032297702","1.01625697444439"
"No","2017","Schleswig-Holstein","higher education","188","0.913980019734514","0.875022654854776","0.952937384614252"
"No","2017","Hamburg","in school","6","","",""
"No","2017","Hamburg","inadequately","9","","",""
"No","2017","Hamburg","general elemantary","35","0.979183638197421","0.932546560614843","1.02582071578"
"No","2017","Hamburg","middle vocational","153","1","1","1"
"No","2017","Hamburg","vocational + Abi","43","0.839504558844683","0.73342979952364","0.945579318165727"
"No","2017","Hamburg","higher vocational","20","","",""
"No","2017","Hamburg","higher education","169","0.961724527941311","0.933459652111626","0.989989403770997"
"No","2017","Lower Saxony","in school","31","1","1","1"
"No","2017","Lower Saxony","inadequately","63","0.964777297917649","0.91961427775661","1.00994031807869"
"No","2017","Lower Saxony","general elemantary","321","0.934357218139491","0.908109896131875","0.960604540147107"
"No","2017","Lower Saxony","middle vocational","1206","0.969643765041305","0.960136633703165","0.979150896379444"
"No","2017","Lower Saxony","vocational + Abi","216","0.967117939207455","0.944071522693291","0.990164355721618"
"No","2017","Lower Saxony","higher vocational","127","0.983673840560852","0.962136610446044","1.00521107067566"
"No","2017","Lower Saxony","higher education","538","0.965644384545224","0.950612410570579","0.980676358519868"
"No","2017","Bremen","in school","4","","",""
"No","2017","Bremen","inadequately","9","","",""
"No","2017","Bremen","general elemantary","19","","",""
"No","2017","Bremen","middle vocational","87","0.954043424461912","0.911256400679389","0.996830448244434"
"No","2017","Bremen","vocational + Abi","17","","",""
"No","2017","Bremen","higher vocational","5","","",""
"No","2017","Bremen","higher education","52","0.967510871195274","0.921075273787334","1.01394646860322"
"No","2017","North Rhine-Westphalia","in school","108","0.989705325733757","0.970927475969136","1.00848317549838"
"No","2017","North Rhine-Westphalia","inadequately","134","0.958914836337958","0.926152786669157","0.99167688600676"
"No","2017","North Rhine-Westphalia","general elemantary","621","0.980718362596542","0.970056286662399","0.991380438530685"
"No","2017","North Rhine-Westphalia","middle vocational","2307","0.973321752270076","0.966855989942335","0.979787514597816"
"No","2017","North Rhine-Westphalia","vocational + Abi","615","0.971795771616783","0.958878284850575","0.984713258382991"
"No","2017","North Rhine-Westphalia","higher vocational","255","0.974744463259103","0.955889271109572","0.993599655408634"
"No","2017","North Rhine-Westphalia","higher education","1144","0.958243738458216","0.946878634570551","0.969608842345882"
