"ple0160","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","Single parent ","in school","3","","","","1"
"Yes","2010","Single parent ","inadequately","1","","","","1"
"Yes","2010","Single parent ","general elemantary","9","","","","1"
"Yes","2010","Single parent ","middle vocational","26","","","","1"
"Yes","2010","Single parent ","vocational + Abi","2","","","","1"
"Yes","2010","Single parent ","higher vocational","2","","","","1"
"Yes","2010","Single parent ","higher education","8","","","","1"
"Yes","2010","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2010","Couple + C. LE 16 ","inadequately","2","","","","1"
"Yes","2010","Couple + C. LE 16 ","general elemantary","8","","","","1"
"Yes","2010","Couple + C. LE 16 ","middle vocational","66","0.0449161453967217","0.0332217827103098","0.0566105080831336","1"
"Yes","2010","Couple + C. LE 16 ","vocational + Abi","15","","","","1"
"Yes","2010","Couple + C. LE 16 ","higher vocational","14","","","","1"
"Yes","2010","Couple + C. LE 16 ","higher education","44","0.069042613405544","0.0497590378682068","0.0883261889428812","1"
"Yes","2010","1-pers.-HH","in school","","","","","1"
"Yes","2010","1-pers.-HH","inadequately","","","","","1"
"Yes","2010","1-pers.-HH","general elemantary","8","","","","1"
"Yes","2010","1-pers.-HH","middle vocational","39","0.0172975467893212","0.0105211072168182","0.0240739863618241","1"
"Yes","2010","1-pers.-HH","vocational + Abi","4","","","","1"
"Yes","2010","1-pers.-HH","higher vocational","4","","","","1"
"Yes","2010","1-pers.-HH","higher education","27","","","","1"
"Yes","2010","(Married) couple without C. ","in school","","","","","1"
"Yes","2010","(Married) couple without C. ","inadequately","1","","","","1"
"Yes","2010","(Married) couple without C. ","general elemantary","7","","","","1"
"Yes","2010","(Married) couple without C. ","middle vocational","101","0.0282905566164889","0.0226198722534264","0.0339612409795513","1"
"Yes","2010","(Married) couple without C. ","vocational + Abi","9","","","","1"
"Yes","2010","(Married) couple without C. ","higher vocational","9","","","","1"
"Yes","2010","(Married) couple without C. ","higher education","60","0.0416086562987463","0.0321299473942111","0.0510873652032814","1"
"Yes","2010","Couple + C. GT 16 ","in school","1","","","","1"
"Yes","2010","Couple + C. GT 16 ","inadequately","1","","","","1"
"Yes","2010","Couple + C. GT 16 ","general elemantary","12","","","","1"
"Yes","2010","Couple + C. GT 16 ","middle vocational","66","0.047063503140615","0.0359742287717769","0.0581527775094531","1"
"Yes","2010","Couple + C. GT 16 ","vocational + Abi","10","","","","1"
"Yes","2010","Couple + C. GT 16 ","higher vocational","5","","","","1"
"Yes","2010","Couple + C. GT 16 ","higher education","16","","","","1"
"Yes","2010","Couple + C. LE and GT 16","in school","3","","","","1"
"Yes","2010","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","general elemantary","7","","","","1"
"Yes","2010","Couple + C. LE and GT 16","middle vocational","23","","","","1"
"Yes","2010","Couple + C. LE and GT 16","vocational + Abi","3","","","","1"
"Yes","2010","Couple + C. LE and GT 16","higher vocational","5","","","","1"
"Yes","2010","Couple + C. LE and GT 16","higher education","4","","","","1"
"No","2011","1-pers.-HH","in school","6","","","","2"
"No","2011","1-pers.-HH","inadequately","45","0.930530516133623","0.857842718860888","1.00321831340636","2"
"No","2011","1-pers.-HH","general elemantary","485","0.975001651145319","0.961289936788702","0.988713365501936","2"
"No","2011","1-pers.-HH","middle vocational","1763","0.966741145234108","0.95851670306451","0.974965587403706","2"
"No","2011","1-pers.-HH","vocational + Abi","189","0.920526406391377","0.883318980679762","0.957733832102992","2"
"No","2011","1-pers.-HH","higher vocational","205","0.983185462067456","0.965753946796155","1.00061697733876","2"
"No","2011","1-pers.-HH","higher education","708","0.933730940833974","0.91589261601985","0.951569265648098","2"
"No","2011","(Married) couple without C. ","in school","","","","","2"
"No","2011","(Married) couple without C. ","inadequately","68","0.987110354576528","0.960686120360912","1.01353458879214","2"
"No","2011","(Married) couple without C. ","general elemantary","690","0.98066891325743","0.970505423083704","0.990832403431156","2"
"No","2011","(Married) couple without C. ","middle vocational","4104","0.958744111931773","0.952790009077437","0.964698214786109","2"
"No","2011","(Married) couple without C. ","vocational + Abi","354","0.94215913228128","0.918563386994702","0.965754877567858","2"
"No","2011","(Married) couple without C. ","higher vocational","606","0.954515017509036","0.938257328560288","0.970772706457783","2"
"No","2011","(Married) couple without C. ","higher education","1940","0.948087475977104","0.938443865078802","0.957731086875406","2"
"No","2011","Single parent ","in school","48","0.974606280036445","0.931000821812813","1.01821173826008","2"
"No","2011","Single parent ","inadequately","29","","","","2"
"No","2011","Single parent ","general elemantary","203","0.935869179304018","0.902968924560086","0.96876943404795","2"
"No","2011","Single parent ","middle vocational","513","0.938106547590175","0.9179134536542","0.95829964152615","2"
"No","2011","Single parent ","vocational + Abi","59","0.919099427790332","0.852809360898653","0.985389494682011","2"
"No","2011","Single parent ","higher vocational","40","1","1","1","2"
"No","2011","Single parent ","higher education","168","0.95838300790502","0.928877937611231","0.987888078198809","2"
"No","2011","Couple + C. LE 16 ","in school","","","","","2"
"No","2011","Couple + C. LE 16 ","inadequately","28","","","","2"
"No","2011","Couple + C. LE 16 ","general elemantary","164","0.961035733061609","0.932365442816058","0.98970602330716","2"
"No","2011","Couple + C. LE 16 ","middle vocational","1398","0.919056980788231","0.905304635187093","0.932809326389369","2"
"No","2011","Couple + C. LE 16 ","vocational + Abi","271","0.919760678124114","0.888601376917393","0.950919979330835","2"
"No","2011","Couple + C. LE 16 ","higher vocational","244","0.920212282083417","0.88783174965164","0.952592814515194","2"
"No","2011","Couple + C. LE 16 ","higher education","774","0.961550993562288","0.948374490706336","0.974727496418239","2"
"No","2011","Couple + C. GT 16 ","in school","143","0.977673457266289","0.95379000652839","1.00155690800419","2"
"No","2011","Couple + C. GT 16 ","inadequately","32","0.941547533451979","0.861506319442058","1.0215887474619","2"
"No","2011","Couple + C. GT 16 ","general elemantary","312","0.951630022631885","0.928376099942041","0.974883945321729","2"
"No","2011","Couple + C. GT 16 ","middle vocational","1496","0.938666904133629","0.926899007929008","0.95043480033825","2"
"No","2011","Couple + C. GT 16 ","vocational + Abi","172","0.927387984926883","0.889892915977366","0.9648830538764","2"
"No","2011","Couple + C. GT 16 ","higher vocational","201","0.91096235361407","0.872443310118139","0.949481397110001","2"
"No","2011","Couple + C. GT 16 ","higher education","552","0.938421122473848","0.918891161741614","0.957951083206081","2"
"No","2011","Couple + C. LE and GT 16","in school","101","0.991958823460959","0.97471092846649","1.00920671845543","2"
"No","2011","Couple + C. LE and GT 16","inadequately","9","","","","2"
"No","2011","Couple + C. LE and GT 16","general elemantary","171","0.981785243127538","0.962194923810626","1.00137556244445","2"
"No","2011","Couple + C. LE and GT 16","middle vocational","525","0.926347423344226","0.904713514331772","0.94798133235668","2"
"No","2011","Couple + C. LE and GT 16","vocational + Abi","64","0.903350462168972","0.833120625075817","0.973580299262127","2"
"No","2011","Couple + C. LE and GT 16","higher vocational","69","0.93863207311935","0.88431505996321","0.992949086275491","2"
"No","2011","Couple + C. LE and GT 16","higher education","189","0.959102635206701","0.93158559251724","0.986619677896162","2"
"Yes","2011","Single parent ","in school","2","","","","1"
"Yes","2011","Single parent ","inadequately","1","","","","1"
"Yes","2011","Single parent ","general elemantary","10","","","","1"
"Yes","2011","Single parent ","middle vocational","34","0.061893452409825","0.0417003584738502","0.0820865463457997","1"
"Yes","2011","Single parent ","vocational + Abi","6","","","","1"
"Yes","2011","Single parent ","higher vocational","","","","","1"
"Yes","2011","Single parent ","higher education","8","","","","1"
"Yes","2011","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2011","Couple + C. LE 16 ","inadequately","2","","","","1"
"Yes","2011","Couple + C. LE 16 ","general elemantary","11","","","","1"
"Yes","2011","Couple + C. LE 16 ","middle vocational","113","0.080943019211769","0.0671906736106315","0.0946953648129066","1"
"Yes","2011","Couple + C. LE 16 ","vocational + Abi","21","","","","1"
"Yes","2011","Couple + C. LE 16 ","higher vocational","25","","","","1"
"Yes","2011","Couple + C. LE 16 ","higher education","44","0.0384490064377124","0.0252725035817608","0.051625509293664","1"
"Yes","2011","1-pers.-HH","vocational + Abi","14","","","","1"
"Yes","2011","1-pers.-HH","higher vocational","4","","","","1"
"Yes","2011","1-pers.-HH","higher education","39","0.0662690591660256","0.0484307343519017","0.0841073839801496","1"
"Yes","2011","(Married) couple without C. ","in school","","","","","1"
"Yes","2011","(Married) couple without C. ","inadequately","2","","","","1"
"Yes","2011","(Married) couple without C. ","general elemantary","15","","","","1"
"Yes","2011","(Married) couple without C. ","middle vocational","182","0.0412558880682269","0.0353017852138913","0.0472099909225626","1"
"Yes","2011","(Married) couple without C. ","vocational + Abi","22","","","","1"
"Yes","2011","(Married) couple without C. ","higher vocational","25","","","","1"
"Yes","2011","(Married) couple without C. ","higher education","93","0.051912524022896","0.0422689131245939","0.0615561349211981","1"
"Yes","2011","1-pers.-HH","in school","1","","","","1"
"Yes","2011","1-pers.-HH","inadequately","2","","","","1"
"Yes","2011","1-pers.-HH","general elemantary","13","","","","1"
"Yes","2011","1-pers.-HH","middle vocational","63","0.033258854765892","0.0250344125962941","0.0414832969354899","1"
"Yes","2011","Couple + C. GT 16 ","in school","4","","","","1"
"Yes","2011","Couple + C. GT 16 ","inadequately","1","","","","1"
"Yes","2011","Couple + C. GT 16 ","general elemantary","15","","","","1"
"Yes","2011","Couple + C. GT 16 ","middle vocational","101","0.061333095866371","0.0495651996617499","0.0731009920709921","1"
"Yes","2011","Couple + C. GT 16 ","vocational + Abi","12","","","","1"
"Yes","2011","Couple + C. GT 16 ","higher vocational","9","","","","1"
"Yes","2011","Couple + C. GT 16 ","higher education","30","0.0615788775261523","0.0420489167939186","0.0811088382583859","1"
"Yes","2011","Couple + C. LE and GT 16","in school","2","","","","1"
"Yes","2011","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Yes","2011","Couple + C. LE and GT 16","general elemantary","8","","","","1"
"Yes","2011","Couple + C. LE and GT 16","middle vocational","35","0.0736525766557738","0.05201866764332","0.0952864856682276","1"
"Yes","2011","Couple + C. LE and GT 16","vocational + Abi","4","","","","1"
"Yes","2011","Couple + C. LE and GT 16","higher vocational","6","","","","1"
"Yes","2011","Couple + C. LE and GT 16","higher education","10","","","","1"
"No","2012","1-pers.-HH","in school","3","","","","2"
"No","2012","1-pers.-HH","inadequately","45","0.929862253905646","0.856851913359139","1.00287259445215","2"
"No","2012","1-pers.-HH","general elemantary","462","0.965023088791638","0.948535829012695","0.981510348570581","2"
"No","2012","1-pers.-HH","middle vocational","1817","0.969061428432476","0.961232352881539","0.976890503983413","2"
"No","2012","1-pers.-HH","vocational + Abi","201","0.961636822341671","0.935781914779147","0.987491729904195","2"
"No","2012","1-pers.-HH","higher vocational","211","0.974852370773245","0.953971953861552","0.995732787684938","2"
"No","2012","1-pers.-HH","higher education","783","0.945493256821797","0.929878888808095","0.961107624835499","2"
"No","2012","(Married) couple without C. ","in school","3","","","","2"
"No","2012","(Married) couple without C. ","inadequately","61","0.986558066812344","0.957893562337009","1.01522257128768","2"
"No","2012","(Married) couple without C. ","general elemantary","691","0.985095836723614","0.976138818245612","0.994052855201617","2"
"No","2012","(Married) couple without C. ","middle vocational","4123","0.972846427702781","0.967949644324944","0.977743211080618","2"
"No","2012","(Married) couple without C. ","vocational + Abi","378","0.952713182882212","0.931728474204161","0.973697891560263","2"
"No","2012","(Married) couple without C. ","higher vocational","635","0.97492967532263","0.962883128449673","0.986976222195587","2"
"No","2012","(Married) couple without C. ","higher education","2013","0.95610959208053","0.947303981149675","0.964915203011385","2"
"No","2012","Single parent ","in school","58","0.993597852250266","0.973246641414141","1.01394906308639","2"
"No","2012","Single parent ","inadequately","28","","","","2"
"No","2012","Single parent ","general elemantary","211","0.953660370707613","0.925818450841175","0.981502290574051","2"
"No","2012","Single parent ","middle vocational","518","0.957206357025786","0.940276459265078","0.974136254786494","2"
"No","2012","Single parent ","vocational + Abi","68","0.958120333624807","0.911850975156671","1.00438969209294","2"
"No","2012","Single parent ","higher vocational","39","0.967560799625291","0.913981423998428","1.02114017525216","2"
"No","2012","Single parent ","higher education","182","0.962382181655154","0.935327534157566","0.989436829152742","2"
"No","2012","Couple + C. LE 16 ","in school","","","","","2"
"No","2012","Couple + C. LE 16 ","inadequately","34","0.966460757617469","0.909217409280195","1.02370410595474","2"
"No","2012","Couple + C. LE 16 ","general elemantary","173","0.948047398948302","0.916153303300153","0.979941494596452","2"
"No","2012","Couple + C. LE 16 ","middle vocational","1361","0.946296883793769","0.934709661565937","0.9578841060216","2"
"No","2012","Couple + C. LE 16 ","vocational + Abi","268","0.965871382060012","0.94441281369262","0.987329950427404","2"
"No","2012","Couple + C. LE 16 ","higher vocational","252","0.958311135454205","0.934336293054521","0.982285977853888","2"
"No","2012","Couple + C. LE 16 ","higher education","780","0.944109068095003","0.92845320206885","0.959764934121156","2"
"No","2012","Couple + C. GT 16 ","in school","126","0.982915392995765","0.960466048160902","1.00536473783063","2"
"No","2012","Couple + C. GT 16 ","inadequately","23","","","","2"
"No","2012","Couple + C. GT 16 ","general elemantary","278","0.967096232767345","0.946422317482425","0.987770148052264","2"
"No","2012","Couple + C. GT 16 ","middle vocational","1468","0.952401540704603","0.941743349528501","0.963059731880705","2"
"No","2012","Couple + C. GT 16 ","vocational + Abi","153","0.948314250186112","0.914222277437832","0.982406222934392","2"
"No","2012","Couple + C. GT 16 ","higher vocational","188","0.946520519311094","0.915102877409041","0.977938161213147","2"
"No","2012","Couple + C. GT 16 ","higher education","526","0.957829389351095","0.940987009728099","0.974671768974092","2"
"No","2012","Couple + C. LE and GT 16","in school","84","0.998759544539922","0.991320452633422","1.00619863644642","2"
"No","2012","Couple + C. LE and GT 16","inadequately","14","","","","2"
"No","2012","Couple + C. LE and GT 16","general elemantary","168","0.960804737605658","0.932134841896822","0.989474633314493","2"
"No","2012","Couple + C. LE and GT 16","middle vocational","447","0.928950339532943","0.905748902229703","0.952151776836184","2"
"No","2012","Couple + C. LE and GT 16","vocational + Abi","75","0.943823287203785","0.893365685626325","0.994280888781245","2"
"No","2012","Couple + C. LE and GT 16","higher vocational","60","0.98153765270906","0.948296600958551","1.01477870445957","2"
"No","2012","Couple + C. LE and GT 16","higher education","154","0.966098556464436","0.938230261673872","0.993966851255","2"
"Yes","2012","Single parent ","in school","1","","","","1"
"Yes","2012","Single parent ","inadequately","1","","","","1"
"Yes","2012","Single parent ","general elemantary","8","","","","1"
"Yes","2012","Single parent ","middle vocational","31","0.0427936429742137","0.0258637452135057","0.0597235407349216","1"
"Yes","2012","Single parent ","vocational + Abi","4","","","","1"
"Yes","2012","Single parent ","higher vocational","3","","","","1"
"Yes","2012","Single parent ","higher education","8","","","","1"
"Yes","2012","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2012","Couple + C. LE 16 ","inadequately","4","","","","1"
"Yes","2012","Couple + C. LE 16 ","general elemantary","13","","","","1"
"Yes","2012","Couple + C. LE 16 ","middle vocational","93","0.0537031162062314","0.0421158939784002","0.0652903384340627","1"
"Yes","2012","Couple + C. LE 16 ","vocational + Abi","7","","","","1"
"Yes","2012","Couple + C. LE 16 ","higher vocational","15","","","","1"
"Yes","2012","Couple + C. LE 16 ","higher education","47","0.0558909319049968","0.0402350658788438","0.0715467979311498","1"
"Yes","2012","1-pers.-HH","vocational + Abi","11","","","","1"
"Yes","2012","1-pers.-HH","higher vocational","5","","","","1"
"Yes","2012","1-pers.-HH","higher education","29","","","","1"
"Yes","2012","(Married) couple without C. ","in school","1","","","","1"
"Yes","2012","(Married) couple without C. ","inadequately","1","","","","1"
"Yes","2012","(Married) couple without C. ","general elemantary","12","","","","1"
"Yes","2012","(Married) couple without C. ","middle vocational","109","0.0271535722972187","0.0222567889193818","0.0320503556750556","1"
"Yes","2012","(Married) couple without C. ","vocational + Abi","15","","","","1"
"Yes","2012","(Married) couple without C. ","higher vocational","12","","","","1"
"Yes","2012","(Married) couple without C. ","higher education","66","0.0438904079194701","0.0350847969886151","0.0526960188503251","1"
"Yes","2012","Couple + C. LE and GT 16","higher education","8","","","","1"
"Yes","2012","1-pers.-HH","in school","","","","","1"
"Yes","2012","1-pers.-HH","inadequately","2","","","","1"
"Yes","2012","1-pers.-HH","general elemantary","15","","","","1"
"Yes","2012","1-pers.-HH","middle vocational","62","0.0309385715675242","0.023109496016587","0.0387676471184613","1"
"Yes","2012","Couple + C. GT 16 ","in school","2","","","","1"
"Yes","2012","Couple + C. GT 16 ","inadequately","1","","","","1"
"Yes","2012","Couple + C. GT 16 ","general elemantary","8","","","","1"
"Yes","2012","Couple + C. GT 16 ","middle vocational","65","0.0475984592953969","0.0369402681192951","0.0582566504714987","1"
"Yes","2012","Couple + C. GT 16 ","vocational + Abi","9","","","","1"
"Yes","2012","Couple + C. GT 16 ","higher vocational","9","","","","1"
"Yes","2012","Couple + C. GT 16 ","higher education","21","","","","1"
"Yes","2012","Couple + C. LE and GT 16","in school","2","","","","1"
"Yes","2012","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Yes","2012","Couple + C. LE and GT 16","general elemantary","8","","","","1"
"Yes","2012","Couple + C. LE and GT 16","middle vocational","24","","","","1"
"Yes","2012","Couple + C. LE and GT 16","vocational + Abi","5","","","","1"
"Yes","2012","Couple + C. LE and GT 16","higher vocational","3","","","","1"
"No","2013","1-pers.-HH","in school","1","","","","2"
"No","2013","1-pers.-HH","inadequately","47","1","1","1","2"
"No","2013","1-pers.-HH","general elemantary","431","0.976952272972075","0.962899508727438","0.991005037216711","2"
"No","2013","1-pers.-HH","middle vocational","1702","0.977835048826108","0.970931572690703","0.984738524961512","2"
"No","2013","1-pers.-HH","vocational + Abi","198","0.955254959251364","0.926953862570461","0.983556055932268","2"
"No","2013","1-pers.-HH","higher vocational","196","0.959303574261084","0.932055954407979","0.986551194114189","2"
"No","2013","1-pers.-HH","higher education","776","0.986253176025111","0.978143922216798","0.994362429833425","2"
"No","2013","(Married) couple without C. ","in school","3","","","","2"
"No","2013","(Married) couple without C. ","inadequately","54","0.981617284629455","0.946116113812408","1.0171184554465","2"
"No","2013","(Married) couple without C. ","general elemantary","622","0.988503600786623","0.980172683659947","0.996834517913298","2"
"No","2013","(Married) couple without C. ","middle vocational","3873","0.981801586103109","0.977626225227611","0.985976946978607","2"
"No","2013","(Married) couple without C. ","vocational + Abi","339","0.978250943276276","0.962925825540226","0.993576061012325","2"
"No","2013","(Married) couple without C. ","higher vocational","598","0.987444848140588","0.978565173954974","0.996324522326202","2"
"No","2013","(Married) couple without C. ","higher education","2009","0.978271448954919","0.9719601866102","0.984582711299638","2"
"No","2013","Single parent ","in school","50","1","1","1","2"
"No","2013","Single parent ","inadequately","20","","","","2"
"No","2013","Single parent ","general elemantary","176","0.996390706429494","0.987580947432376","1.00520046542661","2"
"No","2013","Single parent ","middle vocational","529","0.977069268190013","0.964502561629426","0.9896359747506","2"
"No","2013","Single parent ","vocational + Abi","60","1","1","1","2"
"No","2013","Single parent ","higher vocational","32","0.952428637337017","0.881910133848849","1.02294714082518","2"
"No","2013","Single parent ","higher education","163","0.921499942796483","0.881188097494549","0.961811788098417","2"
"No","2013","Couple + C. LE 16 ","in school","1","","","","2"
"No","2013","Couple + C. LE 16 ","inadequately","28","","","","2"
"No","2013","Couple + C. LE 16 ","general elemantary","167","0.940236709392055","0.905510496120147","0.974962922663962","2"
"No","2013","Couple + C. LE 16 ","middle vocational","1234","0.96750980605628","0.957812091011473","0.977207521101087","2"
"No","2013","Couple + C. LE 16 ","vocational + Abi","250","0.958172590194006","0.933649202409197","0.982695977978814","2"
"No","2013","Couple + C. LE 16 ","higher vocational","229","0.959971271355939","0.935014469297008","0.98492807341487","2"
"No","2013","Couple + C. LE 16 ","higher education","742","0.969564185369245","0.957430758525058","0.981697612213433","2"
"No","2013","Couple + C. GT 16 ","in school","112","0.984554340243257","0.961917346919369","1.00719133356715","2"
"No","2013","Couple + C. GT 16 ","inadequately","17","","","","2"
"No","2013","Couple + C. GT 16 ","general elemantary","242","0.96493605177598","0.942089109100359","0.987782994451602","2"
"No","2013","Couple + C. GT 16 ","middle vocational","1311","0.970638377035211","0.961646351804075","0.979630402266347","2"
"No","2013","Couple + C. GT 16 ","vocational + Abi","140","0.939348366322109","0.90063095993528","0.978065772708939","2"
"No","2013","Couple + C. GT 16 ","higher vocational","164","0.980794128684578","0.960040244628691","1.00154801274046","2"
"No","2013","Couple + C. GT 16 ","higher education","483","0.987419420639991","0.977600886721661","0.99723795455832","2"
"No","2013","Couple + C. LE and GT 16","in school","75","0.981613192936647","0.952173962681874","1.01105242319142","2"
"No","2013","Couple + C. LE and GT 16","inadequately","15","","","","2"
"No","2013","Couple + C. LE and GT 16","general elemantary","117","0.958064219370876","0.922641229767774","0.993487208973978","2"
"No","2013","Couple + C. LE and GT 16","middle vocational","375","0.939448393853153","0.915837938916295","0.963058848790011","2"
"No","2013","Couple + C. LE and GT 16","vocational + Abi","61","0.911290247644648","0.84216997263091","0.980410522658385","2"
"No","2013","Couple + C. LE and GT 16","higher vocational","68","0.945790092171844","0.893121024443876","0.998459159899812","2"
"No","2013","Couple + C. LE and GT 16","higher education","147","0.962766221879042","0.932863087928167","0.992669355829918","2"
"Yes","2013","Single parent ","in school","","","","","1"
"Yes","2013","Single parent ","inadequately","","","","","1"
"Yes","2013","Single parent ","general elemantary","2","","","","1"
"Yes","2013","Single parent ","middle vocational","16","","","","1"
"Yes","2013","Single parent ","vocational + Abi","","","","","1"
"Yes","2013","Single parent ","higher vocational","3","","","","1"
"Yes","2013","Single parent ","higher education","8","","","","1"
"Yes","2013","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2013","Couple + C. LE 16 ","inadequately","1","","","","1"
"Yes","2013","Couple + C. LE 16 ","general elemantary","12","","","","1"
"Yes","2013","Couple + C. LE 16 ","middle vocational","50","0.0324901939437198","0.0227924788989131","0.0421879089885265","1"
"Yes","2013","Couple + C. LE 16 ","vocational + Abi","6","","","","1"
"Yes","2013","Couple + C. LE 16 ","higher vocational","8","","","","1"
"Yes","2013","Couple + C. LE 16 ","higher education","28","","","","1"
"Yes","2013","1-pers.-HH","vocational + Abi","7","","","","1"
"Yes","2013","1-pers.-HH","higher vocational","6","","","","1"
"Yes","2013","1-pers.-HH","higher education","16","","","","1"
"Yes","2013","(Married) couple without C. ","in school","1","","","","1"
"Yes","2013","(Married) couple without C. ","inadequately","1","","","","1"
"Yes","2013","1-pers.-HH","in school","","","","","1"
"Yes","2013","1-pers.-HH","inadequately","","","","","1"
"Yes","2013","1-pers.-HH","general elemantary","7","","","","1"
"Yes","2013","1-pers.-HH","middle vocational","45","0.0221649511738923","0.015261475038488","0.0290684273092966","1"
"Yes","2013","(Married) couple without C. ","general elemantary","7","","","","1"
"Yes","2013","(Married) couple without C. ","middle vocational","64","0.0181984138968906","0.0140230530213927","0.0223737747723885","1"
"Yes","2013","(Married) couple without C. ","vocational + Abi","9","","","","1"
"Yes","2013","(Married) couple without C. ","higher vocational","6","","","","1"
"Yes","2013","(Married) couple without C. ","higher education","41","0.0217285510450809","0.0154172887003621","0.0280398133897997","1"
"Yes","2013","Couple + C. LE and GT 16","higher education","7","","","","1"
"Yes","2013","Couple + C. LE and GT 16","middle vocational","17","","","","1"
"Yes","2013","Couple + C. LE and GT 16","vocational + Abi","4","","","","1"
"Yes","2013","Couple + C. GT 16 ","in school","2","","","","1"
"Yes","2013","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2013","Couple + C. GT 16 ","general elemantary","7","","","","1"
"Yes","2013","Couple + C. LE and GT 16","in school","5","","","","1"
"Yes","2013","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2013","Couple + C. LE and GT 16","general elemantary","6","","","","1"
"Yes","2013","Couple + C. LE and GT 16","higher vocational","3","","","","1"
"Yes","2013","Couple + C. GT 16 ","higher education","12","","","","1"
"Yes","2013","Couple + C. GT 16 ","middle vocational","43","0.0293616229647888","0.0203695977336527","0.0383536481959249","1"
"Yes","2013","Couple + C. GT 16 ","vocational + Abi","6","","","","1"
"Yes","2013","Couple + C. GT 16 ","higher vocational","4","","","","1"
"No","2014","1-pers.-HH","in school","2","","","","2"
"No","2014","1-pers.-HH","inadequately","42","0.963135930682232","0.907460038870085","1.01881182249438","2"
"No","2014","1-pers.-HH","general elemantary","458","0.987697229942862","0.977667194397576","0.997727265488148","2"
"No","2014","1-pers.-HH","middle vocational","1777","0.979878895747595","0.973406560778885","0.986351230716306","2"
"No","2014","1-pers.-HH","vocational + Abi","222","0.952428262807897","0.924859264132042","0.979997261483753","2"
"No","2014","1-pers.-HH","higher vocational","188","0.965230135200611","0.939583110353941","0.990877160047281","2"
"No","2014","1-pers.-HH","higher education","839","0.966782254588075","0.954860569665805","0.978703939510345","2"
"No","2014","(Married) couple without C. ","in school","5","","","","2"
"No","2014","(Married) couple without C. ","inadequately","72","0.965061961138859","0.923504948535462","1.00661897374225","2"
"No","2014","(Married) couple without C. ","general elemantary","662","0.98705740804525","0.978499009131049","0.995615806959451","2"
"No","2014","(Married) couple without C. ","middle vocational","3954","0.983022729693569","0.979036686200741","0.987008773186397","2"
"No","2014","(Married) couple without C. ","vocational + Abi","428","0.958451449422235","0.939993310140659","0.976909588703811","2"
"No","2014","(Married) couple without C. ","higher vocational","564","0.979210093467228","0.967547950053262","0.990872236881194","2"
"No","2014","(Married) couple without C. ","higher education","2073","0.965186440660798","0.95740910749903","0.972963773822565","2"
"No","2014","Single parent ","in school","116","0.923304138609856","0.875290408908585","0.971317868311127","2"
"No","2014","Single parent ","inadequately","62","0.97463461161062","0.936410879732448","1.01285834348879","2"
"No","2014","Single parent ","general elemantary","365","0.978022708786589","0.963282017748128","0.992763399825051","2"
"No","2014","Single parent ","middle vocational","1080","0.959718045474381","0.948208123419956","0.971227967528806","2"
"No","2014","Single parent ","vocational + Abi","189","0.974428934648408","0.952386250649088","0.996471618647728","2"
"No","2014","Single parent ","higher vocational","65","0.976677984551638","0.941067139132648","1.01228882997063","2"
"No","2014","Single parent ","higher education","360","0.96901094290688","0.951330081098977","0.986691804714783","2"
"No","2014","Couple + C. LE 16 ","in school","","","","","2"
"No","2014","Couple + C. LE 16 ","inadequately","151","0.981831288425543","0.960804994013263","1.00285758283782","2"
"No","2014","Couple + C. LE 16 ","general elemantary","605","0.956340353583177","0.940484701794793","0.972196005371562","2"
"No","2014","Couple + C. LE 16 ","middle vocational","2762","0.950285945921888","0.94238475932173","0.958187132522046","2"
"No","2014","Couple + C. LE 16 ","vocational + Abi","738","0.970955255930965","0.959023917952381","0.982886593909549","2"
"No","2014","Couple + C. LE 16 ","higher vocational","407","0.968807558478791","0.95218235804697","0.985432758910612","2"
"No","2014","Couple + C. LE 16 ","higher education","1805","0.937379394684226","0.926491117536909","0.948267671831544","2"
"No","2014","Couple + C. GT 16 ","in school","128","0.948613337422678","0.910948946840246","0.98627772800511","2"
"No","2014","Couple + C. GT 16 ","inadequately","52","0.989696618316825","0.962763158322175","1.01663007831147","2"
"No","2014","Couple + C. GT 16 ","general elemantary","371","0.971387677607827","0.9547130812877","0.988062273927955","2"
"No","2014","Couple + C. GT 16 ","middle vocational","1422","0.978440672015384","0.970980441244417","0.98590090278635","2"
"No","2014","Couple + C. GT 16 ","vocational + Abi","195","0.949788185889981","0.919597957387928","0.979978414392034","2"
"No","2014","Couple + C. GT 16 ","higher vocational","180","0.961018613715057","0.933424799968515","0.988612427461599","2"
"No","2014","Couple + C. GT 16 ","higher education","531","0.96872000787775","0.954010795939752","0.983429219815747","2"
"No","2014","Couple + C. LE and GT 16","in school","155","0.97378190801408","0.948945949768934","0.998617866259226","2"
"No","2014","Couple + C. LE and GT 16","inadequately","67","0.979946799662948","0.946870521057388","1.01302307826851","2"
