"ple0160","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2018","Single parent ","(2a) intermediate vocational","467","0.94745427980078","0.927596758955063","0.967311800646497"
"No","2018","Single parent ","(2c_gen) general maturity certificate","191","0.895674647529445","0.854232235997305","0.937117059061584"
"No","2018","Single parent ","(2c_voc) vocational maturity certificate","202","0.958495059061105","0.931454243415753","0.985535874706457"
"No","2018","Single parent ","(3a) lower tertiary education","104","0.994553659268156","0.980476340163499","1.00863097837281"
"No","2018","Single parent ","(3b) higher tertiary education","212","0.978913753809661","0.959885546024837","0.997941961594484"
"No","2018","Couple + C. LE 16 ","(0) in school","","","",""
"No","2018","Couple + C. LE 16 ","(1a) inadequately completed","140","0.97993777754728","0.957036715890192","1.00283883920437"
"No","2018","Couple + C. LE 16 ","(1b) general elementary school","320","0.933810257799242","0.907187664822558","0.960432850775926"
"No","2018","Couple + C. LE 16 ","(1c) basic vocational qualification","652","0.937047514198968","0.918805962289659","0.955289066108277"
"No","2018","Couple + C. LE 16 ","(2b) intermediate general qualification","115","0.980143933720576","0.954973040781332","1.00531482665982"
"No","2018","Couple + C. LE 16 ","(2a) intermediate vocational","1224","0.945575047866823","0.933205214088633","0.957944881645014"
"No","2018","Couple + C. LE 16 ","(2c_gen) general maturity certificate","198","0.95015470243481","0.920790641211146","0.979518763658474"
"No","2018","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","706","0.952562095178897","0.937338522680052","0.967785667677741"
"No","2018","Couple + C. LE 16 ","(3a) lower tertiary education","467","0.982147307189918","0.970289059552698","0.994005554827139"
"No","2018","Couple + C. LE 16 ","(3b) higher tertiary education","1230","0.967732305370488","0.958066742104167","0.977397868636809"
"No","2018","Couple + C. GT 16 ","(0) in school","109","0.95093752721838","0.910934782611388","0.990940271825373"
"No","2018","Couple + C. GT 16 ","(1a) inadequately completed","46","0.985300789828474","0.950895075640141","1.01970650401681"
"No","2018","Couple + C. GT 16 ","(1b) general elementary school","210","0.955204292502896","0.927682003122139","0.982726581883652"
"No","2018","Couple + C. GT 16 ","(1c) basic vocational qualification","498","0.983009120586622","0.971792818295715","0.994225422877528"
"No","2018","Couple + C. GT 16 ","(2b) intermediate general qualification","122","0.946392794122629","0.906748147906615","0.986037440338643"
"No","2018","Couple + C. GT 16 ","(2a) intermediate vocational","653","0.983350539558532","0.97364008777324","0.993060991343824"
"No","2018","Couple + C. GT 16 ","(2c_gen) general maturity certificate","294","0.917577118808593","0.887207593927419","0.947946643689767"
"No","2018","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","279","0.967232126372969","0.946671263638943","0.987792989106994"
"No","2018","Couple + C. GT 16 ","(3a) lower tertiary education","176","0.980523461244111","0.96039114758247","1.00065577490575"
"No","2018","Couple + C. GT 16 ","(3b) higher tertiary education","317","0.954806727797384","0.932257383385942","0.977356072208826"
"No","2018","Couple + C. LE and GT 16","(0) in school","135","0.95977863995612","0.927115750057696","0.992441529854544"
"No","2018","Couple + C. LE and GT 16","(1a) inadequately completed","68","0.995101524131337","0.978627954049199","1.01157509421347"
"No","2018","Couple + C. LE and GT 16","(1b) general elementary school","186","0.968857931162004","0.944223916988352","0.993491945335656"
"No","2018","Couple + C. LE and GT 16","(1c) basic vocational qualification","258","0.977638175560195","0.95980253053043","0.995473820589959"
"No","2018","Couple + C. LE and GT 16","(2b) intermediate general qualification","134","0.95716961421865","0.92386730388363","0.99047192455367"
"No","2018","Couple + C. LE and GT 16","(2a) intermediate vocational","390","0.934777770230836","0.911078658277596","0.958476882184075"
"No","2018","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","212","0.892804322846498","0.852996275354442","0.932612370338553"
"No","2018","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","204","0.974440928205856","0.953247140164942","0.995634716246769"
"No","2018","Couple + C. LE and GT 16","(3a) lower tertiary education","101","0.932396736284068","0.884825941647953","0.979967530920183"
"No","2018","Couple + C. LE and GT 16","(3b) higher tertiary education","240","0.975282388187336","0.955919592675188","0.994645183699485"
"Yes","2019","1-pers.-HH","(0) in school","","","",""
"Yes","2019","1-pers.-HH","(1a) inadequately completed","1","","",""
"Yes","2019","1-pers.-HH","(1b) general elementary school","5","","",""
"Yes","2019","1-pers.-HH","(1c) basic vocational qualification","12","","",""
"Yes","2019","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Yes","2019","1-pers.-HH","(2a) intermediate vocational","29","","",""
"Yes","2019","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"Yes","2019","1-pers.-HH","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2019","1-pers.-HH","(3a) lower tertiary education","11","","",""
"Yes","2019","1-pers.-HH","(3b) higher tertiary education","36","0.0465849156514979","0.0318516003151843","0.0613182309878114"
"Yes","2019","(Married) couple without C. ","(0) in school","","","",""
"Yes","2019","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2019","(Married) couple without C. ","(1b) general elementary school","9","","",""
"Yes","2019","(Married) couple without C. ","(1c) basic vocational qualification","25","","",""
"Yes","2019","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Yes","2019","(Married) couple without C. ","(2a) intermediate vocational","35","0.0147968555503838","0.00967775757506127","0.0199159535257064"
"Yes","2019","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"Yes","2019","(Married) couple without C. ","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2019","(Married) couple without C. ","(3a) lower tertiary education","18","","",""
"Yes","2019","(Married) couple without C. ","(3b) higher tertiary education","51","0.0471415054218829","0.0370843651796726","0.0571986456640932"
"Yes","2019","Single parent ","(0) in school","","","",""
"Yes","2019","Single parent ","(1a) inadequately completed","1","","",""
"Yes","2019","Single parent ","(1b) general elementary school","6","","",""
"Yes","2019","Single parent ","(1c) basic vocational qualification","5","","",""
"Yes","2019","Single parent ","(2b) intermediate general qualification","9","","",""
"Yes","2019","Single parent ","(2a) intermediate vocational","18","","",""
"Yes","2019","Single parent ","(2c_gen) general maturity certificate","12","","",""
"Yes","2019","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2019","Single parent ","(3a) lower tertiary education","1","","",""
"Yes","2019","Single parent ","(3b) higher tertiary education","4","","",""
"Yes","2019","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2019","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"Yes","2019","Couple + C. LE 16 ","(1b) general elementary school","10","","",""
"Yes","2019","Couple + C. LE 16 ","(1c) basic vocational qualification","29","","",""
"Yes","2019","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2019","Couple + C. LE 16 ","(2a) intermediate vocational","59","0.0578930394169707","0.0446128841590224","0.071173194674919"
"Yes","2019","Couple + C. LE 16 ","(2c_gen) general maturity certificate","6","","",""
"Yes","2019","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","43","0.0948624312047605","0.0737071516762896","0.116017710733231"
"Yes","2019","Couple + C. LE 16 ","(3a) lower tertiary education","18","","",""
"Yes","2019","Couple + C. LE 16 ","(3b) higher tertiary education","49","0.0560390650454103","0.0437520041007742","0.0683261259900464"
"Yes","2019","Couple + C. GT 16 ","(0) in school","4","","",""
"Yes","2019","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Yes","2019","Couple + C. GT 16 ","(1b) general elementary school","9","","",""
"Yes","2019","Couple + C. GT 16 ","(1c) basic vocational qualification","8","","",""
"Yes","2019","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Yes","2019","Couple + C. GT 16 ","(2a) intermediate vocational","12","","",""
"Yes","2019","Couple + C. GT 16 ","(2c_gen) general maturity certificate","20","","",""
"Yes","2019","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2019","Couple + C. GT 16 ","(3a) lower tertiary education","6","","",""
"Yes","2019","Couple + C. GT 16 ","(3b) higher tertiary education","10","","",""
"Yes","2019","Couple + C. LE and GT 16","(0) in school","5","","",""
"Yes","2019","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Yes","2019","Couple + C. LE and GT 16","(1b) general elementary school","6","","",""
"Yes","2019","Couple + C. LE and GT 16","(1c) basic vocational qualification","9","","",""
"Yes","2019","Couple + C. LE and GT 16","(2b) intermediate general qualification","8","","",""
"Yes","2019","Couple + C. LE and GT 16","(2a) intermediate vocational","12","","",""
"Yes","2019","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","19","","",""
"Yes","2019","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2019","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Yes","2019","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"No","2019","1-pers.-HH","(0) in school","","","",""
"No","2019","1-pers.-HH","(1a) inadequately completed","58","0.981457581522886","0.947035189885635","1.01587997316014"
"No","2019","1-pers.-HH","(1b) general elementary school","318","0.986580667329612","0.974032549447075","0.99912878521215"
"No","2019","1-pers.-HH","(1c) basic vocational qualification","880","0.983620566679618","0.97529087549839","0.991950257860847"
"No","2019","1-pers.-HH","(2b) intermediate general qualification","87","0.992318680977253","0.974077613917412","1.01055974803709"
"No","2019","1-pers.-HH","(2a) intermediate vocational","916","0.97449185977032","0.964439669683125","0.984544049857514"
"No","2019","1-pers.-HH","(2c_gen) general maturity certificate","233","0.933654785146836","0.902553487928873","0.964756082364798"
"No","2019","1-pers.-HH","(2c_voc) vocational maturity certificate","405","0.971784674538773","0.955891611042027","0.98767773803552"
"No","2019","1-pers.-HH","(3a) lower tertiary education","360","0.976802369627721","0.961484925652391","0.99211981360305"
"No","2019","1-pers.-HH","(3b) higher tertiary education","750","0.953415084348502","0.938681769012189","0.968148399684816"
"No","2019","(Married) couple without C. ","(0) in school","4","","",""
"No","2019","(Married) couple without C. ","(1a) inadequately completed","87","1","1","1"
"No","2019","(Married) couple without C. ","(1b) general elementary school","442","0.984405625992341","0.972970766392987","0.995840485591696"
"No","2019","(Married) couple without C. ","(1c) basic vocational qualification","1914","0.983850205138377","0.978239632598001","0.989460777678752"
"No","2019","(Married) couple without C. ","(2b) intermediate general qualification","174","0.993114863847931","0.980932895543308","1.00529683215255"
"No","2019","(Married) couple without C. ","(2a) intermediate vocational","2102","0.985203144449616","0.980084046474294","0.990322242424939"
"No","2019","(Married) couple without C. ","(2c_gen) general maturity certificate","223","0.969253027274559","0.9469428029332","0.991563251615917"
"No","2019","(Married) couple without C. ","(2c_voc) vocational maturity certificate","716","0.982239049057126","0.972670760687359","0.991807337426894"
"No","2019","(Married) couple without C. ","(3a) lower tertiary education","846","0.972669436971876","0.961797719843658","0.983541154100095"
"No","2019","(Married) couple without C. ","(3b) higher tertiary education","1655","0.952858494578117","0.942801354335907","0.962915634820327"
"No","2019","Single parent ","(0) in school","69","1","1","1"
"No","2019","Single parent ","(1a) inadequately completed","62","0.99224664388039","0.97058793810487","1.01390534965591"
"No","2019","Single parent ","(1b) general elementary school","170","0.975422134630707","0.952547185294588","0.998297083966826"
"No","2019","Single parent ","(1c) basic vocational qualification","263","0.984566491687232","0.969808218349216","0.999324765025248"
"No","2019","Single parent ","(2b) intermediate general qualification","128","0.971562158404029","0.94372842787317","0.999395888934889"
"No","2019","Single parent ","(2a) intermediate vocational","435","0.96511736385624","0.94822098248076","0.98201374523172"
