"ple0008","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Less good","2013","(Married) couple without C. ","West Germany","1019","0.164085725948548","0.155038350595131","0.173133101301965","4"
"Less good","2013","Single parent ","West Germany","354","0.131656323241974","0.118032236339842","0.145280410144107","4"
"Less good","2013","(Married) couple without C. ","East Germany","365","0.182178097346751","0.165677138356536","0.198679056336965","4"
"Less good","2013","Single parent ","East Germany","79","0.108722247641387","0.0836888030428341","0.133755692239939","4"
"Less good","2013","Couple + C. LE 16 ","West Germany","644","0.0889455657638098","0.0821731520494491","0.0957179794781704","4"
"Less good","2013","Couple + C. LE 16 ","East Germany","137","0.085251331384337","0.0706856025430355","0.0998170602256386","4"
"Less good","2013","Couple + C. LE and GT 16","West Germany","233","0.116575264417142","0.103225930824302","0.129924598009982","4"
"Less good","2013","Couple + C. GT 16 ","East Germany","68","0.0931813946809864","0.0699799916016128","0.11638279776036","4"
"Less good","2013","Couple + C. GT 16 ","West Germany","330","0.115519691619275","0.103738736998831","0.127300646239719","4"
"Less good","2013","Couple + C. LE and GT 16","East Germany","40","0.128377357762591","0.0929251320093142","0.163829583515868","4"
"Poor","2013","1-pers.-HH","West Germany","173","0.0637817117622927","0.0550621013472376","0.0725013221773478","5"
"Poor","2013","1-pers.-HH","East Germany","47","0.0532970359071111","0.0388526650362999","0.0677414067779223","5"
"Poor","2013","(Married) couple without C. ","West Germany","283","0.0469586294460968","0.0417906602116906","0.0521265986805029","5"
"Poor","2013","(Married) couple without C. ","East Germany","118","0.0667426899731223","0.0560734302212626","0.077411949724982","5"
"Poor","2013","Single parent ","West Germany","92","0.04476642311763","0.0364339924567651","0.0530988537784948","5"
"Poor","2013","Single parent ","East Germany","22","","","","5"
"Poor","2013","Couple + C. LE 16 ","West Germany","129","0.0162658453419714","0.0132564006874818","0.019275289996461","5"
"Poor","2013","Couple + C. LE 16 ","East Germany","26","","","","5"
"Poor","2013","Couple + C. GT 16 ","West Germany","82","0.0279489779956271","0.0218741234338028","0.0340238325574515","5"
"Poor","2013","Couple + C. GT 16 ","East Germany","15","","","","5"
"Poor","2013","Couple + C. LE and GT 16","West Germany","41","0.0184429388270527","0.0128460788411085","0.0240397988129969","5"
"Poor","2013","Couple + C. LE and GT 16","East Germany","8","","","","5"
"Satisfactory","2013","1-pers.-HH","West Germany","986","0.331479922675136","0.314682359708832","0.34827748564144","3"
"Satisfactory","2013","(Married) couple without C. ","West Germany","2338","0.371338417727469","0.359535218481527","0.383141616973411","3"
"Satisfactory","2013","1-pers.-HH","East Germany","354","0.373343831451835","0.342240322732638","0.404447340171032","3"
"Satisfactory","2013","(Married) couple without C. ","East Germany","864","0.39928859039924","0.3783518954281","0.42022528537038","3"
"Satisfactory","2013","Single parent ","West Germany","678","0.288716243260348","0.270456369301299","0.306976117219396","3"
"Satisfactory","2013","Single parent ","East Germany","182","0.294668930152513","0.258006727880772","0.331331132424253","3"
"Satisfactory","2013","Couple + C. LE 16 ","West Germany","1716","0.263858658144251","0.253373488888345","0.274343827400157","3"
"Satisfactory","2013","Couple + C. LE 16 ","East Germany","369","0.27325852977809","0.25001470580098","0.296502353755199","3"
"Satisfactory","2013","Couple + C. GT 16 ","West Germany","823","0.315183686285419","0.298060786987846","0.332306585582992","3"
"Satisfactory","2013","Couple + C. GT 16 ","East Germany","192","0.325206774836416","0.287816850698563","0.362596698974269","3"
"Satisfactory","2013","Couple + C. LE and GT 16","West Germany","571","0.249756705021067","0.231750124671403","0.267763285370731","3"
"Satisfactory","2013","Couple + C. LE and GT 16","East Germany","87","0.229258039261078","0.184707616808442","0.273808461713713","3"
"Very good","2013","1-pers.-HH","West Germany","316","0.0843656111229606","0.074448065386598","0.0942831568593231","1"
"Very good","2013","1-pers.-HH","East Germany","70","0.07921731657531","0.0618501540272229","0.0965844791233972","1"
"Very good","2013","(Married) couple without C. ","West Germany","544","0.0797112758828647","0.0730947766391131","0.0863277751266164","1"
"Very good","2013","(Married) couple without C. ","East Germany","73","0.0392590343377736","0.0309566143999092","0.0475614542756381","1"
"Very good","2013","Single parent ","West Germany","330","0.150141770481448","0.135748326251709","0.164535214711187","1"
"Very good","2013","Single parent ","East Germany","70","0.151719318216567","0.122869366003415","0.180569270429718","1"
"Very good","2013","Couple + C. LE 16 ","West Germany","1023","0.144476578324519","0.136112389240544","0.152840767408494","1"
"Very good","2013","Couple + C. LE 16 ","East Germany","166","0.129744510929092","0.112217872597181","0.147271149261002","1"
"Very good","2013","Couple + C. GT 16 ","West Germany","407","0.138669156204869","0.125931681792598","0.151406630617141","1"
"Very good","2013","Couple + C. GT 16 ","East Germany","66","0.104055247223792","0.0796848817161327","0.128425612731452","1"
"Very good","2013","Couple + C. LE and GT 16","West Germany","394","0.176806620211952","0.16093680756955","0.192676432854354","1"
"Very good","2013","Couple + C. LE and GT 16","East Germany","43","0.0886220683202554","0.0585020499117816","0.118742086728729","1"
"Good","2014","1-pers.-HH","West Germany","887","0.31563141875828","0.298285947428236","0.332976890088324","2"
"Good","2014","(Married) couple without C. ","East Germany","686","0.324736677355576","0.304391188177409","0.345082166533743","2"
"Good","2014","(Married) couple without C. ","West Germany","2097","0.351434951676671","0.339323490324409","0.363546413028933","2"
"Good","2014","Couple + C. LE 16 ","West Germany","2690","0.478284752505131","0.465251491318387","0.491318013691875","2"
"Good","2014","Couple + C. LE 16 ","East Germany","662","0.527100332990429","0.499119153851708","0.555081512129149","2"
"Good","2014","1-pers.-HH","East Germany","268","0.300919139513958","0.271036950179939","0.330801328847976","2"
"Good","2014","Single parent ","West Germany","749","0.355758019508225","0.334622806029093","0.376893232987356","2"
"Good","2014","Single parent ","East Germany","207","0.418424925910023","0.374477132279756","0.46237271954029","2"
"Good","2014","Couple + C. GT 16 ","West Germany","1098","0.406468974304936","0.387393777288203","0.425544171321669","2"
"Good","2014","Couple + C. GT 16 ","East Germany","234","0.448813435732602","0.406628275930482","0.490998595534723","2"
"Good","2014","Couple + C. LE and GT 16","West Germany","867","0.458880367413956","0.436694950787571","0.481065784040341","2"
"Good","2014","Couple + C. LE and GT 16","East Germany","152","0.466352223752606","0.410548487003179","0.522155960502033","2"
"Less good","2014","1-pers.-HH","West Germany","493","0.180371822938872","0.166022092350263","0.19472155352748","4"
"Less good","2014","(Married) couple without C. ","West Germany","1043","0.18019352442828","0.170443121483886","0.189943927372674","4"
"Less good","2014","Single parent ","East Germany","76","0.165148624139267","0.132068473864704","0.19822877441383","4"
"Less good","2014","1-pers.-HH","East Germany","194","0.196937282993139","0.171027575843051","0.222846990143227","4"
"Less good","2014","(Married) couple without C. ","East Germany","363","0.189632600367072","0.17260068991132","0.206664510822824","4"
"Less good","2014","Single parent ","West Germany","318","0.165894976946583","0.14947276074587","0.182317193147296","4"
"Less good","2014","Couple + C. LE 16 ","West Germany","550","0.0927148139090521","0.0851475384822287","0.100282089335875","4"
"Less good","2014","Couple + C. GT 16 ","West Germany","302","0.127454089159086","0.114503049027059","0.140405129291113","4"
"Less good","2014","Couple + C. LE 16 ","East Germany","96","0.0947449098698261","0.0783315196883771","0.111158300051275","4"
"Less good","2014","Couple + C. LE and GT 16","East Germany","25","","","","4"
"Less good","2014","Couple + C. GT 16 ","East Germany","61","0.101008346015449","0.0754499307412048","0.126566761289693","4"
"Less good","2014","Couple + C. LE and GT 16","West Germany","203","0.102578714670552","0.0890704981207781","0.116086931220326","4"
"Poor","2014","1-pers.-HH","West Germany","160","0.0602370776169534","0.051357505060919","0.0691166501729878","5"
"Poor","2014","1-pers.-HH","East Germany","49","0.0574033539516457","0.0422483735009643","0.0725583344023272","5"
"Poor","2014","(Married) couple without C. ","West Germany","255","0.0430567755837822","0.0379073221026072","0.0482062290649573","5"
"Poor","2014","(Married) couple without C. ","East Germany","114","0.0536756683651924","0.0438835959158817","0.063467740814503","5"
"Poor","2014","Single parent ","West Germany","76","0.0394804299845903","0.0308833924127436","0.048077467556437","5"
"Poor","2014","Single parent ","East Germany","18","","","","5"
"Poor","2014","Couple + C. LE 16 ","West Germany","87","0.0124953973157801","0.00959713516622487","0.0153936594653354","5"
"Poor","2014","Couple + C. LE 16 ","East Germany","10","","","","5"
"Poor","2014","Couple + C. GT 16 ","West Germany","66","0.0208452458249265","0.0152969092624686","0.0263935823873845","5"
"Poor","2014","Couple + C. GT 16 ","East Germany","16","","","","5"
"Poor","2014","Couple + C. LE and GT 16","West Germany","51","0.0297747258393375","0.0222075925787886","0.0373418590998864","5"
"Poor","2014","Couple + C. LE and GT 16","East Germany","9","","","","5"
"Satisfactory","2014","1-pers.-HH","West Germany","939","0.350382825280056","0.332577450707626","0.368188199852486","3"
"Satisfactory","2014","1-pers.-HH","East Germany","329","0.353183336884393","0.322043631171838","0.384323042596949","3"
"Satisfactory","2014","(Married) couple without C. ","West Germany","2160","0.350726993832013","0.338621135937749","0.362832851726276","3"
"Satisfactory","2014","(Married) couple without C. ","East Germany","801","0.396374090380998","0.375121961064788","0.417626219697208","3"
"Satisfactory","2014","Single parent ","West Germany","604","0.317392301962202","0.296843402642669","0.337941201281735","3"
"Satisfactory","2014","Single parent ","East Germany","134","0.252989852046493","0.214260501749811","0.291719202343176","3"
"Satisfactory","2014","Couple + C. LE 16 ","West Germany","1615","0.284022315506699","0.272256581090605","0.295788049922794","3"
"Satisfactory","2014","Couple + C. LE 16 ","East Germany","328","0.276305351275897","0.25124384377205","0.301366858779744","3"
"Satisfactory","2014","Couple + C. GT 16 ","West Germany","732","0.302477415832977","0.284638878879723","0.32031595278623","3"
"Satisfactory","2014","Couple + C. LE and GT 16","East Germany","85","0.298735474864528","0.247536267531897","0.349934682197159","3"
"Satisfactory","2014","Couple + C. GT 16 ","East Germany","173","0.314463635362695","0.27508343454665","0.353843836178739","3"
"Satisfactory","2014","Couple + C. LE and GT 16","West Germany","539","0.259493549774392","0.239977185704293","0.279009913844491","3"
"Very good","2014","1-pers.-HH","West Germany","279","0.0933768554058386","0.0825180016768207","0.104235709134856","1"
"Very good","2014","1-pers.-HH","East Germany","65","0.0915568866568642","0.0727672588250602","0.110346514488668","1"
"Very good","2014","(Married) couple without C. ","West Germany","414","0.0745877544792543","0.0679227769603417","0.081252731998167","1"
"Very good","2014","(Married) couple without C. ","East Germany","71","0.0355809635311615","0.0275325992746664","0.0436293277876566","1"
"Very good","2014","Couple + C. LE 16 ","West Germany","701","0.132482720763338","0.123637437364444","0.141328004162232","1"
"Very good","2014","Single parent ","West Germany","224","0.1214742715984","0.107052315373141","0.13589622782366","1"
"Very good","2014","Single parent ","East Germany","49","0.133422894104616","0.103129760922719","0.163716027286514","1"
"Very good","2014","Couple + C. LE 16 ","East Germany","127","0.0959094332650004","0.0794061066890481","0.112412759840953","1"
"Very good","2014","Couple + C. GT 16 ","West Germany","349","0.142754274878075","0.129168611681365","0.156339938074784","1"
"Very good","2014","Couple + C. GT 16 ","East Germany","50","0.0917647219328437","0.0672789092700915","0.116250534595596","1"
"Very good","2014","Couple + C. LE and GT 16","West Germany","278","0.149272642301762","0.133407041802957","0.165138242800567","1"
"Very good","2014","Couple + C. LE and GT 16","East Germany","36","0.109451425098211","0.0745278721617144","0.144374978034707","1"
"Good","2015","(Married) couple without C. ","West Germany","2097","0.339096732606645","0.327059891730052","0.351133573483237","2"
"Good","2015","1-pers.-HH","East Germany","278","0.317729064870716","0.287293935457525","0.348164194283908","2"
"Good","2015","1-pers.-HH","West Germany","946","0.332811390597299","0.31546862396257","0.350154157232027","2"
"Good","2015","(Married) couple without C. ","East Germany","640","0.306671380637804","0.286492883636519","0.32684987763909","2"
"Good","2015","Single parent ","West Germany","746","0.405586048258214","0.383725693503243","0.427446403013185","2"
"Good","2015","Single parent ","East Germany","186","0.397240526964437","0.352717170418734","0.441763883510139","2"
"Good","2015","Couple + C. GT 16 ","West Germany","1048","0.40602850908887","0.386700669387941","0.425356348789799","2"
"Good","2015","Couple + C. LE and GT 16","East Germany","154","0.508708582736684","0.453236443414363","0.564180722059004","2"
"Good","2015","Couple + C. LE 16 ","West Germany","2753","0.484839106442777","0.471793753897021","0.497884458988533","2"
"Good","2015","Couple + C. LE 16 ","East Germany","587","0.530632643725718","0.50177628691605","0.559489000535385","2"
"Good","2015","Couple + C. GT 16 ","East Germany","206","0.409499220521387","0.365735523870896","0.453262917171879","2"
"Good","2015","Couple + C. LE and GT 16","West Germany","848","0.46306716906624","0.44082119574801","0.485313142384469","2"
"Less good","2015","1-pers.-HH","West Germany","515","0.192081503384241","0.177583055012709","0.206579951755772","4"
"Less good","2015","1-pers.-HH","East Germany","176","0.191084789276045","0.165384808115264","0.216784770436826","4"
"Less good","2015","(Married) couple without C. ","West Germany","981","0.166775054747899","0.157296798518717","0.176253310977082","4"
"Less good","2015","(Married) couple without C. ","East Germany","328","0.167050892718697","0.150727280821444","0.18337450461595","4"
"Less good","2015","Single parent ","West Germany","301","0.136009294129121","0.120747343885218","0.151271244373024","4"
"Less good","2015","Single parent ","East Germany","68","0.124452276010238","0.0944170825115418","0.154487469508934","4"
"Less good","2015","Couple + C. LE 16 ","West Germany","518","0.093716811785454","0.0861095866396331","0.101324036931275","4"
"Less good","2015","Couple + C. LE 16 ","East Germany","110","0.109213139830853","0.0911782944082667","0.12724798525344","4"
"Less good","2015","Couple + C. LE and GT 16","West Germany","204","0.101208296449509","0.0877525739684311","0.114664018930586","4"
"Less good","2015","Couple + C. GT 16 ","East Germany","67","0.141964584131357","0.110903269269434","0.173025898993281","4"
"Less good","2015","Couple + C. GT 16 ","West Germany","306","0.124936118947778","0.111922858100919","0.137949379794636","4"
"Less good","2015","Couple + C. LE and GT 16","East Germany","35","0.119530293625527","0.0835332365833135","0.155527350667741","4"
"Poor","2015","1-pers.-HH","West Germany","152","0.0606474154455754","0.0518629478746069","0.0694318830165439","5"
"Poor","2015","1-pers.-HH","East Germany","52","0.0640442817423193","0.0480400041397259","0.0800485593449127","5"
"Poor","2015","(Married) couple without C. ","West Germany","239","0.044954126754013","0.0396857276605301","0.050222525847496","5"
"Poor","2015","(Married) couple without C. ","East Germany","120","0.0730412643254742","0.0616545881875447","0.0844279404634038","5"
"Poor","2015","Single parent ","West Germany","84","0.0420767904894034","0.0331384302192643","0.0510151507595426","5"
"Poor","2015","Single parent ","East Germany","16","","","","5"
"Poor","2015","Couple + C. LE 16 ","West Germany","72","0.010290211672015","0.0076559941016107","0.0129244292424192","5"
"Poor","2015","Couple + C. LE 16 ","East Germany","18","","","","5"
"Poor","2015","Couple + C. GT 16 ","West Germany","58","0.0234584584804105","0.0175015991160135","0.0294153178448074","5"
"Poor","2015","Couple + C. GT 16 ","East Germany","12","","","","5"
"Poor","2015","Couple + C. LE and GT 16","West Germany","36","0.0215660222953865","0.0150853475661385","0.0280466970246344","5"
"Poor","2015","Couple + C. LE and GT 16","East Germany","6","","","","5"
"Satisfactory","2015","1-pers.-HH","West Germany","918","0.33620481543632","0.318818242318026","0.353591388554615","3"
"Satisfactory","2015","1-pers.-HH","East Germany","325","0.346665032036766","0.315555662115174","0.377774401958359","3"
"Satisfactory","2015","(Married) couple without C. ","West Germany","2101","0.358757331117332","0.346562006468497","0.370952655766168","3"
"Satisfactory","2015","(Married) couple without C. ","East Germany","815","0.403304933686846","0.381837723052511","0.42477214432118","3"
"Satisfactory","2015","Single parent ","West Germany","578","0.2949921312818","0.274688514742584","0.315295747821017","3"
"Satisfactory","2015","Single parent ","East Germany","147","0.338649805743505","0.295589187702788","0.381710423784221","3"
"Satisfactory","2015","Couple + C. LE 16 ","West Germany","1497","0.279090014317133","0.267381596152028","0.290798432482239","3"
"Satisfactory","2015","Couple + C. LE 16 ","East Germany","325","0.261259008181057","0.235856896993009","0.286661119369104","3"
"Satisfactory","2015","Couple + C. GT 16 ","West Germany","763","0.314022978879376","0.295756377601976","0.332289580156776","3"
"Satisfactory","2015","Couple + C. LE and GT 16","East Germany","86","0.226967043452394","0.180488640269203","0.273445446635585","3"
"Satisfactory","2015","Couple + C. GT 16 ","East Germany","157","0.340853288637949","0.298668875583461","0.383037701692438","3"
"Satisfactory","2015","Couple + C. LE and GT 16","West Germany","517","0.247168718524204","0.227923846930206","0.266413590118202","3"
"Very good","2015","(Married) couple without C. ","East Germany","103","0.0499315286311789","0.0404003302132488","0.0594627270491091","1"
"Very good","2015","Couple + C. LE 16 ","West Germany","798","0.132063855782621","0.123226518530375","0.140901193034866","1"
"Very good","2015","Couple + C. LE 16 ","East Germany","109","0.0830659444545288","0.0671083056094036","0.0990235832996539","1"
"Very good","2015","1-pers.-HH","West Germany","305","0.0782548751365646","0.0683703433165197","0.0881394069566094","1"
"Very good","2015","1-pers.-HH","East Germany","68","0.0804768320741534","0.0626946513686571","0.0982590127796497","1"
"Very good","2015","(Married) couple without C. ","West Germany","524","0.0904167547741107","0.0831250772957873","0.0977084322524341","1"
"Very good","2015","Single parent ","West Germany","229","0.121335735841461","0.10679866018572","0.135872811497202","1"
"Very good","2015","Single parent ","East Germany","47","0.100648820197906","0.0732735698608983","0.128024070534913","1"
"Very good","2015","Couple + C. GT 16 ","West Germany","305","0.131553934603565","0.118251056933356","0.144856812273775","1"
"Very good","2015","Couple + C. GT 16 ","East Germany","43","0.0944259460620286","0.0684012971391436","0.120450594984914","1"
"Very good","2015","Couple + C. LE and GT 16","West Germany","325","0.166989793664661","0.150350320875102","0.18362926645422","1"
"Very good","2015","Couple + C. LE and GT 16","East Germany","31","0.118661062048252","0.0827774305186129","0.154544693577891","1"
"Good","2016","1-pers.-HH","West Germany","1066","0.317615040608813","0.302005473663049","0.333224607554577","2"
"Good","2016","(Married) couple without C. ","East Germany","654","0.335541338310472","0.314404304877423","0.356678371743522","2"
"Good","2016","Couple + C. LE 16 ","West Germany","2861","0.486330385494538","0.47407081427975","0.498589956709327","2"
"Good","2016","(Married) couple without C. ","West Germany","1946","0.352675157839072","0.340191030059202","0.365159285618941","2"
"Good","2016","Single parent ","East Germany","191","0.41449071438819","0.372189432755259","0.45679199602112","2"
"Good","2016","1-pers.-HH","East Germany","334","0.312847357461067","0.285207989986546","0.340486724935589","2"
"Good","2016","Single parent ","West Germany","734","0.394215867347184","0.372761266509739","0.415670468184628","2"
"Good","2016","Couple + C. GT 16 ","East Germany","184","0.475816806300204","0.428167860058738","0.523465752541669","2"
"Good","2016","Couple + C. LE 16 ","East Germany","646","0.50891506170515","0.482198048309131","0.535632075101169","2"
"Good","2016","Couple + C. GT 16 ","West Germany","994","0.426210574642817","0.406479178744962","0.445941970540671","2"
"Good","2016","Couple + C. LE and GT 16","East Germany","171","0.514524187640975","0.463939490570284","0.565108884711666","2"
"Good","2016","Couple + C. LE and GT 16","West Germany","910","0.462809400656377","0.441659202566165","0.483959598746589","2"
"Less good","2016","1-pers.-HH","West Germany","545","0.188338764292346","0.175229362863381","0.20144816572131","4"
"Less good","2016","1-pers.-HH","East Germany","197","0.218261244422091","0.193637483881296","0.242885004962886","4"
"Less good","2016","(Married) couple without C. ","East Germany","332","0.165293487064859","0.148665801374674","0.181921172755044","4"
"Less good","2016","Single parent ","West Germany","327","0.159744498311612","0.143659794098789","0.175829202524434","4"
"Less good","2016","(Married) couple without C. ","West Germany","969","0.179065171214408","0.169047436302385","0.18908290612643","4"
"Less good","2016","Single parent ","East Germany","87","0.172797754441175","0.140333597520988","0.205261911361361","4"
"Less good","2016","Couple + C. LE 16 ","West Germany","604","0.0897007459031471","0.0826917184528934","0.0967097733534007","4"
"Less good","2016","Couple + C. LE 16 ","East Germany","124","0.0928403426275008","0.077330864656013","0.108349820598989","4"
"Less good","2016","Couple + C. GT 16 ","West Germany","288","0.12165114861809","0.108608642297969","0.134693654938212","4"
"Less good","2016","Couple + C. LE and GT 16","West Germany","220","0.0878604520693318","0.0758522908207702","0.0998686133178934","4"
"Less good","2016","Couple + C. LE and GT 16","East Germany","41","0.0959218650526422","0.0661165135922485","0.125727216513036","4"
"Less good","2016","Couple + C. GT 16 ","East Germany","63","0.116925423940749","0.0862673383106179","0.14758350957088","4"
"Poor","2016","1-pers.-HH","West Germany","185","0.0649913577394865","0.056726008302265","0.0732567071767081","5"
"Poor","2016","1-pers.-HH","East Germany","56","0.040975408104491","0.0291582850004263","0.0527925312085558","5"
"Poor","2016","(Married) couple without C. ","West Germany","231","0.0400187878939191","0.0348975734065334","0.0451400023813049","5"
"Poor","2016","(Married) couple without C. ","East Germany","105","0.0652296125940853","0.0541758048397794","0.0762834203483912","5"
"Poor","2016","Single parent ","West Germany","100","0.0391036043526171","0.0305933778549853","0.0476138308502488","5"
"Poor","2016","Single parent ","East Germany","27","","","","5"
"Poor","2016","Couple + C. LE 16 ","West Germany","125","0.017948652305387","0.0146921554695303","0.0212051491412437","5"
"Poor","2016","Couple + C. LE 16 ","East Germany","25","","","","5"
"Poor","2016","Couple + C. GT 16 ","West Germany","59","0.0278332320524588","0.0212699414195692","0.0343965226853484","5"
"Poor","2016","Couple + C. GT 16 ","East Germany","17","","","","5"
"Poor","2016","Couple + C. LE and GT 16","West Germany","73","0.0290502068713171","0.0219262357083292","0.036174178034305","5"
"Poor","2016","Couple + C. LE and GT 16","East Germany","7","","","","5"
"Satisfactory","2016","1-pers.-HH","West Germany","1000","0.345680307551012","0.329734081474046","0.361626533627978","3"
"Satisfactory","2016","1-pers.-HH","East Germany","344","0.329690949767083","0.301667196642246","0.357714702891921","3"
"Satisfactory","2016","(Married) couple without C. ","West Germany","2051","0.360881311911092","0.348333078506832","0.373429545315352","3"
"Satisfactory","2016","(Married) couple without C. ","East Germany","738","0.386531346375051","0.364732897940717","0.408329794809385","3"
"Satisfactory","2016","Single parent ","West Germany","536","0.286568004284355","0.266716904038126","0.306419104530584","3"
"Satisfactory","2016","Single parent ","East Germany","143","0.248629034107783","0.211515496263786","0.28574257195178","3"
"Satisfactory","2016","Couple + C. LE 16 ","East Germany","334","0.307671996204703","0.28300666890243","0.332337323506975","3"
"Satisfactory","2016","Couple + C. LE 16 ","West Germany","1551","0.265077959425518","0.25425178336065","0.275904135490386","3"
"Satisfactory","2016","Couple + C. LE and GT 16","West Germany","545","0.254183653657327","0.235714843838682","0.272652463475972","3"
"Satisfactory","2016","Couple + C. GT 16 ","East Germany","119","0.268118281677967","0.225853801798793","0.310382761557141","3"
"Satisfactory","2016","Couple + C. LE and GT 16","East Germany","100","0.298866284956691","0.252535320019051","0.34519724989433","3"
"Satisfactory","2016","Couple + C. GT 16 ","West Germany","762","0.310763703003481","0.292297881033389","0.329229524973573","3"
"Very good","2016","1-pers.-HH","West Germany","621","0.0833745298083434","0.0741054150115846","0.0926436446051022","1"
"Very good","2016","Single parent ","West Germany","296","0.120368025704233","0.106082358983193","0.134653692425273","1"
"Very good","2016","(Married) couple without C. ","East Germany","88","0.0474042156555327","0.0378916023047642","0.0569168290063012","1"
"Very good","2016","Single parent ","East Germany","73","0.122163350192914","0.094043917740526","0.150282782645302","1"
"Very good","2016","Couple + C. LE 16 ","West Germany","1244","0.14094225687141","0.132407337370822","0.149477176371997","1"
"Very good","2016","Couple + C. LE 16 ","East Germany","216","0.0810669462143755","0.066480456428689","0.095653436000062","1"
"Very good","2016","1-pers.-HH","East Germany","150","0.0982250402452668","0.0804833318179837","0.11596674867255","1"
"Very good","2016","(Married) couple without C. ","West Germany","430","0.06735957114151","0.0608107005446977","0.0739084417383223","1"
"Very good","2016","Couple + C. GT 16 ","West Germany","310","0.113541341683153","0.100883032940931","0.126199650425375","1"
"Very good","2016","Couple + C. LE and GT 16","East Germany","56","0.0803949724790512","0.0528750268805391","0.107914918077563","1"
"Very good","2016","Couple + C. GT 16 ","East Germany","39","0.121538494448655","0.0903632290526585","0.152713759844651","1"
"Very good","2016","Couple + C. LE and GT 16","West Germany","387","0.166096286745647","0.150309742654121","0.181882830837173","1"
"Good","2017","1-pers.-HH","West Germany","1245","0.31205133576887","0.297496847914839","0.3266058236229","2"
"Good","2017","1-pers.-HH","East Germany","380","0.345000285419465","0.317796498308816","0.372204072530114","2"
"Good","2017","(Married) couple without C. ","West Germany","2314","0.351690768812652","0.339940762737129","0.363440774888175","2"
"Good","2017","(Married) couple without C. ","East Germany","766","0.346676733455416","0.326370317702088","0.366983149208743","2"
"Good","2017","Single parent ","West Germany","774","0.347966723063822","0.327700205087182","0.368233241040462","2"
"Good","2017","Couple + C. LE 16 ","East Germany","691","0.525320157274077","0.499564245894556","0.551076068653599","2"
"Good","2017","Single parent ","East Germany","199","0.432901003301738","0.39002511369096","0.475776892912515","2"
"Good","2017","Couple + C. LE 16 ","West Germany","3024","0.478661842521521","0.46678602224567","0.490537662797373","2"
"Good","2017","Couple + C. GT 16 ","West Germany","1174","0.396948665498298","0.379042490190909","0.414854840805687","2"
"Good","2017","Couple + C. LE and GT 16","West Germany","999","0.451412532923116","0.43162261100476","0.471202454841472","2"
"Good","2017","Couple + C. LE and GT 16","East Germany","208","0.570225832730061","0.52448696262699","0.615964702833131","2"
"Good","2017","Couple + C. GT 16 ","East Germany","221","0.510528815723138","0.466756157340439","0.554301474105837","2"
"Less good","2017","1-pers.-HH","West Germany","619","0.198445496468168","0.185917170568951","0.210973822367385","4"
"Less good","2017","1-pers.-HH","East Germany","204","0.201223947210466","0.178280882235535","0.224167012185397","4"
"Less good","2017","(Married) couple without C. ","West Germany","1005","0.166978380432108","0.157800872627447","0.17615588823677","4"
"Less good","2017","(Married) couple without C. ","East Germany","337","0.154919476582266","0.139480840855777","0.170358112308755","4"
"Less good","2017","Single parent ","West Germany","327","0.160912708192675","0.145278562846987","0.176546853538362","4"
"Less good","2017","Single parent ","East Germany","66","0.127056054533094","0.098236964115215","0.155875144950972","4"
"Less good","2017","Couple + C. LE 16 ","West Germany","601","0.096318785927729","0.0893049987618569","0.103332573093601","4"
"Less good","2017","Couple + C. GT 16 ","East Germany","67","0.0930348510149703","0.0675989362544474","0.118470765775493","4"
"Less good","2017","Couple + C. GT 16 ","West Germany","358","0.130739359843793","0.118401588923907","0.143077130763678","4"
"Less good","2017","Couple + C. LE 16 ","East Germany","123","0.0917322478943811","0.0768443815982523","0.10662011419051","4"
"Less good","2017","Couple + C. LE and GT 16","East Germany","51","0.0898536256807704","0.0634316518056574","0.116275599555884","4"
"Less good","2017","Couple + C. LE and GT 16","West Germany","260","0.0830507613209112","0.0720764117533588","0.0940251108884636","4"
"Poor","2017","1-pers.-HH","West Germany","172","0.0500344556692342","0.0431859722974526","0.0568829390410159","5"
"Poor","2017","1-pers.-HH","East Germany","70","0.0627456910776771","0.0488679186565934","0.0766234634987607","5"
"Poor","2017","(Married) couple without C. ","West Germany","241","0.0379321332260261","0.0332313200417298","0.0426329464103224","5"
"Poor","2017","(Married) couple without C. ","East Germany","105","0.065741848380566","0.0551673136843508","0.0763163830767812","5"
"Poor","2017","Single parent ","West Germany","74","0.0373861053561628","0.0293145621275849","0.0454576485847407","5"
"Poor","2017","Single parent ","East Germany","24","","","","5"
"Poor","2017","Couple + C. LE 16 ","West Germany","93","0.00978965895908017","0.00744900632849616","0.0121303115896642","5"
"Poor","2017","Couple + C. LE 16 ","East Germany","23","","","","5"
"Poor","2017","Couple + C. GT 16 ","West Germany","74","0.0287501104482636","0.0226344443277861","0.034865776568741","5"
"Poor","2017","Couple + C. GT 16 ","East Germany","18","","","","5"
"Poor","2017","Couple + C. LE and GT 16","West Germany","80","0.02219232197172","0.0163341458065485","0.0280504981368914","5"
"Poor","2017","Couple + C. LE and GT 16","East Germany","5","","","","5"
"Satisfactory","2017","1-pers.-HH","West Germany","1090","0.343741734608872","0.328822057838652","0.358661411379092","3"
"Satisfactory","2017","(Married) couple without C. ","East Germany","816","0.386762503076477","0.365982605832478","0.407542400320476","3"
"Satisfactory","2017","1-pers.-HH","East Germany","373","0.327782064822273","0.300919546416554","0.354644583227992","3"
