"ple0008","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Satisfactory","1995","16-34 y.","1-pers.-HH","101","0.241451891342586","0.200127510648934","0.282776272036239","3"
"Satisfactory","1995","16-34 y.","(Married) couple without C. ","208","0.21874238798028","0.191898061756022","0.245586714204538","3"
"Satisfactory","1995","66 and older","Couple + C. GT 16 ","40","0.382719591808207","0.286488226582081","0.478950957034333","3"
"Satisfactory","1995","16-34 y.","Single parent ","63","0.226062216702056","0.17873025775007","0.273394175654041","3"
"Satisfactory","1995","16-34 y.","Couple + C. LE 16 ","374","0.25238762566451","0.23074174779454","0.274033503534479","3"
"Satisfactory","1995","16-34 y.","Couple + C. GT 16 ","171","0.177427380344286","0.153121439885799","0.201733320802773","3"
"Satisfactory","1995","16-34 y.","Couple + C. LE and GT 16","78","0.145959436516018","0.114730105342988","0.177188767689047","3"
"Satisfactory","1995","35-65 y.","1-pers.-HH","179","0.377974539704209","0.335642599221527","0.420306480186892","3"
"Satisfactory","1995","35-65 y.","(Married) couple without C. ","770","0.395617660317968","0.373335569258779","0.417899751377158","3"
"Satisfactory","1995","35-65 y.","Single parent ","86","0.348429548653503","0.292217200217784","0.404641897089223","3"
"Satisfactory","1995","35-65 y.","Couple + C. LE 16 ","533","0.371249780885506","0.347605936803664","0.394893624967349","3"
"Satisfactory","1995","35-65 y.","Couple + C. GT 16 ","564","0.399175878695827","0.373977638595465","0.424374118796189","3"
"Satisfactory","1995","35-65 y.","Couple + C. LE and GT 16","251","0.314152116465085","0.281042167483054","0.347262065447116","3"
"Satisfactory","1995","66 and older","(Married) couple without C. ","311","0.420353961674149","0.385097428008233","0.455610495340065","3"
"Satisfactory","1995","66 and older","Single parent ","16","","","","3"
"Satisfactory","1995","66 and older","Couple + C. LE 16 ","1","","","","3"
"Satisfactory","1995","66 and older","Couple + C. LE and GT 16","","","","","3"
"Satisfactory","1995","66 and older","1-pers.-HH","224","0.391672107542974","0.350425603893916","0.432918611192032","3"
"Very good","1995","16-34 y.","1-pers.-HH","70","0.149144254435216","0.114746450663009","0.183542058207423","1"
"Very good","1995","16-34 y.","(Married) couple without C. ","150","0.146390535843848","0.123435656542676","0.16934541514502","1"
"Very good","1995","16-34 y.","Single parent ","71","0.269421042325806","0.219217218215718","0.319624866435894","1"
"Very good","1995","16-34 y.","Couple + C. LE 16 ","206","0.134620114682563","0.117611798903262","0.151628430461864","1"
"Very good","1995","16-34 y.","Couple + C. GT 16 ","231","0.224855351111561","0.198293522192951","0.25141718003017","1"
"Very good","1995","16-34 y.","Couple + C. LE and GT 16","128","0.248696841781146","0.210462810839752","0.286930872722541","1"
"Very good","1995","35-65 y.","1-pers.-HH","25","","","","1"
"Very good","1995","35-65 y.","(Married) couple without C. ","60","0.0360551297452742","0.0275599640032326","0.0445502954873158","1"
"Very good","1995","35-65 y.","Single parent ","21","","","","1"
"Very good","1995","35-65 y.","Couple + C. LE 16 ","131","0.0700654059621428","0.0575736373132355","0.0825571746110501","1"
"Very good","1995","35-65 y.","Couple + C. GT 16 ","56","0.0388953121717866","0.0289470238550008","0.0488436004885724","1"
"Very good","1995","35-65 y.","Couple + C. LE and GT 16","41","0.0572632199204353","0.0406899683330673","0.0738364715078034","1"
"Very good","1995","66 and older","1-pers.-HH","17","","","","1"
"Very good","1995","66 and older","(Married) couple without C. ","15","","","","1"
"Very good","1995","66 and older","Single parent ","1","","","","1"
"Very good","1995","66 and older","Couple + C. LE 16 ","","","","","1"
"Very good","1995","66 and older","Couple + C. GT 16 ","2","","","","1"
"Very good","1995","66 and older","Couple + C. LE and GT 16","","","","","1"
"Good","1996","16-34 y.","Single parent ","162","0.505620372490189","0.451011561546684","0.560229183433694","2"
"Good","1996","16-34 y.","(Married) couple without C. ","468","0.548384597133994","0.51548575220245","0.581283442065538","2"
"Good","1996","16-34 y.","Couple + C. LE 16 ","796","0.549923024799985","0.524412621008202","0.575433428591768","2"
"Good","1996","16-34 y.","1-pers.-HH","241","0.581107851702053","0.534636679797032","0.627579023607074","2"
"Good","1996","16-34 y.","Couple + C. GT 16 ","452","0.490899768598482","0.458257242768627","0.523542294428338","2"
"Good","1996","16-34 y.","Couple + C. LE and GT 16","236","0.512566314007949","0.467425390723865","0.557707237292033","2"
"Good","1996","35-65 y.","1-pers.-HH","162","0.322455277517585","0.282280808331686","0.362629746703485","2"
"Good","1996","35-65 y.","(Married) couple without C. ","554","0.308802253714336","0.287984737464871","0.329619769963801","2"
"Good","1996","35-65 y.","Single parent ","112","0.321243261830699","0.267407202867164","0.375079320794233","2"
"Good","1996","35-65 y.","Couple + C. LE and GT 16","317","0.427530183344178","0.39283395547727","0.462226411211085","2"
"Good","1996","66 and older","1-pers.-HH","79","0.140646640650557","0.110992748684931","0.170300532616183","2"
"Good","1996","66 and older","Couple + C. LE 16 ","","","","","2"
"Good","1996","66 and older","Couple + C. GT 16 ","14","","","","2"
"Good","1996","35-65 y.","Couple + C. LE 16 ","731","0.464800362960743","0.439890068288745","0.48971065763274","2"
"Good","1996","35-65 y.","Couple + C. GT 16 ","455","0.321522079208795","0.296771902568222","0.346272255849369","2"
"Good","1996","66 and older","(Married) couple without C. ","151","0.17608137072518","0.149604698854742","0.202558042595618","2"
"Good","1996","66 and older","Single parent ","10","","","","2"
"Good","1996","66 and older","Couple + C. LE and GT 16","","","","","2"
"Less good","1996","16-34 y.","(Married) couple without C. ","51","0.062159204389794","0.0461978060119588","0.0781206027676292","4"
"Less good","1996","16-34 y.","Single parent ","27","","","","4"
"Less good","1996","16-34 y.","Couple + C. LE 16 ","88","0.0536356798117417","0.0420830978895445","0.0651882617339389","4"
"Less good","1996","16-34 y.","1-pers.-HH","27","","","","4"
"Less good","1996","16-34 y.","Couple + C. GT 16 ","42","0.0557698158790038","0.040785937456586","0.0707536943014215","4"
"Less good","1996","16-34 y.","Couple + C. LE and GT 16","19","","","","4"
"Less good","1996","35-65 y.","1-pers.-HH","82","0.15263153216919","0.121721126794943","0.183541937543437","4"
"Less good","1996","35-65 y.","(Married) couple without C. ","370","0.198513955341062","0.180540522684983","0.21648738799714","4"
"Less good","1996","35-65 y.","Single parent ","45","0.148377658126439","0.107394355876568","0.189360960376309","4"
"Less good","1996","66 and older","(Married) couple without C. ","187","0.229459193603032","0.200230118058695","0.258688269147369","4"
"Less good","1996","35-65 y.","Couple + C. LE 16 ","144","0.0870553875641742","0.0729752216524963","0.101135553475852","4"
"Less good","1996","35-65 y.","Couple + C. GT 16 ","238","0.17370405700313","0.153628027118816","0.193780086887443","4"
"Less good","1996","35-65 y.","Couple + C. LE and GT 16","99","0.132523422962558","0.10874419364661","0.156302652278506","4"
"Less good","1996","66 and older","1-pers.-HH","153","0.308204557685206","0.268818772638996","0.347590342731417","4"
"Less good","1996","66 and older","Single parent ","13","","","","4"
"Less good","1996","66 and older","Couple + C. LE 16 ","","","","","4"
"Less good","1996","66 and older","Couple + C. GT 16 ","20","","","","4"
"Less good","1996","66 and older","Couple + C. LE and GT 16","","","","","4"
"Poor","1996","16-34 y.","1-pers.-HH","6","","","","5"
"Poor","1996","16-34 y.","(Married) couple without C. ","9","","","","5"
"Poor","1996","16-34 y.","Single parent ","2","","","","5"
"Poor","1996","16-34 y.","Couple + C. LE 16 ","7","","","","5"
"Poor","1996","16-34 y.","Couple + C. GT 16 ","12","","","","5"
"Poor","1996","16-34 y.","Couple + C. LE and GT 16","3","","","","5"
"Poor","1996","66 and older","1-pers.-HH","68","0.132308325063703","0.103407687018677","0.16120896310873","5"
"Poor","1996","66 and older","(Married) couple without C. ","70","0.0927439262071122","0.0725801342673835","0.112907718146841","5"
"Poor","1996","35-65 y.","1-pers.-HH","29","","","","5"
"Poor","1996","35-65 y.","(Married) couple without C. ","87","0.0433740693154149","0.0341955276438582","0.0525526109869716","5"
"Poor","1996","35-65 y.","Single parent ","13","","","","5"
"Poor","1996","35-65 y.","Couple + C. LE 16 ","33","0.0219156226442685","0.0146033428856472","0.0292279024028898","5"
"Poor","1996","35-65 y.","Couple + C. GT 16 ","53","0.043025085685389","0.0322724188158473","0.0537777525549306","5"
"Poor","1996","35-65 y.","Couple + C. LE and GT 16","16","","","","5"
"Poor","1996","66 and older","Single parent ","3","","","","5"
"Poor","1996","66 and older","Couple + C. LE 16 ","","","","","5"
"Poor","1996","66 and older","Couple + C. GT 16 ","15","","","","5"
"Poor","1996","66 and older","Couple + C. LE and GT 16","","","","","5"
"Satisfactory","1996","16-34 y.","1-pers.-HH","99","0.22682077912484","0.187376352380068","0.266265205869613","3"
"Satisfactory","1996","16-34 y.","(Married) couple without C. ","204","0.220962562548243","0.193534687219953","0.248390437876533","3"
"Satisfactory","1996","16-34 y.","Single parent ","63","0.183302303521752","0.141041788848661","0.225562818194843","3"
"Satisfactory","1996","16-34 y.","Couple + C. GT 16 ","174","0.198760471911446","0.172703023394538","0.224817920428354","3"
"Satisfactory","1996","16-34 y.","Couple + C. LE and GT 16","98","0.209772482172816","0.173002961329611","0.246542003016021","3"
"Satisfactory","1996","35-65 y.","1-pers.-HH","212","0.412901115587334","0.370583121367564","0.455219109807104","3"
"Satisfactory","1996","66 and older","Couple + C. GT 16 ","53","0.505253858303649","0.410074847750758","0.60043286885654","3"
"Satisfactory","1996","16-34 y.","Couple + C. LE 16 ","360","0.252788164124084","0.230502621028991","0.275073707219178","3"
"Satisfactory","1996","35-65 y.","(Married) couple without C. ","813","0.405352449989193","0.383229973456643","0.427474926521744","3"
"Satisfactory","1996","35-65 y.","Single parent ","94","0.380293305919922","0.324323783160804","0.436262828679039","3"
"Satisfactory","1996","35-65 y.","Couple + C. LE 16 ","518","0.350923788960838","0.327087316679842","0.374760261241835","3"
"Satisfactory","1996","35-65 y.","Couple + C. GT 16 ","555","0.416157851493803","0.390037331957765","0.442278371029841","3"
"Satisfactory","1996","35-65 y.","Couple + C. LE and GT 16","297","0.356776661101022","0.323179569028939","0.390373753173104","3"
"Satisfactory","1996","66 and older","(Married) couple without C. ","370","0.479957033345466","0.445228589737502","0.514685476953429","3"
"Satisfactory","1996","66 and older","Single parent ","16","","","","3"
"Satisfactory","1996","66 and older","Couple + C. LE 16 ","1","","","","3"
"Satisfactory","1996","66 and older","Couple + C. LE and GT 16","","","","","3"
"Satisfactory","1996","66 and older","1-pers.-HH","217","0.399526024932016","0.357747725168593","0.441304324695439","3"
"Very good","1996","16-34 y.","1-pers.-HH","60","0.121525468055207","0.0907501619225745","0.152300774187839","1"
"Very good","1996","16-34 y.","(Married) couple without C. ","147","0.16022064296724","0.135971550698483","0.184469735235996","1"
"Very good","1996","16-34 y.","Single parent ","68","0.213026127367489","0.168304587553075","0.257747667181904","1"
"Very good","1996","16-34 y.","Couple + C. LE 16 ","210","0.140614609886119","0.122789501087358","0.15843971868488","1"
"Very good","1996","16-34 y.","Couple + C. GT 16 ","221","0.240893969667351","0.212971753790689","0.268816185544013","1"
"Very good","1996","16-34 y.","Couple + C. LE and GT 16","115","0.221419574627068","0.183922500280095","0.258916648974041","1"
"Very good","1996","35-65 y.","1-pers.-HH","35","0.0555876974055001","0.0358944843467073","0.0752809104642929","1"
"Very good","1996","35-65 y.","(Married) couple without C. ","68","0.043957271639994","0.0347200462505649","0.0531944970294232","1"
"Very good","1996","35-65 y.","Single parent ","25","","","","1"
"Very good","1996","35-65 y.","Couple + C. LE 16 ","114","0.0753048378699762","0.0621253521992381","0.0884843235407142","1"
"Very good","1996","35-65 y.","Couple + C. GT 16 ","67","0.045590926608883","0.0345371284134853","0.0566447248042806","1"
"Very good","1996","35-65 y.","Couple + C. LE and GT 16","52","0.0633971878142544","0.0463074539454149","0.0804869216830939","1"
"Very good","1996","66 and older","1-pers.-HH","11","","","","1"
"Very good","1996","66 and older","(Married) couple without C. ","17","","","","1"
"Very good","1996","66 and older","Single parent ","","","","","1"
"Very good","1996","66 and older","Couple + C. LE 16 ","","","","","1"
"Very good","1996","66 and older","Couple + C. GT 16 ","4","","","","1"
"Very good","1996","66 and older","Couple + C. LE and GT 16","","","","","1"
"Good","1997","16-34 y.","Single parent ","139","0.469262192843095","0.41182451309959","0.526699872586599","2"
"Good","1997","16-34 y.","(Married) couple without C. ","487","0.574988651707528","0.541853044494225","0.608124258920832","2"
"Good","1997","16-34 y.","1-pers.-HH","233","0.556987252432158","0.510036278810331","0.603938226053986","2"
"Good","1997","16-34 y.","Couple + C. LE 16 ","839","0.571512533988876","0.545572147264668","0.597452920713084","2"
"Good","1997","16-34 y.","Couple + C. GT 16 ","498","0.516229263994567","0.48379591622871","0.548662611760424","2"
"Good","1997","16-34 y.","Couple + C. LE and GT 16","232","0.533208033524076","0.486802835038951","0.579613232009201","2"
"Good","1997","35-65 y.","1-pers.-HH","170","0.332043769271076","0.290805455535966","0.373282083006186","2"
"Good","1997","35-65 y.","(Married) couple without C. ","577","0.312241065345442","0.291507512204601","0.332974618486284","2"
"Good","1997","35-65 y.","Single parent ","119","0.347327024909819","0.294240297366538","0.400413752453099","2"
"Good","1997","35-65 y.","Couple + C. LE 16 ","705","0.465952569780764","0.440250115464511","0.491655024097018","2"
"Good","1997","35-65 y.","Couple + C. GT 16 ","526","0.37261010630341","0.346913562694283","0.398306649912537","2"
"Good","1997","35-65 y.","Couple + C. LE and GT 16","343","0.449661275494279","0.414478891730817","0.484843659257742","2"
"Good","1997","66 and older","1-pers.-HH","85","0.138358441118314","0.108963248847963","0.167753633388665","2"
"Good","1997","66 and older","Couple + C. LE 16 ","","","","","2"
"Good","1997","66 and older","Couple + C. GT 16 ","19","","","","2"
"Good","1997","66 and older","(Married) couple without C. ","139","0.153713185252391","0.129278896020516","0.178147474484265","2"
"Good","1997","66 and older","Single parent ","8","","","","2"
"Good","1997","66 and older","Couple + C. LE and GT 16","","","","","2"
"Less good","1997","16-34 y.","Single parent ","17","","","","4"
"Less good","1997","16-34 y.","(Married) couple without C. ","39","0.0405474920071034","0.0273266604115385","0.0537683236026683","4"
"Less good","1997","16-34 y.","Couple + C. LE 16 ","67","0.0471008026480873","0.035995455475588","0.0582061498205866","4"
