"ple0008","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Satisfactory","2012","direct migration background","Urban Area","658","0.303514083655403","0.284641721540875","0.322386445769931","3"
"Satisfactory","2012","direct migration background","Rural Area","215","0.292257618698087","0.260175727397357","0.324339509998817","3"
"Satisfactory","2012","indirect migration background","Rural Area","71","0.238740312448747","0.185466983899726","0.292013640997769","3"
"Satisfactory","2012","indirect migration background","Urban Area","234","0.219381888467462","0.19415826245065","0.244605514484274","3"
"Very good","2012","no migration background","Urban Area","1443","0.0971965372240684","0.0923634806133271","0.10202959383481","1"
"Very good","2012","no migration background","Rural Area","793","0.0841993422769713","0.0784479879931929","0.0899506965607496","1"
"Very good","2012","direct migration background","Urban Area","271","0.0991381284258436","0.086871361078848","0.111404895772839","1"
"Very good","2012","direct migration background","Rural Area","92","0.131695269874626","0.107841302958236","0.155549236791015","1"
"Very good","2012","indirect migration background","Rural Area","41","0.167394059198593","0.120742054514001","0.214046063883184","1"
"Very good","2012","indirect migration background","Urban Area","200","0.220420606321105","0.195154164071582","0.245687048570628","1"
"Good","2013","no migration background","Urban Area","5454","0.366330818475194","0.358285582575988","0.374376054374399","2"
"Good","2013","no migration background","Rural Area","3374","0.369831226866696","0.359519104336687","0.380143349396706","2"
"Good","2013","direct migration background","Urban Area","1951","0.367064320444435","0.353506048233638","0.380622592655232","2"
"Good","2013","indirect migration background","Urban Area","783","0.438206209171697","0.415124038746489","0.461288379596905","2"
"Good","2013","direct migration background","Rural Area","597","0.359880240024601","0.336016846596328","0.383743633452874","2"
"Good","2013","indirect migration background","Rural Area","158","0.456513381045216","0.404987900530653","0.508038861559779","2"
"Less good","2013","no migration background","Urban Area","1969","0.156614728926451","0.15054596743675","0.162683490416153","4"
"Less good","2013","no migration background","Rural Area","1174","0.149377777756834","0.141763491576805","0.156992063936863","4"
"Less good","2013","direct migration background","Urban Area","628","0.153900469162674","0.143750045418037","0.164050892907312","4"
"Less good","2013","direct migration background","Rural Area","223","0.145164703108895","0.127650341099374","0.162679065118417","4"
"Less good","2013","indirect migration background","Urban Area","136","0.0700482202109104","0.058174749647496","0.0819216907743247","4"
"Less good","2013","indirect migration background","Rural Area","24","","","","4"
"Poor","2013","no migration background","Urban Area","505","0.0457486946175158","0.0422597707201854","0.0492376185148461","5"
"Poor","2013","no migration background","Rural Area","303","0.0438214802356924","0.0394489698514296","0.0481939906199552","5"
"Poor","2013","direct migration background","Urban Area","207","0.0484913246538703","0.0424491694869951","0.0545334798207455","5"
"Poor","2013","direct migration background","Rural Area","47","0.037213905212375","0.0278028111969772","0.0466249992277728","5"
"Poor","2013","indirect migration background","Urban Area","34","0.0153078380913264","0.00959626047579523","0.0210194157068575","5"
"Poor","2013","indirect migration background","Rural Area","5","","","","5"
"Satisfactory","2013","no migration background","Urban Area","4488","0.340454581730437","0.332541918043191","0.348367245417684","3"
"Satisfactory","2013","no migration background","Rural Area","2830","0.355671821030559","0.345446048491845","0.365897593569274","3"
"Satisfactory","2013","direct migration background","Urban Area","1198","0.272289907748623","0.259768635880083","0.284811179617163","3"
"Satisfactory","2013","direct migration background","Rural Area","426","0.30568262713368","0.28277727470153","0.328587979565831","3"
"Satisfactory","2013","indirect migration background","Rural Area","77","0.248173634539095","0.203491134633538","0.292856134444652","3"
"Satisfactory","2013","indirect migration background","Urban Area","405","0.233297320610398","0.213622205662351","0.252972435558446","3"
"Very good","2013","no migration background","Urban Area","1361","0.0908511762504016","0.0860521455341053","0.0956502069666979","1"
"Very good","2013","no migration background","Rural Area","738","0.0812976941102179","0.0754599594234165","0.0871354287970193","1"
"Very good","2013","direct migration background","Urban Area","871","0.158253977990397","0.147987503603297","0.168520452377496","1"
"Very good","2013","direct migration background","Rural Area","261","0.152058524520448","0.134205536685341","0.169911512355555","1"
"Very good","2013","indirect migration background","Urban Area","417","0.243140411915667","0.223183876602925","0.263096947228409","1"
"Very good","2013","indirect migration background","Rural Area","95","0.220660274086798","0.17776333041562","0.263557217757976","1"
"Good","2014","no migration background","Urban Area","4975","0.368244801007407","0.359808917458617","0.376680684556197","2"
"Good","2014","no migration background","Rural Area","3067","0.367102777257242","0.356340751709005","0.377864802805478","2"
"Good","2014","direct migration background","Urban Area","1564","0.372200042899733","0.356942716799021","0.387457369000445","2"
"Good","2014","direct migration background","Rural Area","518","0.416600386905764","0.389529263422169","0.44367151038936","2"
"Good","2014","indirect migration background","Urban Area","676","0.436057442358539","0.410681491740346","0.461433392976733","2"
"Good","2014","indirect migration background","Rural Area","136","0.432779002974775","0.378995568531671","0.486562437417878","2"
"Less good","2014","no migration background","Urban Area","1897","0.163216363846342","0.156752736790317","0.169679990902367","4"
"Less good","2014","direct migration background","Urban Area","540","0.156116382973735","0.144660064012032","0.167572701935439","4"
"Less good","2014","no migration background","Rural Area","1106","0.160822841275914","0.152620567120551","0.169025115431278","4"
"Less good","2014","direct migration background","Rural Area","172","0.130259584743872","0.11177698547672","0.148742184011024","4"
"Less good","2014","indirect migration background","Urban Area","122","0.0772831731179181","0.0636181702562093","0.090948175979627","4"
"Less good","2014","indirect migration background","Rural Area","20","","","","4"
"Poor","2014","no migration background","Urban Area","434","0.0392743965330711","0.0358770308596155","0.0426717622065266","5"
"Poor","2014","no migration background","Rural Area","277","0.0415569198284978","0.0371009891380862","0.0460128505189093","5"
"Poor","2014","direct migration background","Urban Area","163","0.052322252821559","0.0452939067565502","0.0593505988865678","5"
"Poor","2014","direct migration background","Rural Area","42","0.0259530804341839","0.0172224064371068","0.034683754431261","5"
"Poor","2014","indirect migration background","Urban Area","30","0.0174899505329096","0.0107819077273858","0.0241979933384335","5"
"Poor","2014","indirect migration background","Rural Area","6","","","","5"
"Satisfactory","2014","no migration background","Urban Area","4116","0.339114460040521","0.330834578357729","0.347394341723313","3"
"Satisfactory","2014","no migration background","Rural Area","2634","0.347451974096405","0.336820653361211","0.358083294831598","3"
"Satisfactory","2014","direct migration background","Urban Area","1079","0.291239431522043","0.276899256905883","0.305579606138202","3"
"Satisfactory","2014","direct migration background","Rural Area","394","0.311891938081376","0.28645330480286","0.337330571359892","3"
"Satisfactory","2014","indirect migration background","Urban Area","352","0.24112649840864","0.219236778830358","0.263016217986923","3"
"Satisfactory","2014","indirect migration background","Rural Area","89","0.256503570600804","0.209098429664988","0.30390871153662","3"
"Very good","2014","no migration background","Urban Area","1136","0.0901499785726586","0.0851409262245123","0.095159030920805","1"
"Very good","2014","no migration background","Rural Area","622","0.0830654875419412","0.0769036100779858","0.0892273650058967","1"
"Very good","2014","direct migration background","Urban Area","510","0.12812188978293","0.117572699321344","0.138671080244516","1"
"Very good","2014","direct migration background","Rural Area","148","0.115295009834804","0.0977575022920961","0.132832517377512","1"
"Very good","2014","indirect migration background","Urban Area","287","0.228042935581992","0.206572645183523","0.249513225980462","1"
"Very good","2014","indirect migration background","Rural Area","75","0.196160093544919","0.15305491955893","0.239265267530908","1"
"Good","2015","no migration background","Rural Area","2893","0.373334411233802","0.36228556017648","0.384383262291123","2"
"Good","2015","no migration background","Urban Area","4659","0.364876685645567","0.35624016204445","0.373513209246685","2"
"Good","2015","direct migration background","Urban Area","1866","0.383056538624701","0.368739626024731","0.397373451224671","2"
"Good","2015","direct migration background","Rural Area","626","0.385509904243392","0.360920100938445","0.41009970754834","2"
"Good","2015","indirect migration background","Urban Area","632","0.46146355298651","0.435142713579815","0.487784392393205","2"
"Good","2015","indirect migration background","Rural Area","133","0.439900119618692","0.384909868588096","0.494890370649287","2"
"Less good","2015","no migration background","Urban Area","1797","0.158805390752405","0.152248201171113","0.165362580333696","4"
"Less good","2015","no migration background","Rural Area","1047","0.162088647104511","0.153670325355189","0.170506968853834","4"
"Less good","2015","direct migration background","Urban Area","547","0.143860847780337","0.133525175327518","0.154196520233157","4"
"Less good","2015","direct migration background","Rural Area","178","0.133573869190968","0.116386620340005","0.150761118041931","4"
"Less good","2015","indirect migration background","Urban Area","139","0.0928895618532498","0.0775632724628514","0.108215851243648","4"
"Less good","2015","indirect migration background","Rural Area","29","","","","4"
"Poor","2015","no migration background","Urban Area","407","0.040565112908935","0.0370257835626178","0.0441044422552521","5"
"Poor","2015","no migration background","Rural Area","274","0.0454175051159425","0.0406612126205255","0.0501737976113595","5"
"Poor","2015","direct migration background","Urban Area","144","0.0503381654676666","0.0438990170520781","0.056777313883255","5"
"Poor","2015","direct migration background","Rural Area","55","0.0425530404568789","0.0323553341215055","0.0527507467922524","5"
"Poor","2015","indirect migration background","Urban Area","21","","","","5"
"Poor","2015","indirect migration background","Rural Area","4","","","","5"
"Satisfactory","2015","no migration background","Urban Area","4018","0.343127426771144","0.334610063698222","0.351644789844066","3"
"Satisfactory","2015","no migration background","Rural Area","2567","0.346804583102537","0.335932464961566","0.357676701243509","3"
"Satisfactory","2015","direct migration background","Urban Area","1069","0.275660746285654","0.262500811857788","0.288820680713519","3"
"Satisfactory","2015","direct migration background","Rural Area","375","0.268248989441658","0.245865357616108","0.290632621267207","3"
"Satisfactory","2015","indirect migration background","Rural Area","86","0.313910733379011","0.262498162932445","0.365323303825577","3"
"Satisfactory","2015","indirect migration background","Urban Area","330","0.232910082180216","0.210592827790856","0.255227336569576","3"
"Very good","2015","no migration background","Urban Area","1054","0.092625383921949","0.0874242839361078","0.0978264839077901","1"
"Very good","2015","no migration background","Rural Area","581","0.0723548534432069","0.0664368534966784","0.0782728533897354","1"
"Very good","2015","direct migration background","Urban Area","803","0.147083701841642","0.136652586841148","0.157514816842136","1"
"Very good","2015","direct migration background","Rural Area","271","0.170114196667103","0.151131439681281","0.189096953652925","1"
"Very good","2015","indirect migration background","Urban Area","256","0.193981812761422","0.17310441287825","0.214859212644593","1"
"Very good","2015","indirect migration background","Rural Area","61","0.189441504353292","0.146029916601306","0.232853092105278","1"
"Good","2016","no migration background","Urban Area","4307","0.374850450973051","0.365848199606286","0.383852702339816","2"
"Good","2016","no migration background","Rural Area","2679","0.375469662616805","0.363984590390451","0.386954734843158","2"
"Good","2016","direct migration background","Rural Area","1043","0.422145324742626","0.403421743509433","0.440868905975819","2"
"Good","2016","direct migration background","Urban Area","2407","0.374818658345384","0.363205882024446","0.386431434666322","2"
"Good","2016","indirect migration background","Urban Area","548","0.44389242302016","0.416458931127268","0.471325914913052","2"
"Good","2016","indirect migration background","Rural Area","135","0.461702612937399","0.406385042686235","0.517020183188563","2"
"Less good","2016","no migration background","Urban Area","1653","0.159852700261262","0.153037668850572","0.166667731671952","4"
"Less good","2016","no migration background","Rural Area","981","0.163422858371065","0.154653275574607","0.172192441167523","4"
"Less good","2016","direct migration background","Rural Area","323","0.118283135151469","0.106040508681341","0.130525761621598","4"
"Less good","2016","direct migration background","Urban Area","827","0.165254685722722","0.156344713661703","0.174164657783741","4"
"Less good","2016","indirect migration background","Rural Area","24","","","","4"
"Less good","2016","indirect migration background","Urban Area","135","0.0902492245316981","0.0744277930363819","0.106070656027014","4"
"Poor","2016","no migration background","Urban Area","406","0.0420812611931036","0.0383475659742166","0.0458149564119905","5"
"Poor","2016","no migration background","Rural Area","252","0.0410320802432885","0.0363273650073542","0.0457367954792228","5"
"Poor","2016","direct migration background","Urban Area","266","0.0438896825797848","0.0389754276916256","0.048803937467944","5"
"Poor","2016","direct migration background","Rural Area","105","0.0503882072621461","0.0420956951446327","0.0586807193796595","5"
"Poor","2016","indirect migration background","Urban Area","23","","","","5"
"Poor","2016","indirect migration background","Rural Area","7","","","","5"
"Satisfactory","2016","no migration background","Urban Area","3759","0.338407716762871","0.329608469943405","0.347206963582337","3"
"Satisfactory","2016","no migration background","Rural Area","2387","0.349083037011204","0.337777356663644","0.360388717358764","3"
"Satisfactory","2016","direct migration background","Urban Area","1400","0.274464857432453","0.263759650784316","0.285170064080589","3"
"Satisfactory","2016","direct migration background","Rural Area","533","0.265284765887507","0.248548279460175","0.282021252314838","3"
"Satisfactory","2016","indirect migration background","Rural Area","92","0.305636630901614","0.254519449748496","0.356753812054731","3"
"Satisfactory","2016","indirect migration background","Urban Area","321","0.250726484870102","0.226794257771876","0.274658711968329","3"
"Very good","2016","no migration background","Urban Area","983","0.0848078708097122","0.0796269807837685","0.089988760835656","1"
"Very good","2016","no migration background","Rural Area","530","0.0709923617576371","0.0649014123913963","0.0770833111238779","1"
"Very good","2016","direct migration background","Urban Area","1775","0.141572115919657","0.133209094181765","0.149935137657549","1"
"Very good","2016","direct migration background","Rural Area","669","0.143898566956252","0.130592813927937","0.157204319984567","1"
"Very good","2016","indirect migration background","Urban Area","233","0.200763540979678","0.178645692148832","0.222881389810524","1"
"Very good","2016","indirect migration background","Rural Area","54","0.168067980412113","0.126576664903046","0.20955929592118","1"
"Good","2017","no migration background","Urban Area","4800","0.363072103314082","0.354607358870035","0.371536847758129","2"
"Good","2017","no migration background","Rural Area","3158","0.379706060623688","0.369014399998472","0.390397721248904","2"
"Good","2017","direct migration background","Urban Area","2807","0.385277007120681","0.374197104103879","0.396356910137482","2"
"Good","2017","direct migration background","Rural Area","1035","0.372361086444744","0.354451575894379","0.39027059699511","2"
"Good","2017","indirect migration background","Urban Area","591","0.439034491085812","0.413131141034742","0.464937841136882","2"
"Good","2017","indirect migration background","Rural Area","144","0.514925296183513","0.458744521100035","0.571106071266992","2"
"Less good","2017","no migration background","Rural Area","1091","0.159957141168078","0.151881534269651","0.168032748066505","4"
"Less good","2017","no migration background","Urban Area","1769","0.157312144563097","0.150903196261034","0.163721092865161","4"
"Less good","2017","direct migration background","Urban Area","867","0.152374592979265","0.144192433377466","0.160556752581063","4"
"Less good","2017","direct migration background","Rural Area","306","0.165854932865517","0.15207549086487","0.179634374866164","4"
"Less good","2017","indirect migration background","Urban Area","156","0.108396724203563","0.0921699407207199","0.124623507686406","4"
"Less good","2017","indirect migration background","Rural Area","24","","","","4"
"Poor","2017","no migration background","Urban Area","403","0.0382131830467616","0.0348386142043429","0.0415877518891804","5"
"Poor","2017","no migration background","Rural Area","282","0.0408010724984334","0.0364428162324283","0.0451593287644386","5"
"Poor","2017","direct migration background","Urban Area","255","0.0387917286900878","0.0343954218045659","0.0431880355756097","5"
"Poor","2017","direct migration background","Rural Area","83","0.0346158832001452","0.0278436106994884","0.0413881557008019","5"
"Poor","2017","indirect migration background","Urban Area","19","","","","5"
"Poor","2017","indirect migration background","Rural Area","7","","","","5"
"Satisfactory","2017","no migration background","Urban Area","4130","0.343927878262432","0.335566425180807","0.352289331344058","3"
"Satisfactory","2017","no migration background","Rural Area","2738","0.351720805567647","0.341201121358662","0.362240489776632","3"
"Satisfactory","2017","direct migration background","Rural Area","606","0.292632793935567","0.275777722418892","0.309487865452242","3"
"Satisfactory","2017","direct migration background","Urban Area","1553","0.288179393879327","0.27786778518109","0.298491002577565","3"
"Satisfactory","2017","indirect migration background","Urban Area","375","0.231807805114368","0.209781710154379","0.253833900074357","3"
"Satisfactory","2017","indirect migration background","Rural Area","77","0.271074167983745","0.221105584686171","0.321042751281318","3"
"Very good","2017","no migration background","Urban Area","1296","0.097474690813627","0.0922537604229265","0.102695621204328","1"
"Very good","2017","no migration background","Rural Area","646","0.0678149201421542","0.0622758567878178","0.0733539834964906","1"
"Very good","2017","direct migration background","Urban Area","1929","0.13537727733064","0.12758802281919","0.143166531842089","1"
"Very good","2017","direct migration background","Rural Area","769","0.134535303554027","0.121894070099803","0.14717653700825","1"
"Very good","2017","indirect migration background","Urban Area","269","0.207658460324638","0.186486086078926","0.228830834570349","1"
"Very good","2017","indirect migration background","Rural Area","52","0.15735906349618","0.116425603375355","0.198292523617005","1"
"Good","2018","no migration background","Rural Area","2973","0.37392645614331","0.363040625150421","0.3848122871362","2"
"Good","2018","no migration background","Urban Area","4773","0.374832399912125","0.36618280094266","0.38348199888159","2"
"Good","2018","direct migration background","Urban Area","2282","0.369486355256945","0.357697128375707","0.381275582138184","2"
"Good","2018","direct migration background","Rural Area","783","0.361606616826263","0.342038853523564","0.381174380128962","2"
"Good","2018","indirect migration background","Rural Area","153","0.498392696534603","0.443438319200097","0.553347073869108","2"
"Good","2018","indirect migration background","Urban Area","572","0.415507971434291","0.38960081979129","0.441415123077291","2"
"Less good","2018","no migration background","Urban Area","1700","0.154054598522773","0.147604183182361","0.160505013863185","4"
"Less good","2018","no migration background","Rural Area","1044","0.148766580505826","0.140760262467673","0.15677289854398","4"
"Less good","2018","direct migration background","Urban Area","707","0.155279364418675","0.146433255086377","0.164125473750973","4"
"Less good","2018","indirect migration background","Urban Area","126","0.0861937818570381","0.0714399199738805","0.100947643740196","4"
"Less good","2018","indirect migration background","Rural Area","25","","","","4"
"Less good","2018","direct migration background","Rural Area","265","0.114061207346322","0.101114788452089","0.127007626240554","4"
"Poor","2018","no migration background","Urban Area","382","0.036604664604577","0.0332492231556549","0.0399601060534992","5"
"Poor","2018","no migration background","Rural Area","263","0.0399830518886856","0.0355751366477487","0.0443909671296226","5"
"Poor","2018","direct migration background","Urban Area","225","0.040133696171593","0.0353396873290053","0.0449277050141806","5"
"Poor","2018","direct migration background","Rural Area","80","0.0444091624669763","0.0360193724103924","0.0527989525235602","5"
"Poor","2018","indirect migration background","Urban Area","38","0.0254943906135337","0.0172081950228103","0.033780586204257","5"
"Poor","2018","indirect migration background","Rural Area","11","","","","5"
"Satisfactory","2018","no migration background","Rural Area","2674","0.365899532029091","0.355062364714425","0.376736699343757","3"
"Satisfactory","2018","no migration background","Urban Area","3909","0.336828680602507","0.328383740388678","0.345273620816335","3"
"Satisfactory","2018","direct migration background","Urban Area","1500","0.289826509904214","0.278745223994558","0.30090779581387","3"
"Satisfactory","2018","direct migration background","Rural Area","534","0.328403409273714","0.309276848558438","0.347529969988991","3"
"Satisfactory","2018","indirect migration background","Rural Area","68","0.202914125943133","0.158711992822467","0.247116259063799","3"
"Satisfactory","2018","indirect migration background","Urban Area","352","0.244826645469521","0.222222225843301","0.267431065095741","3"
"Very good","2018","no migration background","Urban Area","1268","0.0976796563580181","0.0923749467396999","0.102984365976336","1"
"Very good","2018","no migration background","Rural Area","635","0.0714243794330868","0.0656302566900613","0.0772185021761122","1"
"Very good","2018","direct migration background","Urban Area","1725","0.145274074248573","0.136667181812978","0.153880966684168","1"
"Very good","2018","direct migration background","Rural Area","654","0.151519604086725","0.136916871469865","0.166122336703585","1"
"Very good","2018","indirect migration background","Urban Area","302","0.227977210625616","0.205922494664555","0.250031926586678","1"
"Very good","2018","indirect migration background","Rural Area","61","0.184028625395097","0.141437934632008","0.226619316158185","1"
"Good","2019","no migration background","Urban Area","4747","0.395264070558871","0.38632687483555","0.404201266282192","2"
"Good","2019","no migration background","Rural Area","3029","0.375053695070895","0.364139693928386","0.385967696213405","2"
"Good","2019","direct migration background","Urban Area","2031","0.366503988156968","0.353605569107119","0.379402407206817","2"
"Good","2019","direct migration background","Rural Area","803","0.392405659279962","0.371206409483036","0.413604909076888","2"
"Good","2019","indirect migration background","Rural Area","148","0.44919762754951","0.395284957285266","0.503110297813754","2"
"Good","2019","indirect migration background","Urban Area","548","0.449998569202611","0.422648225279191","0.477348913126031","2"
"Less good","2019","no migration background","Urban Area","1474","0.154030775880598","0.147432115952028","0.160629435809169","4"
"Less good","2019","no migration background","Rural Area","1038","0.156689056358364","0.148494430703953","0.164883682012776","4"
"Less good","2019","direct migration background","Urban Area","626","0.14181002027772","0.132471665558724","0.151148374996715","4"
"Less good","2019","direct migration background","Rural Area","233","0.164395390032813","0.148304086307262","0.180486693758364","4"
"Less good","2019","indirect migration background","Rural Area","25","","","","4"
"Less good","2019","indirect migration background","Urban Area","119","0.0734568570794987","0.0591143751869316","0.0877993389720658","4"
"Poor","2019","no migration background","Urban Area","337","0.0340671003497741","0.0307510907622801","0.037383109937268","5"
"Poor","2019","no migration background","Rural Area","232","0.0367146869207434","0.0324751999749372","0.0409541738665495","5"
"Poor","2019","direct migration background","Urban Area","181","0.0406582512609418","0.0353715325042333","0.0459449700176503","5"
"Poor","2019","direct migration background","Rural Area","57","0.0249826835708208","0.0182067099084744","0.0317586572331672","5"
"Poor","2019","indirect migration background","Urban Area","31","0.0297959637620926","0.0204486768598663","0.0391432506643189","5"
"Poor","2019","indirect migration background","Rural Area","7","","","","5"
"Satisfactory","2019","no migration background","Rural Area","2551","0.361251834099983","0.350422898230621","0.372080769969344","3"
"Satisfactory","2019","no migration background","Urban Area","3637","0.321025350927762","0.312490987011332","0.329559714844193","3"
"Satisfactory","2019","direct migration background","Urban Area","1186","0.311067506302783","0.298675522255559","0.323459490350007","3"
"Satisfactory","2019","direct migration background","Rural Area","480","0.295211453497578","0.275407950356223","0.315014956638932","3"
"Satisfactory","2019","indirect migration background","Rural Area","87","0.273360207695557","0.225054166088444","0.32166624930267","3"
"Satisfactory","2019","indirect migration background","Urban Area","309","0.251214440437792","0.227370592362468","0.275058288513117","3"
"Very good","2019","no migration background","Urban Area","1301","0.0956127022829943","0.0902373152811207","0.100988089284868","1"
"Very good","2019","no migration background","Rural Area","709","0.0702907275500142","0.0645278615834256","0.0760535935166028","1"
"Very good","2019","direct migration background","Urban Area","1337","0.139960234001588","0.130672991545547","0.149247476457629","1"
"Very good","2019","direct migration background","Rural Area","465","0.123004813618827","0.108745268895812","0.137264358341842","1"
"Very good","2019","indirect migration background","Urban Area","264","0.195534169518006","0.17372995493371","0.217338384102301","1"
"Very good","2019","indirect migration background","Rural Area","60","0.175243421017572","0.134037657069331","0.216449184965813","1"
