"plb0037_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Permanent","2000","Saxony-Anhalt","secondary school degree","249","0.849590129947549","0.808866626559407","0.89031363333569"
"Permanent","2000","Saxony-Anhalt","college entrance qualification","87","0.747607680649004","0.668216160917298","0.82699920038071"
"Permanent","2000","Saxony-Anhalt","Other degree","1","","",""
"Permanent","2000","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Permanent","2000","Thuringia","lower secondary degree","70","0.778705554889436","0.694337408147292","0.86307370163158"
"Permanent","2000","Thuringia","secondary school degree","266","0.830808732814687","0.789984777127049","0.871632688502324"
"Permanent","2000","Thuringia","college entrance qualification","68","0.865527340770821","0.791231761395883","0.939822920145759"
"Permanent","2000","Thuringia","Other degree","1","","",""
"Permanent","2000","Thuringia","no degree/no degree yet","1","","",""
"Limited","2000","Schleswig-Holstein","lower secondary degree","13","","",""
"Limited","2000","Schleswig-Holstein","secondary school degree","13","","",""
"Limited","2000","Schleswig-Holstein","college entrance qualification","7","","",""
"Limited","2000","Schleswig-Holstein","Other degree","3","","",""
"Limited","2000","Schleswig-Holstein","no degree/no degree yet","2","","",""
"Limited","2000","Hamburg","lower secondary degree","3","","",""
"Limited","2000","Hamburg","secondary school degree","6","","",""
"Limited","2000","Hamburg","college entrance qualification","7","","",""
"Limited","2000","Hamburg","Other degree","","","",""
"Limited","2000","Hamburg","no degree/no degree yet","","","",""
"Limited","2000","Lower Saxony","lower secondary degree","43","0.119009983454219","0.0857459744082307","0.152273992500207"
"Limited","2000","Lower Saxony","secondary school degree","64","0.197135389572374","0.154533472492316","0.239737306652432"
"Limited","2000","Lower Saxony","college entrance qualification","33","0.167982864262483","0.118126587568192","0.217839140956773"
"Limited","2000","Lower Saxony","Other degree","11","","",""
"Limited","2000","Lower Saxony","no degree/no degree yet","2","","",""
"Limited","2000","Bremen","lower secondary degree","3","","",""
"Limited","2000","Bremen","secondary school degree","3","","",""
"Limited","2000","Bremen","college entrance qualification","1","","",""
"Limited","2000","Bremen","Other degree","5","","",""
"Limited","2000","Bremen","no degree/no degree yet","","","",""
"Limited","2000","North Rhine-Westphalia","lower secondary degree","87","0.0843798577143086","0.0660671097211014","0.102692605707516"
"Limited","2000","North Rhine-Westphalia","secondary school degree","99","0.134682092002526","0.108947486467641","0.160416697537412"
"Limited","2000","North Rhine-Westphalia","college entrance qualification","124","0.18273477618259","0.154228672991388","0.211240879373791"
"Limited","2000","North Rhine-Westphalia","Other degree","16","","",""
"Limited","2000","North Rhine-Westphalia","no degree/no degree yet","7","","",""
"Limited","2000","Hesse","lower secondary degree","35","0.150287262699698","0.107180711392255","0.19339381400714"
"Limited","2000","Hesse","secondary school degree","37","0.136265355068351","0.0936534144189803","0.178877295717721"
"Limited","2000","Hesse","college entrance qualification","36","0.155034267365561","0.105488728134175","0.204579806596948"
"Limited","2000","Hesse","Other degree","13","","",""
"Limited","2000","Hesse","no degree/no degree yet","3","","",""
"Limited","2000","Rhineland-Palatinate,Saarland","lower secondary degree","32","0.129822935513619","0.0912057049437792","0.168440166083458"
"Limited","2000","Rhineland-Palatinate,Saarland","secondary school degree","25","","",""
"Limited","2000","Rhineland-Palatinate,Saarland","college entrance qualification","19","","",""
"Limited","2000","Rhineland-Palatinate,Saarland","Other degree","9","","",""
"Limited","2000","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Limited","2000","Baden-Württemberg","lower secondary degree","57","0.0929698343725383","0.0690253350076815","0.116914333737395"
"Limited","2000","Baden-Württemberg","secondary school degree","55","0.143133449168263","0.107007301452287","0.179259596884238"
"Limited","2000","Baden-Württemberg","college entrance qualification","45","0.175539428882434","0.13332673387284","0.217752123892028"
"Limited","2000","Baden-Württemberg","Other degree","11","","",""
"Limited","2000","Baden-Württemberg","no degree/no degree yet","3","","",""
"Limited","2000","Bavaria","lower secondary degree","83","0.110207224278305","0.0880456872014728","0.132368761355137"
"Limited","2000","Bavaria","secondary school degree","65","0.129228146267269","0.0990928570890174","0.15936343544552"
"Limited","2000","Bavaria","college entrance qualification","36","0.101066951051379","0.0685462891052305","0.133587612997527"
"Limited","2000","Bavaria","Other degree","15","","",""
"Limited","2000","Bavaria","no degree/no degree yet","5","","",""
"Limited","2000","Berlin","lower secondary degree","8","","",""
"Limited","2000","Berlin","secondary school degree","15","","",""
"Limited","2000","Berlin","college entrance qualification","14","","",""
"Limited","2000","Berlin","Other degree","3","","",""
"Limited","2000","Berlin","no degree/no degree yet","1","","",""
"Limited","2000","Brandenburg","lower secondary degree","17","","",""
"Limited","2000","Brandenburg","secondary school degree","57","0.204808402330954","0.159517815544488","0.25009898911742"
"Limited","2000","Brandenburg","college entrance qualification","28","","",""
"Limited","2000","Brandenburg","Other degree","2","","",""
"Limited","2000","Brandenburg","no degree/no degree yet","1","","",""
"Limited","2000","Mecklenburg-Western Pomerania","lower secondary degree","14","","",""
"Limited","2000","Mecklenburg-Western Pomerania","secondary school degree","23","","",""
"Limited","2000","Mecklenburg-Western Pomerania","college entrance qualification","17","","",""
"Limited","2000","Mecklenburg-Western Pomerania","Other degree","","","",""
"Limited","2000","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Limited","2000","Saxony","lower secondary degree","32","0.256374680333729","0.176223427416021","0.336525933251436"
"Limited","2000","Saxony","secondary school degree","84","0.159113267487577","0.128515913845036","0.189710621130118"
"Limited","2000","Saxony","college entrance qualification","33","0.203474689802099","0.146231176804882","0.260718202799317"
"Limited","2000","Saxony","Other degree","3","","",""
"Limited","2000","Saxony","no degree/no degree yet","2","","",""
"Limited","2000","Saxony-Anhalt","lower secondary degree","21","","",""
"Limited","2000","Saxony-Anhalt","secondary school degree","47","0.150409870052451","0.10968636666431","0.191133373440593"
"Limited","2000","Saxony-Anhalt","college entrance qualification","28","","",""
"Limited","2000","Saxony-Anhalt","Other degree","5","","",""
"Limited","2000","Saxony-Anhalt","no degree/no degree yet","","","",""
"Limited","2000","Thuringia","lower secondary degree","23","","",""
"Limited","2000","Thuringia","secondary school degree","58","0.169191267185313","0.128367311497676","0.210015222872951"
"Limited","2000","Thuringia","college entrance qualification","13","","",""
"Limited","2000","Thuringia","Other degree","","","",""
"Limited","2000","Thuringia","no degree/no degree yet","","","",""
"Permanent","2001","Schleswig-Holstein","lower secondary degree","102","0.884426215241483","0.826245431438304","0.942606999044663"
"Permanent","2001","Schleswig-Holstein","secondary school degree","92","0.90324541044424","0.846154345009113","0.960336475879368"
"Permanent","2001","Schleswig-Holstein","college entrance qualification","57","0.897194098346047","0.822787691714439","0.971600504977655"
"Permanent","2001","Schleswig-Holstein","Other degree","10","","",""
"Permanent","2001","Schleswig-Holstein","no degree/no degree yet","8","","",""
"Permanent","2001","Hamburg","lower secondary degree","29","","",""
"Permanent","2001","Hamburg","secondary school degree","39","0.837466864996399","0.728454308305282","0.946479421687516"
"Permanent","2001","Hamburg","college entrance qualification","49","0.842572119389869","0.74963986946436","0.935504369315377"
"Permanent","2001","Hamburg","Other degree","2","","",""
"Permanent","2001","Hamburg","no degree/no degree yet","1","","",""
"Permanent","2001","Lower Saxony","lower secondary degree","257","0.885132204960891","0.848496478298982","0.9217679316228"
"Permanent","2001","Lower Saxony","secondary school degree","256","0.854068388910253","0.814317413552249","0.893819364268257"
"Permanent","2001","Lower Saxony","college entrance qualification","163","0.822839410569735","0.769792187618462","0.875886633521007"
"Permanent","2001","Lower Saxony","Other degree","49","0.874937203474204","0.787515501772214","0.962358905176194"
"Permanent","2001","Lower Saxony","no degree/no degree yet","6","","",""
"Permanent","2001","Bremen","lower secondary degree","17","","",""
"Permanent","2001","Bremen","secondary school degree","18","","",""
"Permanent","2001","Bremen","college entrance qualification","20","","",""
"Permanent","2001","Bremen","Other degree","7","","",""
"Permanent","2001","Bremen","no degree/no degree yet","2","","",""
"Permanent","2001","North Rhine-Westphalia","lower secondary degree","710","0.927330742578901","0.909030744925801","0.945630740232001"
"Permanent","2001","North Rhine-Westphalia","secondary school degree","517","0.862848101585009","0.835458868963204","0.890237334206813"
"Permanent","2001","North Rhine-Westphalia","college entrance qualification","552","0.837535073145138","0.809285704104707","0.865784442185568"
"Permanent","2001","North Rhine-Westphalia","Other degree","174","0.907265513922411","0.865580547570202","0.94895048027462"
"Permanent","2001","North Rhine-Westphalia","no degree/no degree yet","41","0.807907104095507","0.697604334723603","0.918209873467411"
"Permanent","2001","Hesse","lower secondary degree","195","0.853186812594815","0.806735257228234","0.899638367961397"
"Permanent","2001","Hesse","secondary school degree","199","0.872123361494603","0.828964623323326","0.91528209966588"
"Permanent","2001","Hesse","college entrance qualification","156","0.823113766280141","0.768129405960682","0.8780981265996"
"Permanent","2001","Hesse","Other degree","55","0.750321523934922","0.647446987892707","0.853196059977137"
"Permanent","2001","Hesse","no degree/no degree yet","8","","",""
"Permanent","2001","Rhineland-Palatinate,Saarland","lower secondary degree","246","0.904451495740461","0.869190299034589","0.939712692446332"
"Permanent","2001","Rhineland-Palatinate,Saarland","secondary school degree","134","0.866660680066757","0.812618860690874","0.92070249944264"
"Permanent","2001","Rhineland-Palatinate,Saarland","college entrance qualification","90","0.859548558822953","0.794320695843704","0.924776421802202"
"Permanent","2001","Rhineland-Palatinate,Saarland","Other degree","52","0.928262708269833","0.861851400186924","0.994674016352742"
"Permanent","2001","Rhineland-Palatinate,Saarland","no degree/no degree yet","7","","",""
"Permanent","2001","Baden-Württemberg","lower secondary degree","424","0.877615314954669","0.84844824148045","0.906782388428887"
"Permanent","2001","Baden-Württemberg","secondary school degree","305","0.880864437004125","0.847354306761267","0.914374567246984"
"Permanent","2001","Baden-Württemberg","college entrance qualification","248","0.865198579012933","0.825268509619299","0.905128648406567"
"Permanent","2001","Baden-Württemberg","Other degree","154","0.829864010141978","0.773380043015999","0.886347977267956"
"Permanent","2001","Baden-Württemberg","no degree/no degree yet","28","","",""
"Permanent","2001","Bavaria","lower secondary degree","595","0.905989035287948","0.883824343227231","0.928153727348664"
"Permanent","2001","Bavaria","secondary school degree","374","0.883845604516806","0.853383517549374","0.914307691484237"
"Permanent","2001","Bavaria","college entrance qualification","292","0.877326045158752","0.841930564393692","0.912721525923813"
"Permanent","2001","Bavaria","Other degree","71","0.911312069261755","0.8478128258863","0.97481131263721"
"Permanent","2001","Bavaria","no degree/no degree yet","14","","",""
"Permanent","2001","Berlin","lower secondary degree","57","0.84710145629079","0.762793519804721","0.93140939277686"
"Permanent","2001","Berlin","secondary school degree","154","0.898537058645942","0.853148608731555","0.943925508560329"
"Permanent","2001","Berlin","college entrance qualification","116","0.867414115219395","0.809779399067948","0.925048831370842"
"Permanent","2001","Berlin","Other degree","12","","",""
"Permanent","2001","Berlin","no degree/no degree yet","7","","",""
"Permanent","2001","Brandenburg","lower secondary degree","48","0.678185247486945","0.567147465420651","0.789223029553239"
"Permanent","2001","Brandenburg","secondary school degree","227","0.769490638148225","0.721101537444487","0.817879738851964"
"Permanent","2001","Brandenburg","college entrance qualification","77","0.802809608758424","0.725971151975193","0.879648065541656"
"Permanent","2001","Brandenburg","Other degree","1","","",""
"Permanent","2001","Brandenburg","no degree/no degree yet","1","","",""
"Permanent","2001","Mecklenburg-Western Pomerania","lower secondary degree","26","","",""
"Permanent","2001","Mecklenburg-Western Pomerania","secondary school degree","148","0.837959111639814","0.783519442300758","0.892398780978871"
"Permanent","2001","Mecklenburg-Western Pomerania","college entrance qualification","43","0.758816456964715","0.648719250351693","0.868913663577738"
"Permanent","2001","Mecklenburg-Western Pomerania","Other degree","","","",""
"Permanent","2001","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Permanent","2001","Saxony","lower secondary degree","63","0.642935951286706","0.547090966547239","0.738780936026174"
"Permanent","2001","Saxony","secondary school degree","440","0.84211922696163","0.810779310618464","0.873459143304797"
"Permanent","2001","Saxony","college entrance qualification","150","0.834683977784442","0.779804462220909","0.889563493347975"
"Permanent","2001","Saxony","Other degree","2","","",""
"Permanent","2001","Saxony","no degree/no degree yet","","","",""
"Permanent","2001","Saxony-Anhalt","lower secondary degree","62","0.722515453422936","0.626762667396511","0.818268239449361"
"Permanent","2001","Saxony-Anhalt","secondary school degree","230","0.873596961886021","0.833737927440293","0.913455996331748"
"Permanent","2001","Saxony-Anhalt","college entrance qualification","84","0.749024794497938","0.669781471836286","0.82826811715959"
"Permanent","2001","Saxony-Anhalt","Other degree","","","",""
"Permanent","2001","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Permanent","2001","Thuringia","lower secondary degree","59","0.829156796538597","0.742818426280014","0.915495166797179"
"Permanent","2001","Thuringia","secondary school degree","235","0.788139671275871","0.741351001738905","0.834928340812837"
"Permanent","2001","Thuringia","college entrance qualification","64","0.74983437876507","0.654927086033931","0.844741671496209"
"Permanent","2001","Thuringia","Other degree","","","",""
"Permanent","2001","Thuringia","no degree/no degree yet","1","","",""
"Limited","2001","Schleswig-Holstein","lower secondary degree","14","","",""
"Limited","2001","Schleswig-Holstein","secondary school degree","11","","",""
"Limited","2001","Schleswig-Holstein","college entrance qualification","7","","",""
"Limited","2001","Schleswig-Holstein","Other degree","2","","",""
"Limited","2001","Schleswig-Holstein","no degree/no degree yet","","","",""
"Limited","2001","Hamburg","lower secondary degree","3","","",""
"Limited","2001","Hamburg","secondary school degree","5","","",""
"Limited","2001","Hamburg","college entrance qualification","10","","",""
"Limited","2001","Hamburg","Other degree","","","",""
"Limited","2001","Hamburg","no degree/no degree yet","","","",""
"Limited","2001","Lower Saxony","lower secondary degree","34","0.114867795039109","0.0782320683771998","0.151503521701018"
"Limited","2001","Lower Saxony","secondary school degree","47","0.145931611089747","0.106180635731743","0.185682586447751"
"Limited","2001","Lower Saxony","college entrance qualification","36","0.177160589430265","0.124113366478993","0.230207812381538"
"Limited","2001","Lower Saxony","Other degree","6","","",""
"Limited","2001","Lower Saxony","no degree/no degree yet","2","","",""
"Limited","2001","Bremen","lower secondary degree","3","","",""
"Limited","2001","Bremen","secondary school degree","3","","",""
"Limited","2001","Bremen","college entrance qualification","3","","",""
"Limited","2001","Bremen","Other degree","2","","",""
"Limited","2001","Bremen","no degree/no degree yet","","","",""
"Limited","2001","North Rhine-Westphalia","lower secondary degree","63","0.0726692574210991","0.0543692597679991","0.0909692550741991"
"Limited","2001","North Rhine-Westphalia","secondary school degree","89","0.137151898414991","0.109762665793187","0.164541131036796"
"Limited","2001","North Rhine-Westphalia","college entrance qualification","103","0.162464926854863","0.134215557814432","0.190714295895293"
"Limited","2001","North Rhine-Westphalia","Other degree","12","","",""
"Limited","2001","North Rhine-Westphalia","no degree/no degree yet","8","","",""
"Limited","2001","Hesse","lower secondary degree","28","","",""
"Limited","2001","Hesse","secondary school degree","31","0.127876638505397","0.0847179003341199","0.171035376676674"
"Limited","2001","Hesse","college entrance qualification","29","","",""
"Limited","2001","Hesse","Other degree","13","","",""
"Limited","2001","Hesse","no degree/no degree yet","3","","",""
"Limited","2001","Rhineland-Palatinate,Saarland","lower secondary degree","21","","",""
"Limited","2001","Rhineland-Palatinate,Saarland","secondary school degree","18","","",""
"Limited","2001","Rhineland-Palatinate,Saarland","college entrance qualification","19","","",""
"Limited","2001","Rhineland-Palatinate,Saarland","Other degree","6","","",""
"Limited","2001","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Limited","2001","Baden-Württemberg","lower secondary degree","61","0.122384685045331","0.0932176115711132","0.15155175851955"
"Limited","2001","Baden-Württemberg","secondary school degree","54","0.119135562995875","0.0856254327530165","0.152645693238733"
"Limited","2001","Baden-Württemberg","college entrance qualification","33","0.134801420987067","0.0948713515934327","0.174731490380701"
"Limited","2001","Baden-Württemberg","Other degree","16","","",""
"Limited","2001","Baden-Württemberg","no degree/no degree yet","1","","",""
"Limited","2001","Bavaria","lower secondary degree","71","0.0940109647120522","0.0718462726513356","0.116175656772769"
"Limited","2001","Bavaria","secondary school degree","51","0.116154395483194","0.0856923085157628","0.146616482450626"
"Limited","2001","Bavaria","college entrance qualification","38","0.122673954841248","0.0872784740761873","0.158069435606309"
"Limited","2001","Bavaria","Other degree","6","","",""
"Limited","2001","Bavaria","no degree/no degree yet","2","","",""
"Limited","2001","Berlin","lower secondary degree","13","","",""
"Limited","2001","Berlin","secondary school degree","16","","",""
"Limited","2001","Berlin","college entrance qualification","17","","",""
"Limited","2001","Berlin","Other degree","1","","",""
"Limited","2001","Berlin","no degree/no degree yet","1","","",""
"Limited","2001","Brandenburg","lower secondary degree","20","","",""
"Limited","2001","Brandenburg","secondary school degree","64","0.230509361851775","0.182120261148036","0.278898462555513"
"Limited","2001","Brandenburg","college entrance qualification","26","","",""
"Limited","2001","Brandenburg","Other degree","3","","",""
"Limited","2001","Brandenburg","no degree/no degree yet","","","",""
"Limited","2001","Mecklenburg-Western Pomerania","lower secondary degree","6","","",""
"Limited","2001","Mecklenburg-Western Pomerania","secondary school degree","28","","",""
"Limited","2001","Mecklenburg-Western Pomerania","college entrance qualification","15","","",""
"Limited","2001","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Limited","2001","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Limited","2001","Saxony","lower secondary degree","33","0.357064048713294","0.261219063973826","0.452909033452761"
"Limited","2001","Saxony","secondary school degree","80","0.15788077303837","0.126540856695203","0.189220689381536"
"Limited","2001","Saxony","college entrance qualification","26","","",""
"Limited","2001","Saxony","Other degree","1","","",""
"Limited","2001","Saxony","no degree/no degree yet","2","","",""
"Limited","2001","Saxony-Anhalt","lower secondary degree","22","","",""
"Limited","2001","Saxony-Anhalt","secondary school degree","37","0.12640303811398","0.086544003668252","0.166262072559707"
"Limited","2001","Saxony-Anhalt","college entrance qualification","31","0.250975205502062","0.17173188284041","0.330218528163714"
"Limited","2001","Saxony-Anhalt","Other degree","2","","",""
"Limited","2001","Saxony-Anhalt","no degree/no degree yet","","","",""
"Limited","2001","Thuringia","lower secondary degree","14","","",""
"Limited","2001","Thuringia","secondary school degree","58","0.211860328724129","0.165071659187163","0.258648998261095"
"Limited","2001","Thuringia","college entrance qualification","16","","",""
"Limited","2001","Thuringia","Other degree","","","",""
"Limited","2001","Thuringia","no degree/no degree yet","","","",""
"Permanent","2002","Schleswig-Holstein","lower secondary degree","99","0.847590100151867","0.781026223631163","0.91415397667257"
"Permanent","2002","Schleswig-Holstein","secondary school degree","103","0.873755485205297","0.813053850455581","0.934457119955012"
"Permanent","2002","Schleswig-Holstein","college entrance qualification","76","0.857247775983894","0.783740032726757","0.930755519241032"
"Permanent","2002","Schleswig-Holstein","Other degree","13","","",""
"Permanent","2002","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Permanent","2002","Hamburg","lower secondary degree","36","0.969956142833764","0.915679848875626","1.0242324367919"
"Permanent","2002","Hamburg","secondary school degree","46","0.849261099180743","0.750087431077856","0.948434767283629"
"Permanent","2002","Hamburg","college entrance qualification","60","0.761053968365019","0.663893439588697","0.858214497141341"
"Permanent","2002","Hamburg","Other degree","4","","",""
"Permanent","2002","Hamburg","no degree/no degree yet","2","","",""
"Permanent","2002","Lower Saxony","lower secondary degree","260","0.916287948820611","0.884629881017589","0.947946016623634"
"Permanent","2002","Lower Saxony","secondary school degree","269","0.885126144408594","0.849744014119451","0.920508274697737"
"Permanent","2002","Lower Saxony","college entrance qualification","223","0.834258442599596","0.789232433141624","0.879284452057568"
"Permanent","2002","Lower Saxony","Other degree","44","0.903133125605258","0.820317253386072","0.985948997824444"
"Permanent","2002","Lower Saxony","no degree/no degree yet","8","","",""
"Permanent","2002","Bremen","lower secondary degree","17","","",""
"Permanent","2002","Bremen","secondary school degree","23","","",""
"Permanent","2002","Bremen","college entrance qualification","21","","",""
"Permanent","2002","Bremen","Other degree","6","","",""
"Permanent","2002","Bremen","no degree/no degree yet","","","",""
"Permanent","2002","North Rhine-Westphalia","lower secondary degree","634","0.920114896175885","0.899944134937852","0.940285657413919"
"Permanent","2002","North Rhine-Westphalia","secondary school degree","542","0.879597277382933","0.854063451758932","0.905131103006934"
"Permanent","2002","North Rhine-Westphalia","college entrance qualification","697","0.85152718198857","0.827010305209961","0.87604405876718"
"Permanent","2002","North Rhine-Westphalia","Other degree","153","0.927960278959591","0.888628394781872","0.967292163137309"
"Permanent","2002","North Rhine-Westphalia","no degree/no degree yet","30","0.885939470994823","0.779088530587057","0.99279041140259"
"Permanent","2002","Hesse","lower secondary degree","188","0.914474829872636","0.875908771178384","0.953040888566888"
"Permanent","2002","Hesse","secondary school degree","222","0.833690485148666","0.788516458038437","0.878864512258894"
"Permanent","2002","Hesse","college entrance qualification","231","0.799303867009581","0.751966161512874","0.846641572506289"
"Permanent","2002","Hesse","Other degree","62","0.77096442785261","0.675222786005342","0.866706069699877"
"Permanent","2002","Hesse","no degree/no degree yet","12","","",""
"Permanent","2002","Rhineland-Palatinate,Saarland","lower secondary degree","220","0.885208355871085","0.845373942304789","0.925042769437381"
"Permanent","2002","Rhineland-Palatinate,Saarland","secondary school degree","149","0.835772946466163","0.780725145827209","0.890820747105116"
"Permanent","2002","Rhineland-Palatinate,Saarland","college entrance qualification","118","0.8539862254472","0.795492885518029","0.91247956537637"
"Permanent","2002","Rhineland-Palatinate,Saarland","Other degree","47","0.832391604185705","0.733677666420589","0.93110554195082"
"Permanent","2002","Rhineland-Palatinate,Saarland","no degree/no degree yet","6","","",""
"Permanent","2002","Baden-Württemberg","lower secondary degree","411","0.895363822752466","0.867513527445255","0.923214118059678"
"Permanent","2002","Baden-Württemberg","secondary school degree","344","0.890422939307462","0.85918082103779","0.921665057577134"
"Permanent","2002","Baden-Württemberg","college entrance qualification","338","0.868964360810512","0.835345088667757","0.902583632953267"
"Permanent","2002","Baden-Württemberg","Other degree","133","0.824785091413537","0.763331771070582","0.886238411756493"
"Permanent","2002","Baden-Württemberg","no degree/no degree yet","26","","",""
"Permanent","2002","Bavaria","lower secondary degree","544","0.89017659749951","0.865343838236368","0.915009356762653"
"Permanent","2002","Bavaria","secondary school degree","416","0.85383202850758","0.822028796970502","0.885635260044658"
"Permanent","2002","Bavaria","college entrance qualification","379","0.862362599114137","0.829761470675369","0.894963727552906"
"Permanent","2002","Bavaria","Other degree","72","0.88702691337023","0.816320529903801","0.957733296836659"
"Permanent","2002","Bavaria","no degree/no degree yet","14","","",""
"Permanent","2002","Berlin","lower secondary degree","47","0.910510287506812","0.832925709167035","0.988094865846589"
"Permanent","2002","Berlin","secondary school degree","144","0.864981822268108","0.812994953693656","0.91696869084256"
"Permanent","2002","Berlin","college entrance qualification","137","0.796722569201958","0.735130568941989","0.858314569461928"
"Permanent","2002","Berlin","Other degree","11","","",""
"Permanent","2002","Berlin","no degree/no degree yet","5","","",""
"Permanent","2002","Brandenburg","lower secondary degree","40","0.720676163501417","0.598729338545146","0.842622988457689"
"Permanent","2002","Brandenburg","secondary school degree","239","0.863778541050095","0.822786841963668","0.904770240136521"
"Permanent","2002","Brandenburg","college entrance qualification","88","0.714792376953482","0.634342399527601","0.795242354379362"
"Permanent","2002","Brandenburg","Other degree","3","","",""
"Permanent","2002","Brandenburg","no degree/no degree yet","","","",""
"Permanent","2002","Mecklenburg-Western Pomerania","lower secondary degree","20","","",""
"Permanent","2002","Mecklenburg-Western Pomerania","secondary school degree","136","0.829332948734623","0.772273291578211","0.886392605891036"
"Permanent","2002","Mecklenburg-Western Pomerania","college entrance qualification","55","0.835345724274138","0.746542175153277","0.924149273394999"
"Permanent","2002","Mecklenburg-Western Pomerania","Other degree","","","",""
"Permanent","2002","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Permanent","2002","Saxony","lower secondary degree","59","0.713295374545243","0.614813198698124","0.811777550392363"
"Permanent","2002","Saxony","secondary school degree","441","0.851755641697064","0.820946170973019","0.88256511242111"
"Permanent","2002","Saxony","college entrance qualification","180","0.828716046288059","0.77751514131754","0.879916951258577"
"Permanent","2002","Saxony","Other degree","2","","",""
"Permanent","2002","Saxony","no degree/no degree yet","","","",""
"Permanent","2002","Saxony-Anhalt","lower secondary degree","49","0.751870766723099","0.647666214970016","0.856075318476183"
"Permanent","2002","Saxony-Anhalt","secondary school degree","225","0.834630305323396","0.789730417706772","0.879530192940021"
"Permanent","2002","Saxony-Anhalt","college entrance qualification","92","0.773591883064711","0.697759080146779","0.849424685982642"
"Permanent","2002","Saxony-Anhalt","Other degree","","","",""
"Permanent","2002","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Permanent","2002","Thuringia","lower secondary degree","60","0.82612202790698","0.739179743835692","0.913064311978269"
"Permanent","2002","Thuringia","secondary school degree","227","0.838409911469809","0.794342630423488","0.88247719251613"
"Permanent","2002","Thuringia","college entrance qualification","76","0.814857432640567","0.735488939713571","0.894225925567563"
"Permanent","2002","Thuringia","Other degree","","","",""
"Permanent","2002","Thuringia","no degree/no degree yet","1","","",""
"Limited","2002","Schleswig-Holstein","lower secondary degree","13","","",""
"Limited","2002","Schleswig-Holstein","secondary school degree","12","","",""
"Limited","2002","Schleswig-Holstein","college entrance qualification","11","","",""
"Limited","2002","Schleswig-Holstein","Other degree","4","","",""
"Limited","2002","Schleswig-Holstein","no degree/no degree yet","","","",""
"Limited","2002","Hamburg","lower secondary degree","2","","",""
"Limited","2002","Hamburg","secondary school degree","4","","",""
"Limited","2002","Hamburg","college entrance qualification","14","","",""
"Limited","2002","Hamburg","Other degree","1","","",""
"Limited","2002","Hamburg","no degree/no degree yet","","","",""
"Limited","2002","Lower Saxony","lower secondary degree","34","0.0837120511793889","0.0520539833763664","0.115370118982411"
"Limited","2002","Lower Saxony","secondary school degree","43","0.114873855591406","0.0794917253022632","0.150255985880549"
"Limited","2002","Lower Saxony","college entrance qualification","39","0.165741557400404","0.120715547942431","0.210767566858376"
"Limited","2002","Lower Saxony","Other degree","5","","",""
"Limited","2002","Lower Saxony","no degree/no degree yet","2","","",""
"Limited","2002","Bremen","lower secondary degree","3","","",""
"Limited","2002","Bremen","secondary school degree","5","","",""
"Limited","2002","Bremen","college entrance qualification","4","","",""
"Limited","2002","Bremen","Other degree","2","","",""
"Limited","2002","Bremen","no degree/no degree yet","1","","",""
"Limited","2002","North Rhine-Westphalia","lower secondary degree","60","0.079885103824115","0.0597143425860814","0.100055865062149"
"Limited","2002","North Rhine-Westphalia","secondary school degree","82","0.120402722617067","0.0948688969930656","0.145936548241068"
"Limited","2002","North Rhine-Westphalia","college entrance qualification","111","0.14847281801143","0.12395594123282","0.172989694790039"
"Limited","2002","North Rhine-Westphalia","Other degree","13","","",""
"Limited","2002","North Rhine-Westphalia","no degree/no degree yet","4","","",""
"Limited","2002","Hesse","lower secondary degree","14","","",""
"Limited","2002","Hesse","secondary school degree","39","0.166309514851334","0.121135487741106","0.211483541961563"
"Limited","2002","Hesse","college entrance qualification","44","0.200696132990419","0.153358427493711","0.248033838487126"
"Limited","2002","Hesse","Other degree","12","","",""
"Limited","2002","Hesse","no degree/no degree yet","1","","",""
"Limited","2002","Rhineland-Palatinate,Saarland","lower secondary degree","26","","",""
"Limited","2002","Rhineland-Palatinate,Saarland","secondary school degree","25","","",""
"Limited","2002","Rhineland-Palatinate,Saarland","college entrance qualification","22","","",""
"Limited","2002","Rhineland-Palatinate,Saarland","Other degree","8","","",""
"Limited","2002","Rhineland-Palatinate,Saarland","no degree/no degree yet","4","","",""
"Limited","2002","Baden-Württemberg","lower secondary degree","53","0.104636177247534","0.0767858819403223","0.132486472554745"
"Limited","2002","Baden-Württemberg","secondary school degree","40","0.109577060692538","0.0783349424228657","0.14081917896221"
"Limited","2002","Baden-Württemberg","college entrance qualification","49","0.131035639189488","0.097416367046733","0.164654911332243"
"Limited","2002","Baden-Württemberg","Other degree","14","","",""
"Limited","2002","Baden-Württemberg","no degree/no degree yet","2","","",""
