"plb0037_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2002","16-34 y.","Couple + C. LE 16 ","727","0.882462327188318","0.860432395859848","0.904492258516788","1"
"Permanent","2002","35-65 y.","Single parent ","330","0.897842388077565","0.866857461064249","0.928827315090882","1"
"Permanent","2002","35-65 y.","Couple + C. LE and GT 16","757","0.920195466788362","0.901463909183917","0.938927024392808","1"
"Permanent","2002","66 and older","1-pers.-HH","6","","","","1"
"Permanent","2002","66 and older","(Married) couple without C. ","24","","","","1"
"Permanent","2002","66 and older","Single parent ","","","","","1"
"Permanent","2002","66 and older","Couple + C. LE 16 ","1","","","","1"
"Permanent","2002","66 and older","Couple + C. GT 16 ","3","","","","1"
"Permanent","2002","16-34 y.","Couple + C. GT 16 ","330","0.430136171086131","0.39407271567143","0.466199626500832","1"
"Permanent","2002","16-34 y.","Couple + C. LE and GT 16","79","0.281662822834321","0.229440691023689","0.333884954644953","1"
"Permanent","2002","35-65 y.","1-pers.-HH","611","0.923307703790606","0.903097994028574","0.943517413552638","1"
"Permanent","2002","35-65 y.","(Married) couple without C. ","1960","0.961764470402599","0.953459252441942","0.970069688363256","1"
"Permanent","2002","35-65 y.","Couple + C. LE 16 ","2021","0.952312337031759","0.943266532148072","0.961358141915446","1"
"Permanent","2002","35-65 y.","Couple + C. GT 16 ","1373","0.945690044826717","0.933992907419233","0.9573871822342","1"
"Permanent","2002","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2003","16-34 y.","1-pers.-HH","116","0.259509312591716","0.219665775223637","0.299352849959796","2"
"Limited","2003","16-34 y.","(Married) couple without C. ","169","0.209807482324918","0.181432422102462","0.238182542547373","2"
"Limited","2003","16-34 y.","Single parent ","111","0.503450830861981","0.435665673484492","0.571235988239469","2"
"Limited","2003","16-34 y.","Couple + C. LE 16 ","85","0.11775887345352","0.0944250141779744","0.141092732729065","2"
"Limited","2003","16-34 y.","Couple + C. GT 16 ","365","0.529854182005036","0.492146048952054","0.567562315058018","2"
"Limited","2003","16-34 y.","Couple + C. LE and GT 16","176","0.700412078993501","0.643515339360435","0.757308818626567","2"
"Limited","2003","35-65 y.","1-pers.-HH","43","0.0594529835323359","0.0413711491045349","0.077534817960137","2"
"Limited","2003","35-65 y.","(Married) couple without C. ","92","0.0496688587673504","0.0399760642136703","0.0593616533210305","2"
"Limited","2003","35-65 y.","Single parent ","26","","","","2"
"Limited","2003","35-65 y.","Couple + C. GT 16 ","69","0.0555403284729939","0.0436279125096762","0.0674527444363116","2"
"Limited","2003","35-65 y.","Couple + C. LE and GT 16","42","0.0649404308873639","0.0473046505114242","0.0825762112633036","2"
"Limited","2003","66 and older","1-pers.-HH","","","","","2"
"Limited","2003","66 and older","(Married) couple without C. ","3","","","","2"
"Limited","2003","35-65 y.","Couple + C. LE 16 ","106","0.0590042566432031","0.0485778636449159","0.0694306496414902","2"
"Limited","2003","66 and older","Single parent ","","","","","2"
"Limited","2003","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2003","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","2003","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2003","16-34 y.","1-pers.-HH","349","0.740490687408284","0.700647150040205","0.780334224776363","1"
"Permanent","2003","16-34 y.","(Married) couple without C. ","622","0.790192517675082","0.761817457452627","0.818567577897538","1"
"Permanent","2003","16-34 y.","Single parent ","98","0.496549169138019","0.428764011760531","0.564334326515508","1"
"Permanent","2003","16-34 y.","Couple + C. LE 16 ","648","0.88224112654648","0.858907267270935","0.905574985822026","1"
"Permanent","2003","35-65 y.","Couple + C. LE and GT 16","708","0.935059569112636","0.917423788736696","0.952695349488576","1"
"Permanent","2003","66 and older","1-pers.-HH","6","","","","1"
"Permanent","2003","16-34 y.","Couple + C. GT 16 ","308","0.470145817994964","0.432437684941982","0.507853951047946","1"
"Permanent","2003","16-34 y.","Couple + C. LE and GT 16","73","0.299587921006499","0.242691181373433","0.356484660639565","1"
"Permanent","2003","35-65 y.","1-pers.-HH","614","0.940547016467664","0.922465182039863","0.958628850895465","1"
"Permanent","2003","35-65 y.","(Married) couple without C. ","1838","0.95033114123265","0.940638346678969","0.96002393578633","1"
"Permanent","2003","35-65 y.","Single parent ","323","0.926876846727172","0.899563567163743","0.954190126290602","1"
"Permanent","2003","35-65 y.","Couple + C. LE 16 ","1856","0.940995743356797","0.93056935035851","0.951422136355084","1"
"Permanent","2003","35-65 y.","Couple + C. GT 16 ","1351","0.944459671527006","0.932547255563688","0.956372087490324","1"
"Permanent","2003","66 and older","(Married) couple without C. ","29","","","","1"
"Permanent","2003","66 and older","Single parent ","","","","","1"
"Permanent","2003","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","2003","66 and older","Couple + C. GT 16 ","1","","","","1"
"Permanent","2003","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2004","16-34 y.","1-pers.-HH","125","0.2959562121598","0.253449276908937","0.338463147410663","2"
"Limited","2004","16-34 y.","(Married) couple without C. ","182","0.238835395469689","0.209178446013526","0.268492344925852","2"
"Limited","2004","16-34 y.","Single parent ","120","0.61897535757889","0.552977530755756","0.684973184402024","2"
"Limited","2004","16-34 y.","Couple + C. LE 16 ","89","0.137051129549129","0.110469815501145","0.163632443597112","2"
"Limited","2004","16-34 y.","Couple + C. GT 16 ","363","0.53589129315855","0.497493276157438","0.574289310159662","2"
"Limited","2004","16-34 y.","Couple + C. LE and GT 16","152","0.735774212194692","0.677109343087867","0.794439081301517","2"
"Limited","2004","35-65 y.","1-pers.-HH","45","0.0707012497870827","0.0509043867105606","0.0904981128636047","2"
"Limited","2004","35-65 y.","(Married) couple without C. ","82","0.0480680279042283","0.0385147797586581","0.0576212760497985","2"
"Limited","2004","35-65 y.","Single parent ","31","0.0989259572062524","0.0670022129853358","0.130849701427169","2"
"Limited","2004","35-65 y.","Couple + C. GT 16 ","73","0.0687135523782905","0.0554909093666002","0.0819361953899809","2"
"Limited","2004","35-65 y.","Couple + C. LE and GT 16","38","0.0545612947602431","0.0377241468936365","0.0713984426268497","2"
"Limited","2004","66 and older","1-pers.-HH","","","","","2"
"Limited","2004","66 and older","(Married) couple without C. ","3","","","","2"
"Limited","2004","35-65 y.","Couple + C. LE 16 ","106","0.0536958742858128","0.0434544412369325","0.0639373073346931","2"
"Limited","2004","66 and older","Single parent ","","","","","2"
"Limited","2004","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2004","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","2004","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2004","16-34 y.","1-pers.-HH","318","0.7040437878402","0.661536852589337","0.746550723091063","1"
"Permanent","2004","16-34 y.","(Married) couple without C. ","612","0.761164604530311","0.731507655074148","0.790821553986474","1"
"Permanent","2004","16-34 y.","Single parent ","88","0.38102464242111","0.315026815597976","0.447022469244244","1"
"Permanent","2004","16-34 y.","Couple + C. LE 16 ","554","0.862948870450871","0.836367556402888","0.889530184498855","1"
"Permanent","2004","35-65 y.","Couple + C. LE and GT 16","661","0.945438705239757","0.92860155737315","0.962275853106363","1"
"Permanent","2004","66 and older","1-pers.-HH","12","","","","1"
"Permanent","2004","16-34 y.","Couple + C. GT 16 ","285","0.46410870684145","0.425710689840338","0.502506723842562","1"
"Permanent","2004","16-34 y.","Couple + C. LE and GT 16","65","0.264225787805308","0.205560918698483","0.322890656912134","1"
"Permanent","2004","35-65 y.","1-pers.-HH","599","0.929298750212917","0.909501887136395","0.949095613289439","1"
"Permanent","2004","35-65 y.","(Married) couple without C. ","1844","0.951931972095772","0.942378723950202","0.961485220241342","1"
"Permanent","2004","35-65 y.","Single parent ","305","0.901074042793748","0.869150298572831","0.932997787014664","1"
"Permanent","2004","35-65 y.","Couple + C. LE 16 ","1755","0.946304125714187","0.936062692665307","0.956545558763067","1"
"Permanent","2004","35-65 y.","Couple + C. GT 16 ","1333","0.931286447621709","0.918063804610019","0.9445090906334","1"
"Permanent","2004","66 and older","(Married) couple without C. ","29","","","","1"
"Permanent","2004","66 and older","Single parent ","","","","","1"
"Permanent","2004","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","2004","66 and older","Couple + C. GT 16 ","2","","","","1"
"Permanent","2004","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2005","16-34 y.","1-pers.-HH","130","0.248019327155281","0.209141228095482","0.28689742621508","2"
"Limited","2005","16-34 y.","(Married) couple without C. ","160","0.223829953396636","0.193510782415276","0.254149124377997","2"
"Limited","2005","16-34 y.","Single parent ","91","0.521075835898621","0.446849622003527","0.595302049793714","2"
"Limited","2005","16-34 y.","Couple + C. LE 16 ","72","0.14157036033258","0.113223918915446","0.169916801749715","2"
"Limited","2005","16-34 y.","Couple + C. GT 16 ","326","0.574319293716213","0.534854655912488","0.613783931519939","2"
"Limited","2005","16-34 y.","Couple + C. LE and GT 16","147","0.767620463885587","0.708791972941215","0.826448954829959","2"
"Limited","2005","35-65 y.","1-pers.-HH","35","0.061596521555511","0.0433235084100731","0.0798695347009489","2"
"Limited","2005","35-65 y.","(Married) couple without C. ","68","0.0556575146298019","0.0453516673717869","0.0659633618878168","2"
"Limited","2005","35-65 y.","Single parent ","28","","","","2"
"Limited","2005","35-65 y.","Couple + C. GT 16 ","50","0.0396391347268863","0.029235149507626","0.0500431199461465","2"
"Limited","2005","35-65 y.","Couple + C. LE and GT 16","42","0.0766751886518718","0.0566913361926779","0.0966590411110657","2"
"Limited","2005","66 and older","1-pers.-HH","2","","","","2"
"Limited","2005","66 and older","(Married) couple without C. ","4","","","","2"
"Limited","2005","35-65 y.","Couple + C. LE 16 ","99","0.0630046176505259","0.0517140693635478","0.0742951659375041","2"
"Limited","2005","66 and older","Single parent ","","","","","2"
"Limited","2005","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2005","66 and older","Couple + C. GT 16 ","1","","","","2"
"Limited","2005","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2005","16-34 y.","1-pers.-HH","344","0.751980672844719","0.71310257378492","0.790858771904518","1"
"Permanent","2005","16-34 y.","(Married) couple without C. ","566","0.776170046603364","0.745850875622003","0.806489217584725","1"
"Permanent","2005","16-34 y.","Single parent ","83","0.47892416410138","0.404697950206286","0.553150377996473","1"
"Permanent","2005","16-34 y.","Couple + C. LE 16 ","509","0.85842963966742","0.830083198250285","0.886776081084554","1"
"Permanent","2005","35-65 y.","Couple + C. LE and GT 16","639","0.923324811348128","0.903340958888934","0.943308663807322","1"
"Permanent","2005","66 and older","1-pers.-HH","10","","","","1"
"Permanent","2005","16-34 y.","Couple + C. GT 16 ","277","0.425680706283787","0.386216068480061","0.465145344087512","1"
"Permanent","2005","16-34 y.","Couple + C. LE and GT 16","51","0.232379536114413","0.173551045170041","0.291208027058785","1"
"Permanent","2005","35-65 y.","1-pers.-HH","630","0.938403478444489","0.920130465299051","0.956676491589927","1"
"Permanent","2005","35-65 y.","(Married) couple without C. ","1833","0.944342485370198","0.934036638112183","0.954648332628213","1"
"Permanent","2005","35-65 y.","Single parent ","314","0.926454504980968","0.898789858525797","0.954119151436139","1"
"Permanent","2005","35-65 y.","Couple + C. LE 16 ","1680","0.936995382349474","0.925704834062496","0.948285930636452","1"
"Permanent","2005","35-65 y.","Couple + C. GT 16 ","1301","0.960360865273114","0.949956880053853","0.970764850492374","1"
"Permanent","2005","66 and older","(Married) couple without C. ","35","0.81108394051683","0.688231686840781","0.933936194192879","1"
"Permanent","2005","66 and older","Single parent ","","","","","1"
"Permanent","2005","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","2005","66 and older","Couple + C. GT 16 ","4","","","","1"
"Permanent","2005","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2006","35-65 y.","Couple + C. GT 16 ","63","0.0398708918079072","0.0296475275397268","0.0500942560760877","2"
"Limited","2006","35-65 y.","Couple + C. LE and GT 16","37","0.0742970019758105","0.0543496371278789","0.0942443668237421","2"
"Limited","2006","66 and older","1-pers.-HH","4","","","","2"
"Limited","2006","16-34 y.","1-pers.-HH","132","0.290316634912955","0.249453922270924","0.331179347554987","2"
"Limited","2006","16-34 y.","(Married) couple without C. ","158","0.267859156997302","0.235422047549436","0.300296266445168","2"
"Limited","2006","16-34 y.","Single parent ","98","0.560598916388748","0.487891575041053","0.633306257736443","2"
"Limited","2006","16-34 y.","Couple + C. LE 16 ","90","0.139404550776294","0.110691444042897","0.168117657509692","2"
"Limited","2006","16-34 y.","Couple + C. GT 16 ","354","0.59298558002459","0.554470123796825","0.631501036252355","2"
"Limited","2006","16-34 y.","Couple + C. LE and GT 16","129","0.699782046378471","0.632447518705875","0.767116574051068","2"
"Limited","2006","35-65 y.","1-pers.-HH","51","0.0669054272464343","0.0489757619183642","0.0848350925745043","2"
"Limited","2006","35-65 y.","(Married) couple without C. ","100","0.0659576934811769","0.0554094450444278","0.076505941917926","2"
"Limited","2006","35-65 y.","Single parent ","35","0.0765139049563647","0.0500302468665966","0.102997563046133","2"
"Limited","2006","35-65 y.","Couple + C. LE 16 ","124","0.066009043856917","0.0547642303062598","0.0772538574075742","2"
"Limited","2006","66 and older","(Married) couple without C. ","7","","","","2"
"Limited","2006","66 and older","Single parent ","1","","","","2"
"Limited","2006","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2006","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","2006","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2006","16-34 y.","1-pers.-HH","342","0.709683365087045","0.668820652445013","0.750546077729076","1"
"Permanent","2006","16-34 y.","(Married) couple without C. ","558","0.732140843002698","0.699703733554832","0.764577952450564","1"
"Permanent","2006","16-34 y.","Single parent ","81","0.439401083611252","0.366693742263557","0.512108424958947","1"
"Permanent","2006","16-34 y.","Couple + C. LE 16 ","469","0.860595449223706","0.831882342490308","0.889308555957103","1"
"Permanent","2006","16-34 y.","Couple + C. GT 16 ","271","0.40701441997541","0.368498963747645","0.445529876203175","1"
"Permanent","2006","16-34 y.","Couple + C. LE and GT 16","49","0.300217953621529","0.232883425948932","0.367552481294125","1"
"Permanent","2006","35-65 y.","1-pers.-HH","695","0.933094572753566","0.915164907425496","0.951024238081636","1"
"Permanent","2006","35-65 y.","(Married) couple without C. ","2027","0.934042306518823","0.923494058082074","0.944590554955572","1"
"Permanent","2006","35-65 y.","Couple + C. LE and GT 16","627","0.925702998024189","0.905755633176258","0.945650362872121","1"
"Permanent","2006","66 and older","1-pers.-HH","15","","","","1"
"Permanent","2006","35-65 y.","Single parent ","352","0.923486095043635","0.897002436953867","0.949969753133403","1"
"Permanent","2006","35-65 y.","Couple + C. LE 16 ","1749","0.933990956143083","0.922746142592426","0.94523576969374","1"
"Permanent","2006","35-65 y.","Couple + C. GT 16 ","1344","0.960129108192093","0.949905743923912","0.970352472460273","1"
"Permanent","2006","66 and older","(Married) couple without C. ","37","0.907970235820801","0.822557680811278","0.993382790830324","1"
"Permanent","2006","66 and older","Single parent ","","","","","1"
"Permanent","2006","66 and older","Couple + C. LE 16 ","1","","","","1"
"Permanent","2006","66 and older","Couple + C. GT 16 ","5","","","","1"
"Permanent","2006","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2007","35-65 y.","Couple + C. GT 16 ","66","0.0599950071870087","0.0475241826777871","0.0724658316962303","2"
"Limited","2007","35-65 y.","Couple + C. LE and GT 16","41","0.102983358944571","0.0790205552563409","0.126946162632801","2"
"Limited","2007","66 and older","1-pers.-HH","2","","","","2"
"Limited","2007","16-34 y.","1-pers.-HH","128","0.293132336631884","0.251214398501723","0.335050274762044","2"
"Limited","2007","16-34 y.","(Married) couple without C. ","181","0.250957108238527","0.218321903749791","0.283592312727264","2"
"Limited","2007","16-34 y.","Single parent ","98","0.513046740898201","0.441021564299405","0.585071917496997","2"
"Limited","2007","16-34 y.","Couple + C. LE 16 ","98","0.181434285788258","0.150151871128034","0.212716700448482","2"
"Limited","2007","16-34 y.","Couple + C. GT 16 ","322","0.561973011538182","0.521733765753375","0.602212257322989","2"
"Limited","2007","16-34 y.","Couple + C. LE and GT 16","125","0.71937701264693","0.650820926046406","0.787933099247454","2"
"Limited","2007","35-65 y.","1-pers.-HH","58","0.0838754826415996","0.0638490334597325","0.103901931823467","2"
"Limited","2007","35-65 y.","(Married) couple without C. ","94","0.0419280568446939","0.0331834771740271","0.0506726365153607","2"
"Limited","2007","35-65 y.","Single parent ","35","0.101694851193416","0.0699848101180099","0.133404892268821","2"
"Limited","2007","35-65 y.","Couple + C. LE 16 ","121","0.0785062330414486","0.0659759832609121","0.0910364828219851","2"
"Limited","2007","66 and older","(Married) couple without C. ","5","","","","2"
"Limited","2007","66 and older","Single parent ","","","","","2"
"Limited","2007","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2007","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","2007","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2007","16-34 y.","1-pers.-HH","325","0.706867663368116","0.664949725237956","0.748785601498277","1"
"Permanent","2007","16-34 y.","(Married) couple without C. ","497","0.749042891761473","0.716407687272736","0.781678096250209","1"
"Permanent","2007","16-34 y.","Single parent ","87","0.486953259101799","0.414928082503003","0.558978435700595","1"
"Permanent","2007","16-34 y.","Couple + C. LE 16 ","485","0.818565714211742","0.787283299551518","0.849848128871966","1"
"Permanent","2007","16-34 y.","Couple + C. GT 16 ","262","0.438026988461818","0.397787742677011","0.478266234246625","1"
"Permanent","2007","16-34 y.","Couple + C. LE and GT 16","40","0.28062298735307","0.212066900752546","0.349179073953594","1"
"Permanent","2007","35-65 y.","1-pers.-HH","678","0.9161245173584","0.896098068176533","0.936150966540268","1"
"Permanent","2007","35-65 y.","(Married) couple without C. ","1924","0.958071943155306","0.949327363484639","0.966816522825973","1"
"Permanent","2007","35-65 y.","Couple + C. LE and GT 16","577","0.897016641055429","0.873053837367199","0.920979444743659","1"
"Permanent","2007","66 and older","1-pers.-HH","11","","","","1"
"Permanent","2007","35-65 y.","Single parent ","314","0.898305148806584","0.866595107731179","0.93001518988199","1"
"Permanent","2007","35-65 y.","Couple + C. LE 16 ","1649","0.921493766958551","0.908963517178015","0.934024016739088","1"
"Permanent","2007","35-65 y.","Couple + C. GT 16 ","1327","0.940004992812991","0.92753416830377","0.952475817322213","1"
"Permanent","2007","66 and older","(Married) couple without C. ","35","0.848430199098717","0.737299897077695","0.959560501119739","1"
"Permanent","2007","66 and older","Single parent ","","","","","1"
"Permanent","2007","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","2007","66 and older","Couple + C. GT 16 ","9","","","","1"
"Permanent","2007","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2008","35-65 y.","Couple + C. GT 16 ","72","0.0663677675088987","0.0531527821594788","0.0795827528583185","2"
"Limited","2008","35-65 y.","Couple + C. LE and GT 16","45","0.0772890365879859","0.0554614381237726","0.0991166350521992","2"
"Limited","2008","66 and older","1-pers.-HH","2","","","","2"
"Limited","2008","16-34 y.","1-pers.-HH","111","0.240562335334656","0.199684929422619","0.281439741246693","2"
"Limited","2008","16-34 y.","(Married) couple without C. ","184","0.271819175380631","0.238030540885813","0.305607809875449","2"
"Limited","2008","16-34 y.","Single parent ","107","0.531597404121568","0.462440719402897","0.600754088840239","2"
"Limited","2008","16-34 y.","Couple + C. LE 16 ","76","0.162666556185575","0.130317512692618","0.195015599678532","2"
"Limited","2008","16-34 y.","Couple + C. GT 16 ","313","0.564320435826345","0.523685782375024","0.604955089277666","2"
"Limited","2008","16-34 y.","Couple + C. LE and GT 16","109","0.688503541979533","0.613640224334223","0.763366859624843","2"
"Limited","2008","35-65 y.","1-pers.-HH","65","0.0992235038962382","0.0776979275005062","0.12074908029197","2"
"Limited","2008","35-65 y.","(Married) couple without C. ","91","0.0562692337888655","0.0460386190850536","0.0664998484926773","2"
"Limited","2008","35-65 y.","Single parent ","47","0.14749015523461","0.111062718130049","0.18391759233917","2"
"Limited","2008","35-65 y.","Couple + C. LE 16 ","103","0.0743315160339047","0.0617053916894117","0.0869576403783976","2"
"Limited","2008","66 and older","(Married) couple without C. ","4","","","","2"
"Limited","2008","66 and older","Single parent ","","","","","2"
"Limited","2008","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2008","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","2008","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2008","16-34 y.","1-pers.-HH","309","0.759437664665344","0.718560258753307","0.800315070577381","1"
"Permanent","2008","16-34 y.","(Married) couple without C. ","482","0.728180824619369","0.694392190124551","0.761969459114187","1"
"Permanent","2008","16-34 y.","Single parent ","93","0.468402595878432","0.399245911159761","0.537559280597103","1"
"Permanent","2008","16-34 y.","Couple + C. LE 16 ","424","0.837333443814425","0.804984400321468","0.869682487307382","1"
"Permanent","2008","16-34 y.","Couple + C. GT 16 ","259","0.435679564173655","0.395044910722334","0.476314217624976","1"
"Permanent","2008","16-34 y.","Couple + C. LE and GT 16","38","0.311496458020467","0.236633140375157","0.386359775665777","1"
"Permanent","2008","35-65 y.","1-pers.-HH","676","0.900776496103762","0.87925091970803","0.922302072499494","1"
"Permanent","2008","35-65 y.","(Married) couple without C. ","1858","0.943730766211135","0.933500151507323","0.953961380914946","1"
"Permanent","2008","35-65 y.","Couple + C. LE and GT 16","530","0.922710963412014","0.900883364947801","0.944538561876227","1"
"Permanent","2008","66 and older","1-pers.-HH","14","","","","1"
"Permanent","2008","66 and older","Couple + C. LE 16 ","1","","","","1"
"Permanent","2008","35-65 y.","Couple + C. GT 16 ","1291","0.933632232491101","0.920417247141681","0.946847217840521","1"
"Permanent","2008","66 and older","Single parent ","1","","","","1"
"Permanent","2008","35-65 y.","Single parent ","317","0.85250984476539","0.81608240766083","0.888937281869951","1"
"Permanent","2008","35-65 y.","Couple + C. LE 16 ","1555","0.925668483966095","0.913042359621602","0.938294608310588","1"
"Permanent","2008","66 and older","(Married) couple without C. ","40","0.889383776716715","0.796705965678251","0.982061587755178","1"
"Permanent","2008","66 and older","Couple + C. GT 16 ","10","","","","1"
"Permanent","2008","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2009","16-34 y.","1-pers.-HH","113","0.30835170720934","0.261548229619292","0.355155184799389","2"
"Limited","2009","16-34 y.","(Married) couple without C. ","150","0.219133280441373","0.18592337889674","0.252343181986006","2"
"Limited","2009","16-34 y.","Single parent ","95","0.518537089667312","0.445945931027509","0.591128248307115","2"
"Limited","2009","16-34 y.","Couple + C. LE 16 ","84","0.174110294987188","0.138758602704806","0.209461987269569","2"
"Limited","2009","35-65 y.","Couple + C. GT 16 ","76","0.0618575165686523","0.0486913832488866","0.0750236498884181","2"
"Limited","2009","35-65 y.","Couple + C. LE and GT 16","35","0.0544372898108134","0.0357627470233501","0.0731118325982767","2"
"Limited","2009","66 and older","1-pers.-HH","6","","","","2"
"Limited","2009","16-34 y.","Couple + C. GT 16 ","298","0.557042168483317","0.515937430043744","0.59814690692289","2"
"Limited","2009","16-34 y.","Couple + C. LE and GT 16","105","0.761301614684106","0.689657296680309","0.832945932687902","2"
"Limited","2009","35-65 y.","1-pers.-HH","56","0.0769535579418741","0.0573633331659158","0.0965437827178324","2"
"Limited","2009","35-65 y.","(Married) couple without C. ","105","0.059004224557504","0.0483158584193604","0.0696925906956477","2"
"Limited","2009","35-65 y.","Single parent ","36","0.115812921538959","0.0815969368470153","0.150028906230903","2"
"Limited","2009","35-65 y.","Couple + C. LE 16 ","95","0.0576913356446835","0.0457682385074343","0.0696144327819327","2"
"Limited","2009","66 and older","(Married) couple without C. ","9","","","","2"
"Limited","2009","66 and older","Single parent ","","","","","2"
"Limited","2009","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2009","66 and older","Couple + C. GT 16 ","1","","","","2"
"Limited","2009","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2009","16-34 y.","Couple + C. LE 16 ","358","0.825889705012813","0.790538012730431","0.861241397295195","1"
"Permanent","2009","16-34 y.","1-pers.-HH","261","0.69164829279066","0.644844815200611","0.738451770380708","1"
"Permanent","2009","16-34 y.","(Married) couple without C. ","446","0.780866719558627","0.747656818013994","0.81407662110326","1"
"Permanent","2009","16-34 y.","Single parent ","87","0.481462910332688","0.408871751692885","0.554054068972491","1"
"Permanent","2009","16-34 y.","Couple + C. GT 16 ","263","0.442957831516683","0.40185309307711","0.484062569956256","1"
"Permanent","2009","16-34 y.","Couple + C. LE and GT 16","31","0.238698385315894","0.167054067312098","0.310342703319691","1"
"Permanent","2009","35-65 y.","1-pers.-HH","655","0.923046442058126","0.903456217282168","0.942636666834084","1"
"Permanent","2009","35-65 y.","(Married) couple without C. ","1762","0.940995775442496","0.930307409304352","0.95168414158064","1"
"Permanent","2009","35-65 y.","Couple + C. LE and GT 16","532","0.945562710189187","0.926888167401723","0.96423725297665","1"
"Permanent","2009","35-65 y.","Single parent ","300","0.884187078461041","0.849971093769097","0.918403063152985","1"
"Permanent","2009","35-65 y.","Couple + C. LE 16 ","1374","0.942308664355316","0.930385567218067","0.954231761492566","1"
"Permanent","2009","35-65 y.","Couple + C. GT 16 ","1210","0.938142483431348","0.924976350111582","0.951308616751113","1"
"Permanent","2009","66 and older","1-pers.-HH","14","","","","1"
"Permanent","2009","66 and older","(Married) couple without C. ","46","0.758189730501999","0.645029697441533","0.871349763562464","1"
"Permanent","2009","66 and older","Single parent ","2","","","","1"
"Permanent","2009","66 and older","Couple + C. LE 16 ","1","","","","1"
"Permanent","2009","66 and older","Couple + C. GT 16 ","4","","","","1"
"Permanent","2009","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2010","16-34 y.","1-pers.-HH","124","0.329294116654023","0.279631807008967","0.37895642629908","2"
"Limited","2010","16-34 y.","(Married) couple without C. ","141","0.203846283501963","0.170946979405528","0.236745587598397","2"
"Limited","2010","16-34 y.","Single parent ","151","0.548927540978805","0.492431160489108","0.605423921468503","2"
"Limited","2010","16-34 y.","Couple + C. LE 16 ","280","0.198592894931422","0.177994918913122","0.219190870949722","2"
"Limited","2010","35-65 y.","Couple + C. GT 16 ","65","0.0610161335617327","0.047283176247018","0.0747490908764475","2"
"Limited","2010","35-65 y.","Couple + C. LE and GT 16","67","0.0805106365907663","0.0608003683080056","0.100220904873527","2"
"Limited","2010","66 and older","1-pers.-HH","3","","","","2"
"Limited","2010","16-34 y.","Couple + C. GT 16 ","277","0.544677816621184","0.501750665402258","0.587604967840111","2"
"Limited","2010","16-34 y.","Couple + C. LE and GT 16","139","0.751297717899079","0.688497909741047","0.814097526057111","2"
"Limited","2010","35-65 y.","1-pers.-HH","59","0.0781499394571003","0.0577498657958366","0.0985500131183639","2"
"Limited","2010","35-65 y.","(Married) couple without C. ","88","0.0473954943454894","0.0376415650968032","0.0571494235941755","2"
"Limited","2010","35-65 y.","Single parent ","139","0.147498497541671","0.124853930869691","0.170143064213651","2"
"Limited","2010","35-65 y.","Couple + C. LE 16 ","269","0.0832606438978674","0.0735289052819742","0.0929923825137606","2"
"Limited","2010","66 and older","(Married) couple without C. ","10","","","","2"
"Limited","2010","66 and older","Single parent ","","","","","2"
"Limited","2010","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2010","66 and older","Couple + C. GT 16 ","4","","","","2"
"Limited","2010","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2010","16-34 y.","Couple + C. LE 16 ","1161","0.801407105068578","0.780809129050278","0.822005081086878","1"
"Permanent","2010","16-34 y.","1-pers.-HH","220","0.670705883345977","0.62104357370092","0.720368192991033","1"
"Permanent","2010","16-34 y.","(Married) couple without C. ","435","0.796153716498037","0.763254412401603","0.829053020594472","1"
