"plb0037_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Limited","1993","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Limited","1993","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","1993","lower secondary degree","(3a) lower tertiary education","2","","",""
"Limited","1993","lower secondary degree","(3b) higher tertiary education","","","",""
"Limited","1993","secondary school degree","(0) in school","","","",""
"Limited","1993","secondary school degree","(1a) inadequately completed","","","",""
"Limited","1993","secondary school degree","(1b) general elementary school","","","",""
"Limited","1993","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","1993","secondary school degree","(2b) intermediate general qualification","24","","",""
"Limited","1993","secondary school degree","(2a) intermediate vocational","70","0.173125602967466","0.136367650797212","0.209883555137719"
"Limited","1993","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","1993","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","1993","secondary school degree","(3a) lower tertiary education","15","","",""
"Limited","1993","secondary school degree","(3b) higher tertiary education","","","",""
"Limited","1993","college entrance qualification","(0) in school","","","",""
"Limited","1993","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","1993","college entrance qualification","(1b) general elementary school","","","",""
"Limited","1993","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","1993","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","1993","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","1993","college entrance qualification","(2c_gen) general maturity certificate","26","","",""
"Limited","1993","college entrance qualification","(2c_voc) vocational maturity certificate","8","","",""
"Limited","1993","college entrance qualification","(3a) lower tertiary education","8","","",""
"Limited","1993","college entrance qualification","(3b) higher tertiary education","33","0.267348599259892","0.187494955865396","0.347202242654387"
"Limited","1993","Other degree","(0) in school","","","",""
"Limited","1993","Other degree","(1a) inadequately completed","","","",""
"Limited","1993","Other degree","(1b) general elementary school","8","","",""
"Limited","1993","Other degree","(1c) basic vocational qualification","3","","",""
"Limited","1993","Other degree","(2b) intermediate general qualification","","","",""
"Limited","1993","Other degree","(2a) intermediate vocational","","","",""
"Limited","1993","Other degree","(2c_gen) general maturity certificate","1","","",""
"Limited","1993","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","1993","Other degree","(3a) lower tertiary education","","","",""
"Limited","1993","Other degree","(3b) higher tertiary education","1","","",""
"Limited","1993","no degree/no degree yet","(0) in school","","","",""
"Limited","1993","no degree/no degree yet","(1a) inadequately completed","9","","",""
"Limited","1993","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","1993","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","1993","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","1993","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","1993","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","1993","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","1993","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","1993","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Permanent","1994","lower secondary degree","(0) in school","","","",""
"Permanent","1994","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","1994","lower secondary degree","(1b) general elementary school","58","0.552599605100663","0.459255196455788","0.645944013745537"
"Permanent","1994","lower secondary degree","(1c) basic vocational qualification","216","0.808011316216757","0.761460394846542","0.854562237586972"
"Permanent","1994","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","1994","lower secondary degree","(2a) intermediate vocational","1","","",""
"Permanent","1994","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Permanent","1994","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Permanent","1994","lower secondary degree","(3a) lower tertiary education","4","","",""
"Permanent","1994","lower secondary degree","(3b) higher tertiary education","2","","",""
"Permanent","1994","secondary school degree","(0) in school","","","",""
"Permanent","1994","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","1994","secondary school degree","(1b) general elementary school","","","",""
"Permanent","1994","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","1994","secondary school degree","(2b) intermediate general qualification","28","","",""
"Permanent","1994","secondary school degree","(2a) intermediate vocational","260","0.79099436703682","0.747454070915004","0.834534663158636"
"Permanent","1994","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Permanent","1994","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1994","secondary school degree","(3a) lower tertiary education","29","","",""
"Permanent","1994","secondary school degree","(3b) higher tertiary education","5","","",""
"Permanent","1994","college entrance qualification","(0) in school","","","",""
"Permanent","1994","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","1994","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","1994","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","1994","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","1994","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","1994","college entrance qualification","(2c_gen) general maturity certificate","19","","",""
"Permanent","1994","college entrance qualification","(2c_voc) vocational maturity certificate","45","0.612810798659647","0.493471652286768","0.732149945032527"
"Permanent","1994","college entrance qualification","(3a) lower tertiary education","27","","",""
"Permanent","1994","college entrance qualification","(3b) higher tertiary education","53","0.608115723449389","0.508900422864631","0.707331024034147"
"Permanent","1994","Other degree","(0) in school","","","",""
"Permanent","1994","Other degree","(1a) inadequately completed","","","",""
"Permanent","1994","Other degree","(1b) general elementary school","11","","",""
"Permanent","1994","Other degree","(1c) basic vocational qualification","12","","",""
"Permanent","1994","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","1994","Other degree","(2a) intermediate vocational","","","",""
"Permanent","1994","Other degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","1994","Other degree","(2c_voc) vocational maturity certificate","4","","",""
"Permanent","1994","Other degree","(3a) lower tertiary education","2","","",""
"Permanent","1994","Other degree","(3b) higher tertiary education","","","",""
"Permanent","1994","no degree/no degree yet","(0) in school","2","","",""
"Permanent","1994","no degree/no degree yet","(1a) inadequately completed","15","","",""
"Permanent","1994","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","1994","no degree/no degree yet","(1c) basic vocational qualification","","","",""
