"plb0037_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Limited","1991","Saxony-Anhalt","Rural Area","16","","","","2"
"Limited","1991","Thuringia","Urban Area","9","","","","2"
"Limited","1991","Thuringia","Rural Area","17","","","","2"
"Permanent","1991","Hesse","Urban Area","69","0.743259407305832","0.653507255012099","0.833011559599565","1"
"Permanent","1991","Hesse","Rural Area","6","","","","1"
"Permanent","1991","Rhineland-Palatinate,Saarland","Urban Area","47","0.794331485175362","0.691196293571026","0.897466676779699","1"
"Permanent","1991","Rhineland-Palatinate,Saarland","Rural Area","10","","","","1"
"Permanent","1991","Baden-Württemberg","Urban Area","138","0.827183505345882","0.77100541196977","0.883361598721994","1"
"Permanent","1991","Baden-Württemberg","Rural Area","17","","","","1"
"Permanent","1991","Bavaria","Urban Area","71","0.881530034207659","0.813229900528913","0.949830167886405","1"
"Permanent","1991","Bavaria","Rural Area","57","0.714403836021204","0.612176855510867","0.816630816531541","1"
"Permanent","1991","Berlin","Urban Area","68","0.725781042467174","0.634620746781897","0.816941338152452","1"
"Permanent","1991","Schleswig-Holstein","Urban Area","7","","","","1"
"Permanent","1991","Berlin","Rural Area","","","","","1"
"Permanent","1991","Brandenburg","Urban Area","6","","","","1"
"Permanent","1991","Schleswig-Holstein","Rural Area","15","","","","1"
"Permanent","1991","Hamburg","Urban Area","17","","","","1"
"Permanent","1991","Hamburg","Rural Area","","","","","1"
"Permanent","1991","Brandenburg","Rural Area","81","0.754846941358677","0.672170927531601","0.837522955185752","1"
"Permanent","1991","Mecklenburg-Western Pomerania","Urban Area","7","","","","1"
"Permanent","1991","Mecklenburg-Western Pomerania","Rural Area","58","0.753905400944848","0.658315885916954","0.849494915972742","1"
"Permanent","1991","Lower Saxony","Urban Area","45","0.853837395458071","0.758729651770419","0.948945139145723","1"
"Permanent","1991","Lower Saxony","Rural Area","33","0.751194492021001","0.623454188004631","0.878934796037371","1"
"Permanent","1991","Bremen","Urban Area","5","","","","1"
"Permanent","1991","Bremen","Rural Area","","","","","1"
"Permanent","1991","North Rhine-Westphalia","Urban Area","161","0.703193671471527","0.644152056513913","0.762235286429141","1"
"Permanent","1991","North Rhine-Westphalia","Rural Area","5","","","","1"
"Permanent","1991","Saxony","Urban Area","85","0.757403781700581","0.678017615766223","0.83678994763494","1"
"Permanent","1991","Saxony","Rural Area","57","0.724708269937241","0.62494264677486","0.824473893099623","1"
"Permanent","1991","Saxony-Anhalt","Urban Area","40","0.884776388210937","0.79349406884977","0.976058707572105","1"
"Permanent","1991","Saxony-Anhalt","Rural Area","66","0.816046440054996","0.732186856659758","0.899906023450235","1"
"Permanent","1991","Thuringia","Urban Area","32","0.812789511021211","0.693387869714044","0.932191152328377","1"
"Permanent","1991","Thuringia","Rural Area","61","0.787856077316994","0.697128454515277","0.87858370011871","1"
"Limited","1992","Schleswig-Holstein","Urban Area","1","","","","2"
"Limited","1992","Schleswig-Holstein","Rural Area","2","","","","2"
"Limited","1992","Hamburg","Urban Area","1","","","","2"
"Limited","1992","Lower Saxony","Urban Area","12","","","","2"
"Limited","1992","Hamburg","Rural Area","","","","","2"
"Limited","1992","Lower Saxony","Rural Area","8","","","","2"
"Limited","1992","Bavaria","Urban Area","13","","","","2"
"Limited","1992","Bavaria","Rural Area","17","","","","2"
"Limited","1992","Bremen","Urban Area","1","","","","2"
"Limited","1992","Bremen","Rural Area","","","","","2"
"Limited","1992","North Rhine-Westphalia","Urban Area","61","0.290547346706401","0.231223815064533","0.349870878348269","2"
"Limited","1992","North Rhine-Westphalia","Rural Area","","","","","2"
"Limited","1992","Hesse","Urban Area","17","","","","2"
"Limited","1992","Hesse","Rural Area","1","","","","2"
"Limited","1992","Rhineland-Palatinate,Saarland","Urban Area","10","","","","2"
"Limited","1992","Rhineland-Palatinate,Saarland","Rural Area","2","","","","2"
"Limited","1992","Berlin","Urban Area","21","","","","2"
"Limited","1992","Berlin","Rural Area","","","","","2"
"Limited","1992","Brandenburg","Urban Area","6","","","","2"
"Limited","1992","Brandenburg","Rural Area","22","","","","2"
"Limited","1992","Baden-Württemberg","Urban Area","23","","","","2"
"Limited","1992","Baden-Württemberg","Rural Area","11","","","","2"
"Limited","1992","Mecklenburg-Western Pomerania","Urban Area","3","","","","2"
"Limited","1992","Mecklenburg-Western Pomerania","Rural Area","27","","","","2"
"Limited","1992","Saxony","Urban Area","27","","","","2"
"Limited","1992","Saxony","Rural Area","25","","","","2"
"Limited","1992","Saxony-Anhalt","Urban Area","13","","","","2"
"Limited","1992","Saxony-Anhalt","Rural Area","26","","","","2"
"Limited","1992","Thuringia","Urban Area","11","","","","2"
"Limited","1992","Thuringia","Rural Area","29","","","","2"
"Permanent","1992","Schleswig-Holstein","Urban Area","11","","","","1"
"Permanent","1992","Schleswig-Holstein","Rural Area","13","","","","1"
"Permanent","1992","Hamburg","Urban Area","11","","","","1"
"Permanent","1992","Hamburg","Rural Area","","","","","1"
"Permanent","1992","Hesse","Urban Area","57","0.687215735057366","0.581582342691575","0.792849127423156","1"
"Permanent","1992","Hesse","Rural Area","8","","","","1"
"Permanent","1992","Rhineland-Palatinate,Saarland","Urban Area","32","0.787501917524687","0.663785662961845","0.91121817208753","1"
"Permanent","1992","Rhineland-Palatinate,Saarland","Rural Area","11","","","","1"
"Permanent","1992","Baden-Württemberg","Urban Area","108","0.84064382346586","0.777967587500452","0.903320059431267","1"
"Permanent","1992","Baden-Württemberg","Rural Area","28","","","","1"
"Permanent","1992","Bavaria","Urban Area","86","0.854001101716565","0.784445117782831","0.9235570856503","1"
"Permanent","1992","Bavaria","Rural Area","59","0.698866923110995","0.595729145579017","0.802004700642974","1"
"Permanent","1992","Berlin","Urban Area","68","0.811888966627392","0.730697844819824","0.89308008843496","1"
"Permanent","1992","Berlin","Rural Area","","","","","1"
"Permanent","1992","Brandenburg","Urban Area","23","","","","1"
"Permanent","1992","Brandenburg","Rural Area","60","0.714300416022937","0.616523480802157","0.812077351243718","1"
"Permanent","1992","Mecklenburg-Western Pomerania","Urban Area","11","","","","1"
"Permanent","1992","Mecklenburg-Western Pomerania","Rural Area","50","0.645189139196529","0.538321871685907","0.752056406707151","1"
"Permanent","1992","Saxony","Urban Area","76","0.720939744046934","0.634317793923877","0.807561694169991","1"
"Permanent","1992","Saxony","Rural Area","52","0.622431324352365","0.514151778117812","0.730710870586918","1"
"Permanent","1992","Saxony-Anhalt","Urban Area","30","0.673859410506757","0.533739149375775","0.813979671637739","1"
"Permanent","1992","Lower Saxony","Urban Area","36","0.777574547043545","0.659924871939642","0.895224222147447","1"
"Permanent","1992","Lower Saxony","Rural Area","30","0.839491218470996","0.722779686304436","0.956202750637555","1"
"Permanent","1992","Bremen","Urban Area","6","","","","1"
"Permanent","1992","Bremen","Rural Area","","","","","1"
"Permanent","1992","North Rhine-Westphalia","Urban Area","164","0.709452653293599","0.650129121651731","0.768776184935467","1"
"Permanent","1992","North Rhine-Westphalia","Rural Area","5","","","","1"
"Permanent","1992","Saxony-Anhalt","Rural Area","67","0.738447744764255","0.649128357417199","0.827767132111312","1"
"Permanent","1992","Thuringia","Urban Area","24","","","","1"
"Permanent","1992","Thuringia","Rural Area","64","0.649408885748049","0.552432457963863","0.746385313532234","1"
"Limited","1993","Schleswig-Holstein","Urban Area","1","","","","2"
"Limited","1993","Schleswig-Holstein","Rural Area","4","","","","2"
"Limited","1993","Hamburg","Urban Area","","","","","2"
"Limited","1993","Hamburg","Rural Area","","","","","2"
"Limited","1993","Lower Saxony","Urban Area","7","","","","2"
"Limited","1993","Lower Saxony","Rural Area","6","","","","2"
"Limited","1993","Bremen","Rural Area","","","","","2"
"Limited","1993","Bremen","Urban Area","1","","","","2"
"Limited","1993","Bavaria","Urban Area","17","","","","2"
"Limited","1993","North Rhine-Westphalia","Urban Area","60","0.288180254483756","0.228331670929632","0.348028838037879","2"
"Limited","1993","Bavaria","Rural Area","18","","","","2"
"Limited","1993","North Rhine-Westphalia","Rural Area","2","","","","2"
"Limited","1993","Hesse","Urban Area","19","","","","2"
"Limited","1993","Hesse","Rural Area","3","","","","2"
"Limited","1993","Rhineland-Palatinate,Saarland","Urban Area","10","","","","2"
"Limited","1993","Rhineland-Palatinate,Saarland","Rural Area","2","","","","2"
"Limited","1993","Berlin","Urban Area","15","","","","2"
"Limited","1993","Berlin","Rural Area","","","","","2"
"Limited","1993","Brandenburg","Urban Area","1","","","","2"
"Limited","1993","Baden-Württemberg","Urban Area","22","","","","2"
"Limited","1993","Baden-Württemberg","Rural Area","8","","","","2"
"Limited","1993","Brandenburg","Rural Area","21","","","","2"
"Limited","1993","Mecklenburg-Western Pomerania","Urban Area","1","","","","2"
"Limited","1993","Mecklenburg-Western Pomerania","Rural Area","11","","","","2"
"Limited","1993","Saxony","Urban Area","25","","","","2"
"Limited","1993","Saxony","Rural Area","20","","","","2"
"Limited","1993","Saxony-Anhalt","Urban Area","7","","","","2"
"Limited","1993","Saxony-Anhalt","Rural Area","14","","","","2"
"Limited","1993","Thuringia","Urban Area","7","","","","2"
"Limited","1993","Thuringia","Rural Area","17","","","","2"
"Permanent","1993","Schleswig-Holstein","Urban Area","18","","","","1"
"Permanent","1993","Schleswig-Holstein","Rural Area","6","","","","1"
"Permanent","1993","Hamburg","Urban Area","15","","","","1"
"Permanent","1993","Hamburg","Rural Area","","","","","1"
"Permanent","1993","Hesse","Urban Area","61","0.848321971568994","0.76971794519946","0.926925997938528","1"
"Permanent","1993","Hesse","Rural Area","4","","","","1"
"Permanent","1993","Rhineland-Palatinate,Saarland","Urban Area","34","0.790922250801839","0.670767054408267","0.911077447195411","1"
"Permanent","1993","Rhineland-Palatinate,Saarland","Rural Area","6","","","","1"
"Permanent","1993","Baden-Württemberg","Urban Area","102","0.810328555792602","0.741325425018373","0.879331686566832","1"
"Permanent","1993","Baden-Württemberg","Rural Area","12","","","","1"
"Permanent","1993","Bavaria","Urban Area","58","0.791901235134363","0.700028272619501","0.883774197649225","1"
"Permanent","1993","Bavaria","Rural Area","53","0.679418004040473","0.570861210630895","0.78797479745005","1"
"Permanent","1993","Berlin","Urban Area","70","0.843484536967526","0.766242126875288","0.920726947059764","1"
"Permanent","1993","Berlin","Rural Area","","","","","1"
"Permanent","1993","Brandenburg","Urban Area","11","","","","1"
"Permanent","1993","Brandenburg","Rural Area","52","0.725290669264689","0.622895513362604","0.827685825166774","1"
"Permanent","1993","Mecklenburg-Western Pomerania","Urban Area","9","","","","1"
"Permanent","1993","Mecklenburg-Western Pomerania","Rural Area","37","0.763784173519447","0.643622132662896","0.883946214375998","1"
"Permanent","1993","Lower Saxony","Urban Area","42","0.849646437406497","0.749571337368658","0.949721537444335","1"
"Permanent","1993","Lower Saxony","Rural Area","27","","","","1"
"Permanent","1993","Bremen","Urban Area","3","","","","1"
"Permanent","1993","Saxony","Urban Area","65","0.719810114743891","0.627028476728411","0.812591752759371","1"
"Permanent","1993","Saxony","Rural Area","54","0.74482277702182","0.645492954586829","0.84415259945681","1"
"Permanent","1993","Saxony-Anhalt","Urban Area","28","","","","1"
"Permanent","1993","Bremen","Rural Area","","","","","1"
"Permanent","1993","North Rhine-Westphalia","Urban Area","160","0.711819745516245","0.651971161962121","0.771668329070368","1"
"Permanent","1993","North Rhine-Westphalia","Rural Area","7","","","","1"
"Permanent","1993","Saxony-Anhalt","Rural Area","48","0.794027563181625","0.693363469210864","0.894691657152386","1"
"Permanent","1993","Thuringia","Urban Area","27","","","","1"
"Permanent","1993","Thuringia","Rural Area","45","0.704199782801632","0.590594262792539","0.817805302810726","1"
"Limited","1994","Schleswig-Holstein","Urban Area","5","","","","2"
"Limited","1994","Schleswig-Holstein","Rural Area","9","","","","2"
"Limited","1994","Hamburg","Rural Area","","","","","2"
"Limited","1994","Hamburg","Urban Area","3","","","","2"
"Limited","1994","Lower Saxony","Urban Area","13","","","","2"
"Limited","1994","Lower Saxony","Rural Area","15","","","","2"
"Limited","1994","Bavaria","Urban Area","18","","","","2"
"Limited","1994","Bremen","Urban Area","2","","","","2"
"Limited","1994","Bremen","Rural Area","","","","","2"
"Limited","1994","North Rhine-Westphalia","Urban Area","77","0.333904101538665","0.270270556288776","0.397537646788554","2"
"Limited","1994","Bavaria","Rural Area","16","","","","2"
"Limited","1994","North Rhine-Westphalia","Rural Area","2","","","","2"
"Limited","1994","Hesse","Urban Area","21","","","","2"
"Limited","1994","Hesse","Rural Area","5","","","","2"
"Limited","1994","Rhineland-Palatinate,Saarland","Urban Area","11","","","","2"
"Limited","1994","Rhineland-Palatinate,Saarland","Rural Area","2","","","","2"
"Limited","1994","Berlin","Urban Area","21","","","","2"
"Limited","1994","Berlin","Rural Area","","","","","2"
"Limited","1994","Brandenburg","Urban Area","5","","","","2"
"Limited","1994","Baden-Württemberg","Urban Area","32","0.206594640530516","0.136998764600553","0.276190516460478","2"
"Limited","1994","Baden-Württemberg","Rural Area","9","","","","2"
"Limited","1994","Brandenburg","Rural Area","29","","","","2"
"Limited","1994","Mecklenburg-Western Pomerania","Urban Area","2","","","","2"
"Limited","1994","Mecklenburg-Western Pomerania","Rural Area","17","","","","2"
"Limited","1994","Saxony","Urban Area","19","","","","2"
"Limited","1994","Saxony","Rural Area","14","","","","2"
"Limited","1994","Saxony-Anhalt","Urban Area","11","","","","2"
"Limited","1994","Saxony-Anhalt","Rural Area","23","","","","2"
"Limited","1994","Thuringia","Urban Area","6","","","","2"
"Limited","1994","Thuringia","Rural Area","26","","","","2"
"Permanent","1994","Schleswig-Holstein","Urban Area","12","","","","1"
"Permanent","1994","Schleswig-Holstein","Rural Area","14","","","","1"
"Permanent","1994","Hamburg","Urban Area","17","","","","1"
"Permanent","1994","Hamburg","Rural Area","","","","","1"
"Permanent","1994","Hesse","Urban Area","36","0.685803079868104","0.565296339124462","0.806309820611747","1"
"Permanent","1994","Hesse","Rural Area","12","","","","1"
"Permanent","1994","Rhineland-Palatinate,Saarland","Urban Area","25","","","","1"
"Permanent","1994","Rhineland-Palatinate,Saarland","Rural Area","6","","","","1"
"Permanent","1994","Baden-Württemberg","Urban Area","98","0.793405359469484","0.723809483539522","0.863001235399447","1"
"Permanent","1994","Baden-Württemberg","Rural Area","10","","","","1"
"Permanent","1994","Bavaria","Urban Area","55","0.776197818400765","0.680587442056741","0.871808194744789","1"
