"plb0037_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Limited","2010","Saxony-Anhalt","West Germany","","","",""
"Limited","2010","Saxony-Anhalt","East Germany","82","0.178404036437026","0.14334121672938","0.213466856144672"
"Limited","2010","Thuringia","West Germany","","","",""
"Limited","2010","Thuringia","East Germany","87","0.205276625986399","0.168683213751913","0.241870038220885"
"Permanent","2011","Schleswig-Holstein","West Germany","415","0.836015871494116","0.803398146946698","0.868633596041535"
"Permanent","2011","Schleswig-Holstein","East Germany","","","",""
"Permanent","2011","Hamburg","West Germany","179","0.825451627684179","0.774113247779652","0.876790007588706"
"Permanent","2011","Hamburg","East Germany","","","",""
"Permanent","2011","Lower Saxony","West Germany","1132","0.83023771550066","0.810166656328781","0.850308774672539"
"Permanent","2011","Lower Saxony","East Germany","","","",""
"Permanent","2011","Bremen","West Germany","72","0.819314559662017","0.740262296017903","0.898366823306131"
"Permanent","2011","Bremen","East Germany","","","",""
"Permanent","2011","North Rhine-Westphalia","West Germany","2473","0.84108709986992","0.827769564166385","0.854404635573455"
"Permanent","2011","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2011","Hesse","West Germany","900","0.869780350729104","0.849296963764663","0.890263737693544"
"Permanent","2011","Hesse","East Germany","","","",""
"Permanent","2011","Rhineland-Palatinate,Saarland","West Germany","679","0.824914419241289","0.798870815597747","0.850958022884832"
"Permanent","2011","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2011","Baden-Württemberg","West Germany","1678","0.845486193896625","0.829356769001367","0.861615618791883"
"Permanent","2011","Baden-Württemberg","East Germany","","","",""
"Permanent","2011","Bavaria","West Germany","2083","0.856111205983735","0.84202537488516","0.87019703708231"
"Permanent","2011","Bavaria","East Germany","","","",""
"Permanent","2011","Berlin","West Germany","219","0.843294974431216","0.799108165857971","0.887481783004461"
"Permanent","2011","Berlin","East Germany","170","0.722894884684099","0.664413630323015","0.781376139045183"
"Permanent","2011","Brandenburg","West Germany","","","",""
"Permanent","2011","Brandenburg","East Germany","443","0.836896029143287","0.805589190074342","0.868202868212233"
"Permanent","2011","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2011","Mecklenburg-Western Pomerania","East Germany","266","0.7924608942433","0.747746902697877","0.837174885788722"
"Permanent","2011","Saxony","West Germany","","","",""
"Permanent","2011","Saxony","East Germany","792","0.828963397394409","0.805044463149186","0.852882331639631"
"Permanent","2011","Saxony-Anhalt","West Germany","","","",""
"Permanent","2011","Saxony-Anhalt","East Germany","449","0.804279209606475","0.771060732879896","0.837497686333054"
"Permanent","2011","Thuringia","West Germany","","","",""
"Permanent","2011","Thuringia","East Germany","474","0.854266047331703","0.825120592403014","0.883411502260391"
"Limited","2011","Schleswig-Holstein","West Germany","80","0.163984128505884","0.131366403958465","0.196601853053302"
"Limited","2011","Schleswig-Holstein","East Germany","","","",""
"Limited","2011","Hamburg","West Germany","31","0.174548372315821","0.123209992411294","0.225886752220348"
"Limited","2011","Hamburg","East Germany","","","",""
"Limited","2011","Lower Saxony","West Germany","212","0.16976228449934","0.149691225327461","0.189833343671218"
"Limited","2011","Lower Saxony","East Germany","","","",""
"Limited","2011","Bremen","West Germany","19","","",""
"Limited","2011","Bremen","East Germany","","","",""
"Limited","2011","North Rhine-Westphalia","West Germany","422","0.15891290013008","0.145595364426545","0.172230435833615"
"Limited","2011","North Rhine-Westphalia","East Germany","","","",""
"Limited","2011","Hesse","West Germany","137","0.130219649270896","0.109736262306456","0.150703036235337"
"Limited","2011","Hesse","East Germany","","","",""
"Limited","2011","Rhineland-Palatinate,Saarland","West Germany","139","0.17508558075871","0.149041977115168","0.201129184402253"
"Limited","2011","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2011","Baden-Württemberg","West Germany","251","0.154513806103375","0.138384381208117","0.170643230998633"
"Limited","2011","Baden-Württemberg","East Germany","","","",""
"Limited","2011","Bavaria","West Germany","302","0.143888794016265","0.12980296291769","0.15797462511484"
"Limited","2011","Bavaria","East Germany","","","",""
"Limited","2011","Berlin","West Germany","41","0.156705025568784","0.112518216995539","0.200891834142029"
"Limited","2011","Berlin","East Germany","55","0.277105115315901","0.218623860954817","0.335586369676985"
"Limited","2011","Brandenburg","West Germany","","","",""
"Limited","2011","Brandenburg","East Germany","92","0.163103970856713","0.131797131787767","0.194410809925658"
"Limited","2011","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2011","Mecklenburg-Western Pomerania","East Germany","50","0.2075391057567","0.162825114211278","0.252253097302123"
"Limited","2011","Saxony","West Germany","","","",""
"Limited","2011","Saxony","East Germany","160","0.171036602605591","0.147117668360369","0.194955536850814"
"Limited","2011","Saxony-Anhalt","West Germany","","","",""
"Limited","2011","Saxony-Anhalt","East Germany","99","0.195720790393525","0.162502313666946","0.228939267120104"
"Limited","2011","Thuringia","West Germany","","","",""
"Limited","2011","Thuringia","East Germany","89","0.145733952668297","0.116588497739609","0.174879407596986"
"Permanent","2012","Schleswig-Holstein","West Germany","424","0.827951963064546","0.795066780021312","0.860837146107779"
"Permanent","2012","Schleswig-Holstein","East Germany","","","",""
"Permanent","2012","Hamburg","West Germany","178","0.816816325640393","0.765230925561879","0.868401725718907"
"Permanent","2012","Hamburg","East Germany","","","",""
"Permanent","2012","Lower Saxony","West Germany","1134","0.839767406533149","0.820148941579375","0.859385871486924"
"Permanent","2012","Lower Saxony","East Germany","","","",""
"Permanent","2012","Bremen","West Germany","80","0.826196931507684","0.752294638655009","0.900099224360359"
"Permanent","2012","Bremen","East Germany","","","",""
"Permanent","2012","North Rhine-Westphalia","West Germany","2443","0.843334418385106","0.830040819099471","0.85662801767074"
"Permanent","2012","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2012","Hesse","West Germany","841","0.846684460457444","0.824286484135122","0.869082436779767"
"Permanent","2012","Hesse","East Germany","","","",""
"Permanent","2012","Rhineland-Palatinate,Saarland","West Germany","681","0.82812828631034","0.802115107646474","0.854141464974207"
"Permanent","2012","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2012","Baden-Württemberg","West Germany","1582","0.844420455064374","0.82795284687379","0.860888063254958"
"Permanent","2012","Baden-Württemberg","East Germany","","","",""
"Permanent","2012","Bavaria","West Germany","2051","0.851216379854286","0.836945933312596","0.865486826395976"
"Permanent","2012","Bavaria","East Germany","","","",""
"Permanent","2012","Berlin","West Germany","210","0.77560756824189","0.72509231122322","0.826122825260561"
"Permanent","2012","Berlin","East Germany","184","0.780510283769978","0.727364779304254","0.833655788235702"
"Permanent","2012","Brandenburg","West Germany","","","",""
"Permanent","2012","Brandenburg","East Germany","440","0.889627151084517","0.862720207377124","0.91653409479191"
"Permanent","2012","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2012","Mecklenburg-Western Pomerania","East Germany","253","0.783360143009858","0.738294508464696","0.82842577755502"
"Permanent","2012","Saxony","West Germany","","","",""
"Permanent","2012","Saxony","East Germany","801","0.834222947332132","0.81068643763004","0.857759457034224"
"Permanent","2012","Saxony-Anhalt","West Germany","","","",""
"Permanent","2012","Saxony-Anhalt","East Germany","447","0.832715041096054","0.801029499260551","0.864400582931557"
"Permanent","2012","Thuringia","West Germany","","","",""
"Permanent","2012","Thuringia","East Germany","446","0.829372178234217","0.797614162244284","0.86113019422415"
"Limited","2012","Schleswig-Holstein","West Germany","82","0.172048036935454","0.139162853892221","0.204933219978688"
"Limited","2012","Schleswig-Holstein","East Germany","","","",""
"Limited","2012","Hamburg","West Germany","38","0.183183674359607","0.131598274281093","0.234769074438121"
"Limited","2012","Hamburg","East Germany","","","",""
"Limited","2012","Lower Saxony","West Germany","209","0.160232593466851","0.140614128513076","0.179851058420625"
"Limited","2012","Lower Saxony","East Germany","","","",""
"Limited","2012","Bremen","West Germany","21","","",""
"Limited","2012","Bremen","East Germany","","","",""
"Limited","2012","North Rhine-Westphalia","West Germany","429","0.156665581614894","0.143371982329259","0.169959180900529"
"Limited","2012","North Rhine-Westphalia","East Germany","","","",""
"Limited","2012","Hesse","West Germany","153","0.153315539542556","0.130917563220233","0.175713515864879"
"Limited","2012","Hesse","East Germany","","","",""
"Limited","2012","Rhineland-Palatinate,Saarland","West Germany","127","0.17187171368966","0.145858535025793","0.197884892353526"
"Limited","2012","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2012","Baden-Württemberg","West Germany","279","0.155579544935626","0.139111936745042","0.17204715312621"
"Limited","2012","Baden-Württemberg","East Germany","","","",""
"Limited","2012","Bavaria","West Germany","338","0.148783620145714","0.134513173604024","0.163054066687404"
"Limited","2012","Bavaria","East Germany","","","",""
"Limited","2012","Berlin","West Germany","52","0.22439243175811","0.173877174739439","0.27490768877678"
"Limited","2012","Berlin","East Germany","49","0.219489716230022","0.166344211764298","0.272635220695746"
"Limited","2012","Brandenburg","West Germany","","","",""
"Limited","2012","Brandenburg","East Germany","81","0.110372848915483","0.0834659052080896","0.137279792622876"
"Limited","2012","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2012","Mecklenburg-Western Pomerania","East Germany","68","0.216639856990142","0.171574222444981","0.261705491535304"
"Limited","2012","Saxony","West Germany","","","",""
"Limited","2012","Saxony","East Germany","158","0.165777052667868","0.142240542965776","0.18931356236996"
"Limited","2012","Saxony-Anhalt","West Germany","","","",""
"Limited","2012","Saxony-Anhalt","East Germany","86","0.167284958903946","0.135599417068443","0.198970500739449"
"Limited","2012","Thuringia","West Germany","","","",""
"Limited","2012","Thuringia","East Germany","93","0.170627821765783","0.13886980577585","0.202385837755716"
"Permanent","2013","Schleswig-Holstein","West Germany","443","0.824136226690332","0.792319577293906","0.855952876086759"
"Permanent","2013","Schleswig-Holstein","East Germany","","","",""
"Permanent","2013","Hamburg","West Germany","247","0.859309734385524","0.820029711351454","0.898589757419595"
"Permanent","2013","Hamburg","East Germany","","","",""
"Permanent","2013","Lower Saxony","West Germany","1255","0.820704980773226","0.801558738447569","0.839851223098884"
"Permanent","2013","Lower Saxony","East Germany","","","",""
"Permanent","2013","Bremen","West Germany","90","0.812726293805463","0.742924268163958","0.882528319446968"
"Permanent","2013","Bremen","East Germany","","","",""
"Permanent","2013","North Rhine-Westphalia","West Germany","2759","0.82496870253302","0.812169550242377","0.837767854823662"
"Permanent","2013","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2013","Hesse","West Germany","968","0.812872109993755","0.790851216349711","0.834893003637799"
"Permanent","2013","Hesse","East Germany","","","",""
"Permanent","2013","Rhineland-Palatinate,Saarland","West Germany","779","0.826108494835454","0.802006997987802","0.850209991683107"
"Permanent","2013","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2013","Baden-Württemberg","West Germany","1827","0.841457590108666","0.826139288447949","0.856775891769384"
"Permanent","2013","Baden-Württemberg","East Germany","","","",""
"Permanent","2013","Bavaria","West Germany","2323","0.874481357368992","0.862023806576604","0.88693890816138"
"Permanent","2013","Bavaria","East Germany","","","",""
"Permanent","2013","Berlin","West Germany","236","0.773373018972937","0.726694274491083","0.820051763454791"
"Permanent","2013","Berlin","East Germany","185","0.768442893336282","0.715075335844807","0.821810450827757"
"Permanent","2013","Brandenburg","West Germany","","","",""
"Permanent","2013","Brandenburg","East Germany","422","0.815085320601429","0.782218860819945","0.847951780382912"
"Permanent","2013","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2013","Mecklenburg-Western Pomerania","East Germany","226","0.781584958337564","0.734674537695849","0.82849537897928"
"Permanent","2013","Saxony","West Germany","","","",""
"Permanent","2013","Saxony","East Germany","796","0.844186404581508","0.820964376443726","0.867408432719291"
"Permanent","2013","Saxony-Anhalt","West Germany","","","",""
"Permanent","2013","Saxony-Anhalt","East Germany","455","0.868198916030188","0.839824895389786","0.89657293667059"
"Permanent","2013","Thuringia","West Germany","","","",""
"Permanent","2013","Thuringia","East Germany","449","0.814591689319494","0.781783044317806","0.847400334321181"
"Limited","2013","Schleswig-Holstein","West Germany","107","0.175863773309668","0.144047123913241","0.207680422706094"
"Limited","2013","Schleswig-Holstein","East Germany","","","",""
"Limited","2013","Hamburg","West Germany","54","0.140690265614476","0.101410242580405","0.179970288648546"
"Limited","2013","Hamburg","East Germany","","","",""
"Limited","2013","Lower Saxony","West Germany","287","0.179295019226774","0.160148776901116","0.198441261552431"
"Limited","2013","Lower Saxony","East Germany","","","",""
"Limited","2013","Bremen","West Germany","30","0.187273706194537","0.117471680553032","0.257075731836042"
"Limited","2013","Bremen","East Germany","","","",""
"Limited","2013","North Rhine-Westphalia","West Germany","627","0.17503129746698","0.162232145176338","0.187830449757623"
"Limited","2013","North Rhine-Westphalia","East Germany","","","",""
"Limited","2013","Hesse","West Germany","237","0.187127890006245","0.165106996362201","0.209148783650289"
"Limited","2013","Hesse","East Germany","","","",""
"Limited","2013","Rhineland-Palatinate,Saarland","West Germany","171","0.173891505164545","0.149790008316893","0.197993002012198"
"Limited","2013","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2013","Baden-Württemberg","West Germany","357","0.158542409891334","0.143224108230616","0.173860711552051"
"Limited","2013","Baden-Württemberg","East Germany","","","",""
"Limited","2013","Bavaria","West Germany","394","0.125518642631008","0.11306109183862","0.137976193423396"
"Limited","2013","Bavaria","East Germany","","","",""
"Limited","2013","Berlin","West Germany","73","0.226626981027063","0.179948236545209","0.273305725508917"
"Limited","2013","Berlin","East Germany","55","0.231557106663718","0.178189549172243","0.284924664155193"
"Limited","2013","Brandenburg","West Germany","","","",""
"Limited","2013","Brandenburg","East Germany","114","0.184914679398571","0.152048219617088","0.217781139180055"
"Limited","2013","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2013","Mecklenburg-Western Pomerania","East Germany","72","0.218415041662436","0.17150462102072","0.265325462304151"
"Limited","2013","Saxony","West Germany","","","",""
"Limited","2013","Saxony","East Germany","141","0.155813595418492","0.132591567280709","0.179035623556275"
"Limited","2013","Saxony-Anhalt","West Germany","","","",""
"Limited","2013","Saxony-Anhalt","East Germany","91","0.131801083969812","0.103427063329409","0.160175104610214"
"Limited","2013","Thuringia","West Germany","","","",""
"Limited","2013","Thuringia","East Germany","90","0.185408310680506","0.152599665678819","0.218216955682194"
"Permanent","2014","Schleswig-Holstein","West Germany","408","0.84728883299028","0.815042132637713","0.879535533342846"
"Permanent","2014","Schleswig-Holstein","East Germany","","","",""
"Permanent","2014","Hamburg","West Germany","195","0.888205763804116","0.847657655420981","0.92875387218725"
"Permanent","2014","Hamburg","East Germany","","","",""
"Permanent","2014","Lower Saxony","West Germany","1133","0.81942428714075","0.799114397328365","0.839734176953134"
"Permanent","2014","Lower Saxony","East Germany","","","",""
"Permanent","2014","Bremen","West Germany","74","0.628559602802731","0.535245501226611","0.72187370437885"
"Permanent","2014","Bremen","East Germany","","","",""
"Permanent","2014","North Rhine-Westphalia","West Germany","2439","0.816593178884522","0.802733272611916","0.830453085157128"
"Permanent","2014","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2014","Hesse","West Germany","857","0.790402304772265","0.765783283031786","0.815021326512745"
"Permanent","2014","Hesse","East Germany","","","",""
"Permanent","2014","Rhineland-Palatinate,Saarland","West Germany","696","0.820083822929128","0.794366727891198","0.845800917967058"
"Permanent","2014","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2014","Baden-Württemberg","West Germany","1562","0.841262553468237","0.824556232868482","0.857968874067992"
"Permanent","2014","Baden-Württemberg","East Germany","","","",""
"Permanent","2014","Bavaria","West Germany","2098","0.864085503866531","0.850570665258776","0.877600342474286"
"Permanent","2014","Bavaria","East Germany","","","",""
"Permanent","2014","Berlin","West Germany","213","0.77094141254556","0.720909463418772","0.820973361672348"
"Permanent","2014","Berlin","East Germany","171","0.786385207211958","0.730685905147754","0.842084509276162"
"Permanent","2014","Brandenburg","West Germany","","","",""
"Permanent","2014","Brandenburg","East Germany","381","0.84348718313662","0.810880764566084","0.876093601707156"
"Permanent","2014","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2014","Mecklenburg-Western Pomerania","East Germany","209","0.770465578755962","0.720397148329231","0.820534009182692"
"Permanent","2014","Saxony","West Germany","","","",""
"Permanent","2014","Saxony","East Germany","719","0.826911602078931","0.801493282670959","0.852329921486904"
"Permanent","2014","Saxony-Anhalt","West Germany","","","",""
"Permanent","2014","Saxony-Anhalt","East Germany","405","0.856700945725712","0.825191731603947","0.888210159847477"
"Permanent","2014","Thuringia","West Germany","","","",""
"Permanent","2014","Thuringia","East Germany","413","0.795926990261964","0.760776466322005","0.831077514201923"
"Limited","2014","Schleswig-Holstein","West Germany","70","0.15271116700972","0.120464466657154","0.184957867362287"
"Limited","2014","Schleswig-Holstein","East Germany","","","",""
"Limited","2014","Hamburg","West Germany","37","0.111794236195885","0.0712461278127497","0.152342344579019"
"Limited","2014","Hamburg","East Germany","","","",""
"Limited","2014","Lower Saxony","West Germany","245","0.18057571285925","0.160265823046866","0.200885602671635"
"Limited","2014","Lower Saxony","East Germany","","","",""
"Limited","2014","Bremen","West Germany","29","","",""
"Limited","2014","Bremen","East Germany","","","",""
"Limited","2014","North Rhine-Westphalia","West Germany","556","0.183406821115478","0.169546914842871","0.197266727388084"
"Limited","2014","North Rhine-Westphalia","East Germany","","","",""
"Limited","2014","Hesse","West Germany","193","0.209597695227735","0.184978673487255","0.234216716968214"
"Limited","2014","Hesse","East Germany","","","",""
"Limited","2014","Rhineland-Palatinate,Saarland","West Germany","161","0.179916177070872","0.154199082032942","0.205633272108802"
"Limited","2014","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2014","Baden-Württemberg","West Germany","276","0.158737446531763","0.142031125932008","0.175443767131518"
"Limited","2014","Baden-Württemberg","East Germany","","","",""
"Limited","2014","Bavaria","West Germany","372","0.135914496133469","0.122399657525714","0.149429334741224"
"Limited","2014","Bavaria","East Germany","","","",""
"Limited","2014","Berlin","West Germany","58","0.22905858745444","0.179026638327652","0.279090536581228"
"Limited","2014","Berlin","East Germany","37","0.213614792788042","0.157915490723838","0.269314094852246"
"Limited","2014","Brandenburg","West Germany","","","",""
"Limited","2014","Brandenburg","East Germany","96","0.15651281686338","0.123906398292844","0.189119235433916"
"Limited","2014","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2014","Mecklenburg-Western Pomerania","East Germany","62","0.229534421244038","0.179465990817308","0.279602851670769"
"Limited","2014","Saxony","West Germany","","","",""
"Limited","2014","Saxony","East Germany","132","0.173088397921069","0.147670078513096","0.198506717329041"
"Limited","2014","Saxony-Anhalt","West Germany","","","",""
"Limited","2014","Saxony-Anhalt","East Germany","70","0.143299054274288","0.111789840152523","0.174808268396053"
"Limited","2014","Thuringia","West Germany","","","",""
"Limited","2014","Thuringia","East Germany","92","0.204073009738036","0.168922485798077","0.239223533677995"
"Permanent","2015","Schleswig-Holstein","West Germany","389","0.858803898010508","0.827422240540319","0.890185555480696"
"Permanent","2015","Schleswig-Holstein","East Germany","","","",""
"Permanent","2015","Hamburg","West Germany","199","0.899223364238192","0.860978481663269","0.937468246813114"
"Permanent","2015","Hamburg","East Germany","","","",""
"Permanent","2015","Lower Saxony","West Germany","1120","0.817382338410161","0.797129844104951","0.837634832715371"
"Permanent","2015","Lower Saxony","East Germany","","","",""
"Permanent","2015","Bremen","West Germany","67","0.660688670268062","0.5644600570611","0.756917283475024"
"Permanent","2015","Bremen","East Germany","","","",""
"Permanent","2015","North Rhine-Westphalia","West Germany","2368","0.821992025773143","0.808127247202414","0.835856804343872"
"Permanent","2015","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2015","Hesse","West Germany","868","0.839702191326146","0.81775016241353","0.861654220238762"
"Permanent","2015","Hesse","East Germany","","","",""
"Permanent","2015","Rhineland-Palatinate,Saarland","West Germany","701","0.808627335436221","0.782166204181439","0.835088466691004"
"Permanent","2015","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2015","Baden-Württemberg","West Germany","1584","0.831686482094953","0.814764952532132","0.848608011657773"
"Permanent","2015","Baden-Württemberg","East Germany","","","",""
"Permanent","2015","Bavaria","West Germany","2133","0.862438780941291","0.849106599144545","0.875770962738038"
"Permanent","2015","Bavaria","East Germany","","","",""
"Permanent","2015","Berlin","West Germany","204","0.748259454728879","0.695300314135325","0.801218595322434"
"Permanent","2015","Berlin","East Germany","179","0.799260311992868","0.746922257084274","0.851598366901461"
"Permanent","2015","Brandenburg","West Germany","","","",""
"Permanent","2015","Brandenburg","East Germany","387","0.878498167232486","0.848961532897476","0.908034801567496"
"Permanent","2015","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2015","Mecklenburg-Western Pomerania","East Germany","214","0.794864803870362","0.745876256541801","0.843853351198922"
"Permanent","2015","Saxony","West Germany","","","",""
"Permanent","2015","Saxony","East Germany","671","0.836108142393982","0.810536414995424","0.86167986979254"
"Permanent","2015","Saxony-Anhalt","West Germany","","","",""
"Permanent","2015","Saxony-Anhalt","East Germany","373","0.812588105290676","0.776124839860468","0.849051370720884"
"Permanent","2015","Thuringia","West Germany","","","",""
"Permanent","2015","Thuringia","East Germany","411","0.828467691281401","0.7954581124827","0.861477270080101"
"Limited","2015","Schleswig-Holstein","West Germany","84","0.141196101989492","0.109814444519304","0.172577759459681"
"Limited","2015","Schleswig-Holstein","East Germany","","","",""
"Limited","2015","Hamburg","West Germany","39","0.100776635761808","0.0625317531868857","0.139021518336731"
"Limited","2015","Hamburg","East Germany","","","",""
"Limited","2015","Lower Saxony","West Germany","278","0.182617661589839","0.162365167284629","0.202870155895049"
"Limited","2015","Lower Saxony","East Germany","","","",""
"Limited","2015","Bremen","West Germany","26","","",""
"Limited","2015","Bremen","East Germany","","","",""
"Limited","2015","North Rhine-Westphalia","West Germany","556","0.178007974226857","0.164143195656128","0.191872752797586"
"Limited","2015","North Rhine-Westphalia","East Germany","","","",""
"Limited","2015","Hesse","West Germany","205","0.160297808673854","0.138345779761238","0.18224983758647"
"Limited","2015","Hesse","East Germany","","","",""
"Limited","2015","Rhineland-Palatinate,Saarland","West Germany","148","0.191372664563779","0.164911533308996","0.217833795818561"
"Limited","2015","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2015","Baden-Württemberg","West Germany","294","0.168313517905047","0.151391988342227","0.185235047467868"
"Limited","2015","Baden-Württemberg","East Germany","","","",""
"Limited","2015","Bavaria","West Germany","431","0.137561219058709","0.124229037261962","0.150893400855455"
"Limited","2015","Bavaria","East Germany","","","",""
"Limited","2015","Berlin","West Germany","54","0.251740545271121","0.198781404677566","0.304699685864675"
"Limited","2015","Berlin","East Germany","46","0.200739688007132","0.148401633098539","0.253077742915726"
"Limited","2015","Brandenburg","West Germany","","","",""
"Limited","2015","Brandenburg","East Germany","83","0.121501832767514","0.0919651984325042","0.151038467102524"
"Limited","2015","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2015","Mecklenburg-Western Pomerania","East Germany","47","0.205135196129638","0.156146648801078","0.254123743458199"
"Limited","2015","Saxony","West Germany","","","",""
"Limited","2015","Saxony","East Germany","134","0.163891857606018","0.13832013020746","0.189463585004576"
"Limited","2015","Saxony-Anhalt","West Germany","","","",""
"Limited","2015","Saxony-Anhalt","East Germany","67","0.187411894709324","0.150948629279116","0.223875160139532"
"Limited","2015","Thuringia","West Germany","","","",""
"Limited","2015","Thuringia","East Germany","90","0.171532308718599","0.138522729919899","0.2045418875173"
"Permanent","2016","Schleswig-Holstein","West Germany","332","0.825511785625349","0.789887223537189","0.86113634771351"
"Permanent","2016","Schleswig-Holstein","East Germany","","","",""
"Permanent","2016","Hamburg","West Germany","187","0.866170496634289","0.821180664041726","0.911160329226851"
"Permanent","2016","Hamburg","East Germany","","","",""
"Permanent","2016","Lower Saxony","West Germany","1047","0.797466573248044","0.775843509481461","0.819089637014627"
"Permanent","2016","Lower Saxony","East Germany","","","",""
"Permanent","2016","Bremen","West Germany","69","0.796943491362114","0.715185758854713","0.878701223869516"
"Permanent","2016","Bremen","East Germany","","","",""
"Permanent","2016","North Rhine-Westphalia","West Germany","2198","0.785642327958435","0.770425755337975","0.800858900578895"
"Permanent","2016","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2016","Hesse","West Germany","750","0.826037140179479","0.801726146556911","0.850348133802048"
"Permanent","2016","Hesse","East Germany","","","",""
"Permanent","2016","Rhineland-Palatinate,Saarland","West Germany","675","0.866132293974334","0.842980875473974","0.889283712474694"
"Permanent","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2016","Baden-Württemberg","West Germany","1450","0.848514643344962","0.831745887827371","0.865283398862553"
"Permanent","2016","Baden-Württemberg","East Germany","","","",""
"Permanent","2016","Bavaria","West Germany","1877","0.853702406945231","0.839218462440149","0.868186351450314"
"Permanent","2016","Bavaria","East Germany","","","",""
"Permanent","2016","Berlin","West Germany","193","0.777569190458594","0.725387256452003","0.829751124465186"
"Permanent","2016","Berlin","East Germany","172","0.787310085235429","0.732095575625543","0.842524594845315"
"Permanent","2016","Brandenburg","West Germany","","","",""
"Permanent","2016","Brandenburg","East Germany","383","0.879067686522974","0.849464567496239","0.908670805549708"
"Permanent","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2016","Mecklenburg-Western Pomerania","East Germany","216","0.834927712075753","0.790313955221464","0.879541468930041"
"Permanent","2016","Saxony","West Germany","","","",""
"Permanent","2016","Saxony","East Germany","648","0.819803845070776","0.792848163996982","0.846759526144569"
"Permanent","2016","Saxony-Anhalt","West Germany","","","",""
"Permanent","2016","Saxony-Anhalt","East Germany","344","0.838307901188395","0.803387410917036","0.873228391459754"
"Permanent","2016","Thuringia","West Germany","","","",""
"Permanent","2016","Thuringia","East Germany","378","0.796207132371529","0.759673136717229","0.832741128025829"
"Limited","2016","Schleswig-Holstein","West Germany","104","0.174488214374651","0.13886365228649","0.210112776462811"
"Limited","2016","Schleswig-Holstein","East Germany","","","",""
"Limited","2016","Hamburg","West Germany","33","0.133829503365711","0.0888396707731486","0.178819335958274"
"Limited","2016","Hamburg","East Germany","","","",""
"Limited","2016","Lower Saxony","West Germany","280","0.202533426751956","0.180910362985373","0.224156490518539"
"Limited","2016","Lower Saxony","East Germany","","","",""
"Limited","2016","Bremen","West Germany","24","","",""
"Limited","2016","Bremen","East Germany","","","",""
"Limited","2016","North Rhine-Westphalia","West Germany","596","0.214357672041565","0.199141099421105","0.229574244662025"
"Limited","2016","North Rhine-Westphalia","East Germany","","","",""
"Limited","2016","Hesse","West Germany","184","0.173962859820521","0.149651866197952","0.19827385344309"
"Limited","2016","Hesse","East Germany","","","",""
"Limited","2016","Rhineland-Palatinate,Saarland","West Germany","156","0.133867706025666","0.110716287525306","0.157019124526026"
"Limited","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2016","Baden-Württemberg","West Germany","306","0.151485356655038","0.134716601137447","0.168254112172628"
"Limited","2016","Baden-Württemberg","East Germany","","","",""
"Limited","2016","Bavaria","West Germany","410","0.146297593054769","0.131813648549686","0.160781537559851"
"Limited","2016","Bavaria","East Germany","","","",""
"Limited","2016","Berlin","West Germany","51","0.222430809541406","0.170248875534814","0.274612743547997"
"Limited","2016","Berlin","East Germany","39","0.212689914764571","0.157475405154685","0.267904424374457"
"Limited","2016","Brandenburg","West Germany","","","",""
"Limited","2016","Brandenburg","East Germany","83","0.120932313477027","0.091329194450292","0.150535432503761"
"Limited","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2016","Mecklenburg-Western Pomerania","East Germany","50","0.165072287924247","0.120458531069958","0.209686044778536"
"Limited","2016","Saxony","West Germany","","","",""
"Limited","2016","Saxony","East Germany","133","0.180196154929225","0.153240473855431","0.207151836003018"
"Limited","2016","Saxony-Anhalt","West Germany","","","",""
