"plb0037_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2011","Hamburg","higher education","63","0.910057772906094","0.842057612854746","0.978057932957443","1"
"Permanent","2011","Lower Saxony","in school","","","","","1"
"Permanent","2011","Lower Saxony","inadequately","11","","","","1"
"Permanent","2011","Lower Saxony","general elemantary","65","0.606862635353468","0.51387771598853","0.699847554718405","1"
"Permanent","2011","Lower Saxony","middle vocational","598","0.834010118351199","0.806308321431617","0.86171191527078","1"
"Permanent","2011","Lower Saxony","vocational + Abi","107","0.896152904788421","0.841797386544168","0.950508423032674","1"
"Permanent","2011","Lower Saxony","higher vocational","85","0.910967178710406","0.852129806357383","0.969804551063429","1"
"Permanent","2011","Lower Saxony","higher education","251","0.889127897432212","0.85305385126339","0.925201943601033","1"
"Permanent","2011","Bremen","in school","","","","","1"
"Permanent","2011","Bremen","inadequately","1","","","","1"
"Permanent","2011","Bremen","general elemantary","6","","","","1"
"Permanent","2011","Baden-Württemberg","in school","3","","","","1"
"Permanent","2011","Baden-Württemberg","inadequately","11","","","","1"
"Permanent","2011","Baden-Württemberg","general elemantary","106","0.671906775217715","0.599155394344723","0.744658156090707","1"
"Permanent","2011","Baden-Württemberg","middle vocational","780","0.871222876829245","0.849054581979517","0.893391171678973","1"
"Permanent","2011","Baden-Württemberg","vocational + Abi","142","0.920576764157853","0.878280495325141","0.962873032990566","1"
"Permanent","2011","Baden-Württemberg","higher vocational","153","0.948307330761805","0.913784326601732","0.982830334921877","1"
"Permanent","2011","Baden-Württemberg","higher education","462","0.835646201446145","0.804005662086085","0.867286740806205","1"
"Permanent","2011","Bavaria","in school","6","","","","1"
"Permanent","2011","Bavaria","inadequately","13","","","","1"
"Permanent","2011","Bavaria","general elemantary","107","0.599894957750979","0.527923100826299","0.671866814675659","1"
"Permanent","2011","Bavaria","middle vocational","1148","0.898826649951761","0.882241581583112","0.91541171832041","1"
"Permanent","2011","Bavaria","vocational + Abi","146","0.912658795913081","0.869047502979879","0.956270088846284","1"
"Permanent","2011","Bavaria","higher vocational","166","0.900764425299231","0.856719004311062","0.9448098462874","1"
"Permanent","2011","Bavaria","higher education","474","0.862491204160391","0.833199583084816","0.891782825235967","1"
"Permanent","2011","Berlin","in school","2","","","","1"
"Permanent","2011","Berlin","inadequately","1","","","","1"
"Permanent","2011","Berlin","general elemantary","15","","","","1"
"Permanent","2011","Berlin","middle vocational","146","0.833431109418046","0.778541105968674","0.888321112867417","1"
"Permanent","2011","Saxony-Anhalt","inadequately","1","","","","1"
"Permanent","2011","Saxony-Anhalt","general elemantary","14","","","","1"
"Permanent","2011","Saxony-Anhalt","middle vocational","241","0.789868419879943","0.743299360693205","0.836437479066682","1"
"Permanent","2011","Saxony-Anhalt","vocational + Abi","30","0.8875404748508","0.781346264733998","0.993734684967602","1"
"Permanent","2011","Saxony-Anhalt","higher vocational","33","0.934797512538204","0.858289142174635","1.01130588290177","1"
"Permanent","2011","Saxony-Anhalt","higher education","122","0.939379201065235","0.898974956632067","0.979783445498404","1"
"Permanent","2011","Thuringia","in school","","","","","1"
"Permanent","2011","Thuringia","inadequately","1","","","","1"
"Permanent","2011","Thuringia","general elemantary","8","","","","1"
"Permanent","2011","Thuringia","middle vocational","278","0.884205317014158","0.84920141617112","0.919209217857195","1"
"Permanent","2011","Thuringia","vocational + Abi","22","","","","1"
"Permanent","2011","Thuringia","higher vocational","32","0.878934915868588","0.77237726114458","0.985492570592596","1"
"Permanent","2011","Thuringia","higher education","130","0.879478435821083","0.827026416714541","0.931930454927626","1"
"Permanent","2011","Rhineland-Palatinate,Saarland","inadequately","3","","","","1"
"Permanent","2011","Rhineland-Palatinate,Saarland","general elemantary","51","0.584741082954783","0.478730229172628","0.690751936736938","1"
"Permanent","2011","Rhineland-Palatinate,Saarland","middle vocational","364","0.875338622951108","0.843441354851314","0.907235891050901","1"
"Permanent","2011","Rhineland-Palatinate,Saarland","vocational + Abi","60","0.864204710939914","0.78395384308966","0.944455578790168","1"
"Permanent","2011","Rhineland-Palatinate,Saarland","higher vocational","64","0.986846349473824","0.959359558345811","1.01433314060184","1"
"Permanent","2011","Rhineland-Palatinate,Saarland","higher education","128","0.822406705100289","0.761450738697199","0.88336267150338","1"
"Permanent","2011","Saxony","general elemantary","16","","","","1"
"Permanent","2011","Saxony","middle vocational","433","0.851118699367471","0.820163658760202","0.88207373997474","1"
"Permanent","2011","Saxony","vocational + Abi","47","0.800352387711722","0.697478115220076","0.903226660203367","1"
"Permanent","2011","Saxony","higher vocational","66","0.851732050250994","0.770765177189425","0.932698923312563","1"
"Permanent","2011","Saxony","higher education","226","0.869332657498433","0.828753625701906","0.90991168929496","1"
"Permanent","2011","Saxony-Anhalt","in school","","","","","1"
"Limited","2012","Schleswig-Holstein","in school","1","","","","2"
"Limited","2012","Schleswig-Holstein","inadequately","4","","","","2"
"Limited","2012","Schleswig-Holstein","general elemantary","16","","","","2"
"Limited","2012","Schleswig-Holstein","middle vocational","37","0.160531810998504","0.115824259725117","0.205239362271892","2"
"Limited","2012","Schleswig-Holstein","vocational + Abi","8","","","","2"
"Limited","2012","Schleswig-Holstein","higher vocational","4","","","","2"
"Limited","2012","Schleswig-Holstein","higher education","8","","","","2"
"Limited","2012","Hamburg","in school","1","","","","2"
"Limited","2012","Hamburg","inadequately","","","","","2"
"Limited","2012","Hamburg","general elemantary","5","","","","2"
"Limited","2012","Hamburg","middle vocational","17","","","","2"
"Limited","2012","Hamburg","vocational + Abi","3","","","","2"
"Limited","2012","Hamburg","higher vocational","2","","","","2"
"Limited","2012","Hamburg","higher education","9","","","","2"
"Limited","2012","Lower Saxony","in school","","","","","2"
"Limited","2012","Lower Saxony","inadequately","4","","","","2"
"Limited","2012","Lower Saxony","general elemantary","41","0.384921904253925","0.296754794639668","0.473089013868183","2"
"Limited","2012","Lower Saxony","middle vocational","99","0.143095071713559","0.117080173570854","0.169109969856265","2"
"Limited","2012","Lower Saxony","vocational + Abi","15","","","","2"
"Limited","2012","Lower Saxony","higher vocational","2","","","","2"
"Limited","2012","Lower Saxony","higher education","35","0.137784898673435","0.0976276919422125","0.177942105404658","2"
"Limited","2012","Bremen","in school","","","","","2"
"Limited","2012","Bremen","inadequately","1","","","","2"
"Limited","2012","Bremen","general elemantary","1","","","","2"
"Limited","2012","Bremen","middle vocational","6","","","","2"
"Limited","2012","Bremen","vocational + Abi","1","","","","2"
"Limited","2012","Bremen","higher vocational","","","","","2"
"Limited","2012","Bremen","higher education","9","","","","2"
"Limited","2012","North Rhine-Westphalia","in school","3","","","","2"
"Limited","2012","North Rhine-Westphalia","inadequately","4","","","","2"
"Limited","2012","North Rhine-Westphalia","general elemantary","80","0.275264821946416","0.221889933696436","0.328639710196396","2"
"Limited","2012","North Rhine-Westphalia","middle vocational","168","0.14353462096651","0.124097751234745","0.162971490698275","2"
"Limited","2012","North Rhine-Westphalia","vocational + Abi","43","0.10809407292444","0.0770786154153988","0.139109530433481","2"
"Limited","2012","North Rhine-Westphalia","higher vocational","10","","","","2"
"Limited","2012","North Rhine-Westphalia","higher education","86","0.140024604676454","0.114019103331485","0.166030106021424","2"
"Limited","2012","Hesse","in school","4","","","","2"
"Limited","2012","Hesse","inadequately","3","","","","2"
"Limited","2012","Hesse","general elemantary","20","","","","2"
"Limited","2012","Hesse","middle vocational","62","0.13969050455125","0.106576031825184","0.172804977277315","2"
"Limited","2012","Hesse","vocational + Abi","14","","","","2"
"Limited","2012","Hesse","higher vocational","4","","","","2"
"Limited","2012","Hesse","higher education","41","0.135872790835531","0.098152628948964","0.173592952722098","2"
"Limited","2012","Rhineland-Palatinate,Saarland","in school","2","","","","2"
"Limited","2012","Rhineland-Palatinate,Saarland","inadequately","4","","","","2"
"Limited","2012","Rhineland-Palatinate,Saarland","general elemantary","29","","","","2"
"Limited","2012","Rhineland-Palatinate,Saarland","middle vocational","53","0.150049006346978","0.115690241150521","0.184407771543435","2"
"Limited","2012","Rhineland-Palatinate,Saarland","vocational + Abi","9","","","","2"
"Limited","2012","Rhineland-Palatinate,Saarland","higher vocational","5","","","","2"
"Limited","2012","Rhineland-Palatinate,Saarland","higher education","14","","","","2"
"Limited","2012","Baden-Württemberg","in school","2","","","","2"
"Limited","2012","Baden-Württemberg","inadequately","5","","","","2"
"Limited","2012","Baden-Württemberg","general elemantary","70","0.341118838542448","0.271667923367872","0.410569753717024","2"
"Limited","2012","Baden-Württemberg","middle vocational","108","0.1289996087056","0.106609825583094","0.151389391828105","2"
"Limited","2012","Baden-Württemberg","vocational + Abi","12","","","","2"
"Limited","2012","Baden-Württemberg","higher vocational","12","","","","2"
"Limited","2012","Baden-Württemberg","higher education","57","0.134082360909993","0.10359979020984","0.164564931610146","2"
"Limited","2012","Bavaria","in school","1","","","","2"
"Limited","2012","Bavaria","inadequately","6","","","","2"
"Limited","2012","Bavaria","general elemantary","85","0.313174142449821","0.249531343055396","0.376816941844246","2"
"Limited","2012","Bavaria","middle vocational","135","0.110417592392423","0.0932010427682724","0.127634142016574","2"
"Limited","2012","Bavaria","vocational + Abi","20","","","","2"
"Limited","2012","Bavaria","higher vocational","11","","","","2"
"Limited","2012","Bavaria","higher education","64","0.173288435445255","0.140599086335965","0.205977784554546","2"
"Limited","2012","Berlin","in school","","","","","2"
"Limited","2012","Berlin","inadequately","3","","","","2"
"Limited","2012","Berlin","general elemantary","8","","","","2"
"Limited","2012","Berlin","middle vocational","37","0.202875983113519","0.145695271424788","0.260056694802249","2"
"Limited","2012","Berlin","vocational + Abi","6","","","","2"
"Limited","2012","Berlin","higher vocational","2","","","","2"
"Limited","2012","Berlin","higher education","44","0.250301551196223","0.191146810156689","0.309456292235758","2"
"Limited","2012","Brandenburg","in school","","","","","2"
"Limited","2012","Brandenburg","inadequately","2","","","","2"
"Limited","2012","Brandenburg","general elemantary","10","","","","2"
"Limited","2012","Brandenburg","middle vocational","44","0.111117539303606","0.0743061209314942","0.147928957675717","2"
"Limited","2012","Brandenburg","vocational + Abi","7","","","","2"
"Limited","2012","Brandenburg","higher vocational","","","","","2"
"Limited","2012","Brandenburg","higher education","8","","","","2"
"Limited","2012","Mecklenburg-Western Pomerania","in school","","","","","2"
"Limited","2012","Mecklenburg-Western Pomerania","inadequately","2","","","","2"
"Limited","2012","Mecklenburg-Western Pomerania","general elemantary","12","","","","2"
"Limited","2012","Mecklenburg-Western Pomerania","middle vocational","36","0.225821093631237","0.164048664850177","0.287593522412296","2"
"Limited","2012","Mecklenburg-Western Pomerania","vocational + Abi","6","","","","2"
"Limited","2012","Mecklenburg-Western Pomerania","higher vocational","3","","","","2"
"Limited","2012","Mecklenburg-Western Pomerania","higher education","7","","","","2"
"Limited","2012","Saxony","in school","1","","","","2"
"Limited","2012","Saxony","inadequately","","","","","2"
"Limited","2012","Saxony","general elemantary","17","","","","2"
"Limited","2012","Saxony","middle vocational","86","0.121380972567792","0.093604541782505","0.149157403353079","2"
"Limited","2012","Saxony","vocational + Abi","10","","","","2"
"Limited","2012","Saxony","higher vocational","5","","","","2"
"Limited","2012","Saxony","higher education","35","0.122970569095358","0.0832808621765994","0.162660276014116","2"
"Limited","2012","Saxony-Anhalt","in school","","","","","2"
"Limited","2012","Saxony-Anhalt","inadequately","5","","","","2"
"Limited","2012","Saxony-Anhalt","general elemantary","11","","","","2"
"Limited","2012","Saxony-Anhalt","middle vocational","42","0.14588497983953","0.105046401782331","0.186723557896729","2"
"Limited","2012","Saxony-Anhalt","vocational + Abi","7","","","","2"
"Limited","2012","Saxony-Anhalt","higher vocational","1","","","","2"
"Limited","2012","Saxony-Anhalt","higher education","16","","","","2"
"Limited","2012","Thuringia","in school","","","","","2"
"Limited","2012","Thuringia","inadequately","1","","","","2"
"Limited","2012","Thuringia","general elemantary","8","","","","2"
"Limited","2012","Thuringia","middle vocational","56","0.155590039971675","0.115175613397147","0.196004466546202","2"
"Limited","2012","Thuringia","vocational + Abi","5","","","","2"
"Limited","2012","Thuringia","higher vocational","1","","","","2"
"Limited","2012","Thuringia","higher education","17","","","","2"
"Permanent","2012","Schleswig-Holstein","in school","1","","","","1"
"Permanent","2012","Schleswig-Holstein","inadequately","3","","","","1"
"Permanent","2012","Schleswig-Holstein","general elemantary","30","0.691722207976096","0.558276025419518","0.825168390532675","1"
"Permanent","2012","Schleswig-Holstein","middle vocational","222","0.839468189001496","0.794760637728108","0.884175740274883","1"
"Permanent","2012","Schleswig-Holstein","vocational + Abi","41","0.856229546573499","0.757991441353857","0.954467651793142","1"
"Permanent","2012","Bremen","middle vocational","35","0.915203145065937","0.829931471428234","1.00047481870364","1"
"Permanent","2012","Bremen","vocational + Abi","8","","","","1"
"Permanent","2012","Bremen","higher vocational","","","","","1"
"Permanent","2012","Bremen","higher education","30","0.805100926211139","0.680779541632369","0.92942231078991","1"
"Permanent","2012","North Rhine-Westphalia","in school","5","","","","1"
"Permanent","2012","North Rhine-Westphalia","inadequately","38","0.86192560076684","0.757594229125167","0.966256972408512","1"
"Permanent","2012","North Rhine-Westphalia","general elemantary","189","0.724735178053584","0.671360289803604","0.778110066303564","1"
"Permanent","2012","North Rhine-Westphalia","middle vocational","1082","0.85646537903349","0.837028509301725","0.875902248765255","1"
"Permanent","2012","North Rhine-Westphalia","vocational + Abi","342","0.89190592707556","0.860890469566519","0.922921384584601","1"
"Permanent","2012","North Rhine-Westphalia","higher vocational","176","0.950184262250816","0.918917794650655","0.981450729850977","1"
"Permanent","2012","North Rhine-Westphalia","higher education","598","0.859975395323545","0.833969893978576","0.885980896668515","1"
"Permanent","2012","Hesse","in school","4","","","","1"
"Permanent","2012","Hesse","inadequately","7","","","","1"
"Permanent","2012","Hesse","general elemantary","51","0.756068299731547","0.656175645499912","0.855960953963181","1"
"Permanent","2012","Hesse","middle vocational","359","0.86030949544875","0.827195022722685","0.893423968174816","1"
"Permanent","2012","Hesse","vocational + Abi","86","0.842377643614581","0.770959194500668","0.913796092728494","1"
"Permanent","2012","Hesse","higher vocational","51","0.891939276184804","0.809891214335743","0.973987338033865","1"
"Permanent","2012","Hesse","higher education","276","0.864127209164469","0.826407047277902","0.901847371051036","1"
"Permanent","2012","Rhineland-Palatinate,Saarland","in school","1","","","","1"
"Permanent","2012","Berlin","vocational + Abi","30","0.782717794625213","0.648004169024016","0.917431420226411","1"
"Permanent","2012","Berlin","higher vocational","29","","","","1"
"Permanent","2012","Berlin","higher education","162","0.749698448803777","0.690543707764242","0.808853189843311","1"
"Permanent","2012","Brandenburg","in school","","","","","1"
"Permanent","2012","Brandenburg","inadequately","1","","","","1"
"Permanent","2012","Brandenburg","general elemantary","9","","","","1"
"Permanent","2012","Brandenburg","middle vocational","236","0.888882460696394","0.852071042324283","0.925693879068506","1"
"Permanent","2012","Brandenburg","vocational + Abi","36","0.89955582437808","0.809711571302297","0.989400077453863","1"
"Permanent","2012","Brandenburg","higher vocational","34","1","1","1","1"
"Permanent","2012","Brandenburg","higher education","124","0.947688917810225","0.909705776541867","0.985672059078583","1"
"Permanent","2012","Mecklenburg-Western Pomerania","in school","","","","","1"
"Permanent","2012","Mecklenburg-Western Pomerania","inadequately","2","","","","1"
"Permanent","2012","Mecklenburg-Western Pomerania","general elemantary","7","","","","1"
"Permanent","2012","Mecklenburg-Western Pomerania","middle vocational","140","0.774178906368763","0.712406477587704","0.835951335149823","1"
"Permanent","2012","Mecklenburg-Western Pomerania","vocational + Abi","16","","","","1"
"Permanent","2012","Mecklenburg-Western Pomerania","higher vocational","26","","","","1"
"Permanent","2012","Mecklenburg-Western Pomerania","higher education","62","0.897520630993756","0.825961676427307","0.969079585560204","1"
"Permanent","2012","Saxony","in school","1","","","","1"
"Permanent","2012","Saxony","inadequately","","","","","1"
"Permanent","2012","Hamburg","vocational + Abi","25","","","","1"
"Permanent","2012","Schleswig-Holstein","higher vocational","34","0.902061814017558","0.807557753312605","0.99656587472251","1"
"Permanent","2012","Schleswig-Holstein","higher education","90","0.922330873843411","0.869339810319037","0.975321937367785","1"
"Permanent","2012","Hamburg","in school","","","","","1"
"Permanent","2012","Hamburg","inadequately","","","","","1"
"Permanent","2012","Hamburg","general elemantary","11","","","","1"
"Permanent","2012","Hamburg","middle vocational","65","0.740973901524679","0.64615075058173","0.835797052467629","1"
"Permanent","2012","Hamburg","higher vocational","11","","","","1"
"Permanent","2012","Hamburg","higher education","66","0.863283142408674","0.78553229638958","0.941033988427769","1"
"Permanent","2012","Lower Saxony","in school","3","","","","1"
"Permanent","2012","Lower Saxony","inadequately","9","","","","1"
"Permanent","2012","Lower Saxony","general elemantary","76","0.615078095746075","0.526910986131817","0.703245205360332","1"
"Permanent","2012","Lower Saxony","middle vocational","597","0.85690492828644","0.830890030143735","0.882919826429146","1"
"Permanent","2012","Lower Saxony","vocational + Abi","107","0.873407759643656","0.814403924407415","0.932411594879896","1"
"Permanent","2012","Lower Saxony","higher vocational","87","0.947344778744975","0.900943725176658","0.993745832313292","1"
"Permanent","2012","Lower Saxony","higher education","248","0.862215101326564","0.822057894595342","0.902372308057787","1"
"Permanent","2012","Bremen","in school","1","","","","1"
"Permanent","2012","Bremen","inadequately","1","","","","1"
"Permanent","2012","Bremen","general elemantary","4","","","","1"
"Permanent","2012","Baden-Württemberg","in school","2","","","","1"
"Permanent","2012","Baden-Württemberg","inadequately","10","","","","1"
"Permanent","2012","Baden-Württemberg","general elemantary","109","0.658881161457552","0.589430246282976","0.728332076632128","1"
"Permanent","2012","Baden-Württemberg","middle vocational","753","0.8710003912944","0.848610608171895","0.893390174416906","1"
"Permanent","2012","Baden-Württemberg","vocational + Abi","138","0.892197700755524","0.842567386718989","0.941828014792058","1"
"Permanent","2012","Baden-Württemberg","higher vocational","137","0.903680715181874","0.85630900227141","0.951052428092337","1"
"Permanent","2012","Baden-Württemberg","higher education","423","0.865917639090007","0.835435068389854","0.89640020979016","1"
"Permanent","2012","Bavaria","in school","3","","","","1"
"Permanent","2012","Bavaria","inadequately","15","","","","1"
"Permanent","2012","Bavaria","general elemantary","119","0.686825857550179","0.623183058155754","0.750468656944604","1"
"Permanent","2012","Bavaria","middle vocational","1138","0.889582407607577","0.872365857983426","0.906798957231728","1"
"Permanent","2012","Bavaria","vocational + Abi","151","0.818047023923482","0.760221609755165","0.875872438091798","1"
"Permanent","2012","Bavaria","higher vocational","162","0.939789616678716","0.904342896515968","0.975236336841464","1"
"Permanent","2012","Bavaria","higher education","451","0.826711564554745","0.794022215445454","0.859400913664035","1"
"Permanent","2012","Berlin","in school","1","","","","1"
"Permanent","2012","Berlin","inadequately","5","","","","1"
"Permanent","2012","Berlin","general elemantary","13","","","","1"
"Permanent","2012","Berlin","middle vocational","153","0.797124016886481","0.739943305197751","0.854304728575212","1"
"Permanent","2012","Saxony-Anhalt","inadequately","1","","","","1"
"Permanent","2012","Saxony-Anhalt","general elemantary","10","","","","1"
"Permanent","2012","Saxony-Anhalt","middle vocational","245","0.85411502016047","0.813276442103271","0.894953598217669","1"
"Permanent","2012","Saxony-Anhalt","vocational + Abi","29","","","","1"
"Permanent","2012","Saxony-Anhalt","higher vocational","43","0.92079283363964","0.840996129050416","1.00058953822886","1"
"Permanent","2012","Saxony-Anhalt","higher education","115","0.859182533371731","0.799618592149074","0.918746474594388","1"
"Permanent","2012","Thuringia","in school","","","","","1"
"Permanent","2012","Thuringia","inadequately","1","","","","1"
"Permanent","2012","Thuringia","general elemantary","6","","","","1"
"Permanent","2012","Thuringia","middle vocational","253","0.844409960028325","0.803995533453798","0.884824386602853","1"
"Permanent","2012","Thuringia","vocational + Abi","23","","","","1"
"Permanent","2012","Thuringia","higher vocational","34","0.987823395745868","0.95148909400488","1.02415769748686","1"
"Permanent","2012","Thuringia","higher education","128","0.844741313058315","0.785795371179014","0.903687254937616","1"
"Permanent","2012","Rhineland-Palatinate,Saarland","inadequately","5","","","","1"
"Permanent","2012","Rhineland-Palatinate,Saarland","higher vocational","59","0.929606429909709","0.866934342593469","0.99227851722595","1"
"Permanent","2012","Rhineland-Palatinate,Saarland","higher education","138","0.855109221117022","0.799151829085626","0.911066613148418","1"
"Permanent","2012","Saxony","higher education","228","0.877029430904642","0.837339723985884","0.916719137823401","1"
"Permanent","2012","Saxony-Anhalt","in school","","","","","1"
"Permanent","2012","Rhineland-Palatinate,Saarland","general elemantary","45","0.673447155638779","0.566600550419734","0.780293760857823","1"
"Permanent","2012","Rhineland-Palatinate,Saarland","middle vocational","362","0.849950993653022","0.815592228456565","0.884309758849479","1"
"Permanent","2012","Rhineland-Palatinate,Saarland","vocational + Abi","65","0.883653578115374","0.81059860805547","0.956708548175279","1"
"Permanent","2012","Saxony","general elemantary","13","","","","1"
"Permanent","2012","Saxony","middle vocational","445","0.878619027432208","0.850842596646921","0.906395458217495","1"
"Permanent","2012","Saxony","vocational + Abi","49","0.738440173173042","0.62629895653656","0.850581389809524","1"
"Permanent","2012","Saxony","higher vocational","65","0.855186909923603","0.772747760218856","0.937626059628351","1"
"Limited","2013","Schleswig-Holstein","in school","2","","","","2"
"Limited","2013","Schleswig-Holstein","inadequately","3","","","","2"
"Limited","2013","Schleswig-Holstein","general elemantary","22","","","","2"
"Limited","2013","Schleswig-Holstein","middle vocational","43","0.1431356095771","0.10211529668844","0.18415592246576","2"
"Limited","2013","Schleswig-Holstein","vocational + Abi","10","","","","2"
"Limited","2013","Schleswig-Holstein","higher vocational","4","","","","2"
"Limited","2013","Schleswig-Holstein","higher education","17","","","","2"
"Limited","2013","Hamburg","in school","","","","","2"
"Limited","2013","Hamburg","inadequately","1","","","","2"
"Limited","2013","Hamburg","general elemantary","10","","","","2"
"Limited","2013","Hamburg","middle vocational","17","","","","2"
"Limited","2013","Hamburg","vocational + Abi","6","","","","2"
"Limited","2013","Hamburg","higher vocational","3","","","","2"
"Limited","2013","Hamburg","higher education","15","","","","2"
"Limited","2013","Lower Saxony","in school","2","","","","2"
"Limited","2013","Lower Saxony","inadequately","9","","","","2"
"Limited","2013","Lower Saxony","general elemantary","78","0.453133554946902","0.381206392195619","0.525060717698185","2"
"Limited","2013","Lower Saxony","middle vocational","117","0.141562548915873","0.11668022535804","0.166444872473705","2"
"Limited","2013","Lower Saxony","vocational + Abi","18","","","","2"
"Limited","2013","Lower Saxony","higher vocational","6","","","","2"
"Limited","2013","Lower Saxony","higher education","45","0.169043649812338","0.128043625822162","0.210043673802513","2"
"Limited","2013","Bremen","in school","","","","","2"
"Limited","2013","Bremen","inadequately","","","","","2"
"Limited","2013","Bremen","general elemantary","7","","","","2"
"Limited","2013","Bremen","middle vocational","10","","","","2"
"Limited","2013","Bremen","vocational + Abi","2","","","","2"
"Limited","2013","Bremen","higher vocational","","","","","2"
"Limited","2013","Bremen","higher education","8","","","","2"
"Limited","2013","North Rhine-Westphalia","in school","7","","","","2"
"Limited","2013","North Rhine-Westphalia","inadequately","19","","","","2"
"Limited","2013","North Rhine-Westphalia","general elemantary","152","0.377088742325835","0.330233082985521","0.42394440166615","2"
"Limited","2013","North Rhine-Westphalia","middle vocational","214","0.151701118360382","0.132828932872525","0.170573303848238","2"
"Limited","2013","North Rhine-Westphalia","vocational + Abi","62","0.0976763470780427","0.0707218639525704","0.124630830203515","2"
"Limited","2013","North Rhine-Westphalia","higher vocational","8","","","","2"
"Limited","2013","North Rhine-Westphalia","higher education","126","0.16917665713808","0.143197344151145","0.195155970125015","2"
"Limited","2013","Hesse","in school","5","","","","2"
"Limited","2013","Hesse","inadequately","7","","","","2"
"Limited","2013","Hesse","general elemantary","43","0.352132203131017","0.265952864673705","0.438311541588328","2"
"Limited","2013","Hesse","middle vocational","79","0.146531301391385","0.115155329859867","0.177907272922903","2"
"Limited","2013","Hesse","vocational + Abi","26","","","","2"
"Limited","2013","Hesse","higher vocational","5","","","","2"
"Limited","2013","Hesse","higher education","63","0.19879443737631","0.157795604750807","0.239793270001814","2"
"Limited","2013","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Limited","2013","Rhineland-Palatinate,Saarland","inadequately","5","","","","2"
"Limited","2013","Rhineland-Palatinate,Saarland","general elemantary","47","0.369945938279698","0.285310718936936","0.45458115762246","2"
"Limited","2013","Rhineland-Palatinate,Saarland","middle vocational","77","0.163208997157772","0.129437545870214","0.196980448445329","2"
"Limited","2013","Rhineland-Palatinate,Saarland","vocational + Abi","9","","","","2"
"Limited","2013","Rhineland-Palatinate,Saarland","higher vocational","5","","","","2"
"Limited","2013","Rhineland-Palatinate,Saarland","higher education","19","","","","2"
"Limited","2013","Baden-Württemberg","in school","5","","","","2"
"Limited","2013","Baden-Württemberg","inadequately","3","","","","2"
"Limited","2013","Baden-Württemberg","general elemantary","100","0.318145676134345","0.26164070604459","0.374650646224101","2"
"Limited","2013","Baden-Württemberg","middle vocational","137","0.157536814990957","0.134346298639373","0.180727331342541","2"
"Limited","2013","Baden-Württemberg","vocational + Abi","20","","","","2"
"Limited","2013","Baden-Württemberg","higher vocational","7","","","","2"
"Limited","2013","Baden-Württemberg","higher education","70","0.0974273409173821","0.0726671605975006","0.122187521237264","2"
"Limited","2013","Bavaria","in school","3","","","","2"
"Limited","2013","Bavaria","inadequately","7","","","","2"
"Limited","2013","Bavaria","general elemantary","82","0.196697242808837","0.14742335258516","0.245971133032514","2"
"Limited","2013","Bavaria","middle vocational","159","0.0882206333371145","0.0732569498481169","0.103184316826112","2"
"Limited","2013","Bavaria","vocational + Abi","21","","","","2"
"Limited","2013","Bavaria","higher vocational","11","","","","2"
"Limited","2013","Bavaria","higher education","87","0.158512694067265","0.129410467881225","0.187614920253305","2"
"Limited","2013","Berlin","in school","1","","","","2"
"Limited","2013","Berlin","inadequately","3","","","","2"
"Limited","2013","Berlin","general elemantary","15","","","","2"
"Limited","2013","Berlin","middle vocational","46","0.265514367726612","0.204311924597396","0.326716810855828","2"
"Limited","2013","Berlin","vocational + Abi","16","","","","2"
"Limited","2013","Berlin","higher vocational","2","","","","2"
"Limited","2013","Berlin","higher education","41","0.194146248147122","0.141997417872063","0.246295078422181","2"
"Limited","2013","Brandenburg","in school","1","","","","2"
"Limited","2013","Brandenburg","inadequately","3","","","","2"
"Limited","2013","Brandenburg","general elemantary","23","","","","2"
"Limited","2013","Brandenburg","middle vocational","50","0.151982415836708","0.108758485490052","0.195206346183364","2"
"Limited","2013","Brandenburg","vocational + Abi","14","","","","2"
"Limited","2013","Brandenburg","higher vocational","2","","","","2"
"Limited","2013","Brandenburg","higher education","9","","","","2"
"Limited","2013","Mecklenburg-Western Pomerania","in school","","","","","2"
"Limited","2013","Mecklenburg-Western Pomerania","inadequately","2","","","","2"
"Limited","2013","Mecklenburg-Western Pomerania","general elemantary","12","","","","2"
"Limited","2013","Mecklenburg-Western Pomerania","middle vocational","47","0.277317642506882","0.209823324279193","0.344811960734572","2"
"Limited","2013","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Limited","2013","Mecklenburg-Western Pomerania","higher vocational","1","","","","2"
"Limited","2013","Mecklenburg-Western Pomerania","higher education","10","","","","2"
"Limited","2013","Saxony","in school","","","","","2"
"Limited","2013","Saxony","inadequately","1","","","","2"
"Limited","2013","Saxony","general elemantary","15","","","","2"
"Limited","2013","Saxony","middle vocational","67","0.123214021078402","0.094547217840793","0.151880824316011","2"
"Limited","2013","Saxony","vocational + Abi","7","","","","2"
"Limited","2013","Saxony","higher vocational","3","","","","2"
"Limited","2013","Saxony","higher education","42","0.191602707429379","0.144917422531092","0.238287992327665","2"
"Limited","2013","Saxony-Anhalt","in school","1","","","","2"
"Limited","2013","Saxony-Anhalt","inadequately","9","","","","2"
"Limited","2013","Saxony-Anhalt","general elemantary","16","","","","2"
"Limited","2013","Saxony-Anhalt","middle vocational","37","0.0877112332825124","0.0556480771915872","0.119774389373438","2"
