"plb0037_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Limited","2004","Berlin","Full Time","34","0.167996350127982","0.123068068170087","0.212924632085876","2"
"Limited","2004","Brandenburg","Not Working","9","","","","2"
"Limited","2004","Lower Saxony","Full Time","54","0.0964691612555124","0.0720386586472042","0.120899663863821","2"
"Limited","2004","Lower Saxony","Part Time","55","0.197611146154652","0.151622565168986","0.243599727140318","2"
"Limited","2004","Lower Saxony","Not Working","4","","","","2"
"Limited","2004","Bremen","Full Time","7","","","","2"
"Limited","2004","Bremen","Part Time","3","","","","2"
"Limited","2004","Bremen","Not Working","1","","","","2"
"Limited","2004","North Rhine-Westphalia","Full Time","136","0.100706152546732","0.0850205141307917","0.116391790962673","2"
"Limited","2004","North Rhine-Westphalia","Part Time","114","0.190388473516516","0.160593442539761","0.220183504493271","2"
"Limited","2004","North Rhine-Westphalia","Not Working","12","","","","2"
"Limited","2004","Hesse","Full Time","61","0.138426830239685","0.108095626947378","0.168758033531992","2"
"Limited","2004","Hesse","Part Time","34","0.216079746793553","0.161193417223763","0.270966076363344","2"
"Limited","2004","Hesse","Not Working","6","","","","2"
"Limited","2004","Rhineland-Palatinate,Saarland","Full Time","39","0.127976839329847","0.0938454566880082","0.162108221971686","2"
"Limited","2004","Mecklenburg-Western Pomerania","Full Time","26","","","","2"
"Limited","2004","Mecklenburg-Western Pomerania","Part Time","16","","","","2"
"Limited","2004","Mecklenburg-Western Pomerania","Not Working","3","","","","2"
"Limited","2004","Saxony","Full Time","60","0.12069310396494","0.0931141897452038","0.148272018184675","2"
"Limited","2004","Saxony","Part Time","52","0.233425656384462","0.173118531635673","0.293732781133251","2"
"Limited","2004","Saxony","Not Working","9","","","","2"
"Limited","2004","Saxony-Anhalt","Full Time","35","0.108558374058982","0.0737033411105317","0.143413407007431","2"
"Limited","2004","Saxony-Anhalt","Part Time","31","0.277343882006062","0.195521087529835","0.359166676482288","2"
"Limited","2004","Saxony-Anhalt","Not Working","4","","","","2"
"Limited","2004","Thuringia","Full Time","57","0.200834754374687","0.157211976768169","0.244457531981205","2"
"Limited","2004","Thuringia","Part Time","24","","","","2"
"Limited","2004","Thuringia","Not Working","8","","","","2"
"Permanent","2004","Schleswig-Holstein","Not Working","3","","","","1"
"Permanent","2004","Hamburg","Full Time","91","0.87588412138046","0.810269712065073","0.941498530695847","1"
"Permanent","2004","Schleswig-Holstein","Full Time","180","0.828644297639797","0.776420740855857","0.880867854423737","1"
"Permanent","2004","Schleswig-Holstein","Part Time","75","0.809141753851317","0.729273463642221","0.889010044060414","1"
"Permanent","2004","Hamburg","Part Time","32","0.823168339615448","0.69853874504032","0.947797934190577","1"
"Permanent","2004","Hamburg","Not Working","2","","","","1"
"Permanent","2004","Lower Saxony","Full Time","507","0.903530838744488","0.879100336136179","0.927961341352796","1"
"Permanent","2004","Lower Saxony","Part Time","233","0.802388853845348","0.756400272859682","0.848377434831014","1"
"Permanent","2004","Lower Saxony","Not Working","7","","","","1"
"Permanent","2004","Bremen","Full Time","42","0.908323859037557","0.827526237993616","0.989121480081497","1"
"Permanent","2004","Bremen","Part Time","22","","","","1"
"Permanent","2004","Bremen","Not Working","","","","","1"
"Permanent","2004","North Rhine-Westphalia","Full Time","1278","0.899293847453268","0.883608209037327","0.914979485869208","1"
"Permanent","2004","North Rhine-Westphalia","Part Time","553","0.809611526483484","0.779816495506729","0.839406557460239","1"
"Permanent","2004","North Rhine-Westphalia","Not Working","9","","","","1"
"Permanent","2004","Hesse","Full Time","437","0.861573169760315","0.831241966468008","0.891904373052622","1"
"Permanent","2004","Berlin","Not Working","4","","","","1"
"Permanent","2004","Brandenburg","Full Time","260","0.890237491191184","0.854072605627551","0.926402376754816","1"
"Permanent","2004","Rhineland-Palatinate,Saarland","Not Working","5","","","","1"
"Permanent","2004","Baden-Württemberg","Not Working","7","","","","1"
"Permanent","2004","Bavaria","Full Time","904","0.901839422607949","0.88351726863582","0.920161576580078","1"
"Permanent","2004","Bavaria","Part Time","359","0.823013484201163","0.787106676860525","0.858920291541801","1"
"Permanent","2004","Bavaria","Not Working","6","","","","1"
"Permanent","2004","Berlin","Full Time","232","0.832003649872018","0.787075367914124","0.876931931829913","1"
"Permanent","2004","Berlin","Part Time","69","0.603860623459075","0.50894441804775","0.698776828870401","1"
"Permanent","2004","Brandenburg","Part Time","65","0.636629061910626","0.542828437533233","0.730429686288019","1"
"Permanent","2004","Brandenburg","Not Working","1","","","","1"
"Permanent","2004","Mecklenburg-Western Pomerania","Full Time","143","0.847200191858331","0.792955260259359","0.901445123457303","1"
"Permanent","2004","Mecklenburg-Western Pomerania","Part Time","52","0.825200918776606","0.734930998506404","0.915470839046808","1"
"Permanent","2004","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Permanent","2004","Saxony","Full Time","476","0.87930689603506","0.851727981815325","0.906885810254796","1"
"Permanent","2004","Saxony","Part Time","137","0.766574343615538","0.706267218866749","0.826881468364327","1"
"Permanent","2004","Saxony","Not Working","3","","","","1"
"Permanent","2004","Saxony-Anhalt","Full Time","271","0.891441625941019","0.856586592992569","0.926296658889468","1"
"Permanent","2004","Saxony-Anhalt","Part Time","84","0.722656117993939","0.640833323517712","0.804478912470165","1"
"Permanent","2004","Saxony-Anhalt","Not Working","","","","","1"
"Permanent","2004","Hesse","Not Working","1","","","","1"
"Permanent","2004","Rhineland-Palatinate,Saarland","Full Time","329","0.872023160670153","0.837891778028314","0.906154543311992","1"
"Permanent","2004","Rhineland-Palatinate,Saarland","Part Time","160","0.770007704780414","0.711391232873091","0.828624176687737","1"
"Permanent","2004","Baden-Württemberg","Full Time","794","0.889311314885092","0.868617228272926","0.910005401497258","1"
"Permanent","2004","Baden-Württemberg","Part Time","307","0.817413107286227","0.778570185502931","0.856256029069522","1"
"Permanent","2004","Thuringia","Full Time","267","0.799165245625313","0.755542468018795","0.842788023231831","1"
"Permanent","2004","Thuringia","Part Time","65","0.730452488116736","0.638266113122194","0.822638863111279","1"
"Permanent","2004","Thuringia","Not Working","4","","","","1"
"Permanent","2004","Hesse","Part Time","182","0.783920253206447","0.729033923636656","0.838806582776237","1"
"Limited","2005","Schleswig-Holstein","Full Time","16","","","","2"
"Limited","2005","Schleswig-Holstein","Part Time","20","","","","2"
"Limited","2005","Schleswig-Holstein","Not Working","2","","","","2"
"Limited","2005","Hamburg","Full Time","12","","","","2"
"Limited","2005","Hamburg","Part Time","8","","","","2"
"Limited","2005","Bavaria","Part Time","63","0.205933909306165","0.167027934617799","0.24483988399453","2"
"Limited","2005","Bavaria","Not Working","4","","","","2"
"Limited","2005","Berlin","Part Time","27","","","","2"
"Limited","2005","Berlin","Not Working","5","","","","2"
"Limited","2005","Brandenburg","Full Time","27","","","","2"
"Limited","2005","Brandenburg","Part Time","33","0.302700970864018","0.218732623033066","0.38666931869497","2"
"Limited","2005","Hamburg","Not Working","1","","","","2"
"Limited","2005","Lower Saxony","Full Time","48","0.0776694742286667","0.0548398058190414","0.100499142638292","2"
"Limited","2005","Lower Saxony","Part Time","53","0.212910647937666","0.165714138630327","0.260107157245005","2"
"Limited","2005","Lower Saxony","Not Working","7","","","","2"
"Limited","2005","Bremen","Full Time","4","","","","2"
"Limited","2005","Bremen","Part Time","6","","","","2"
"Limited","2005","Bremen","Not Working","","","","","2"
"Limited","2005","North Rhine-Westphalia","Full Time","126","0.104193301280065","0.088115120310472","0.120271482249658","2"
"Limited","2005","North Rhine-Westphalia","Part Time","108","0.195967760434622","0.164971674049451","0.226963846819793","2"
"Limited","2005","North Rhine-Westphalia","Not Working","12","","","","2"
"Limited","2005","Hesse","Full Time","45","0.132416361064576","0.102188944799345","0.162643777329807","2"
"Limited","2005","Hesse","Part Time","35","0.236155827496334","0.180033138788307","0.29227851620436","2"
"Limited","2005","Hesse","Not Working","2","","","","2"
"Limited","2005","Rhineland-Palatinate,Saarland","Full Time","32","0.139750205060162","0.103933522615149","0.175566887505176","2"
"Limited","2005","Rhineland-Palatinate,Saarland","Part Time","44","0.276320210644574","0.212567781598487","0.340072639690661","2"
"Limited","2005","Rhineland-Palatinate,Saarland","Not Working","3","","","","2"
"Limited","2005","Baden-Württemberg","Full Time","73","0.065588122493186","0.0493238417443001","0.0818524032420718","2"
"Limited","2005","Baden-Württemberg","Part Time","61","0.180134830621544","0.138482022979543","0.221787638263544","2"
"Limited","2005","Baden-Württemberg","Not Working","8","","","","2"
"Limited","2005","Bavaria","Full Time","95","0.0867539695122334","0.069255765601712","0.104252173422755","2"
"Limited","2005","Berlin","Full Time","29","","","","2"
"Limited","2005","Brandenburg","Not Working","10","","","","2"
"Limited","2005","Mecklenburg-Western Pomerania","Full Time","25","","","","2"
"Limited","2005","Mecklenburg-Western Pomerania","Part Time","16","","","","2"
"Limited","2005","Mecklenburg-Western Pomerania","Not Working","7","","","","2"
"Limited","2005","Saxony","Full Time","50","0.0937375523627866","0.0688767622690642","0.118598342456509","2"
"Limited","2005","Saxony","Part Time","45","0.300473946616815","0.232741445185666","0.368206448047965","2"
"Limited","2005","Saxony","Not Working","6","","","","2"
"Limited","2005","Saxony-Anhalt","Full Time","32","0.12841265924916","0.0899746423599594","0.166850676138361","2"
"Limited","2005","Saxony-Anhalt","Part Time","26","","","","2"
"Limited","2005","Saxony-Anhalt","Not Working","4","","","","2"
"Limited","2005","Thuringia","Full Time","25","","","","2"
"Limited","2005","Thuringia","Part Time","28","","","","2"
"Limited","2005","Thuringia","Not Working","7","","","","2"
"Permanent","2005","Schleswig-Holstein","Not Working","2","","","","1"
"Permanent","2005","Hamburg","Full Time","76","0.885701432471032","0.81922452277456","0.952178342167503","1"
"Permanent","2005","Schleswig-Holstein","Full Time","187","0.868644588654235","0.822177537166913","0.915111640141557","1"
"Permanent","2005","Schleswig-Holstein","Part Time","74","0.737576786824524","0.648638469474795","0.826515104174253","1"
"Permanent","2005","Hamburg","Part Time","35","0.802525887511693","0.683539172729254","0.921512602294132","1"
"Permanent","2005","Hamburg","Not Working","1","","","","1"
"Permanent","2005","Lower Saxony","Full Time","480","0.922330525771333","0.899500857361708","0.945160194180959","1"
"Permanent","2005","Lower Saxony","Part Time","236","0.787089352062334","0.739892842754995","0.834285861369673","1"
"Permanent","2005","Lower Saxony","Not Working","4","","","","1"
"Permanent","2005","Bremen","Full Time","37","0.92423344645184","0.843233306474015","1.00523358642967","1"
"Permanent","2005","Bremen","Part Time","20","","","","1"
"Permanent","2005","Bremen","Not Working","","","","","1"
"Permanent","2005","North Rhine-Westphalia","Full Time","1261","0.895806698719935","0.879728517750342","0.911884879689528","1"
"Permanent","2005","North Rhine-Westphalia","Part Time","522","0.804032239565378","0.773036153180207","0.835028325950549","1"
"Permanent","2005","North Rhine-Westphalia","Not Working","7","","","","1"
"Permanent","2005","Hesse","Full Time","438","0.867583638935424","0.837356222670193","0.897811055200655","1"
"Permanent","2005","Berlin","Not Working","1","","","","1"
"Permanent","2005","Baden-Württemberg","Not Working","5","","","","1"
"Permanent","2005","Bavaria","Full Time","899","0.913246030487767","0.895747826577245","0.930744234398288","1"
"Permanent","2005","Bavaria","Not Working","11","","","","1"
"Permanent","2005","Berlin","Full Time","222","0.860185286276584","0.817282680182889","0.903087892370279","1"
"Permanent","2005","Berlin","Part Time","65","0.729080968142306","0.638265083950345","0.819896852334268","1"
"Permanent","2005","Brandenburg","Full Time","245","0.901418357645659","0.865992133775131","0.936844581516188","1"
"Permanent","2005","Brandenburg","Part Time","82","0.697299029135982","0.61333068130503","0.781267376966934","1"
"Permanent","2005","Brandenburg","Not Working","1","","","","1"
"Permanent","2005","Mecklenburg-Western Pomerania","Full Time","143","0.793428748877698","0.732210295081232","0.854647202674164","1"
"Permanent","2005","Mecklenburg-Western Pomerania","Part Time","41","0.698256080675681","0.579094216176698","0.817417945174663","1"
"Permanent","2005","Hesse","Not Working","5","","","","1"
"Permanent","2005","Rhineland-Palatinate,Saarland","Full Time","328","0.860249794939838","0.824433112494824","0.896066477384851","1"
"Permanent","2005","Rhineland-Palatinate,Saarland","Part Time","145","0.723679789355426","0.659927360309339","0.787432218401513","1"
"Permanent","2005","Rhineland-Palatinate,Saarland","Not Working","5","","","","1"
"Permanent","2005","Baden-Württemberg","Full Time","817","0.934411877506814","0.918147596757928","0.9506761582557","1"
"Permanent","2005","Baden-Württemberg","Part Time","266","0.819865169378456","0.778212361736456","0.861517977020457","1"
"Permanent","2005","Bavaria","Part Time","352","0.794066090693835","0.75516011600547","0.832972065382201","1"
"Permanent","2005","Mecklenburg-Western Pomerania","Not Working","3","","","","1"
"Permanent","2005","Saxony","Full Time","478","0.906262447637213","0.881401657543491","0.931123237730936","1"
"Permanent","2005","Saxony","Part Time","131","0.699526053383185","0.631793551952035","0.767258554814334","1"
"Permanent","2005","Saxony","Not Working","1","","","","1"
"Permanent","2005","Saxony-Anhalt","Full Time","259","0.87158734075084","0.83314932386164","0.910025357640041","1"
"Permanent","2005","Saxony-Anhalt","Part Time","83","0.718242403002554","0.633790745071541","0.802694060933566","1"
"Permanent","2005","Saxony-Anhalt","Not Working","1","","","","1"
"Permanent","2005","Hesse","Part Time","185","0.763844172503666","0.70772148379564","0.819966861211693","1"
"Permanent","2005","Thuringia","Full Time","250","0.819733613961319","0.774300187405037","0.865167040517602","1"
"Permanent","2005","Thuringia","Part Time","63","0.654198260275073","0.556475511547859","0.751921009002287","1"
"Permanent","2005","Thuringia","Not Working","1","","","","1"
"Limited","2006","Bavaria","Part Time","73","0.192735580287074","0.156412067352684","0.229059093221464","2"
"Limited","2006","Berlin","Part Time","29","","","","2"
"Limited","2006","Berlin","Not Working","4","","","","2"
"Limited","2006","Brandenburg","Full Time","30","0.107386508832577","0.0715674865029426","0.143205531162212","2"
"Limited","2006","Schleswig-Holstein","Full Time","22","","","","2"
"Limited","2006","Schleswig-Holstein","Part Time","19","","","","2"
"Limited","2006","Schleswig-Holstein","Not Working","7","","","","2"
"Limited","2006","Hamburg","Full Time","9","","","","2"
"Limited","2006","Hamburg","Part Time","6","","","","2"
"Limited","2006","Baden-Württemberg","Part Time","81","0.247054111906437","0.204139009374893","0.289969214437981","2"
"Limited","2006","Baden-Württemberg","Not Working","3","","","","2"
"Limited","2006","Bavaria","Full Time","87","0.0891203581840025","0.0716438695254902","0.106596846842515","2"
"Limited","2006","Bavaria","Not Working","8","","","","2"
"Limited","2006","Berlin","Full Time","30","0.117789815254162","0.0777503451365754","0.157829285371748","2"
"Limited","2006","Brandenburg","Part Time","36","0.314556610071556","0.231821355007662","0.39729186513545","2"
"Limited","2006","Brandenburg","Not Working","4","","","","2"
"Limited","2006","Hamburg","Not Working","2","","","","2"
"Limited","2006","Lower Saxony","Full Time","63","0.0983972110174079","0.0740731621638848","0.122721259870931","2"
"Limited","2006","Lower Saxony","Part Time","38","0.109703151572667","0.0742798148845869","0.145126488260747","2"
"Limited","2006","Lower Saxony","Not Working","7","","","","2"
"Limited","2006","Bremen","Full Time","3","","","","2"
"Limited","2006","Bremen","Part Time","6","","","","2"
"Limited","2006","Bremen","Not Working","","","","","2"
"Limited","2006","North Rhine-Westphalia","Full Time","140","0.114808320550135","0.0981568686523641","0.131459772447906","2"
"Limited","2006","North Rhine-Westphalia","Part Time","131","0.219847620715118","0.187837065410487","0.251858176019749","2"
"Limited","2006","North Rhine-Westphalia","Not Working","19","","","","2"
"Limited","2006","Hesse","Full Time","54","0.129231997295122","0.10031593985869","0.158148054731554","2"
"Limited","2006","Hesse","Part Time","39","0.23273907611219","0.176253826239906","0.289224325984474","2"
"Limited","2006","Hesse","Not Working","3","","","","2"
"Limited","2006","Rhineland-Palatinate,Saarland","Full Time","39","0.129347507184107","0.0964196781071061","0.162275336261109","2"
"Limited","2006","Rhineland-Palatinate,Saarland","Part Time","33","0.214850405796477","0.1579287679813","0.271772043611654","2"
"Limited","2006","Rhineland-Palatinate,Saarland","Not Working","4","","","","2"
"Limited","2006","Baden-Württemberg","Full Time","75","0.0797221323623208","0.0623604731397352","0.0970837915849064","2"
"Limited","2006","Mecklenburg-Western Pomerania","Full Time","23","","","","2"
"Limited","2006","Mecklenburg-Western Pomerania","Part Time","22","","","","2"
"Limited","2006","Mecklenburg-Western Pomerania","Not Working","2","","","","2"
"Limited","2006","Saxony","Full Time","64","0.146952021369163","0.117006253107828","0.176897789630497","2"
"Limited","2006","Saxony","Part Time","47","0.349105447230581","0.278479758201736","0.419731136259426","2"
"Limited","2006","Saxony","Not Working","5","","","","2"
"Limited","2006","Saxony-Anhalt","Full Time","32","0.134517715782799","0.0960987552741309","0.172936676291467","2"
"Limited","2006","Saxony-Anhalt","Part Time","31","0.23943656354881","0.157024187483365","0.321848939614254","2"
"Limited","2006","Saxony-Anhalt","Not Working","7","","","","2"
"Limited","2006","Thuringia","Full Time","40","0.189811516951267","0.144909216292109","0.234713817610426","2"
"Limited","2006","Thuringia","Part Time","31","0.316849634502388","0.231817334046038","0.401881934958738","2"
"Limited","2006","Thuringia","Not Working","5","","","","2"
"Permanent","2006","Schleswig-Holstein","Full Time","175","0.859155287730803","0.810579362090461","0.907731213371145","1"
"Permanent","2006","Schleswig-Holstein","Part Time","80","0.721481140636948","0.63317919166631","0.809783089607586","1"
"Permanent","2006","Schleswig-Holstein","Not Working","1","","","","1"
"Permanent","2006","Hamburg","Full Time","81","0.874460430314213","0.806008257945858","0.942912602682568","1"
"Permanent","2006","Hamburg","Part Time","29","","","","1"
"Permanent","2006","Hamburg","Not Working","","","","","1"
"Permanent","2006","Lower Saxony","Full Time","513","0.901602788982592","0.877278740129069","0.925926837836115","1"
"Permanent","2006","Lower Saxony","Part Time","261","0.890296848427333","0.854873511739253","0.925720185115413","1"
"Permanent","2006","Lower Saxony","Not Working","6","","","","1"
"Permanent","2006","Bremen","Full Time","39","0.965029568048131","0.909471868572738","1.02058726752352","1"
"Permanent","2006","Bremen","Part Time","19","","","","1"
"Permanent","2006","Bremen","Not Working","","","","","1"
"Permanent","2006","North Rhine-Westphalia","Full Time","1268","0.885191679449865","0.868540227552094","0.901843131347636","1"
"Permanent","2006","North Rhine-Westphalia","Part Time","512","0.780152379284882","0.748141823980251","0.812162934589513","1"
"Permanent","2006","North Rhine-Westphalia","Not Working","12","","","","1"
"Permanent","2006","Hesse","Full Time","463","0.870768002704878","0.841851945268446","0.89968406014131","1"
"Permanent","2006","Berlin","Not Working","4","","","","1"
"Permanent","2006","Hesse","Part Time","176","0.76726092388781","0.710775674015526","0.823746173760094","1"
"Permanent","2006","Hesse","Not Working","4","","","","1"
"Permanent","2006","Rhineland-Palatinate,Saarland","Full Time","360","0.870652492815893","0.837724663738891","0.903580321892894","1"
"Permanent","2006","Rhineland-Palatinate,Saarland","Part Time","167","0.785149594203523","0.728227956388346","0.8420712320187","1"
"Permanent","2006","Baden-Württemberg","Not Working","6","","","","1"
"Permanent","2006","Bavaria","Full Time","934","0.910879641815997","0.893403153157485","0.92835613047451","1"
"Permanent","2006","Bavaria","Not Working","8","","","","1"
"Permanent","2006","Berlin","Full Time","219","0.882210184745838","0.842170714628252","0.922249654863425","1"
"Permanent","2006","Berlin","Part Time","73","0.71407272789965","0.626383343968267","0.801762111831033","1"
"Permanent","2006","Brandenburg","Full Time","257","0.892613491167423","0.856794468837788","0.928432513497057","1"
"Permanent","2006","Brandenburg","Part Time","85","0.685443389928444","0.602708134864549","0.768178644992338","1"
"Permanent","2006","Brandenburg","Not Working","3","","","","1"
"Permanent","2006","Mecklenburg-Western Pomerania","Full Time","161","0.880918484563261","0.834120277200217","0.927716691926306","1"
"Permanent","2006","Mecklenburg-Western Pomerania","Part Time","39","0.678253906151773","0.561024661456811","0.795483150846735","1"
"Permanent","2006","Rhineland-Palatinate,Saarland","Not Working","2","","","","1"
"Permanent","2006","Baden-Württemberg","Full Time","860","0.920277867637679","0.902916208415094","0.937639526860265","1"
"Permanent","2006","Baden-Württemberg","Part Time","307","0.752945888093563","0.710030785562019","0.795860990625107","1"
"Permanent","2006","Bavaria","Part Time","380","0.807264419712926","0.770940906778536","0.843587932647316","1"
"Permanent","2006","Mecklenburg-Western Pomerania","Not Working","1","","","","1"
"Permanent","2006","Saxony","Full Time","473","0.853047978630837","0.823102210369503","0.882993746892172","1"
"Permanent","2006","Saxony","Part Time","128","0.650894552769419","0.580268863740574","0.721520241798264","1"
"Permanent","2006","Saxony","Not Working","8","","","","1"
"Permanent","2006","Saxony-Anhalt","Full Time","271","0.865482284217201","0.827063323708533","0.903901244725869","1"
"Permanent","2006","Saxony-Anhalt","Part Time","72","0.76056343645119","0.678151060385746","0.842975812516635","1"
"Permanent","2006","Saxony-Anhalt","Not Working","4","","","","1"
"Permanent","2006","Thuringia","Full Time","253","0.810188483048733","0.765286182389574","0.855090783707891","1"
"Permanent","2006","Thuringia","Part Time","84","0.683150365497612","0.598118065041261","0.768182665953962","1"
"Permanent","2006","Thuringia","Not Working","5","","","","1"
"Limited","2007","Schleswig-Holstein","Full Time","29","","","","2"
"Limited","2007","Schleswig-Holstein","Part Time","20","","","","2"
"Limited","2007","Schleswig-Holstein","Not Working","2","","","","2"
"Limited","2007","Hamburg","Full Time","14","","","","2"
"Limited","2007","Bavaria","Part Time","70","0.188764926682377","0.152075461272848","0.225454392091906","2"
"Limited","2007","Berlin","Part Time","39","0.413420996488729","0.32011367478262","0.506728318194839","2"
"Limited","2007","Berlin","Not Working","5","","","","2"
"Limited","2007","Brandenburg","Full Time","28","","","","2"
"Limited","2007","Hamburg","Part Time","10","","","","2"
"Limited","2007","Hamburg","Not Working","2","","","","2"
"Limited","2007","Lower Saxony","Full Time","65","0.120228578787714","0.0931709096939888","0.147286247881439","2"
"Limited","2007","Lower Saxony","Part Time","50","0.16305516099963","0.121799036841601","0.20431128515766","2"
"Limited","2007","Lower Saxony","Not Working","6","","","","2"
"Limited","2007","Baden-Württemberg","Part Time","68","0.214030557140624","0.171425238872091","0.256635875409157","2"
"Limited","2007","Baden-Württemberg","Not Working","10","","","","2"
"Limited","2007","Bavaria","Full Time","97","0.0985666688850237","0.0799611631496001","0.117172174620447","2"
"Limited","2007","Bavaria","Not Working","6","","","","2"
"Limited","2007","Berlin","Full Time","29","","","","2"
"Limited","2007","Brandenburg","Part Time","26","","","","2"
"Limited","2007","Brandenburg","Not Working","5","","","","2"
"Limited","2007","Mecklenburg-Western Pomerania","Full Time","29","","","","2"
"Limited","2007","Mecklenburg-Western Pomerania","Part Time","19","","","","2"
"Limited","2007","Mecklenburg-Western Pomerania","Not Working","2","","","","2"
"Limited","2007","Bremen","Full Time","8","","","","2"
"Limited","2007","Bremen","Part Time","6","","","","2"
"Limited","2007","Bremen","Not Working","1","","","","2"
"Limited","2007","North Rhine-Westphalia","Full Time","121","0.0957063120116999","0.0799253854598131","0.111487238563587","2"
"Limited","2007","North Rhine-Westphalia","Part Time","135","0.227922862207808","0.195372034002605","0.260473690413011","2"
"Limited","2007","North Rhine-Westphalia","Not Working","12","","","","2"
"Limited","2007","Hesse","Full Time","42","0.0928556362082774","0.06675544887561","0.118955823540945","2"
"Limited","2007","Hesse","Part Time","39","0.234429140204744","0.176294966781364","0.292563313628124","2"
"Limited","2007","Hesse","Not Working","8","","","","2"
"Limited","2007","Rhineland-Palatinate,Saarland","Full Time","26","","","","2"
"Limited","2007","Rhineland-Palatinate,Saarland","Part Time","33","0.248305126925769","0.186217472041238","0.3103927818103","2"
"Limited","2007","Rhineland-Palatinate,Saarland","Not Working","6","","","","2"
"Limited","2007","Baden-Württemberg","Full Time","74","0.0871667384482271","0.068401272403367","0.105932204493087","2"
"Limited","2007","Saxony","Full Time","62","0.132962992641002","0.103751844977312","0.162174140304691","2"
"Limited","2007","Saxony","Part Time","45","0.266473453187041","0.203773632286411","0.32917327408767","2"
"Limited","2007","Saxony","Not Working","11","","","","2"
"Limited","2007","Saxony-Anhalt","Full Time","42","0.134604067302748","0.095788460241388","0.173419674364108","2"
"Limited","2007","Saxony-Anhalt","Part Time","21","","","","2"
"Limited","2007","Saxony-Anhalt","Not Working","6","","","","2"
"Limited","2007","Thuringia","Full Time","43","0.188680586207897","0.144033139705258","0.233328032710536","2"
"Limited","2007","Thuringia","Part Time","25","","","","2"
"Limited","2007","Thuringia","Not Working","7","","","","2"
"Permanent","2007","Schleswig-Holstein","Full Time","134","0.805460704847388","0.744691978125506","0.86622943156927","1"
"Permanent","2007","Schleswig-Holstein","Part Time","78","0.817627231785627","0.741174550348336","0.894079913222919","1"
"Permanent","2007","Schleswig-Holstein","Not Working","3","","","","1"
"Permanent","2007","Hamburg","Full Time","74","0.83411191026263","0.756393032791444","0.911830787733816","1"
"Permanent","2007","Hamburg","Not Working","1","","","","1"
"Permanent","2007","Lower Saxony","Full Time","490","0.879771421212286","0.852713752118561","0.906829090306011","1"
"Permanent","2007","Lower Saxony","Part Time","258","0.83694483900037","0.79568871484234","0.878200963158399","1"
"Permanent","2007","Hamburg","Part Time","34","0.787539479005919","0.666675457385702","0.908403500626136","1"
"Permanent","2007","Lower Saxony","Not Working","7","","","","1"
"Permanent","2007","Bremen","Full Time","40","0.941831078390982","0.875615605172342","1.00804655160962","1"
"Permanent","2007","Bremen","Part Time","16","","","","1"
"Permanent","2007","Bremen","Not Working","1","","","","1"
"Permanent","2007","North Rhine-Westphalia","Full Time","1214","0.9042936879883","0.888512761436413","0.920074614540187","1"
"Permanent","2007","North Rhine-Westphalia","Part Time","503","0.772077137792192","0.739526309586989","0.804627965997395","1"
"Permanent","2007","North Rhine-Westphalia","Not Working","9","","","","1"
"Permanent","2007","Hesse","Full Time","433","0.907144363791723","0.881044176459055","0.93324455112439","1"
"Permanent","2007","Hesse","Part Time","165","0.765570859795256","0.707436686371876","0.823705033218636","1"
"Permanent","2007","Hesse","Not Working","2","","","","1"
"Permanent","2007","Rhineland-Palatinate,Saarland","Full Time","323","0.894594621403048","0.862378006551565","0.92681123625453","1"
"Permanent","2007","Rhineland-Palatinate,Saarland","Part Time","153","0.751694873074231","0.6896072181897","0.813782527958762","1"
"Permanent","2007","Baden-Württemberg","Not Working","6","","","","1"
"Permanent","2007","Bavaria","Not Working","15","","","","1"
"Permanent","2007","Berlin","Full Time","209","0.87296710180052","0.830659670839693","0.915274532761347","1"
"Permanent","2007","Berlin","Part Time","68","0.58657900351127","0.493271681805161","0.67988632521738","1"
"Permanent","2007","Berlin","Not Working","4","","","","1"
"Permanent","2007","Brandenburg","Full Time","239","0.874238545775243","0.834466199573729","0.914010891976758","1"
"Permanent","2007","Brandenburg","Part Time","71","0.645714410006017","0.550531449798837","0.740897370213197","1"
"Permanent","2007","Brandenburg","Not Working","2","","","","1"
"Permanent","2007","Mecklenburg-Western Pomerania","Full Time","146","0.852608131589014","0.800086215204605","0.905130047973424","1"
"Permanent","2007","Rhineland-Palatinate,Saarland","Not Working","6","","","","1"
"Permanent","2007","Baden-Württemberg","Full Time","794","0.912833261551773","0.894067795506913","0.931598727596633","1"
"Permanent","2007","Baden-Württemberg","Part Time","288","0.785969442859376","0.743364124590843","0.828574761127909","1"
"Permanent","2007","Bavaria","Full Time","889","0.901433331114976","0.882827825379553","0.9200388368504","1"
"Permanent","2007","Bavaria","Part Time","367","0.811235073317623","0.774545607908094","0.847924538727152","1"
"Permanent","2007","Mecklenburg-Western Pomerania","Part Time","42","0.652625472882116","0.533140258190123","0.772110687574109","1"
"Permanent","2007","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Permanent","2007","Saxony","Full Time","457","0.867037007358998","0.837825859695309","0.896248155022688","1"
"Permanent","2007","Saxony","Part Time","146","0.733526546812959","0.67082672591233","0.796226367713589","1"
"Permanent","2007","Saxony","Not Working","8","","","","1"
"Permanent","2007","Saxony-Anhalt","Full Time","255","0.865395932697252","0.826580325635892","0.904211539758612","1"
