"plb0037_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Limited","2004","16-34 y.","Hesse","69","0.407459973393416","0.338138025255165","0.476781921531666","2"
"Limited","2004","35-65 y.","North Rhine-Westphalia","64","0.0458147359013018","0.0351626127276757","0.0564668590749279","2"
"Limited","2004","35-65 y.","Hesse","31","0.0774495504463902","0.0545407810998867","0.100358319792894","2"
"Limited","2004","35-65 y.","Rhineland-Palatinate,Saarland","23","","","","2"
"Limited","2004","35-65 y.","Baden-Württemberg","44","0.0624452169214035","0.0461502192762239","0.0787402145665831","2"
"Limited","2004","35-65 y.","Bavaria","39","0.0327530169510633","0.0217213170798802","0.0437847168222464","2"
"Limited","2004","35-65 y.","Berlin","20","","","","2"
"Limited","2004","35-65 y.","Saxony","44","0.0914513200673044","0.0667944736779826","0.116108166456626","2"
"Limited","2004","66 and older","Lower Saxony","1","","","","2"
"Limited","2004","16-34 y.","Rhineland-Palatinate,Saarland","58","0.415565333187352","0.3342212113954","0.496909454979304","2"
"Limited","2004","16-34 y.","Baden-Württemberg","124","0.279769106815519","0.237192611993796","0.322345601637243","2"
"Limited","2004","16-34 y.","Bavaria","153","0.311763206252364","0.269060023352777","0.354466389151952","2"
"Limited","2004","16-34 y.","Berlin","53","0.547962695833157","0.454955964124823","0.640969427541491","2"
"Limited","2004","16-34 y.","Brandenburg","54","0.439293893572514","0.351939958312605","0.526647828832422","2"
"Limited","2004","16-34 y.","Mecklenburg-Western Pomerania","35","0.413850144898651","0.302383906328627","0.525316383468674","2"
"Limited","2004","16-34 y.","Saxony","77","0.331587660482798","0.268065059391436","0.395110261574159","2"
"Limited","2004","16-34 y.","Saxony-Anhalt","50","0.396649307248088","0.312230056407175","0.481068558089","2"
"Limited","2004","16-34 y.","Thuringia","58","0.430423583037995","0.352475350735445","0.508371815340545","2"
"Limited","2004","35-65 y.","Schleswig-Holstein","8","","","","2"
"Limited","2004","35-65 y.","Hamburg","1","","","","2"
"Limited","2004","35-65 y.","Lower Saxony","28","","","","2"
"Limited","2004","35-65 y.","Bremen","4","","","","2"
"Limited","2004","66 and older","Bremen","","","","","2"
"Limited","2004","66 and older","North Rhine-Westphalia","","","","","2"
"Limited","2004","66 and older","Hesse","1","","","","2"
"Limited","2004","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","2004","66 and older","Baden-Württemberg","1","","","","2"
"Limited","2004","66 and older","Bavaria","","","","","2"
"Limited","2004","66 and older","Berlin","","","","","2"
"Limited","2004","66 and older","Brandenburg","","","","","2"
"Limited","2004","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","2004","66 and older","Saxony","","","","","2"
"Limited","2004","66 and older","Saxony-Anhalt","","","","","2"
"Limited","2004","66 and older","Thuringia","","","","","2"
"Permanent","2004","16-34 y.","Lower Saxony","189","0.705194454002476","0.651107934374535","0.759280973630418","1"
"Permanent","2004","16-34 y.","Bremen","11","","","","1"
"Permanent","2004","16-34 y.","Schleswig-Holstein","49","0.610851485565833","0.503338715644471","0.718364255487195","1"
"Permanent","2004","16-34 y.","Hamburg","25","","","","1"
"Permanent","2004","16-34 y.","North Rhine-Westphalia","413","0.671966350548505","0.634739144195335","0.709193556901675","1"
"Permanent","2004","16-34 y.","Hesse","124","0.592540026606584","0.523218078468334","0.661861974744835","1"
"Permanent","2004","16-34 y.","Rhineland-Palatinate,Saarland","83","0.584434666812648","0.503090545020696","0.665778788604599","1"
"Permanent","2004","16-34 y.","Baden-Württemberg","303","0.720230893184481","0.677654398362757","0.762807388006204","1"
"Permanent","2004","16-34 y.","Bavaria","299","0.688236793747636","0.645533610848049","0.730939976647223","1"
"Permanent","2004","16-34 y.","Berlin","57","0.452037304166843","0.359030572458509","0.545044035875177","1"
"Permanent","2004","16-34 y.","Brandenburg","70","0.560706106427486","0.473352171167578","0.648060041687395","1"
"Permanent","2004","16-34 y.","Mecklenburg-Western Pomerania","40","0.586149855101349","0.474683616531326","0.697616093671373","1"
"Permanent","2004","16-34 y.","Saxony","134","0.668412339517202","0.604889738425841","0.731934940608564","1"
"Permanent","2004","16-34 y.","Saxony-Anhalt","79","0.603350692751913","0.518931441911","0.687769943592825","1"
"Permanent","2004","16-34 y.","Thuringia","97","0.569576416962005","0.491628184659455","0.647524649264555","1"
"Permanent","2004","35-65 y.","Schleswig-Holstein","208","0.923639829074763","0.888223300758302","0.959056357391224","1"
"Permanent","2004","35-65 y.","Thuringia","237","0.882253661413643","0.843665762305917","0.920841560521369","1"
"Permanent","2004","66 and older","Schleswig-Holstein","1","","","","1"
"Permanent","2004","35-65 y.","Hesse","492","0.92255044955361","0.899641680207106","0.945459218900113","1"
"Permanent","2004","35-65 y.","Bavaria","961","0.967246983048937","0.956215283177754","0.97827868292012","1"
"Permanent","2004","35-65 y.","Berlin","247","0.880227131623597","0.841280575495723","0.91917368775147","1"
"Permanent","2004","35-65 y.","Brandenburg","254","0.937380025301647","0.90858762111211","0.966172429491183","1"
"Permanent","2004","35-65 y.","Mecklenburg-Western Pomerania","153","0.946245194947831","0.911622188391371","0.980868201504291","1"
"Permanent","2004","35-65 y.","Saxony","481","0.908548679932696","0.883891833543374","0.933205526322017","1"
"Permanent","2004","35-65 y.","Saxony-Anhalt","275","0.929614282059013","0.900424506942679","0.958804057175346","1"
"Permanent","2004","66 and older","Hamburg","2","","","","1"
"Permanent","2004","66 and older","Lower Saxony","4","","","","1"
"Permanent","2004","66 and older","Bremen","","","","","1"
"Permanent","2004","66 and older","North Rhine-Westphalia","11","","","","1"
"Permanent","2004","66 and older","Hesse","4","","","","1"
"Permanent","2004","66 and older","Rhineland-Palatinate,Saarland","2","","","","1"
"Permanent","2004","66 and older","Baden-Württemberg","2","","","","1"
"Permanent","2004","66 and older","Bavaria","9","","","","1"
"Permanent","2004","66 and older","Berlin","1","","","","1"
"Permanent","2004","66 and older","Brandenburg","2","","","","1"
"Permanent","2004","66 and older","Mecklenburg-Western Pomerania","2","","","","1"
"Permanent","2004","35-65 y.","Lower Saxony","554","0.946686640340571","0.928434754295967","0.964938526385176","1"
"Permanent","2004","35-65 y.","Bremen","53","0.959345118235788","0.908076165137719","1.01061407133386","1"
"Permanent","2004","35-65 y.","North Rhine-Westphalia","1416","0.954185264098698","0.943533140925072","0.964837387272324","1"
"Permanent","2004","35-65 y.","Rhineland-Palatinate,Saarland","409","0.92444681794683","0.899525353232034","0.949368282661627","1"
"Permanent","2004","35-65 y.","Baden-Württemberg","803","0.937554783078597","0.921259785433417","0.953849780723776","1"
"Permanent","2004","66 and older","Saxony","1","","","","1"
"Permanent","2004","66 and older","Saxony-Anhalt","1","","","","1"
"Permanent","2004","66 and older","Thuringia","2","","","","1"
"Permanent","2004","35-65 y.","Hamburg","98","0.988177686711607","0.966886530455788","1.00946884296743","1"
"Limited","2005","16-34 y.","Schleswig-Holstein","26","","","","2"
"Limited","2005","16-34 y.","Hamburg","15","","","","2"
"Limited","2005","16-34 y.","Lower Saxony","81","0.324860064245437","0.267266189883432","0.382453938607442","2"
"Limited","2005","16-34 y.","Bremen","9","","","","2"
"Limited","2005","16-34 y.","North Rhine-Westphalia","174","0.296381644122811","0.258251668870788","0.334511619374835","2"
"Limited","2005","35-65 y.","Brandenburg","17","","","","2"
"Limited","2005","35-65 y.","Mecklenburg-Western Pomerania","12","","","","2"
"Limited","2005","35-65 y.","Saxony-Anhalt","16","","","","2"
"Limited","2005","35-65 y.","Thuringia","21","","","","2"
"Limited","2005","66 and older","Schleswig-Holstein","","","","","2"
"Limited","2005","66 and older","Hamburg","","","","","2"
"Limited","2005","16-34 y.","Hesse","57","0.356675264427207","0.28944227742382","0.423908251430594","2"
"Limited","2005","16-34 y.","Rhineland-Palatinate,Saarland","64","0.505848800473608","0.423325075333273","0.588372525613944","2"
"Limited","2005","16-34 y.","Baden-Württemberg","108","0.239786512412536","0.19735842536744","0.282214599457632","2"
"Limited","2005","16-34 y.","Bavaria","119","0.251131644170657","0.209998906743669","0.292264381597645","2"
"Limited","2005","16-34 y.","Berlin","49","0.524309193967769","0.42335130062968","0.625267087305858","2"
"Limited","2005","16-34 y.","Brandenburg","53","0.411260549700813","0.325342796132267","0.497178303269359","2"
"Limited","2005","16-34 y.","Mecklenburg-Western Pomerania","36","0.513021949325676","0.396758933726638","0.629284964924713","2"
"Limited","2005","16-34 y.","Saxony","79","0.437064142927314","0.367084538718297","0.507043747136331","2"
"Limited","2005","16-34 y.","Saxony-Anhalt","46","0.455981713967304","0.366495718722542","0.545467709212065","2"
"Limited","2005","16-34 y.","Thuringia","39","0.367127142095565","0.285816444181773","0.448437840009357","2"
"Limited","2005","35-65 y.","Schleswig-Holstein","12","","","","2"
"Limited","2005","35-65 y.","Hamburg","6","","","","2"
"Limited","2005","35-65 y.","Lower Saxony","27","","","","2"
"Limited","2005","35-65 y.","Bremen","1","","","","2"
"Limited","2005","35-65 y.","North Rhine-Westphalia","71","0.0699582754704415","0.0569187980199844","0.0829977529208984","2"
"Limited","2005","35-65 y.","Hesse","23","","","","2"
"Limited","2005","35-65 y.","Rhineland-Palatinate,Saarland","15","","","","2"
"Limited","2005","35-65 y.","Baden-Württemberg","33","0.0304705023428391","0.0188124722023571","0.0421285324833212","2"
"Limited","2005","35-65 y.","Bavaria","42","0.0523373919511627","0.0384365039358419","0.0662382799664836","2"
"Limited","2005","35-65 y.","Berlin","12","","","","2"
"Limited","2005","35-65 y.","Saxony","20","","","","2"
"Limited","2005","66 and older","Lower Saxony","","","","","2"
"Limited","2005","66 and older","Bremen","","","","","2"
"Limited","2005","66 and older","North Rhine-Westphalia","1","","","","2"
"Limited","2005","66 and older","Hesse","2","","","","2"
"Limited","2005","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","2005","66 and older","Baden-Württemberg","1","","","","2"
"Limited","2005","66 and older","Bavaria","1","","","","2"
"Limited","2005","66 and older","Berlin","","","","","2"
"Limited","2005","66 and older","Brandenburg","","","","","2"
"Limited","2005","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","2005","66 and older","Saxony","2","","","","2"
"Limited","2005","66 and older","Saxony-Anhalt","","","","","2"
"Limited","2005","66 and older","Thuringia","","","","","2"
"Permanent","2005","16-34 y.","Lower Saxony","173","0.675139935754563","0.617546061392558","0.732733810116568","1"
"Permanent","2005","16-34 y.","Bremen","12","","","","1"
"Permanent","2005","16-34 y.","Schleswig-Holstein","50","0.62059677907549","0.511503860598449","0.729689697552531","1"
"Permanent","2005","16-34 y.","Hamburg","24","","","","1"
"Permanent","2005","16-34 y.","North Rhine-Westphalia","377","0.703618355877188","0.665488380625165","0.741748331129212","1"
"Permanent","2005","16-34 y.","Hesse","138","0.643324735572793","0.576091748569406","0.71055772257618","1"
"Permanent","2005","16-34 y.","Rhineland-Palatinate,Saarland","77","0.494151199526392","0.411627474386056","0.576674924666727","1"
"Permanent","2005","16-34 y.","Baden-Württemberg","281","0.760213487587464","0.717785400542368","0.80264157463256","1"
"Permanent","2005","16-34 y.","Bavaria","308","0.748868355829343","0.707735618402355","0.790001093256331","1"
"Permanent","2005","16-34 y.","Berlin","45","0.475690806032231","0.374732912694142","0.57664869937032","1"
"Permanent","2005","16-34 y.","Brandenburg","73","0.588739450299187","0.502821696730641","0.674657203867733","1"
"Permanent","2005","16-34 y.","Mecklenburg-Western Pomerania","35","0.486978050674324","0.370715035075287","0.603241066273362","1"
"Permanent","2005","16-34 y.","Saxony","114","0.562935857072686","0.492956252863669","0.632915461281703","1"
"Permanent","2005","16-34 y.","Saxony-Anhalt","73","0.544018286032696","0.454532290787935","0.633504281277458","1"
"Permanent","2005","16-34 y.","Thuringia","96","0.632872857904435","0.551562159990643","0.714183555818227","1"
"Permanent","2005","35-65 y.","Schleswig-Holstein","211","0.911740562993147","0.874508948057183","0.948972177929111","1"
"Permanent","2005","35-65 y.","Thuringia","217","0.854223447318379","0.809391335743779","0.899055558892978","1"
"Permanent","2005","35-65 y.","Bavaria","944","0.947662608048837","0.933761720033516","0.961563496064158","1"
"Permanent","2005","35-65 y.","Berlin","243","0.949503656753312","0.922628173243357","0.976379140263267","1"
"Permanent","2005","35-65 y.","Mecklenburg-Western Pomerania","149","0.866592156087894","0.814071128749391","0.919113183426396","1"
"Permanent","2005","35-65 y.","Saxony","494","0.962756510761256","0.946386463068736","0.979126558453775","1"
"Permanent","2005","35-65 y.","Saxony-Anhalt","269","0.946568170909669","0.92045848604206","0.972677855777277","1"
"Permanent","2005","66 and older","Schleswig-Holstein","2","","","","1"
"Permanent","2005","66 and older","Hamburg","","","","","1"
"Permanent","2005","66 and older","Lower Saxony","6","","","","1"
"Permanent","2005","66 and older","Bremen","","","","","1"
"Permanent","2005","66 and older","North Rhine-Westphalia","14","","","","1"
"Permanent","2005","35-65 y.","Lower Saxony","541","0.963878669876202","0.948533666965394","0.979223672787011","1"
"Permanent","2005","35-65 y.","Bremen","45","0.989637309722052","0.960372650974105","1.01890196847","1"
"Permanent","2005","35-65 y.","North Rhine-Westphalia","1399","0.930041724529558","0.917002247079101","0.943081201980015","1"
"Permanent","2005","35-65 y.","Hesse","489","0.916965964853303","0.893064870276003","0.940867059430602","1"
"Permanent","2005","35-65 y.","Rhineland-Palatinate,Saarland","399","0.943053452825039","0.920730596009785","0.965376309640293","1"
"Permanent","2005","35-65 y.","Baden-Württemberg","802","0.969529497657161","0.957871467516679","0.981187527797643","1"
"Permanent","2005","35-65 y.","Brandenburg","251","0.939888102216096","0.911430455102993","0.968345749329198","1"
"Permanent","2005","66 and older","Hesse","1","","","","1"
"Permanent","2005","66 and older","Rhineland-Palatinate,Saarland","2","","","","1"
"Permanent","2005","66 and older","Baden-Württemberg","5","","","","1"
"Permanent","2005","66 and older","Bavaria","10","","","","1"
"Permanent","2005","66 and older","Berlin","","","","","1"
"Permanent","2005","66 and older","Brandenburg","4","","","","1"
"Permanent","2005","66 and older","Mecklenburg-Western Pomerania","3","","","","1"
"Permanent","2005","35-65 y.","Hamburg","88","0.942709778523852","0.895729734351448","0.989689822696256","1"
"Permanent","2005","66 and older","Saxony","2","","","","1"
"Permanent","2005","66 and older","Saxony-Anhalt","1","","","","1"
"Permanent","2005","66 and older","Thuringia","1","","","","1"
"Limited","2006","35-65 y.","Brandenburg","26","","","","2"
"Limited","2006","35-65 y.","Saxony-Anhalt","19","","","","2"
"Limited","2006","35-65 y.","Thuringia","27","","","","2"
"Limited","2006","66 and older","Schleswig-Holstein","","","","","2"
"Limited","2006","16-34 y.","Schleswig-Holstein","37","0.387487245326844","0.28627353122271","0.488700959430979","2"
"Limited","2006","16-34 y.","Hamburg","13","","","","2"
"Limited","2006","16-34 y.","Lower Saxony","71","0.284458629239572","0.22785032978703","0.341066928692113","2"
"Limited","2006","16-34 y.","Bremen","6","","","","2"
"Limited","2006","16-34 y.","North Rhine-Westphalia","190","0.356474500675571","0.315188773885743","0.397760227465399","2"
"Limited","2006","35-65 y.","Baden-Württemberg","42","0.0514477837914601","0.0372193677698363","0.0656761998130838","2"
"Limited","2006","35-65 y.","Bavaria","39","0.0380342934394872","0.0264369794059687","0.0496316074730058","2"
"Limited","2006","35-65 y.","Berlin","19","","","","2"
"Limited","2006","35-65 y.","Mecklenburg-Western Pomerania","12","","","","2"
"Limited","2006","35-65 y.","Saxony","33","0.0669049468859789","0.0456732681799038","0.088136625592054","2"
"Limited","2006","66 and older","Hamburg","","","","","2"
"Limited","2006","66 and older","Lower Saxony","1","","","","2"
"Limited","2006","16-34 y.","Hesse","65","0.397594927012469","0.325900350623798","0.46928950340114","2"
"Limited","2006","16-34 y.","Rhineland-Palatinate,Saarland","54","0.38967072155155","0.312396726533584","0.466944716569516","2"
"Limited","2006","16-34 y.","Baden-Württemberg","115","0.285324283964415","0.2410159394423","0.329632628486529","2"
"Limited","2006","16-34 y.","Bavaria","128","0.296819493793492","0.25368853850246","0.339950449084524","2"
"Limited","2006","16-34 y.","Berlin","44","0.482687270158411","0.378283481131451","0.587091059185371","2"
"Limited","2006","16-34 y.","Brandenburg","44","0.35603407317755","0.270362904012549","0.441705242342552","2"
"Limited","2006","16-34 y.","Mecklenburg-Western Pomerania","34","0.480555583651772","0.359095726024863","0.60201544127868","2"
"Limited","2006","16-34 y.","Saxony","82","0.530804259275667","0.460214499051268","0.601394019500066","2"
"Limited","2006","16-34 y.","Saxony-Anhalt","51","0.410775913255454","0.32747717506841","0.494074651442498","2"
"Limited","2006","16-34 y.","Thuringia","49","0.39800694354278","0.315436945907647","0.480576941177913","2"
"Limited","2006","35-65 y.","Schleswig-Holstein","11","","","","2"
"Limited","2006","35-65 y.","Hamburg","4","","","","2"
"Limited","2006","35-65 y.","Lower Saxony","36","0.0455272201046853","0.0293008714891012","0.0617535687202694","2"
"Limited","2006","35-65 y.","Bremen","3","","","","2"
"Limited","2006","35-65 y.","North Rhine-Westphalia","96","0.0772036056578359","0.0639114897868516","0.0904957215288202","2"
"Limited","2006","35-65 y.","Hesse","29","","","","2"
"Limited","2006","35-65 y.","Rhineland-Palatinate,Saarland","22","","","","2"
"Limited","2006","66 and older","Bremen","","","","","2"
"Limited","2006","66 and older","North Rhine-Westphalia","4","","","","2"
"Limited","2006","66 and older","Hesse","2","","","","2"
"Limited","2006","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","2006","66 and older","Baden-Württemberg","2","","","","2"
"Limited","2006","66 and older","Bavaria","1","","","","2"
"Limited","2006","66 and older","Berlin","","","","","2"
"Limited","2006","66 and older","Brandenburg","","","","","2"
"Limited","2006","66 and older","Mecklenburg-Western Pomerania","1","","","","2"
"Limited","2006","66 and older","Saxony","1","","","","2"
"Limited","2006","66 and older","Saxony-Anhalt","","","","","2"
"Limited","2006","66 and older","Thuringia","","","","","2"
"Permanent","2006","16-34 y.","Schleswig-Holstein","52","0.612512754673156","0.511299040569021","0.71372646877729","1"
"Permanent","2006","16-34 y.","Hamburg","25","","","","1"
"Permanent","2006","16-34 y.","Lower Saxony","173","0.715541370760428","0.658933071307887","0.77214967021297","1"
"Permanent","2006","16-34 y.","Bremen","12","","","","1"
"Permanent","2006","16-34 y.","North Rhine-Westphalia","327","0.643525499324429","0.602239772534601","0.684811226114257","1"
"Permanent","2006","16-34 y.","Hesse","114","0.602405072987531","0.53071049659886","0.674099649376202","1"
"Permanent","2006","16-34 y.","Rhineland-Palatinate,Saarland","99","0.61032927844845","0.533055283430484","0.687603273466416","1"
"Permanent","2006","16-34 y.","Baden-Württemberg","284","0.714675716035585","0.670367371513471","0.7589840605577","1"
"Permanent","2006","16-34 y.","Bavaria","303","0.703180506206508","0.660049550915476","0.74631146149754","1"
"Permanent","2006","16-34 y.","Berlin","44","0.517312729841589","0.412908940814629","0.621716518868549","1"
"Permanent","2006","16-34 y.","Brandenburg","76","0.64396592682245","0.558294757657448","0.729637095987451","1"
"Permanent","2006","16-34 y.","Mecklenburg-Western Pomerania","31","0.519444416348228","0.39798455872132","0.640904273975137","1"
"Permanent","2006","16-34 y.","Saxony","110","0.469195740724333","0.398605980499934","0.539785500948732","1"
"Permanent","2006","16-34 y.","Saxony-Anhalt","83","0.589224086744546","0.505925348557502","0.67252282493159","1"
"Permanent","2006","16-34 y.","Thuringia","86","0.60199305645722","0.519423058822087","0.684563054092353","1"
"Permanent","2006","35-65 y.","Schleswig-Holstein","200","0.91441866587969","0.876672840112492","0.952164491646888","1"
"Permanent","2006","35-65 y.","Thuringia","256","0.866810644225001","0.827223720869846","0.906397567580155","1"
"Permanent","2006","35-65 y.","Hamburg","84","0.945795441363977","0.898488674304822","0.993102208423132","1"
"Permanent","2006","35-65 y.","Lower Saxony","598","0.954472779895315","0.938246431279731","0.970699128510899","1"
"Permanent","2006","35-65 y.","Bremen","46","0.97327997722725","0.928126899563873","1.01843305489063","1"
"Permanent","2006","35-65 y.","North Rhine-Westphalia","1453","0.922796394342164","0.90950427847118","0.936088510213148","1"
"Permanent","2006","35-65 y.","Bavaria","1006","0.961965706560513","0.950368392526994","0.973563020594031","1"
"Permanent","2006","35-65 y.","Berlin","252","0.9083713671251","0.874022630565553","0.942720103684647","1"
"Permanent","2006","35-65 y.","Mecklenburg-Western Pomerania","168","0.935038237998286","0.899033850906373","0.971042625090198","1"
"Permanent","2006","35-65 y.","Saxony","499","0.933095053114021","0.911863374407946","0.954326731820096","1"
"Permanent","2006","35-65 y.","Saxony-Anhalt","261","0.941670609858058","0.91421934871618","0.969121870999937","1"
"Permanent","2006","66 and older","Schleswig-Holstein","4","","","","1"
"Permanent","2006","66 and older","Hamburg","1","","","","1"
"Permanent","2006","66 and older","Lower Saxony","9","","","","1"
"Permanent","2006","66 and older","Bremen","","","","","1"
"Permanent","2006","66 and older","North Rhine-Westphalia","12","","","","1"
"Permanent","2006","35-65 y.","Hesse","526","0.926605300374451","0.904909217143567","0.948301383605335","1"
"Permanent","2006","35-65 y.","Rhineland-Palatinate,Saarland","427","0.945469634853319","0.924467283668785","0.966471986037852","1"
"Permanent","2006","35-65 y.","Baden-Württemberg","884","0.94855221620854","0.934323800186916","0.962780632230164","1"
"Permanent","2006","35-65 y.","Brandenburg","264","0.914898306519676","0.882783552114525","0.947013060924826","1"
"Permanent","2006","66 and older","Hesse","3","","","","1"
"Permanent","2006","66 and older","Rhineland-Palatinate,Saarland","3","","","","1"
"Permanent","2006","66 and older","Baden-Württemberg","5","","","","1"
"Permanent","2006","66 and older","Bavaria","13","","","","1"
"Permanent","2006","66 and older","Berlin","","","","","1"
"Permanent","2006","66 and older","Brandenburg","5","","","","1"
"Permanent","2006","66 and older","Mecklenburg-Western Pomerania","2","","","","1"
"Permanent","2006","66 and older","Saxony","","","","","1"
"Permanent","2006","66 and older","Saxony-Anhalt","3","","","","1"
"Permanent","2006","66 and older","Thuringia","","","","","1"
"Limited","2007","16-34 y.","Schleswig-Holstein","34","0.391294596433855","0.283675324608399","0.498913868259312","2"
"Limited","2007","16-34 y.","Hamburg","18","","","","2"
"Limited","2007","16-34 y.","Lower Saxony","90","0.363807594891049","0.304171635907166","0.423443553874931","2"
"Limited","2007","16-34 y.","Bremen","11","","","","2"
"Limited","2007","35-65 y.","Brandenburg","22","","","","2"
"Limited","2007","35-65 y.","Saxony-Anhalt","24","","","","2"
"Limited","2007","35-65 y.","Thuringia","23","","","","2"
"Limited","2007","66 and older","Schleswig-Holstein","","","","","2"
"Limited","2007","16-34 y.","North Rhine-Westphalia","174","0.333520685238081","0.291818187293046","0.375223183183116","2"
"Limited","2007","16-34 y.","Hesse","67","0.414355675168491","0.340522142027385","0.488189208309596","2"
"Limited","2007","16-34 y.","Rhineland-Palatinate,Saarland","47","0.404500356940181","0.320132576804302","0.488868137076059","2"
"Limited","2007","16-34 y.","Baden-Württemberg","116","0.313399962175643","0.266821302799009","0.359978621552276","2"
"Limited","2007","16-34 y.","Bavaria","127","0.278209325077693","0.2346739429071","0.321744707248287","2"
"Limited","2007","35-65 y.","Baden-Württemberg","35","0.0396070601966729","0.0265110478085956","0.0527030725847502","2"
"Limited","2007","35-65 y.","Bavaria","45","0.0597885330526722","0.0452738392321172","0.0743032268732273","2"
"Limited","2007","35-65 y.","Berlin","30","0.154660178519656","0.110877496402649","0.198442860636662","2"
"Limited","2007","35-65 y.","Mecklenburg-Western Pomerania","16","","","","2"
"Limited","2007","35-65 y.","Saxony","39","0.0876548826744588","0.063372188969017","0.111937576379901","2"
"Limited","2007","66 and older","Hamburg","","","","","2"
"Limited","2007","66 and older","Lower Saxony","1","","","","2"
"Limited","2007","66 and older","Bremen","","","","","2"
"Limited","2007","66 and older","North Rhine-Westphalia","2","","","","2"
"Limited","2007","66 and older","Hesse","2","","","","2"
"Limited","2007","16-34 y.","Berlin","43","0.435504873955044","0.334188232370407","0.536821515539682","2"
"Limited","2007","16-34 y.","Brandenburg","37","0.356077661022734","0.264049544948724","0.448105777096744","2"
"Limited","2007","16-34 y.","Mecklenburg-Western Pomerania","34","0.469556987048981","0.34728650503856","0.591827469059401","2"
"Limited","2007","16-34 y.","Saxony","79","0.398206557106507","0.331357942676479","0.465055171536536","2"
"Limited","2007","16-34 y.","Saxony-Anhalt","45","0.394958220655142","0.309602805389699","0.480313635920585","2"
"Limited","2007","16-34 y.","Thuringia","52","0.366458222067065","0.28692686384417","0.445989580289959","2"
"Limited","2007","35-65 y.","Schleswig-Holstein","17","","","","2"
"Limited","2007","35-65 y.","Hamburg","8","","","","2"
"Limited","2007","35-65 y.","Lower Saxony","30","0.0508407491423376","0.0335214877629927","0.0681600105216824","2"
"Limited","2007","35-65 y.","Bremen","4","","","","2"
"Limited","2007","35-65 y.","North Rhine-Westphalia","92","0.0729393282350396","0.0597358025321986","0.0861428539378807","2"
"Limited","2007","35-65 y.","Hesse","20","","","","2"
"Limited","2007","35-65 y.","Rhineland-Palatinate,Saarland","18","","","","2"
"Limited","2007","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","2007","66 and older","Baden-Württemberg","1","","","","2"
"Limited","2007","66 and older","Bavaria","1","","","","2"
"Limited","2007","66 and older","Berlin","","","","","2"
"Limited","2007","66 and older","Brandenburg","","","","","2"
"Limited","2007","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","2007","66 and older","Saxony","","","","","2"
"Limited","2007","66 and older","Saxony-Anhalt","","","","","2"
"Limited","2007","66 and older","Thuringia","","","","","2"
"Permanent","2007","16-34 y.","Schleswig-Holstein","45","0.608705403566145","0.501086131740688","0.716324675391601","1"
"Permanent","2007","16-34 y.","Hamburg","31","0.649829360161701","0.516265309821089","0.783393410502313","1"
"Permanent","2007","16-34 y.","Lower Saxony","160","0.636192405108951","0.576556446125069","0.695828364092834","1"
"Permanent","2007","16-34 y.","Bremen","12","","","","1"
"Permanent","2007","16-34 y.","Hesse","104","0.585644324831509","0.511810791690404","0.659477857972615","1"
"Permanent","2007","16-34 y.","Rhineland-Palatinate,Saarland","83","0.595499643059819","0.511131862923941","0.679867423195698","1"
"Permanent","2007","16-34 y.","Baden-Württemberg","265","0.686600037824357","0.640021378447724","0.733178697200991","1"
"Permanent","2007","16-34 y.","North Rhine-Westphalia","317","0.666479314761919","0.624776816816884","0.708181812706954","1"
"Permanent","2007","16-34 y.","Bavaria","280","0.721790674922307","0.678255292751713","0.7653260570929","1"
"Permanent","2007","16-34 y.","Berlin","49","0.564495126044956","0.463178484460318","0.665811767629593","1"
"Permanent","2007","16-34 y.","Brandenburg","67","0.643922338977266","0.551894222903256","0.735950455051276","1"
"Permanent","2007","16-34 y.","Mecklenburg-Western Pomerania","30","0.530443012951019","0.408172530940599","0.65271349496144","1"
"Permanent","2007","16-34 y.","Saxony","127","0.601793442893492","0.534944828463464","0.66864205732352","1"
"Permanent","2007","16-34 y.","Saxony-Anhalt","81","0.605041779344858","0.519686364079415","0.690397194610301","1"
"Permanent","2007","16-34 y.","Thuringia","89","0.633541777932935","0.55401041971004","0.71307313615583","1"
"Permanent","2007","35-65 y.","Schleswig-Holstein","166","0.919443693045192","0.88001295652684","0.958874429563544","1"
"Permanent","2007","35-65 y.","Hamburg","78","0.910265010155491","0.849861288316111","0.970668731994871","1"
"Permanent","2007","35-65 y.","Lower Saxony","588","0.949159250857662","0.931839989478317","0.966478512237007","1"
"Permanent","2007","35-65 y.","Bremen","45","0.974239271267624","0.929882294418414","1.01859624811683","1"
"Permanent","2007","35-65 y.","North Rhine-Westphalia","1398","0.92706067176496","0.913857146062119","0.940264197467801","1"
"Permanent","2007","35-65 y.","Bavaria","980","0.940211466947328","0.925696773126773","0.954726160767883","1"
"Permanent","2007","35-65 y.","Mecklenburg-Western Pomerania","155","0.913169001072916","0.870964087563461","0.95537391458237","1"
"Permanent","2007","35-65 y.","Saxony","482","0.912345117325541","0.888062423620099","0.936627811030983","1"
