"plb0037_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Permanent","2019","(Married) couple without C. ","indirect migration background","136","0.791231234871016","0.729589574505727","0.852872895236305"
"Permanent","2019","Single parent ","no migration background","764","0.761845280121204","0.735311844889356","0.788378715353052"
"Permanent","2019","Single parent ","direct migration background","116","0.681898411294523","0.615848206919064","0.747948615669983"
"Permanent","2019","Single parent ","indirect migration background","67","0.612079948418027","0.520603344570219","0.703556552265835"
"Permanent","2019","Couple + C. LE 16 ","no migration background","2295","0.905711578609137","0.894249511098518","0.917173646119756"
"Permanent","2019","Couple + C. LE 16 ","direct migration background","805","0.812403159570153","0.790278272488892","0.834528046651414"
"Permanent","2019","Couple + C. LE 16 ","indirect migration background","241","0.903470816515867","0.868503750754843","0.938437882276891"
"Permanent","2019","Couple + C. GT 16 ","no migration background","1158","0.821286174153464","0.801210711358568","0.841361636948359"
"Permanent","2019","Couple + C. GT 16 ","direct migration background","221","0.85832152595852","0.818116892491887","0.898526159425154"
"Permanent","2019","Couple + C. GT 16 ","indirect migration background","82","0.612500885149368","0.531511256320853","0.693490513977884"
"Permanent","2019","Couple + C. LE and GT 16","no migration background","780","0.828217748626494","0.804553942753685","0.851881554499302"
"Permanent","2019","Couple + C. LE and GT 16","direct migration background","272","0.894671287113046","0.864700323503959","0.924642250722133"
"Permanent","2019","Couple + C. LE and GT 16","indirect migration background","83","0.453599499790355","0.373662695066414","0.533536304514296"
"Limited","2019","1-pers.-HH","no migration background","225","0.1337552551655","0.116348696157201","0.151161814173799"
"Limited","2019","1-pers.-HH","direct migration background","319","0.317608980457958","0.280725200861909","0.354492760054007"
"Limited","2019","1-pers.-HH","indirect migration background","46","0.302261459202001","0.22973015707783","0.374792761326172"
"Limited","2019","(Married) couple without C. ","no migration background","291","0.102051229403758","0.0909120467909443","0.113190412016572"
"Limited","2019","(Married) couple without C. ","direct migration background","107","0.160499948166295","0.128357641526634","0.192642254805957"
"Limited","2019","(Married) couple without C. ","indirect migration background","31","0.208768765128984","0.147127104763695","0.270410425494273"
"Limited","2019","Single parent ","no migration background","226","0.238154719878796","0.211621284646948","0.264688155110644"
"Limited","2019","Single parent ","direct migration background","75","0.318101588705476","0.252051384330017","0.384151793080936"
"Limited","2019","Single parent ","indirect migration background","42","0.387920051581973","0.296443447734165","0.479396655429781"
"Limited","2019","Couple + C. LE 16 ","no migration background","202","0.0942884213908628","0.0828263538802439","0.105750488901482"
"Limited","2019","Couple + C. LE 16 ","direct migration background","391","0.187596840429847","0.165471953348587","0.209721727511108"
"Limited","2019","Couple + C. LE 16 ","indirect migration background","33","0.0965291834841329","0.0615621177231092","0.131496249245157"
"Limited","2019","Couple + C. GT 16 ","no migration background","241","0.178713825846536","0.158638363051641","0.198789288641432"
"Limited","2019","Couple + C. GT 16 ","direct migration background","68","0.14167847404148","0.101473840574846","0.181883107508113"
"Limited","2019","Couple + C. GT 16 ","indirect migration background","57","0.387499114850632","0.306509486022116","0.468488743679147"
"Limited","2019","Couple + C. LE and GT 16","no migration background","196","0.171782251373507","0.148118445500698","0.195446057246315"
"Limited","2019","Couple + C. LE and GT 16","direct migration background","131","0.105328712886954","0.0753577492778671","0.135299676496041"
"Limited","2019","Couple + C. LE and GT 16","indirect migration background","66","0.546400500209645","0.466463695485704","0.626337304933586"
