"hlf0001_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Tenant","2011","35-65 y.","Saxony-Anhalt","","","",""
"Tenant","2011","35-65 y.","Thuringia","","","",""
"Tenant","2011","66 and older","Schleswig-Holstein","","","",""
"Tenant","2011","66 and older","Hamburg","","","",""
"Tenant","2011","66 and older","Lower Saxony","","","",""
"Tenant","2011","66 and older","Bremen","","","",""
"Tenant","2011","66 and older","North Rhine-Westphalia","","","",""
"Tenant","2011","66 and older","Hesse","","","",""
"Tenant","2011","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2011","66 and older","Baden-Württemberg","","","",""
"Tenant","2011","66 and older","Bavaria","","","",""
"Tenant","2011","66 and older","Berlin","","","",""
"Tenant","2011","66 and older","Brandenburg","","","",""
"Tenant","2011","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tenant","2011","66 and older","Saxony","","","",""
"Tenant","2011","66 and older","Saxony-Anhalt","","","",""
"Tenant","2011","66 and older","Thuringia","","","",""
"Main Tenant","2012","16-34 y.","Schleswig-Holstein","187","0.690478293544885","0.636425828855025","0.744530758234744"
"Main Tenant","2012","16-34 y.","Hamburg","96","0.839940513428235","0.774337703385876","0.905543323470594"
"Main Tenant","2012","16-34 y.","Lower Saxony","346","0.589150052616631","0.550139503444666","0.628160601788596"
"Main Tenant","2012","16-34 y.","Bremen","47","0.659784449005441","0.539903386380354","0.779665511630529"
"Main Tenant","2012","16-34 y.","North Rhine-Westphalia","916","0.633993678435963","0.609199435798426","0.6587879210735"
"Main Tenant","2012","16-34 y.","Hesse","261","0.556365362515242","0.50999702105207","0.602733703978415"
"Main Tenant","2012","16-34 y.","Rhineland-Palatinate,Saarland","211","0.596149048920979","0.546684941822799","0.64561315601916"
"Main Tenant","2012","16-34 y.","Baden-Württemberg","444","0.560761465165785","0.527649726086323","0.593873204245248"
"Main Tenant","2012","16-34 y.","Bavaria","557","0.500653003768399","0.470481879392811","0.530824128143987"
"Main Tenant","2012","16-34 y.","Berlin","237","0.872556496653928","0.832999583262626","0.91211341004523"
"Main Tenant","2012","16-34 y.","Brandenburg","131","0.590752313052731","0.524720363244864","0.656784262860598"
"Main Tenant","2012","16-34 y.","Mecklenburg-Western Pomerania","116","0.724377371160085","0.653343387700052","0.795411354620118"
"Main Tenant","2012","16-34 y.","Saxony","321","0.657597084178309","0.614743583590198","0.70045058476642"
"Main Tenant","2012","16-34 y.","Saxony-Anhalt","170","0.689471427628918","0.632567773929436","0.7463750813284"
"Main Tenant","2012","16-34 y.","Thuringia","171","0.654839034196095","0.598235758765025","0.711442309627165"
"Main Tenant","2012","35-65 y.","Schleswig-Holstein","209","0.313541913268719","0.274193042153873","0.352890784383565"
"Main Tenant","2012","35-65 y.","Hamburg","150","0.675821167267356","0.614525143365304","0.737117191169407"
"Main Tenant","2012","35-65 y.","Lower Saxony","543","0.375014832651141","0.350555820153388","0.399473845148894"
"Main Tenant","2012","35-65 y.","Bremen","55","0.528806939356528","0.433780780598195","0.623833098114862"
"Main Tenant","2012","35-65 y.","North Rhine-Westphalia","1507","0.483901685720325","0.466659457224904","0.501143914215747"
"Main Tenant","2012","35-65 y.","Hesse","520","0.465445025286534","0.437234772906277","0.493655277666791"
"Main Tenant","2012","35-65 y.","Rhineland-Palatinate,Saarland","318","0.374128844094504","0.343145280985858","0.405112407203151"
"Main Tenant","2012","35-65 y.","Baden-Württemberg","727","0.411322200789994","0.389576379467325","0.433068022112663"
"Main Tenant","2012","35-65 y.","Bavaria","989","0.411987900825861","0.393112470267895","0.430863331383828"
"Main Tenant","2012","35-65 y.","Berlin","420","0.73834265939543","0.702227677615622","0.774457641175239"
"Main Tenant","2012","35-65 y.","Brandenburg","288","0.397330977495646","0.359653984408727","0.435007970582565"
"Main Tenant","2012","35-65 y.","Mecklenburg-Western Pomerania","190","0.487566864628928","0.436288123766983","0.538845605490873"
"Main Tenant","2012","35-65 y.","Saxony","509","0.522549889428925","0.492119620158978","0.552980158698872"
"Main Tenant","2012","35-65 y.","Saxony-Anhalt","248","0.4316223445351","0.39162226070694","0.471622428363261"
"Main Tenant","2012","35-65 y.","Thuringia","239","0.42393298416415","0.384456819289568","0.463409149038732"
"Main Tenant","2012","66 and older","Schleswig-Holstein","63","0.36981149062229","0.301168415480638","0.438454565763942"
"Main Tenant","2012","66 and older","Hamburg","57","0.650439433154143","0.557903021634526","0.742975844673759"
"Main Tenant","2012","66 and older","Lower Saxony","148","0.321568719280383","0.28138461963926","0.361752818921505"
"Main Tenant","2012","66 and older","Bremen","17","","",""
"Main Tenant","2012","66 and older","North Rhine-Westphalia","388","0.426903989895822","0.396216482104821","0.457591497686823"
"Main Tenant","2012","66 and older","Hesse","109","0.36386835235987","0.310311766045097","0.417424938674642"
"Main Tenant","2012","66 and older","Rhineland-Palatinate,Saarland","90","0.339227497571977","0.285108975105909","0.393346020038044"
"Main Tenant","2012","66 and older","Baden-Württemberg","143","0.269641012583397","0.233832750062099","0.305449275104695"
"Main Tenant","2012","66 and older","Bavaria","270","0.390482166317064","0.356781075245735","0.424183257388394"
"Main Tenant","2012","66 and older","Berlin","154","0.770838118999702","0.715046029735214","0.82663020826419"
"Main Tenant","2012","66 and older","Brandenburg","122","0.545948718582629","0.484719373944324","0.607178063220934"
"Main Tenant","2012","66 and older","Mecklenburg-Western Pomerania","77","0.497119424079249","0.412777403014533","0.581461445143965"
"Main Tenant","2012","66 and older","Saxony","253","0.704803167559464","0.658451390264449","0.75115494485448"
"Main Tenant","2012","66 and older","Saxony-Anhalt","127","0.62403661199214","0.558835054046175","0.689238169938106"
"Main Tenant","2012","66 and older","Thuringia","101","0.471521630636387","0.40686772452564","0.536175536747134"
"Sub-Tenant","2012","16-34 y.","Schleswig-Holstein","7","","",""
"Sub-Tenant","2012","16-34 y.","Hamburg","","","",""
"Sub-Tenant","2012","16-34 y.","Lower Saxony","8","","",""
"Sub-Tenant","2012","16-34 y.","Bremen","1","","",""
"Sub-Tenant","2012","16-34 y.","North Rhine-Westphalia","13","","",""
"Sub-Tenant","2012","16-34 y.","Hesse","10","","",""
"Sub-Tenant","2012","16-34 y.","Rhineland-Palatinate,Saarland","5","","",""
"Sub-Tenant","2012","16-34 y.","Baden-Württemberg","18","","",""
"Sub-Tenant","2012","16-34 y.","Bavaria","37","0.0529162720263361","0.0394076618614865","0.0664248821911857"
"Sub-Tenant","2012","16-34 y.","Berlin","4","","",""
"Sub-Tenant","2012","16-34 y.","Brandenburg","9","","",""
"Sub-Tenant","2012","16-34 y.","Mecklenburg-Western Pomerania","5","","",""
"Sub-Tenant","2012","16-34 y.","Saxony","13","","",""
"Sub-Tenant","2012","16-34 y.","Saxony-Anhalt","5","","",""
"Sub-Tenant","2012","16-34 y.","Thuringia","19","","",""
"Sub-Tenant","2012","35-65 y.","Schleswig-Holstein","2","","",""
"Sub-Tenant","2012","35-65 y.","Hamburg","","","",""
"Sub-Tenant","2012","35-65 y.","Lower Saxony","13","","",""
"Sub-Tenant","2012","35-65 y.","Bremen","","","",""
"Sub-Tenant","2012","35-65 y.","North Rhine-Westphalia","15","","",""
"Sub-Tenant","2012","35-65 y.","Hesse","7","","",""
"Sub-Tenant","2012","35-65 y.","Rhineland-Palatinate,Saarland","10","","",""
"Sub-Tenant","2012","35-65 y.","Baden-Württemberg","10","","",""
"Sub-Tenant","2012","35-65 y.","Bavaria","22","","",""
"Sub-Tenant","2012","35-65 y.","Berlin","8","","",""
"Sub-Tenant","2012","35-65 y.","Brandenburg","10","","",""
"Sub-Tenant","2012","35-65 y.","Mecklenburg-Western Pomerania","7","","",""
"Sub-Tenant","2012","35-65 y.","Saxony","13","","",""
"Sub-Tenant","2012","35-65 y.","Saxony-Anhalt","4","","",""
"Sub-Tenant","2012","35-65 y.","Thuringia","19","","",""
"Sub-Tenant","2012","66 and older","Schleswig-Holstein","3","","",""
"Sub-Tenant","2012","66 and older","Hamburg","","","",""
"Sub-Tenant","2012","66 and older","Lower Saxony","7","","",""
"Sub-Tenant","2012","66 and older","Bremen","","","",""
"Sub-Tenant","2012","66 and older","North Rhine-Westphalia","4","","",""
"Sub-Tenant","2012","66 and older","Hesse","2","","",""
"Sub-Tenant","2012","66 and older","Rhineland-Palatinate,Saarland","7","","",""
"Sub-Tenant","2012","66 and older","Baden-Württemberg","1","","",""
"Sub-Tenant","2012","66 and older","Bavaria","15","","",""
"Sub-Tenant","2012","66 and older","Berlin","2","","",""
"Sub-Tenant","2012","66 and older","Brandenburg","4","","",""
"Sub-Tenant","2012","66 and older","Mecklenburg-Western Pomerania","3","","",""
"Sub-Tenant","2012","66 and older","Saxony","7","","",""
"Sub-Tenant","2012","66 and older","Saxony-Anhalt","","","",""
"Sub-Tenant","2012","66 and older","Thuringia","8","","",""
"Owner","2012","16-34 y.","Schleswig-Holstein","87","0.254670115372802","0.203730203289595","0.305610027456008"
"Owner","2012","16-34 y.","Hamburg","24","","",""
"Owner","2012","16-34 y.","Lower Saxony","257","0.389247358310833","0.350586365732122","0.427908350889544"
"Owner","2012","16-34 y.","Bremen","12","","",""
"Owner","2012","16-34 y.","North Rhine-Westphalia","521","0.351168511575505","0.326599491648727","0.375737531502284"
"Owner","2012","16-34 y.","Hesse","170","0.386849498023689","0.341394320399504","0.432304675647873"
"Owner","2012","16-34 y.","Rhineland-Palatinate,Saarland","162","0.362475416256146","0.314014687822325","0.410936144689968"
"Owner","2012","16-34 y.","Baden-Württemberg","401","0.416114652528214","0.383228506118264","0.449000798938164"
"Owner","2012","16-34 y.","Bavaria","461","0.446430724205265","0.416433236216023","0.476428212194507"
"Owner","2012","16-34 y.","Berlin","32","0.111574612343027","0.074227249498299","0.148921975187755"
"Owner","2012","16-34 y.","Brandenburg","73","0.30192724144115","0.240273450692097","0.363581032190202"
"Owner","2012","16-34 y.","Mecklenburg-Western Pomerania","31","0.223186259533756","0.156992282741438","0.289380236326073"
"Owner","2012","16-34 y.","Saxony","137","0.284657894523549","0.243905216979162","0.325410572067936"
"Owner","2012","16-34 y.","Saxony-Anhalt","79","0.30090086766385","0.244496552017581","0.357305183310119"
"Owner","2012","16-34 y.","Thuringia","81","0.275119366317948","0.221950515290728","0.328288217345167"
"Owner","2012","35-65 y.","Schleswig-Holstein","323","0.673001937448306","0.633213378570935","0.712790496325678"
"Owner","2012","35-65 y.","Hamburg","74","0.324178832732644","0.262882808830593","0.385474856634696"
"Owner","2012","35-65 y.","Lower Saxony","949","0.613801340179381","0.58920337749119","0.638399302867571"
"Owner","2012","35-65 y.","Bremen","51","0.471193060643472","0.376166901885139","0.566219219401805"
"Owner","2012","35-65 y.","North Rhine-Westphalia","1705","0.508436420648174","0.491187704171114","0.525685137125235"
"Owner","2012","35-65 y.","Hesse","674","0.522139275876679","0.493889146764853","0.550389404988504"
"Owner","2012","35-65 y.","Rhineland-Palatinate,Saarland","609","0.609201572403328","0.57795983287702","0.640443311929635"
"Owner","2012","35-65 y.","Baden-Württemberg","1229","0.577780824262533","0.555953703568165","0.5996079449569"
"Owner","2012","35-65 y.","Bavaria","1597","0.570633742386276","0.551651208454382","0.589616276318171"
"Owner","2012","35-65 y.","Berlin","141","0.226877423276151","0.192465275736912","0.261289570815389"
"Owner","2012","35-65 y.","Brandenburg","350","0.570569102574711","0.532457136131961","0.60868106901746"
"Owner","2012","35-65 y.","Mecklenburg-Western Pomerania","168","0.479478084548921","0.428226706255935","0.530729462841906"
"Owner","2012","35-65 y.","Saxony","511","0.463034237462125","0.432656336198589","0.49341213872566"
"Owner","2012","35-65 y.","Saxony-Anhalt","337","0.559484211644267","0.519391530455386","0.599576892833147"
"Owner","2012","35-65 y.","Thuringia","344","0.547233438072133","0.507470970178798","0.586995905965469"
"Owner","2012","66 and older","Schleswig-Holstein","124","0.593796070754831","0.523962859992986","0.663629281516676"
"Owner","2012","66 and older","Hamburg","43","0.334716094876728","0.243138378074346","0.42629381167911"
"Owner","2012","66 and older","Lower Saxony","361","0.654525521625372","0.61361493662642","0.695436106624323"
"Owner","2012","66 and older","Bremen","16","","",""
"Owner","2012","66 and older","North Rhine-Westphalia","601","0.557776673456679","0.526963685238034","0.588589661675324"
"Owner","2012","66 and older","Hesse","197","0.605965536910977","0.551570620886929","0.660360452935025"
"Owner","2012","66 and older","Rhineland-Palatinate,Saarland","195","0.61835037065082","0.562820819761671","0.673879921539969"
"Owner","2012","66 and older","Baden-Württemberg","442","0.723200050190077","0.687097796595299","0.759302303784854"
"Owner","2012","66 and older","Bavaria","517","0.590024158256244","0.556048789356587","0.623999527155901"
"Owner","2012","66 and older","Berlin","61","0.217837098874053","0.163042926328344","0.272631271419762"
"Owner","2012","66 and older","Brandenburg","124","0.417214957193439","0.356574095205671","0.477855819181207"
"Owner","2012","66 and older","Mecklenburg-Western Pomerania","53","0.461839850274003","0.377742429506795","0.545937271041211"
"Owner","2012","66 and older","Saxony","110","0.269057538811348","0.223992391060293","0.314122686562402"
"Owner","2012","66 and older","Saxony-Anhalt","83","0.365166107405667","0.300354104318692","0.429978110492642"
"Owner","2012","66 and older","Thuringia","117","0.473881897437886","0.409211276361916","0.538552518513857"
"Nursing Home/Retirement Community","2012","16-34 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Bremen","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Hesse","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Bavaria","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Berlin","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Saxony","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Bremen","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Hesse","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Baden-Württemberg","1","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Bavaria","4","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Berlin","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Saxony","2","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","2012","66 and older","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2012","66 and older","Hamburg","2","","",""
"Nursing Home/Retirement Community","2012","66 and older","Lower Saxony","3","","",""
"Nursing Home/Retirement Community","2012","66 and older","Bremen","1","","",""
"Nursing Home/Retirement Community","2012","66 and older","North Rhine-Westphalia","5","","",""
"Nursing Home/Retirement Community","2012","66 and older","Hesse","2","","",""
"Nursing Home/Retirement Community","2012","66 and older","Rhineland-Palatinate,Saarland","2","","",""
"Nursing Home/Retirement Community","2012","66 and older","Baden-Württemberg","4","","",""
"Nursing Home/Retirement Community","2012","66 and older","Bavaria","3","","",""
"Nursing Home/Retirement Community","2012","66 and older","Berlin","1","","",""
"Nursing Home/Retirement Community","2012","66 and older","Brandenburg","4","","",""
"Nursing Home/Retirement Community","2012","66 and older","Mecklenburg-Western Pomerania","2","","",""
"Nursing Home/Retirement Community","2012","66 and older","Saxony","2","","",""
"Nursing Home/Retirement Community","2012","66 and older","Saxony-Anhalt","2","","",""
"Nursing Home/Retirement Community","2012","66 and older","Thuringia","3","","",""
"Tenant","2012","16-34 y.","Schleswig-Holstein","","","",""
"Tenant","2012","16-34 y.","Hamburg","","","",""
"Tenant","2012","16-34 y.","Lower Saxony","","","",""
"Tenant","2012","16-34 y.","Bremen","","","",""
"Tenant","2012","16-34 y.","North Rhine-Westphalia","","","",""
"Tenant","2012","16-34 y.","Hesse","","","",""
"Tenant","2012","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2012","16-34 y.","Baden-Württemberg","","","",""
"Tenant","2012","16-34 y.","Bavaria","","","",""
"Tenant","2012","16-34 y.","Berlin","","","",""
"Tenant","2012","16-34 y.","Brandenburg","","","",""
"Tenant","2012","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","2012","16-34 y.","Saxony","","","",""
"Tenant","2012","16-34 y.","Saxony-Anhalt","","","",""
"Tenant","2012","16-34 y.","Thuringia","","","",""
"Tenant","2012","35-65 y.","Schleswig-Holstein","","","",""
"Tenant","2012","35-65 y.","Hamburg","","","",""
"Tenant","2012","35-65 y.","Lower Saxony","","","",""
"Tenant","2012","35-65 y.","Bremen","","","",""
"Tenant","2012","35-65 y.","North Rhine-Westphalia","","","",""
"Tenant","2012","35-65 y.","Hesse","","","",""
"Tenant","2012","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2012","35-65 y.","Baden-Württemberg","","","",""
"Tenant","2012","35-65 y.","Bavaria","","","",""
"Tenant","2012","35-65 y.","Berlin","","","",""
"Tenant","2012","35-65 y.","Brandenburg","","","",""
"Tenant","2012","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","2012","35-65 y.","Saxony","","","",""
"Tenant","2012","35-65 y.","Saxony-Anhalt","","","",""
"Tenant","2012","35-65 y.","Thuringia","","","",""
"Tenant","2012","66 and older","Schleswig-Holstein","","","",""
"Tenant","2012","66 and older","Hamburg","","","",""
"Tenant","2012","66 and older","Lower Saxony","","","",""
"Tenant","2012","66 and older","Bremen","","","",""
"Tenant","2012","66 and older","North Rhine-Westphalia","","","",""
"Tenant","2012","66 and older","Hesse","","","",""
"Tenant","2012","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2012","66 and older","Baden-Württemberg","","","",""
"Tenant","2012","66 and older","Bavaria","","","",""
"Tenant","2012","66 and older","Berlin","","","",""
"Tenant","2012","66 and older","Brandenburg","","","",""
"Tenant","2012","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tenant","2012","66 and older","Saxony","","","",""
"Tenant","2012","66 and older","Saxony-Anhalt","","","",""
"Tenant","2012","66 and older","Thuringia","","","",""
"Main Tenant","2013","16-34 y.","Schleswig-Holstein","211","0.633756404977479","0.580804604585561","0.686708205369396"
"Main Tenant","2013","16-34 y.","Hamburg","147","0.865346991326595","0.815058960174734","0.915635022478457"
"Main Tenant","2013","16-34 y.","Lower Saxony","483","0.600876600679883","0.567193170071757","0.63456003128801"
"Main Tenant","2013","16-34 y.","Bremen","69","0.688026229626794","0.588949882430236","0.787102576823352"
"Main Tenant","2013","16-34 y.","North Rhine-Westphalia","1294","0.63350054701332","0.611731047531747","0.655270046494893"
"Main Tenant","2013","16-34 y.","Hesse","392","0.628330036773346","0.589402234950382","0.667257838596309"
"Main Tenant","2013","16-34 y.","Rhineland-Palatinate,Saarland","282","0.608902013588473","0.565737799286455","0.65206622789049"
"Main Tenant","2013","16-34 y.","Baden-Württemberg","618","0.564782993198712","0.535090470998551","0.594475515398872"
"Main Tenant","2013","16-34 y.","Bavaria","817","0.589798984704","0.563676774912507","0.615921194495494"
"Main Tenant","2013","16-34 y.","Berlin","294","0.881963353435525","0.847098821152052","0.916827885718998"
"Main Tenant","2013","16-34 y.","Brandenburg","167","0.682309337695334","0.623159644689115","0.741459030701553"
"Main Tenant","2013","16-34 y.","Mecklenburg-Western Pomerania","109","0.715003197002121","0.640493547465098","0.789512846539143"
"Main Tenant","2013","16-34 y.","Saxony","309","0.638954129421313","0.594177336143519","0.683730922699108"
"Main Tenant","2013","16-34 y.","Saxony-Anhalt","182","0.642593172803597","0.584452866831592","0.700733478775602"
"Main Tenant","2013","16-34 y.","Thuringia","144","0.615110295388422","0.553551924862152","0.676668665914692"
"Main Tenant","2013","35-65 y.","Schleswig-Holstein","276","0.325541300189707","0.288048041083222","0.363034559296192"
"Main Tenant","2013","35-65 y.","Hamburg","215","0.698697208853194","0.646160802500481","0.751233615205906"
"Main Tenant","2013","35-65 y.","Lower Saxony","671","0.369127844292253","0.34592066498083","0.392335023603677"
"Main Tenant","2013","35-65 y.","Bremen","75","0.569226740491799","0.484104424776036","0.654349056207561"
"Main Tenant","2013","35-65 y.","North Rhine-Westphalia","1867","0.468646139457305","0.452553988886581","0.484738290028029"
"Main Tenant","2013","35-65 y.","Hesse","669","0.469001257442294","0.442439794202401","0.495562720682188"
"Main Tenant","2013","35-65 y.","Rhineland-Palatinate,Saarland","389","0.354615118882564","0.325342442729167","0.383887795035961"
"Main Tenant","2013","35-65 y.","Baden-Württemberg","936","0.41220598451559","0.391725550007798","0.432686419023382"
"Main Tenant","2013","35-65 y.","Bavaria","1272","0.412188823860541","0.394142697068421","0.430234950652662"
"Main Tenant","2013","35-65 y.","Berlin","508","0.754616388864625","0.721586266213943","0.787646511515308"
"Main Tenant","2013","35-65 y.","Brandenburg","334","0.430346931161408","0.392573129200236","0.468120733122581"
"Main Tenant","2013","35-65 y.","Mecklenburg-Western Pomerania","197","0.563636627247288","0.512264171542335","0.615009082952242"
"Main Tenant","2013","35-65 y.","Saxony","503","0.479275733980597","0.448647689309209","0.509903778651985"
"Main Tenant","2013","35-65 y.","Saxony-Anhalt","293","0.396937211323478","0.358640939810906","0.435233482836049"
"Main Tenant","2013","35-65 y.","Thuringia","238","0.420165179735916","0.380995921363239","0.459334438108593"
"Main Tenant","2013","66 and older","Schleswig-Holstein","65","0.404231437331035","0.332540266564391","0.475922608097678"
"Main Tenant","2013","66 and older","Hamburg","57","0.597255193438684","0.503445356009931","0.691065030867437"
"Main Tenant","2013","66 and older","Lower Saxony","157","0.302708566713605","0.262598596128767","0.342818537298443"
"Main Tenant","2013","66 and older","Bremen","15","","",""
"Main Tenant","2013","66 and older","North Rhine-Westphalia","385","0.435933892380048","0.404711834614439","0.467155950145658"
"Main Tenant","2013","66 and older","Hesse","113","0.381467908897118","0.32686429061022","0.436071527184015"
"Main Tenant","2013","66 and older","Rhineland-Palatinate,Saarland","82","0.292416652440012","0.240421329717086","0.344411975162939"
"Main Tenant","2013","66 and older","Baden-Württemberg","140","0.246343852166136","0.210940087514081","0.281747616818191"
"Main Tenant","2013","66 and older","Bavaria","254","0.348867827929818","0.315569244180003","0.382166411679634"
"Main Tenant","2013","66 and older","Berlin","149","0.729701846616989","0.670059798152861","0.789343895081118"
"Main Tenant","2013","66 and older","Brandenburg","113","0.457978614159433","0.396706616045834","0.519250612273031"
"Main Tenant","2013","66 and older","Mecklenburg-Western Pomerania","67","0.508878383424511","0.419803157554324","0.597953609294698"
"Main Tenant","2013","66 and older","Saxony","239","0.677453079990062","0.628689363378213","0.726216796601911"
"Main Tenant","2013","66 and older","Saxony-Anhalt","111","0.528337726677828","0.460168893190137","0.596506560165518"
"Main Tenant","2013","66 and older","Thuringia","98","0.464793209301244","0.398585198637069","0.531001219965419"
"Sub-Tenant","2013","16-34 y.","Schleswig-Holstein","8","","",""
"Sub-Tenant","2013","16-34 y.","Hamburg","6","","",""
"Sub-Tenant","2013","16-34 y.","Lower Saxony","19","","",""
"Sub-Tenant","2013","16-34 y.","Bremen","1","","",""
"Sub-Tenant","2013","16-34 y.","North Rhine-Westphalia","18","","",""
"Sub-Tenant","2013","16-34 y.","Hesse","15","","",""
"Sub-Tenant","2013","16-34 y.","Rhineland-Palatinate,Saarland","8","","",""
"Sub-Tenant","2013","16-34 y.","Baden-Württemberg","14","","",""
"Sub-Tenant","2013","16-34 y.","Bavaria","36","0.0292162384642321","0.0202722148097526","0.0381602621187115"
"Sub-Tenant","2013","16-34 y.","Berlin","9","","",""
"Sub-Tenant","2013","16-34 y.","Brandenburg","8","","",""
"Sub-Tenant","2013","16-34 y.","Mecklenburg-Western Pomerania","5","","",""
"Sub-Tenant","2013","16-34 y.","Saxony","11","","",""
"Sub-Tenant","2013","16-34 y.","Saxony-Anhalt","5","","",""
"Sub-Tenant","2013","16-34 y.","Thuringia","6","","",""
"Sub-Tenant","2013","35-65 y.","Schleswig-Holstein","6","","",""
"Sub-Tenant","2013","35-65 y.","Hamburg","2","","",""
"Sub-Tenant","2013","35-65 y.","Lower Saxony","24","","",""
"Sub-Tenant","2013","35-65 y.","Bremen","1","","",""
"Sub-Tenant","2013","35-65 y.","North Rhine-Westphalia","23","","",""
"Sub-Tenant","2013","35-65 y.","Hesse","6","","",""
"Sub-Tenant","2013","35-65 y.","Rhineland-Palatinate,Saarland","10","","",""
"Sub-Tenant","2013","35-65 y.","Baden-Württemberg","11","","",""
"Sub-Tenant","2013","35-65 y.","Bavaria","20","","",""
"Sub-Tenant","2013","35-65 y.","Berlin","7","","",""
"Sub-Tenant","2013","35-65 y.","Brandenburg","11","","",""
"Sub-Tenant","2013","35-65 y.","Mecklenburg-Western Pomerania","7","","",""
"Sub-Tenant","2013","35-65 y.","Saxony","15","","",""
"Sub-Tenant","2013","35-65 y.","Saxony-Anhalt","9","","",""
"Sub-Tenant","2013","35-65 y.","Thuringia","13","","",""
"Sub-Tenant","2013","66 and older","Schleswig-Holstein","","","",""
"Sub-Tenant","2013","66 and older","Hamburg","","","",""
"Sub-Tenant","2013","66 and older","Lower Saxony","9","","",""
"Sub-Tenant","2013","66 and older","Bremen","1","","",""
"Sub-Tenant","2013","66 and older","North Rhine-Westphalia","4","","",""
"Sub-Tenant","2013","66 and older","Hesse","3","","",""
"Sub-Tenant","2013","66 and older","Rhineland-Palatinate,Saarland","5","","",""
"Sub-Tenant","2013","66 and older","Baden-Württemberg","3","","",""
"Sub-Tenant","2013","66 and older","Bavaria","7","","",""
"Sub-Tenant","2013","66 and older","Berlin","2","","",""
"Sub-Tenant","2013","66 and older","Brandenburg","8","","",""
"Sub-Tenant","2013","66 and older","Mecklenburg-Western Pomerania","1","","",""
"Sub-Tenant","2013","66 and older","Saxony","5","","",""
"Sub-Tenant","2013","66 and older","Saxony-Anhalt","3","","",""
"Sub-Tenant","2013","66 and older","Thuringia","4","","",""
"Owner","2013","16-34 y.","Schleswig-Holstein","99","0.313013987792788","0.262046837586085","0.363981137999492"
"Owner","2013","16-34 y.","Hamburg","24","","",""
"Owner","2013","16-34 y.","Lower Saxony","310","0.372193507271172","0.338945365768493","0.405441648773851"
"Owner","2013","16-34 y.","Bremen","14","","",""
"Owner","2013","16-34 y.","North Rhine-Westphalia","570","0.356980413401287","0.335334666477416","0.378626160325159"
"Owner","2013","16-34 y.","Hesse","185","0.349952637961526","0.311532017545752","0.388373258377301"
"Owner","2013","16-34 y.","Rhineland-Palatinate,Saarland","201","0.373229308702761","0.330448444322059","0.416010173083464"
"Owner","2013","16-34 y.","Baden-Württemberg","439","0.415125324861207","0.385614973641003","0.444635676081411"
"Owner","2013","16-34 y.","Bavaria","509","0.380984776831767","0.355194024355838","0.406775529307696"
