"hlf0001_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Sub-Tenant","1990","higher education","Urban Area","15","","",""
"Sub-Tenant","1990","higher education","Rural Area","13","","",""
"Owner","1990","in school","Urban Area","58","0.552377671802967","0.470302374758271","0.634452968847663"
"Owner","1990","in school","Rural Area","31","0.552274635632342","0.418401463419725","0.686147807844958"
"Owner","1990","inadequately","Urban Area","47","0.11421375530722","0.0878699960411502","0.14055751457329"
"Owner","1990","inadequately","Rural Area","26","","",""
"Owner","1990","general elemantary","Urban Area","664","0.36398538545462","0.343479976935471","0.384490793973768"
"Owner","1990","general elemantary","Rural Area","448","0.553415145942624","0.520643407965354","0.586186883919895"
"Owner","1990","middle vocational","Urban Area","1633","0.402501035132178","0.388019079451722","0.416982990812633"
"Owner","1990","middle vocational","Rural Area","1273","0.5158758748451","0.496809006505169","0.534942743185032"
"Owner","1990","vocational + Abi","Urban Area","89","0.344308435450422","0.289716910467291","0.398899960433553"
"Owner","1990","vocational + Abi","Rural Area","38","0.515619623408107","0.408105124843023","0.623134121973191"
"Owner","1990","higher vocational","Urban Area","234","0.499382535204722","0.455066251433437","0.543698818976008"
"Owner","1990","higher vocational","Rural Area","162","0.557192469535631","0.498907562580159","0.615477376491102"
"Owner","1990","higher education","Urban Area","335","0.413454708922048","0.382917446975365","0.443991970868732"
"Owner","1990","higher education","Rural Area","320","0.50277245382851","0.465053509226028","0.540491398430991"
"Nursing Home/Retirement Community","1990","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","1990","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","1990","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","1990","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","1990","general elemantary","Urban Area","","","",""
"Nursing Home/Retirement Community","1990","general elemantary","Rural Area","","","",""
"Nursing Home/Retirement Community","1990","middle vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1990","middle vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1990","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","1990","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","1990","higher vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1990","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1990","higher education","Urban Area","","","",""
"Nursing Home/Retirement Community","1990","higher education","Rural Area","","","",""
"Tenant","1990","in school","Urban Area","","","",""
"Tenant","1990","in school","Rural Area","","","",""
"Tenant","1990","inadequately","Urban Area","","","",""
"Tenant","1990","inadequately","Rural Area","","","",""
"Tenant","1990","general elemantary","Urban Area","","","",""
"Tenant","1990","general elemantary","Rural Area","1","","",""
"Tenant","1990","middle vocational","Urban Area","4","","",""
"Tenant","1990","middle vocational","Rural Area","2","","",""
"Tenant","1990","vocational + Abi","Urban Area","","","",""
"Tenant","1990","vocational + Abi","Rural Area","1","","",""
"Tenant","1990","higher vocational","Urban Area","","","",""
"Tenant","1990","higher vocational","Rural Area","","","",""
"Tenant","1990","higher education","Urban Area","2","","",""
"Tenant","1990","higher education","Rural Area","1","","",""
"Main Tenant","1991","in school","Urban Area","71","0.482468949204884","0.393800101297108","0.57113779711266"
"Main Tenant","1991","in school","Rural Area","17","","",""
"Main Tenant","1991","inadequately","Urban Area","494","0.86758203976706","0.8393067362518","0.895857343282321"
"Main Tenant","1991","inadequately","Rural Area","71","0.588763586034076","0.497225283598798","0.680301888469354"
"Main Tenant","1991","general elemantary","Urban Area","1359","0.605581748665747","0.584311184636726","0.626852312694768"
"Main Tenant","1991","general elemantary","Rural Area","374","0.415117561235763","0.381933752627388","0.448301369844139"
"Main Tenant","1991","middle vocational","Urban Area","2571","0.566874115062148","0.552072404896228","0.581675825228069"
"Main Tenant","1991","middle vocational","Rural Area","1198","0.443695740487427","0.424513925221821","0.462877555753034"
"Main Tenant","1991","vocational + Abi","Urban Area","194","0.618762329423633","0.563244271926338","0.674280386920929"
"Main Tenant","1991","vocational + Abi","Rural Area","48","0.535403530703874","0.428106522451883","0.642700538955865"
"Main Tenant","1991","higher vocational","Urban Area","236","0.479205380023187","0.434373909063503","0.524036850982871"
"Main Tenant","1991","higher vocational","Rural Area","117","0.461087678693958","0.402595633826183","0.519579723561732"
"Main Tenant","1991","higher education","Urban Area","630","0.574880636153145","0.544117079865974","0.605644192440315"
"Main Tenant","1991","higher education","Rural Area","340","0.473875759723407","0.436123769039688","0.511627750407127"
"Sub-Tenant","1991","in school","Urban Area","1","","",""
"Sub-Tenant","1991","in school","Rural Area","2","","",""
"Sub-Tenant","1991","inadequately","Urban Area","16","","",""
"Sub-Tenant","1991","inadequately","Rural Area","4","","",""
"Sub-Tenant","1991","general elemantary","Urban Area","40","0.0261479040274968","0.0192027951503363","0.0330930129046574"
"Sub-Tenant","1991","general elemantary","Rural Area","35","0.0403263275707427","0.02707795560732","0.0535746995341654"
"Sub-Tenant","1991","middle vocational","Urban Area","112","0.027018189582846","0.0221748826066159","0.0318614965590761"
"Sub-Tenant","1991","middle vocational","Rural Area","132","0.0482026299532406","0.0399327634489248","0.0564724964575564"
"Sub-Tenant","1991","vocational + Abi","Urban Area","6","","",""
"Sub-Tenant","1991","vocational + Abi","Rural Area","","","",""
"Sub-Tenant","1991","higher vocational","Urban Area","9","","",""
"Sub-Tenant","1991","higher vocational","Rural Area","3","","",""
"Sub-Tenant","1991","higher education","Urban Area","23","","",""
"Sub-Tenant","1991","higher education","Rural Area","15","","",""
"Owner","1991","in school","Urban Area","50","0.503589490588079","0.414868376142281","0.592310605033877"
"Owner","1991","in school","Rural Area","21","","",""
"Owner","1991","inadequately","Urban Area","42","0.106668669715533","0.0809171256563785","0.132420213774688"
"Owner","1991","inadequately","Rural Area","36","0.383318012730409","0.292870454435914","0.473765571024905"
"Owner","1991","general elemantary","Urban Area","626","0.365380336198065","0.344422643715614","0.386338028680517"
"Owner","1991","general elemantary","Rural Area","438","0.544556111193494","0.511017494701085","0.578094727685903"
"Owner","1991","middle vocational","Urban Area","1616","0.40431936172326","0.389659478031366","0.418979245415155"
"Owner","1991","middle vocational","Rural Area","1247","0.508101629559332","0.488799560392201","0.527403698726463"
"Owner","1991","vocational + Abi","Urban Area","93","0.345320138475617","0.290970098237585","0.399670178713649"
"Owner","1991","vocational + Abi","Rural Area","35","0.464596469296126","0.357299461044135","0.571893477548118"
"Owner","1991","higher vocational","Urban Area","232","0.503728818090998","0.458859772829769","0.548597863352226"
"Owner","1991","higher vocational","Rural Area","159","0.531043395381156","0.47248659697277","0.589600193789541"
"Owner","1991","higher education","Urban Area","339","0.396890252983812","0.366444575304858","0.427335930662767"
"Owner","1991","higher education","Rural Area","317","0.504398173911948","0.466596010404471","0.542200337419426"
"Nursing Home/Retirement Community","1991","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","1991","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","1991","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","1991","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","1991","general elemantary","Urban Area","","","",""
"Nursing Home/Retirement Community","1991","general elemantary","Rural Area","","","",""
"Nursing Home/Retirement Community","1991","middle vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1991","middle vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1991","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","1991","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","1991","higher vocational","Urban Area","","","",""
"Nursing Home/Retirement Community","1991","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","1991","higher education","Urban Area","","","",""
"Nursing Home/Retirement Community","1991","higher education","Rural Area","","","",""
"Tenant","1991","in school","Urban Area","","","",""
"Tenant","1991","in school","Rural Area","","","",""
"Tenant","1991","inadequately","Urban Area","","","",""
"Tenant","1991","inadequately","Rural Area","","","",""
"Tenant","1991","general elemantary","Urban Area","3","","",""
"Tenant","1991","general elemantary","Rural Area","","","",""
"Tenant","1991","middle vocational","Urban Area","6","","",""
"Tenant","1991","middle vocational","Rural Area","","","",""
"Tenant","1991","vocational + Abi","Urban Area","1","","",""
"Tenant","1991","vocational + Abi","Rural Area","","","",""
"Tenant","1991","higher vocational","Urban Area","","","",""
"Tenant","1991","higher vocational","Rural Area","","","",""
"Tenant","1991","higher education","Urban Area","","","",""
"Tenant","1991","higher education","Rural Area","","","",""
"Main Tenant","1992","in school","Urban Area","75","0.467298521870419","0.38153244016199","0.553064603578847"
"Main Tenant","1992","in school","Rural Area","27","","",""
"Main Tenant","1992","inadequately","Urban Area","456","0.8381574769499","0.806801575692726","0.869513378207074"
"Main Tenant","1992","inadequately","Rural Area","71","0.674057416136764","0.583093949554365","0.765020882719162"
"Main Tenant","1992","general elemantary","Urban Area","1325","0.612546638011598","0.591033970003974","0.634059306019222"
"Main Tenant","1992","general elemantary","Rural Area","375","0.422872339438819","0.389141661561162","0.456603017316476"
"Main Tenant","1992","middle vocational","Urban Area","2556","0.56066974193614","0.545759098030227","0.575580385842053"
"Main Tenant","1992","middle vocational","Rural Area","1164","0.452147490504639","0.43234658309887","0.471948397910407"
"Main Tenant","1992","vocational + Abi","Urban Area","194","0.623013065452889","0.568264017700091","0.677762113205686"
"Main Tenant","1992","vocational + Abi","Rural Area","45","0.488433960523207","0.380895745367386","0.595972175679028"
"Main Tenant","1992","higher vocational","Urban Area","236","0.469636850201603","0.425128419750442","0.514145280652764"
"Main Tenant","1992","higher vocational","Rural Area","120","0.445259440943377","0.387457762548935","0.503061119337818"
"Main Tenant","1992","higher education","Urban Area","647","0.575710491921448","0.545199871188585","0.606221112654311"
"Main Tenant","1992","higher education","Rural Area","328","0.493298376335831","0.454008207988332","0.53258854468333"
"Sub-Tenant","1992","in school","Urban Area","","","",""
"Sub-Tenant","1992","in school","Rural Area","1","","",""
"Sub-Tenant","1992","inadequately","Urban Area","20","","",""
"Sub-Tenant","1992","inadequately","Rural Area","3","","",""
"Sub-Tenant","1992","general elemantary","Urban Area","47","0.0344581099609331","0.0264034675516377","0.0425127523702284"
"Sub-Tenant","1992","general elemantary","Rural Area","28","","",""
"Sub-Tenant","1992","middle vocational","Urban Area","95","0.0258216252426137","0.0210566756508936","0.0305865748343338"
"Sub-Tenant","1992","middle vocational","Rural Area","82","0.0372215912483493","0.029690223716405","0.0447529587802936"
"Sub-Tenant","1992","vocational + Abi","Urban Area","9","","",""
"Sub-Tenant","1992","vocational + Abi","Rural Area","2","","",""
"Sub-Tenant","1992","higher vocational","Urban Area","8","","",""
"Sub-Tenant","1992","higher vocational","Rural Area","4","","",""
