"hlf0001_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Main Tenant","1989","Employed","higher education","282","0.477425275324799","0.436563329032197","0.518287221617401","1"
"Nursing Home/Retirement Community","1989","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1989","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1989","Not Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1989","Not Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1989","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1989","Not Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1989","Not Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1989","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1989","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1989","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1989","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1989","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1989","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1989","Employed","higher education","","","","","4"
"Owner","1989","Not Employed","in school","84","0.631244055039337","0.555533931009791","0.706954179068884","3"
"Owner","1989","Not Employed","inadequately","27","","","","3"
"Owner","1989","Not Employed","general elemantary","509","0.47123444580571","0.44233391133891","0.50013498027251","3"
"Owner","1989","Not Employed","middle vocational","711","0.467783836256868","0.442128251395291","0.493439421118445","3"
"Owner","1989","Not Employed","vocational + Abi","32","0.456411309950101","0.345872650181091","0.566949969719112","3"
"Owner","1989","Not Employed","higher vocational","80","0.531743363731575","0.44967100244292","0.61381572502023","3"
"Owner","1989","Not Employed","higher education","60","0.482633109953614","0.395033745247245","0.570232474659982","3"
"Owner","1989","Employed","in school","10","","","","3"
"Owner","1989","Employed","inadequately","37","0.162580079225691","0.12508433911094","0.200075819340443","3"
"Owner","1989","Employed","general elemantary","457","0.430924536554941","0.405356248963168","0.456492824146713","3"
"Owner","1989","Employed","middle vocational","1406","0.48273255331086","0.465372916338243","0.500092190283478","3"
"Owner","1989","Employed","vocational + Abi","65","0.372621481004826","0.307536778105394","0.437706183904257","3"
"Owner","1989","Employed","higher vocational","208","0.564516374869854","0.51419901313905","0.614833736600658","3"
"Owner","1989","Employed","higher education","282","0.504945199473284","0.464043542062721","0.545846856883846","3"
"Sub-Tenant","1989","Not Employed","in school","2","","","","2"
"Sub-Tenant","1989","Not Employed","inadequately","2","","","","2"
"Sub-Tenant","1989","Not Employed","general elemantary","27","","","","2"
"Sub-Tenant","1989","Not Employed","middle vocational","19","","","","2"
"Sub-Tenant","1989","Not Employed","vocational + Abi","2","","","","2"
"Sub-Tenant","1989","Not Employed","higher vocational","","","","","2"
"Sub-Tenant","1989","Not Employed","higher education","1","","","","2"
"Sub-Tenant","1989","Employed","in school","3","","","","2"
"Sub-Tenant","1989","Employed","inadequately","11","","","","2"
"Sub-Tenant","1989","Employed","general elemantary","29","","","","2"
"Sub-Tenant","1989","Employed","middle vocational","63","0.0262581544128795","0.0207031579396819","0.031813150886077","2"
"Sub-Tenant","1989","Employed","vocational + Abi","3","","","","2"
"Sub-Tenant","1989","Employed","higher vocational","6","","","","2"
"Sub-Tenant","1989","Employed","higher education","9","","","","2"
"Tenant","1989","Not Employed","in school","","","","","5"
"Tenant","1989","Not Employed","inadequately","","","","","5"
"Tenant","1989","Not Employed","general elemantary","1","","","","5"
"Tenant","1989","Not Employed","middle vocational","4","","","","5"
"Tenant","1989","Not Employed","vocational + Abi","","","","","5"
"Tenant","1989","Not Employed","higher vocational","","","","","5"
"Tenant","1989","Not Employed","higher education","","","","","5"
"Tenant","1989","Employed","in school","","","","","5"
"Tenant","1989","Employed","inadequately","","","","","5"
"Tenant","1989","Employed","general elemantary","1","","","","5"
"Tenant","1989","Employed","middle vocational","6","","","","5"
"Tenant","1989","Employed","vocational + Abi","","","","","5"
"Tenant","1989","Employed","higher vocational","","","","","5"
"Tenant","1989","Employed","higher education","1","","","","5"
"Main Tenant","1990","Not Employed","in school","78","0.397034013530636","0.31793889382148","0.476129133239792","1"
"Main Tenant","1990","Not Employed","inadequately","240","0.833067055285609","0.78866792603839","0.877466184532829","1"
"Main Tenant","1990","Not Employed","general elemantary","569","0.504171194485439","0.474475803863288","0.53386658510759","1"
"Main Tenant","1990","Not Employed","middle vocational","698","0.50655426082279","0.480605237507663","0.532503284137918","1"
"Main Tenant","1990","Not Employed","vocational + Abi","50","0.556227911295926","0.450608192022728","0.661847630569125","1"
"Main Tenant","1990","Not Employed","higher vocational","60","0.513265890673958","0.429873650460458","0.596658130887458","1"
"Main Tenant","1990","Not Employed","higher education","59","0.430916626459933","0.346756409806346","0.515076843113521","1"
"Main Tenant","1990","Employed","in school","6","","","","1"
"Main Tenant","1990","Employed","inadequately","311","0.759931080626118","0.716291632067776","0.80357052918446","1"
"Main Tenant","1990","Employed","general elemantary","927","0.566586792129839","0.540619687497615","0.592553896762063","1"
"Main Tenant","1990","Employed","middle vocational","1670","0.497313055326049","0.479810838823883","0.514815271828215","1"
"Main Tenant","1990","Employed","vocational + Abi","134","0.593655264308302","0.527226997066336","0.660083531550269","1"
"Main Tenant","1990","Employed","higher vocational","157","0.411533995611801","0.361792628623183","0.46127536260042","1"
"Main Tenant","1990","Employed","higher education","263","0.449564813239474","0.408619347821877","0.490510278657071","1"
"Nursing Home/Retirement Community","1990","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1990","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1990","Not Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1990","Not Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1990","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1990","Not Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1990","Not Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1990","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1990","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1990","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1990","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1990","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1990","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1990","Employed","higher education","","","","","4"
"Owner","1990","Not Employed","in school","66","0.560108675622043","0.479867317289411","0.640350033954675","3"
"Owner","1990","Not Employed","inadequately","25","","","","3"
"Owner","1990","Not Employed","general elemantary","495","0.463332864149565","0.43371640021903","0.4929493280801","3"
"Owner","1990","Not Employed","middle vocational","706","0.474580266600859","0.448662572714487","0.500497960487231","3"
"Owner","1990","Not Employed","vocational + Abi","33","0.422696790117197","0.317680882731616","0.527712697502778","3"
"Owner","1990","Not Employed","higher vocational","77","0.483089037496404","0.399715157986201","0.566462917006606","3"
"Owner","1990","Not Employed","higher education","72","0.544756508815095","0.460122413327307","0.629390604302882","3"
"Owner","1990","Employed","in school","9","","","","3"
"Owner","1990","Employed","inadequately","46","0.205847281112906","0.16453789293754","0.247156669288272","3"
"Owner","1990","Employed","general elemantary","436","0.399541745745449","0.373875536837599","0.425207954653299","3"
"Owner","1990","Employed","middle vocational","1389","0.473234392328073","0.455757018550433","0.490711766105714","3"
"Owner","1990","Employed","vocational + Abi","72","0.378960778313276","0.313346993506719","0.444574563119832","3"
"Owner","1990","Employed","higher vocational","208","0.560346880968693","0.510177617265512","0.610516144671875","3"
"Owner","1990","Employed","higher education","294","0.533519491680256","0.492456701334017","0.574582282026496","3"
"Sub-Tenant","1990","Not Employed","in school","3","","","","2"
"Sub-Tenant","1990","Not Employed","inadequately","6","","","","2"
"Sub-Tenant","1990","Not Employed","general elemantary","24","","","","2"
"Sub-Tenant","1990","Not Employed","middle vocational","20","","","","2"
"Sub-Tenant","1990","Not Employed","vocational + Abi","2","","","","2"
"Sub-Tenant","1990","Not Employed","higher vocational","1","","","","2"
"Sub-Tenant","1990","Not Employed","higher education","2","","","","2"
"Sub-Tenant","1990","Employed","in school","","","","","2"
"Sub-Tenant","1990","Employed","inadequately","11","","","","2"
"Sub-Tenant","1990","Employed","general elemantary","36","0.0338714621247113","0.0243922190229864","0.0433507052264363","2"
"Sub-Tenant","1990","Employed","middle vocational","74","0.029347655675441","0.0234395550998534","0.0352557562510286","2"
"Sub-Tenant","1990","Employed","vocational + Abi","4","","","","2"
"Sub-Tenant","1990","Employed","higher vocational","11","","","","2"
"Sub-Tenant","1990","Employed","higher education","10","","","","2"
"Tenant","1990","Not Employed","in school","","","","","5"
"Tenant","1990","Not Employed","inadequately","","","","","5"
"Tenant","1990","Not Employed","general elemantary","1","","","","5"
"Tenant","1990","Not Employed","middle vocational","2","","","","5"
"Tenant","1990","Not Employed","vocational + Abi","","","","","5"
"Tenant","1990","Not Employed","higher vocational","","","","","5"
"Tenant","1990","Not Employed","higher education","","","","","5"
"Tenant","1990","Employed","vocational + Abi","","","","","5"
"Tenant","1990","Employed","higher vocational","","","","","5"
"Tenant","1990","Employed","higher education","","","","","5"
"Tenant","1990","Employed","in school","","","","","5"
"Tenant","1990","Employed","inadequately","","","","","5"
"Tenant","1990","Employed","general elemantary","","","","","5"
"Tenant","1990","Employed","middle vocational","2","","","","5"
"Main Tenant","1991","Not Employed","in school","72","0.434704677413138","0.35013864056783","0.519270714258446","1"
"Main Tenant","1991","Not Employed","inadequately","231","0.835246812200051","0.790069276723095","0.880424347677007","1"
"Main Tenant","1991","Not Employed","general elemantary","537","0.492559800975866","0.462276956433709","0.522842645518024","1"
"Main Tenant","1991","Not Employed","middle vocational","670","0.484362379832819","0.458369079864448","0.510355679801191","1"
"Main Tenant","1991","Not Employed","vocational + Abi","44","0.548193700429128","0.434803534077628","0.661583866780629","1"
