"hlf0001_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1989","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1989","Bremen","","","",""
"Nursing Home/Retirement Community","1989","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1989","Hesse","","","",""
"Nursing Home/Retirement Community","1989","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1989","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1989","Bavaria","","","",""
"Nursing Home/Retirement Community","1989","Berlin","","","",""
"Nursing Home/Retirement Community","1989","Brandenburg","","","",""
"Nursing Home/Retirement Community","1989","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1989","Saxony","","","",""
"Nursing Home/Retirement Community","1989","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1989","Thuringia","","","",""
"Tenant","1989","Schleswig-Holstein","","","",""
"Tenant","1989","Hamburg","","","",""
"Tenant","1989","Lower Saxony","1","","",""
"Tenant","1989","Bremen","","","",""
"Tenant","1989","North Rhine-Westphalia","6","","",""
"Tenant","1989","Hesse","1","","",""
"Tenant","1989","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1989","Baden-Württemberg","3","","",""
"Tenant","1989","Bavaria","","","",""
"Tenant","1989","Berlin","3","","",""
"Tenant","1989","Brandenburg","","","",""
"Tenant","1989","Mecklenburg-Western Pomerania","","","",""
"Tenant","1989","Saxony","","","",""
"Tenant","1989","Saxony-Anhalt","","","",""
"Tenant","1989","Thuringia","","","",""
"Main Tenant","1990","Schleswig-Holstein","130","0.431807198230542","0.374199340732015","0.489415055729069"
"Main Tenant","1990","Hamburg","137","0.838770811888446","0.783327619746448","0.894214004030444"
"Main Tenant","1990","Lower Saxony","453","0.430462650140908","0.399478297279601","0.461447003002215"
"Main Tenant","1990","Bremen","67","0.733573398967673","0.648196562599629","0.818950235335717"
"Main Tenant","1990","North Rhine-Westphalia","1580","0.58630976290826","0.567287565989561","0.60533195982696"
"Main Tenant","1990","Hesse","608","0.51826629642467","0.487109728026458","0.549422864822883"
"Main Tenant","1990","Rhineland-Palatinate,Saarland","298","0.395275130036121","0.358337483688003","0.43221277638424"
"Main Tenant","1990","Baden-Württemberg","964","0.418054348830228","0.395293554694506","0.440815142965949"
"Main Tenant","1990","Bavaria","803","0.448766663683531","0.424456767737981","0.473076559629082"
"Main Tenant","1990","Berlin","574","0.898787904308972","0.875198711104542","0.922377097513402"
"Main Tenant","1990","Brandenburg","440","0.614564886319449","0.579379369753185","0.649750402885714"
"Main Tenant","1990","Mecklenburg-Western Pomerania","341","0.705819393982862","0.666037391913604","0.74560139605212"
"Main Tenant","1990","Saxony","934","0.714689311649396","0.690511702298196","0.738866921000596"
"Main Tenant","1990","Saxony-Anhalt","486","0.591973728287507","0.558355734500232","0.625591722074781"
"Main Tenant","1990","Thuringia","362","0.529748149560463","0.493811385543015","0.565684913577912"
"Sub-Tenant","1990","Schleswig-Holstein","4","","",""
"Sub-Tenant","1990","Hamburg","6","","",""
"Sub-Tenant","1990","Lower Saxony","27","","",""
"Sub-Tenant","1990","Bremen","3","","",""
"Sub-Tenant","1990","North Rhine-Westphalia","42","0.0192663398375242","0.0139570721425257","0.0245756075325227"
"Sub-Tenant","1990","Hesse","14","","",""
"Sub-Tenant","1990","Rhineland-Palatinate,Saarland","12","","",""
"Sub-Tenant","1990","Baden-Württemberg","41","0.0351805325846177","0.0266788662107412","0.0436821989584942"
"Sub-Tenant","1990","Bavaria","43","0.0301376169600509","0.021781306231363","0.0384939276887388"
"Sub-Tenant","1990","Berlin","15","","",""
"Sub-Tenant","1990","Brandenburg","13","","",""
"Sub-Tenant","1990","Mecklenburg-Western Pomerania","9","","",""
"Sub-Tenant","1990","Saxony","58","0.0439709151920587","0.0329931484968218","0.0549486818872956"
"Sub-Tenant","1990","Saxony-Anhalt","34","0.0423025913448278","0.0285344868149278","0.0560706958747277"
"Sub-Tenant","1990","Thuringia","39","0.0553453569604507","0.0388820864119004","0.071808627509001"
"Owner","1990","Schleswig-Holstein","150","0.557028434288933","0.49925668360672","0.614800184971147"
"Owner","1990","Hamburg","26","","",""
"Owner","1990","Lower Saxony","499","0.537432352145075","0.506231739777016","0.568632964513135"
"Owner","1990","Bremen","33","0.259997911427147","0.175288652756605","0.344707170097689"
"Owner","1990","North Rhine-Westphalia","953","0.394423897254216","0.375547224425653","0.413300570082778"
"Owner","1990","Hesse","364","0.457582581840662","0.426517594960704","0.48864756872062"
"Owner","1990","Rhineland-Palatinate,Saarland","363","0.584941189114825","0.547714751405256","0.622167626824394"
"Owner","1990","Baden-Württemberg","798","0.544405768759063","0.521424167145718","0.567387370372407"
"Owner","1990","Bavaria","762","0.521095719356418","0.496678951109705","0.545512487603131"
"Owner","1990","Berlin","39","0.0667943757296506","0.0472677640102165","0.0863209874490847"
"Owner","1990","Brandenburg","282","0.373640207563397","0.338666380392228","0.408614034734565"
"Owner","1990","Mecklenburg-Western Pomerania","151","0.26536812005795","0.226820987068088","0.303915253047812"
"Owner","1990","Saxony","347","0.240511505324623","0.217627912074046","0.2633950985752"
"Owner","1990","Saxony-Anhalt","301","0.365723680367666","0.332778468712519","0.398668892022812"
"Owner","1990","Thuringia","338","0.411933583935734","0.376495863624872","0.447371304246596"
"Nursing Home/Retirement Community","1990","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1990","Hamburg","","","",""
"Nursing Home/Retirement Community","1990","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1990","Bremen","","","",""
"Nursing Home/Retirement Community","1990","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1990","Hesse","","","",""
"Nursing Home/Retirement Community","1990","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1990","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1990","Bavaria","","","",""
"Nursing Home/Retirement Community","1990","Berlin","","","",""
"Nursing Home/Retirement Community","1990","Brandenburg","","","",""
"Nursing Home/Retirement Community","1990","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1990","Saxony","","","",""
"Nursing Home/Retirement Community","1990","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1990","Thuringia","","","",""
"Tenant","1990","Schleswig-Holstein","","","",""
"Tenant","1990","Hamburg","","","",""
"Tenant","1990","Lower Saxony","2","","",""
"Tenant","1990","Bremen","","","",""
"Tenant","1990","North Rhine-Westphalia","","","",""
"Tenant","1990","Hesse","2","","",""
"Tenant","1990","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1990","Baden-Württemberg","1","","",""
"Tenant","1990","Bavaria","","","",""
"Tenant","1990","Berlin","","","",""
"Tenant","1990","Brandenburg","","","",""
"Tenant","1990","Mecklenburg-Western Pomerania","3","","",""
"Tenant","1990","Saxony","1","","",""
"Tenant","1990","Saxony-Anhalt","","","",""
"Tenant","1990","Thuringia","2","","",""
"Main Tenant","1991","Schleswig-Holstein","138","0.443422803071852","0.387112973490292","0.499732632653412"
"Main Tenant","1991","Hamburg","132","0.851915826536318","0.796880599075934","0.906951053996703"
"Main Tenant","1991","Lower Saxony","455","0.433660644868939","0.402553571050877","0.464767718687002"
"Main Tenant","1991","Bremen","57","0.692875200478702","0.601074250477512","0.784676150479892"
"Main Tenant","1991","North Rhine-Westphalia","1576","0.581678459921441","0.562577502650638","0.600779417192244"
"Main Tenant","1991","Hesse","594","0.515836311382056","0.484354299751801","0.54731832301231"
"Main Tenant","1991","Rhineland-Palatinate,Saarland","307","0.415794828086448","0.378447694735103","0.453141961437793"
"Main Tenant","1991","Baden-Württemberg","958","0.430319187286451","0.407503163586969","0.453135210985933"
"Main Tenant","1991","Bavaria","826","0.45024624416612","0.42596672625489","0.47452576207735"
"Main Tenant","1991","Berlin","549","0.895373315327726","0.871044575902784","0.919702054752668"
"Main Tenant","1991","Brandenburg","379","0.569276805742643","0.532140507288076","0.60641310419721"
"Main Tenant","1991","Mecklenburg-Western Pomerania","319","0.694878022858674","0.653381801305056","0.736374244412291"
"Main Tenant","1991","Saxony","864","0.718163011161015","0.6931121333016","0.743213889020431"
"Main Tenant","1991","Saxony-Anhalt","449","0.560933965629285","0.526587528183841","0.59528040307473"
"Main Tenant","1991","Thuringia","327","0.528066998414989","0.490979447226431","0.565154549603547"
"Sub-Tenant","1991","Schleswig-Holstein","9","","",""
"Sub-Tenant","1991","Hamburg","1","","",""
"Sub-Tenant","1991","Lower Saxony","31","0.0357163735712049","0.0240675556287377","0.0473651915136722"
"Sub-Tenant","1991","Bremen","5","","",""
"Sub-Tenant","1991","North Rhine-Westphalia","43","0.019904054821274","0.0144957195779053","0.0253123900646426"
"Sub-Tenant","1991","Hesse","21","","",""
"Sub-Tenant","1991","Rhineland-Palatinate,Saarland","5","","",""
"Sub-Tenant","1991","Baden-Württemberg","53","0.0351677137999024","0.0266792951728137","0.0436561324269912"
"Sub-Tenant","1991","Bavaria","26","","",""
"Sub-Tenant","1991","Berlin","17","","",""
"Sub-Tenant","1991","Brandenburg","34","0.0547291496977068","0.0376712631198798","0.0717870362755339"
"Sub-Tenant","1991","Mecklenburg-Western Pomerania","16","","",""
"Sub-Tenant","1991","Saxony","49","0.0414710843427531","0.0303694289395102","0.0525727397459959"
"Sub-Tenant","1991","Saxony-Anhalt","54","0.0769565083485582","0.0585108285028902","0.0954021881942263"
"Sub-Tenant","1991","Thuringia","43","0.0649413470530359","0.0466340788365751","0.0832486152694967"
"Owner","1991","Schleswig-Holstein","152","0.522578526463484","0.465962517511383","0.579194535415585"
"Owner","1991","Hamburg","27","","",""
"Owner","1991","Lower Saxony","489","0.530622981559856","0.499297358200824","0.561948604918887"
"Owner","1991","Bremen","35","0.288618444561999","0.198445642532354","0.378791246591644"
"Owner","1991","North Rhine-Westphalia","943","0.398417485257285","0.379460235768528","0.417374734746042"
"Owner","1991","Hesse","353","0.455247223326916","0.4238758311845","0.486618615469332"
"Owner","1991","Rhineland-Palatinate,Saarland","357","0.578130285289014","0.540707417354098","0.615553153223929"
"Owner","1991","Baden-Württemberg","796","0.534294136381994","0.511307529706945","0.557280743057042"
"Owner","1991","Bavaria","760","0.522621957921341","0.498246322082447","0.546997593760235"
"Owner","1991","Berlin","41","0.0662666278978817","0.0464944195793098","0.0860388362164536"
"Owner","1991","Brandenburg","270","0.37599404455965","0.339667625426414","0.412320463692886"
"Owner","1991","Mecklenburg-Western Pomerania","138","0.260669318342133","0.221106989953401","0.300231646730865"
"Owner","1991","Saxony","326","0.240365904496231","0.216572800961314","0.264159008031148"
"Owner","1991","Saxony-Anhalt","296","0.355201403991194","0.322079881987073","0.388322925995315"
"Owner","1991","Thuringia","323","0.402558698338877","0.366124795147231","0.438992601530523"
"Nursing Home/Retirement Community","1991","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1991","Hamburg","","","",""
"Nursing Home/Retirement Community","1991","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1991","Bremen","","","",""
"Nursing Home/Retirement Community","1991","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1991","Hesse","","","",""
"Nursing Home/Retirement Community","1991","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1991","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1991","Bavaria","","","",""
"Nursing Home/Retirement Community","1991","Berlin","","","",""
"Nursing Home/Retirement Community","1991","Brandenburg","","","",""
"Nursing Home/Retirement Community","1991","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1991","Saxony","","","",""
"Nursing Home/Retirement Community","1991","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1991","Thuringia","","","",""
"Tenant","1991","Schleswig-Holstein","","","",""
"Tenant","1991","Hamburg","","","",""
"Tenant","1991","Lower Saxony","","","",""
"Tenant","1991","Bremen","","","",""
"Tenant","1991","North Rhine-Westphalia","","","",""
"Tenant","1991","Hesse","","","",""
"Tenant","1991","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1991","Baden-Württemberg","2","","",""
"Tenant","1991","Bavaria","1","","",""
"Tenant","1991","Berlin","1","","",""
"Tenant","1991","Brandenburg","","","",""
"Tenant","1991","Mecklenburg-Western Pomerania","","","",""
"Tenant","1991","Saxony","","","",""
"Tenant","1991","Saxony-Anhalt","3","","",""
"Tenant","1991","Thuringia","3","","",""
"Main Tenant","1992","Schleswig-Holstein","128","0.426470214538728","0.367696115565012","0.485244313512444"
"Main Tenant","1992","Hamburg","120","0.809650632889573","0.74744539947406","0.871855866305086"
"Main Tenant","1992","Lower Saxony","460","0.442241547231257","0.41106710916144","0.473415985301075"
"Main Tenant","1992","Bremen","56","0.681632878402897","0.586955551560232","0.776310205245562"
"Main Tenant","1992","North Rhine-Westphalia","1563","0.575534738920916","0.556313203321544","0.594756274520288"
"Main Tenant","1992","Hesse","577","0.511374768839887","0.479754171705374","0.5429953659744"
"Main Tenant","1992","Rhineland-Palatinate,Saarland","295","0.411258462584142","0.373718322759919","0.448798602408366"
"Main Tenant","1992","Baden-Württemberg","947","0.434294523919327","0.411222744482375","0.457366303356279"
"Main Tenant","1992","Bavaria","839","0.440703430398106","0.416740934224926","0.464665926571285"
"Main Tenant","1992","Berlin","535","0.884400597196573","0.858837518097899","0.909963676295247"
"Main Tenant","1992","Brandenburg","419","0.645700383036837","0.609429283329042","0.681971482744633"
"Main Tenant","1992","Mecklenburg-Western Pomerania","285","0.697366076349955","0.653325888479772","0.741406264220138"
"Main Tenant","1992","Saxony","810","0.712054089772237","0.686052669070923","0.738055510473551"
"Main Tenant","1992","Saxony-Anhalt","487","0.651818248005057","0.618364435185548","0.685272060824565"
"Main Tenant","1992","Thuringia","333","0.544549240311935","0.507200407619779","0.58189807300409"
"Sub-Tenant","1992","Schleswig-Holstein","7","","",""
"Sub-Tenant","1992","Hamburg","2","","",""
"Sub-Tenant","1992","Lower Saxony","26","","",""
"Sub-Tenant","1992","Bremen","2","","",""
"Sub-Tenant","1992","North Rhine-Westphalia","36","0.0186185697424122","0.0133617472953623","0.023875392189462"
"Sub-Tenant","1992","Hesse","25","","",""
"Sub-Tenant","1992","Rhineland-Palatinate,Saarland","15","","",""
"Sub-Tenant","1992","Baden-Württemberg","48","0.03427070647373","0.0258026654285596","0.0427387475189004"
"Sub-Tenant","1992","Bavaria","38","0.0329636455231261","0.0243462350259482","0.041581056020304"
"Sub-Tenant","1992","Berlin","23","","",""
"Sub-Tenant","1992","Brandenburg","14","","",""
"Sub-Tenant","1992","Mecklenburg-Western Pomerania","3","","",""
"Sub-Tenant","1992","Saxony","40","0.0339772338280214","0.023573893197296","0.0443805744587469"
"Sub-Tenant","1992","Saxony-Anhalt","26","","",""
"Sub-Tenant","1992","Thuringia","28","","",""
"Owner","1992","Schleswig-Holstein","137","0.536061164760638","0.476795770790172","0.595326558731103"
"Owner","1992","Hamburg","31","0.179965200083936","0.119093871067765","0.240836529100107"
"Owner","1992","Lower Saxony","487","0.529403515818044","0.49807328944233","0.560733742193757"
"Owner","1992","Bremen","35","0.309028000257321","0.215112828538474","0.402943171976167"
"Owner","1992","North Rhine-Westphalia","941","0.405846691336672","0.386749851860049","0.424943530813294"
"Owner","1992","Hesse","358","0.452103834821014","0.420620502014136","0.483587167627891"
"Owner","1992","Rhineland-Palatinate,Saarland","350","0.564259188516309","0.526429779020636","0.602088598011982"
"Owner","1992","Baden-Württemberg","776","0.529629475235107","0.506396766581728","0.552862183888486"
