"hlf0001_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Sub-Tenant","2011","35-65 y.","Couple + C. LE and GT 16","7","","",""
"Sub-Tenant","2011","66 and older","1-pers.-HH","30","0.0240523355283612","0.0161527181086068","0.0319519529481156"
"Sub-Tenant","2011","66 and older","(Married) couple without C. ","20","","",""
"Sub-Tenant","2011","66 and older","Single parent ","","","",""
"Sub-Tenant","2011","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","2011","66 and older","Couple + C. GT 16 ","1","","",""
"Sub-Tenant","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","2011","16-34 y.","1-pers.-HH","29","","",""
"Owner","2011","16-34 y.","(Married) couple without C. ","135","0.187719777075861","0.161281446030075","0.214158108121648"
"Owner","2011","16-34 y.","Single parent ","216","0.294338069582207","0.267081731144379","0.321594408020035"
"Owner","2011","16-34 y.","Couple + C. LE 16 ","764","0.298536817221214","0.28074039820609","0.316333236236337"
"Owner","2011","16-34 y.","Couple + C. GT 16 ","900","0.713144629038064","0.687754404650476","0.738534853425653"
"Owner","2011","16-34 y.","Couple + C. LE and GT 16","564","0.645764281140218","0.613982981738226","0.67754558054221"
"Owner","2011","35-65 y.","1-pers.-HH","439","0.285044839425311","0.262222266958447","0.307867411892175"
"Owner","2011","35-65 y.","(Married) couple without C. ","2458","0.582784671433608","0.567413078606798","0.598156264260419"
"Owner","2011","35-65 y.","Single parent ","476","0.285102216654674","0.264507561949063","0.305696871360285"
"Owner","2011","35-65 y.","Couple + C. LE 16 ","3341","0.616738348887612","0.603849579968957","0.629627117806268"
"Owner","2011","35-65 y.","Couple + C. GT 16 ","1440","0.680282449393379","0.659802386032813","0.700762512753944"
"Owner","2011","35-65 y.","Couple + C. LE and GT 16","948","0.633736501386267","0.608912887572957","0.658560115199577"
"Owner","2011","66 and older","1-pers.-HH","603","0.406033767623573","0.380713043485212","0.431354491761935"
"Owner","2011","66 and older","(Married) couple without C. ","2137","0.624824822757724","0.608448969777583","0.641200675737865"
"Owner","2011","66 and older","Single parent ","61","0.6941154994056","0.59784319623389","0.790387802577311"
"Owner","2011","66 and older","Couple + C. LE 16 ","7","","",""
"Owner","2011","66 and older","Couple + C. GT 16 ","155","0.685362410748643","0.6217946952242","0.748930126273086"
"Owner","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2011","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","2011","16-34 y.","(Married) couple without C. ","1","","",""
"Nursing Home/Retirement Community","2011","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2011","35-65 y.","1-pers.-HH","3","","",""
"Nursing Home/Retirement Community","2011","35-65 y.","(Married) couple without C. ","2","","",""
"Nursing Home/Retirement Community","2011","35-65 y.","Single parent ","2","","",""
"Nursing Home/Retirement Community","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2011","66 and older","1-pers.-HH","41","0.0288250466571071","0.0201982827303917","0.0374518105838225"
"Nursing Home/Retirement Community","2011","66 and older","(Married) couple without C. ","9","","",""
"Nursing Home/Retirement Community","2011","66 and older","Single parent ","1","","",""
"Nursing Home/Retirement Community","2011","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2011","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","2011","16-34 y.","1-pers.-HH","","","",""
"Tenant","2011","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","2011","16-34 y.","Single parent ","","","",""
"Tenant","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2011","35-65 y.","1-pers.-HH","","","",""
"Tenant","2011","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","2011","35-65 y.","Single parent ","","","",""
"Tenant","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2011","66 and older","1-pers.-HH","","","",""
"Tenant","2011","66 and older","(Married) couple without C. ","","","",""
"Tenant","2011","66 and older","Single parent ","","","",""
"Tenant","2011","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","2011","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","2012","16-34 y.","1-pers.-HH","609","0.853064814194137","0.82707774851988","0.879051879868394"
"Main Tenant","2012","16-34 y.","(Married) couple without C. ","668","0.786013575561566","0.758129534497229","0.813897616625904"
"Main Tenant","2012","16-34 y.","Single parent ","820","0.706603697796966","0.679193609832011","0.73401378576192"
"Main Tenant","2012","16-34 y.","Couple + C. LE 16 ","1475","0.693948683367853","0.674391177580245","0.713506189155461"
"Main Tenant","2012","16-34 y.","Couple + C. GT 16 ","267","0.253121497029887","0.227859571244016","0.278383422815758"
"Main Tenant","2012","16-34 y.","Couple + C. LE and GT 16","285","0.381781490840526","0.349178907635858","0.414384074045193"
"Main Tenant","2012","35-65 y.","1-pers.-HH","1114","0.692183455335259","0.669629295407419","0.714737615263099"
"Main Tenant","2012","35-65 y.","(Married) couple without C. ","1437","0.399068921728107","0.383740905337831","0.414396938118384"
"Main Tenant","2012","35-65 y.","Single parent ","1324","0.707344595726575","0.686349221574128","0.728339969879022"
"Main Tenant","2012","35-65 y.","Couple + C. LE 16 ","2000","0.394827686603124","0.381527749697244","0.408127623509004"
"Main Tenant","2012","35-65 y.","Couple + C. GT 16 ","474","0.265770369864876","0.246016433867883","0.285524305861869"
"Main Tenant","2012","35-65 y.","Couple + C. LE and GT 16","483","0.380235034783641","0.355048078944855","0.405421990622427"
"Main Tenant","2012","66 and older","1-pers.-HH","770","0.538950366073618","0.513186153462096","0.56471457868514"
"Main Tenant","2012","66 and older","(Married) couple without C. ","1241","0.370934049383864","0.354829163055135","0.387038935712592"
"Main Tenant","2012","66 and older","Single parent ","32","0.323584435435169","0.224126546643761","0.423042324226577"
"Main Tenant","2012","66 and older","Couple + C. LE 16 ","4","","",""
"Main Tenant","2012","66 and older","Couple + C. GT 16 ","47","0.328219385005282","0.257633237745562","0.398805532265001"
"Main Tenant","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","2012","16-34 y.","1-pers.-HH","70","0.0959935947005215","0.0743708805273645","0.117616308873679"
"Sub-Tenant","2012","16-34 y.","(Married) couple without C. ","33","0.0497886556813902","0.0350001979358102","0.0645771134269701"
"Sub-Tenant","2012","16-34 y.","Single parent ","7","","",""
"Sub-Tenant","2012","16-34 y.","Couple + C. LE 16 ","27","","",""
"Sub-Tenant","2012","16-34 y.","Couple + C. GT 16 ","7","","",""
"Sub-Tenant","2012","16-34 y.","Couple + C. LE and GT 16","1","","",""
"Sub-Tenant","2012","35-65 y.","1-pers.-HH","37","0.0303694502768473","0.0219846701347889","0.0387542304189057"
"Sub-Tenant","2012","35-65 y.","(Married) couple without C. ","44","0.0127210758799529","0.0092133025282627","0.0162288492316432"
"Sub-Tenant","2012","35-65 y.","Single parent ","16","","",""
"Sub-Tenant","2012","35-65 y.","Couple + C. LE 16 ","26","","",""
"Sub-Tenant","2012","35-65 y.","Couple + C. GT 16 ","11","","",""
"Sub-Tenant","2012","35-65 y.","Couple + C. LE and GT 16","2","","",""
"Sub-Tenant","2012","66 and older","1-pers.-HH","31","0.0247775860955315","0.01674325024574","0.032811921945323"
"Sub-Tenant","2012","66 and older","(Married) couple without C. ","28","","",""
"Sub-Tenant","2012","66 and older","Single parent ","2","","",""
"Sub-Tenant","2012","66 and older","Couple + C. LE 16 ","1","","",""
"Sub-Tenant","2012","66 and older","Couple + C. GT 16 ","1","","",""
"Sub-Tenant","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","2012","16-34 y.","1-pers.-HH","34","0.0509415911053417","0.0348022407427254","0.0670809414679579"
"Owner","2012","16-34 y.","(Married) couple without C. ","130","0.164197768757043","0.139010390294424","0.189385147219663"
"Owner","2012","16-34 y.","Single parent ","233","0.281305359560155","0.254237347283172","0.308373371837137"
"Owner","2012","16-34 y.","Couple + C. LE 16 ","631","0.296695147047961","0.277309527209992","0.31608076688593"
"Owner","2012","16-34 y.","Couple + C. GT 16 ","864","0.734142186852991","0.708474202575248","0.759810171130734"
"Owner","2012","16-34 y.","Couple + C. LE and GT 16","567","0.617719751899702","0.585109042286985","0.650330461512419"
"Owner","2012","35-65 y.","1-pers.-HH","456","0.275523106749512","0.253692723929111","0.297353489569914"
"Owner","2012","35-65 y.","(Married) couple without C. ","2437","0.586948067930834","0.571536322118609","0.602359813743058"
"Owner","2012","35-65 y.","Single parent ","462","0.279660468654283","0.258948852467522","0.300372084841045"
"Owner","2012","35-65 y.","Couple + C. LE 16 ","3163","0.601597345899765","0.588276852154429","0.6149178396451"
"Owner","2012","35-65 y.","Couple + C. GT 16 ","1436","0.724335077734256","0.704352803234064","0.744317352234448"
"Owner","2012","35-65 y.","Couple + C. LE and GT 16","942","0.619238733286248","0.59404505712031","0.644432409452186"
"Owner","2012","66 and older","1-pers.-HH","606","0.416091881916183","0.390615630509565","0.441568133322802"
"Owner","2012","66 and older","(Married) couple without C. ","2183","0.620099869638936","0.603918072014197","0.636281667263674"
"Owner","2012","66 and older","Single parent ","50","0.665146511158024","0.564817922959063","0.765475099356985"
"Owner","2012","66 and older","Couple + C. LE 16 ","8","","",""
"Owner","2012","66 and older","Couple + C. GT 16 ","122","0.665401904324288","0.594472325260857","0.73633148338772"
"Owner","2012","66 and older","Couple + C. LE and GT 16","1","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","1-pers.-HH","2","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","(Married) couple without C. ","3","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Single parent ","2","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2012","66 and older","1-pers.-HH","31","0.0201801659146674","0.0129123465042289","0.0274479853251059"
"Nursing Home/Retirement Community","2012","66 and older","(Married) couple without C. ","4","","",""
"Nursing Home/Retirement Community","2012","66 and older","Single parent ","1","","",""
"Nursing Home/Retirement Community","2012","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2012","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","2012","16-34 y.","1-pers.-HH","","","",""
"Tenant","2012","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","2012","16-34 y.","Single parent ","","","",""
"Tenant","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2012","35-65 y.","1-pers.-HH","","","",""
"Tenant","2012","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","2012","35-65 y.","Single parent ","","","",""
"Tenant","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2012","66 and older","1-pers.-HH","","","",""
"Tenant","2012","66 and older","(Married) couple without C. ","","","",""
"Tenant","2012","66 and older","Single parent ","","","",""
"Tenant","2012","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","2012","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","2013","16-34 y.","1-pers.-HH","742","0.878418809324461","0.856539092873346","0.900298525775577"
"Main Tenant","2013","16-34 y.","(Married) couple without C. ","898","0.816164425996727","0.793116235737046","0.839212616256409"
"Main Tenant","2013","16-34 y.","Single parent ","943","0.709145993808044","0.683439440479711","0.734852547136377"
"Main Tenant","2013","16-34 y.","Couple + C. LE 16 ","1739","0.709919528006495","0.691861658896731","0.72797739711626"
"Main Tenant","2013","16-34 y.","Couple + C. GT 16 ","419","0.255761910247791","0.231766945808551","0.279756874687032"
"Main Tenant","2013","16-34 y.","Couple + C. LE and GT 16","418","0.359770712530644","0.331187269913226","0.388354155148061"
"Main Tenant","2013","35-65 y.","1-pers.-HH","1179","0.678590146955647","0.656291346239544","0.70088894767175"
"Main Tenant","2013","35-65 y.","(Married) couple without C. ","1676","0.385670550768652","0.370783980698566","0.400557120838739"
"Main Tenant","2013","35-65 y.","Single parent ","1395","0.687424734748332","0.666487813833358","0.708361655663307"
"Main Tenant","2013","35-65 y.","Couple + C. LE 16 ","2570","0.416047989956939","0.403328839214074","0.428767140699804"
"Main Tenant","2013","35-65 y.","Couple + C. GT 16 ","689","0.258122088813557","0.239503180772824","0.27674099685429"
"Main Tenant","2013","35-65 y.","Couple + C. LE and GT 16","651","0.348099365496103","0.325527606531395","0.370671124460811"
"Main Tenant","2013","66 and older","1-pers.-HH","763","0.534762178507716","0.508699509358018","0.560824847657414"
"Main Tenant","2013","66 and older","(Married) couple without C. ","1159","0.332514770485558","0.316566177060432","0.348463363910684"
"Main Tenant","2013","66 and older","Single parent ","30","0.307411674472037","0.202280868773033","0.412542480171042"
"Main Tenant","2013","66 and older","Couple + C. LE 16 ","6","","",""
"Main Tenant","2013","66 and older","Couple + C. GT 16 ","50","0.290752749343445","0.219719936891303","0.361785561795588"
"Main Tenant","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","2013","16-34 y.","1-pers.-HH","78","0.0715850139985829","0.0543250530738456","0.0888449749233203"
"Sub-Tenant","2013","16-34 y.","(Married) couple without C. ","34","0.0318470626166593","0.0213989006461966","0.042295224587122"
"Sub-Tenant","2013","16-34 y.","Single parent ","8","","",""
"Sub-Tenant","2013","16-34 y.","Couple + C. LE 16 ","22","","",""
"Sub-Tenant","2013","16-34 y.","Couple + C. GT 16 ","8","","",""
"Sub-Tenant","2013","16-34 y.","Couple + C. LE and GT 16","8","","",""
"Sub-Tenant","2013","35-65 y.","1-pers.-HH","55","0.0316322796783185","0.0232756042145435","0.0399889551420935"
"Sub-Tenant","2013","35-65 y.","(Married) couple without C. ","38","0.0130857499612055","0.00961019021722153","0.0165613097051895"
"Sub-Tenant","2013","35-65 y.","Single parent ","16","","",""
"Sub-Tenant","2013","35-65 y.","Couple + C. LE 16 ","31","0.00525038645517855","0.00338550879474968","0.00711526411560741"
"Sub-Tenant","2013","35-65 y.","Couple + C. GT 16 ","13","","",""
"Sub-Tenant","2013","35-65 y.","Couple + C. LE and GT 16","6","","",""
"Sub-Tenant","2013","66 and older","1-pers.-HH","27","","",""
"Sub-Tenant","2013","66 and older","(Married) couple without C. ","26","","",""
"Sub-Tenant","2013","66 and older","Single parent ","1","","",""
"Sub-Tenant","2013","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","2013","66 and older","Couple + C. GT 16 ","","","",""
"Sub-Tenant","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","2013","16-34 y.","1-pers.-HH","37","0.0499961766769556","0.0354050524946372","0.0645873008592739"
"Owner","2013","16-34 y.","(Married) couple without C. ","153","0.151988511386613","0.13062663140901","0.173350391364217"
"Owner","2013","16-34 y.","Single parent ","248","0.28031449550833","0.254891152590389","0.305737838426271"
"Owner","2013","16-34 y.","Couple + C. LE 16 ","665","0.276740986390191","0.258938266346303","0.294543706434079"
"Owner","2013","16-34 y.","Couple + C. GT 16 ","843","0.739251010674164","0.715104548392832","0.763397472955497"
"Owner","2013","16-34 y.","Couple + C. LE and GT 16","657","0.632774094631662","0.604064645241317","0.661483544022006"
"Owner","2013","35-65 y.","1-pers.-HH","450","0.287971251705456","0.266350466122315","0.309592037288598"
"Owner","2013","35-65 y.","(Married) couple without C. ","2391","0.601166182112751","0.586190762559946","0.616141601665557"
"Owner","2013","35-65 y.","Single parent ","472","0.297050187016671","0.27641064739029","0.317689726643052"
"Owner","2013","35-65 y.","Couple + C. LE 16 ","3168","0.578701623587883","0.565960138077753","0.591443109098013"
"Owner","2013","35-65 y.","Couple + C. GT 16 ","1420","0.736069664429528","0.717316286063454","0.754823042795601"
"Owner","2013","35-65 y.","Couple + C. LE and GT 16","1054","0.649030813099185","0.626416143927994","0.671645482270376"
"Owner","2013","66 and older","1-pers.-HH","577","0.418385241954193","0.392609751978201","0.444160731930185"
"Owner","2013","66 and older","(Married) couple without C. ","2162","0.657819322683035","0.641758154123901","0.673880491242169"
"Owner","2013","66 and older","Single parent ","43","0.690316429070249","0.584971067289888","0.79566179085061"
"Owner","2013","66 and older","Couple + C. LE 16 ","9","","",""
"Owner","2013","66 and older","Couple + C. GT 16 ","107","0.709247250656554","0.638214438204412","0.780280063108697"
"Owner","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","(Married) couple without C. ","2","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2013","66 and older","1-pers.-HH","40","0.0249598393638553","0.0168084209271465","0.0331112578005641"
"Nursing Home/Retirement Community","2013","66 and older","(Married) couple without C. ","5","","",""
"Nursing Home/Retirement Community","2013","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","2013","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2013","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","2013","16-34 y.","1-pers.-HH","","","",""
"Tenant","2013","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","2013","16-34 y.","Single parent ","","","",""
"Tenant","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2013","35-65 y.","1-pers.-HH","","","",""
"Tenant","2013","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","2013","35-65 y.","Single parent ","","","",""
"Tenant","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2013","66 and older","1-pers.-HH","","","",""
"Tenant","2013","66 and older","(Married) couple without C. ","","","",""
"Tenant","2013","66 and older","Single parent ","","","",""
"Tenant","2013","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","2013","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","2014","16-34 y.","1-pers.-HH","624","0.879830018748122","0.856128491750027","0.903531545746217"
"Main Tenant","2014","16-34 y.","(Married) couple without C. ","818","0.82474948879382","0.801043378918464","0.848455598669176"
"Main Tenant","2014","16-34 y.","Single parent ","779","0.721149108497972","0.693656167676787","0.748642049319157"
"Main Tenant","2014","16-34 y.","Couple + C. LE 16 ","1318","0.662911317972289","0.641514595314338","0.684308040630241"
"Main Tenant","2014","16-34 y.","Couple + C. GT 16 ","386","0.269791040245565","0.244270940524937","0.295311139966193"
"Main Tenant","2014","16-34 y.","Couple + C. LE and GT 16","408","0.365006246190668","0.334849004264732","0.395163488116603"
"Main Tenant","2014","35-65 y.","1-pers.-HH","1111","0.713979791607155","0.69143917655229","0.73652040666202"
"Main Tenant","2014","35-65 y.","(Married) couple without C. ","1490","0.378840586065607","0.363347507655427","0.394333664475787"
"Main Tenant","2014","35-65 y.","Single parent ","1123","0.701961483478785","0.679094757085249","0.72482820987232"
"Main Tenant","2014","35-65 y.","Couple + C. LE 16 ","2116","0.407612053360681","0.393971181624753","0.421252925096608"
"Main Tenant","2014","35-65 y.","Couple + C. GT 16 ","600","0.273257590508915","0.253075991547797","0.293439189470034"
"Main Tenant","2014","35-65 y.","Couple + C. LE and GT 16","591","0.339558990380733","0.31582236468452","0.363295616076946"
"Main Tenant","2014","66 and older","1-pers.-HH","743","0.518688704369391","0.49250653331078","0.544870875428002"
"Main Tenant","2014","66 and older","(Married) couple without C. ","1151","0.341304745428517","0.325023561531948","0.357585929325086"
"Main Tenant","2014","66 and older","Single parent ","27","","",""
"Main Tenant","2014","66 and older","Couple + C. LE 16 ","6","","",""
"Main Tenant","2014","66 and older","Couple + C. GT 16 ","52","0.258942693183156","0.193093363629347","0.324792022736964"
"Main Tenant","2014","66 and older","Couple + C. LE and GT 16","2","","",""
"Sub-Tenant","2014","16-34 y.","1-pers.-HH","66","0.0647805774285147","0.0468391039024336","0.0827220509545957"
"Sub-Tenant","2014","16-34 y.","(Married) couple without C. ","40","0.0482232221774364","0.0348644887463914","0.0615819556084814"
"Sub-Tenant","2014","16-34 y.","Single parent ","11","","",""
"Sub-Tenant","2014","16-34 y.","Couple + C. LE 16 ","24","","",""
"Sub-Tenant","2014","16-34 y.","Couple + C. GT 16 ","5","","",""
"Sub-Tenant","2014","16-34 y.","Couple + C. LE and GT 16","3","","",""
"Sub-Tenant","2014","35-65 y.","1-pers.-HH","42","0.02978900774065","0.021309208761662","0.0382688067196381"
"Sub-Tenant","2014","35-65 y.","(Married) couple without C. ","35","0.0109208428981057","0.0076015044378912","0.0142401813583202"
"Sub-Tenant","2014","35-65 y.","Single parent ","13","","",""
"Sub-Tenant","2014","35-65 y.","Couple + C. LE 16 ","31","0.00695121440150047","0.00464483291111357","0.00925759589188737"
"Sub-Tenant","2014","35-65 y.","Couple + C. GT 16 ","7","","",""
"Sub-Tenant","2014","35-65 y.","Couple + C. LE and GT 16","2","","",""
"Sub-Tenant","2014","66 and older","1-pers.-HH","24","","",""
"Sub-Tenant","2014","66 and older","(Married) couple without C. ","29","","",""
"Sub-Tenant","2014","66 and older","Single parent ","1","","",""
"Sub-Tenant","2014","66 and older","Couple + C. LE 16 ","1","","",""
"Sub-Tenant","2014","66 and older","Couple + C. GT 16 ","","","",""
"Sub-Tenant","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","2014","16-34 y.","1-pers.-HH","32","0.0547275242155653","0.0381484471818733","0.0713066012492572"
"Owner","2014","16-34 y.","(Married) couple without C. ","129","0.126866299466695","0.106113192220673","0.147619406712718"
"Owner","2014","16-34 y.","Single parent ","232","0.259034034286193","0.232174394257051","0.285893674315336"
"Owner","2014","16-34 y.","Couple + C. LE 16 ","533","0.31283800820747","0.29185166475779","0.33382435165715"
"Owner","2014","16-34 y.","Couple + C. GT 16 ","771","0.723563092866197","0.697848405840157","0.749277779892236"
"Owner","2014","16-34 y.","Couple + C. LE and GT 16","568","0.634092893800124","0.603919885645524","0.664265901954724"
"Owner","2014","35-65 y.","1-pers.-HH","390","0.254411927772266","0.232687784755025","0.276136070789506"
"Owner","2014","35-65 y.","(Married) couple without C. ","2240","0.610188440563654","0.594612033867728","0.625764847259579"
"Owner","2014","35-65 y.","Single parent ","401","0.290165895463399","0.267477030451781","0.312854760475018"
"Owner","2014","35-65 y.","Couple + C. LE 16 ","2838","0.585436732237819","0.571760990106427","0.599112474369211"
"Owner","2014","35-65 y.","Couple + C. GT 16 ","1266","0.720498560464537","0.700175561943392","0.740821558985681"
"Owner","2014","35-65 y.","Couple + C. LE and GT 16","936","0.660142516619052","0.636400827213708","0.683884206024395"
"Owner","2014","66 and older","1-pers.-HH","594","0.437491820745058","0.411496892460035","0.463486749030081"
"Owner","2014","66 and older","(Married) couple without C. ","2075","0.647843636415085","0.631442444141316","0.664244828688854"
"Owner","2014","66 and older","Single parent ","43","0.636916867526056","0.525059825971888","0.748773909080224"
"Owner","2014","66 and older","Couple + C. LE 16 ","7","","",""
"Owner","2014","66 and older","Couple + C. GT 16 ","118","0.741057306816844","0.675207977263036","0.806906636370653"
"Owner","2014","66 and older","Couple + C. LE and GT 16","2","","",""
"Nursing Home/Retirement Community","2014","16-34 y.","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2014","16-34 y.","(Married) couple without C. ","1","","",""
"Nursing Home/Retirement Community","2014","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2014","35-65 y.","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2014","35-65 y.","(Married) couple without C. ","1","","",""
"Nursing Home/Retirement Community","2014","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2014","66 and older","1-pers.-HH","38","0.022680622082298","0.0148789989052671","0.030482245259329"
"Nursing Home/Retirement Community","2014","66 and older","(Married) couple without C. ","3","","",""
"Nursing Home/Retirement Community","2014","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","2014","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2014","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","2014","16-34 y.","1-pers.-HH","","","",""
"Tenant","2014","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","2014","16-34 y.","Single parent ","","","",""
"Tenant","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
