"hlf0001_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Tenant","1998","Couple + C. LE 16 ","Male","","","",""
"Tenant","1998","Couple + C. LE 16 ","Female","","","",""
"Tenant","1998","Couple + C. GT 16 ","Male","","","",""
"Tenant","1998","Couple + C. GT 16 ","Female","","","",""
"Tenant","1998","Couple + C. LE and GT 16","Male","","","",""
"Tenant","1998","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","1999","1-pers.-HH","Male","482","0.711591949918295","0.676977746104396","0.746206153732194"
"Main Tenant","1999","1-pers.-HH","Female","738","0.678410084986521","0.650036116346645","0.706784053626398"
"Main Tenant","1999","(Married) couple without C. ","Male","1146","0.487123640794102","0.465586215221684","0.508661066366521"
"Main Tenant","1999","(Married) couple without C. ","Female","1148","0.482622922637095","0.461138045046479","0.504107800227711"
"Main Tenant","1999","Single parent ","Male","153","0.603218813154866","0.542330320118093","0.664107306191639"
"Main Tenant","1999","Single parent ","Female","340","0.70312006447802","0.661858774012118","0.744381354943922"
"Main Tenant","1999","Couple + C. LE 16 ","Male","796","0.466895904130783","0.441690371293932","0.492101436967633"
"Main Tenant","1999","Couple + C. LE 16 ","Female","805","0.468489119428817","0.443477017923786","0.493501220933847"
"Main Tenant","1999","Couple + C. GT 16 ","Male","551","0.365204818306333","0.339492019398045","0.390917617214621"
"Main Tenant","1999","Couple + C. GT 16 ","Female","482","0.349199626819127","0.321789830451494","0.376609423186761"
"Main Tenant","1999","Couple + C. LE and GT 16","Male","231","0.317629942642185","0.280378494141015","0.354881391143355"
"Main Tenant","1999","Couple + C. LE and GT 16","Female","218","0.328762914547578","0.28999361795659","0.367532211138566"
"Sub-Tenant","1999","1-pers.-HH","Male","45","0.0682169518705808","0.0489532964250792","0.0874806073160825"
"Sub-Tenant","1999","1-pers.-HH","Female","40","0.0379505732203061","0.0263432898019276","0.0495578566386847"
"Sub-Tenant","1999","(Married) couple without C. ","Male","46","0.0178357420076011","0.0121327140664211","0.023538769948781"
"Sub-Tenant","1999","(Married) couple without C. ","Female","52","0.0214802182716594","0.0152467540747948","0.027713682468524"
"Sub-Tenant","1999","Single parent ","Male","5","","",""
"Sub-Tenant","1999","Single parent ","Female","25","","",""
"Sub-Tenant","1999","Couple + C. LE 16 ","Male","26","","",""
"Sub-Tenant","1999","Couple + C. LE 16 ","Female","29","","",""
"Sub-Tenant","1999","Couple + C. GT 16 ","Male","23","","",""
"Sub-Tenant","1999","Couple + C. GT 16 ","Female","20","","",""
"Sub-Tenant","1999","Couple + C. LE and GT 16","Male","5","","",""
"Sub-Tenant","1999","Couple + C. LE and GT 16","Female","6","","",""
"Owner","1999","1-pers.-HH","Male","127","0.213704916771766","0.18238394837496","0.245025885168571"
"Owner","1999","1-pers.-HH","Female","243","0.260795744159685","0.234123767307905","0.287467721011465"
"Owner","1999","(Married) couple without C. ","Male","875","0.49333131029362","0.471788655650229","0.514873964937011"
"Owner","1999","(Married) couple without C. ","Female","878","0.495896859091246","0.474399718344485","0.517393999838006"
"Owner","1999","Single parent ","Male","90","0.37751695681913","0.317184050679831","0.437849862958428"
"Owner","1999","Single parent ","Female","106","0.23904645676397","0.200528976860011","0.277563936667929"
"Owner","1999","Couple + C. LE 16 ","Male","683","0.516604609559625","0.491357583290704","0.541851635828546"
"Owner","1999","Couple + C. LE 16 ","Female","695","0.513077881838361","0.488024535267522","0.5381312284092"
"Owner","1999","Couple + C. GT 16 ","Male","773","0.617951438006551","0.592003625482473","0.643899250530628"
"Owner","1999","Couple + C. GT 16 ","Female","660","0.635216356153228","0.607539067591573","0.662893644714883"
"Owner","1999","Couple + C. LE and GT 16","Male","364","0.671514509900648","0.633934381316846","0.70909463848445"
"Owner","1999","Couple + C. LE and GT 16","Female","340","0.655814723942506","0.616604866408179","0.695024581476832"
"Nursing Home/Retirement Community","1999","1-pers.-HH","Male","4","","",""
"Nursing Home/Retirement Community","1999","1-pers.-HH","Female","20","","",""
"Nursing Home/Retirement Community","1999","(Married) couple without C. ","Male","2","","",""
"Nursing Home/Retirement Community","1999","(Married) couple without C. ","Female","","","",""
"Nursing Home/Retirement Community","1999","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","1999","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","1999","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","1999","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","1999","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","1999","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","1999","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","1999","Couple + C. LE and GT 16","Female","","","",""
"Tenant","1999","1-pers.-HH","Male","","","",""
"Tenant","1999","1-pers.-HH","Female","","","",""
"Tenant","1999","(Married) couple without C. ","Male","","","",""
"Tenant","1999","(Married) couple without C. ","Female","","","",""
"Tenant","1999","Single parent ","Male","","","",""
"Tenant","1999","Single parent ","Female","","","",""
"Tenant","1999","Couple + C. LE 16 ","Male","","","",""
"Tenant","1999","Couple + C. LE 16 ","Female","","","",""
"Tenant","1999","Couple + C. GT 16 ","Male","","","",""
"Tenant","1999","Couple + C. GT 16 ","Female","","","",""
"Tenant","1999","Couple + C. LE and GT 16","Male","","","",""
"Tenant","1999","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2000","1-pers.-HH","Male","1014","0.724797775747937","0.701428048091504","0.74816750340437"
"Main Tenant","2000","1-pers.-HH","Female","1348","0.688878955082576","0.668425263779596","0.709332646385555"
"Main Tenant","2000","(Married) couple without C. ","Male","1810","0.470179569073373","0.454274844674394","0.486084293472352"
"Main Tenant","2000","(Married) couple without C. ","Female","1834","0.469767326363792","0.453917764868099","0.485616887859484"
"Main Tenant","2000","Single parent ","Male","214","0.581130055629729","0.531393184688356","0.630866926571103"
"Main Tenant","2000","Single parent ","Female","597","0.730377244737672","0.700150957097536","0.760603532377807"
"Main Tenant","2000","Couple + C. LE 16 ","Male","1292","0.499484180321071","0.480298340040847","0.518670020601294"
"Main Tenant","2000","Couple + C. LE 16 ","Female","1315","0.501393108943677","0.482359920575221","0.520426297312132"
"Main Tenant","2000","Couple + C. GT 16 ","Male","738","0.348166288209595","0.327839506139137","0.368493070280054"
"Main Tenant","2000","Couple + C. GT 16 ","Female","655","0.345467507116228","0.323845577724421","0.367089436508035"
"Main Tenant","2000","Couple + C. LE and GT 16","Male","381","0.379805019313171","0.349541871977076","0.410068166649266"
"Main Tenant","2000","Couple + C. LE and GT 16","Female","345","0.35201932317002","0.321807512538617","0.382231133801422"
"Sub-Tenant","2000","1-pers.-HH","Male","62","0.0463935171995925","0.0353874413307247","0.0573995930684603"
"Sub-Tenant","2000","1-pers.-HH","Female","48","0.0253556472864094","0.0184102677959415","0.0323010267768772"
"Sub-Tenant","2000","(Married) couple without C. ","Male","55","0.0120933616365768","0.00861029813576533","0.0155764251373884"
"Sub-Tenant","2000","(Married) couple without C. ","Female","55","0.0131937243906306","0.00957010762898941","0.0168173411522718"
"Sub-Tenant","2000","Single parent ","Male","4","","",""
"Sub-Tenant","2000","Single parent ","Female","13","","",""
"Sub-Tenant","2000","Couple + C. LE 16 ","Male","23","","",""
"Sub-Tenant","2000","Couple + C. LE 16 ","Female","27","","",""
"Sub-Tenant","2000","Couple + C. GT 16 ","Male","12","","",""
"Sub-Tenant","2000","Couple + C. GT 16 ","Female","14","","",""
"Sub-Tenant","2000","Couple + C. LE and GT 16","Male","8","","",""
"Sub-Tenant","2000","Couple + C. LE and GT 16","Female","7","","",""
"Owner","2000","1-pers.-HH","Male","322","0.22355361492543","0.201753145758493","0.245354084092367"
"Owner","2000","1-pers.-HH","Female","547","0.269694107133174","0.250086541607242","0.289301672659106"
"Owner","2000","(Married) couple without C. ","Male","1916","0.51690856548756","0.500984591723458","0.532832539251663"
"Owner","2000","(Married) couple without C. ","Female","1919","0.516808531401078","0.500938891558681","0.532678171243476"
"Owner","2000","Single parent ","Male","160","0.405690414545134","0.356190331010963","0.455190498079305"
"Owner","2000","Single parent ","Female","218","0.252811826303959","0.223208084325953","0.282415568281964"
"Owner","2000","Couple + C. LE 16 ","Male","1294","0.489556568945942","0.470374903931943","0.508738233959941"
"Owner","2000","Couple + C. LE 16 ","Female","1309","0.485989943773888","0.466964154755937","0.505015732791838"
"Owner","2000","Couple + C. GT 16 ","Male","1360","0.643331284264734","0.622892422429281","0.663770146100187"
"Owner","2000","Couple + C. GT 16 ","Female","1189","0.645034710615128","0.623277174024309","0.666792247205947"
"Owner","2000","Couple + C. LE and GT 16","Male","599","0.610310222038722","0.57990106036043","0.640719383717014"
"Owner","2000","Couple + C. LE and GT 16","Female","608","0.64007643984306","0.60971421910022","0.6704386605859"
"Nursing Home/Retirement Community","2000","1-pers.-HH","Male","5","","",""
"Nursing Home/Retirement Community","2000","1-pers.-HH","Female","25","","",""
"Nursing Home/Retirement Community","2000","(Married) couple without C. ","Male","2","","",""
"Nursing Home/Retirement Community","2000","(Married) couple without C. ","Female","1","","",""
"Nursing Home/Retirement Community","2000","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2000","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2000","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2000","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2000","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2000","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2000","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2000","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2000","1-pers.-HH","Male","","","",""
"Tenant","2000","1-pers.-HH","Female","","","",""
"Tenant","2000","(Married) couple without C. ","Male","","","",""
"Tenant","2000","(Married) couple without C. ","Female","","","",""
"Tenant","2000","Single parent ","Male","","","",""
"Tenant","2000","Single parent ","Female","","","",""
"Tenant","2000","Couple + C. LE 16 ","Male","","","",""
"Tenant","2000","Couple + C. LE 16 ","Female","","","",""
"Tenant","2000","Couple + C. GT 16 ","Male","","","",""
"Tenant","2000","Couple + C. GT 16 ","Female","","","",""
"Tenant","2000","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2000","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2001","1-pers.-HH","Male","908","0.73357521229667","0.709106621335447","0.758043803257892"
"Main Tenant","2001","1-pers.-HH","Female","1200","0.674806450311059","0.652964551528247","0.69664834909387"
"Main Tenant","2001","(Married) couple without C. ","Male","1668","0.462543843507705","0.445911223297558","0.479176463717853"
"Main Tenant","2001","(Married) couple without C. ","Female","1677","0.460145271444443","0.443552468772804","0.476738074116082"
"Main Tenant","2001","Single parent ","Male","206","0.580727174288808","0.529469662046525","0.631984686531091"
"Main Tenant","2001","Single parent ","Female","560","0.727599303327281","0.696235562607568","0.758963044046993"
"Main Tenant","2001","Couple + C. LE 16 ","Male","1147","0.489574685844644","0.469423531277226","0.509725840412061"
"Main Tenant","2001","Couple + C. LE 16 ","Female","1169","0.493962806341829","0.47398542207118","0.513940190612477"
"Main Tenant","2001","Couple + C. GT 16 ","Male","628","0.334139349667668","0.313024279868606","0.355254419466729"
"Main Tenant","2001","Couple + C. GT 16 ","Female","577","0.332082871176234","0.309903017567633","0.354262724784834"
"Main Tenant","2001","Couple + C. LE and GT 16","Male","374","0.423881510781991","0.391667706249328","0.456095315314654"
"Main Tenant","2001","Couple + C. LE and GT 16","Female","323","0.381685447256331","0.348988462875341","0.414382431637322"
"Sub-Tenant","2001","1-pers.-HH","Male","53","0.0442624401424197","0.0328786645507111","0.0556462157341282"
"Sub-Tenant","2001","1-pers.-HH","Female","53","0.0312339374056138","0.0231233437748984","0.0393445310363292"
"Sub-Tenant","2001","(Married) couple without C. ","Male","58","0.0187607533726718","0.0142346414422508","0.0232868653030927"
"Sub-Tenant","2001","(Married) couple without C. ","Female","62","0.0176923568515978","0.0133035100787075","0.0220812036244882"
"Sub-Tenant","2001","Single parent ","Male","2","","",""
"Sub-Tenant","2001","Single parent ","Female","7","","",""
"Sub-Tenant","2001","Couple + C. LE 16 ","Male","27","","",""
"Sub-Tenant","2001","Couple + C. LE 16 ","Female","28","","",""
"Sub-Tenant","2001","Couple + C. GT 16 ","Male","14","","",""
"Sub-Tenant","2001","Couple + C. GT 16 ","Female","10","","",""
"Sub-Tenant","2001","Couple + C. LE and GT 16","Male","2","","",""
"Sub-Tenant","2001","Couple + C. LE and GT 16","Female","1","","",""
"Owner","2001","1-pers.-HH","Male","288","0.21590350709563","0.193130838451714","0.238676175739547"
"Owner","2001","1-pers.-HH","Female","485","0.274939325528738","0.254121497189795","0.295757153867681"
"Owner","2001","(Married) couple without C. ","Male","1724","0.517652889524412","0.500983800754767","0.534321978294057"
"Owner","2001","(Married) couple without C. ","Female","1725","0.521285248841684","0.504654571617233","0.537915926066135"
"Owner","2001","Single parent ","Male","148","0.415163487128988","0.363977638612273","0.466349335645702"
"Owner","2001","Single parent ","Female","207","0.261436129500724","0.230479444880771","0.292392814120676"
"Owner","2001","Couple + C. LE 16 ","Male","1190","0.498320004791829","0.47816458222514","0.518475427358518"
"Owner","2001","Couple + C. LE 16 ","Female","1209","0.492239016719523","0.472262582940387","0.512215450498659"
"Owner","2001","Couple + C. GT 16 ","Male","1275","0.660096891529328","0.638892859745727","0.681300923312929"
"Owner","2001","Couple + C. GT 16 ","Female","1145","0.661559144375736","0.639274799155145","0.683843489596328"
