"hlf0001_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Sub-Tenant","1995","Mecklenburg-Western Pomerania","no migration background","9","","",""
"Sub-Tenant","1995","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Sub-Tenant","1995","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Sub-Tenant","1995","Saxony","no migration background","14","","",""
"Sub-Tenant","1995","Saxony","direct migration background","2","","",""
"Sub-Tenant","1995","Saxony","indirect migration background","","","",""
"Sub-Tenant","1995","Saxony-Anhalt","no migration background","32","0.0498467170453731","0.0332056747992698","0.0664877592914764"
"Sub-Tenant","1995","Saxony-Anhalt","direct migration background","3","","",""
"Sub-Tenant","1995","Saxony-Anhalt","indirect migration background","","","",""
"Sub-Tenant","1995","Thuringia","no migration background","34","0.0764227978746973","0.0555777035376292","0.0972678922117654"
"Sub-Tenant","1995","Thuringia","direct migration background","1","","",""
"Sub-Tenant","1995","Thuringia","indirect migration background","","","",""
"Owner","1995","Schleswig-Holstein","no migration background","134","0.571260132700547","0.50916364009004","0.633356625311055"
"Owner","1995","Schleswig-Holstein","direct migration background","9","","",""
"Owner","1995","Schleswig-Holstein","indirect migration background","4","","",""
"Owner","1995","Hamburg","no migration background","18","","",""
"Owner","1995","Hamburg","direct migration background","3","","",""
"Owner","1995","Hamburg","indirect migration background","4","","",""
"Owner","1995","Lower Saxony","no migration background","465","0.578921035509599","0.544750455926446","0.613091615092753"
"Owner","1995","Lower Saxony","direct migration background","31","0.193157734948862","0.14001663585019","0.246298834047534"
"Owner","1995","Lower Saxony","indirect migration background","8","","",""
"Owner","1995","Bremen","no migration background","29","","",""
"Owner","1995","Bremen","direct migration background","3","","",""
"Owner","1995","Bremen","indirect migration background","","","",""
"Owner","1995","North Rhine-Westphalia","no migration background","813","0.482323898275239","0.458905799419015","0.505741997131463"
"Owner","1995","North Rhine-Westphalia","direct migration background","106","0.251608008701686","0.219323427892789","0.283892589510582"
"Owner","1995","North Rhine-Westphalia","indirect migration background","29","","",""
"Owner","1995","Hesse","no migration background","276","0.483927861276663","0.443327292409282","0.524528430144044"
"Owner","1995","Hesse","direct migration background","52","0.214640104955958","0.169934149413075","0.25934606049884"
"Owner","1995","Hesse","indirect migration background","5","","",""
"Owner","1995","Rhineland-Palatinate,Saarland","no migration background","310","0.585155830019441","0.542767854404385","0.627543805634498"
"Owner","1995","Rhineland-Palatinate,Saarland","direct migration background","41","0.24463126722918","0.181833048815699","0.307429485642662"
"Owner","1995","Rhineland-Palatinate,Saarland","indirect migration background","6","","",""
"Owner","1995","Baden-Württemberg","no migration background","567","0.604841253106116","0.574387768340994","0.635294737871237"
"Owner","1995","Baden-Württemberg","direct migration background","153","0.326850160505475","0.29190192381409","0.36179839719686"
"Owner","1995","Baden-Württemberg","indirect migration background","27","","",""
"Owner","1995","Bavaria","no migration background","662","0.55277454024146","0.524874460065289","0.580674620417631"
"Owner","1995","Bavaria","direct migration background","82","0.314606505697774","0.269043173115262","0.360169838280287"
"Owner","1995","Bavaria","indirect migration background","14","","",""
"Owner","1995","Berlin","no migration background","49","0.114266257073445","0.0851305241231672","0.143401990023723"
"Owner","1995","Berlin","direct migration background","5","","",""
"Owner","1995","Berlin","indirect migration background","1","","",""
"Owner","1995","Brandenburg","no migration background","226","0.383447488661668","0.343601183099263","0.423293794224072"
"Owner","1995","Brandenburg","direct migration background","9","","",""
"Owner","1995","Brandenburg","indirect migration background","1","","",""
"Owner","1995","Mecklenburg-Western Pomerania","no migration background","130","0.34664479718836","0.300065500713621","0.393224093663099"
"Owner","1995","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Owner","1995","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Owner","1995","Saxony","no migration background","324","0.287880665515282","0.260572107433761","0.315189223596803"
"Owner","1995","Saxony","direct migration background","8","","",""
"Owner","1995","Saxony","indirect migration background","1","","",""
"Owner","1995","Saxony-Anhalt","no migration background","254","0.364277973686088","0.327480712805667","0.401075234566509"
"Owner","1995","Saxony-Anhalt","direct migration background","9","","",""
"Owner","1995","Saxony-Anhalt","indirect migration background","1","","",""
"Owner","1995","Thuringia","no migration background","305","0.411355334857205","0.372746120059907","0.449964549654502"
"Owner","1995","Thuringia","direct migration background","10","","",""
"Owner","1995","Thuringia","indirect migration background","2","","",""
"Nursing Home/Retirement Community","1995","Schleswig-Holstein","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Schleswig-Holstein","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Schleswig-Holstein","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Hamburg","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Hamburg","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Hamburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Lower Saxony","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Lower Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Lower Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Bremen","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Bremen","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Bremen","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","North Rhine-Westphalia","no migration background","","","",""
"Nursing Home/Retirement Community","1995","North Rhine-Westphalia","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","North Rhine-Westphalia","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Hesse","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Hesse","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Hesse","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Baden-Württemberg","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Baden-Württemberg","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Baden-Württemberg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Bavaria","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Bavaria","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Bavaria","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Berlin","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Berlin","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Berlin","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Brandenburg","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Brandenburg","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Brandenburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Mecklenburg-Western Pomerania","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Saxony","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Saxony-Anhalt","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Saxony-Anhalt","direct migration background","","","",""
"Nursing Home/Retirement Community","1995","Saxony-Anhalt","indirect migration background","","","",""
"Nursing Home/Retirement Community","1995","Thuringia","no migration background","","","",""
"Nursing Home/Retirement Community","1995","Thuringia","direct migration background","","","",""
