"hlf0001_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Owner","1989","Not Employed","Single parent ","65","0.436229452136362","0.361461855179015","0.51099704909371"
"Owner","1989","Not Employed","Couple + C. LE 16 ","160","0.378534817629008","0.338073514179555","0.418996121078461"
"Owner","1989","Not Employed","Couple + C. GT 16 ","434","0.722504784373513","0.689358321134579","0.755651247612447"
"Owner","1989","Not Employed","Couple + C. LE and GT 16","128","0.571451829080555","0.518139981883477","0.624763676277632"
"Owner","1989","Employed","1-pers.-HH","81","0.1564165083921","0.126058583931899","0.1867744328523"
"Owner","1989","Employed","(Married) couple without C. ","416","0.380824862737366","0.354988726328609","0.406660999146123"
"Owner","1989","Employed","Single parent ","133","0.514723433299224","0.458541985138612","0.570904881459836"
"Owner","1989","Employed","Couple + C. LE 16 ","579","0.459188100039251","0.434693634890857","0.483682565187646"
"Owner","1989","Employed","Couple + C. GT 16 ","868","0.713280065311464","0.68997110339192","0.736589027231009"
"Owner","1989","Employed","Couple + C. LE and GT 16","277","0.602077122058008","0.564649613078463","0.639504631037552"
"Nursing Home/Retirement Community","1989","Not Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1989","Not Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1989","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","1989","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1989","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1989","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1989","Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1989","Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1989","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","1989","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1989","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1989","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","1989","Not Employed","1-pers.-HH","4","","",""
"Tenant","1989","Not Employed","(Married) couple without C. ","","","",""
"Tenant","1989","Not Employed","Single parent ","","","",""
"Tenant","1989","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","1989","Not Employed","Couple + C. GT 16 ","2","","",""
"Tenant","1989","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","1989","Employed","1-pers.-HH","5","","",""
"Tenant","1989","Employed","(Married) couple without C. ","","","",""
"Tenant","1989","Employed","Single parent ","","","",""
"Tenant","1989","Employed","Couple + C. LE 16 ","2","","",""
"Tenant","1989","Employed","Couple + C. GT 16 ","1","","",""
"Tenant","1989","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","1990","Not Employed","1-pers.-HH","341","0.703687000772454","0.663742099802017","0.74363190174289"
"Main Tenant","1990","Not Employed","(Married) couple without C. ","451","0.453075967321979","0.421438125572767","0.48471380907119"
"Main Tenant","1990","Not Employed","Single parent ","86","0.520256580527681","0.441607156560507","0.598906004494854"
"Main Tenant","1990","Not Employed","Couple + C. LE 16 ","333","0.552649714052867","0.509872426160177","0.595427001945556"
"Main Tenant","1990","Not Employed","Couple + C. GT 16 ","268","0.30080933713835","0.26590054734074","0.335718126935959"
"Main Tenant","1990","Not Employed","Couple + C. LE and GT 16","188","0.471516817604098","0.414455919189544","0.528577716018652"
"Main Tenant","1990","Employed","1-pers.-HH","396","0.733607221538739","0.696147527772283","0.771066915305196"
"Main Tenant","1990","Employed","(Married) couple without C. ","885","0.606504523805071","0.580540886658579","0.632468160951563"
"Main Tenant","1990","Employed","Single parent ","183","0.508198937138867","0.452457205128617","0.563940669149116"
"Main Tenant","1990","Employed","Couple + C. LE 16 ","939","0.51256891865758","0.487852090296049","0.537285747019111"
"Main Tenant","1990","Employed","Couple + C. GT 16 ","567","0.293882074676787","0.270028460512823","0.317735688840751"
"Main Tenant","1990","Employed","Couple + C. LE and GT 16","356","0.432676516212939","0.393066237552761","0.472286794873117"
"Sub-Tenant","1990","Not Employed","1-pers.-HH","18","","",""
"Sub-Tenant","1990","Not Employed","(Married) couple without C. ","13","","",""
"Sub-Tenant","1990","Not Employed","Single parent ","4","","",""
"Sub-Tenant","1990","Not Employed","Couple + C. LE 16 ","7","","",""
"Sub-Tenant","1990","Not Employed","Couple + C. GT 16 ","9","","",""
"Sub-Tenant","1990","Not Employed","Couple + C. LE and GT 16","3","","",""
"Sub-Tenant","1990","Employed","1-pers.-HH","51","0.0900247094999965","0.0657716314642487","0.114277787535744"
"Sub-Tenant","1990","Employed","(Married) couple without C. ","44","0.0270617646286936","0.018437951670204","0.0356855775871832"
"Sub-Tenant","1990","Employed","Single parent ","7","","",""
"Sub-Tenant","1990","Employed","Couple + C. LE 16 ","33","0.0207499897581628","0.0137011808964752","0.0277987986198505"
"Sub-Tenant","1990","Employed","Couple + C. GT 16 ","3","","",""
"Sub-Tenant","1990","Employed","Couple + C. LE and GT 16","7","","",""
"Owner","1990","Not Employed","1-pers.-HH","142","0.250612777969929","0.212703022813208","0.28852253312665"
"Owner","1990","Not Employed","(Married) couple without C. ","485","0.529477905352647","0.497755086996735","0.561200723708559"
"Owner","1990","Not Employed","Single parent ","65","0.440963156331772","0.362799726187027","0.519126586476518"
"Owner","1990","Not Employed","Couple + C. LE 16 ","179","0.43243396383105","0.389812092878941","0.475055834783158"
"Owner","1990","Not Employed","Couple + C. GT 16 ","386","0.69017686692156","0.65497801917287","0.725375714670249"
"Owner","1990","Not Employed","Couple + C. LE and GT 16","103","0.523591783546787","0.466501728901299","0.580681838192275"
"Owner","1990","Employed","1-pers.-HH","88","0.176368068961264","0.144072141007224","0.208663996915305"
"Owner","1990","Employed","(Married) couple without C. ","431","0.366433711566236","0.340825905156497","0.392041517975975"
"Owner","1990","Employed","Single parent ","119","0.451794140154919","0.396304618001815","0.507283662308022"
"Owner","1990","Employed","Couple + C. LE 16 ","597","0.466424581657221","0.441755747767598","0.491093415546844"
"Owner","1990","Employed","Couple + C. GT 16 ","831","0.70321186849587","0.67928998427265","0.727133752719091"
"Owner","1990","Employed","Couple + C. LE and GT 16","238","0.562103979221018","0.522439232609462","0.601768725832573"
"Nursing Home/Retirement Community","1990","Not Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1990","Not Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1990","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","1990","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1990","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1990","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1990","Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1990","Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1990","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","1990","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1990","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1990","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","1990","Not Employed","1-pers.-HH","1","","",""
"Tenant","1990","Not Employed","(Married) couple without C. ","2","","",""
"Tenant","1990","Not Employed","Single parent ","","","",""
"Tenant","1990","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","1990","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","1990","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","1990","Employed","1-pers.-HH","","","",""
"Tenant","1990","Employed","(Married) couple without C. ","","","",""
"Tenant","1990","Employed","Single parent ","","","",""
"Tenant","1990","Employed","Couple + C. LE 16 ","2","","",""
"Tenant","1990","Employed","Couple + C. GT 16 ","","","",""
"Tenant","1990","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","1991","Not Employed","1-pers.-HH","327","0.701104794422454","0.660195075488595","0.742014513356312"
"Main Tenant","1991","Not Employed","(Married) couple without C. ","440","0.425205384174399","0.394029753271297","0.456381015077501"
"Main Tenant","1991","Not Employed","Single parent ","88","0.497325346633613","0.420331791337409","0.574318901929817"
"Main Tenant","1991","Not Employed","Couple + C. LE 16 ","326","0.563132025904479","0.519304620872291","0.606959430936666"
"Main Tenant","1991","Not Employed","Couple + C. GT 16 ","250","0.289527673139039","0.254417117725639","0.324638228552439"
"Main Tenant","1991","Not Employed","Couple + C. LE and GT 16","159","0.454589249640207","0.394638228949468","0.514540270330945"
"Main Tenant","1991","Employed","1-pers.-HH","423","0.771788382745969","0.737059992481986","0.806516773009952"
"Main Tenant","1991","Employed","(Married) couple without C. ","903","0.611982614824294","0.586055553078155","0.637909676570434"
"Main Tenant","1991","Employed","Single parent ","190","0.513342318182416","0.458664534803972","0.568020101560859"
"Main Tenant","1991","Employed","Couple + C. LE 16 ","948","0.502042911624498","0.47754356631575","0.526542256933245"
"Main Tenant","1991","Employed","Couple + C. GT 16 ","568","0.298443629695496","0.273925774418334","0.322961484972659"
"Main Tenant","1991","Employed","Couple + C. LE and GT 16","360","0.430956227125878","0.392225318382441","0.469687135869314"
"Sub-Tenant","1991","Not Employed","1-pers.-HH","15","","",""
"Sub-Tenant","1991","Not Employed","(Married) couple without C. ","14","","",""
"Sub-Tenant","1991","Not Employed","Single parent ","8","","",""
"Sub-Tenant","1991","Not Employed","Couple + C. LE 16 ","8","","",""
"Sub-Tenant","1991","Not Employed","Couple + C. GT 16 ","15","","",""
"Sub-Tenant","1991","Not Employed","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","1991","Employed","1-pers.-HH","53","0.0720078670341879","0.050616980649301","0.0933987534190749"
"Sub-Tenant","1991","Employed","(Married) couple without C. ","39","0.0337328286966031","0.0241270371029233","0.0433386202902829"
"Sub-Tenant","1991","Employed","Single parent ","5","","",""
"Sub-Tenant","1991","Employed","Couple + C. LE 16 ","27","","",""
"Sub-Tenant","1991","Employed","Couple + C. GT 16 ","6","","",""
"Sub-Tenant","1991","Employed","Couple + C. LE and GT 16","3","","",""
"Owner","1991","Not Employed","1-pers.-HH","137","0.259547854051471","0.220370710121028","0.298724997981915"
"Owner","1991","Not Employed","(Married) couple without C. ","512","0.558532716935527","0.527219109802514","0.58984632406854"
"Owner","1991","Not Employed","Single parent ","66","0.435171928922393","0.358827182580549","0.511516675264238"
"Owner","1991","Not Employed","Couple + C. LE 16 ","158","0.417568688852598","0.37399223758399","0.461145140121206"
"Owner","1991","Not Employed","Couple + C. GT 16 ","376","0.695721807626905","0.660103580546499","0.731340034707311"
"Owner","1991","Not Employed","Couple + C. LE and GT 16","106","0.545410750359793","0.485459729669055","0.605361771050532"
"Owner","1991","Employed","1-pers.-HH","85","0.156203750219843","0.126161588196149","0.186245912243537"
"Owner","1991","Employed","(Married) couple without C. ","413","0.354036220941644","0.3285921792415","0.379480262641788"
"Owner","1991","Employed","Single parent ","126","0.458761772124247","0.404250863981764","0.51327268026673"
"Owner","1991","Employed","Couple + C. LE 16 ","625","0.477614481976949","0.453139498495086","0.502089465458812"
"Owner","1991","Employed","Couple + C. GT 16 ","764","0.695456963608713","0.670797734192089","0.720116193025338"
"Owner","1991","Employed","Couple + C. LE and GT 16","265","0.567377846476438","0.528628995054276","0.6061266978986"
"Nursing Home/Retirement Community","1991","Not Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1991","Not Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1991","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","1991","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1991","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1991","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1991","Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1991","Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1991","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","1991","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1991","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1991","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","1991","Not Employed","1-pers.-HH","2","","",""
"Tenant","1991","Not Employed","(Married) couple without C. ","","","",""
"Tenant","1991","Not Employed","Single parent ","","","",""
"Tenant","1991","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","1991","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","1991","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","1991","Employed","1-pers.-HH","","","",""
"Tenant","1991","Employed","(Married) couple without C. ","2","","",""
"Tenant","1991","Employed","Single parent ","","","",""
"Tenant","1991","Employed","Couple + C. LE 16 ","","","",""
"Tenant","1991","Employed","Couple + C. GT 16 ","","","",""
"Tenant","1991","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","1992","Not Employed","1-pers.-HH","489","0.723849605218623","0.690319513274273","0.757379697162973"
"Main Tenant","1992","Not Employed","(Married) couple without C. ","699","0.464043964908988","0.437645813779724","0.490442116038252"
"Main Tenant","1992","Not Employed","Single parent ","110","0.563814689332398","0.492160284888206","0.63546909377659"
