"pld0043","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2003","Saxony","1-pers.-HH","57","0.240976805839267","0.183270668007909","0.298682943670624","3"
"Sometimes","2003","Saxony","(Married) couple without C. ","158","0.27670769030879","0.240236351137447","0.313179029480133","3"
"Sometimes","2003","Saxony","Single parent ","30","0.431162560993682","0.324619872266466","0.537705249720898","3"
"Sometimes","2003","Saxony","Couple + C. LE 16 ","105","0.378128759826567","0.317408287636277","0.438849232016856","3"
"Sometimes","2003","Saxony","Couple + C. GT 16 ","128","0.422955170929638","0.368049166246997","0.47786117561228","3"
"Sometimes","2003","Lower Saxony","1-pers.-HH","59","0.241649318666552","0.18416013822611","0.299138499106993","3"
"Sometimes","2003","Lower Saxony","(Married) couple without C. ","187","0.269752903492612","0.234415896508669","0.305089910476556","3"
"Sometimes","2003","Lower Saxony","Single parent ","33","0.344303768406232","0.252986344108719","0.435621192703744","3"
"Sometimes","2003","Lower Saxony","Couple + C. LE 16 ","169","0.424945741291493","0.377096251065376","0.47279523151761","3"
"Sometimes","2003","Lower Saxony","Couple + C. GT 16 ","130","0.338078631888586","0.289076086522361","0.387081177254811","3"
"Sometimes","2003","Lower Saxony","Couple + C. LE and GT 16","51","0.445775860760806","0.364022632460649","0.527529089060962","3"
"Sometimes","2003","Bremen","1-pers.-HH","8","","","","3"
"Sometimes","2003","Bremen","(Married) couple without C. ","21","","","","3"
"Sometimes","2003","Bremen","Single parent ","2","","","","3"
"Sometimes","2003","Bremen","Couple + C. LE 16 ","12","","","","3"
"Sometimes","2003","Bremen","Couple + C. GT 16 ","15","","","","3"
"Sometimes","2003","Bremen","Couple + C. LE and GT 16","3","","","","3"
"Sometimes","2003","North Rhine-Westphalia","1-pers.-HH","185","0.2901066808608","0.254892859129304","0.325320502592296","3"
"Sometimes","2003","North Rhine-Westphalia","(Married) couple without C. ","556","0.35299937246056","0.32926904768987","0.376729697231251","3"
"Sometimes","2003","North Rhine-Westphalia","Single parent ","73","0.36497511813927","0.299392323600689","0.430557912677852","3"
"Sometimes","2003","North Rhine-Westphalia","Couple + C. LE 16 ","429","0.431530399358562","0.400473354491621","0.462587444225504","3"
"Sometimes","2003","North Rhine-Westphalia","Couple + C. GT 16 ","301","0.36746938975717","0.333678776619256","0.401260002895084","3"
"Sometimes","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","140","0.384772091358589","0.335062066798935","0.434482115918242","3"
"Sometimes","2003","Hesse","1-pers.-HH","54","0.287009879577703","0.221647273631826","0.352372485523581","3"
"Sometimes","2003","Hesse","(Married) couple without C. ","183","0.322813299749213","0.283305133481011","0.362321466017414","3"
"Sometimes","2003","Hesse","Single parent ","13","","","","3"
"Sometimes","2003","Hesse","Couple + C. LE 16 ","136","0.409138583459959","0.356010007387768","0.462267159532149","3"
"Sometimes","2003","Hesse","Couple + C. GT 16 ","82","0.284713684739913","0.226136998875753","0.343290370604072","3"
"Sometimes","2003","Hesse","Couple + C. LE and GT 16","39","0.349879275509178","0.263826832971388","0.435931718046967","3"
"Sometimes","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","48","0.264373394341939","0.199035271320681","0.329711517363198","3"
"Sometimes","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","110","0.245608033706919","0.203737848130015","0.287478219283824","3"
"Sometimes","2003","Rhineland-Palatinate,Saarland","Single parent ","31","0.420761485448084","0.310493501632794","0.531029469263374","3"
"Sometimes","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","112","0.403409872185129","0.345947921166451","0.460871823203806","3"
"Sometimes","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","54","0.287943062350397","0.222517140555423","0.353368984145371","3"
"Sometimes","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","45","0.321865688007225","0.243917908433769","0.399813467580681","3"
"Sometimes","2003","Baden-Württemberg","1-pers.-HH","110","0.357349316445624","0.305168658517035","0.409529974374212","3"
"Sometimes","2003","Baden-Württemberg","(Married) couple without C. ","263","0.312178223547649","0.280187811548842","0.344168635546455","3"
"Sometimes","2003","Baden-Württemberg","Single parent ","44","0.272902231848299","0.196911421646046","0.348893042050552","3"
"Sometimes","2003","Baden-Württemberg","Couple + C. LE 16 ","239","0.40223358575185","0.363289244224551","0.44117792727915","3"
"Sometimes","2003","Baden-Württemberg","Couple + C. GT 16 ","177","0.392466933570328","0.34808480667122","0.436849060469436","3"
"Sometimes","2003","Baden-Württemberg","Couple + C. LE and GT 16","117","0.3776948785202","0.322277412793686","0.433112344246714","3"
"Sometimes","2003","Bavaria","1-pers.-HH","118","0.293999951409772","0.249184390910535","0.338815511909009","3"
"Sometimes","2003","Bavaria","(Married) couple without C. ","272","0.262460973607002","0.234928929418068","0.289993017795936","3"
"Sometimes","2003","Bavaria","Single parent ","57","0.345201796798647","0.274150152841788","0.416253440755506","3"
"Sometimes","2003","Bavaria","Couple + C. LE 16 ","254","0.360864652615248","0.324114024862252","0.397615280368244","3"
"Sometimes","2003","Bavaria","Couple + C. GT 16 ","212","0.353145377529111","0.314481167046742","0.391809588011481","3"
"Sometimes","2003","Bavaria","Couple + C. LE and GT 16","100","0.334417233220875","0.276397384542019","0.392437081899732","3"
"Sometimes","2003","Berlin","1-pers.-HH","69","0.331711228302647","0.266459012832892","0.396963443772403","3"
"Sometimes","2003","Berlin","(Married) couple without C. ","77","0.326718572595882","0.265298643517052","0.388138501674713","3"
"Sometimes","2003","Berlin","Single parent ","25","","","","3"
"Sometimes","2003","Berlin","Couple + C. LE 16 ","54","0.384519624447556","0.302150954806777","0.466888294088335","3"
"Sometimes","2003","Berlin","Couple + C. GT 16 ","51","0.423940351804499","0.342080646180772","0.505800057428227","3"
"Sometimes","2003","Berlin","Couple + C. LE and GT 16","13","","","","3"
"Sometimes","2003","Brandenburg","1-pers.-HH","33","0.290892809983404","0.208243061872357","0.373542558094451","3"
"Sometimes","2003","Brandenburg","(Married) couple without C. ","122","0.34083612343524","0.290820227626088","0.390852019244393","3"
"Sometimes","2003","Brandenburg","Single parent ","18","","","","3"
"Sometimes","2003","Brandenburg","Couple + C. LE 16 ","65","0.382580582986334","0.305061036846274","0.460100129126395","3"
"Sometimes","2003","Saxony","Couple + C. LE and GT 16","49","0.328856884882137","0.252389695276687","0.405324074487587","3"
"Sometimes","2003","Saxony-Anhalt","1-pers.-HH","19","","","","3"
"Sometimes","2003","Saxony-Anhalt","(Married) couple without C. ","73","0.207441304269807","0.16395643263069","0.250926175908923","3"
"Sometimes","2003","Saxony-Anhalt","Single parent ","15","","","","3"
"Sometimes","2003","Saxony-Anhalt","Couple + C. LE 16 ","42","0.372713233123213","0.287607715469576","0.457818750776849","3"
"Sometimes","2003","Saxony-Anhalt","Couple + C. GT 16 ","69","0.251076498770513","0.194790234045128","0.307362763495898","3"
"Sometimes","2003","Saxony-Anhalt","Couple + C. LE and GT 16","18","","","","3"
"Sometimes","2003","Thuringia","1-pers.-HH","29","","","","3"
"Sometimes","2003","Thuringia","(Married) couple without C. ","94","0.2672548710755","0.217179203415452","0.317330538735549","3"
"Sometimes","2003","Thuringia","Single parent ","15","","","","3"
"Sometimes","2003","Thuringia","Couple + C. LE 16 ","58","0.318841742507086","0.245711436327158","0.391972048687014","3"
"Sometimes","2003","Thuringia","Couple + C. GT 16 ","81","0.316480890042916","0.254598468438611","0.378363311647221","3"
"Sometimes","2003","Thuringia","Couple + C. LE and GT 16","39","0.481649663219006","0.377253610520453","0.586045715917559","3"
"Very often","2003","Schleswig-Holstein","1-pers.-HH","4","","","","1"
"Very often","2003","Schleswig-Holstein","(Married) couple without C. ","4","","","","1"
"Very often","2003","Schleswig-Holstein","Single parent ","1","","","","1"
"Very often","2003","Schleswig-Holstein","Couple + C. LE 16 ","1","","","","1"
"Very often","2003","Schleswig-Holstein","Couple + C. GT 16 ","6","","","","1"
"Very often","2003","Schleswig-Holstein","Couple + C. LE and GT 16","3","","","","1"
"Very often","2003","Hamburg","1-pers.-HH","4","","","","1"
"Very often","2003","Hamburg","(Married) couple without C. ","4","","","","1"
"Very often","2003","Hamburg","Single parent ","2","","","","1"
"Very often","2003","Hamburg","Couple + C. LE 16 ","1","","","","1"
"Very often","2003","Hamburg","Couple + C. GT 16 ","1","","","","1"
"Very often","2003","Hamburg","Couple + C. LE and GT 16","1","","","","1"
"Very often","2003","Lower Saxony","1-pers.-HH","10","","","","1"
"Very often","2003","Lower Saxony","(Married) couple without C. ","19","","","","1"
"Very often","2003","Lower Saxony","Single parent ","3","","","","1"
"Very often","2003","Lower Saxony","Couple + C. LE 16 ","32","0.0695330041884112","0.0449122049994745","0.094153803377348","1"
"Very often","2003","Lower Saxony","Couple + C. GT 16 ","30","0.0974132482151868","0.0666975729457176","0.128128923484656","1"
"Very often","2003","Lower Saxony","Couple + C. LE and GT 16","17","","","","1"
"Very often","2003","Bremen","1-pers.-HH","","","","","1"
"Very often","2003","Bremen","(Married) couple without C. ","3","","","","1"
"Very often","2003","Bremen","Single parent ","","","","","1"
"Very often","2003","Bremen","Couple + C. LE 16 ","1","","","","1"
"Very often","2003","Bremen","Couple + C. GT 16 ","2","","","","1"
"Very often","2003","Bremen","Couple + C. LE and GT 16","3","","","","1"
"Very often","2003","North Rhine-Westphalia","1-pers.-HH","25","","","","1"
"Very often","2003","North Rhine-Westphalia","(Married) couple without C. ","43","0.0288819725047287","0.0205659855841404","0.037197959425317","1"
"Very often","2003","North Rhine-Westphalia","Single parent ","15","","","","1"
"Very often","2003","North Rhine-Westphalia","Couple + C. LE 16 ","38","0.0456853033920545","0.0325924329058047","0.0587781738783042","1"
"Very often","2003","North Rhine-Westphalia","Couple + C. GT 16 ","40","0.0546858660599058","0.0387501957047585","0.0706215364150531","1"
"Very often","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","28","","","","1"
"Very often","2003","Hesse","1-pers.-HH","14","","","","1"
"Very often","2003","Hesse","(Married) couple without C. ","11","","","","1"
"Very often","2003","Hesse","Single parent ","3","","","","1"
"Very often","2003","Hesse","Couple + C. LE 16 ","11","","","","1"
"Very often","2003","Hesse","Couple + C. GT 16 ","22","","","","1"
"Very often","2003","Hesse","Couple + C. LE and GT 16","11","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","4","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","7","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","Single parent ","3","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","10","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","11","","","","1"
"Very often","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","8","","","","1"
"Very often","2003","Baden-Württemberg","1-pers.-HH","18","","","","1"
"Very often","2003","Baden-Württemberg","(Married) couple without C. ","19","","","","1"
"Very often","2003","Baden-Württemberg","Single parent ","10","","","","1"
"Very often","2003","Baden-Württemberg","Couple + C. LE 16 ","20","","","","1"
"Very often","2003","Baden-Württemberg","Couple + C. GT 16 ","24","","","","1"
"Very often","2003","Baden-Württemberg","Couple + C. LE and GT 16","6","","","","1"
"Very often","2003","Bavaria","1-pers.-HH","23","","","","1"
"Very often","2003","Bavaria","(Married) couple without C. ","28","","","","1"
"Very often","2003","Bavaria","Single parent ","5","","","","1"
"Very often","2003","Bavaria","Couple + C. LE 16 ","31","0.0596523660817598","0.0415283588577472","0.0777763733057725","1"
"Very often","2003","Bavaria","Couple + C. GT 16 ","27","","","","1"
"Very often","2003","Bavaria","Couple + C. LE and GT 16","12","","","","1"
"Very often","2003","Berlin","1-pers.-HH","13","","","","1"
"Very often","2003","Berlin","(Married) couple without C. ","10","","","","1"
"Very often","2003","Berlin","Single parent ","5","","","","1"
"Very often","2003","Berlin","Couple + C. LE 16 ","9","","","","1"
"Very often","2003","Berlin","Couple + C. GT 16 ","10","","","","1"
"Very often","2003","Berlin","Couple + C. LE and GT 16","4","","","","1"
"Very often","2003","Brandenburg","1-pers.-HH","4","","","","1"
"Very often","2003","Brandenburg","(Married) couple without C. ","6","","","","1"
"Very often","2003","Brandenburg","Single parent ","6","","","","1"
"Very often","2003","Brandenburg","Couple + C. LE 16 ","7","","","","1"
"Very often","2003","Brandenburg","Couple + C. GT 16 ","13","","","","1"
"Very often","2003","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","1-pers.-HH","2","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","(Married) couple without C. ","1","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","Single parent ","4","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","2","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","6","","","","1"
"Very often","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","","","1"
"Very often","2003","Saxony","1-pers.-HH","4","","","","1"
"Very often","2003","Saxony","(Married) couple without C. ","12","","","","1"
"Very often","2003","Saxony","Single parent ","3","","","","1"
"Very often","2003","Saxony","Couple + C. LE 16 ","8","","","","1"
"Very often","2003","Saxony","Couple + C. GT 16 ","8","","","","1"
"Very often","2003","Saxony","Couple + C. LE and GT 16","7","","","","1"
"Very often","2003","Saxony-Anhalt","1-pers.-HH","4","","","","1"
"Very often","2003","Saxony-Anhalt","(Married) couple without C. ","9","","","","1"
"Very often","2003","Saxony-Anhalt","Single parent ","1","","","","1"
"Very often","2003","Saxony-Anhalt","Couple + C. LE 16 ","5","","","","1"
"Very often","2003","Saxony-Anhalt","Couple + C. GT 16 ","17","","","","1"
"Very often","2003","Saxony-Anhalt","Couple + C. LE and GT 16","4","","","","1"
"Very often","2003","Thuringia","1-pers.-HH","4","","","","1"
"Very often","2003","Thuringia","(Married) couple without C. ","3","","","","1"
"Very often","2003","Thuringia","Single parent ","2","","","","1"
"Very often","2003","Thuringia","Couple + C. LE 16 ","4","","","","1"
"Very often","2003","Thuringia","Couple + C. GT 16 ","10","","","","1"
"Very often","2003","Thuringia","Couple + C. LE and GT 16","5","","","","1"
"Never","2004","Thuringia","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Brandenburg","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","5"
"Never","2004","Mecklenburg-Western Pomerania","Single parent ","","","","","5"
"Never","2004","Thuringia","Couple + C. GT 16 ","","","","","5"
"Never","2004","Brandenburg","Couple + C. GT 16 ","","","","","5"
"Never","2004","Schleswig-Holstein","1-pers.-HH","","","","","5"
"Never","2004","Schleswig-Holstein","(Married) couple without C. ","","","","","5"
"Never","2004","Schleswig-Holstein","Single parent ","","","","","5"
"Never","2004","Schleswig-Holstein","Couple + C. LE 16 ","","","","","5"
"Never","2004","Schleswig-Holstein","Couple + C. GT 16 ","","","","","5"
"Never","2004","Thuringia","Single parent ","","","","","5"
"Never","2004","Thuringia","Couple + C. LE 16 ","","","","","5"
"Never","2004","Bremen","Couple + C. LE 16 ","","","","","5"
"Never","2004","Bremen","Couple + C. GT 16 ","","","","","5"
"Never","2004","Bremen","Couple + C. LE and GT 16","","","","","5"
"Never","2004","North Rhine-Westphalia","1-pers.-HH","","","","","5"
"Never","2004","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","5"
"Never","2004","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Hamburg","1-pers.-HH","","","","","5"
"Never","2004","Hamburg","(Married) couple without C. ","","","","","5"
"Never","2004","Hamburg","Single parent ","","","","","5"
"Never","2004","Hamburg","Couple + C. LE 16 ","","","","","5"
"Never","2004","Hamburg","Couple + C. GT 16 ","","","","","5"
"Never","2004","Hamburg","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Lower Saxony","1-pers.-HH","","","","","5"
"Never","2004","Lower Saxony","(Married) couple without C. ","","","","","5"
"Never","2004","Lower Saxony","Single parent ","","","","","5"
"Never","2004","Lower Saxony","Couple + C. LE 16 ","","","","","5"
"Never","2004","Lower Saxony","Couple + C. GT 16 ","","","","","5"
