"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2018","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.04","7","257","4","6","9","10","6.76","7.32","7","8"
"2018","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.35","8","1655","4","6","9","10","7.24","7.46","7","8"
"2018","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.34","8","800","5","6","9","10","7.2","7.48","8","8"
"2018","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.34","8","4033","4","6","9","10","7.27","7.41","8","8"
"2018","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.93","7","1998","4","5","8","9","6.84","7.02","7","7"
"2018","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","7.18","8","3797","4","6","9","10","7.11","7.25","7","8"
"2018","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","7.35","8","152","4","7","9","10","6.99","7.71","7","8"
"2018","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.26","8","645","4","6","9","10","7.09","7.43","7","8"
"2018","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","7.5","8","192","5","7","8","9","7.24","7.76","7","8"
"2018","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","7.12","7","1274","4","6","9","10","7","7.24","7","8"
"2018","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","7.02","7","391","4","6","8","9","6.83","7.21","7","7"
"2018","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","7.01","7","2148","4","6","8","10","6.92","7.1","7","7"
"2018","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","7.27","8","550","5","7","8","9","7.11","7.43","7","8"
"2018","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","7.3","8","1424","5","6","9","10","7.2","7.4","7","8"
"2018","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","7.09","7","838","4","6","8","10","6.95","7.23","7","8"
"2018","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","7.1","7","3496","4","6","9","10","7.03","7.17","7","7"
"2019","(0) in school","Ostdeutschland, neue Bundeslaender","8.13","8","53","6","7","9","10","7.72","8.54","8","9"
"2019","(0) in school","Westdeutschland, alte Bundeslaender","8.09","8","279","5","7","10","10","7.88","8.3","8","8"
"2019","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","7.79","8","52","5","6","10","10","7.16","8.42","6","8"
"2019","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.96","7","385","4","6","9","10","6.71","7.21","7","7"
"2019","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.6","8","223","5","6","10","10","7.33","7.87","7","8"
"2019","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.33","8","1451","4","6","9","10","7.21","7.45","8","8"
"2019","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.38","8","703","5","6","9","10","7.23","7.53","8","8"
"2019","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.49","8","3769","5","6","9","10","7.42","7.56","8","8"
"2019","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","7","7","1980","4","6","8","9","6.91","7.09","7","8"
"2019","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","7.29","8","3920","5","6","9","10","7.22","7.36","8","8"
"2019","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","7.43","8","163","5","6","9","10","7.06","7.8","7","8"
"2019","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.33","8","630","4","6","9","10","7.16","7.5","7","8"
"2019","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.99","7","189","4","6","8","9","6.72","7.26","7","8"
"2019","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","7.25","8","1275","5","6","9","10","7.14","7.36","8","8"
"2019","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","7.11","7","410","5","6","8","10","6.91","7.31","7","7"
"2019","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","7.14","8","2241","4","6","9","10","7.05","7.23","7","8"
"2019","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","7.21","7","598","5","6","9","9","7.05","7.37","7","8"
"2019","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","7.29","8","1589","5","6","9","10","7.19","7.39","8","8"
"2019","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","7.2","8","985","4","6","8","10","7.07","7.33","7","8"
"2019","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","7.19","8","3800","4","6","9","10","7.12","7.26","7","8"
