"m11126","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Bad ","2006","Couple + C. LE and GT 16","Female","13","","",""
"Very good","2007","1-pers.-HH","Male","126","0.0821095322460356","0.0673719841565257","0.0968470803355455"
"Very good","2007","1-pers.-HH","Female","113","0.0628727193011156","0.0517967863420238","0.0739486522602073"
"Very good","2007","(Married) couple without C. ","Male","191","0.0499733530542256","0.0429220307495425","0.0570246753589088"
"Very good","2007","(Married) couple without C. ","Female","192","0.0503304646698599","0.0432888386146441","0.0573720907250758"
"Very good","2007","Single parent ","Male","69","0.197278576855205","0.155287120859261","0.23927003285115"
"Very good","2007","Single parent ","Female","97","0.108156516969424","0.086768217826548","0.129544816112299"
"Very good","2007","Couple + C. LE 16 ","Male","186","0.112612010305328","0.0977842655911254","0.127439755019531"
"Very good","2007","Couple + C. LE 16 ","Female","211","0.129077683950869","0.1137536707326","0.144401697169138"
"Very good","2007","Couple + C. GT 16 ","Male","249","0.134467523560743","0.119259157707319","0.149675889414167"
"Very good","2007","Couple + C. GT 16 ","Female","196","0.112248256677433","0.0974116744017238","0.127084838953142"
"Very good","2007","Couple + C. LE and GT 16","Male","112","0.143495865577372","0.118355463679031","0.168636267475712"
"Very good","2007","Couple + C. LE and GT 16","Female","94","0.145334497134716","0.119715428976952","0.170953565292481"
"Good","2007","1-pers.-HH","Male","535","0.392719381230989","0.366503232382895","0.418935530079084"
"Good","2007","1-pers.-HH","Female","546","0.272952905765849","0.252625823804162","0.293279987727537"
"Good","2007","(Married) couple without C. ","Male","1240","0.32882068069033","0.313617576469257","0.344023784911402"
"Good","2007","(Married) couple without C. ","Female","1218","0.309931839211354","0.295036502441356","0.324827175981352"
"Good","2007","Single parent ","Male","156","0.439412589073069","0.387040914404156","0.491784263741982"
"Good","2007","Single parent ","Female","326","0.396242963083608","0.362559443411041","0.429926482756175"
"Good","2007","Couple + C. LE 16 ","Male","949","0.51087100268592","0.487423677711964","0.534318327659877"
"Good","2007","Couple + C. LE 16 ","Female","943","0.496481698690662","0.473630105781805","0.519333291599519"
"Good","2007","Couple + C. GT 16 ","Male","854","0.4396174926986","0.417491032975285","0.461743952421915"
"Good","2007","Couple + C. GT 16 ","Female","780","0.413365948947374","0.390221370055934","0.436510527838815"
"Good","2007","Couple + C. LE and GT 16","Male","371","0.467719972854251","0.431939108035974","0.503500837672528"
"Good","2007","Couple + C. LE and GT 16","Female","380","0.459875267419998","0.423646968334997","0.496103566505"
"Satisfactory","2007","1-pers.-HH","Male","399","0.309040035033437","0.284233458625811","0.333846611441063"
"Satisfactory","2007","1-pers.-HH","Female","677","0.379595931434667","0.357452343107396","0.401739519761937"
"Satisfactory","2007","(Married) couple without C. ","Male","1408","0.389025119673598","0.373247774483167","0.404802464864029"
"Satisfactory","2007","(Married) couple without C. ","Female","1416","0.380010447659776","0.364376768714858","0.395644126604695"
"Satisfactory","2007","Single parent ","Male","83","0.250935715030073","0.205186954982875","0.296684475077272"
"Satisfactory","2007","Single parent ","Female","243","0.306084936246157","0.274346924422254","0.337822948070059"
"Satisfactory","2007","Couple + C. LE 16 ","Male","460","0.277720424501849","0.256712528993399","0.298728320010298"
"Satisfactory","2007","Couple + C. LE 16 ","Female","533","0.284886348527056","0.264257234321904","0.305515462732208"
"Satisfactory","2007","Couple + C. GT 16 ","Male","589","0.301337490380089","0.280882820852199","0.321792159907979"
"Satisfactory","2007","Couple + C. GT 16 ","Female","540","0.328441187015651","0.306367792119985","0.350514581911317"
"Satisfactory","2007","Couple + C. LE and GT 16","Male","200","0.299345612159821","0.26650387194063","0.332187352379011"
"Satisfactory","2007","Couple + C. LE and GT 16","Female","195","0.298549984825759","0.265284965752923","0.331815003898596"
"Poor","2007","1-pers.-HH","Male","199","0.155800749594167","0.136331900949445","0.175269598238889"
"Poor","2007","1-pers.-HH","Female","391","0.217361950738916","0.198541841222261","0.236182060255571"
"Poor","2007","(Married) couple without C. ","Male","641","0.181040990640699","0.168579988555897","0.193501992725501"
"Poor","2007","(Married) couple without C. ","Female","679","0.198833662211481","0.185978500697655","0.211688823725306"
"Poor","2007","Single parent ","Male","26","","",""
"Poor","2007","Single parent ","Female","119","0.159694981946528","0.134467744501221","0.184922219391834"
"Poor","2007","Couple + C. LE 16 ","Male","127","0.0827247370173854","0.0698038148690867","0.0956456591656841"
"Poor","2007","Couple + C. LE 16 ","Female","139","0.0827480741830408","0.0701564866160039","0.0953396617500777"
"Poor","2007","Couple + C. GT 16 ","Male","195","0.100346023956698","0.0869517246207077","0.113740323292689"
"Poor","2007","Couple + C. GT 16 ","Female","184","0.122852282536604","0.107423690919738","0.13828087415347"
"Poor","2007","Couple + C. LE and GT 16","Male","57","0.0736264957545298","0.0548982147067314","0.0923547768023282"
"Poor","2007","Couple + C. LE and GT 16","Female","49","0.0797290833967691","0.0600390197564917","0.0994191470370465"
"Bad ","2007","1-pers.-HH","Male","74","0.0603303018953708","0.0475486090554807","0.0731119947352609"
"Bad ","2007","1-pers.-HH","Female","118","0.0672164927594527","0.055790912665771","0.0786420728531344"
"Bad ","2007","(Married) couple without C. ","Male","188","0.0511398559411475","0.0440110912413864","0.0582686206409087"
"Bad ","2007","(Married) couple without C. ","Female","198","0.060893586247529","0.0531913929384462","0.0685957795566118"
"Bad ","2007","Single parent ","Male","11","","",""
"Bad ","2007","Single parent ","Female","25","","",""
"Bad ","2007","Couple + C. LE 16 ","Male","24","","",""
"Bad ","2007","Couple + C. LE 16 ","Female","13","","",""
"Bad ","2007","Couple + C. GT 16 ","Male","46","0.0242314694038689","0.0173766590639054","0.0310862797438325"
"Bad ","2007","Couple + C. GT 16 ","Female","39","0.0230923248229377","0.0160330695036038","0.0301515801422716"
"Bad ","2007","Couple + C. LE and GT 16","Male","7","","",""
"Bad ","2007","Couple + C. LE and GT 16","Female","9","","",""
"Very good","2008","1-pers.-HH","Male","113","0.0842087071072226","0.0690546126250988","0.0993628015893464"
"Very good","2008","1-pers.-HH","Female","100","0.0562639088374644","0.0454923418152916","0.0670354758596373"
"Very good","2008","(Married) couple without C. ","Male","201","0.057076499056054","0.0494137964300139","0.0647392016820941"
"Very good","2008","(Married) couple without C. ","Female","185","0.054307820734896","0.0468581963630068","0.0617574451067852"
"Very good","2008","Single parent ","Male","67","0.209861057686387","0.166190119737992","0.253531995634783"
"Very good","2008","Single parent ","Female","99","0.11897610473798","0.0964564588760594","0.1414957505999"
"Very good","2008","Couple + C. LE 16 ","Male","170","0.114304806114413","0.0985307641561344","0.130078848072691"
"Very good","2008","Couple + C. LE 16 ","Female","198","0.129172164044307","0.112994151288469","0.145350176800146"
"Very good","2008","Couple + C. GT 16 ","Male","224","0.138735178287327","0.122871739878134","0.154598616696519"
"Very good","2008","Couple + C. GT 16 ","Female","190","0.119272234950819","0.103557300009321","0.134987169892317"
"Very good","2008","Couple + C. LE and GT 16","Male","112","0.178259587280951","0.149450664775702","0.207068509786201"
"Very good","2008","Couple + C. LE and GT 16","Female","97","0.157072964057045","0.129143023941066","0.185002904173025"
"Good","2008","1-pers.-HH","Male","483","0.382939397170931","0.356412761656649","0.409466032685214"
"Good","2008","1-pers.-HH","Female","498","0.257153414798803","0.23672266199567","0.277584167601936"
"Good","2008","(Married) couple without C. ","Male","1213","0.328907750363694","0.313389482510253","0.344426018217135"
"Good","2008","(Married) couple without C. ","Female","1202","0.323612684360829","0.308233305919794","0.338992062801863"
"Good","2008","Single parent ","Male","152","0.471318671169155","0.41778473628249","0.52485260605582"
"Good","2008","Single parent ","Female","320","0.390786991530248","0.35684850485021","0.424725478210285"
"Good","2008","Couple + C. LE 16 ","Male","835","0.509550078454292","0.484766764810452","0.534333392098132"
"Good","2008","Couple + C. LE 16 ","Female","845","0.499649307622748","0.475531132075645","0.52376748316985"
"Good","2008","Couple + C. GT 16 ","Male","799","0.430891256228974","0.40816556279738","0.453616949660569"
"Good","2008","Couple + C. GT 16 ","Female","723","0.420779104627818","0.396842019856671","0.444716189398965"
"Good","2008","Couple + C. LE and GT 16","Male","322","0.467444479747893","0.429888360690371","0.505000598805414"
"Good","2008","Couple + C. LE and GT 16","Female","324","0.50038584907112","0.462006803686556","0.538764894455684"
"Satisfactory","2008","1-pers.-HH","Male","447","0.340701642516573","0.314838496816906","0.36656478821624"
"Satisfactory","2008","1-pers.-HH","Female","633","0.382392204579885","0.359675279002062","0.405109130157708"
"Satisfactory","2008","(Married) couple without C. ","Male","1324","0.382341152213795","0.366289677673889","0.3983926267537"
"Satisfactory","2008","(Married) couple without C. ","Female","1317","0.376417859721626","0.360491730575546","0.392343988867706"
"Satisfactory","2008","Single parent ","Male","68","0.187674835671731","0.145800991427706","0.229548679915755"
"Satisfactory","2008","Single parent ","Female","232","0.314475312046856","0.282179763312384","0.346770860781327"
"Satisfactory","2008","Couple + C. LE 16 ","Male","411","0.264272567901875","0.242412418840436","0.286132716963313"
"Satisfactory","2008","Couple + C. LE 16 ","Female","459","0.286311231419138","0.264506628713397","0.30811583412488"
"Satisfactory","2008","Couple + C. GT 16 ","Male","569","0.307032211352136","0.285863999751149","0.328200422953122"
"Satisfactory","2008","Couple + C. GT 16 ","Female","504","0.32822106764243","0.305453403213758","0.350988732071102"
"Satisfactory","2008","Couple + C. LE and GT 16","Male","185","0.262862369206868","0.22972853122688","0.295996207186857"
"Satisfactory","2008","Couple + C. LE and GT 16","Female","174","0.258575686215217","0.224966999063845","0.292184373366588"
"Poor","2008","1-pers.-HH","Male","182","0.142974656047432","0.123872622712061","0.162076689382803"
"Poor","2008","1-pers.-HH","Female","407","0.223085575133511","0.203624761535212","0.24254638873181"
"Poor","2008","(Married) couple without C. ","Male","596","0.178285164432772","0.165642656190897","0.190927672674647"
"Poor","2008","(Married) couple without C. ","Female","693","0.199808560011047","0.186664416745977","0.212952703276117"
"Poor","2008","Single parent ","Male","35","0.109666636677293","0.0761555551921855","0.143177718162401"
"Poor","2008","Single parent ","Female","116","0.131383912470867","0.107886346943545","0.154881477998189"
"Poor","2008","Couple + C. LE 16 ","Male","126","0.0937859700196782","0.0793331388288511","0.108238801210505"
"Poor","2008","Couple + C. LE 16 ","Female","125","0.0708743337087186","0.0584961684219896","0.0832524989954476"
"Poor","2008","Couple + C. GT 16 ","Male","184","0.101473117844316","0.0876158786420799","0.115330357046551"
"Poor","2008","Couple + C. GT 16 ","Female","179","0.107021031419196","0.0920318731164892","0.122010189721903"
"Poor","2008","Couple + C. LE and GT 16","Male","50","0.0774493779803975","0.0573289453747083","0.0975698105860867"
"Poor","2008","Couple + C. LE and GT 16","Female","50","0.0736055072278692","0.0535618286208504","0.093649185834888"
"Bad ","2008","1-pers.-HH","Male","65","0.0491755971578412","0.0373757001486702","0.0609754941670123"
"Bad ","2008","1-pers.-HH","Female","120","0.0811048966503363","0.0683435894967992","0.0938662038038733"
"Bad ","2008","(Married) couple without C. ","Male","187","0.0533894339336859","0.0459638876316273","0.0608149802357445"
"Bad ","2008","(Married) couple without C. ","Female","158","0.0458530751716026","0.0389773240303019","0.0527288263129034"
"Bad ","2008","Single parent ","Male","12","","",""
"Bad ","2008","Single parent ","Female","27","","",""
"Bad ","2008","Couple + C. LE 16 ","Male","21","","",""
"Bad ","2008","Couple + C. LE 16 ","Female","24","","",""
"Bad ","2008","Couple + C. GT 16 ","Male","48","0.0218682362872476","0.015156401865107","0.0285800707093881"
"Bad ","2008","Couple + C. GT 16 ","Female","38","0.0247065613597365","0.0171800127891989","0.0322331099302741"
"Bad ","2008","Couple + C. LE and GT 16","Male","9","","",""
"Bad ","2008","Couple + C. LE and GT 16","Female","7","","",""
"Very good","2009","1-pers.-HH","Male","95","0.0763983061260308","0.0614987104176277","0.0912979018344339"
"Very good","2009","1-pers.-HH","Female","83","0.0508135365915399","0.0403274457015229","0.0612996274815569"
"Very good","2009","(Married) couple without C. ","Male","180","0.0555860879654976","0.0477640713763215","0.0634081045546736"
"Very good","2009","(Married) couple without C. ","Female","175","0.0554808865249247","0.0477463796796853","0.0632153933701641"
"Very good","2009","Single parent ","Male","56","0.194720180385128","0.150133445869143","0.239306914901113"
"Very good","2009","Single parent ","Female","78","0.117470138169541","0.0940166603053077","0.140923616033773"
"Very good","2009","Couple + C. LE 16 ","Male","125","0.102941251839886","0.086931477463511","0.11895102621626"
"Very good","2009","Couple + C. LE 16 ","Female","157","0.119208953574297","0.102655635144456","0.135762272004139"
"Very good","2009","Couple + C. GT 16 ","Male","212","0.126447838503515","0.110867477969096","0.142028199037934"
"Very good","2009","Couple + C. GT 16 ","Female","171","0.107805610327384","0.0920899468881707","0.123521273766597"
"Very good","2009","Couple + C. LE and GT 16","Male","101","0.157202772695155","0.12936996261343","0.185035582776879"
"Very good","2009","Couple + C. LE and GT 16","Female","101","0.171402030929735","0.142090321797674","0.200713740061796"
"Good","2009","1-pers.-HH","Male","472","0.388058085820515","0.360724681351366","0.415391490289663"
"Good","2009","1-pers.-HH","Female","465","0.257438582640228","0.236562397185327","0.27831476809513"
"Good","2009","(Married) couple without C. ","Male","1070","0.319051714314718","0.303139079496729","0.334964349132707"
"Good","2009","(Married) couple without C. ","Female","1082","0.314862849729835","0.299169884007948","0.330555815451722"
"Good","2009","Single parent ","Male","125","0.411816487390031","0.356400501372182","0.467232473407879"
"Good","2009","Single parent ","Female","300","0.377464181435407","0.342154089090273","0.412774273780542"
"Good","2009","Couple + C. LE 16 ","Male","702","0.473398628944958","0.447093857262416","0.499703400627501"
"Good","2009","Couple + C. LE 16 ","Female","761","0.487119736274306","0.461585666395576","0.512653806153037"
"Good","2009","Couple + C. GT 16 ","Male","785","0.460193252754613","0.436828205987937","0.483558299521288"
"Good","2009","Couple + C. GT 16 ","Female","655","0.420938455973094","0.395920377056217","0.445956534889972"
"Good","2009","Couple + C. LE and GT 16","Male","329","0.489232456437068","0.451008584003276","0.527456328870859"
"Good","2009","Couple + C. LE and GT 16","Female","310","0.451095884900615","0.412392949563789","0.48979882023744"
"Satisfactory","2009","1-pers.-HH","Male","423","0.349430540595684","0.322687084875518","0.376173996315849"
"Satisfactory","2009","1-pers.-HH","Female","648","0.405438364681843","0.381995590700693","0.428881138662994"
"Satisfactory","2009","(Married) couple without C. ","Male","1327","0.398931944007094","0.38221466002297","0.415649227991217"
"Satisfactory","2009","(Married) couple without C. ","Female","1289","0.383992107169497","0.367559372463194","0.4004248418758"
"Satisfactory","2009","Single parent ","Male","84","0.2857056091583","0.234839937908245","0.336571280408356"
"Satisfactory","2009","Single parent ","Female","225","0.31372570789517","0.27992679537145","0.347524620418889"
"Satisfactory","2009","Couple + C. LE 16 ","Male","419","0.310653290564915","0.286273112205816","0.335033468924015"
"Satisfactory","2009","Couple + C. LE 16 ","Female","423","0.301350875992822","0.277910748227122","0.324791003758522"
"Satisfactory","2009","Couple + C. GT 16 ","Male","534","0.29459035745133","0.273220218966516","0.315960495936145"
"Satisfactory","2009","Couple + C. GT 16 ","Female","463","0.333380759160931","0.309492116053534","0.357269402268327"
"Satisfactory","2009","Couple + C. LE and GT 16","Male","174","0.276867186900502","0.242652687933807","0.311081685867197"
"Satisfactory","2009","Couple + C. LE and GT 16","Female","178","0.31347946492019","0.277397303678723","0.349561626161657"
"Poor","2009","1-pers.-HH","Male","178","0.144747178550516","0.125011931362664","0.164482425738369"
"Poor","2009","1-pers.-HH","Female","378","0.221259845055359","0.201440206734284","0.241079483376433"
"Poor","2009","(Married) couple without C. ","Male","542","0.176889114009346","0.163862419889868","0.189915808128823"
"Poor","2009","(Married) couple without C. ","Female","640","0.186535711793131","0.173374199402118","0.199697224184143"
"Poor","2009","Single parent ","Male","32","0.089560294916654","0.0574081367965757","0.121712453036732"
"Poor","2009","Single parent ","Female","94","0.142782199028101","0.117298560770241","0.168265837285962"
"Poor","2009","Couple + C. LE 16 ","Male","114","0.0930075481841715","0.0777058024787412","0.108309293889602"
"Poor","2009","Couple + C. LE 16 ","Female","115","0.0796784645713791","0.06584488869318","0.0935120404495781"
"Poor","2009","Couple + C. GT 16 ","Male","177","0.0997202181901706","0.0856740541715278","0.113766382208813"
"Poor","2009","Couple + C. GT 16 ","Female","176","0.107393707473059","0.0917044755095218","0.123082939436597"
"Poor","2009","Couple + C. LE and GT 16","Male","46","0.0597254733014364","0.041604874641828","0.0778460719610448"
"Poor","2009","Couple + C. LE and GT 16","Female","42","0.057698010937936","0.0395622115492403","0.0758338103266317"
"Bad ","2009","1-pers.-HH","Male","53","0.0413658889072546","0.0301962822655744","0.0525354955489348"
"Bad ","2009","1-pers.-HH","Female","111","0.0650496710310297","0.0532745613779428","0.0768247806841165"
"Bad ","2009","(Married) couple without C. ","Male","177","0.0495411397033447","0.0421330855569716","0.0569491938497177"
"Bad ","2009","(Married) couple without C. ","Female","179","0.0591284447826119","0.0511591671988423","0.0670977223663815"
"Bad ","2009","Single parent ","Male","6","","",""
"Bad ","2009","Single parent ","Female","27","","",""
"Bad ","2009","Couple + C. LE 16 ","Male","24","","",""
"Bad ","2009","Couple + C. LE 16 ","Female","16","","",""
"Bad ","2009","Couple + C. GT 16 ","Male","40","0.0190483331003715","0.0126402273498198","0.0254564388509231"
"Bad ","2009","Couple + C. GT 16 ","Female","31","0.0304814670655319","0.0217702610493703","0.0391926730816934"
"Bad ","2009","Couple + C. LE and GT 16","Male","7","","",""
"Bad ","2009","Couple + C. LE and GT 16","Female","4","","",""
"Very good","2010","1-pers.-HH","Male","82","0.0849583666951416","0.0687802198414703","0.101136513548813"
"Very good","2010","1-pers.-HH","Female","99","0.0665885733327941","0.0544182537122495","0.0787588929533386"
"Very good","2010","(Married) couple without C. ","Male","184","0.0587890460334091","0.0505469626780934","0.0670311293887249"
"Very good","2010","(Married) couple without C. ","Female","174","0.0653625099731937","0.0568042042481364","0.073920815698251"
"Very good","2010","Single parent ","Male","90","0.169123166895825","0.134978139015789","0.203268194775861"
"Very good","2010","Single parent ","Female","289","0.154746177224529","0.138569064449869","0.170923289999188"
"Very good","2010","Couple + C. LE 16 ","Male","632","0.140558993598101","0.129401992025449","0.151715995170754"
"Very good","2010","Couple + C. LE 16 ","Female","748","0.141802059492354","0.131063618820734","0.152540500163974"
"Very good","2010","Couple + C. GT 16 ","Male","200","0.144519680691299","0.12730157603498","0.161737785347618"
"Very good","2010","Couple + C. GT 16 ","Female","146","0.108977729173647","0.092489113627729","0.125466344719564"
"Very good","2010","Couple + C. LE and GT 16","Male","158","0.1672242224821","0.142870886677343","0.191577558286856"
"Very good","2010","Couple + C. LE and GT 16","Female","136","0.157590465689021","0.133558220544599","0.181622710833444"
"Good","2010","1-pers.-HH","Male","459","0.382026669078139","0.353833949193318","0.41021938896296"
"Good","2010","1-pers.-HH","Female","433","0.262823669360351","0.241336287562989","0.284311051157714"
"Good","2010","(Married) couple without C. ","Male","1032","0.31621113984551","0.299918370739429","0.332503908951591"
"Good","2010","(Married) couple without C. ","Female","1044","0.312539891492883","0.29648977026668","0.328590012719087"
"Good","2010","Single parent ","Male","210","0.509665041779677","0.464129925791851","0.555200157767503"
"Good","2010","Single parent ","Female","785","0.389222101559329","0.36741299472422","0.411031208394438"
"Good","2010","Couple + C. LE 16 ","Male","1802","0.49049219259945","0.474444905955063","0.506539479243837"
"Good","2010","Couple + C. LE 16 ","Female","1947","0.500184566962749","0.484793235411991","0.515575898513508"
"Good","2010","Couple + C. GT 16 ","Male","684","0.418150625391486","0.393996656845947","0.442304593937026"
"Good","2010","Couple + C. GT 16 ","Female","588","0.389156211683501","0.363357495203143","0.414954928163859"
"Good","2010","Couple + C. LE and GT 16","Male","413","0.479483969283432","0.446881617976601","0.512086320590263"
"Good","2010","Couple + C. LE and GT 16","Female","428","0.490975052343097","0.458001405231668","0.523948699454526"
"Satisfactory","2010","1-pers.-HH","Male","352","0.311374022616975","0.284505848232671","0.33824219700128"
"Satisfactory","2010","1-pers.-HH","Female","609","0.37646524331499","0.352813761849964","0.400116724780015"
"Satisfactory","2010","(Married) couple without C. ","Male","1219","0.390506350293205","0.373412340347626","0.407600360238784"
"Satisfactory","2010","(Married) couple without C. ","Female","1216","0.371775190190995","0.355041197255207","0.388509183126784"
"Satisfactory","2010","Single parent ","Male","107","0.231832338712692","0.193393291549235","0.27027138587615"
"Satisfactory","2010","Single parent ","Female","514","0.267537537838291","0.247736747470907","0.287338328205675"
"Satisfactory","2010","Couple + C. LE 16 ","Male","930","0.262734317624757","0.248606322050325","0.27686231319919"
"Satisfactory","2010","Couple + C. LE 16 ","Female","978","0.249601067775501","0.236278880267924","0.262923255283078"
"Satisfactory","2010","Couple + C. GT 16 ","Male","521","0.329451262333433","0.306435381634681","0.352467143032184"
"Satisfactory","2010","Couple + C. GT 16 ","Female","454","0.369784051654702","0.344239997968244","0.39532810534116"
"Satisfactory","2010","Couple + C. LE and GT 16","Male","231","0.229744181708144","0.202291512513443","0.257196850902845"
"Satisfactory","2010","Couple + C. LE and GT 16","Female","217","0.254323966095427","0.225600524471117","0.283047407719737"
"Poor","2010","1-pers.-HH","Male","181","0.164314082733853","0.142812808220188","0.185815357247518"
"Poor","2010","1-pers.-HH","Female","356","0.218332045887601","0.198165316609501","0.238498775165701"
"Poor","2010","(Married) couple without C. ","Male","545","0.187120783190886","0.173455478084124","0.200786088297648"
"Poor","2010","(Married) couple without C. ","Female","595","0.193228609544096","0.179557215650478","0.206900003437715"
"Poor","2010","Single parent ","Male","40","0.0581768328480525","0.0368553543212469","0.0794983113748581"
"Poor","2010","Single parent ","Female","260","0.150112820712285","0.1341361233581","0.166089518066471"
"Poor","2010","Couple + C. LE 16 ","Male","304","0.0920115451343352","0.0827331798959188","0.101289910372752"
"Poor","2010","Couple + C. LE 16 ","Female","330","0.0936658788525985","0.0846969394407054","0.102634818264492"
"Poor","2010","Couple + C. GT 16 ","Male","158","0.0879154776049998","0.0740489714728113","0.101781983737188"
"Poor","2010","Couple + C. GT 16 ","Female","145","0.091421847473512","0.0761715899716443","0.10667210497538"
"Poor","2010","Couple + C. LE and GT 16","Male","84","0.0921955866229691","0.0733158455811957","0.111075327664743"
"Poor","2010","Couple + C. LE and GT 16","Female","88","0.0857291538902433","0.0672632979278362","0.10419500985265"
"Bad ","2010","1-pers.-HH","Male","67","0.0573268588758906","0.043838319985514","0.0708153977662671"
"Bad ","2010","1-pers.-HH","Female","115","0.0757904681042638","0.0628705997448587","0.0887103364636688"
"Bad ","2010","(Married) couple without C. ","Male","149","0.0473726806369901","0.0399292901051226","0.0548160711688577"
"Bad ","2010","(Married) couple without C. ","Female","175","0.0570937987988311","0.049059822366174","0.0651277752314883"
"Bad ","2010","Single parent ","Male","16","","",""
"Bad ","2010","Single parent ","Female","72","0.0383813626655658","0.0297880798064266","0.0469746455247049"
"Bad ","2010","Couple + C. LE 16 ","Male","60","0.0142029510433562","0.0104046166930216","0.0180012853936907"
"Bad ","2010","Couple + C. LE 16 ","Female","51","0.014746426916797","0.0110360021557632","0.0184568516778308"
"Bad ","2010","Couple + C. GT 16 ","Male","39","0.0199629539787817","0.0131135862341386","0.0268123217234249"
"Bad ","2010","Couple + C. GT 16 ","Female","39","0.0406601600146379","0.0302095457695011","0.0511107742597747"
"Bad ","2010","Couple + C. LE and GT 16","Male","16","","",""
"Bad ","2010","Couple + C. LE and GT 16","Female","14","","",""
"Very good","2011","1-pers.-HH","Male","167","0.124364939296881","0.107625968968455","0.141103909625306"
"Very good","2011","1-pers.-HH","Female","155","0.0691484479412556","0.0583077646885224","0.0799891311939887"
"Very good","2011","(Married) couple without C. ","Male","251","0.0663639773694806","0.0586931213494034","0.0740348333895578"
"Very good","2011","(Married) couple without C. ","Female","258","0.0654490881877278","0.0578705292173823","0.0730276471580733"
"Very good","2011","Single parent ","Male","142","0.229277827555562","0.196135438658972","0.262420216452152"
"Very good","2011","Single parent ","Female","285","0.114923220530396","0.102128928805854","0.127717512254939"
"Very good","2011","Couple + C. LE 16 ","Male","525","0.128417042497192","0.117836897145983","0.138997187848402"
"Very good","2011","Couple + C. LE 16 ","Female","610","0.14023620512507","0.129695933683076","0.150776476567064"
"Very good","2011","Couple + C. GT 16 ","Male","250","0.141775716939413","0.125652393259288","0.157899040619538"
"Very good","2011","Couple + C. GT 16 ","Female","175","0.117537259442271","0.101830094778339","0.133244424106202"
"Very good","2011","Couple + C. LE and GT 16","Male","243","0.230684684929685","0.206525168342545","0.254844201516825"
"Very good","2011","Couple + C. LE and GT 16","Female","199","0.166708837424837","0.145148535097483","0.188269139752191"
"Good","2011","1-pers.-HH","Male","549","0.35485539630863","0.330585248088252","0.379125544529008"
"Good","2011","1-pers.-HH","Female","619","0.304045690467461","0.284390148937904","0.323701231997017"
"Good","2011","(Married) couple without C. ","Male","1376","0.343090819267996","0.328460761456769","0.357720877079222"
"Good","2011","(Married) couple without C. ","Female","1373","0.322953259698516","0.308624370869118","0.337282148527914"
"Good","2011","Single parent ","Male","257","0.424662121965976","0.385691521291196","0.463632722640756"
"Good","2011","Single parent ","Female","953","0.388742709604223","0.369187384689745","0.408298034518702"
"Good","2011","Couple + C. LE 16 ","Male","1915","0.500937517142865","0.485125212303955","0.516749821981776"
"Good","2011","Couple + C. LE 16 ","Female","2128","0.519502758523909","0.50433674210539","0.534668774942428"
"Good","2011","Couple + C. GT 16 ","Male","738","0.405573674879547","0.382878311349937","0.428269038409158"
"Good","2011","Couple + C. GT 16 ","Female","691","0.395780404697518","0.371930515010125","0.419630294384912"
"Good","2011","Couple + C. LE and GT 16","Male","514","0.427234561349286","0.398865284812914","0.455603837885659"
"Good","2011","Couple + C. LE and GT 16","Female","530","0.481713027112029","0.452809124243969","0.510616929980088"
"Satisfactory","2011","1-pers.-HH","Male","510","0.337732700312523","0.31374318910408","0.361722211520966"
"Satisfactory","2011","1-pers.-HH","Female","708","0.322016906374092","0.302051691337926","0.341982121410258"
"Satisfactory","2011","(Married) couple without C. ","Male","1552","0.371868062869898","0.356974153509737","0.386761972230059"
"Satisfactory","2011","(Married) couple without C. ","Female","1513","0.373966548957637","0.359139712427052","0.388793385488222"
"Satisfactory","2011","Single parent ","Male","142","0.226030004760464","0.193053929710158","0.259006079810769"
"Satisfactory","2011","Single parent ","Female","678","0.290601844515961","0.272387393243399","0.308816295788523"
"Satisfactory","2011","Couple + C. LE 16 ","Male","986","0.263813063759407","0.249876101002477","0.277750026516336"
"Satisfactory","2011","Couple + C. LE 16 ","Female","1019","0.237042250663609","0.224133171362135","0.249951329965082"
"Satisfactory","2011","Couple + C. GT 16 ","Male","571","0.322569960561992","0.300962813229799","0.344177107894184"
"Satisfactory","2011","Couple + C. GT 16 ","Female","502","0.329619941965658","0.306693898558288","0.352545985373027"
"Satisfactory","2011","Couple + C. LE and GT 16","Male","290","0.240987350603605","0.21646013210045","0.265514569106761"
"Satisfactory","2011","Couple + C. LE and GT 16","Female","281","0.225972208804156","0.201779586825831","0.250164830782481"
"Poor","2011","1-pers.-HH","Male","189","0.129287881664191","0.11226886782321","0.146306895505171"
"Poor","2011","1-pers.-HH","Female","472","0.23054140039559","0.212544723665065","0.248538077126114"
"Poor","2011","(Married) couple without C. ","Male","669","0.174941688647498","0.163233820926901","0.186649556368095"
"Poor","2011","(Married) couple without C. ","Female","734","0.186060114905532","0.174135176103566","0.197985053707497"
"Poor","2011","Single parent ","Male","58","0.0887458256365499","0.0663252072919019","0.111166443981198"
"Poor","2011","Single parent ","Female","377","0.160759177332777","0.146024077946299","0.175494276719255"
"Poor","2011","Couple + C. LE 16 ","Male","347","0.0854140538332567","0.0765750592770641","0.0942530483894494"
"Poor","2011","Couple + C. LE 16 ","Female","351","0.0878125942242117","0.0792214188767519","0.0964037695716715"
"Poor","2011","Couple + C. GT 16 ","Male","179","0.101501806900042","0.0875429859015547","0.115460627898528"
