"m11126","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Good","2014","35-65 y.","Part Time","2068","0.389132732256533","0.375652345044281","0.402613119468784"
"Good","2014","35-65 y.","Not Working","821","0.238928630165382","0.223405804773393","0.254451455557372"
"Good","2014","66 and older","Full Time","34","0.419978089416009","0.313152159665446","0.526804019166572"
"Good","2014","66 and older","Part Time","147","0.339694959080963","0.293048642488941","0.386341275672985"
"Good","2014","66 and older","Not Working","1072","0.216060792680467","0.204072094714758","0.228049490646177"
"Satisfactory","2014","16-34 y.","Full Time","487","0.192563519356641","0.177016293441557","0.208110745271726"
"Satisfactory","2014","16-34 y.","Part Time","480","0.208134587364849","0.190958230785178","0.22531094394452"
"Satisfactory","2014","16-34 y.","Not Working","472","0.176295136222818","0.161455048207479","0.191135224238156"
"Satisfactory","2014","35-65 y.","Full Time","2529","0.342791577031935","0.332176232054281","0.353406922009589"
"Satisfactory","2014","35-65 y.","Part Time","1704","0.3527950821377","0.339583275053951","0.366006889221449"
"Satisfactory","2014","35-65 y.","Not Working","966","0.33840890717601","0.321184681746864","0.355633132605156"
"Satisfactory","2014","66 and older","Full Time","28","","",""
"Satisfactory","2014","66 and older","Part Time","163","0.420762770513595","0.372139139740873","0.469386401286318"
"Satisfactory","2014","66 and older","Not Working","1898","0.429677309264374","0.415257006494121","0.444097612034626"
"Poor","2014","16-34 y.","Full Time","163","0.0730547322694338","0.0627943641904542","0.0833151003484133"
"Poor","2014","16-34 y.","Part Time","170","0.0728691718948814","0.0618721355521896","0.0838662082375733"
"Poor","2014","16-34 y.","Not Working","174","0.066730089178696","0.0570116844664472","0.0764484938909448"
"Poor","2014","35-65 y.","Full Time","781","0.112620250532608","0.105550070341682","0.119690430723535"
"Poor","2014","35-65 y.","Part Time","743","0.1586726744849","0.148570528822892","0.168774820146908"
"Poor","2014","35-65 y.","Not Working","668","0.264850312835972","0.248787850702467","0.280912774969477"
"Poor","2014","66 and older","Full Time","13","","",""
"Poor","2014","66 and older","Part Time","49","0.139369292901067","0.105258448907809","0.173480136894325"
"Poor","2014","66 and older","Not Working","1106","0.24949556762718","0.236890334218714","0.262100801035646"
"Bad ","2014","16-34 y.","Full Time","18","","",""
"Bad ","2014","16-34 y.","Part Time","22","","",""
"Bad ","2014","16-34 y.","Not Working","35","0.0142596280608368","0.0096425643549201","0.0188766917667536"
"Bad ","2014","35-65 y.","Full Time","114","0.0133098650107892","0.0107468880661292","0.0158728419554493"
"Bad ","2014","35-65 y.","Part Time","125","0.0322537191072213","0.027368874946218","0.0371385632682246"
"Bad ","2014","35-65 y.","Not Working","292","0.109425820859402","0.0980621423242135","0.120789499394591"
"Bad ","2014","66 and older","Full Time","1","","",""
"Bad ","2014","66 and older","Part Time","12","","",""
"Bad ","2014","66 and older","Not Working","335","0.0794803680952576","0.0716010377984349","0.0873596983920802"
"Very good","2015","16-34 y.","Full Time","411","0.196395840876453","0.179799004942698","0.212992676810208"
"Very good","2015","16-34 y.","Part Time","388","0.220810548847936","0.202371802011454","0.239249295684417"
"Very good","2015","16-34 y.","Not Working","1009","0.321504934855616","0.305134835370313","0.337875034340918"
"Very good","2015","35-65 y.","Full Time","645","0.086822925309385","0.0803324926315639","0.093313357987206"
"Very good","2015","35-65 y.","Part Time","378","0.0781258135453657","0.0704995006640111","0.0857521264267203"
"Very good","2015","35-65 y.","Not Working","305","0.056924313095576","0.0489719744625208","0.0648766517286313"
"Very good","2015","66 and older","Full Time","3","","",""
"Very good","2015","66 and older","Part Time","17","","",""
"Very good","2015","66 and older","Not Working","103","0.0242792283896281","0.0197514440398254","0.0288070127394307"
"Good","2015","16-34 y.","Full Time","1162","0.51103971071752","0.490156263507793","0.531923157927247"
"Good","2015","16-34 y.","Part Time","949","0.49707339810916","0.474847335905238","0.519299460313081"
"Good","2015","16-34 y.","Not Working","1394","0.43413200035564","0.41675988848095","0.451504112230329"
"Good","2015","35-65 y.","Full Time","3324","0.442600641833319","0.431151624991995","0.454049658674643"
"Good","2015","35-65 y.","Part Time","1935","0.368950729923563","0.355238839417279","0.382662620429846"
"Good","2015","35-65 y.","Not Working","1034","0.246210104756838","0.231424101969239","0.260996107544436"
"Good","2015","66 and older","Full Time","34","0.373511462307521","0.27127462712005","0.475748297494991"
"Good","2015","66 and older","Part Time","162","0.385306960965103","0.339254587283164","0.431359334647042"
"Good","2015","66 and older","Not Working","1066","0.233903549717587","0.221450788806164","0.24635631062901"
"Satisfactory","2015","16-34 y.","Full Time","472","0.228126878093491","0.21059617810677","0.245657578080212"
"Satisfactory","2015","16-34 y.","Part Time","438","0.197825549052728","0.180117302361282","0.215533795744175"
"Satisfactory","2015","16-34 y.","Not Working","491","0.149807718167488","0.137299085936185","0.162316350398791"
"Satisfactory","2015","35-65 y.","Full Time","2415","0.345203802834512","0.334244831213429","0.356162774455594"
"Satisfactory","2015","35-65 y.","Part Time","1650","0.371668585302274","0.357935951808575","0.385401218795973"
"Satisfactory","2015","35-65 y.","Not Working","938","0.322863012963082","0.306815042821139","0.338910983105024"
"Satisfactory","2015","66 and older","Full Time","37","0.423413379820568","0.318986227703063","0.527840531938073"
"Satisfactory","2015","66 and older","Part Time","178","0.377322162204807","0.331454425960311","0.423189898449303"
"Satisfactory","2015","66 and older","Not Working","1880","0.410017528750255","0.395548936264769","0.424486121235741"
"Poor","2015","16-34 y.","Full Time","146","0.0616325613494665","0.0515857177230139","0.071679404975919"
"Poor","2015","16-34 y.","Part Time","150","0.0697495926718782","0.0584263521351482","0.0810728332086081"
"Poor","2015","16-34 y.","Not Working","198","0.0775979080772112","0.0682207918988933","0.0869750242555292"
"Poor","2015","35-65 y.","Full Time","749","0.111175862507968","0.103929966177895","0.118421758838042"
"Poor","2015","35-65 y.","Part Time","668","0.15071746878297","0.140550548769979","0.160884388795961"
"Poor","2015","35-65 y.","Not Working","697","0.249204487073767","0.234358418756272","0.264050555391262"
"Poor","2015","66 and older","Full Time","11","","",""
"Poor","2015","66 and older","Part Time","65","0.179636644117381","0.143310438402174","0.215962849832587"
"Poor","2015","66 and older","Not Working","1066","0.249113170774437","0.236390124502058","0.261836217046817"
"Bad ","2015","16-34 y.","Full Time","10","","",""
"Bad ","2015","16-34 y.","Part Time","19","","",""
"Bad ","2015","16-34 y.","Not Working","35","0.0169574385440456","0.0124321066449462","0.021482770443145"
"Bad ","2015","35-65 y.","Full Time","97","0.0141967675148162","0.0114698701230736","0.0169236649065588"
"Bad ","2015","35-65 y.","Part Time","126","0.0305374024458279","0.0256479177534982","0.0354268871381577"
"Bad ","2015","35-65 y.","Not Working","287","0.124798082110738","0.113455007791797","0.136141156429679"
"Bad ","2015","66 and older","Full Time","1","","",""
"Bad ","2015","66 and older","Part Time","7","","",""
"Bad ","2015","66 and older","Not Working","324","0.0826865223680924","0.0745847176846916","0.0907883270514931"
"Very good","2016","16-34 y.","Full Time","476","0.194893161206704","0.178082773839793","0.211703548573616"
"Very good","2016","16-34 y.","Part Time","412","0.22520750284464","0.206600366270623","0.243814639418658"
"Very good","2016","16-34 y.","Not Working","1819","0.290624907567987","0.27761772744918","0.303632087686794"
"Very good","2016","35-65 y.","Full Time","599","0.0730276317971224","0.0669155483205803","0.0791397152736645"
"Very good","2016","35-65 y.","Part Time","387","0.0758776278541958","0.0682402770138762","0.0835149786945154"
"Very good","2016","35-65 y.","Not Working","618","0.0435370204266114","0.0373845890405522","0.0496894518126706"
"Very good","2016","66 and older","Full Time","7","","",""
"Very good","2016","66 and older","Part Time","20","","",""
"Very good","2016","66 and older","Not Working","99","0.0227716649319054","0.0183129543678138","0.0272303754959969"
"Good","2016","16-34 y.","Full Time","1082","0.529875947965794","0.508694970317383","0.551056925614205"
"Good","2016","16-34 y.","Part Time","945","0.493502919180147","0.471232481574201","0.515773356786094"
"Good","2016","16-34 y.","Not Working","1771","0.445274304226638","0.431036870054964","0.459511738398311"
"Good","2016","35-65 y.","Full Time","3148","0.436762394982901","0.425110925149343","0.44841386481646"
"Good","2016","35-65 y.","Part Time","1923","0.394986663924618","0.38088745269887","0.409085875150367"
"Good","2016","35-65 y.","Not Working","1255","0.232547659262315","0.219810721156621","0.245284597368009"
"Good","2016","66 and older","Full Time","37","0.409906417256689","0.307149856632385","0.512662977880993"
"Good","2016","66 and older","Part Time","154","0.373334347870373","0.326798143028456","0.419870552712291"
"Good","2016","66 and older","Not Working","1049","0.233409995015508","0.220766848693627","0.246053141337388"
"Satisfactory","2016","16-34 y.","Full Time","417","0.204963752624603","0.187832675907129","0.222094829342077"
"Satisfactory","2016","16-34 y.","Part Time","397","0.184920066491137","0.167626381828715","0.202213751153559"
"Satisfactory","2016","16-34 y.","Not Working","663","0.160657459036251","0.150137868515898","0.171177049556604"
"Satisfactory","2016","35-65 y.","Full Time","2316","0.358017278297859","0.346755008234263","0.369279548361456"
"Satisfactory","2016","35-65 y.","Part Time","1556","0.347702497074325","0.3339668890259","0.361438105122749"
"Satisfactory","2016","35-65 y.","Not Working","1139","0.319852205206659","0.305789798104732","0.333914612308586"
"Satisfactory","2016","66 and older","Full Time","35","0.429481357460656","0.326059142757366","0.532903572163946"
"Satisfactory","2016","66 and older","Part Time","170","0.418093875079915","0.370638281545682","0.465549468614148"
"Satisfactory","2016","66 and older","Not Working","1848","0.415255926841852","0.400527556448595","0.429984297235109"
"Poor","2016","16-34 y.","Full Time","143","0.0632192893350212","0.052891759986197","0.0735468186838453"
"Poor","2016","16-34 y.","Part Time","156","0.085391577882555","0.0729429773207474","0.0978401784443626"
"Poor","2016","16-34 y.","Not Working","329","0.0843085656876299","0.0763490031973622","0.0922681281778976"
"Poor","2016","35-65 y.","Full Time","791","0.114549873236429","0.1070683223732","0.122031424099658"
"Poor","2016","35-65 y.","Part Time","623","0.154980730642657","0.144543307633358","0.165418153651956"
"Poor","2016","35-65 y.","Not Working","855","0.287889571995965","0.274238398556209","0.301540745435721"
"Poor","2016","66 and older","Full Time","6","","",""
"Poor","2016","66 and older","Part Time","57","0.142235660995059","0.108630012249565","0.175841309740552"
"Poor","2016","66 and older","Not Working","997","0.246220123267552","0.233343621108606","0.259096625426499"
"Bad ","2016","16-34 y.","Full Time","15","","",""
"Bad ","2016","16-34 y.","Part Time","26","","",""
"Bad ","2016","16-34 y.","Not Working","99","0.0191347634814942","0.0152101671730017","0.0230593597899867"
"Bad ","2016","35-65 y.","Full Time","107","0.0176428216856882","0.0145501700121213","0.0207354733592551"
"Bad ","2016","35-65 y.","Part Time","129","0.0264524805042047","0.0218240589701299","0.0310809020382795"
"Bad ","2016","35-65 y.","Not Working","359","0.11617354310845","0.106512579170654","0.125834507046246"
"Bad ","2016","66 and older","Full Time","3","","",""
"Bad ","2016","66 and older","Part Time","14","","",""
"Bad ","2016","66 and older","Not Working","307","0.0823422899431827","0.074126190398554","0.0905583894878115"
"Very good","2017","16-34 y.","Full Time","514","0.199220396251033","0.183541685322423","0.214899107179644"
"Very good","2017","16-34 y.","Part Time","510","0.225086106756119","0.207395577515391","0.242776635996847"
"Very good","2017","16-34 y.","Not Working","2219","0.31807178208379","0.305729759697998","0.330413804469583"
"Very good","2017","35-65 y.","Full Time","754","0.0847761907545271","0.0786276028372683","0.090924778671786"
"Very good","2017","35-65 y.","Part Time","457","0.0788276188297679","0.0714914867001203","0.0861637509594156"
"Very good","2017","35-65 y.","Not Working","645","0.0396930387310505","0.034059016241827","0.045327061220274"
"Very good","2017","66 and older","Full Time","6","","",""
"Very good","2017","66 and older","Part Time","39","0.0634455681235101","0.04235168353848","0.0845394527085402"
"Very good","2017","66 and older","Not Working","101","0.0246417080155621","0.0200989710076668","0.0291844450234574"
"Good","2017","16-34 y.","Full Time","1278","0.515843321297475","0.496226039921017","0.535460602673932"
"Good","2017","16-34 y.","Part Time","992","0.4727350784971","0.451587379919909","0.493882777074291"
"Good","2017","16-34 y.","Not Working","2068","0.410228749876199","0.39719380275779","0.423263696994609"
"Good","2017","35-65 y.","Full Time","3523","0.43478944643576","0.423846874472904","0.445732018398615"
"Good","2017","35-65 y.","Part Time","2158","0.394999572881518","0.381690934023794","0.408308211739242"
"Good","2017","35-65 y.","Not Working","1416","0.227635934674997","0.215535866866464","0.23973600248353"
"Good","2017","66 and older","Full Time","40","0.434257977467418","0.331855619194425","0.53666033574041"
"Good","2017","66 and older","Part Time","190","0.366952044923126","0.325244716706913","0.408659373139339"
"Good","2017","66 and older","Not Working","1126","0.23246510111255","0.220087740374541","0.244842461850558"
"Satisfactory","2017","16-34 y.","Full Time","520","0.210907477535422","0.194893585193007","0.226921369877838"
"Satisfactory","2017","16-34 y.","Part Time","457","0.216601596869808","0.199152943088747","0.234050250650869"
"Satisfactory","2017","16-34 y.","Not Working","742","0.165686614969591","0.155833745120667","0.175539484818516"
"Satisfactory","2017","35-65 y.","Full Time","2629","0.350828184646253","0.340293977615611","0.361362391676896"
"Satisfactory","2017","35-65 y.","Part Time","1694","0.338850297442144","0.325964499244649","0.351736095639638"
"Satisfactory","2017","35-65 y.","Not Working","1294","0.34418501587818","0.330474840475552","0.357895191280809"
"Satisfactory","2017","66 and older","Full Time","38","0.365044898299246","0.265579623584689","0.464510173013804"
"Satisfactory","2017","66 and older","Part Time","208","0.430963772437071","0.388110918676724","0.473816626197419"
"Satisfactory","2017","66 and older","Not Working","1955","0.425652291257577","0.411164071146815","0.440140511368339"
"Poor","2017","16-34 y.","Full Time","170","0.0684427273067552","0.0585308621394834","0.0783545924740271"
"Poor","2017","16-34 y.","Part Time","161","0.0786117787141838","0.0672117775181374","0.0900117799102303"
"Poor","2017","16-34 y.","Not Working","362","0.0910252076594946","0.0834024662568128","0.0986479490621764"
"Poor","2017","35-65 y.","Full Time","844","0.112027678312218","0.105065627870903","0.118989728753533"
"Poor","2017","35-65 y.","Part Time","739","0.155251954593661","0.145392801221967","0.165111107965355"
"Poor","2017","35-65 y.","Not Working","904","0.275702015693263","0.262806611100593","0.288597420285933"
"Poor","2017","66 and older","Full Time","6","","",""
"Poor","2017","66 and older","Part Time","60","0.11564119274731","0.0879679570336118","0.143314428461009"
"Poor","2017","66 and older","Not Working","991","0.246601617069161","0.233971411969157","0.259231822169165"
"Bad ","2017","16-34 y.","Full Time","11","","",""
"Bad ","2017","16-34 y.","Part Time","21","","",""
"Bad ","2017","16-34 y.","Not Working","79","0.0149876454109246","0.0117677484695195","0.0182075423523297"
"Bad ","2017","35-65 y.","Full Time","134","0.0175784998512421","0.0146777210215304","0.0204792786809539"
"Bad ","2017","35-65 y.","Part Time","135","0.0320705562529096","0.0272739664103102","0.0368671460955091"
"Bad ","2017","35-65 y.","Not Working","354","0.112783995022509","0.103655592452182","0.121912397592835"
"Bad ","2017","66 and older","Full Time","","","",""
"Bad ","2017","66 and older","Part Time","16","","",""
"Bad ","2017","66 and older","Not Working","301","0.0706392825451505","0.0631314358377221","0.0781471292525788"
"Very good","2018","16-34 y.","Full Time","584","0.220375773731577","0.203976092750779","0.236775454712374"
"Very good","2018","16-34 y.","Part Time","631","0.235224114200532","0.217998633097048","0.252449595304017"
"Very good","2018","16-34 y.","Not Working","1741","0.328196796160254","0.313910743502325","0.342482848818183"
"Very good","2018","35-65 y.","Full Time","761","0.0915279589666008","0.0850166552230086","0.0980392627101929"
"Very good","2018","35-65 y.","Part Time","460","0.0718768595315842","0.0647539610613997","0.0789997580017687"
"Very good","2018","35-65 y.","Not Working","583","0.0500445170015003","0.0433186450598762","0.0567703889431244"
"Very good","2018","66 and older","Full Time","7","","",""
"Very good","2018","66 and older","Part Time","29","","",""
"Very good","2018","66 and older","Not Working","116","0.0232740925088008","0.0188571089375737","0.0276910760800278"
"Good","2018","16-34 y.","Full Time","1204","0.486553542094588","0.46677821333874","0.506328870850437"
"Good","2018","16-34 y.","Part Time","1066","0.490745843918963","0.470442902903433","0.511048784934492"
"Good","2018","16-34 y.","Not Working","1442","0.391660493860355","0.376809622483115","0.406511365237595"
"Good","2018","35-65 y.","Full Time","3402","0.437283982101152","0.426082855483172","0.448485108719131"
"Good","2018","35-65 y.","Part Time","2083","0.399813751116401","0.386304499498454","0.413323002734349"
"Good","2018","35-65 y.","Not Working","1176","0.231681283172223","0.218666561113702","0.244696005230744"
"Good","2018","66 and older","Full Time","41","0.467524837904539","0.365570384954658","0.569479290854421"
"Good","2018","66 and older","Part Time","218","0.402639617276688","0.360688367848413","0.444590866704964"
"Good","2018","66 and older","Not Working","1125","0.233064342164491","0.220678645660836","0.245450038668146"
"Satisfactory","2018","16-34 y.","Full Time","503","0.216995513109185","0.200686851779778","0.233304174438593"
"Satisfactory","2018","16-34 y.","Part Time","448","0.191843877123782","0.175852533630643","0.207835220616921"
"Satisfactory","2018","16-34 y.","Not Working","646","0.169930092404415","0.158503505570345","0.181356679238485"
"Satisfactory","2018","35-65 y.","Full Time","2474","0.348299034655713","0.337540934067342","0.359057135244083"
"Satisfactory","2018","35-65 y.","Part Time","1691","0.351359775457693","0.338194275200796","0.36452527571459"
"Satisfactory","2018","35-65 y.","Not Working","1152","0.308751925427408","0.294501083562953","0.323002767291864"
"Satisfactory","2018","66 and older","Full Time","36","0.311325188472353","0.216708355627054","0.405942021317653"
"Satisfactory","2018","66 and older","Part Time","216","0.406374733874914","0.364361319548897","0.448388148200932"
"Satisfactory","2018","66 and older","Not Working","1928","0.443033824406277","0.428481381465424","0.45758626734713"
"Poor","2018","16-34 y.","Full Time","148","0.0692822204693927","0.0592353520126588","0.0793290889261265"
"Poor","2018","16-34 y.","Part Time","161","0.0702285102778266","0.0598506412069941","0.0806063793486592"
"Poor","2018","16-34 y.","Not Working","257","0.0896640895049423","0.0809718006197169","0.0983563783901678"
"Poor","2018","35-65 y.","Full Time","806","0.110856562708861","0.103767286442379","0.117945838975342"
"Poor","2018","35-65 y.","Part Time","671","0.140048101939286","0.130477591527172","0.1496186123514"
"Poor","2018","35-65 y.","Not Working","768","0.279151532915993","0.265313934762224","0.292989131069763"
"Poor","2018","66 and older","Full Time","8","","",""
"Poor","2018","66 and older","Part Time","54","0.110035123487202","0.083266838925694","0.136803408048711"
"Poor","2018","66 and older","Not Working","1012","0.232847650226132","0.220465964065957","0.245229336386306"
"Bad ","2018","16-34 y.","Full Time","15","","",""
"Bad ","2018","16-34 y.","Part Time","23","","",""
"Bad ","2018","16-34 y.","Not Working","64","0.0205485280700333","0.016232285306081","0.0248647708339857"
"Bad ","2018","35-65 y.","Full Time","91","0.0120324615676744","0.00957048529949388","0.014494437835855"
"Bad ","2018","35-65 y.","Part Time","146","0.0369015119550352","0.0317025476260662","0.0421004762840043"
"Bad ","2018","35-65 y.","Not Working","358","0.130370741482875","0.119984082915046","0.140757400050704"
"Bad ","2018","66 and older","Full Time","","","",""
"Bad ","2018","66 and older","Part Time","8","","",""
"Bad ","2018","66 and older","Not Working","295","0.0677800906942997","0.0604160986297618","0.0751440827588377"
"Very good","2019","16-34 y.","Full Time","545","0.195793945307575","0.179791312415038","0.211796578200111"
"Very good","2019","16-34 y.","Part Time","623","0.251665932247542","0.233411087132769","0.269920777362314"
"Very good","2019","16-34 y.","Not Working","1186","0.249918469094855","0.235146291063189","0.264690647126521"
"Very good","2019","35-65 y.","Full Time","1008","0.0922584804974488","0.0860218023899781","0.0984951586049195"
"Very good","2019","35-65 y.","Part Time","543","0.0884809938627008","0.0805918748946711","0.0963701128307304"
"Very good","2019","35-65 y.","Not Working","474","0.0495203122686294","0.0426476463408747","0.056392978196384"
"Very good","2019","66 and older","Full Time","30","0.0814134138527571","0.0459166549998435","0.116910172705671"
"Very good","2019","66 and older","Part Time","42","0.0536750668187308","0.0358046811974494","0.0715454524400123"
"Very good","2019","66 and older","Not Working","149","0.0261596255730168","0.0214653632587645","0.030853887887269"
"Good","2019","16-34 y.","Full Time","1209","0.545144482859478","0.525062772987298","0.565226192731657"
"Good","2019","16-34 y.","Part Time","945","0.46491082164621","0.44393030923315","0.48589133405927"
"Good","2019","16-34 y.","Not Working","1350","0.462091743664431","0.445081547159536","0.479101940169326"
"Good","2019","35-65 y.","Full Time","3858","0.446597058208024","0.43588315443775","0.457310961978297"
"Good","2019","35-65 y.","Part Time","2079","0.403761768159544","0.390131853022096","0.417391683296992"
"Good","2019","35-65 y.","Not Working","1178","0.243838776298869","0.230236214334699","0.25744133826304"
"Good","2019","66 and older","Full Time","103","0.480084425902713","0.415235036727814","0.544933815077611"
"Good","2019","66 and older","Part Time","258","0.380526396709298","0.342029007055192","0.419023786363403"
"Good","2019","66 and older","Not Working","1145","0.239755543818847","0.22719904198514","0.252312045652554"
"Satisfactory","2019","16-34 y.","Full Time","468","0.199030873634351","0.18292900581344","0.215132741455263"
"Satisfactory","2019","16-34 y.","Part Time","422","0.196772719139437","0.180049501259675","0.213495937019199"
"Satisfactory","2019","16-34 y.","Not Working","482","0.178169747242823","0.165114077213289","0.191225417272358"
"Satisfactory","2019","35-65 y.","Full Time","2497","0.330999266851276","0.320857914003416","0.341140619699135"
"Satisfactory","2019","35-65 y.","Part Time","1597","0.331102246570196","0.318029056442899","0.344175436697493"
"Satisfactory","2019","35-65 y.","Not Working","1084","0.324327468846886","0.309498118536457","0.339156819157315"
"Satisfactory","2019","66 and older","Full Time","67","0.275992063720033","0.217969003837409","0.334015123602657"
"Satisfactory","2019","66 and older","Part Time","233","0.42557016677692","0.386366059654746","0.464774273899094"
"Satisfactory","2019","66 and older","Not Working","1914","0.437853139819885","0.423261744182754","0.452444535457016"
"Poor","2019","16-34 y.","Full Time","129","0.0496608816680633","0.0408998618982928","0.0584219014378337"
"Poor","2019","16-34 y.","Part Time","150","0.0695882135736076","0.0588847675122899","0.0802916596349253"
"Poor","2019","16-34 y.","Not Working","224","0.0918171804489564","0.0819648325680292","0.101669528329884"
"Poor","2019","35-65 y.","Full Time","815","0.116093063409708","0.10918946552009","0.122996661299325"
"Poor","2019","35-65 y.","Part Time","640","0.150991323568106","0.141045226229288","0.160937420906924"
"Poor","2019","35-65 y.","Not Working","787","0.27285157812908","0.258741257107483","0.286961899150677"
"Poor","2019","66 and older","Full Time","25","","",""
"Poor","2019","66 and older","Part Time","62","0.109511966030602","0.0847507301267882","0.134273201934416"
"Poor","2019","66 and older","Not Working","951","0.231995075346503","0.219580579432519","0.244409571260486"
"Bad ","2019","16-34 y.","Full Time","11","","",""
"Bad ","2019","16-34 y.","Part Time","31","0.0170623133932037","0.0116147771305829","0.0225098496558245"
"Bad ","2019","16-34 y.","Not Working","58","0.0180028595489344","0.0134664006619986","0.0225393184358702"
"Bad ","2019","35-65 y.","Full Time","93","0.0140521310335445","0.0115154424616357","0.0165888196054533"
"Bad ","2019","35-65 y.","Part Time","119","0.0256636678394532","0.021270938382897","0.0300563972960094"
"Bad ","2019","35-65 y.","Not Working","305","0.109461864456535","0.0995713289118474","0.119352400001223"
"Bad ","2019","66 and older","Full Time","3","","",""
"Bad ","2019","66 and older","Part Time","16","","",""
"Bad ","2019","66 and older","Not Working","282","0.0642366154417481","0.0570258386300589","0.0714473922534374"
