"m11126","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Bad ","1995","16-34 y.","general elemantary","16","","",""
"Bad ","1995","16-34 y.","middle vocational","20","","",""
"Bad ","1995","16-34 y.","vocational + Abi","4","","",""
"Bad ","1995","16-34 y.","higher vocational","1","","",""
"Bad ","1995","16-34 y.","higher education","1","","",""
"Bad ","1995","35-65 y.","in school","","","",""
"Bad ","1995","35-65 y.","inadequately","24","","",""
"Bad ","1995","35-65 y.","general elemantary","70","0.0643657845011329","0.0498371969442583","0.0788943720580075"
"Bad ","1995","35-65 y.","middle vocational","120","0.0385978493415498","0.0321930609662214","0.0450026377168781"
"Bad ","1995","35-65 y.","vocational + Abi","6","","",""
"Bad ","1995","35-65 y.","higher vocational","12","","",""
"Bad ","1995","35-65 y.","higher education","21","","",""
"Bad ","1995","66 and older","in school","","","",""
"Bad ","1995","66 and older","inadequately","1","","",""
"Bad ","1995","66 and older","general elemantary","66","0.151954283008469","0.120426057729415","0.183482508287522"
"Bad ","1995","66 and older","middle vocational","89","0.112757356858049","0.0900449268676077","0.135469786848491"
"Bad ","1995","66 and older","vocational + Abi","2","","",""
"Bad ","1995","66 and older","higher vocational","9","","",""
"Bad ","1995","66 and older","higher education","14","","",""
"Very good","1996","16-34 y.","in school","96","0.322625940754069","0.26918939850637","0.376062483001768"
"Very good","1996","16-34 y.","inadequately","18","","",""
"Very good","1996","16-34 y.","general elemantary","163","0.176728473452803","0.151353065141834","0.202103881763773"
"Very good","1996","16-34 y.","middle vocational","401","0.154169676289424","0.139680157010189","0.168659195568659"
"Very good","1996","16-34 y.","vocational + Abi","44","0.15275627036306","0.110159515520092","0.195353025206028"
"Very good","1996","16-34 y.","higher vocational","42","0.177539632888828","0.127609585257683","0.227469680519972"
"Very good","1996","16-34 y.","higher education","74","0.162063908442144","0.127028899830182","0.197098917054106"
"Very good","1996","35-65 y.","in school","","","",""
"Very good","1996","35-65 y.","inadequately","18","","",""
"Very good","1996","35-65 y.","general elemantary","38","0.0332394676379776","0.0224172996395947","0.0440616356363604"
"Very good","1996","35-65 y.","middle vocational","198","0.0553805554209421","0.0477726461130456","0.0629884647288386"
"Very good","1996","35-65 y.","vocational + Abi","10","","",""
"Very good","1996","35-65 y.","higher vocational","34","0.062359914678742","0.0403104554724092","0.0844093738850748"
"Very good","1996","35-65 y.","higher education","82","0.0823149872553238","0.0666597909770462","0.0979701835336013"
"Very good","1996","66 and older","in school","","","",""
"Very good","1996","66 and older","inadequately","","","",""
"Very good","1996","66 and older","general elemantary","8","","",""
"Very good","1996","66 and older","middle vocational","17","","",""
"Very good","1996","66 and older","vocational + Abi","2","","",""
"Very good","1996","66 and older","higher vocational","2","","",""
"Very good","1996","66 and older","higher education","4","","",""
"Good","1996","16-34 y.","in school","133","0.437406313508431","0.380702224634455","0.494110402382407"
"Good","1996","16-34 y.","inadequately","63","0.539776234573362","0.448682067071976","0.630870402074748"
"Good","1996","16-34 y.","general elemantary","451","0.532737950779578","0.499546571427987","0.565929330131168"
"Good","1996","16-34 y.","middle vocational","1258","0.532642204195145","0.512622603793664","0.552661804596626"
"Good","1996","16-34 y.","vocational + Abi","159","0.613129742938934","0.555462170109944","0.670797315767924"
"Good","1996","16-34 y.","higher vocational","121","0.522264708321041","0.456997380172457","0.587532036469624"
"Good","1996","16-34 y.","higher education","244","0.593210191688021","0.546507387293807","0.639912996082235"
"Good","1996","35-65 y.","in school","","","",""
"Good","1996","35-65 y.","inadequately","80","0.225735691792388","0.181034079417114","0.270437304167661"
"Good","1996","35-65 y.","general elemantary","285","0.243239259082201","0.217337818553291","0.269140699611111"
"Good","1996","35-65 y.","middle vocational","1259","0.348359697757164","0.332511636050245","0.364207759464083"
"Good","1996","35-65 y.","vocational + Abi","80","0.449515562142863","0.376232037900203","0.522799086385524"
"Good","1996","35-65 y.","higher vocational","184","0.388119382327824","0.343682547496688","0.432556217158961"
"Good","1996","35-65 y.","higher education","557","0.484006250480157","0.455540676501117","0.512471824459197"
"Good","1996","66 and older","in school","","","",""
"Good","1996","66 and older","inadequately","7","","",""
"Good","1996","66 and older","general elemantary","78","0.170185583127831","0.136636825402177","0.203734340853486"
"Good","1996","66 and older","middle vocational","129","0.15225627513866","0.126929596700988","0.177582953576332"
"Good","1996","66 and older","vocational + Abi","5","","",""
"Good","1996","66 and older","higher vocational","13","","",""
"Good","1996","66 and older","higher education","36","0.216634115391212","0.152602378710732","0.280665852071693"
"Satisfactory","1996","16-34 y.","in school","48","0.166886713013333","0.12426436834305","0.209509057683617"
"Satisfactory","1996","16-34 y.","inadequately","23","","",""
"Satisfactory","1996","16-34 y.","general elemantary","194","0.226180353939058","0.198348922490522","0.254011785387595"
"Satisfactory","1996","16-34 y.","middle vocational","561","0.241097846312741","0.223934481665353","0.258261210960129"
"Satisfactory","1996","16-34 y.","vocational + Abi","55","0.165578410073876","0.121566782437596","0.209590037710157"
"Satisfactory","1996","16-34 y.","higher vocational","48","0.229740432607057","0.174774436860106","0.284706428354008"
"Satisfactory","1996","16-34 y.","higher education","89","0.209564024491086","0.170869871880709","0.248258177101462"
"Satisfactory","1996","35-65 y.","in school","","","",""
"Satisfactory","1996","35-65 y.","inadequately","132","0.396715671360743","0.344406341943308","0.449025000778178"
"Satisfactory","1996","35-65 y.","general elemantary","446","0.44731998935076","0.417302537880896","0.477337440820623"
"Satisfactory","1996","35-65 y.","middle vocational","1391","0.406687521364326","0.390348336085376","0.423026706643276"
"Satisfactory","1996","35-65 y.","vocational + Abi","59","0.360088891444176","0.289371514332463","0.430806268555889"
"Satisfactory","1996","35-65 y.","higher vocational","169","0.339324633293287","0.296149980403093","0.38249928618348"
"Satisfactory","1996","35-65 y.","higher education","394","0.316629608174059","0.290133866508508","0.34312534983961"
"Satisfactory","1996","66 and older","in school","","","",""
"Satisfactory","1996","66 and older","inadequately","18","","",""
"Satisfactory","1996","66 and older","general elemantary","183","0.362967035188789","0.320039187227066","0.405894883150511"
"Satisfactory","1996","66 and older","middle vocational","373","0.48794553028485","0.452708273050869","0.523182787518831"
"Satisfactory","1996","66 and older","vocational + Abi","11","","",""
"Satisfactory","1996","66 and older","higher vocational","43","0.53333902681529","0.424694461954026","0.641983591676553"
"Satisfactory","1996","66 and older","higher education","71","0.435414129711223","0.358347602258615","0.51248065716383"
"Poor","1996","16-34 y.","in school","16","","",""
"Poor","1996","16-34 y.","inadequately","8","","",""
"Poor","1996","16-34 y.","general elemantary","52","0.0557940331761494","0.0405248615401835","0.0710632048121152"
"Poor","1996","16-34 y.","middle vocational","146","0.0654837839781001","0.0555578090055369","0.0754097589506633"
"Poor","1996","16-34 y.","vocational + Abi","13","","",""
"Poor","1996","16-34 y.","higher vocational","11","","",""
"Poor","1996","16-34 y.","higher education","16","","",""
"Poor","1996","35-65 y.","in school","","","",""
"Poor","1996","35-65 y.","inadequately","79","0.208593649074708","0.165149753745194","0.252037544404223"
"Poor","1996","35-65 y.","general elemantary","217","0.209832707081796","0.185250328546637","0.234415085616955"
"Poor","1996","35-65 y.","middle vocational","507","0.15020306339068","0.138319266830739","0.162086859950621"
"Poor","1996","35-65 y.","vocational + Abi","22","","",""
"Poor","1996","35-65 y.","higher vocational","64","0.187219637869805","0.151649184169162","0.222790091570448"
"Poor","1996","35-65 y.","higher education","133","0.102403415630906","0.0851343016178561","0.119672529643956"
"Poor","1996","66 and older","in school","","","",""
"Poor","1996","66 and older","inadequately","12","","",""
"Poor","1996","66 and older","general elemantary","149","0.314445864642087","0.272996450818763","0.355895278465412"
"Poor","1996","66 and older","middle vocational","181","0.239961317850115","0.209855750824089","0.27006688487614"
"Poor","1996","66 and older","vocational + Abi","6","","",""
"Poor","1996","66 and older","higher vocational","12","","",""
"Poor","1996","66 and older","higher education","34","0.246223995172615","0.179260845961142","0.313187144384088"
"Bad ","1996","16-34 y.","in school","1","","",""
"Bad ","1996","16-34 y.","inadequately","3","","",""
"Bad ","1996","16-34 y.","general elemantary","8","","",""
"Bad ","1996","16-34 y.","middle vocational","20","","",""
"Bad ","1996","16-34 y.","vocational + Abi","3","","",""
"Bad ","1996","16-34 y.","higher vocational","3","","",""
"Bad ","1996","16-34 y.","higher education","2","","",""
"Bad ","1996","35-65 y.","in school","","","",""
"Bad ","1996","35-65 y.","inadequately","27","","",""
"Bad ","1996","35-65 y.","general elemantary","68","0.0663685768472653","0.051340729727662","0.0813964239668686"
"Bad ","1996","35-65 y.","middle vocational","117","0.0393691620668882","0.0329004982570708","0.0458378258767056"
"Bad ","1996","35-65 y.","vocational + Abi","6","","",""
"Bad ","1996","35-65 y.","higher vocational","11","","",""
"Bad ","1996","35-65 y.","higher education","18","","",""
"Bad ","1996","66 and older","in school","","","",""
"Bad ","1996","66 and older","inadequately","6","","",""
"Bad ","1996","66 and older","general elemantary","64","0.136794272566402","0.106117074829752","0.167471470303052"
"Bad ","1996","66 and older","middle vocational","73","0.0969311839221245","0.0760742470991031","0.117788120745146"
"Bad ","1996","66 and older","vocational + Abi","3","","",""
"Bad ","1996","66 and older","higher vocational","11","","",""
"Bad ","1996","66 and older","higher education","14","","",""
"Very good","1997","16-34 y.","in school","107","0.354119315746722","0.30138959076173","0.406849040731714"
"Very good","1997","16-34 y.","inadequately","18","","",""
"Very good","1997","16-34 y.","general elemantary","161","0.182833084604798","0.157178048554132","0.208488120655464"
"Very good","1997","16-34 y.","middle vocational","349","0.163604540404385","0.148363685679877","0.178845395128893"
"Very good","1997","16-34 y.","vocational + Abi","43","0.192115646720382","0.144411798733851","0.239819494706914"
"Very good","1997","16-34 y.","higher vocational","27","","",""
"Very good","1997","16-34 y.","higher education","68","0.180536822971217","0.143122947741395","0.217950698201039"
"Very good","1997","35-65 y.","in school","","","",""
"Very good","1997","35-65 y.","inadequately","7","","",""
"Very good","1997","35-65 y.","general elemantary","27","","",""
"Very good","1997","35-65 y.","middle vocational","188","0.0573679159006641","0.0496003450212447","0.0651354867800834"
"Very good","1997","35-65 y.","vocational + Abi","7","","",""
"Very good","1997","35-65 y.","higher vocational","32","0.0646624934307992","0.0423336858507359","0.0869913010108626"
"Very good","1997","35-65 y.","higher education","70","0.0636658929905135","0.0498516749305888","0.0774801110504382"
"Very good","1997","66 and older","in school","","","",""
"Very good","1997","66 and older","inadequately","1","","",""
"Very good","1997","66 and older","general elemantary","7","","",""
"Very good","1997","66 and older","middle vocational","12","","",""
"Very good","1997","66 and older","vocational + Abi","","","",""
"Very good","1997","66 and older","higher vocational","1","","",""
"Very good","1997","66 and older","higher education","7","","",""
"Good","1997","16-34 y.","in school","150","0.46610713010788","0.411105636482305","0.521108623733456"
