"m11126","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Satisfactory","1994","Mecklenburg-Western Pomerania","Not Employed","56","0.352900821584014","0.275650342302771","0.430151300865257"
"Satisfactory","1994","Mecklenburg-Western Pomerania","Employed","81","0.320918844588702","0.264818475034748","0.377019214142656"
"Satisfactory","1994","Saxony","Not Employed","174","0.443267714632749","0.395814755817799","0.490720673447698"
"Satisfactory","1994","Saxony","Employed","229","0.329325125986045","0.29478040079493","0.363869851177161"
"Satisfactory","1994","Saxony-Anhalt","Not Employed","86","0.386980248954644","0.32586707898291","0.448093418926377"
"Satisfactory","1994","Saxony-Anhalt","Employed","138","0.322228413817709","0.279660615198009","0.364796212437409"
"Satisfactory","1994","Thuringia","Not Employed","98","0.41121417819514","0.348700892738801","0.473727463651479"
"Satisfactory","1994","Thuringia","Employed","150","0.353737402982455","0.308387208298499","0.39908759766641"
"Poor","1994","Schleswig-Holstein","Not Employed","26","","",""
"Poor","1994","Schleswig-Holstein","Employed","21","","",""
"Poor","1994","Hamburg","Not Employed","15","","",""
"Poor","1994","Hamburg","Employed","10","","",""
"Poor","1994","Lower Saxony","Not Employed","70","0.243604689112161","0.199324269688702","0.28788510853562"
"Poor","1994","Lower Saxony","Employed","57","0.098269611244353","0.0746468236257201","0.121892398862986"
"Poor","1994","Bremen","Not Employed","5","","",""
"Poor","1994","Bremen","Employed","4","","",""
"Poor","1994","North Rhine-Westphalia","Not Employed","176","0.214554521414013","0.187764585185861","0.241344457642165"
"Poor","1994","North Rhine-Westphalia","Employed","206","0.14792500774803","0.130296154018659","0.165553861477402"
"Poor","1994","Hesse","Not Employed","58","0.232040103218648","0.186356330212796","0.277723876224501"
"Poor","1994","Hesse","Employed","69","0.106459658427312","0.0816566429002045","0.131262673954419"
"Poor","1994","Rhineland-Palatinate,Saarland","Not Employed","57","0.228684368202333","0.177926365686115","0.279442370718551"
"Poor","1994","Rhineland-Palatinate,Saarland","Employed","45","0.147613092363151","0.111518515024784","0.183707669701518"
"Poor","1994","Baden-Württemberg","Not Employed","116","0.216535157347345","0.182662607589448","0.250407707105242"
"Poor","1994","Baden-Württemberg","Employed","123","0.100847472305121","0.0835928938501577","0.118102050760085"
"Poor","1994","Bavaria","Not Employed","91","0.210687299345945","0.175120390196307","0.246254208495584"
"Poor","1994","Bavaria","Employed","107","0.0909970788133884","0.0739075531666227","0.108086604460154"
"Poor","1994","Berlin","Not Employed","40","0.197516671369475","0.138530670195627","0.256502672543322"
"Poor","1994","Berlin","Employed","62","0.187160273127989","0.147944065931539","0.226376480324439"
"Poor","1994","Brandenburg","Not Employed","39","0.218247395311903","0.162776204073675","0.273718586550132"
"Poor","1994","Brandenburg","Employed","36","0.0993180029562927","0.0698602084485173","0.128775797464068"
"Poor","1994","Mecklenburg-Western Pomerania","Not Employed","19","","",""
"Poor","1994","Mecklenburg-Western Pomerania","Employed","30","0.100134345703489","0.0640608987322432","0.136207792674736"
"Poor","1994","Saxony","Not Employed","78","0.194680542782967","0.156857852767505","0.23250323279843"
"Poor","1994","Saxony","Employed","45","0.0631338176684617","0.0452572927817592","0.0810103425551642"
"Poor","1994","Saxony-Anhalt","Not Employed","51","0.194713543596532","0.145028410715816","0.244398676477247"
"Poor","1994","Saxony-Anhalt","Employed","44","0.0883113037774184","0.0624655603449378","0.114157047209899"
"Poor","1994","Thuringia","Not Employed","40","0.177898000093826","0.129312352278404","0.226483647909247"
"Poor","1994","Thuringia","Employed","28","","",""
"Bad ","1994","Schleswig-Holstein","Not Employed","5","","",""
"Bad ","1994","Schleswig-Holstein","Employed","2","","",""
"Bad ","1994","Hamburg","Not Employed","9","","",""
"Bad ","1994","Hamburg","Employed","1","","",""
"Bad ","1994","Lower Saxony","Not Employed","33","0.104241729560056","0.0727199514468375","0.135763507673275"
"Bad ","1994","Lower Saxony","Employed","11","","",""
"Bad ","1994","Bremen","Not Employed","8","","",""
"Bad ","1994","Bremen","Employed","1","","",""
"Bad ","1994","North Rhine-Westphalia","Not Employed","60","0.0788464184270808","0.0612590107780102","0.0964338260761515"
"Bad ","1994","North Rhine-Westphalia","Employed","26","","",""
"Bad ","1994","Hesse","Not Employed","25","","",""
"Bad ","1994","Hesse","Employed","19","","",""
"Bad ","1994","Rhineland-Palatinate,Saarland","Not Employed","17","","",""
"Bad ","1994","Rhineland-Palatinate,Saarland","Employed","8","","",""
"Bad ","1994","Baden-Württemberg","Not Employed","40","0.0955398932004348","0.0713651980090245","0.119714588391845"
"Bad ","1994","Baden-Württemberg","Employed","20","","",""
"Bad ","1994","Bavaria","Not Employed","40","0.0810622955910864","0.0572580245444881","0.104866566637685"
"Bad ","1994","Bavaria","Employed","18","","",""
"Bad ","1994","Berlin","Not Employed","16","","",""
"Bad ","1994","Berlin","Employed","5","","",""
"Bad ","1994","Brandenburg","Not Employed","13","","",""
"Bad ","1994","Brandenburg","Employed","5","","",""
"Bad ","1994","Mecklenburg-Western Pomerania","Not Employed","9","","",""
"Bad ","1994","Mecklenburg-Western Pomerania","Employed","4","","",""
"Bad ","1994","Saxony","Not Employed","31","0.0806844573937275","0.0546688310800831","0.106700083707372"
"Bad ","1994","Saxony","Employed","8","","",""
"Bad ","1994","Saxony-Anhalt","Not Employed","17","","",""
"Bad ","1994","Saxony-Anhalt","Employed","4","","",""
"Bad ","1994","Thuringia","Not Employed","16","","",""
"Bad ","1994","Thuringia","Employed","7","","",""
"Very good","1995","Schleswig-Holstein","Not Employed","3","","",""
"Very good","1995","Schleswig-Holstein","Employed","17","","",""
"Very good","1995","Hamburg","Not Employed","2","","",""
"Very good","1995","Hamburg","Employed","12","","",""
"Very good","1995","Lower Saxony","Not Employed","26","","",""
"Very good","1995","Lower Saxony","Employed","73","0.088888650831967","0.0669772838080266","0.110800017855907"
"Very good","1995","Bremen","Not Employed","4","","",""
"Very good","1995","Bremen","Employed","4","","",""
"Very good","1995","North Rhine-Westphalia","Not Employed","99","0.0758956104369058","0.0591080344806065","0.092683186393205"
"Very good","1995","North Rhine-Westphalia","Employed","187","0.0923512900153963","0.0783133802835215","0.106389199747271"
"Very good","1995","Hesse","Not Employed","28","","",""
"Very good","1995","Hesse","Employed","62","0.0918491335079278","0.0688544036654901","0.114843863350365"
"Very good","1995","Rhineland-Palatinate,Saarland","Not Employed","24","","",""
"Very good","1995","Rhineland-Palatinate,Saarland","Employed","53","0.108322968977142","0.0783131379374691","0.138332800016815"
"Very good","1995","Baden-Württemberg","Not Employed","52","0.0527106228002882","0.0352060574334087","0.0702151881671677"
"Very good","1995","Baden-Württemberg","Employed","144","0.0953039332113565","0.0785572075654299","0.112050658857283"
"Very good","1995","Bavaria","Not Employed","54","0.0717863512530528","0.0504067799604973","0.0931659225456083"
"Very good","1995","Bavaria","Employed","156","0.127218207107552","0.107824133568709","0.146612280646396"
"Very good","1995","Berlin","Not Employed","17","","",""
"Very good","1995","Berlin","Employed","27","","",""
"Very good","1995","Brandenburg","Not Employed","19","","",""
"Very good","1995","Brandenburg","Employed","32","0.0860413271916236","0.0576209969894017","0.114461657393845"
"Very good","1995","Mecklenburg-Western Pomerania","Not Employed","11","","",""
"Very good","1995","Mecklenburg-Western Pomerania","Employed","28","","",""
"Very good","1995","Saxony","Not Employed","17","","",""
"Very good","1995","Saxony","Employed","64","0.0889430669313959","0.0676102184271826","0.110275915435609"
"Very good","1995","Saxony-Anhalt","Not Employed","9","","",""
"Very good","1995","Saxony-Anhalt","Employed","35","0.0639935471915528","0.0415302665435712","0.0864568278395345"
"Very good","1995","Thuringia","Not Employed","20","","",""
"Very good","1995","Thuringia","Employed","33","0.0795705480684003","0.0539616510894245","0.105179445047376"
"Good","1995","Schleswig-Holstein","Not Employed","29","","",""
"Good","1995","Schleswig-Holstein","Employed","89","0.476129964755688","0.403770210664855","0.54848971884652"
"Good","1995","Hamburg","Not Employed","16","","",""
"Good","1995","Hamburg","Employed","39","0.516112393899797","0.406603979441169","0.625620808358426"
"Good","1995","Lower Saxony","Not Employed","125","0.266047797869419","0.222634749893597","0.309460845845241"
"Good","1995","Lower Saxony","Employed","310","0.491957214460808","0.453464866835978","0.530449562085637"
"Good","1995","Bremen","Not Employed","12","","",""
"Good","1995","Bremen","Employed","19","","",""
"Good","1995","North Rhine-Westphalia","Not Employed","316","0.283875580947198","0.255294581972608","0.312456579921788"
"Good","1995","North Rhine-Westphalia","Employed","772","0.459072731685752","0.434910766686003","0.483234696685501"
"Good","1995","Hesse","Not Employed","102","0.263407258197962","0.217061398765553","0.309753117630372"
"Good","1995","Hesse","Employed","319","0.540218934631395","0.500538883682157","0.579898985580634"
"Good","1995","Rhineland-Palatinate,Saarland","Not Employed","98","0.271994264041621","0.221471484874415","0.322517043208827"
"Good","1995","Rhineland-Palatinate,Saarland","Employed","191","0.435941891546118","0.388059513801954","0.483824269290282"
"Good","1995","Baden-Württemberg","Not Employed","198","0.284325136015659","0.248988399823317","0.319661872208002"
"Good","1995","Baden-Württemberg","Employed","536","0.427447665679197","0.399233175195617","0.455662156162777"
"Good","1995","Bavaria","Not Employed","171","0.257191919465097","0.220990879483279","0.293392959446915"
"Good","1995","Bavaria","Employed","519","0.456090234664964","0.427101425273584","0.485079044056344"
"Good","1995","Berlin","Not Employed","61","0.273539430294637","0.211759262187851","0.335319598401422"
"Good","1995","Berlin","Employed","158","0.452972659841072","0.402182986539003","0.503762333143141"
"Good","1995","Brandenburg","Not Employed","68","0.314993647132011","0.253046770723734","0.376940523540288"
"Good","1995","Brandenburg","Employed","178","0.4633572707259","0.412819869466795","0.513894671985006"
"Good","1995","Mecklenburg-Western Pomerania","Not Employed","47","0.298061118891381","0.222828490999637","0.373293746783126"
"Good","1995","Mecklenburg-Western Pomerania","Employed","139","0.486900272576716","0.427717717571013","0.546082827582419"
"Good","1995","Saxony","Not Employed","116","0.263739540075513","0.221292121726344","0.306186958424683"
"Good","1995","Saxony","Employed","325","0.478887732185543","0.441450602431956","0.516324861939129"
"Good","1995","Saxony-Anhalt","Not Employed","69","0.246541105204956","0.191436409151204","0.301645801258708"
"Good","1995","Saxony-Anhalt","Employed","212","0.476799636797859","0.430957205157709","0.522642068438008"
"Good","1995","Thuringia","Not Employed","51","0.211533052033104","0.158051383753626","0.265014720312582"
"Good","1995","Thuringia","Employed","198","0.47107569357664","0.423840950694556","0.518310436458723"
"Satisfactory","1995","Schleswig-Holstein","Not Employed","38","0.392214124557616","0.296994970132882","0.48743327898235"
"Satisfactory","1995","Schleswig-Holstein","Employed","54","0.330144712817008","0.262010504464976","0.398278921169039"
"Satisfactory","1995","Hamburg","Not Employed","14","","",""
"Satisfactory","1995","Hamburg","Employed","20","","",""
"Satisfactory","1995","Lower Saxony","Not Employed","143","0.36414580502716","0.316871736433137","0.411419873621183"
"Satisfactory","1995","Lower Saxony","Employed","187","0.291234442970169","0.256253359383903","0.326215526556435"
"Satisfactory","1995","Bremen","Not Employed","18","","",""
"Satisfactory","1995","Bremen","Employed","15","","",""
"Satisfactory","1995","North Rhine-Westphalia","Not Employed","324","0.364430347713627","0.333922751572429","0.394937943854826"
"Satisfactory","1995","North Rhine-Westphalia","Employed","453","0.316551264991127","0.293998641808694","0.33910388817356"
"Satisfactory","1995","Hesse","Not Employed","118","0.378893471870975","0.327851791696458","0.429935152045493"
"Satisfactory","1995","Hesse","Employed","157","0.270978739287324","0.235591271675389","0.30636620689926"
"Satisfactory","1995","Rhineland-Palatinate,Saarland","Not Employed","93","0.331654210113989","0.278199826668054","0.385108593559924"
"Satisfactory","1995","Rhineland-Palatinate,Saarland","Employed","135","0.356774100758287","0.310517053751618","0.403031147764956"
"Satisfactory","1995","Baden-Württemberg","Not Employed","203","0.357668572065482","0.320121082897833","0.395216061233131"
"Satisfactory","1995","Baden-Württemberg","Employed","364","0.362829660166409","0.335407459226881","0.390251861105938"
"Satisfactory","1995","Bavaria","Not Employed","183","0.361742752027193","0.321945610979719","0.401539893074668"
"Satisfactory","1995","Bavaria","Employed","320","0.284999648541501","0.258726213707292","0.311273083375709"
"Satisfactory","1995","Berlin","Not Employed","63","0.327531899326819","0.262489621979151","0.392574176674487"
"Satisfactory","1995","Berlin","Employed","112","0.275544466677734","0.229957927590882","0.321131005764586"
"Satisfactory","1995","Brandenburg","Not Employed","78","0.359421510711739","0.295431906565971","0.423411114857508"
"Satisfactory","1995","Brandenburg","Employed","126","0.344514768881668","0.296353528058951","0.392676009704385"
"Satisfactory","1995","Mecklenburg-Western Pomerania","Not Employed","54","0.456637255544104","0.374708847080373","0.538565664007835"
"Satisfactory","1995","Mecklenburg-Western Pomerania","Employed","76","0.276039959991634","0.223108230399686","0.328971689583582"
"Satisfactory","1995","Saxony","Not Employed","168","0.41383340998828","0.36639051021368","0.461276309762879"
"Satisfactory","1995","Saxony","Employed","237","0.345336910424372","0.309704067971709","0.380969752877034"
"Satisfactory","1995","Saxony-Anhalt","Not Employed","87","0.422590101591585","0.359433910177085","0.485746293006085"
"Satisfactory","1995","Saxony-Anhalt","Employed","149","0.326931812449361","0.28387679269335","0.369986832205373"
"Satisfactory","1995","Thuringia","Not Employed","95","0.421687661678657","0.357017974837795","0.486357348519518"
