"m11126","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Very good","1997","Couple + C. GT 16 ","East Germany","50","0.0725512965154162","0.0539370176709512","0.0911655753598813"
"Very good","1997","Couple + C. LE and GT 16","West Germany","135","0.151699879505735","0.127221171098007","0.176178587913463"
"Very good","1997","Couple + C. LE and GT 16","East Germany","30","0.0731124655216318","0.0471765344072095","0.0990483966360542"
"Good","1997","1-pers.-HH","West Germany","378","0.300279626372133","0.273216218249429","0.327343034494837"
"Good","1997","1-pers.-HH","East Germany","110","0.284635868739012","0.237958188917105","0.331313548560919"
"Good","1997","(Married) couple without C. ","West Germany","887","0.313163845938145","0.295156041650112","0.331171650226179"
"Good","1997","(Married) couple without C. ","East Germany","316","0.294072149131723","0.266682367822728","0.321461930440717"
"Good","1997","Single parent ","West Germany","191","0.390483185561788","0.345803576318405","0.435162794805171"
"Good","1997","Single parent ","East Germany","75","0.394778195056149","0.323370387312011","0.466186002800287"
"Good","1997","Couple + C. LE 16 ","West Germany","1158","0.50858455480402","0.48737376363795","0.529795345970089"
"Good","1997","Couple + C. LE 16 ","East Germany","386","0.521407656533749","0.48471495658122","0.558100356486278"
"Good","1997","Couple + C. GT 16 ","West Germany","675","0.40032568679324","0.376539833236271","0.424111540350209"
"Good","1997","Couple + C. GT 16 ","East Germany","368","0.474591362932591","0.43875803069156","0.510424695173623"
"Good","1997","Couple + C. LE and GT 16","West Germany","378","0.469070199302651","0.435016947534003","0.5031234510713"
"Good","1997","Couple + C. LE and GT 16","East Germany","197","0.530551970789224","0.480829770956083","0.580274170622364"
"Satisfactory","1997","1-pers.-HH","West Germany","381","0.372029431002926","0.343491953123592","0.40056690888226"
"Satisfactory","1997","1-pers.-HH","East Germany","145","0.428588162669497","0.377396932142875","0.47977939319612"
"Satisfactory","1997","(Married) couple without C. ","West Germany","911","0.37867020138509","0.359836311114857","0.397504091655324"
"Satisfactory","1997","(Married) couple without C. ","East Germany","465","0.447548236877929","0.41765667790086","0.477439795854998"
"Satisfactory","1997","Single parent ","West Germany","120","0.268056382958179","0.227489910675074","0.308622855241284"
"Satisfactory","1997","Single parent ","East Germany","50","0.284246364295398","0.218353091441141","0.350139637149655"
"Satisfactory","1997","Couple + C. LE 16 ","West Germany","582","0.309107884768295","0.289500889534057","0.328714880002534"
"Satisfactory","1997","Couple + C. LE 16 ","East Germany","207","0.296036651319522","0.262504929086256","0.329568373552787"
"Satisfactory","1997","Couple + C. GT 16 ","West Germany","496","0.320073038015478","0.297426075232062","0.342720000798895"
"Satisfactory","1997","Couple + C. GT 16 ","East Germany","252","0.341341982405475","0.307316560280898","0.375367404530052"
"Satisfactory","1997","Couple + C. LE and GT 16","West Germany","222","0.284876051773704","0.254076829605114","0.315675273942294"
"Satisfactory","1997","Couple + C. LE and GT 16","East Germany","122","0.302639488884065","0.256869154889651","0.348409822878479"
"Poor","1997","1-pers.-HH","West Germany","193","0.196702065859268","0.173232768943883","0.220171362774653"
"Poor","1997","1-pers.-HH","East Germany","58","0.149614233039265","0.11271687135472","0.18651159472381"
"Poor","1997","(Married) couple without C. ","West Germany","420","0.179891640398782","0.164977800052612","0.194805480744952"
"Poor","1997","(Married) couple without C. ","East Germany","191","0.17887061431189","0.15583197873076","0.20190924989302"
"Poor","1997","Single parent ","West Germany","60","0.160784184773307","0.127142801428273","0.19442556811834"
"Poor","1997","Single parent ","East Germany","24","","",""
"Poor","1997","Couple + C. LE 16 ","West Germany","167","0.0763974299674422","0.0651271987934144","0.08766766114147"
"Poor","1997","Couple + C. LE 16 ","East Germany","43","0.0613894376298474","0.0437575974655954","0.0790212777940995"
"Poor","1997","Couple + C. GT 16 ","West Germany","204","0.125126398672675","0.109064332252814","0.141188465092536"
"Poor","1997","Couple + C. GT 16 ","East Germany","53","0.0710552517698431","0.0526190390476564","0.0894914644920297"
"Poor","1997","Couple + C. LE and GT 16","West Germany","74","0.0807665772687352","0.0621735605668065","0.0993595939706638"
"Poor","1997","Couple + C. LE and GT 16","East Germany","31","0.0739337085929218","0.0478640770934557","0.100003340092388"
"Bad ","1997","1-pers.-HH","West Germany","67","0.0688974847484096","0.0539434726610754","0.0838514968357437"
"Bad ","1997","1-pers.-HH","East Germany","26","","",""
"Bad ","1997","(Married) couple without C. ","West Germany","143","0.0657081948038595","0.0560876555266912","0.0753287340810279"
"Bad ","1997","(Married) couple without C. ","East Germany","46","0.050307581222938","0.037167753752824","0.063447408693052"
"Bad ","1997","Single parent ","West Germany","17","","",""
"Bad ","1997","Single parent ","East Germany","4","","",""
"Bad ","1997","Couple + C. LE 16 ","West Germany","18","","",""
"Bad ","1997","Couple + C. LE 16 ","East Germany","9","","",""
"Bad ","1997","Couple + C. GT 16 ","West Germany","54","0.0289427531496906","0.0208042108333489","0.0370812954660322"
"Bad ","1997","Couple + C. GT 16 ","East Germany","23","","",""
"Bad ","1997","Couple + C. LE and GT 16","West Germany","16","","",""
"Bad ","1997","Couple + C. LE and GT 16","East Germany","7","","",""
"Very good","1998","1-pers.-HH","West Germany","128","0.0784283756652442","0.0640659855709589","0.0927907657595295"
"Very good","1998","1-pers.-HH","East Germany","17","","",""
"Very good","1998","(Married) couple without C. ","West Germany","243","0.0732414490196236","0.0639433495630447","0.0825395484762025"
"Very good","1998","(Married) couple without C. ","East Germany","49","0.0411118628449271","0.0297008082170093","0.0525229174728449"
"Very good","1998","Single parent ","West Germany","79","0.156074141455854","0.125176325594228","0.18697195731748"
"Very good","1998","Single parent ","East Germany","19","","",""
"Very good","1998","Couple + C. LE 16 ","West Germany","263","0.112432103251971","0.0996763412307135","0.125187865273229"
"Very good","1998","Couple + C. LE 16 ","East Germany","87","0.122469635914938","0.0990389792383547","0.145900292591522"
"Very good","1998","Couple + C. GT 16 ","West Germany","244","0.147168112865704","0.130691604399682","0.163644621331727"
"Very good","1998","Couple + C. GT 16 ","East Germany","79","0.116828030197074","0.0943720000024236","0.139284060391724"
"Very good","1998","Couple + C. LE and GT 16","West Germany","163","0.186776688636167","0.160864479019298","0.212688898253035"
"Very good","1998","Couple + C. LE and GT 16","East Germany","38","0.100972015625782","0.070954155705345","0.13098987554622"
"Good","1998","1-pers.-HH","West Germany","467","0.309102185140648","0.284414321597587","0.333790048683709"
"Good","1998","1-pers.-HH","East Germany","142","0.336062619838238","0.290506499681818","0.381618739994658"
"Good","1998","(Married) couple without C. ","West Germany","1106","0.340560874624851","0.323648010723482","0.357473738526221"
"Good","1998","(Married) couple without C. ","East Germany","362","0.296647215998156","0.270395059927028","0.322899372069283"
"Good","1998","Single parent ","West Germany","221","0.402090649841723","0.360347057955039","0.443834241728407"
"Good","1998","Single parent ","East Germany","102","0.506947382497448","0.434709125860145","0.579185639134751"
"Good","1998","Couple + C. LE 16 ","West Germany","1339","0.553267044963746","0.53319221641805","0.573341873509441"
"Good","1998","Couple + C. LE 16 ","East Germany","405","0.529965243568125","0.494293211371898","0.565637275764352"
"Good","1998","Couple + C. GT 16 ","West Germany","708","0.390976200911476","0.368281790552629","0.413670611270322"
"Good","1998","Couple + C. GT 16 ","East Germany","372","0.455728562600588","0.420911052183129","0.490546073018048"
"Good","1998","Couple + C. LE and GT 16","West Germany","398","0.447570648758594","0.41451030428216","0.480630993235027"
"Good","1998","Couple + C. LE and GT 16","East Germany","202","0.500965660687513","0.451150469335536","0.550780852039491"
"Satisfactory","1998","1-pers.-HH","West Germany","412","0.325366877580011","0.300337729898308","0.350396025261714"
"Satisfactory","1998","1-pers.-HH","East Germany","163","0.410096174303344","0.362660341408387","0.457532007198302"
"Satisfactory","1998","(Married) couple without C. ","West Germany","1038","0.350999107710429","0.33396544373674","0.368032771684118"
"Satisfactory","1998","(Married) couple without C. ","East Germany","485","0.423767045661334","0.395366880230711","0.452167211091957"
"Satisfactory","1998","Single parent ","West Germany","148","0.291198350022755","0.252520086227037","0.329876613818473"
"Satisfactory","1998","Single parent ","East Germany","39","0.240059853545446","0.17834515072673","0.301774556364162"
"Satisfactory","1998","Couple + C. LE 16 ","West Germany","578","0.260937007263926","0.243204546211049","0.278669468316802"
"Satisfactory","1998","Couple + C. LE 16 ","East Germany","213","0.284226242575137","0.251988906745838","0.316463578404435"
"Satisfactory","1998","Couple + C. GT 16 ","West Germany","548","0.321195875558258","0.299479675870887","0.342912075245629"
"Satisfactory","1998","Couple + C. GT 16 ","East Germany","248","0.324106397103415","0.291385907947582","0.356826886259248"
"Satisfactory","1998","Couple + C. LE and GT 16","West Germany","217","0.267746293315561","0.238306773244887","0.297185813386234"
"Satisfactory","1998","Couple + C. LE and GT 16","East Germany","111","0.307946922134663","0.261953021287619","0.353940822981707"
"Poor","1998","1-pers.-HH","West Germany","230","0.186799377005673","0.165977871689643","0.207620882321702"
"Poor","1998","1-pers.-HH","East Germany","67","0.144419515113348","0.110518208145762","0.178320822080934"
"Poor","1998","(Married) couple without C. ","West Germany","498","0.190663797362314","0.176644345772555","0.204683248952073"
"Poor","1998","(Married) couple without C. ","East Germany","194","0.178268895896597","0.156272026103046","0.200265765690148"
"Poor","1998","Single parent ","West Germany","63","0.117502615096651","0.0900874644999038","0.144917765693399"
"Poor","1998","Single parent ","East Germany","19","","",""
"Poor","1998","Couple + C. LE 16 ","West Germany","151","0.0633823727381087","0.0535439414234747","0.0732208040527427"
"Poor","1998","Couple + C. LE 16 ","East Germany","44","0.060449050814789","0.0434159357018955","0.0774821659276825"
"Poor","1998","Couple + C. GT 16 ","West Germany","213","0.106535866447077","0.092187148687173","0.120884584206981"
"Poor","1998","Couple + C. GT 16 ","East Germany","72","0.0839854795312455","0.0645949307621872","0.103376028300304"
"Poor","1998","Couple + C. LE and GT 16","West Germany","78","0.0875580755117049","0.0687653866964867","0.106350764326923"
"Poor","1998","Couple + C. LE and GT 16","East Germany","28","","",""
"Bad ","1998","1-pers.-HH","West Germany","109","0.100303184608424","0.0842548114631091","0.116351557753739"
"Bad ","1998","1-pers.-HH","East Germany","24","","",""
"Bad ","1998","(Married) couple without C. ","West Germany","131","0.0445347712827821","0.037172878656091","0.0518966639094733"
"Bad ","1998","(Married) couple without C. ","East Germany","73","0.060204979598986","0.0465342715002505","0.0738756876977215"
"Bad ","1998","Single parent ","West Germany","19","","",""
"Bad ","1998","Single parent ","East Germany","5","","",""
"Bad ","1998","Couple + C. LE 16 ","West Germany","25","","",""
"Bad ","1998","Couple + C. LE 16 ","East Germany","3","","",""
"Bad ","1998","Couple + C. GT 16 ","West Germany","63","0.0341239442174849","0.0256805528144342","0.0425673356205357"
"Bad ","1998","Couple + C. GT 16 ","East Germany","15","","",""
"Bad ","1998","Couple + C. LE and GT 16","West Germany","13","","",""
"Bad ","1998","Couple + C. LE and GT 16","East Germany","8","","",""
"Very good","1999","1-pers.-HH","West Germany","123","0.0808026774836275","0.0658021781679396","0.0958031767993155"
"Very good","1999","1-pers.-HH","East Germany","22","","",""
"Very good","1999","(Married) couple without C. ","West Germany","216","0.0644205237310929","0.0555719169227952","0.0732691305393905"
"Very good","1999","(Married) couple without C. ","East Germany","45","0.0329167554710137","0.0227237959468183","0.0431097149952092"
"Very good","1999","Single parent ","West Germany","64","0.127761202634424","0.0986460147033812","0.156876390565466"
"Very good","1999","Single parent ","East Germany","21","","",""
"Very good","1999","Couple + C. LE 16 ","West Germany","263","0.108751118397541","0.0960663430930954","0.121435893701987"
"Very good","1999","Couple + C. LE 16 ","East Germany","65","0.0927718617500796","0.0715810187092611","0.113962704790898"
"Very good","1999","Couple + C. GT 16 ","West Germany","215","0.123233742989187","0.107789017263455","0.138678468714918"
"Very good","1999","Couple + C. GT 16 ","East Germany","58","0.0777219023607222","0.05872475110412","0.0967190536173243"
"Very good","1999","Couple + C. LE and GT 16","West Germany","133","0.181951422400428","0.155031310312056","0.208871534488801"
"Very good","1999","Couple + C. LE and GT 16","East Germany","37","0.119745698002278","0.0867535448889291","0.152737851115627"
