"m11126","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Very good","2012","Part Time","no migration background","744","0.127575694378302","0.119274127994816","0.135877260761788","1"
"Very good","2012","Full Time","no migration background","944","0.107457955380422","0.101011546390435","0.113904364370409","1"
"Very good","2012","Full Time","direct migration background","147","0.129489040635418","0.10937219745835","0.149605883812485","1"
"Very good","2012","Full Time","indirect migration background","79","0.209303037570514","0.173609415659866","0.244996659481163","1"
"Very good","2012","Part Time","direct migration background","105","0.122249174626926","0.099869345593541","0.14462900366031","1"
"Very good","2012","Part Time","indirect migration background","82","0.221641018151828","0.182831630380042","0.260450405923613","1"
"Very good","2012","Not Working","no migration background","738","0.0665613505259913","0.0613347311359192","0.0717879699160633","1"
"Very good","2012","Not Working","direct migration background","117","0.0761274864250414","0.0609766493477325","0.0912783235023503","1"
"Very good","2012","Not Working","indirect migration background","118","0.274095361052091","0.232129720655653","0.316061001448529","1"
"Bad ","2013","Full Time","no migration background","122","0.0166871347531752","0.0139291861480218","0.0194450833583285","5"
"Bad ","2013","Full Time","direct migration background","11","","","","5"
"Bad ","2013","Full Time","indirect migration background","5","","","","5"
"Bad ","2013","Part Time","no migration background","144","0.0247575532209176","0.0208225523013499","0.0286925541404854","5"
"Bad ","2013","Part Time","direct migration background","22","","","","5"
"Bad ","2013","Part Time","indirect migration background","9","","","","5"
"Bad ","2013","Not Working","no migration background","544","0.0822427233200015","0.0763528009968898","0.0881326456431132","5"
"Bad ","2013","Not Working","direct migration background","221","0.0592787304951616","0.0525189247116039","0.0660385362787194","5"
"Bad ","2013","Not Working","indirect migration background","25","","","","5"
"Good","2013","Full Time","direct migration background","433","0.444883947873061","0.413349214410879","0.476418681335244","2"
"Good","2013","Full Time","indirect migration background","223","0.440664672118282","0.396297086565747","0.485032257670817","2"
"Good","2013","Part Time","indirect migration background","199","0.530109527595737","0.481621779924619","0.578597275266854","2"
"Good","2013","Not Working","direct migration background","1805","0.336540345392799","0.323014011092428","0.35006667969317","2"
"Good","2013","Not Working","no migration background","2469","0.260822786040366","0.251409441432865","0.270236130647868","2"
"Good","2013","Full Time","no migration background","3892","0.458656273118816","0.447928004358344","0.469384541879287","2"
"Good","2013","Part Time","no migration background","2634","0.403114895209909","0.390692810876869","0.415536979542948","2"
"Good","2013","Part Time","direct migration background","316","0.381462603892761","0.347417577135124","0.415507630650397","2"
"Good","2013","Not Working","indirect migration background","557","0.410964024518019","0.384689364441756","0.437238684594281","2"
"Poor","2013","Full Time","indirect migration background","33","0.0688782001275698","0.0462463689339346","0.0915100313212051","4"
"Poor","2013","Part Time","indirect migration background","39","0.0908683125445223","0.0629447699368559","0.118791855152189","4"
"Poor","2013","Not Working","direct migration background","627","0.161943982720332","0.151398335917854","0.17248962952281","4"
"Poor","2013","Full Time","direct migration background","112","0.127037444514783","0.105905591270974","0.148169297758592","4"
"Poor","2013","Not Working","no migration background","1617","0.215928181304107","0.207106944244555","0.22474941836366","4"
"Poor","2013","Full Time","no migration background","796","0.0989851687705454","0.0925553244866384","0.105415013054452","4"
"Poor","2013","Part Time","no migration background","746","0.131776393807817","0.123210567103304","0.14034222051233","4"
"Poor","2013","Part Time","direct migration background","112","0.143430570762865","0.118863868464546","0.167997273061183","4"
"Poor","2013","Not Working","indirect migration background","92","0.0589143303787944","0.0463398703063018","0.0714887904512871","4"
"Satisfactory","2013","Full Time","direct migration background","274","0.292494397269334","0.263627665207719","0.321361129330949","3"
"Satisfactory","2013","Full Time","indirect migration background","147","0.322273226386449","0.280507985777551","0.364038466995348","3"
"Satisfactory","2013","Part Time","no migration background","1799","0.326855658119858","0.314977016403655","0.338734299836061","3"
"Satisfactory","2013","Part Time","indirect migration background","101","0.214738514787394","0.174844016526396","0.254633013048392","3"
"Satisfactory","2013","Not Working","no migration background","2984","0.374824736612889","0.364446778278861","0.385202694946917","3"
"Satisfactory","2013","Full Time","no migration background","2583","0.318345418206684","0.308315880798888","0.32837495561448","3"
"Satisfactory","2013","Part Time","direct migration background","244","0.310174744279871","0.277754410913902","0.342595077645841","3"
"Satisfactory","2013","Not Working","indirect migration background","241","0.191413025721714","0.170403637426044","0.212422414017385","3"
"Satisfactory","2013","Not Working","direct migration background","1110","0.267106731013958","0.254441384618487","0.279772077409429","3"
"Very good","2013","Part Time","no migration background","667","0.113495499641498","0.105462745537374","0.121528253745623","1"
"Very good","2013","Not Working","no migration background","744","0.0661815727226355","0.0608519475181717","0.0715111979270993","1"
"Very good","2013","Not Working","direct migration background","925","0.175130210377749","0.164250244751789","0.186010176003709","1"
"Very good","2013","Full Time","no migration background","894","0.10732600515078","0.100661800191252","0.113990210110308","1"
"Very good","2013","Full Time","direct migration background","124","0.124494747317505","0.103544999683536","0.145444494951475","1"
"Very good","2013","Full Time","indirect migration background","73","0.162010738226632","0.129082637615944","0.194938838837319","1"
"Very good","2013","Part Time","direct migration background","88","0.127032961061172","0.103692907505631","0.150373014616712","1"
"Very good","2013","Part Time","indirect migration background","59","0.152329909365033","0.117419341912492","0.187240476817573","1"
"Very good","2013","Not Working","indirect migration background","432","0.321144878699203","0.296210224891939","0.346079532506467","1"
"Bad ","2014","Full Time","no migration background","92","0.0107541980188083","0.00844725493606017","0.0130611411015563","5"
"Bad ","2014","Full Time","direct migration background","29","","","","5"
"Bad ","2014","Full Time","indirect migration background","12","","","","5"
"Bad ","2014","Part Time","no migration background","112","0.0228292270488118","0.0188551248216886","0.026803329275935","5"
"Bad ","2014","Part Time","direct migration background","39","0.0328358516151168","0.024032055750811","0.0416396474794226","5"
"Bad ","2014","Part Time","indirect migration background","8","","","","5"
"Bad ","2014","Not Working","no migration background","509","0.0775547179204785","0.0715195009594481","0.0835899348815088","5"
"Bad ","2014","Not Working","direct migration background","137","0.0839399376907977","0.0709922732637562","0.0968876021178393","5"
"Bad ","2014","Not Working","indirect migration background","16","","","","5"
"Good","2014","Full Time","direct migration background","879","0.456067871121271","0.433334977062195","0.478800765180347","2"
"Good","2014","Full Time","no migration background","3677","0.464066817614234","0.452912542835839","0.47522109239263","2"
"Good","2014","Full Time","indirect migration background","346","0.47394538767712","0.437217285867112","0.510673489487129","2"
"Good","2014","Part Time","no migration background","2328","0.412722575427317","0.399622947451957","0.425822203402677","2"
"Good","2014","Part Time","direct migration background","663","0.41329982095738","0.38897293910293","0.43762670281183","2"
"Good","2014","Part Time","indirect migration background","254","0.437609559995131","0.396775841838628","0.478443278151635","2"
"Good","2014","Not Working","no migration background","2189","0.249327490677571","0.23956571535075","0.259089266004392","2"
"Good","2014","Not Working","direct migration background","554","0.28527537275724","0.264191681245935","0.306359064268544","2"
"Good","2014","Not Working","indirect migration background","265","0.388425585271099","0.351014279926868","0.425836890615329","2"
"Poor","2014","Full Time","direct migration background","147","0.0841072208044531","0.0714392634842136","0.0967751781246927","4"
"Poor","2014","Full Time","no migration background","763","0.108135738051263","0.101189818284814","0.115081657817712","4"
"Poor","2014","Full Time","indirect migration background","47","0.0584241866488298","0.0411720495296172","0.0756763237680425","4"
"Poor","2014","Part Time","no migration background","707","0.133263094899583","0.124220214471073","0.142305975328092","4"
"Poor","2014","Part Time","direct migration background","204","0.129940358819931","0.113329493011863","0.146551224627999","4"
"Poor","2014","Part Time","indirect migration background","51","0.0958632658834996","0.0716306817584826","0.120095850008516","4"
"Poor","2014","Not Working","no migration background","1540","0.228382300770705","0.218910102473063","0.237854499068347","4"
"Poor","2014","Not Working","direct migration background","362","0.227049640396999","0.207489077428797","0.246610203365202","4"
"Poor","2014","Not Working","indirect migration background","46","0.0837976334115766","0.0625291817473946","0.105066085075759","4"
"Satisfactory","2014","Full Time","direct migration background","513","0.285203844418301","0.264595816959649","0.305811871876953","3"
"Satisfactory","2014","Full Time","indirect migration background","167","0.247134750090974","0.215406621946269","0.278862878235679","3"
"Satisfactory","2014","Full Time","no migration background","2364","0.306659810527101","0.29634651705378","0.316973104000422","3"
"Satisfactory","2014","Part Time","no migration background","1727","0.324150852152444","0.31169691512514","0.336604789179749","3"
"Satisfactory","2014","Part Time","direct migration background","464","0.28085135295576","0.258649290446728","0.303053415464791","3"
"Satisfactory","2014","Part Time","indirect migration background","156","0.266906098116422","0.230496522807386","0.303315673425458","3"
"Satisfactory","2014","Not Working","no migration background","2702","0.37974116090152","0.368790286780737","0.390692035022302","3"
"Satisfactory","2014","Not Working","direct migration background","504","0.315147531013682","0.293455480534661","0.336839581492703","3"
"Satisfactory","2014","Not Working","indirect migration background","130","0.196547477836999","0.166044787911355","0.227050167762642","3"
"Very good","2014","Part Time","no migration background","552","0.107034250471844","0.0988082830890997","0.115260217854589","1"
"Very good","2014","Full Time","no migration background","783","0.110383435788593","0.103374547444876","0.117392324132311","1"
"Very good","2014","Full Time","direct migration background","276","0.156436139631781","0.139855733638199","0.173016545625364","1"
"Very good","2014","Full Time","indirect migration background","138","0.205715304267449","0.175982195799824","0.235448412735075","1"
"Very good","2014","Part Time","direct migration background","204","0.143072615651813","0.125774611528918","0.160370619774707","1"
"Very good","2014","Part Time","indirect migration background","98","0.182232133182492","0.150457242740109","0.214007023624874","1"
"Very good","2014","Not Working","no migration background","605","0.0649943297297251","0.0594319155184308","0.0705567439410195","1"
"Very good","2014","Not Working","direct migration background","205","0.0885875181412816","0.075320024372649","0.101855011909914","1"
"Very good","2014","Not Working","indirect migration background","195","0.314071899104206","0.278444991203403","0.349698807005008","1"
"Bad ","2015","Full Time","no migration background","88","0.0120123220271777","0.00950293265026736","0.0145217114040881","5"
"Bad ","2015","Full Time","direct migration background","14","","","","5"
"Bad ","2015","Full Time","indirect migration background","6","","","","5"
"Bad ","2015","Part Time","no migration background","111","0.0248491696655849","0.0206279461871442","0.0290703931440256","5"
"Bad ","2015","Part Time","direct migration background","33","0.0236129693015594","0.0155814237897454","0.0316445148133733","5"
"Bad ","2015","Part Time","indirect migration background","8","","","","5"
"Bad ","2015","Not Working","no migration background","483","0.0812996729925127","0.074993130055631","0.0876062159293944","5"
"Bad ","2015","Not Working","direct migration background","152","0.0926513155990309","0.0822673658014709","0.103035265396591","5"
"Bad ","2015","Not Working","indirect migration background","11","","","","5"
"Good","2015","Full Time","direct migration background","785","0.486795084209035","0.462455728399731","0.511134440018338","2"
"Good","2015","Not Working","no migration background","2097","0.260239945773922","0.250115006196723","0.270364885351122","2"
"Good","2015","Full Time","no migration background","3416","0.456308770937133","0.444835575812114","0.467781966062153","2"
"Good","2015","Full Time","indirect migration background","319","0.460635208649081","0.422521143856581","0.498749273441581","2"
"Good","2015","Part Time","no migration background","2222","0.405857464502575","0.392541316960939","0.41917361204421","2"
"Good","2015","Part Time","direct migration background","591","0.397591334351497","0.371704622902382","0.423478045800611","2"
"Good","2015","Part Time","indirect migration background","233","0.451446252845041","0.409199133085323","0.493693372604759","2"
"Good","2015","Not Working","indirect migration background","260","0.453790229707966","0.414538287009384","0.493042172406547","2"
"Good","2015","Not Working","direct migration background","1137","0.300988579871654","0.284561255900728","0.317415903842579","2"
"Poor","2015","Full Time","direct migration background","149","0.094201058630027","0.0799766447629586","0.108425472497095","4"
"Poor","2015","Not Working","no migration background","1500","0.229390641593603","0.219688558060403","0.239092725126803","4"
"Poor","2015","Full Time","no migration background","712","0.101995552006489","0.0950243339385024","0.108966770074476","4"
"Poor","2015","Full Time","indirect migration background","45","0.0510282276523768","0.0342015918239853","0.0678548634807683","4"
"Poor","2015","Part Time","no migration background","640","0.131952285898699","0.122774735780087","0.14112983601731","4"
"Poor","2015","Part Time","direct migration background","178","0.124186255282591","0.106741878178776","0.141630632386406","4"
"Poor","2015","Part Time","indirect migration background","65","0.114250694065951","0.0872441308591342","0.141257257272768","4"
"Poor","2015","Not Working","indirect migration background","61","0.0995767733379521","0.0759689349866467","0.123184611689257","4"
"Poor","2015","Not Working","direct migration background","400","0.185069453163184","0.171161047565428","0.198977858760941","4"
"Satisfactory","2015","Full Time","direct migration background","437","0.252004337392046","0.230862431692553","0.273146243091538","3"
"Satisfactory","2015","Full Time","indirect migration background","172","0.29548522698482","0.260597044536711","0.330373409432929","3"
"Satisfactory","2015","Full Time","no migration background","2315","0.325195268351524","0.314404807921958","0.335985728781091","3"
"Satisfactory","2015","Part Time","no migration background","1724","0.331259451105903","0.318496254050874","0.344022648160933","3"
"Satisfactory","2015","Part Time","direct migration background","406","0.317732412316594","0.293104876896615","0.342359947736573","3"
"Satisfactory","2015","Part Time","indirect migration background","136","0.212519761779973","0.177789826122215","0.24724969743773","3"
"Satisfactory","2015","Not Working","no migration background","2581","0.363493106878296","0.352393447094508","0.374592766662085","3"
"Satisfactory","2015","Not Working","direct migration background","606","0.262985577718677","0.247218411828303","0.278752743609051","3"
"Satisfactory","2015","Not Working","indirect migration background","122","0.183913508767726","0.153369308187546","0.214457709347907","3"
"Very good","2015","Part Time","no migration background","527","0.106081628827239","0.0977310702285678","0.11443218742591","1"
"Very good","2015","Full Time","no migration background","709","0.104488086677676","0.0974420016416787","0.111534171713673","1"
"Very good","2015","Full Time","direct migration background","235","0.160290178801871","0.142424946949928","0.178155410653814","1"
"Very good","2015","Full Time","indirect migration background","115","0.183169594805671","0.153592327504551","0.212746862106791","1"
"Very good","2015","Part Time","direct migration background","165","0.136877028747759","0.118696167827416","0.155057889668102","1"
"Very good","2015","Part Time","indirect migration background","91","0.197305904981349","0.163520466318392","0.231091343644306","1"
"Very good","2015","Not Working","no migration background","553","0.0655766327616655","0.0598643930575852","0.0712888724657458","1"
"Very good","2015","Not Working","direct migration background","700","0.158305073647454","0.145232098083999","0.171378049210909","1"
"Very good","2015","Not Working","indirect migration background","164","0.245146834189947","0.211231333064398","0.279062335315495","1"
"Bad ","2016","Full Time","no migration background","93","0.0156771273494404","0.01270861124911","0.0186456434497707","5"
"Bad ","2016","Full Time","direct migration background","26","","","","5"
"Bad ","2016","Full Time","indirect migration background","6","","","","5"
"Bad ","2016","Part Time","no migration background","110","0.0225466798302884","0.0183900690181438","0.0267032906424331","5"
"Bad ","2016","Part Time","direct migration background","50","0.0236063740372066","0.016045891893559","0.0311668561808542","5"
"Bad ","2016","Part Time","indirect migration background","9","","","","5"
"Bad ","2016","Not Working","no migration background","455","0.0784278661119327","0.0719875808593478","0.0848681513645177","5"
"Bad ","2016","Not Working","direct migration background","294","0.0885202028110516","0.081320870463028","0.0957195351590753","5"
"Bad ","2016","Not Working","indirect migration background","16","","","","5"
"Good","2016","Full Time","direct migration background","850","0.443780466860933","0.420967534429749","0.466593399292117","2"
"Good","2016","Part Time","indirect migration background","235","0.426261916112123","0.3837567688704","0.468767063353847","2"
"Good","2016","Not Working","no migration background","1941","0.26640930469341","0.25581903942372","0.276999569963099","2"
"Good","2016","Full Time","no migration background","3128","0.460770217035941","0.448858715456034","0.472681718615848","2"
"Good","2016","Part Time","direct migration background","685","0.448571695476516","0.423804157213575","0.473339233739457","2"
"Good","2016","Not Working","indirect migration background","211","0.385681946291905","0.344358571626225","0.427005320957585","2"
"Good","2016","Full Time","indirect migration background","289","0.507909380268021","0.468963466663378","0.546855293872664","2"
"Good","2016","Part Time","no migration background","2102","0.417153337929189","0.403347109034024","0.430959566824355","2"
"Good","2016","Not Working","direct migration background","1923","0.286112227980947","0.274657608141815","0.297566847820079","2"
"Poor","2016","Full Time","direct migration background","196","0.0941988413935088","0.0807862368142438","0.107611445972774","4"
"Poor","2016","Part Time","indirect migration background","58","0.0924284571165989","0.0675347425272318","0.117322171705966","4"
"Poor","2016","Full Time","no migration background","695","0.105046011144405","0.0977189888310893","0.112373033457721","4"
"Poor","2016","Part Time","direct migration background","190","0.122321431712065","0.106004390638034","0.138638472786096","4"
"Poor","2016","Not Working","no migration background","1365","0.228325375041745","0.218269973067327","0.238380777016163","4"
"Poor","2016","Not Working","indirect migration background","55","0.11325405017476","0.0863504150483881","0.140157685301131","4"
"Poor","2016","Full Time","indirect migration background","49","0.0516993167131178","0.0344504061882508","0.0689482272379848","4"
"Poor","2016","Part Time","no migration background","588","0.138446172783386","0.128776055614207","0.148116289952565","4"
"Poor","2016","Not Working","direct migration background","761","0.233771203800347","0.223044352992034","0.244498054608661","4"
"Satisfactory","2016","Full Time","direct migration background","428","0.292745095105681","0.271851811359192","0.31363837885217","3"
"Satisfactory","2016","Full Time","indirect migration background","187","0.282138935508718","0.247080062843175","0.317197808174261","3"
"Satisfactory","2016","Part Time","indirect migration background","123","0.244495533924448","0.207555235258484","0.281435832590412","3"
"Satisfactory","2016","Not Working","indirect migration background","115","0.21158397034983","0.176909998644572","0.246257942055088","3"
"Satisfactory","2016","Full Time","no migration background","2153","0.325300372517215","0.314105094252574","0.336495650781857","3"
"Satisfactory","2016","Part Time","direct migration background","400","0.268985058061785","0.246902489520294","0.291067626603276","3"
"Satisfactory","2016","Part Time","no migration background","1600","0.31680653026399","0.303780293525066","0.329832767002915","3"
"Satisfactory","2016","Not Working","no migration background","2436","0.367680879925232","0.356130163621992","0.379231596228472","3"
"Satisfactory","2016","Not Working","direct migration background","1099","0.255459365950135","0.244405794664891","0.26651293723538","3"
"Very good","2016","Part Time","no migration background","500","0.105047279193146","0.0964622356641304","0.113632322722161","1"
"Very good","2016","Not Working","no migration background","497","0.0591565742276809","0.0535050522311558","0.0648080962242061","1"
"Very good","2016","Full Time","indirect migration background","102","0.151654751439723","0.123712553637466","0.17959694924198","1"
"Very good","2016","Part Time","indirect migration background","95","0.224867805161805","0.188984044822604","0.260751565501006","1"
"Very good","2016","Not Working","indirect migration background","136","0.261620786998771","0.224307772119609","0.298933801877933","1"
"Very good","2016","Full Time","no migration background","658","0.0932062719529979","0.0862590016006389","0.100153542305357","1"
"Very good","2016","Full Time","direct migration background","322","0.154277060645609","0.137691176100379","0.170862945190839","1"
"Very good","2016","Part Time","direct migration background","224","0.136515440712427","0.119417627909397","0.153613253515457","1"
"Very good","2016","Not Working","direct migration background","1903","0.136136999457518","0.127445233514098","0.144828765400939","1"
"Bad ","2017","Full Time","no migration background","116","0.0151967648690232","0.0125135161169577","0.0178800136210887","5"
"Bad ","2017","Full Time","direct migration background","23","","","","5"
"Bad ","2017","Full Time","indirect migration background","6","","","","5"
"Bad ","2017","Part Time","no migration background","120","0.0226335311978399","0.0187342378218313","0.0265328245738485","5"
"Bad ","2017","Part Time","direct migration background","45","0.0355510449647549","0.026581104510125","0.0445209854193847","5"
"Bad ","2017","Part Time","indirect migration background","7","","","","5"
"Bad ","2017","Not Working","no migration background","450","0.0731882533806658","0.067128461012293","0.0792480457490386","5"
"Bad ","2017","Not Working","direct migration background","270","0.0621375483881305","0.0564370000823749","0.0678380966938861","5"
"Bad ","2017","Not Working","indirect migration background","14","","","","5"
"Good","2017","Full Time","indirect migration background","313","0.472314845128239","0.434053304511864","0.510576385744614","2"
"Good","2017","Full Time","no migration background","3680","0.454607485157127","0.443685954517925","0.465529015796329","2"
"Good","2017","Full Time","direct migration background","848","0.463553804613103","0.440693966262907","0.486413642963299","2"
"Good","2017","Part Time","no migration background","2371","0.409970119574452","0.397075927317074","0.422864311831831","2"
"Good","2017","Part Time","direct migration background","705","0.415276473473518","0.391405633611238","0.439147313335798","2"
"Good","2017","Part Time","indirect migration background","264","0.476406225295458","0.436804561084224","0.516007889506692","2"
"Good","2017","Not Working","indirect migration background","205","0.370288538133948","0.33071626387268","0.409860812395216","2"
"Good","2017","Not Working","direct migration background","2338","0.284592113946408","0.273936995275447","0.295247232617369","2"
"Good","2017","Not Working","no migration background","2067","0.25601286384539","0.245858449168784","0.266167278521995","2"
"Poor","2017","Full Time","direct migration background","178","0.0979092616805666","0.0842855013430579","0.111533022018075","4"
"Poor","2017","Full Time","no migration background","789","0.102304947649463","0.0956579830576316","0.108951912241294","4"
"Poor","2017","Full Time","indirect migration background","53","0.081012357472018","0.0601006407180104","0.101924074226026","4"
"Poor","2017","Part Time","no migration background","699","0.133101874395472","0.124196398060837","0.142007350730106","4"
"Poor","2017","Part Time","direct migration background","198","0.123373727701144","0.107442753440924","0.139304701961364","4"
"Poor","2017","Part Time","indirect migration background","63","0.0979325880798771","0.0743652463764432","0.121499929783311","4"
"Poor","2017","Not Working","no migration background","1389","0.228492126161476","0.218723194119731","0.238261058203221","4"
"Poor","2017","Not Working","indirect migration background","64","0.110343262193448","0.0846668568920278","0.136019667494869","4"
"Poor","2017","Not Working","direct migration background","804","0.227946216316239","0.218039950657966","0.237852481974511","4"
"Satisfactory","2017","Full Time","direct migration background","474","0.280008072721088","0.259425053242923","0.300591092199254","3"
"Satisfactory","2017","Full Time","no migration background","2522","0.320571674643618","0.310335326970922","0.330808022316315","3"
"Satisfactory","2017","Full Time","indirect migration background","191","0.285534181928041","0.250918013300522","0.320150350555559","3"
"Satisfactory","2017","Part Time","no migration background","1744","0.321328124973656","0.309085195941098","0.333571054006215","3"
"Satisfactory","2017","Part Time","direct migration background","449","0.307011787718191","0.284667619090759","0.329355956345623","3"
"Satisfactory","2017","Part Time","indirect migration background","166","0.209733968345871","0.177452853090837","0.242015083600906","3"
"Satisfactory","2017","Not Working","no migration background","2638","0.381996223026603","0.37069133183406","0.393301114219146","3"
"Satisfactory","2017","Not Working","indirect migration background","107","0.179935963721191","0.148456092506852","0.21141583493553","3"
"Satisfactory","2017","Not Working","direct migration background","1246","0.282488950975006","0.271857683907358","0.293120218042655","3"
"Very good","2017","Full Time","no migration background","878","0.107319127680768","0.100530260496448","0.114107994865088","1"
"Very good","2017","Full Time","direct migration background","305","0.14666619739428","0.130448675753292","0.162883719035268","1"
"Very good","2017","Full Time","indirect migration background","91","0.155508258082693","0.127734563927582","0.183281952237804","1"
"Very good","2017","Part Time","no migration background","655","0.112966349858579","0.104667352392707","0.121265347324452","1"
"Very good","2017","Part Time","direct migration background","240","0.118786966142392","0.10311409357028","0.134459838714504","1"
"Very good","2017","Part Time","indirect migration background","111","0.211615093566972","0.179228150572652","0.244002036561292","1"
"Very good","2017","Not Working","no migration background","552","0.0603105335858658","0.0547715503296758","0.0658495168420558","1"
"Very good","2017","Not Working","direct migration background","2231","0.142835170374217","0.134572512914933","0.1510978278335","1"
"Very good","2017","Not Working","indirect migration background","182","0.308120866283938","0.270283077531623","0.345958655036254","1"
"Bad ","2018","Full Time","no migration background","73","0.0102423567231144","0.00797409471213795","0.0125106187340909","5"
"Bad ","2018","Full Time","direct migration background","21","","","","5"
"Bad ","2018","Full Time","indirect migration background","12","","","","5"
"Bad ","2018","Part Time","no migration background","121","0.0258860471724007","0.0216958510541113","0.0300762432906902","5"
"Bad ","2018","Part Time","direct migration background","37","0.0278688864655301","0.0202030237013657","0.0355347492296945","5"
"Bad ","2018","Part Time","indirect migration background","19","","","","5"
"Bad ","2018","Not Working","no migration background","452","0.0738470873174102","0.0676598165038686","0.0800343581309517","5"
"Bad ","2018","Not Working","direct migration background","247","0.0767992419029458","0.0696245087525648","0.0839739750533268","5"
"Bad ","2018","Not Working","indirect migration background","18","","","","5"
"Good","2018","Full Time","indirect migration background","318","0.443027243890069","0.405909115886396","0.480145371893742","2"
"Good","2018","Part Time","indirect migration background","263","0.423984171735558","0.384990193978532","0.462978149492584","2"
"Good","2018","Full Time","no migration background","3549","0.451210215070191","0.439999809896007","0.462420620244376","2"
"Good","2018","Full Time","direct migration background","780","0.451497723637237","0.428653744421533","0.474341702852941","2"
"Good","2018","Part Time","no migration background","2376","0.430847433702131","0.417780529610547","0.443914337793715","2"
"Good","2018","Part Time","direct migration background","728","0.416202416801866","0.39324504035548","0.439159793248252","2"
"Good","2018","Not Working","indirect migration background","178","0.378840352251409","0.336697984440206","0.420982720062611","2"
"Good","2018","Not Working","direct migration background","1595","0.24776609689788","0.236133502071167","0.259398691724593","2"
"Good","2018","Not Working","no migration background","1970","0.257410774010398","0.24706700594961","0.267754542071185","2"
"Poor","2018","Full Time","direct migration background","177","0.0931500934952541","0.079808303188869","0.106491883801639","4"
"Poor","2018","Part Time","indirect migration background","53","0.0639758387643609","0.0446669610183618","0.0832847165103599","4"
"Poor","2018","Full Time","no migration background","733","0.102125434996862","0.0953035619567735","0.10894730803695","4"
"Poor","2018","Full Time","indirect migration background","52","0.0930387929317271","0.0713327698063852","0.114744816057069","4"
"Poor","2018","Part Time","no migration background","647","0.121782375922064","0.113152791245947","0.130411960598181","4"
"Poor","2018","Part Time","direct migration background","186","0.111801650446459","0.0971253059036815","0.126477994989237","4"
"Poor","2018","Not Working","no migration background","1376","0.222239961226753","0.212403814906551","0.232076107546954","4"
"Poor","2018","Not Working","indirect migration background","48","0.0970142726082222","0.0713015858748347","0.12272695934161","4"
"Poor","2018","Not Working","direct migration background","613","0.225489822375628","0.214229359397964","0.236750285353292","4"
"Satisfactory","2018","Full Time","direct migration background","476","0.269607812473578","0.249237436132073","0.289978188815082","3"
"Satisfactory","2018","Full Time","no migration background","2357","0.32479873023607","0.314248726220279","0.335348734251861","3"
"Satisfactory","2018","Full Time","indirect migration background","180","0.27230358326144","0.23904102346837","0.30556614305451","3"
"Satisfactory","2018","Part Time","no migration background","1735","0.314598273564543","0.302345134469694","0.326851412659392","3"
"Satisfactory","2018","Part Time","direct migration background","468","0.314235529186763","0.292615616067436","0.33585544230609","3"
"Satisfactory","2018","Part Time","indirect migration background","152","0.22733913139258","0.194268912757179","0.26040935002798","3"
"Satisfactory","2018","Not Working","no migration background","2530","0.386432412673713","0.37491223785835","0.397952587489077","3"
"Satisfactory","2018","Not Working","indirect migration background","102","0.182064179982608","0.148539775769164","0.215588584196051","3"
"Satisfactory","2018","Not Working","direct migration background","1094","0.309356064846062","0.296901297229253","0.321810832462872","3"
"Very good","2018","Full Time","no migration background","857","0.111623262973763","0.104529040822007","0.118717485125518","1"
"Very good","2018","Full Time","direct migration background","369","0.171331730744239","0.154035000494699","0.188628460993778","1"
"Very good","2018","Full Time","indirect migration background","126","0.186559439937915","0.157450566467142","0.215668313408687","1"
"Very good","2018","Part Time","no migration background","638","0.106885869638862","0.0987330050932348","0.115038734184488","1"
"Very good","2018","Part Time","direct migration background","352","0.129891517099382","0.11423425194326","0.145548782255503","1"
"Very good","2018","Part Time","indirect migration background","130","0.251954596884891","0.217699071605551","0.286210122164231","1"
"Very good","2018","Not Working","no migration background","535","0.0600697647717262","0.0544480751104354","0.065691454433017","1"
"Very good","2018","Not Working","direct migration background","1742","0.140588773977484","0.131222754788237","0.149954793166732","1"
"Very good","2018","Not Working","indirect migration background","163","0.299021340563074","0.259247943101604","0.338794738024544","1"
"Bad ","2019","Full Time","no migration background","84","0.013088015318655","0.0106378083492587","0.0155382222880513","5"
"Bad ","2019","Full Time","direct migration background","18","","","","5"
"Bad ","2019","Full Time","indirect migration background","5","","","","5"
"Bad ","2019","Part Time","no migration background","108","0.0214384818911954","0.0175909687336918","0.0252859950486989","5"
"Bad ","2019","Part Time","direct migration background","41","0.0226612012495898","0.0156301269117696","0.0296922755874099","5"
"Bad ","2019","Part Time","indirect migration background","17","","","","5"
"Bad ","2019","Not Working","no migration background","433","0.0677428601239819","0.0618098501273256","0.0736758701206381","5"
"Bad ","2019","Not Working","direct migration background","194","0.0701742432131676","0.0624627415509972","0.077885744875338","5"
"Bad ","2019","Not Working","indirect migration background","18","","","","5"
"Good","2019","Full Time","indirect migration background","345","0.505790614917608","0.469245904625916","0.5423353252093","2"
"Good","2019","Part Time","direct migration background","667","0.364890023566554","0.342146218836792","0.387633828296316","2"
"Good","2019","Part Time","indirect migration background","249","0.431270854178036","0.391476871619443","0.471064836736629","2"
"Good","2019","Not Working","indirect migration background","173","0.356981797910652","0.313293837207138","0.400669758614166","2"
"Good","2019","Full Time","no migration background","3957","0.473162386384868","0.462398473958456","0.48392629881128","2"
"Good","2019","Full Time","direct migration background","868","0.458000264385623","0.435460552705468","0.480539976065777","2"
"Good","2019","Part Time","no migration background","2366","0.43223743222437","0.41907810767131","0.445396756777429","2"
