"m11126","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Poor","1994","Mecklenburg-Western Pomerania","East Germany","49","0.108900161735361","0.0788566628155574","0.138943660655165"
"Poor","1994","Saxony","West Germany","","","",""
"Poor","1994","Saxony","East Germany","123","0.122925927449418","0.103798138957959","0.142053715940878"
"Poor","1994","Saxony-Anhalt","West Germany","","","",""
"Poor","1994","Saxony-Anhalt","East Germany","95","0.134768917670237","0.109597984843284","0.15993985049719"
"Poor","1994","Thuringia","West Germany","","","",""
"Poor","1994","Thuringia","East Germany","68","0.110651264548187","0.0868087802625986","0.134493748833775"
"Bad ","1994","Schleswig-Holstein","West Germany","7","","",""
"Bad ","1994","Schleswig-Holstein","East Germany","","","",""
"Bad ","1994","Hamburg","West Germany","10","","",""
"Bad ","1994","Hamburg","East Germany","","","",""
"Bad ","1994","Lower Saxony","West Germany","44","0.0579082150190892","0.0432170859718563","0.0725993440663221"
"Bad ","1994","Lower Saxony","East Germany","","","",""
"Bad ","1994","Bremen","West Germany","9","","",""
"Bad ","1994","Bremen","East Germany","","","",""
"Bad ","1994","North Rhine-Westphalia","West Germany","86","0.040557504747426","0.0327623341100961","0.0483526753847559"
"Bad ","1994","North Rhine-Westphalia","East Germany","","","",""
"Bad ","1994","Hesse","West Germany","44","0.0553144715512463","0.0405592530331497","0.0700696900693429"
"Bad ","1994","Hesse","East Germany","","","",""
"Bad ","1994","Rhineland-Palatinate,Saarland","West Germany","25","","",""
"Bad ","1994","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","1994","Baden-Württemberg","West Germany","60","0.0512676987274232","0.0408991741772921","0.0616362232775542"
"Bad ","1994","Baden-Württemberg","East Germany","","","",""
"Bad ","1994","Bavaria","West Germany","58","0.04059553677122","0.0309042774547818","0.0502867960876581"
"Bad ","1994","Bavaria","East Germany","","","",""
"Bad ","1994","Berlin","West Germany","15","","",""
"Bad ","1994","Berlin","East Germany","6","","",""
"Bad ","1994","Brandenburg","West Germany","","","",""
"Bad ","1994","Brandenburg","East Germany","18","","",""
"Bad ","1994","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","1994","Mecklenburg-Western Pomerania","East Germany","13","","",""
"Bad ","1994","Saxony","West Germany","","","",""
"Bad ","1994","Saxony","East Germany","39","0.043876381789665","0.0319448197389779","0.0558079438403521"
"Bad ","1994","Saxony-Anhalt","West Germany","","","",""
"Bad ","1994","Saxony-Anhalt","East Germany","21","","",""
"Bad ","1994","Thuringia","West Germany","","","",""
"Bad ","1994","Thuringia","East Germany","23","","",""
"Very good","1995","Schleswig-Holstein","West Germany","20","","",""
"Very good","1995","Schleswig-Holstein","East Germany","","","",""
"Very good","1995","Hamburg","West Germany","14","","",""
"Very good","1995","Hamburg","East Germany","","","",""
"Very good","1995","Lower Saxony","West Germany","99","0.0705358950559409","0.0550190418798563","0.0860527482320255"
"Very good","1995","Lower Saxony","East Germany","","","",""
"Very good","1995","Bremen","West Germany","8","","",""
"Very good","1995","Bremen","East Germany","","","",""
"Very good","1995","North Rhine-Westphalia","West Germany","286","0.0856265662237852","0.0748504002196769","0.0964027322278936"
"Very good","1995","North Rhine-Westphalia","East Germany","","","",""
"Very good","1995","Hesse","West Germany","90","0.0839768092383265","0.0663678146612337","0.101585803815419"
"Very good","1995","Hesse","East Germany","","","",""
"Very good","1995","Rhineland-Palatinate,Saarland","West Germany","77","0.0936339570899963","0.0722056718595616","0.115062242320431"
"Very good","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","1995","Baden-Württemberg","West Germany","196","0.0785571049125628","0.0661521279367956","0.0909620818883299"
"Very good","1995","Baden-Württemberg","East Germany","","","",""
"Very good","1995","Bavaria","West Germany","210","0.105590978780598","0.0909566475242767","0.12022531003692"
"Very good","1995","Bavaria","East Germany","","","",""
"Very good","1995","Berlin","West Germany","26","","",""
"Very good","1995","Berlin","East Germany","18","","",""
"Very good","1995","Brandenburg","West Germany","","","",""
"Very good","1995","Brandenburg","East Germany","51","0.0690608213889448","0.0486011521271453","0.0895204906507442"
"Very good","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","1995","Mecklenburg-Western Pomerania","East Germany","39","0.0966966427675445","0.0682962768354586","0.12509700869963"
"Very good","1995","Saxony","West Germany","","","",""
"Very good","1995","Saxony","East Germany","81","0.0598890751019218","0.0458541443618803","0.0739240058419632"
"Very good","1995","Saxony-Anhalt","West Germany","","","",""
"Very good","1995","Saxony-Anhalt","East Germany","44","0.0458258780314116","0.0302347232963843","0.0614170327664388"
"Very good","1995","Thuringia","West Germany","","","",""
"Very good","1995","Thuringia","East Germany","53","0.0723744099294745","0.0525010920721347","0.0922477277868142"
"Good","1995","Schleswig-Holstein","West Germany","118","0.383147126486235","0.326606254306525","0.439687998665945"
"Good","1995","Schleswig-Holstein","East Germany","","","",""
"Good","1995","Hamburg","West Germany","55","0.373932427483316","0.291391699520757","0.456473155445876"
"Good","1995","Hamburg","East Germany","","","",""
"Good","1995","Lower Saxony","West Germany","435","0.393374202870263","0.363770528110697","0.422977877629829"
"Good","1995","Lower Saxony","East Germany","","","",""
"Good","1995","Bremen","West Germany","31","0.318345854052558","0.225161260798464","0.411530447306653"
"Good","1995","Bremen","East Germany","","","",""
"Good","1995","North Rhine-Westphalia","West Germany","1088","0.387477241376497","0.368715099165827","0.406239383587167"
"Good","1995","North Rhine-Westphalia","East Germany","","","",""
"Good","1995","Hesse","West Germany","421","0.414280610837017","0.383005868162029","0.445555353512005"
"Good","1995","Hesse","East Germany","","","",""
"Good","1995","Rhineland-Palatinate,Saarland","West Germany","289","0.361306193944945","0.325971366703661","0.396641021186229"
"Good","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","1995","Baden-Württemberg","West Germany","734","0.371174781349891","0.348899498844201","0.393450063855581"
"Good","1995","Baden-Württemberg","East Germany","","","",""
"Good","1995","Bavaria","West Germany","690","0.378488299633868","0.35539200709266","0.401584592175075"
"Good","1995","Bavaria","East Germany","","","",""
"Good","1995","Berlin","West Germany","119","0.372184517696434","0.319468573184991","0.424900462207876"
"Good","1995","Berlin","East Germany","100","0.395325525084052","0.334228680137293","0.456422370030811"
"Good","1995","Brandenburg","West Germany","","","",""
"Good","1995","Brandenburg","East Germany","246","0.401318207845553","0.361766563640457","0.440869852050648"
"Good","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","1995","Mecklenburg-Western Pomerania","East Germany","186","0.408894320024791","0.3616510956404","0.456137544409181"
"Good","1995","Saxony","West Germany","","","",""
"Good","1995","Saxony","East Germany","441","0.380521296990351","0.351803600890738","0.409238993089965"
"Good","1995","Saxony-Anhalt","West Germany","","","",""
"Good","1995","Saxony-Anhalt","East Germany","281","0.37421629142732","0.338134961331058","0.410297621523583"
"Good","1995","Thuringia","West Germany","","","",""
"Good","1995","Thuringia","East Germany","249","0.3572590849308","0.320505380834325","0.394012789027276"
"Satisfactory","1995","Schleswig-Holstein","West Germany","92","0.355502603824711","0.299832645325415","0.411172562324006"
"Satisfactory","1995","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","1995","Hamburg","West Germany","34","0.265143530874165","0.189842156304465","0.340444905443866"
"Satisfactory","1995","Hamburg","East Germany","","","",""
"Satisfactory","1995","Lower Saxony","West Germany","330","0.323051716279088","0.294711965884245","0.351391466673931"
"Satisfactory","1995","Lower Saxony","East Germany","","","",""
"Satisfactory","1995","Bremen","West Germany","33","0.302918798717973","0.210997262685659","0.394840334750286"
"Satisfactory","1995","Bremen","East Germany","","","",""
"Satisfactory","1995","North Rhine-Westphalia","West Germany","777","0.336117373164828","0.317925000608287","0.35430974572137"
"Satisfactory","1995","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","1995","Hesse","West Germany","275","0.320075658569817","0.290457485999312","0.349693831140321"
"Satisfactory","1995","Hesse","East Germany","","","",""
"Satisfactory","1995","Rhineland-Palatinate,Saarland","West Germany","228","0.345338494214661","0.310364131099916","0.380312857329407"
"Satisfactory","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","1995","Baden-Württemberg","West Germany","567","0.360800424696637","0.338658224470842","0.382942624922431"
"Satisfactory","1995","Baden-Württemberg","East Germany","","","",""
"Satisfactory","1995","Bavaria","West Germany","503","0.314941648426201","0.292822407514665","0.337060889337737"
"Satisfactory","1995","Bavaria","East Germany","","","",""
"Satisfactory","1995","Berlin","West Germany","91","0.281298511765399","0.232263665369949","0.330333358160848"
"Satisfactory","1995","Berlin","East Germany","84","0.325511675727065","0.266958420956428","0.384064930497702"
"Satisfactory","1995","Brandenburg","West Germany","","","",""
"Satisfactory","1995","Brandenburg","East Germany","204","0.350748104731353","0.312242285759913","0.389253923702792"
"Satisfactory","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","1995","Mecklenburg-Western Pomerania","East Germany","130","0.350641353785987","0.304787556499902","0.396495151072072"
"Satisfactory","1995","Saxony","West Germany","","","",""
"Satisfactory","1995","Saxony","East Germany","405","0.376653727076983","0.34799329462257","0.405314159531396"
"Satisfactory","1995","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","1995","Saxony-Anhalt","East Germany","236","0.369548897014032","0.333559818491616","0.405537975536447"
"Satisfactory","1995","Thuringia","West Germany","","","",""
"Satisfactory","1995","Thuringia","East Germany","257","0.395042838272299","0.357547618106638","0.43253805843796"
"Poor","1995","Schleswig-Holstein","West Germany","47","0.16749412263926","0.124064869453505","0.210923375825015"
"Poor","1995","Schleswig-Holstein","East Germany","","","",""
"Poor","1995","Hamburg","West Germany","18","","",""
"Poor","1995","Hamburg","East Germany","","","",""
"Poor","1995","Lower Saxony","West Germany","136","0.162021895612529","0.139692064479444","0.184351726745614"
"Poor","1995","Lower Saxony","East Germany","","","",""
"Poor","1995","Bremen","West Germany","16","","",""
"Poor","1995","Bremen","East Germany","","","",""
"Poor","1995","North Rhine-Westphalia","West Germany","346","0.147951302822222","0.134277484219317","0.161625121425127"
"Poor","1995","North Rhine-Westphalia","East Germany","","","",""
"Poor","1995","Hesse","West Germany","132","0.142712592488837","0.120505279643828","0.164919905333845"
"Poor","1995","Hesse","East Germany","","","",""
"Poor","1995","Rhineland-Palatinate,Saarland","West Germany","93","0.161672293954088","0.134592607801962","0.188751980106215"
"Poor","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","1995","Baden-Württemberg","West Germany","243","0.145163885267481","0.12892187662142","0.161405893913542"
"Poor","1995","Baden-Württemberg","East Germany","","","",""
"Poor","1995","Bavaria","West Germany","230","0.160274573533434","0.142804595664856","0.177744551402011"
"Poor","1995","Bavaria","East Germany","","","",""
"Poor","1995","Berlin","West Germany","67","0.200545660873159","0.156878968484787","0.244212353261532"
"Poor","1995","Berlin","East Germany","36","0.160810245653211","0.114904453964349","0.206716037342074"
"Poor","1995","Brandenburg","West Germany","","","",""
"Poor","1995","Brandenburg","East Germany","72","0.136605975724234","0.108894385189667","0.1643175662588"
"Poor","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","1995","Mecklenburg-Western Pomerania","East Germany","52","0.119622444986021","0.0884376966210356","0.150807193351007"
"Poor","1995","Saxony","West Germany","","","",""
"Poor","1995","Saxony","East Germany","140","0.142727828982342","0.122037823117539","0.163417834847144"
"Poor","1995","Saxony-Anhalt","West Germany","","","",""
"Poor","1995","Saxony-Anhalt","East Germany","101","0.154488132569509","0.127540756523224","0.181435508615793"
"Poor","1995","Thuringia","West Germany","","","",""
"Poor","1995","Thuringia","East Germany","74","0.127971251100148","0.102349246209763","0.153593255990534"
"Bad ","1995","Schleswig-Holstein","West Germany","7","","",""
"Bad ","1995","Schleswig-Holstein","East Germany","","","",""
"Bad ","1995","Hamburg","West Germany","11","","",""
"Bad ","1995","Hamburg","East Germany","","","",""
"Bad ","1995","Lower Saxony","West Germany","46","0.0510162901821786","0.0376821178220902","0.064350462542267"
"Bad ","1995","Lower Saxony","East Germany","","","",""
"Bad ","1995","Bremen","West Germany","8","","",""
"Bad ","1995","Bremen","East Germany","","","",""
"Bad ","1995","North Rhine-Westphalia","West Germany","93","0.0428275164126677","0.0350300276656967","0.0506250051596386"
"Bad ","1995","North Rhine-Westphalia","East Germany","","","",""
"Bad ","1995","Hesse","West Germany","35","0.0389543288660033","0.0266699976573078","0.0512386600746988"
"Bad ","1995","Hesse","East Germany","","","",""
