"ple0044_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1991","Hesse","Female","378","0.842348529025549","0.809815874862982","0.874881183188116","2"
"No","1991","Rhineland-Palatinate,Saarland","Male","224","0.715071023074051","0.66538189694583","0.764760149202271","2"
"No","1991","Rhineland-Palatinate,Saarland","Female","278","0.809246775856416","0.768026413042268","0.850467138670565","2"
"No","1991","Berlin","Female","277","0.859664278089222","0.821608407746702","0.897720148431743","2"
"No","1991","Brandenburg","Male","328","1","1","1","2"
"No","1991","Berlin","Male","233","0.78233564916021","0.734759489511214","0.829911808809206","2"
"No","1991","Brandenburg","Female","355","1","1","1","2"
"No","1991","Baden-Württemberg","Male","610","0.663830383963951","0.632864240328709","0.694796527599193","2"
"No","1991","Baden-Württemberg","Female","698","0.770110787603861","0.742697589718858","0.797523985488864","2"
"No","1991","Mecklenburg-Western Pomerania","Male","234","1","1","1","2"
"No","1991","Mecklenburg-Western Pomerania","Female","239","1","1","1","2"
"No","1991","Saxony","Male","583","1","1","1","2"
"No","1991","Saxony","Female","656","1","1","1","2"
"No","1991","Saxony-Anhalt","Male","376","1","1","1","2"
"No","1991","Saxony-Anhalt","Female","426","1","1","1","2"
"No","1991","Thuringia","Male","330","1","1","1","2"
"No","1991","Thuringia","Female","366","1","1","1","2"
"Yes","1991","Hesse","Male","163","0.301735043675346","0.26092632527838","0.342543762072311","1"
"Yes","1991","Hesse","Female","104","0.157651470974451","0.125118816811884","0.190184125137018","1"
"Yes","1991","Rhineland-Palatinate,Saarland","Male","93","0.284928976925949","0.235239850797729","0.33461810305417","1"
"Yes","1991","Rhineland-Palatinate,Saarland","Female","71","0.190753224143584","0.149532861329435","0.231973586957732","1"
"Yes","1991","Baden-Württemberg","Male","284","0.336169616036049","0.305203472400807","0.367135759671291","1"
"Yes","1991","Baden-Württemberg","Female","207","0.229889212396139","0.202476014511136","0.257302410281142","1"
"Yes","1991","Bavaria","Male","288","0.34051150238746","0.307570710692226","0.373452294082693","1"
"Yes","1991","Bavaria","Female","203","0.215899751472866","0.187565127824874","0.244234375120857","1"
"Yes","1991","Berlin","Male","56","0.21766435083979","0.170088191190794","0.265240510488786","1"
"Yes","1991","Schleswig-Holstein","Male","55","0.381129558208568","0.301805845856287","0.460453270560849","1"
"Yes","1991","Berlin","Female","43","0.140335721910778","0.102279851568257","0.178391592253298","1"
"Yes","1991","Brandenburg","Male","","","","","1"
"Yes","1991","Schleswig-Holstein","Female","37","0.244443535704717","0.17543899047187","0.313448080937564","1"
"Yes","1991","Hamburg","Male","22","","","","1"
"Yes","1991","Hamburg","Female","21","","","","1"
"Yes","1991","Brandenburg","Female","","","","","1"
"Yes","1991","Mecklenburg-Western Pomerania","Male","","","","","1"
"Yes","1991","Mecklenburg-Western Pomerania","Female","","","","","1"
"Yes","1991","Lower Saxony","Male","172","0.354230492782699","0.311264351383693","0.397196634181705","1"
"Yes","1991","Lower Saxony","Female","116","0.191984211211284","0.157322505296643","0.226645917125925","1"
"Yes","1991","Bremen","Male","10","","","","1"
"Yes","1991","Bremen","Female","6","","","","1"
"Yes","1991","North Rhine-Westphalia","Male","458","0.362076815637075","0.335455440935432","0.388698190338717","1"
"Yes","1991","North Rhine-Westphalia","Female","294","0.207150327963416","0.185111842090687","0.229188813836146","1"
"Yes","1991","Saxony","Male","","","","","1"
"Yes","1991","Saxony","Female","","","","","1"
"Yes","1991","Saxony-Anhalt","Male","","","","","1"
"Yes","1991","Saxony-Anhalt","Female","","","","","1"
"Yes","1991","Thuringia","Male","","","","","1"
"Yes","1991","Thuringia","Female","","","","","1"
"No","1992","Schleswig-Holstein","Male","74","0.634809958032875","0.551722673686181","0.71789724237957","2"
"No","1992","Schleswig-Holstein","Female","104","0.770639237648658","0.701244960661749","0.840033514635567","2"
"No","1992","Hamburg","Male","45","0.606458269358303","0.490342957917465","0.722573580799141","2"
"No","1992","Lower Saxony","Male","313","0.653797792725014","0.610877395472288","0.69671818997774","2"
"No","1992","Hamburg","Female","67","0.834599694441085","0.755145704246931","0.914053684635239","2"
"No","1992","Lower Saxony","Female","388","0.813687630010945","0.779212988957969","0.848162271063921","2"
"No","1992","Bavaria","Male","516","0.638846724077766","0.605849302610428","0.671844145545104","2"
"No","1992","Bavaria","Female","613","0.772477788932598","0.743765947924961","0.801189629940236","2"
"No","1992","Bremen","Male","34","0.809988232815543","0.692729967085304","0.927246498545781","2"
"No","1992","Bremen","Female","44","0.912286207061281","0.833877807579201","0.990694606543361","2"
"No","1992","North Rhine-Westphalia","Male","800","0.646489247988778","0.619751127593147","0.673227368384409","2"
"No","1992","North Rhine-Westphalia","Female","980","0.793791606871272","0.771584119748508","0.815999093994036","2"
"No","1992","Hesse","Male","317","0.699343540409708","0.657844101671653","0.740842979147763","2"
"No","1992","Hesse","Female","381","0.82966323944131","0.796032796444756","0.863293682437864","2"
"No","1992","Rhineland-Palatinate,Saarland","Male","213","0.68441975135923","0.632684874680886","0.736154628037573","2"
"No","1992","Rhineland-Palatinate,Saarland","Female","270","0.785979017908626","0.742637659161865","0.829320376655387","2"
"No","1992","Berlin","Male","169","0.630307085333694","0.573460436899671","0.687153733767717","2"
"No","1992","Berlin","Female","229","0.755750812421246","0.708229421655944","0.803272203186548","2"
"No","1992","Brandenburg","Male","149","0.486299701296687","0.431365673672956","0.541233728920418","2"
"No","1992","Brandenburg","Female","214","0.652020848418615","0.601830825342879","0.702210871494351","2"
"No","1992","Baden-Württemberg","Male","595","0.660913716558933","0.629546819526491","0.692280613591374","2"
"No","1992","Baden-Württemberg","Female","696","0.796901714953079","0.770260652122492","0.823542777783666","2"
"No","1992","Mecklenburg-Western Pomerania","Male","109","0.564736511552422","0.496867704882239","0.632605318222605","2"
"No","1992","Mecklenburg-Western Pomerania","Female","136","0.691801689417875","0.62905044256859","0.754552936267159","2"
"No","1992","Saxony","Male","247","0.508429145112317","0.466027203428888","0.550831086795745","2"
"No","1992","Saxony","Female","389","0.667300797246255","0.630360976445965","0.704240618046545","2"
"No","1992","Saxony-Anhalt","Male","169","0.492088518062728","0.440870451580067","0.543306584545388","2"
"No","1992","Saxony-Anhalt","Female","254","0.681396269373452","0.636074132465384","0.726718406281521","2"
"No","1992","Thuringia","Male","149","0.499689760359305","0.445162114193313","0.554217406525297","2"
"No","1992","Thuringia","Female","220","0.667208943259475","0.618122313728555","0.716295572790395","2"
"Yes","1992","Schleswig-Holstein","Male","55","0.365190041967125","0.28210275762043","0.448277326313819","1"
"Yes","1992","Schleswig-Holstein","Female","37","0.229360762351342","0.159966485364433","0.298755039338251","1"
"Yes","1992","Hamburg","Male","23","","","","1"
"Yes","1992","Hamburg","Female","17","","","","1"
"Yes","1992","Hesse","Male","152","0.300656459590292","0.259157020852237","0.342155898328347","1"
"Yes","1992","Hesse","Female","99","0.17033676055869","0.136706317562136","0.203967203555244","1"
"Yes","1992","Rhineland-Palatinate,Saarland","Male","97","0.31558024864077","0.263845371962427","0.367315125319114","1"
"Yes","1992","Rhineland-Palatinate,Saarland","Female","74","0.214020982091374","0.170679623344613","0.257362340838135","1"
"Yes","1992","Baden-Württemberg","Male","280","0.339086283441067","0.307719386408625","0.370453180473509","1"
"Yes","1992","Baden-Württemberg","Female","180","0.203098285046921","0.176457222216334","0.229739347877508","1"
"Yes","1992","Bavaria","Male","298","0.361153275922234","0.328155854454896","0.394150697389573","1"
"Yes","1992","Bavaria","Female","206","0.227522211067402","0.198810370059764","0.256234052075039","1"
"Yes","1992","Berlin","Male","108","0.369692914666306","0.312846266232283","0.426539563100329","1"
"Yes","1992","Berlin","Female","85","0.244249187578754","0.196727796813452","0.291770578344056","1"
"Yes","1992","Brandenburg","Male","169","0.513700298703313","0.458766271079582","0.568634326327044","1"
"Yes","1992","Brandenburg","Female","132","0.347979151581385","0.297789128505649","0.398169174657121","1"
"Yes","1992","Mecklenburg-Western Pomerania","Male","96","0.435263488447578","0.367394681777395","0.50313229511776","1"
"Yes","1992","Mecklenburg-Western Pomerania","Female","72","0.308198310582125","0.245447063732841","0.37094955743141","1"
"Yes","1992","Saxony","Male","287","0.491570854887683","0.449168913204255","0.533972796571112","1"
"Yes","1992","Saxony","Female","236","0.332699202753745","0.295759381953455","0.369639023554035","1"
"Yes","1992","Saxony-Anhalt","Male","197","0.507911481937272","0.456693415454612","0.559129548419933","1"
"Yes","1992","Lower Saxony","Male","159","0.346202207274986","0.303281810022261","0.389122604527712","1"
"Yes","1992","Lower Saxony","Female","102","0.186312369989055","0.151837728936079","0.220787011042031","1"
"Yes","1992","Bremen","Male","9","","","","1"
"Yes","1992","Bremen","Female","6","","","","1"
"Yes","1992","North Rhine-Westphalia","Male","428","0.353510752011222","0.326772631615591","0.380248872406853","1"
"Yes","1992","North Rhine-Westphalia","Female","295","0.206208393128728","0.184000906005964","0.228415880251492","1"
"Yes","1992","Saxony-Anhalt","Female","152","0.318603730626548","0.273281593718479","0.363925867534616","1"
"Yes","1992","Thuringia","Male","174","0.500310239640695","0.445782593474704","0.554837885806687","1"
"Yes","1992","Thuringia","Female","134","0.332791056740525","0.283704427209604","0.381877686271445","1"
"No","1993","Schleswig-Holstein","Male","","","","","2"
"No","1993","Schleswig-Holstein","Female","","","","","2"
"No","1993","Hamburg","Male","","","","","2"
"No","1993","Hamburg","Female","","","","","2"
"No","1993","Lower Saxony","Male","","","","","2"
"No","1993","Lower Saxony","Female","","","","","2"
"No","1993","Bremen","Female","","","","","2"
"No","1993","Bremen","Male","","","","","2"
"No","1993","Bavaria","Male","","","","","2"
"No","1993","North Rhine-Westphalia","Male","","","","","2"
"No","1993","Bavaria","Female","","","","","2"
"No","1993","North Rhine-Westphalia","Female","","","","","2"
"No","1993","Hesse","Male","","","","","2"
"No","1993","Hesse","Female","","","","","2"
"No","1993","Rhineland-Palatinate,Saarland","Male","","","","","2"
"No","1993","Rhineland-Palatinate,Saarland","Female","","","","","2"
"No","1993","Berlin","Male","","","","","2"
"No","1993","Berlin","Female","","","","","2"
"No","1993","Brandenburg","Male","","","","","2"
"No","1993","Baden-Württemberg","Male","","","","","2"
"No","1993","Baden-Württemberg","Female","","","","","2"
"No","1993","Brandenburg","Female","","","","","2"
"No","1993","Mecklenburg-Western Pomerania","Male","","","","","2"
"No","1993","Mecklenburg-Western Pomerania","Female","","","","","2"
"No","1993","Saxony","Male","","","","","2"
"No","1993","Saxony","Female","","","","","2"
"No","1993","Saxony-Anhalt","Male","","","","","2"
"No","1993","Saxony-Anhalt","Female","","","","","2"
"No","1993","Thuringia","Male","","","","","2"
"No","1993","Thuringia","Female","","","","","2"
"Yes","1993","Schleswig-Holstein","Male","","","","","1"
"Yes","1993","Schleswig-Holstein","Female","","","","","1"
"Yes","1993","Hamburg","Male","","","","","1"
"Yes","1993","Hamburg","Female","","","","","1"
"Yes","1993","Hesse","Male","","","","","1"
"Yes","1993","Hesse","Female","","","","","1"
"Yes","1993","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Yes","1993","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Yes","1993","Baden-Württemberg","Male","","","","","1"
"Yes","1993","Baden-Württemberg","Female","","","","","1"
"Yes","1993","Bavaria","Male","","","","","1"
"Yes","1993","Bavaria","Female","","","","","1"
"Yes","1993","Berlin","Male","","","","","1"
"Yes","1993","Berlin","Female","","","","","1"
"Yes","1993","Brandenburg","Male","","","","","1"
"Yes","1993","Brandenburg","Female","","","","","1"
"Yes","1993","Mecklenburg-Western Pomerania","Male","","","","","1"
"Yes","1993","Mecklenburg-Western Pomerania","Female","","","","","1"
"Yes","1993","Lower Saxony","Male","","","","","1"
"Yes","1993","Lower Saxony","Female","","","","","1"
"Yes","1993","Bremen","Male","","","","","1"
"Yes","1993","Saxony","Male","","","","","1"
"Yes","1993","Saxony","Female","","","","","1"
"Yes","1993","Saxony-Anhalt","Male","","","","","1"
"Yes","1993","Bremen","Female","","","","","1"
"Yes","1993","North Rhine-Westphalia","Male","","","","","1"
"Yes","1993","North Rhine-Westphalia","Female","","","","","1"
"Yes","1993","Saxony-Anhalt","Female","","","","","1"
"Yes","1993","Thuringia","Male","","","","","1"
"Yes","1993","Thuringia","Female","","","","","1"
"No","1994","Schleswig-Holstein","Male","74","0.578910697688035","0.495314103629343","0.662507291746728","2"
"No","1994","Schleswig-Holstein","Female","113","0.789105873404439","0.723822536962952","0.854389209845925","2"
"No","1994","Hamburg","Female","63","0.876530503858422","0.803051022275154","0.950009985441689","2"
"No","1994","Hamburg","Male","49","0.763757546248585","0.660493736818365","0.867021355678805","2"
"No","1994","Lower Saxony","Male","312","0.647993103655426","0.605088351988611","0.690897855322241","2"
"No","1994","Lower Saxony","Female","386","0.826674809109179","0.79305604020095","0.860293578017408","2"
"No","1994","Bavaria","Male","482","0.638907944252399","0.604982086293883","0.672833802210914","2"
"No","1994","Bremen","Male","30","0.75880576517172","0.627855936364144","0.889755593979296","2"
"No","1994","Bremen","Female","41","0.937994006003096","0.868301506009771","1.00768650599642","2"
"No","1994","North Rhine-Westphalia","Male","725","0.633105788766365","0.605571844331259","0.660639733201472","2"
"No","1994","Bavaria","Female","616","0.789824216599089","0.761765865733361","0.817882567464817","2"
"No","1994","North Rhine-Westphalia","Female","978","0.793015045914196","0.770671272526405","0.815358819301988","2"
"No","1994","Hesse","Male","290","0.697020393327064","0.654371270556713","0.739669516097416","2"
"No","1994","Hesse","Female","378","0.841022920362251","0.808035506816716","0.874010333907786","2"
"No","1994","Rhineland-Palatinate,Saarland","Male","202","0.683216807081631","0.630572938016181","0.735860676147081","2"
"No","1994","Rhineland-Palatinate,Saarland","Female","265","0.835456891134698","0.795574524532717","0.875339257736679","2"
"No","1994","Berlin","Male","170","0.697345848800683","0.641504121359771","0.753187576241594","2"
