"ple0044_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2017","16-34 y.","Couple + C. LE and GT 16","569","0.802420633703748","0.772966152824545","0.831875114582952","2"
"No","2017","35-65 y.","1-pers.-HH","1193","0.677777363931646","0.655450507160293","0.700104220702998","2"
"No","2017","35-65 y.","(Married) couple without C. ","2652","0.679531823360884","0.664766276162772","0.694297370558995","2"
"No","2017","35-65 y.","Single parent ","976","0.737956383921243","0.714393840206422","0.761518927636065","2"
"No","2017","35-65 y.","Couple + C. LE 16 ","3102","0.701359118210318","0.688081501531277","0.714636734889359","2"
"No","2017","35-65 y.","Couple + C. GT 16 ","1254","0.627326807088221","0.605805423573558","0.648848190602884","2"
"No","2017","35-65 y.","Couple + C. LE and GT 16","981","0.642219893968705","0.618090386240549","0.66634940169686","2"
"No","2017","66 and older","1-pers.-HH","1294","0.94778507618705","0.936022377236976","0.959547775137124","2"
"No","2017","66 and older","(Married) couple without C. ","3050","0.940460546797865","0.932333889923201","0.94858720367253","2"
"No","2017","66 and older","Single parent ","67","0.95882839031152","0.912612823638781","1.00504395698426","2"
"No","2017","66 and older","Couple + C. LE 16 ","7","","","","2"
"No","2017","66 and older","Couple + C. GT 16 ","175","0.881579245218243","0.836687535725912","0.926470954710575","2"
"No","2017","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2017","16-34 y.","1-pers.-HH","232","0.270421137710595","0.240648214800559","0.300194060620631","1"
"Yes","2017","16-34 y.","(Married) couple without C. ","277","0.285127644173504","0.258038218612012","0.312217069734996","1"
"Yes","2017","16-34 y.","Single parent ","141","0.205364319195175","0.177492979179591","0.233235659210759","1"
"Yes","2017","16-34 y.","Couple + C. LE 16 ","383","0.276851116351763","0.252740674549375","0.300961558154151","1"
"Yes","2017","16-34 y.","Couple + C. GT 16 ","259","0.247420990973291","0.221744980549426","0.273097001397155","1"
"Yes","2017","16-34 y.","Couple + C. LE and GT 16","133","0.197579366296252","0.168124885417048","0.227033847175455","1"
"Yes","2017","35-65 y.","1-pers.-HH","490","0.322222636068355","0.299895779297002","0.344549492839707","1"
"Yes","2017","35-65 y.","(Married) couple without C. ","1185","0.320468176639116","0.305702629441005","0.335233723837228","1"
"Yes","2017","35-65 y.","Single parent ","362","0.262043616078757","0.238481072363935","0.285606159793578","1"
"Yes","2017","35-65 y.","Couple + C. LE 16 ","1462","0.298640881789682","0.285363265110641","0.311918498468723","1"
"Yes","2017","35-65 y.","Couple + C. GT 16 ","685","0.372673192911779","0.351151809397116","0.394194576426442","1"
"Yes","2017","35-65 y.","Couple + C. LE and GT 16","535","0.357780106031295","0.33365059830314","0.381909613759451","1"
"Yes","2017","66 and older","Single parent ","4","","","","1"
"Yes","2017","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2017","66 and older","1-pers.-HH","80","0.0522149238129503","0.0404522248628765","0.0639776227630241","1"
"Yes","2017","66 and older","(Married) couple without C. ","207","0.0595394532021345","0.0514127963274702","0.0676661100767988","1"
"Yes","2017","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Yes","2017","66 and older","Couple + C. GT 16 ","24","","","","1"
"No","2018","16-34 y.","1-pers.-HH","657","0.716603033664006","0.687095629459882","0.746110437868131","2"
"No","2018","16-34 y.","(Married) couple without C. ","767","0.726280808079251","0.699299359920984","0.753262256237517","2"
"No","2018","16-34 y.","Single parent ","676","0.799621850009328","0.772021796859656","0.827221903159","2"
"No","2018","16-34 y.","Couple + C. LE 16 ","887","0.754602627473988","0.730295761949928","0.778909492998049","2"
"No","2018","16-34 y.","Couple + C. GT 16 ","725","0.748782642369529","0.721656061763904","0.775909222975155","2"
"No","2018","16-34 y.","Couple + C. LE and GT 16","573","0.78190834914774","0.751765943935732","0.812050754359747","2"
"No","2018","35-65 y.","1-pers.-HH","1295","0.712155543790683","0.691157747012319","0.733153340569047","2"
"No","2018","35-65 y.","(Married) couple without C. ","2511","0.69464265449386","0.679662376382884","0.709622932604836","2"
"No","2018","35-65 y.","Single parent ","951","0.721218429943198","0.69689032541898","0.745546534467416","2"
"No","2018","35-65 y.","Couple + C. LE 16 ","2870","0.695479387840056","0.681571411746032","0.709387363934081","2"
"No","2018","35-65 y.","Couple + C. GT 16 ","1178","0.659638951172608","0.637755575927176","0.68152232641804","2"
"No","2018","35-65 y.","Couple + C. LE and GT 16","936","0.653835050803759","0.629322445608277","0.678347655999241","2"
"No","2018","66 and older","1-pers.-HH","1337","0.951710695103584","0.9405051398197","0.962916250387469","2"
"No","2018","66 and older","(Married) couple without C. ","3050","0.937308522651029","0.928979676272094","0.945637369029965","2"
"No","2018","66 and older","Single parent ","75","0.893083562712243","0.825370667262417","0.960796458162068","2"
"No","2018","66 and older","Couple + C. LE 16 ","6","","","","2"
"No","2018","66 and older","Couple + C. GT 16 ","166","0.815069581141199","0.760296022770301","0.869843139512098","2"
"No","2018","66 and older","Couple + C. LE and GT 16","5","","","","2"
"Yes","2018","16-34 y.","1-pers.-HH","239","0.283396966335993","0.253889562131869","0.312904370540118","1"
"Yes","2018","16-34 y.","(Married) couple without C. ","282","0.273719191920749","0.246737743762483","0.300700640079015","1"
"Yes","2018","16-34 y.","Single parent ","132","0.200378149990672","0.172778096841","0.227978203140344","1"
"Yes","2018","16-34 y.","Couple + C. LE 16 ","317","0.245397372526012","0.221090507001951","0.269704238050072","1"
"Yes","2018","16-34 y.","Couple + C. GT 16 ","257","0.251217357630471","0.224090777024845","0.278343938236096","1"
"Yes","2018","16-34 y.","Couple + C. LE and GT 16","148","0.21809165085226","0.187949245640253","0.248234056064268","1"
"Yes","2018","35-65 y.","1-pers.-HH","491","0.287844456209317","0.266846659430953","0.308842252987681","1"
"Yes","2018","35-65 y.","(Married) couple without C. ","1120","0.30535734550614","0.290377067395164","0.320337623617116","1"
"Yes","2018","35-65 y.","Couple + C. LE 16 ","1336","0.304520612159944","0.290612636065919","0.318428588253968","1"
"Yes","2018","35-65 y.","Couple + C. GT 16 ","623","0.340361048827392","0.31847767358196","0.362244424072824","1"
"Yes","2018","66 and older","Single parent ","5","","","","1"
"Yes","2018","35-65 y.","Single parent ","354","0.278781570056802","0.254453465532584","0.30310967458102","1"
"Yes","2018","35-65 y.","Couple + C. LE and GT 16","511","0.346164949196241","0.321652344000759","0.370677554391723","1"
"Yes","2018","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2018","66 and older","(Married) couple without C. ","204","0.0626914773489706","0.0543626309700353","0.0710203237279059","1"
"Yes","2018","66 and older","1-pers.-HH","69","0.0482893048964157","0.0370837496125312","0.0594948601803002","1"
"Yes","2018","66 and older","Couple + C. GT 16 ","27","","","","1"
"Yes","2018","66 and older","Couple + C. LE and GT 16","1","","","","1"
"No","2019","16-34 y.","1-pers.-HH","622","0.736805302424403","0.707096044320402","0.766514560528405","2"
"No","2019","16-34 y.","(Married) couple without C. ","758","0.753315990882039","0.726436025136627","0.780195956627451","2"
"No","2019","16-34 y.","Single parent ","575","0.800335290049395","0.771257163650733","0.829413416448056","2"
"No","2019","16-34 y.","Couple + C. LE 16 ","751","0.740081309013299","0.712884132461149","0.767278485565449","2"
"No","2019","16-34 y.","Couple + C. GT 16 ","680","0.750842726513204","0.722314221542976","0.779371231483432","2"
"No","2019","16-34 y.","Couple + C. LE and GT 16","532","0.821560982183339","0.792547500590266","0.850574463776411","2"
"No","2019","35-65 y.","1-pers.-HH","1373","0.723186323744103","0.703094494671541","0.743278152816665","2"
"No","2019","35-65 y.","(Married) couple without C. ","2670","0.697925624308677","0.683808938250002","0.712042310367352","2"
"No","2019","35-65 y.","Single parent ","905","0.744571433739314","0.720199866763576","0.768943000715053","2"
"No","2019","35-65 y.","Couple + C. LE 16 ","2753","0.688478737970683","0.674342607764993","0.702614868176373","2"
"No","2019","35-65 y.","Couple + C. GT 16 ","1175","0.682425154710062","0.661228811528176","0.703621497891949","2"
"No","2019","35-65 y.","Couple + C. LE and GT 16","953","0.664102406429575","0.640072498115184","0.688132314743967","2"
"No","2019","66 and older","1-pers.-HH","1351","0.950276575892645","0.939126516284677","0.961426635500612","2"
"No","2019","66 and older","(Married) couple without C. ","3044","0.926204361025923","0.917416617122321","0.934992104929526","2"
"No","2019","66 and older","Single parent ","72","0.885751313315162","0.815154954731899","0.956347671898426","2"
"No","2019","66 and older","Couple + C. LE 16 ","6","","","","2"
"No","2019","66 and older","Couple + C. GT 16 ","164","0.861616913960263","0.813398425561816","0.909835402358711","2"
"No","2019","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2019","16-34 y.","1-pers.-HH","222","0.263194697575596","0.233485439471595","0.292903955679598","1"
"Yes","2019","16-34 y.","(Married) couple without C. ","230","0.246684009117961","0.219804043372549","0.273563974863373","1"
"Yes","2019","16-34 y.","Single parent ","151","0.199664709950605","0.170586583551944","0.228742836349267","1"
"Yes","2019","16-34 y.","Couple + C. LE 16 ","248","0.259918690986701","0.232721514434551","0.287115867538851","1"
"Yes","2019","35-65 y.","1-pers.-HH","532","0.276813676255897","0.256721847183335","0.296905505328459","1"
"Yes","2019","35-65 y.","(Married) couple without C. ","1394","0.302074375691323","0.287957689632648","0.316191061749998","1"
"Yes","2019","16-34 y.","Couple + C. GT 16 ","203","0.249157273486796","0.220628768516568","0.277685778457024","1"
"Yes","2019","16-34 y.","Couple + C. LE and GT 16","137","0.178439017816661","0.149425536223589","0.207452499409734","1"
"Yes","2019","35-65 y.","Single parent ","325","0.255428566260686","0.231056999284948","0.279800133236424","1"
"Yes","2019","35-65 y.","Couple + C. LE 16 ","1370","0.311521262029317","0.297385131823627","0.325657392235007","1"
"Yes","2019","35-65 y.","Couple + C. GT 16 ","678","0.317574845289938","0.296378502108051","0.338771188471824","1"
"Yes","2019","66 and older","Single parent ","6","","","","1"
"Yes","2019","66 and older","Couple + C. LE and GT 16","2","","","","1"
"Yes","2019","66 and older","1-pers.-HH","109","0.0497234241073554","0.0385733644993875","0.0608734837153233","1"
"Yes","2019","66 and older","Couple + C. GT 16 ","33","0.138383086039737","0.0901645976412896","0.186601574438185","1"
"Yes","2019","35-65 y.","Couple + C. LE and GT 16","531","0.335897593570425","0.311867685256033","0.359927501884816","1"
"Yes","2019","66 and older","(Married) couple without C. ","356","0.0737956389740769","0.0650078950704744","0.0825833828776794","1"
"Yes","2019","66 and older","Couple + C. LE 16 ","2","","","","1"
