"ple0044_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2018","Part Time","general elemantary","421","0.576936956014898","0.541484575529893","0.612389336499904","2"
"No","2018","Part Time","middle vocational","1926","0.568002163794641","0.551215445175186","0.584788882414095","2"
"No","2018","Part Time","vocational + Abi","471","0.624958700959773","0.590606779936824","0.659310621982721","2"
"No","2018","Part Time","higher vocational","177","0.668266585947569","0.615251891929652","0.721281279965486","2"
"No","2018","Part Time","higher education","1087","0.637127970095487","0.614676994300952","0.659578945890021","2"
"No","2018","Not Working","in school","275","0.994175483590037","0.985262347521403","1.00308861965867","2"
"No","2018","Not Working","inadequately","259","0.982074678779824","0.966277876736457","0.997871480823191","2"
"No","2018","Not Working","general elemantary","1235","0.991261821996095","0.986100374600551","0.99642326939164","2"
"No","2018","Not Working","middle vocational","3844","0.994393561576637","0.992040835281961","0.996746287871314","2"
"No","2018","Not Working","vocational + Abi","376","0.986097102334557","0.974340059308833","0.997854145360281","2"
"No","2018","Not Working","higher vocational","400","0.988348900504597","0.977884942074297","0.998812858934897","2"
"No","2018","Not Working","higher education","1525","0.988672605059474","0.98338719116199","0.993958018956959","2"
"Yes","2018","Part Time","vocational + Abi","292","0.375041299040227","0.340689378017279","0.409393220063176","1"
"Yes","2018","Part Time","higher vocational","126","0.331733414052431","0.278718720034514","0.384748108070348","1"
"Yes","2018","Part Time","higher education","675","0.362872029904513","0.340421054109979","0.385323005699048","1"
"Yes","2018","Not Working","general elemantary","14","","","","1"
"Yes","2018","Not Working","higher education","15","","","","1"
"Yes","2018","Not Working","vocational + Abi","5","","","","1"
"Yes","2018","Part Time","inadequately","44","0.325721306398272","0.241871846340704","0.40957076645584","1"
"Yes","2018","Part Time","middle vocational","1419","0.431997836205359","0.415211117585904","0.448784554824814","1"
"Yes","2018","Not Working","higher vocational","4","","","","1"
"Yes","2018","Part Time","in school","20","","","","1"
"Yes","2018","Part Time","general elemantary","325","0.423063043985102","0.387610663500096","0.458515424470107","1"
"Yes","2018","Not Working","middle vocational","25","","","","1"
"Yes","2018","Not Working","inadequately","12","","","","1"
"Yes","2018","Full Time","middle vocational","1326","0.322292803849453","0.308090860411939","0.336494747286968","1"
"Yes","2018","Not Working","in school","5","","","","1"
"Yes","2018","Full Time","in school","1","","","","1"
"Yes","2018","Full Time","general elemantary","206","0.320642694401752","0.284790363476979","0.356495025326525","1"
"Yes","2018","Full Time","inadequately","30","0.451067301787522","0.346506552147729","0.555628051427315","1"
"Yes","2018","Full Time","higher vocational","276","0.401969209126438","0.366547676361977","0.4373907418909","1"
"Yes","2018","Full Time","higher education","984","0.319654015820121","0.302904944202972","0.33640308743727","1"
"Yes","2018","Full Time","vocational + Abi","297","0.279576064699031","0.251142181011668","0.308009948386394","1"
"No","2019","Full Time","in school","2","","","","2"
"No","2019","Full Time","inadequately","55","0.777737525504983","0.681702104994722","0.873772946015244","2"
"No","2019","Full Time","general elemantary","422","0.674512232284604","0.63783668767944","0.711187776889769","2"
"No","2019","Full Time","middle vocational","2709","0.674942687043834","0.660601815933645","0.689283558154024","2"
"No","2019","Full Time","vocational + Abi","687","0.723291844783729","0.695550142251007","0.751033547316452","2"
"No","2019","Full Time","higher vocational","529","0.618038560699422","0.586153796419568","0.649923324979276","2"
"No","2019","Full Time","higher education","2170","0.684492108315921","0.668967094547278","0.700017122084563","2"
"No","2019","Part Time","in school","46","0.847463875263261","0.760723144838275","0.934204605688247","2"
"No","2019","Part Time","inadequately","72","0.664881290622354","0.578981819490851","0.750780761753858","2"
"No","2019","Part Time","general elemantary","380","0.630928722360167","0.59374599654493","0.668111448175404","2"
"No","2019","Part Time","middle vocational","1846","0.605482115953746","0.588249434550576","0.622714797356916","2"
"No","2019","Part Time","vocational + Abi","496","0.654931807024006","0.621266373432117","0.688597240615896","2"
"No","2019","Part Time","higher vocational","206","0.646809252537613","0.594604153258686","0.699014351816539","2"
"No","2019","Part Time","higher education","1142","0.630355864945137","0.608483486774901","0.652228243115372","2"
"No","2019","Not Working","in school","254","0.980284083032474","0.963450292799228","0.99711787326572","2"
"No","2019","Not Working","inadequately","199","0.978699917827905","0.958789158554055","0.998610677101756","2"
"No","2019","Not Working","general elemantary","1087","0.989399940620848","0.983383486658034","0.995416394583661","2"
"No","2019","Not Working","middle vocational","3698","0.975239276375303","0.970304359260579","0.980174193490027","2"
"No","2019","Not Working","vocational + Abi","348","0.943256204984345","0.919933645174527","0.966578764794163","2"
"No","2019","Not Working","higher vocational","410","0.97134313520638","0.955518459149604","0.987167811263156","2"
"No","2019","Not Working","higher education","1548","0.97129419528567","0.963165574877772","0.979422815693567","2"
"Yes","2019","Not Working","higher education","73","0.0287058047143305","0.0205771843064328","0.0368344251222282","1"
"Yes","2019","Part Time","vocational + Abi","270","0.345068192975994","0.311402759384104","0.378733626567883","1"
"Yes","2019","Part Time","higher vocational","116","0.353190747462387","0.300985648183461","0.405395846741314","1"
"Yes","2019","Part Time","higher education","729","0.369644135054863","0.347771756884628","0.391516513225099","1"
"Yes","2019","Not Working","higher vocational","17","","","","1"
"Yes","2019","Not Working","general elemantary","26","","","","1"
"Yes","2019","Not Working","vocational + Abi","30","0.0567437950156551","0.0334212352058373","0.080066354825473","1"
"Yes","2019","Not Working","middle vocational","111","0.0247607236246967","0.0198258065099728","0.0296956407394206","1"
"Yes","2019","Part Time","in school","20","","","","1"
"Yes","2019","Part Time","inadequately","44","0.335118709377645","0.249219238246142","0.421018180509149","1"
"Yes","2019","Part Time","general elemantary","267","0.369071277639833","0.331888551824596","0.40625400345507","1"
"Yes","2019","Part Time","middle vocational","1244","0.394517884046254","0.377285202643083","0.411750565449424","1"
"Yes","2019","Not Working","inadequately","3","","","","1"
"Yes","2019","Not Working","in school","8","","","","1"
"Yes","2019","Full Time","general elemantary","205","0.325487767715396","0.288812223110231","0.36216331232056","1"
"Yes","2019","Full Time","middle vocational","1389","0.325057312956166","0.310716441845976","0.339398184066355","1"
"Yes","2019","Full Time","in school","","","","","1"
"Yes","2019","Full Time","higher education","1272","0.315507891684079","0.299982877915437","0.331032905452722","1"
"Yes","2019","Full Time","inadequately","17","","","","1"
"Yes","2019","Full Time","vocational + Abi","312","0.276708155216271","0.248966452683548","0.304449857748993","1"
"Yes","2019","Full Time","higher vocational","363","0.381961439300578","0.350076675020724","0.413846203580432","1"
