"year","bula_h","pgcasmin","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1986","Brandenburg","(0) in school","","","","","","","","",""
"1986","Brandenburg","(1a) inadequately completed","","","","","","","","",""
"1986","Brandenburg","(1b) general elementary school","","","","","","","","",""
"1986","Brandenburg","(1c) basic vocational qualification","","","","","","","","",""
"1986","Brandenburg","(2a) intermediate vocational","","","","","","","","",""
"1986","Brandenburg","(2b) intermediate general qualification","","","","","","","","",""
"1986","Brandenburg","(2c_gen) general maturity certificate","","","","","","","","",""
"1986","Brandenburg","(2c_voc) vocational maturity certificate","","","","","","","","",""
"1986","Brandenburg","(3a) lower tertiary education","","","","","","","","",""
"1986","Brandenburg","(3b) higher tertiary education","","","","","","","","",""
"1986","Bremen","(0) in school","","","","","","","","",""
"1986","Bremen","(1a) inadequately completed","","","","","","","","",""
"1986","Bremen","(1b) general elementary school","","","","","","","","",""
"1986","Bremen","(1c) basic vocational qualification","7.7","8","45","6.96","8.44","5","6","10","10"
"1986","Bremen","(2a) intermediate vocational","","","","","","","","",""
"1986","Bremen","(2b) intermediate general qualification","","","","","","","","",""
"1986","Bremen","(2c_gen) general maturity certificate","","","","","","","","",""
"1986","Bremen","(2c_voc) vocational maturity certificate","","","","","","","","",""
"1986","Bremen","(3a) lower tertiary education","","","","","","","","",""
"1986","Bremen","(3b) higher tertiary education","","","","","","","","",""
"1986","Hamburg","(0) in school","","","","","","","","",""
"1986","Hamburg","(1a) inadequately completed","","","","","","","","",""
"1986","Hamburg","(1b) general elementary school","7.45","8","49","6.76","8.14","4","6","9","10"
"1986","Hamburg","(1c) basic vocational qualification","7.14","7","81","6.69","7.59","5","5","9","10"
"1986","Hamburg","(2a) intermediate vocational","7.63","8","40","7.12","8.14","5","7","9","9"
"1986","Hamburg","(2b) intermediate general qualification","","","","","","","","",""
"1986","Hamburg","(2c_gen) general maturity certificate","","","","","","","","",""
"1986","Hamburg","(2c_voc) vocational maturity certificate","","","","","","","","",""
"1986","Hamburg","(3a) lower tertiary education","","","","","","","","",""
"1986","Hamburg","(3b) higher tertiary education","","","","","","","","",""
"1986","Hesse","(0) in school","","","","","","","","",""
"1986","Hesse","(1a) inadequately completed","7.07","7","90","6.64","7.5","4","5","9","10"
"1986","Hesse","(1b) general elementary school","7.5","8","247","7.23","7.77","4","6","9","10"
"1986","Hesse","(1c) basic vocational qualification","7.52","8","303","7.31","7.73","5","6","9","10"
"1986","Hesse","(2a) intermediate vocational","7.74","8","124","7.42","8.06","5","6","9","10"
"1986","Hesse","(2b) intermediate general qualification","7.6","8","42","7.03","8.17","5","7","9","10"
"1986","Hesse","(2c_gen) general maturity certificate","7.52","8","45","6.95","8.09","5","7","9","9"
"1986","Hesse","(2c_voc) vocational maturity certificate","7.86","8","46","7.24","8.48","5","7","9","10"
"1986","Hesse","(3a) lower tertiary education","","","","","","","","",""
"1986","Hesse","(3b) higher tertiary education","8.15","8","63","7.77","8.53","6","7","9","10"
"1986","Lower Saxony","(0) in school","","","","","","","","",""
"1986","Lower Saxony","(1a) inadequately completed","6.82","7","52","6.2","7.44","4","6","8","10"
"1986","Lower Saxony","(1b) general elementary school","7.52","8","251","7.26","7.78","5","7","9","10"
"1986","Lower Saxony","(1c) basic vocational qualification","7.32","8","380","7.13","7.51","5","6","8","10"
"1986","Lower Saxony","(2a) intermediate vocational","7.59","8","160","7.33","7.85","5","7","9","10"
"1986","Lower Saxony","(2b) intermediate general qualification","7.7","8","67","7.23","8.17","5","7","9","10"
"1986","Lower Saxony","(2c_gen) general maturity certificate","7.59","8","41","7.06","8.12","5","6","9","9"
"1986","Lower Saxony","(2c_voc) vocational maturity certificate","7.85","8","36","7.3","8.4","6","7","9","10"
"1986","Lower Saxony","(3a) lower tertiary education","","","","","","","","",""
"1986","Lower Saxony","(3b) higher tertiary education","7.99","8","59","7.65","8.33","7","7","9","9"
"1986","Mecklenburg-Western Pomerania","(0) in school","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","(1b) general elementary school","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","","","","","","",""
"1986","North Rhine-Westphalia","(0) in school","8.13","8","73","7.77","8.49","7","8","9","10"
"1986","North Rhine-Westphalia","(1a) inadequately completed","6.93","7","267","6.68","7.18","4","6","8","10"
"1986","North Rhine-Westphalia","(1b) general elementary school","7.33","8","583","7.17","7.49","5","6","9","10"
"1986","North Rhine-Westphalia","(1c) basic vocational qualification","7.52","8","960","7.4","7.64","5","6","9","10"
"1986","North Rhine-Westphalia","(2a) intermediate vocational","7.82","8","326","7.66","7.98","6","7","9","10"
"1986","North Rhine-Westphalia","(2b) intermediate general qualification","7.33","8","122","6.98","7.68","5","6","9","10"
"1986","North Rhine-Westphalia","(2c_gen) general maturity certificate","7.71","8","131","7.42","8","5","7","9","9"
"1986","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","7.64","8","125","7.31","7.97","5","7","9","10"
"1986","North Rhine-Westphalia","(3a) lower tertiary education","8.04","8","65","7.65","8.43","6","7","9","10"
"1986","North Rhine-Westphalia","(3b) higher tertiary education","7.81","8","154","7.56","8.06","5","7","9","9"
"1986","Rhineland-Palatinate,Saarland","(0) in school","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","(1a) inadequately completed","7.26","8","48","6.51","8.01","3","5","9","10"
"1986","Rhineland-Palatinate,Saarland","(1b) general elementary school","7.38","8","230","7.14","7.62","5","6","9","9"
"1986","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","7.54","8","292","7.34","7.74","5","7","9","10"
"1986","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","7.78","8","78","7.39","8.17","5","7","9","10"
"1986","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","7.76","8","32","7.2","8.32","6","7","9","10"
"1986","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","","","","","","",""
"1986","Saxony","(0) in school","","","","","","","","",""
"1986","Saxony","(1a) inadequately completed","","","","","","","","",""
"1986","Saxony","(1b) general elementary school","","","","","","","","",""
"1986","Saxony","(1c) basic vocational qualification","","","","","","","","",""
"1986","Saxony","(2a) intermediate vocational","","","","","","","","",""
"1986","Saxony","(2b) intermediate general qualification","","","","","","","","",""
"1986","Saxony","(2c_gen) general maturity certificate","","","","","","","","",""
"1986","Saxony","(2c_voc) vocational maturity certificate","","","","","","","","",""
"1986","Saxony","(3a) lower tertiary education","","","","","","","","",""
"1986","Saxony","(3b) higher tertiary education","","","","","","","","",""
"1986","Saxony-Anhalt","(0) in school","","","","","","","","",""
"1986","Saxony-Anhalt","(1a) inadequately completed","","","","","","","","",""
"1986","Saxony-Anhalt","(1b) general elementary school","","","","","","","","",""
"1986","Saxony-Anhalt","(1c) basic vocational qualification","","","","","","","","",""
"1986","Saxony-Anhalt","(2a) intermediate vocational","","","","","","","","",""
"1986","Saxony-Anhalt","(2b) intermediate general qualification","","","","","","","","",""
"1986","Saxony-Anhalt","(2c_gen) general maturity certificate","","","","","","","","",""
"1986","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","","","","","","",""
"1986","Saxony-Anhalt","(3a) lower tertiary education","","","","","","","","",""
"1986","Saxony-Anhalt","(3b) higher tertiary education","","","","","","","","",""
"1986","Schleswig-Holstein","(0) in school","","","","","","","","",""
"1986","Schleswig-Holstein","(1a) inadequately completed","","","","","","","","",""
"1986","Schleswig-Holstein","(1b) general elementary school","7.63","8","66","7.08","8.18","5","7","10","10"
"1986","Schleswig-Holstein","(1c) basic vocational qualification","7.63","8","129","7.29","7.97","5","6","9","10"
"1986","Schleswig-Holstein","(2a) intermediate vocational","7.93","8","62","7.5","8.36","5","7","9","10"
"1986","Schleswig-Holstein","(2b) intermediate general qualification","","","","","","","","",""
"1986","Schleswig-Holstein","(2c_gen) general maturity certificate","","","","","","","","",""
"1986","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","","","","","","",""
"1986","Schleswig-Holstein","(3a) lower tertiary education","","","","","","","","",""
"1986","Schleswig-Holstein","(3b) higher tertiary education","","","","","","","","",""
"1986","Thuringia","(0) in school","","","","","","","","",""
"1986","Thuringia","(1a) inadequately completed","","","","","","","","",""
"1986","Thuringia","(1b) general elementary school","","","","","","","","",""
"1986","Thuringia","(1c) basic vocational qualification","","","","","","","","",""
"1986","Thuringia","(2a) intermediate vocational","","","","","","","","",""
"1986","Thuringia","(2b) intermediate general qualification","","","","","","","","",""
"1986","Thuringia","(2c_gen) general maturity certificate","","","","","","","","",""
"1986","Thuringia","(2c_voc) vocational maturity certificate","","","","","","","","",""
"1986","Thuringia","(3a) lower tertiary education","","","","","","","","",""
"1986","Thuringia","(3b) higher tertiary education","","","","","","","","",""
"1987","Baden-Württemberg","(0) in school","","","","","","","","",""
"1987","Baden-Württemberg","(1a) inadequately completed","7.25","8","231","7.01","7.49","5","6","8","9"
"1987","Baden-Württemberg","(1b) general elementary school","6.87","7","512","6.71","7.03","5","6","8","9"
"1987","Baden-Württemberg","(1c) basic vocational qualification","7.47","8","644","7.34","7.6","5","6","9","9"
"1987","Baden-Württemberg","(2a) intermediate vocational","7.81","8","194","7.59","8.03","6","7","9","10"
"1987","Baden-Württemberg","(2b) intermediate general qualification","7.39","8","84","6.98","7.8","5","7","9","9"
"1987","Baden-Württemberg","(2c_gen) general maturity certificate","7.66","8","50","7.3","8.02","6","7","8","9"
"1987","Baden-Württemberg","(2c_voc) vocational maturity certificate","7.3","8","74","6.84","7.76","5","7","9","9"
"1987","Baden-Württemberg","(3a) lower tertiary education","7.3","7.74","41","6.76","7.84","4","7","8","9"
"1987","Baden-Württemberg","(3b) higher tertiary education","7.72","8","67","7.3","8.14","5","7","9","9"
"1987","Bavaria","(0) in school","","","","","","","","",""
"1987","Bavaria","(1a) inadequately completed","7.29","7.14","69","6.76","7.82","5","7","9","10"
"1987","Bavaria","(1b) general elementary school","6.96","7","402","6.75","7.17","4","6","8","10"
"1987","Bavaria","(1c) basic vocational qualification","7.1","8","636","6.95","7.25","5","6","8","9"
"1987","Bavaria","(2a) intermediate vocational","7.35","8","241","7.13","7.57","5","6","9","9"
"1987","Bavaria","(2b) intermediate general qualification","7.56","8","71","7.17","7.95","5","7","9","10"
"1987","Bavaria","(2c_gen) general maturity certificate","7.89","8","54","7.49","8.29","6","7","9","10"
"1987","Bavaria","(2c_voc) vocational maturity certificate","7.5","8","60","7.05","7.95","4","7","9","9"
"1987","Bavaria","(3a) lower tertiary education","7.87","8","49","7.53","8.21","7","7","8","9"
"1987","Bavaria","(3b) higher tertiary education","7.81","8","90","7.45","8.17","6","7","9","10"
"1987","Berlin","(0) in school","","","","","","","","",""
"1987","Berlin","(1a) inadequately completed","6.23","6.57","36","5.4","7.06","4","5","8","8"
"1987","Berlin","(1b) general elementary school","7.33","7","68","6.89","7.77","5","6","8","10"
"1987","Berlin","(1c) basic vocational qualification","7.34","7","102","6.99","7.69","5","6","9","10"
"1987","Berlin","(2a) intermediate vocational","7.46","7","55","7.03","7.89","6","7","8","10"
"1987","Berlin","(2b) intermediate general qualification","","","","","","","","",""
"1987","Berlin","(2c_gen) general maturity certificate","","","","","","","","",""
"1987","Berlin","(2c_voc) vocational maturity certificate","","","","","","","","",""
"1987","Berlin","(3a) lower tertiary education","","","","","","","","",""
"1987","Berlin","(3b) higher tertiary education","","","","","","","","",""
"1987","Brandenburg","(0) in school","","","","","","","","",""
"1987","Brandenburg","(1a) inadequately completed","","","","","","","","",""
"1987","Brandenburg","(1b) general elementary school","","","","","","","","",""
"1987","Brandenburg","(1c) basic vocational qualification","","","","","","","","",""
"1987","Brandenburg","(2a) intermediate vocational","","","","","","","","",""
"1987","Brandenburg","(2b) intermediate general qualification","","","","","","","","",""
"1987","Brandenburg","(2c_gen) general maturity certificate","","","","","","","","",""
