"m11104","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"At least once a month","1990","Couple + C. GT 16 ","Female","87","0.0695050253960684","0.0555731935062976","0.0834368572858392"
"At least once a month","1990","Couple + C. LE and GT 16","Male","54","0.0766501465563167","0.0556415339905683","0.0976587591220651"
"At least once a month","1990","Couple + C. LE and GT 16","Female","31","0.0614622056506383","0.0418140360356052","0.0811103752656715"
"At lease once a week","1990","1-pers.-HH","Male","139","0.292994653981489","0.253532677089344","0.332456630873634"
"At lease once a week","1990","1-pers.-HH","Female","149","0.181644360710858","0.155679357221318","0.207609364200399"
"At lease once a week","1990","(Married) couple without C. ","Male","367","0.242245380131044","0.221310903055587","0.2631798572065"
"At lease once a week","1990","(Married) couple without C. ","Female","319","0.217732622844837","0.197617048239248","0.237848197450425"
"At lease once a week","1990","Single parent ","Male","80","0.347550703162436","0.28653766775046","0.408563738574412"
"At lease once a week","1990","Single parent ","Female","94","0.272069352343614","0.22925307978607","0.314885624901159"
"At lease once a week","1990","Couple + C. LE 16 ","Male","423","0.274877598857653","0.253996123959922","0.295759073755385"
"At lease once a week","1990","Couple + C. LE 16 ","Female","343","0.248388599747044","0.228282224097979","0.268494975396109"
"At lease once a week","1990","Couple + C. GT 16 ","Male","471","0.31707633030041","0.294043725488708","0.340108935112112"
"At lease once a week","1990","Couple + C. GT 16 ","Female","297","0.279667671929256","0.255079247963866","0.304256095894647"
"At lease once a week","1990","Couple + C. LE and GT 16","Male","195","0.370765919901316","0.332623015706108","0.408908824096523"
"At lease once a week","1990","Couple + C. LE and GT 16","Female","134","0.313653776490327","0.275697025609457","0.351610527371198"
"Almost never or never","1991","1-pers.-HH","Male","","","",""
"Almost never or never","1991","1-pers.-HH","Female","","","",""
"Almost never or never","1991","(Married) couple without C. ","Male","","","",""
"Almost never or never","1991","(Married) couple without C. ","Female","","","",""
"Almost never or never","1991","Single parent ","Male","","","",""
"Almost never or never","1991","Single parent ","Female","","","",""
"Almost never or never","1991","Couple + C. LE 16 ","Male","","","",""
"Almost never or never","1991","Couple + C. LE 16 ","Female","","","",""
"Almost never or never","1991","Couple + C. GT 16 ","Male","","","",""
"Almost never or never","1991","Couple + C. GT 16 ","Female","","","",""
"Almost never or never","1991","Couple + C. LE and GT 16","Male","","","",""
"Almost never or never","1991","Couple + C. LE and GT 16","Female","","","",""
"Several times a year","1991","1-pers.-HH","Male","","","",""
"Several times a year","1991","1-pers.-HH","Female","","","",""
"Several times a year","1991","(Married) couple without C. ","Male","","","",""
"Several times a year","1991","(Married) couple without C. ","Female","","","",""
"Several times a year","1991","Single parent ","Male","","","",""
"Several times a year","1991","Single parent ","Female","","","",""
"Several times a year","1991","Couple + C. LE 16 ","Male","","","",""
"Several times a year","1991","Couple + C. LE 16 ","Female","","","",""
"Several times a year","1991","Couple + C. GT 16 ","Male","","","",""
"Several times a year","1991","Couple + C. GT 16 ","Female","","","",""
"Several times a year","1991","Couple + C. LE and GT 16","Male","","","",""
"Several times a year","1991","Couple + C. LE and GT 16","Female","","","",""
"At least once a month","1991","1-pers.-HH","Male","","","",""
"At least once a month","1991","1-pers.-HH","Female","","","",""
"At least once a month","1991","(Married) couple without C. ","Male","","","",""
"At least once a month","1991","(Married) couple without C. ","Female","","","",""
"At least once a month","1991","Single parent ","Male","","","",""
"At least once a month","1991","Single parent ","Female","","","",""
"At least once a month","1991","Couple + C. LE 16 ","Male","","","",""
"At least once a month","1991","Couple + C. LE 16 ","Female","","","",""
"At least once a month","1991","Couple + C. GT 16 ","Male","","","",""
"At least once a month","1991","Couple + C. GT 16 ","Female","","","",""
"At least once a month","1991","Couple + C. LE and GT 16","Male","","","",""
"At least once a month","1991","Couple + C. LE and GT 16","Female","","","",""
"At lease once a week","1991","1-pers.-HH","Male","","","",""
"At lease once a week","1991","1-pers.-HH","Female","","","",""
"At lease once a week","1991","(Married) couple without C. ","Male","","","",""
"At lease once a week","1991","(Married) couple without C. ","Female","","","",""
"At lease once a week","1991","Single parent ","Male","","","",""
"At lease once a week","1991","Single parent ","Female","","","",""
"At lease once a week","1991","Couple + C. LE 16 ","Male","","","",""
"At lease once a week","1991","Couple + C. LE 16 ","Female","","","",""
"At lease once a week","1991","Couple + C. GT 16 ","Male","","","",""
"At lease once a week","1991","Couple + C. GT 16 ","Female","","","",""
"At lease once a week","1991","Couple + C. LE and GT 16","Male","","","",""
"At lease once a week","1991","Couple + C. LE and GT 16","Female","","","",""
"Almost never or never","1992","1-pers.-HH","Male","231","0.484333393561955","0.439532069059323","0.529134718064587"
"Almost never or never","1992","1-pers.-HH","Female","590","0.71879825053439","0.688376820488056","0.749219680580723"
"Almost never or never","1992","(Married) couple without C. ","Male","988","0.615937654169423","0.592053523112916","0.63982178522593"
"Almost never or never","1992","(Married) couple without C. ","Female","1037","0.622971658180542","0.599335168908126","0.646608147452958"
"Almost never or never","1992","Single parent ","Male","93","0.437853131287811","0.371069613979198","0.504636648596424"
"Almost never or never","1992","Single parent ","Female","240","0.54593383480701","0.498146848799505","0.593720820814515"
"Almost never or never","1992","Couple + C. LE 16 ","Male","762","0.421555847820953","0.397457393714343","0.445654301927563"
"Almost never or never","1992","Couple + C. LE 16 ","Female","952","0.502888032394059","0.478748311363544","0.527027753424574"
"Almost never or never","1992","Couple + C. GT 16 ","Male","695","0.451711008655076","0.426365228575349","0.477056788734803"
"Almost never or never","1992","Couple + C. GT 16 ","Female","679","0.539823541109348","0.511740540159963","0.567906542058733"
"Almost never or never","1992","Couple + C. LE and GT 16","Male","266","0.410078602130237","0.370591470265195","0.449565733995279"
"Almost never or never","1992","Couple + C. LE and GT 16","Female","294","0.492232912414344","0.450182934279664","0.534282890549023"
"Several times a year","1992","1-pers.-HH","Male","84","0.182919609805086","0.148262154672677","0.217577064937494"
"Several times a year","1992","1-pers.-HH","Female","58","0.0673102973855178","0.0503561304024959","0.0842644643685398"
"Several times a year","1992","(Married) couple without C. ","Male","196","0.124122682977127","0.107931170454513","0.14031419549974"
"Several times a year","1992","(Married) couple without C. ","Female","205","0.121442283457669","0.105511690585726","0.137372876329613"
"Several times a year","1992","Single parent ","Male","34","0.157879213312481","0.108796356641807","0.206962069983155"
"Several times a year","1992","Single parent ","Female","62","0.172804108753122","0.136516255212232","0.209091962294011"
"Several times a year","1992","Couple + C. LE 16 ","Male","389","0.243515284622715","0.222569622242704","0.264460947002727"
"Several times a year","1992","Couple + C. LE 16 ","Female","344","0.227768537599942","0.207520166117506","0.248016909082378"
"Several times a year","1992","Couple + C. GT 16 ","Male","266","0.179047254504394","0.15952124598137","0.198573263027419"
"Several times a year","1992","Couple + C. GT 16 ","Female","202","0.151975324594499","0.131747639199657","0.172203009989341"
"Several times a year","1992","Couple + C. LE and GT 16","Male","107","0.196437585448401","0.164540789338071","0.228334381558732"
"Several times a year","1992","Couple + C. LE and GT 16","Female","110","0.222019276304268","0.187062776855555","0.256975775752981"
"At least once a month","1992","1-pers.-HH","Male","34","0.0744638267338982","0.0509294058041572","0.0979982476636392"
"At least once a month","1992","1-pers.-HH","Female","40","0.0426148831326781","0.0289473197243466","0.0562824465410097"
"At least once a month","1992","(Married) couple without C. ","Male","93","0.0536908882315293","0.0426219233795971","0.0647598530834615"
"At least once a month","1992","(Married) couple without C. ","Female","70","0.0472833135218993","0.0369319475024928","0.0576346795413058"
"At least once a month","1992","Single parent ","Male","21","","",""
"At least once a month","1992","Single parent ","Female","20","","",""
"At least once a month","1992","Couple + C. LE 16 ","Male","116","0.0945581914245166","0.0802787651703211","0.108837617678712"
"At least once a month","1992","Couple + C. LE 16 ","Female","65","0.0487488464062697","0.0383520567624413","0.0591456360500981"
"At least once a month","1992","Couple + C. GT 16 ","Male","118","0.079268839078274","0.0655097959668665","0.0930278821896816"
"At least once a month","1992","Couple + C. GT 16 ","Female","68","0.0523547028721419","0.0398043435134706","0.0649050622308131"
"At least once a month","1992","Couple + C. LE and GT 16","Male","54","0.0978296236868839","0.0739787422307138","0.121680505143054"
"At least once a month","1992","Couple + C. LE and GT 16","Female","30","0.0465804448503207","0.0288552091143889","0.0643056805862524"
"At lease once a week","1992","1-pers.-HH","Male","129","0.258283169899061","0.219045675796845","0.297520664001277"
"At lease once a week","1992","1-pers.-HH","Female","151","0.171276568947414","0.14578357182774","0.196769566067089"
"At lease once a week","1992","(Married) couple without C. ","Male","316","0.206248774621921","0.186379679177124","0.226117870066718"
"At lease once a week","1992","(Married) couple without C. ","Female","303","0.20830274483989","0.188497104251218","0.228108385428561"
"At lease once a week","1992","Single parent ","Male","64","0.293513796692885","0.232215802565789","0.354811790819981"
"At lease once a week","1992","Single parent ","Female","95","0.235398085634915","0.194678887468933","0.276117283800898"
"At lease once a week","1992","Couple + C. LE 16 ","Male","346","0.240370676131815","0.219517485636039","0.261223866627592"
"At lease once a week","1992","Couple + C. LE 16 ","Female","287","0.220594583599729","0.200575295966293","0.240613871233166"
"At lease once a week","1992","Couple + C. GT 16 ","Male","402","0.289972897762256","0.266863601024315","0.313082194500196"
"At lease once a week","1992","Couple + C. GT 16 ","Female","261","0.255846431424011","0.231261082738624","0.280431780109398"
"At lease once a week","1992","Couple + C. LE and GT 16","Male","169","0.295654188734477","0.259018028702248","0.332290348766706"
