"m11104","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Several times a year","1999","(Married) couple without C. ","East Germany","192","0.153621857733811","0.132862443305959","0.174381272161663"
"Several times a year","1999","Single parent ","West Germany","104","0.219893758787143","0.183734780495969","0.256052737078317"
"Several times a year","1999","Single parent ","East Germany","54","0.275577452836363","0.214710615169098","0.336444290503627"
"Several times a year","1999","Couple + C. LE 16 ","West Germany","614","0.273003111688347","0.254792326146368","0.291213897230327"
"Several times a year","1999","Couple + C. LE 16 ","East Germany","198","0.296254023343553","0.262855600414929","0.329652446272177"
"Several times a year","1999","Couple + C. GT 16 ","West Germany","341","0.186112367411154","0.167783147216992","0.204441587605317"
"Several times a year","1999","Couple + C. GT 16 ","East Germany","191","0.243898047429261","0.213327175212156","0.274468919646366"
"Several times a year","1999","Couple + C. LE and GT 16","West Germany","173","0.218178310430367","0.189305007828087","0.247051613032647"
"Several times a year","1999","Couple + C. LE and GT 16","East Germany","99","0.282982438659451","0.237022488749138","0.328942388569764"
"At least once a month","1999","1-pers.-HH","West Germany","92","0.0591581909083144","0.0461109398952718","0.072205441921357"
"At least once a month","1999","1-pers.-HH","East Germany","24","","",""
"At least once a month","1999","(Married) couple without C. ","West Germany","204","0.0603400495927466","0.0517211008502662","0.068958998335227"
"At least once a month","1999","(Married) couple without C. ","East Germany","34","0.0314004559649224","0.021360160799552","0.0414407511302927"
"At least once a month","1999","Single parent ","West Germany","41","0.0820646363230699","0.0581029765094436","0.106026296136696"
"At least once a month","1999","Single parent ","East Germany","11","","",""
"At least once a month","1999","Couple + C. LE 16 ","West Germany","176","0.0770639701319692","0.0661623738426673","0.0879655664212712"
"At least once a month","1999","Couple + C. LE 16 ","East Germany","45","0.0592542289253711","0.0419846526548042","0.0765238051959379"
"At least once a month","1999","Couple + C. GT 16 ","West Germany","124","0.0686518757519784","0.0567433946116625","0.0805603568922942"
"At least once a month","1999","Couple + C. GT 16 ","East Germany","67","0.0863761757115147","0.0663778249178266","0.106374526505203"
"At least once a month","1999","Couple + C. LE and GT 16","West Germany","60","0.0809161609447365","0.0618513713071022","0.0999809505823709"
"At least once a month","1999","Couple + C. LE and GT 16","East Germany","22","","",""
"At lease once a week","1999","1-pers.-HH","West Germany","335","0.244154824418911","0.220397236280585","0.267912412557238"
"At lease once a week","1999","1-pers.-HH","East Germany","62","0.145498194746369","0.111736333999357","0.179260055493381"
"At lease once a week","1999","(Married) couple without C. ","West Germany","772","0.266550583085203","0.250546123640433","0.282555042529973"
"At lease once a week","1999","(Married) couple without C. ","East Germany","152","0.110546978312589","0.0924943135035107","0.128599643121668"
"At lease once a week","1999","Single parent ","West Germany","146","0.295002775884279","0.255188430683542","0.334817121085016"
"At lease once a week","1999","Single parent ","East Germany","54","0.277924539936782","0.216898152933317","0.338950926940248"
"At lease once a week","1999","Couple + C. LE 16 ","West Germany","564","0.269049809172138","0.250922270451003","0.287177347893272"
"At lease once a week","1999","Couple + C. LE 16 ","East Germany","131","0.169995704888206","0.142520242301081","0.197471167475331"
"At lease once a week","1999","Couple + C. GT 16 ","West Germany","496","0.325387967321617","0.303323068860894","0.34745286578234"
"At lease once a week","1999","Couple + C. GT 16 ","East Germany","164","0.227571961633301","0.197724879569676","0.257419043696925"
"At lease once a week","1999","Couple + C. LE and GT 16","West Germany","246","0.372063552887069","0.338272382971621","0.405854722802518"
"At lease once a week","1999","Couple + C. LE and GT 16","East Germany","80","0.227869267275373","0.185071293798446","0.270667240752301"
"Almost never or never","2000","1-pers.-HH","West Germany","","","",""
"Almost never or never","2000","1-pers.-HH","East Germany","","","",""
"Almost never or never","2000","(Married) couple without C. ","West Germany","","","",""
"Almost never or never","2000","(Married) couple without C. ","East Germany","","","",""
"Almost never or never","2000","Single parent ","West Germany","","","",""
"Almost never or never","2000","Single parent ","East Germany","","","",""
"Almost never or never","2000","Couple + C. LE 16 ","West Germany","","","",""
"Almost never or never","2000","Couple + C. LE 16 ","East Germany","","","",""
"Almost never or never","2000","Couple + C. GT 16 ","West Germany","","","",""
"Almost never or never","2000","Couple + C. GT 16 ","East Germany","","","",""
"Almost never or never","2000","Couple + C. LE and GT 16","West Germany","","","",""
"Almost never or never","2000","Couple + C. LE and GT 16","East Germany","","","",""
"Several times a year","2000","1-pers.-HH","West Germany","","","",""
"Several times a year","2000","1-pers.-HH","East Germany","","","",""
"Several times a year","2000","(Married) couple without C. ","West Germany","","","",""
"Several times a year","2000","(Married) couple without C. ","East Germany","","","",""
"Several times a year","2000","Single parent ","West Germany","","","",""
"Several times a year","2000","Single parent ","East Germany","","","",""
"Several times a year","2000","Couple + C. LE 16 ","West Germany","","","",""
"Several times a year","2000","Couple + C. LE 16 ","East Germany","","","",""
"Several times a year","2000","Couple + C. GT 16 ","West Germany","","","",""
"Several times a year","2000","Couple + C. GT 16 ","East Germany","","","",""
"Several times a year","2000","Couple + C. LE and GT 16","West Germany","","","",""
"Several times a year","2000","Couple + C. LE and GT 16","East Germany","","","",""
"At least once a month","2000","1-pers.-HH","West Germany","","","",""
"At least once a month","2000","1-pers.-HH","East Germany","","","",""
"At least once a month","2000","(Married) couple without C. ","West Germany","","","",""
"At least once a month","2000","(Married) couple without C. ","East Germany","","","",""
"At least once a month","2000","Single parent ","West Germany","","","",""
"At least once a month","2000","Single parent ","East Germany","","","",""
"At least once a month","2000","Couple + C. LE 16 ","West Germany","","","",""
"At least once a month","2000","Couple + C. LE 16 ","East Germany","","","",""
"At least once a month","2000","Couple + C. GT 16 ","West Germany","","","",""
"At least once a month","2000","Couple + C. GT 16 ","East Germany","","","",""
"At least once a month","2000","Couple + C. LE and GT 16","West Germany","","","",""
"At least once a month","2000","Couple + C. LE and GT 16","East Germany","","","",""
"At lease once a week","2000","1-pers.-HH","West Germany","","","",""
"At lease once a week","2000","1-pers.-HH","East Germany","","","",""
"At lease once a week","2000","(Married) couple without C. ","West Germany","","","",""
"At lease once a week","2000","(Married) couple without C. ","East Germany","","","",""
"At lease once a week","2000","Single parent ","West Germany","","","",""
"At lease once a week","2000","Single parent ","East Germany","","","",""
"At lease once a week","2000","Couple + C. LE 16 ","West Germany","","","",""
"At lease once a week","2000","Couple + C. LE 16 ","East Germany","","","",""
"At lease once a week","2000","Couple + C. GT 16 ","West Germany","","","",""
"At lease once a week","2000","Couple + C. GT 16 ","East Germany","","","",""
"At lease once a week","2000","Couple + C. LE and GT 16","West Germany","","","",""
"At lease once a week","2000","Couple + C. LE and GT 16","East Germany","","","",""
"Almost never or never","2001","1-pers.-HH","West Germany","1144","0.533112961254314","0.512603044262895","0.553622878245733"
"Almost never or never","2001","1-pers.-HH","East Germany","432","0.631070447683272","0.595603490172888","0.666537405193656"
"Almost never or never","2001","(Married) couple without C. ","West Germany","2788","0.55627892248036","0.542595253037559","0.569962591923161"
"Almost never or never","2001","(Married) couple without C. ","East Germany","1171","0.687019225253813","0.665525702099225","0.7085127484084"
"Almost never or never","2001","Single parent ","West Germany","380","0.45486144115789","0.420505303355624","0.489217578960155"
"Almost never or never","2001","Single parent ","East Germany","157","0.442109096411988","0.387001666182511","0.497216526641465"
"Almost never or never","2001","Couple + C. LE 16 ","West Germany","1572","0.402193465691746","0.38664811285487","0.417738818528622"
"Almost never or never","2001","Couple + C. LE 16 ","East Germany","437","0.477811690912653","0.445551997622458","0.510071384202847"
"Almost never or never","2001","Couple + C. GT 16 ","West Germany","1104","0.41783077909591","0.398781247164569","0.436880311027251"
"Almost never or never","2001","Couple + C. GT 16 ","East Germany","477","0.463326807120758","0.432976899167238","0.493676715074277"
"Almost never or never","2001","Couple + C. LE and GT 16","West Germany","509","0.401887291799782","0.374532452807082","0.429242130792483"
"Almost never or never","2001","Couple + C. LE and GT 16","East Germany","245","0.509816104725949","0.466301964606373","0.553330244845526"
"Several times a year","2001","1-pers.-HH","West Germany","299","0.124863347170337","0.111273837210198","0.138452857130476"
"Several times a year","2001","1-pers.-HH","East Germany","87","0.113893324043192","0.0905423269879312","0.137244321098453"
"Several times a year","2001","(Married) couple without C. ","West Germany","659","0.130894296333437","0.121604677301013","0.140183915365861"
"Several times a year","2001","(Married) couple without C. ","East Germany","260","0.13133325424057","0.115677345372122","0.146989163109019"
"Several times a year","2001","Single parent ","West Germany","136","0.164713984467141","0.139122577373294","0.190305391560988"
"Several times a year","2001","Single parent ","East Germany","60","0.213535089719567","0.168062980942767","0.259007198496368"
"Several times a year","2001","Couple + C. LE 16 ","West Germany","855","0.226386868156233","0.213119331934482","0.239654404377985"
"Several times a year","2001","Couple + C. LE 16 ","East Germany","243","0.248421339821643","0.220515188423255","0.276327491220031"
