"m11104","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","1988","Couple + C. LE 16 ","direct migration background","92","0.142463864635467","0.11771175148341","0.167215977787524","4"
"At lease once a week","1988","Couple + C. LE 16 ","indirect migration background","5","","","","4"
"At lease once a week","1988","Couple + C. GT 16 ","no migration background","489","0.29308554979181","0.270886087223972","0.315285012359647","4"
"At lease once a week","1988","Couple + C. GT 16 ","direct migration background","87","0.213294529520774","0.176610563890756","0.249978495150792","4"
"At lease once a week","1988","Couple + C. GT 16 ","indirect migration background","41","0.423281784434338","0.319460812854962","0.527102756013714","4"
"At lease once a week","1988","Couple + C. LE and GT 16","no migration background","192","0.343494531401018","0.303292797571781","0.383696265230255","4"
"At lease once a week","1988","Couple + C. LE and GT 16","direct migration background","74","0.179311418853715","0.145345511558365","0.213277326149066","4"
"At lease once a week","1988","Couple + C. LE and GT 16","indirect migration background","27","","","","4"
"At least once a month","1988","Couple + C. LE 16 ","indirect migration background","2","","","","3"
"At least once a month","1988","1-pers.-HH","no migration background","43","0.0444531908374389","0.0307659324225138","0.0581404492523641","3"
"At least once a month","1988","1-pers.-HH","direct migration background","6","","","","3"
"At least once a month","1988","1-pers.-HH","indirect migration background","1","","","","3"
"At least once a month","1988","(Married) couple without C. ","no migration background","77","0.0394402976940623","0.0305298580619999","0.0483507373261246","3"
"At least once a month","1988","Single parent ","indirect migration background","2","","","","3"
"At least once a month","1988","(Married) couple without C. ","direct migration background","14","","","","3"
"At least once a month","1988","(Married) couple without C. ","indirect migration background","","","","","3"
"At least once a month","1988","Single parent ","no migration background","24","","","","3"
"At least once a month","1988","Single parent ","direct migration background","3","","","","3"
"At least once a month","1988","Couple + C. LE 16 ","no migration background","107","0.0749895636978921","0.0612909175162951","0.0886882098794892","3"
"At least once a month","1988","Couple + C. LE 16 ","direct migration background","26","","","","3"
"At least once a month","1988","Couple + C. GT 16 ","no migration background","118","0.0701441656428663","0.0576885437911976","0.082599787494535","3"
"At least once a month","1988","Couple + C. GT 16 ","direct migration background","12","","","","3"
"At least once a month","1988","Couple + C. GT 16 ","indirect migration background","7","","","","3"
"At least once a month","1988","Couple + C. LE and GT 16","no migration background","31","0.0619848549546376","0.0415715456516222","0.0823981642576531","3"
"At least once a month","1988","Couple + C. LE and GT 16","direct migration background","16","","","","3"
"At least once a month","1988","Couple + C. LE and GT 16","indirect migration background","6","","","","3"
"Several times a year","1988","1-pers.-HH","no migration background","90","0.0924339255597185","0.0731988525607913","0.111668998558646","2"
"Several times a year","1988","1-pers.-HH","indirect migration background","2","","","","2"
"Several times a year","1988","(Married) couple without C. ","no migration background","211","0.105654555154699","0.0915823025896584","0.119726807719739","2"
"Several times a year","1988","Single parent ","direct migration background","16","","","","2"
"Several times a year","1988","Couple + C. LE 16 ","direct migration background","80","0.127710670240308","0.104074474478273","0.151346866002343","2"
"Several times a year","1988","Couple + C. LE 16 ","indirect migration background","6","","","","2"
"Several times a year","1988","1-pers.-HH","direct migration background","13","","","","2"
"Several times a year","1988","(Married) couple without C. ","direct migration background","36","0.111807599107187","0.0814153911173074","0.142199807097068","2"
"Several times a year","1988","Single parent ","no migration background","60","0.164516405335233","0.127908612150225","0.201124198520241","2"
"Several times a year","1988","(Married) couple without C. ","indirect migration background","4","","","","2"
"Several times a year","1988","Single parent ","indirect migration background","2","","","","2"
"Several times a year","1988","Couple + C. LE 16 ","no migration background","293","0.201210974612661","0.180359066816137","0.222062882409184","2"
"Several times a year","1988","Couple + C. GT 16 ","indirect migration background","17","","","","2"
"Several times a year","1988","Couple + C. LE and GT 16","no migration background","82","0.153835803202184","0.123292097215861","0.184379509188507","2"
"Several times a year","1988","Couple + C. LE and GT 16","direct migration background","52","0.130275817289962","0.10047194271154","0.160079691868384","2"
"Several times a year","1988","Couple + C. LE and GT 16","indirect migration background","7","","","","2"
"Several times a year","1988","Couple + C. GT 16 ","no migration background","254","0.157020514039701","0.139276636637629","0.174764391441773","2"
"Several times a year","1988","Couple + C. GT 16 ","direct migration background","35","0.0875853208893367","0.062269493324558","0.112901148454115","2"
"Almost never or never","1989","1-pers.-HH","no migration background","","","","","1"
"Almost never or never","1989","1-pers.-HH","direct migration background","","","","","1"
"Almost never or never","1989","1-pers.-HH","indirect migration background","","","","","1"
"Almost never or never","1989","(Married) couple without C. ","no migration background","","","","","1"
"Almost never or never","1989","(Married) couple without C. ","direct migration background","","","","","1"
"Almost never or never","1989","(Married) couple without C. ","indirect migration background","","","","","1"
"Almost never or never","1989","Single parent ","no migration background","","","","","1"
"Almost never or never","1989","Single parent ","direct migration background","","","","","1"
"Almost never or never","1989","Single parent ","indirect migration background","","","","","1"
"Almost never or never","1989","Couple + C. LE 16 ","no migration background","","","","","1"
"Almost never or never","1989","Couple + C. LE 16 ","direct migration background","","","","","1"
"Almost never or never","1989","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Almost never or never","1989","Couple + C. GT 16 ","no migration background","","","","","1"
"Almost never or never","1989","Couple + C. GT 16 ","direct migration background","","","","","1"
"Almost never or never","1989","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Almost never or never","1989","Couple + C. LE and GT 16","no migration background","","","","","1"
"Almost never or never","1989","Couple + C. LE and GT 16","direct migration background","","","","","1"
