"m11104","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Several times a year","2011","middle vocational","Rural Area","962","0.177012209464714","0.166937952650398","0.18708646627903","2"
"Several times a year","2011","vocational + Abi","Urban Area","275","0.187639311079196","0.167612674001269","0.207665948157123","2"
"Several times a year","2011","vocational + Abi","Rural Area","100","0.154227860277056","0.123905853247055","0.184549867307057","2"
"Several times a year","2011","higher vocational","Urban Area","177","0.141277535219899","0.120750156519084","0.161804913920715","2"
"Several times a year","2011","higher vocational","Rural Area","137","0.188400931501459","0.160378256829683","0.216423606173234","2"
"Several times a year","2011","higher education","Urban Area","700","0.146886986458727","0.136524626712594","0.15724934620486","2"
"Several times a year","2011","higher education","Rural Area","309","0.150069406461906","0.133215857975979","0.166922954947833","2"
"Almost never or never","2012","middle vocational","Rural Area","","","","","1"
"Almost never or never","2012","general elemantary","Urban Area","","","","","1"
"Almost never or never","2012","general elemantary","Rural Area","","","","","1"
"Almost never or never","2012","middle vocational","Urban Area","","","","","1"
"Almost never or never","2012","higher education","Rural Area","","","","","1"
"Almost never or never","2012","vocational + Abi","Urban Area","","","","","1"
"Almost never or never","2012","inadequately","Rural Area","","","","","1"
"Almost never or never","2012","higher education","Urban Area","","","","","1"
"Almost never or never","2012","higher vocational","Rural Area","","","","","1"
"Almost never or never","2012","vocational + Abi","Rural Area","","","","","1"
"Almost never or never","2012","in school","Urban Area","","","","","1"
"Almost never or never","2012","in school","Rural Area","","","","","1"
"Almost never or never","2012","inadequately","Urban Area","","","","","1"
"Almost never or never","2012","higher vocational","Urban Area","","","","","1"
"At lease once a week","2012","in school","Urban Area","","","","","4"
"At lease once a week","2012","in school","Rural Area","","","","","4"
"At lease once a week","2012","inadequately","Urban Area","","","","","4"
"At lease once a week","2012","inadequately","Rural Area","","","","","4"
"At lease once a week","2012","general elemantary","Urban Area","","","","","4"
"At lease once a week","2012","general elemantary","Rural Area","","","","","4"
"At lease once a week","2012","middle vocational","Urban Area","","","","","4"
"At lease once a week","2012","middle vocational","Rural Area","","","","","4"
"At lease once a week","2012","vocational + Abi","Urban Area","","","","","4"
"At lease once a week","2012","vocational + Abi","Rural Area","","","","","4"
"At lease once a week","2012","higher vocational","Urban Area","","","","","4"
"At lease once a week","2012","higher vocational","Rural Area","","","","","4"
"At lease once a week","2012","higher education","Urban Area","","","","","4"
"At lease once a week","2012","higher education","Rural Area","","","","","4"
"At least once a month","2012","general elemantary","Urban Area","","","","","3"
"At least once a month","2012","general elemantary","Rural Area","","","","","3"
"At least once a month","2012","middle vocational","Urban Area","","","","","3"
"At least once a month","2012","inadequately","Rural Area","","","","","3"
"At least once a month","2012","middle vocational","Rural Area","","","","","3"
"At least once a month","2012","higher education","Rural Area","","","","","3"
"At least once a month","2012","vocational + Abi","Urban Area","","","","","3"
"At least once a month","2012","higher education","Urban Area","","","","","3"
"At least once a month","2012","vocational + Abi","Rural Area","","","","","3"
"At least once a month","2012","higher vocational","Urban Area","","","","","3"
"At least once a month","2012","inadequately","Urban Area","","","","","3"
"At least once a month","2012","in school","Rural Area","","","","","3"
"At least once a month","2012","higher vocational","Rural Area","","","","","3"
"At least once a month","2012","in school","Urban Area","","","","","3"
"Several times a year","2012","in school","Urban Area","","","","","2"
"Several times a year","2012","in school","Rural Area","","","","","2"
"Several times a year","2012","inadequately","Urban Area","","","","","2"
"Several times a year","2012","inadequately","Rural Area","","","","","2"
"Several times a year","2012","general elemantary","Urban Area","","","","","2"
"Several times a year","2012","general elemantary","Rural Area","","","","","2"
"Several times a year","2012","middle vocational","Urban Area","","","","","2"
"Several times a year","2012","middle vocational","Rural Area","","","","","2"
"Several times a year","2012","vocational + Abi","Urban Area","","","","","2"
"Several times a year","2012","vocational + Abi","Rural Area","","","","","2"
"Several times a year","2012","higher vocational","Urban Area","","","","","2"
"Several times a year","2012","higher vocational","Rural Area","","","","","2"
"Several times a year","2012","higher education","Urban Area","","","","","2"
"Several times a year","2012","higher education","Rural Area","","","","","2"
"Almost never or never","2013","middle vocational","Rural Area","2014","0.373479048349733","0.36012436041775","0.386833736281716","1"
"Almost never or never","2013","general elemantary","Urban Area","876","0.500591633802916","0.476774510103721","0.524408757502111","1"
"Almost never or never","2013","general elemantary","Rural Area","465","0.545880380981503","0.513334043715774","0.578426718247233","1"
"Almost never or never","2013","middle vocational","Urban Area","2722","0.358581279007272","0.347623985090192","0.369538572924352","1"
"Almost never or never","2013","higher education","Rural Area","308","0.181772129051649","0.163055747427171","0.200488510676126","1"
"Almost never or never","2013","vocational + Abi","Urban Area","357","0.261849550485759","0.237830425713335","0.285868675258184","1"
"Almost never or never","2013","inadequately","Rural Area","67","0.522829959015531","0.431141962621395","0.614517955409667","1"
"Almost never or never","2013","vocational + Abi","Rural Area","132","0.224770425437103","0.187734523113791","0.261806327760416","1"
"Almost never or never","2013","in school","Urban Area","40","0.0882965330140487","0.0566102452836177","0.11998282074448","1"
"Almost never or never","2013","higher education","Urban Area","734","0.165123695414764","0.153880010205715","0.176367380623813","1"
"Almost never or never","2013","in school","Rural Area","10","","","","1"
"Almost never or never","2013","inadequately","Urban Area","147","0.630882501558411","0.566076556667291","0.695688446449531","1"
"Almost never or never","2013","higher vocational","Urban Area","261","0.252682803844559","0.225776467813179","0.279589139875938","1"
"Almost never or never","2013","higher vocational","Rural Area","198","0.273416162142037","0.239717053590122","0.307115270693952","1"
"At lease once a week","2013","in school","Urban Area","231","0.852089935283601","0.812442571646019","0.891737298921183","4"
"At lease once a week","2013","in school","Rural Area","111","0.86661916263991","0.809479259405703","0.923759065874117","4"
"At lease once a week","2013","inadequately","Urban Area","40","0.292940558314879","0.231821591407174","0.354059525222584","4"
"At lease once a week","2013","inadequately","Rural Area","24","","","","4"
"At lease once a week","2013","general elemantary","Urban Area","555","0.348289498401721","0.325595179071303","0.370983817732139","4"
"At lease once a week","2013","higher vocational","Urban Area","507","0.517485631261536","0.486545759926441","0.54842550259663","4"
"At lease once a week","2013","higher vocational","Rural Area","320","0.448290350908028","0.410689433618066","0.48589126819799","4"
"At lease once a week","2013","higher education","Urban Area","2681","0.655352604555455","0.640960711401343","0.669744497709566","4"
"At lease once a week","2013","higher education","Rural Area","969","0.606711134173835","0.583004608037461","0.630417660310209","4"
"At lease once a week","2013","general elemantary","Rural Area","297","0.314844143426368","0.284483516030719","0.345204770822017","4"
"At lease once a week","2013","middle vocational","Urban Area","3285","0.452010003827118","0.440638994178612","0.463381013475624","4"
"At lease once a week","2013","middle vocational","Rural Area","1913","0.408564811021219","0.394993653779671","0.422135968262767","4"
"At lease once a week","2013","vocational + Abi","Urban Area","664","0.5271813046116","0.499904961929796","0.554457647293403","4"
"At lease once a week","2013","vocational + Abi","Rural Area","266","0.589535362821442","0.545890715931972","0.633180009710913","4"
"At least once a month","2013","general elemantary","Urban Area","65","0.0305223146598324","0.0223282902525735","0.0387163390670913","3"
"At least once a month","2013","general elemantary","Rural Area","30","0.0281758284842041","0.0173589876068414","0.0389926693615667","3"
"At least once a month","2013","middle vocational","Urban Area","325","0.046089459004346","0.0412988214050839","0.0508800966036082","3"
"At least once a month","2013","middle vocational","Rural Area","218","0.0458361965116232","0.0400625714444119","0.0516098215788345","3"
"At least once a month","2013","higher education","Rural Area","107","0.0618551700740558","0.0501643747298115","0.0735459654183002","3"
"At least once a month","2013","inadequately","Rural Area","9","","","","3"
"At least once a month","2013","vocational + Abi","Urban Area","69","0.0796716248971464","0.0648777459404317","0.0944655038538611","3"
"At least once a month","2013","higher education","Urban Area","254","0.0608602435115179","0.0536204718895315","0.0681000151335042","3"
"At least once a month","2013","in school","Urban Area","19","","","","3"
"At least once a month","2013","in school","Rural Area","5","","","","3"
"At least once a month","2013","inadequately","Urban Area","7","","","","3"
"At least once a month","2013","vocational + Abi","Rural Area","24","","","","3"
"At least once a month","2013","higher vocational","Urban Area","54","0.0642627198168625","0.0490792598885031","0.0794461797452218","3"
"At least once a month","2013","higher vocational","Rural Area","41","0.084155810478151","0.0631656236009337","0.105145997355368","3"
"Several times a year","2013","in school","Urban Area","18","","","","2"
"Several times a year","2013","in school","Rural Area","10","","","","2"
"Several times a year","2013","inadequately","Urban Area","19","","","","2"
"Several times a year","2013","inadequately","Rural Area","14","","","","2"
"Several times a year","2013","general elemantary","Urban Area","197","0.12059655313553","0.1050840764686","0.13610902980246","2"
"Several times a year","2013","general elemantary","Rural Area","107","0.111099647107925","0.0905572498191386","0.131642044396711","2"
"Several times a year","2013","middle vocational","Urban Area","1027","0.143319258161263","0.135313536856555","0.151324979465971","2"
"Several times a year","2013","middle vocational","Rural Area","895","0.172119944117424","0.161698398565166","0.182541489669683","2"
"Several times a year","2013","vocational + Abi","Urban Area","197","0.131297520005495","0.112846405256636","0.149748634754353","2"
"Several times a year","2013","vocational + Abi","Rural Area","66","0.127619586687099","0.0980156272808949","0.157223546093304","2"
"Several times a year","2013","higher vocational","Urban Area","180","0.165568845077043","0.142554490739335","0.188583199414751","2"
"Several times a year","2013","higher vocational","Rural Area","113","0.194137676471784","0.16423233304832","0.224043019895248","2"
"Several times a year","2013","higher education","Urban Area","520","0.118663456518264","0.108870308985935","0.128456604050592","2"
"Several times a year","2013","higher education","Rural Area","247","0.149661566700461","0.132348573501677","0.166974559899244","2"
"Almost never or never","2014","general elemantary","Urban Area","","","","","1"
"Almost never or never","2014","general elemantary","Rural Area","","","","","1"
"Almost never or never","2014","middle vocational","Urban Area","","","","","1"
"Almost never or never","2014","middle vocational","Rural Area","","","","","1"
"Almost never or never","2014","inadequately","Rural Area","","","","","1"
"Almost never or never","2014","higher education","Rural Area","","","","","1"
"Almost never or never","2014","in school","Urban Area","","","","","1"
"Almost never or never","2014","in school","Rural Area","","","","","1"
"Almost never or never","2014","inadequately","Urban Area","","","","","1"
"Almost never or never","2014","higher education","Urban Area","","","","","1"
"Almost never or never","2014","vocational + Abi","Urban Area","","","","","1"
"Almost never or never","2014","higher vocational","Urban Area","","","","","1"
"Almost never or never","2014","vocational + Abi","Rural Area","","","","","1"
"Almost never or never","2014","higher vocational","Rural Area","","","","","1"
"At lease once a week","2014","in school","Urban Area","","","","","4"
"At lease once a week","2014","in school","Rural Area","","","","","4"
"At lease once a week","2014","inadequately","Urban Area","","","","","4"
"At lease once a week","2014","inadequately","Rural Area","","","","","4"
"At lease once a week","2014","general elemantary","Urban Area","","","","","4"
"At lease once a week","2014","higher vocational","Urban Area","","","","","4"
"At lease once a week","2014","higher vocational","Rural Area","","","","","4"
"At lease once a week","2014","higher education","Urban Area","","","","","4"
"At lease once a week","2014","higher education","Rural Area","","","","","4"
"At lease once a week","2014","general elemantary","Rural Area","","","","","4"
"At lease once a week","2014","middle vocational","Urban Area","","","","","4"
"At lease once a week","2014","middle vocational","Rural Area","","","","","4"
"At lease once a week","2014","vocational + Abi","Urban Area","","","","","4"
"At lease once a week","2014","vocational + Abi","Rural Area","","","","","4"
"At least once a month","2014","general elemantary","Urban Area","","","","","3"
"At least once a month","2014","general elemantary","Rural Area","","","","","3"
"At least once a month","2014","middle vocational","Urban Area","","","","","3"
"At least once a month","2014","middle vocational","Rural Area","","","","","3"
"At least once a month","2014","higher education","Rural Area","","","","","3"
"At least once a month","2014","vocational + Abi","Urban Area","","","","","3"
"At least once a month","2014","inadequately","Rural Area","","","","","3"
"At least once a month","2014","higher education","Urban Area","","","","","3"
"At least once a month","2014","higher vocational","Urban Area","","","","","3"
"At least once a month","2014","in school","Urban Area","","","","","3"
"At least once a month","2014","in school","Rural Area","","","","","3"
"At least once a month","2014","vocational + Abi","Rural Area","","","","","3"
"At least once a month","2014","higher vocational","Rural Area","","","","","3"
"At least once a month","2014","inadequately","Urban Area","","","","","3"
"Several times a year","2014","in school","Urban Area","","","","","2"
"Several times a year","2014","in school","Rural Area","","","","","2"
"Several times a year","2014","inadequately","Urban Area","","","","","2"
"Several times a year","2014","inadequately","Rural Area","","","","","2"
"Several times a year","2014","general elemantary","Urban Area","","","","","2"
"Several times a year","2014","general elemantary","Rural Area","","","","","2"
"Several times a year","2014","middle vocational","Urban Area","","","","","2"
"Several times a year","2014","middle vocational","Rural Area","","","","","2"
"Several times a year","2014","vocational + Abi","Urban Area","","","","","2"
"Several times a year","2014","vocational + Abi","Rural Area","","","","","2"
"Several times a year","2014","higher vocational","Urban Area","","","","","2"
"Several times a year","2014","higher vocational","Rural Area","","","","","2"
"Several times a year","2014","higher education","Urban Area","","","","","2"
"Several times a year","2014","higher education","Rural Area","","","","","2"
"Almost never or never","2015","general elemantary","Urban Area","1097","0.56330265627241","0.541533244773094","0.585072067771725","1"
"Almost never or never","2015","general elemantary","Rural Area","586","0.583298157778884","0.552494055661175","0.614102259896594","1"
"Almost never or never","2015","middle vocational","Urban Area","3123","0.419745086212706","0.408528739535744","0.430961432889668","1"
"Almost never or never","2015","middle vocational","Rural Area","2237","0.446399453839408","0.432259342857898","0.460539564820918","1"
"Almost never or never","2015","inadequately","Rural Area","104","0.630925915620107","0.553702604269342","0.708149226970871","1"
"Almost never or never","2015","in school","Urban Area","34","0.100496818739824","0.0634487699967726","0.137544867482875","1"
"Almost never or never","2015","vocational + Abi","Urban Area","540","0.309567115573528","0.286814326337557","0.3323199048095","1"
"Almost never or never","2015","in school","Rural Area","10","","","","1"
"Almost never or never","2015","higher education","Urban Area","1034","0.198522811590441","0.187121427662305","0.209924195518576","1"
"Almost never or never","2015","vocational + Abi","Rural Area","204","0.275357037617857","0.238909321971211","0.311804753264503","1"
"Almost never or never","2015","higher education","Rural Area","464","0.241474150462358","0.221359207000706","0.261589093924011","1"
"Almost never or never","2015","inadequately","Urban Area","257","0.60971801442468","0.560990810366506","0.658445218482853","1"
"Almost never or never","2015","higher vocational","Rural Area","216","0.371181080187265","0.332715924490251","0.40964623588428","1"
"Almost never or never","2015","higher vocational","Urban Area","305","0.312083198346728","0.282272149553864","0.341894247139591","1"
"At lease once a week","2015","in school","Urban Area","176","0.672483662117645","0.614654728491949","0.730312595743342","4"
"At lease once a week","2015","in school","Rural Area","83","0.719493807059635","0.640101158137282","0.798886455981989","4"
"At lease once a week","2015","inadequately","Urban Area","73","0.226493123203393","0.184683396755935","0.268302849650851","4"
"At lease once a week","2015","inadequately","Rural Area","25","","","","4"
"At lease once a week","2015","general elemantary","Urban Area","587","0.302570370171882","0.282407659908086","0.322733080435678","4"
"At lease once a week","2015","general elemantary","Rural Area","265","0.270713583711984","0.242951335799533","0.298475831624435","4"
"At lease once a week","2015","middle vocational","Urban Area","2940","0.397642857426686","0.386519834677208","0.408765880176164","4"
"At lease once a week","2015","middle vocational","Rural Area","1546","0.347532528587383","0.333987812740509","0.361077244434257","4"
"At lease once a week","2015","vocational + Abi","Urban Area","724","0.490817221327729","0.466213927734814","0.515420514920645","4"
"At lease once a week","2015","vocational + Abi","Rural Area","252","0.479452714310497","0.438689993124064","0.52021543549693","4"
"At lease once a week","2015","higher vocational","Urban Area","425","0.464048705814683","0.431962486489051","0.496134925140315","4"
"At lease once a week","2015","higher vocational","Rural Area","232","0.341014690082126","0.303271709857781","0.378757670306471","4"
"At lease once a week","2015","higher education","Urban Area","2738","0.617233858759287","0.603340782922146","0.631126934596428","4"
"At lease once a week","2015","higher education","Rural Area","924","0.543772874919851","0.520363079341127","0.567182670498575","4"
"At least once a month","2015","general elemantary","Urban Area","69","0.033455316145182","0.0255625533421116","0.0413480789482524","3"
"At least once a month","2015","general elemantary","Rural Area","34","0.0297333430265134","0.0191208366054879","0.0403458494475389","3"
"At least once a month","2015","middle vocational","Urban Area","360","0.0536642842567357","0.0485425801273384","0.058785988386133","3"
"At least once a month","2015","middle vocational","Rural Area","252","0.0510057565517153","0.0447477772592441","0.0572637358441865","3"
"At least once a month","2015","higher education","Rural Area","99","0.0675407147907892","0.0557457658493578","0.0793356637322206","3"
"At least once a month","2015","vocational + Abi","Urban Area","101","0.0623676316137736","0.0504663859117673","0.0742688773157799","3"
"At least once a month","2015","inadequately","Rural Area","6","","","","3"
"At least once a month","2015","higher education","Urban Area","316","0.0700092377262405","0.0627159428916661","0.077302532560815","3"
"At least once a month","2015","in school","Rural Area","11","","","","3"
"At least once a month","2015","higher vocational","Urban Area","45","0.0590971931840188","0.0439256445974587","0.0742687417705789","3"
"At least once a month","2015","in school","Urban Area","18","","","","3"
"At least once a month","2015","inadequately","Urban Area","13","","","","3"
"At least once a month","2015","vocational + Abi","Rural Area","40","0.0728959348716314","0.0516842052764102","0.0941076644668527","3"
"At least once a month","2015","higher vocational","Rural Area","43","0.072957375116261","0.0522513741114065","0.0936633761211155","3"
"Several times a year","2015","in school","Urban Area","25","","","","2"
"Several times a year","2015","in school","Rural Area","19","","","","2"
"Several times a year","2015","inadequately","Urban Area","42","0.128829196231202","0.0953652979900251","0.162293094472378","2"
"Several times a year","2015","inadequately","Rural Area","15","","","","2"
"Several times a year","2015","general elemantary","Urban Area","241","0.100671657410527","0.0874648372613103","0.113878477559743","2"
"Several times a year","2015","general elemantary","Rural Area","99","0.116254915482618","0.0962277396969004","0.136282091268336","2"
"Several times a year","2015","middle vocational","Urban Area","1014","0.128947772103873","0.121330872703371","0.136564671504374","2"
"Several times a year","2015","middle vocational","Rural Area","713","0.155062261021493","0.144766507285502","0.165358014757485","2"
"Several times a year","2015","vocational + Abi","Urban Area","221","0.137248031484969","0.120312745261317","0.154183317708621","2"
"Several times a year","2015","vocational + Abi","Rural Area","81","0.172294313200014","0.141481338625273","0.203107287774756","2"
"Several times a year","2015","higher vocational","Urban Area","153","0.164770902654571","0.140902839891271","0.18863896541787","2"
"Several times a year","2015","higher vocational","Rural Area","115","0.214846854614348","0.182146424403459","0.247547284825237","2"
"Several times a year","2015","higher education","Urban Area","614","0.114234091924032","0.105141993552192","0.123326190295872","2"
"Several times a year","2015","higher education","Rural Area","252","0.147212259827002","0.130559325709431","0.163865193944572","2"
"Almost never or never","2016","general elemantary","Urban Area","","","","","1"
"Almost never or never","2016","general elemantary","Rural Area","","","","","1"
"Almost never or never","2016","middle vocational","Urban Area","","","","","1"
"Almost never or never","2016","middle vocational","Rural Area","","","","","1"
"Almost never or never","2016","inadequately","Rural Area","","","","","1"
"Almost never or never","2016","higher education","Rural Area","","","","","1"
"Almost never or never","2016","vocational + Abi","Urban Area","","","","","1"
"Almost never or never","2016","higher education","Urban Area","","","","","1"
"Almost never or never","2016","inadequately","Urban Area","","","","","1"
"Almost never or never","2016","higher vocational","Urban Area","","","","","1"
"Almost never or never","2016","in school","Urban Area","","","","","1"
"Almost never or never","2016","in school","Rural Area","","","","","1"
"Almost never or never","2016","vocational + Abi","Rural Area","","","","","1"
"Almost never or never","2016","higher vocational","Rural Area","","","","","1"
"At lease once a week","2016","in school","Urban Area","","","","","4"
"At lease once a week","2016","in school","Rural Area","","","","","4"
"At lease once a week","2016","inadequately","Urban Area","","","","","4"
"At lease once a week","2016","inadequately","Rural Area","","","","","4"
"At lease once a week","2016","general elemantary","Urban Area","","","","","4"
"At lease once a week","2016","general elemantary","Rural Area","","","","","4"
"At lease once a week","2016","middle vocational","Urban Area","","","","","4"
"At lease once a week","2016","middle vocational","Rural Area","","","","","4"
"At lease once a week","2016","vocational + Abi","Urban Area","","","","","4"
"At lease once a week","2016","vocational + Abi","Rural Area","","","","","4"
"At lease once a week","2016","higher vocational","Urban Area","","","","","4"
"At lease once a week","2016","higher vocational","Rural Area","","","","","4"
"At lease once a week","2016","higher education","Urban Area","","","","","4"
"At lease once a week","2016","higher education","Rural Area","","","","","4"
"At least once a month","2016","middle vocational","Rural Area","","","","","3"
"At least once a month","2016","general elemantary","Urban Area","","","","","3"
"At least once a month","2016","general elemantary","Rural Area","","","","","3"
"At least once a month","2016","middle vocational","Urban Area","","","","","3"
"At least once a month","2016","higher education","Rural Area","","","","","3"
"At least once a month","2016","vocational + Abi","Urban Area","","","","","3"
"At least once a month","2016","inadequately","Rural Area","","","","","3"
"At least once a month","2016","higher education","Urban Area","","","","","3"
"At least once a month","2016","in school","Rural Area","","","","","3"
"At least once a month","2016","inadequately","Urban Area","","","","","3"
"At least once a month","2016","vocational + Abi","Rural Area","","","","","3"
"At least once a month","2016","in school","Urban Area","","","","","3"
"At least once a month","2016","higher vocational","Rural Area","","","","","3"
"At least once a month","2016","higher vocational","Urban Area","","","","","3"
"Several times a year","2016","in school","Urban Area","","","","","2"
"Several times a year","2016","middle vocational","Urban Area","","","","","2"
"Several times a year","2016","middle vocational","Rural Area","","","","","2"
"Several times a year","2016","vocational + Abi","Urban Area","","","","","2"
"Several times a year","2016","vocational + Abi","Rural Area","","","","","2"
"Several times a year","2016","higher vocational","Urban Area","","","","","2"
"Several times a year","2016","higher vocational","Rural Area","","","","","2"
"Several times a year","2016","higher education","Urban Area","","","","","2"
"Several times a year","2016","higher education","Rural Area","","","","","2"
"Several times a year","2016","inadequately","Rural Area","","","","","2"
"Several times a year","2016","general elemantary","Urban Area","","","","","2"
"Several times a year","2016","general elemantary","Rural Area","","","","","2"
"Several times a year","2016","in school","Rural Area","","","","","2"
"Several times a year","2016","inadequately","Urban Area","","","","","2"
"Almost never or never","2017","general elemantary","Urban Area","1241","0.520083976876431","0.500550875289051","0.539617078463811","1"
"Almost never or never","2017","general elemantary","Rural Area","743","0.580268114945846","0.553765037044081","0.60677119284761","1"
"Almost never or never","2017","middle vocational","Urban Area","3171","0.398093055007524","0.387284453176685","0.408901656838362","1"
"Almost never or never","2017","vocational + Abi","Urban Area","550","0.310667976709754","0.288676296790531","0.332659656628977","1"
"Almost never or never","2017","middle vocational","Rural Area","2365","0.44400209877128","0.430385947752062","0.457618249790499","1"
"Almost never or never","2017","inadequately","Rural Area","419","0.586782011144491","0.551911227148715","0.621652795140267","1"
"Almost never or never","2017","higher education","Rural Area","532","0.205836372711266","0.188435951103242","0.223236794319291","1"
"Almost never or never","2017","vocational + Abi","Rural Area","221","0.309580325072721","0.27417482796082","0.344985822184621","1"
"Almost never or never","2017","higher vocational","Urban Area","268","0.281241050541616","0.251916240723125","0.310565860360108","1"
"Almost never or never","2017","in school","Rural Area","13","","","","1"
"Almost never or never","2017","inadequately","Urban Area","1082","0.626274760387106","0.604187385999894","0.648362134774317","1"
"Almost never or never","2017","higher education","Urban Area","1210","0.192404191441827","0.18186999018391","0.202938392699744","1"
"Almost never or never","2017","higher vocational","Rural Area","211","0.336477593336001","0.299755671289355","0.373199515382648","1"
"Almost never or never","2017","in school","Urban Area","43","0.144262792805973","0.105087141383358","0.183438444228587","1"
"At lease once a week","2017","in school","Urban Area","214","0.708392676747589","0.657716353705482","0.759068999789696","4"
"At lease once a week","2017","in school","Rural Area","91","0.71475777792363","0.635602580755567","0.793912975091692","4"
"At lease once a week","2017","inadequately","Urban Area","500","0.259671627430319","0.239654125909596","0.279689128951043","4"
"At lease once a week","2017","inadequately","Rural Area","230","0.270358713605179","0.238905965845596","0.301811461364762","4"
"At lease once a week","2017","general elemantary","Urban Area","837","0.336171659157954","0.317701940058737","0.35464137825717","4"
"At lease once a week","2017","general elemantary","Rural Area","377","0.28389204603198","0.259678307982555","0.308105784081404","4"
"At lease once a week","2017","middle vocational","Urban Area","3287","0.420457409511031","0.409557667346328","0.431357151675734","4"
"At lease once a week","2017","middle vocational","Rural Area","1759","0.362777415458716","0.349601191346238","0.375953639571194","4"
"At lease once a week","2017","vocational + Abi","Urban Area","851","0.517962842239482","0.494217113877664","0.541708570601301","4"
"At lease once a week","2017","vocational + Abi","Rural Area","289","0.488094929658396","0.449814720263225","0.526375139053566","4"
"At lease once a week","2017","higher vocational","Urban Area","441","0.496076351738287","0.463465597174203","0.528687106302371","4"
"At lease once a week","2017","higher vocational","Rural Area","285","0.433863783400444","0.3953464066233","0.472381160177589","4"
"At lease once a week","2017","higher education","Urban Area","3127","0.631121057237719","0.618226822078609","0.644015292396829","4"
"At lease once a week","2017","higher education","Rural Area","1099","0.578557125257717","0.557305791301505","0.599808459213928","4"
"At least once a month","2017","middle vocational","Rural Area","268","0.0509269425561884","0.0449020556907326","0.0569518294216441","3"
"At least once a month","2017","general elemantary","Urban Area","107","0.035472565428932","0.0282406150361738","0.0427045158216902","3"
"At least once a month","2017","general elemantary","Rural Area","61","0.0328247335031435","0.0232561164510568","0.0423933505552302","3"
"At least once a month","2017","middle vocational","Urban Area","394","0.0505463201115946","0.0457091183369119","0.0553835218862773","3"
"At least once a month","2017","higher education","Rural Area","124","0.0717203991454834","0.0606157595653034","0.0828250387256634","3"
"At least once a month","2017","in school","Urban Area","18","","","","3"
"At least once a month","2017","vocational + Abi","Urban Area","79","0.0457204108222079","0.0357940784327264","0.0556467432116893","3"
"At least once a month","2017","inadequately","Rural Area","34","0.047332914253454","0.0322950587014512","0.0623707698054568","3"
"At least once a month","2017","vocational + Abi","Rural Area","28","","","","3"
"At least once a month","2017","higher education","Urban Area","341","0.0611871476997597","0.0547821801112667","0.0675921152882528","3"
"At least once a month","2017","in school","Rural Area","5","","","","3"
"At least once a month","2017","inadequately","Urban Area","57","0.0103900002349171","0.00576059456048162","0.0150194059093525","3"
"At least once a month","2017","higher vocational","Rural Area","29","","","","3"
"At least once a month","2017","higher vocational","Urban Area","44","0.050533145819124","0.0362464339045818","0.0648198577336662","3"
"Several times a year","2017","middle vocational","Urban Area","1027","0.130903215369851","0.12345552231632","0.138350908423381","2"
"Several times a year","2017","middle vocational","Rural Area","723","0.142293543213815","0.132719680212246","0.151867406215385","2"
"Several times a year","2017","vocational + Abi","Urban Area","221","0.125648770228556","0.109897411661123","0.141400128795988","2"
"Several times a year","2017","in school","Urban Area","34","0.101471948148051","0.0678046960754592","0.135139200220643","2"
"Several times a year","2017","in school","Rural Area","16","","","","2"
"Several times a year","2017","inadequately","Urban Area","204","0.103663611947658","0.089746981153266","0.117580242742049","2"
"Several times a year","2017","inadequately","Rural Area","83","0.0955263609968764","0.0747105526768991","0.116342169316854","2"
"Several times a year","2017","general elemantary","Urban Area","328","0.108271798536683","0.0961232113986712","0.120420385674695","2"
"Several times a year","2017","general elemantary","Rural Area","151","0.103015105519031","0.0866906389368143","0.119339572101248","2"
"Several times a year","2017","vocational + Abi","Rural Area","117","0.155771170961153","0.12799956001475","0.183542781907557","2"
"Several times a year","2017","higher vocational","Urban Area","150","0.172149451900973","0.147526903016644","0.196772000785301","2"
"Several times a year","2017","higher vocational","Rural Area","111","0.176371009809389","0.146750062322523","0.205991957296254","2"
"Several times a year","2017","higher education","Urban Area","701","0.115287603620694","0.106752875692421","0.123822331548968","2"
"Several times a year","2017","higher education","Rural Area","319","0.143886102885534","0.128781166052225","0.158991039718842","2"
"Almost never or never","2018","general elemantary","Urban Area","223","0.332856642257962","0.292699901941378","0.373013382574546","1"
"Almost never or never","2018","general elemantary","Rural Area","117","0.413578598338869","0.347902831891473","0.479254364786265","1"
"Almost never or never","2018","middle vocational","Urban Area","230","0.445678312359785","0.401714126955518","0.489642497764053","1"
"Almost never or never","2018","middle vocational","Rural Area","65","0.343083722653413","0.271081662322239","0.415085782984587","1"
"Almost never or never","2018","higher education","Rural Area","72","0.468936504344554","0.388808338345451","0.549064670343658","1"
"Almost never or never","2018","inadequately","Rural Area","205","0.37558258218664","0.328301675725262","0.422863488648018","1"
"Almost never or never","2018","higher education","Urban Area","221","0.344589471397908","0.303181825441491","0.385997117354324","1"
"Almost never or never","2018","higher vocational","Urban Area","","","","","1"
"Almost never or never","2018","in school","Urban Area","","","","","1"
"Almost never or never","2018","vocational + Abi","Urban Area","29","","","","1"
"Almost never or never","2018","vocational + Abi","Rural Area","14","","","","1"
"Almost never or never","2018","in school","Rural Area","","","","","1"
"Almost never or never","2018","inadequately","Urban Area","528","0.413155961044752","0.383344325033929","0.442967597055576","1"
"Almost never or never","2018","higher vocational","Rural Area","","","","","1"
"At lease once a week","2018","in school","Urban Area","3","","","","4"
