"m11104","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"At least once a month","2014","Part Time","Single parent ","","","","","3"
"At least once a month","2014","Part Time","Couple + C. LE 16 ","","","","","3"
"At least once a month","2014","Not Working","1-pers.-HH","","","","","3"
"At least once a month","2014","Not Working","(Married) couple without C. ","","","","","3"
"At least once a month","2014","Part Time","1-pers.-HH","","","","","3"
"At least once a month","2014","Part Time","(Married) couple without C. ","","","","","3"
"At least once a month","2014","Part Time","Couple + C. GT 16 ","","","","","3"
"At least once a month","2014","Part Time","Couple + C. LE and GT 16","","","","","3"
"At least once a month","2014","Not Working","Couple + C. GT 16 ","","","","","3"
"At least once a month","2014","Not Working","Couple + C. LE 16 ","","","","","3"
"At least once a month","2014","Not Working","Couple + C. LE and GT 16","","","","","3"
"At least once a month","2014","Not Working","Single parent ","","","","","3"
"Several times a year","2014","Part Time","(Married) couple without C. ","","","","","2"
"Several times a year","2014","Part Time","Single parent ","","","","","2"
"Several times a year","2014","Part Time","Couple + C. GT 16 ","","","","","2"
"Several times a year","2014","Part Time","Couple + C. LE and GT 16","","","","","2"
"Several times a year","2014","Not Working","1-pers.-HH","","","","","2"
"Several times a year","2014","Not Working","(Married) couple without C. ","","","","","2"
"Several times a year","2014","Full Time","1-pers.-HH","","","","","2"
"Several times a year","2014","Full Time","(Married) couple without C. ","","","","","2"
"Several times a year","2014","Full Time","Single parent ","","","","","2"
"Several times a year","2014","Full Time","Couple + C. LE 16 ","","","","","2"
"Several times a year","2014","Full Time","Couple + C. GT 16 ","","","","","2"
"Several times a year","2014","Full Time","Couple + C. LE and GT 16","","","","","2"
"Several times a year","2014","Part Time","1-pers.-HH","","","","","2"
"Several times a year","2014","Part Time","Couple + C. LE 16 ","","","","","2"
"Several times a year","2014","Not Working","Single parent ","","","","","2"
"Several times a year","2014","Not Working","Couple + C. LE 16 ","","","","","2"
"Several times a year","2014","Not Working","Couple + C. GT 16 ","","","","","2"
"Several times a year","2014","Not Working","Couple + C. LE and GT 16","","","","","2"
"Almost never or never","2015","Full Time","1-pers.-HH","294","0.277347795266433","0.251371196055638","0.303324394477228","1"
"Almost never or never","2015","Full Time","(Married) couple without C. ","689","0.26345793179846","0.245700556541445","0.281215307055475","1"
"Almost never or never","2015","Full Time","Single parent ","225","0.307075307100943","0.273884974475973","0.340265639725913","1"
"Almost never or never","2015","Full Time","Couple + C. LE 16 ","969","0.295911177409793","0.279361009845603","0.312461344973983","1"
"Almost never or never","2015","Full Time","Couple + C. GT 16 ","388","0.298924923160252","0.273506278080193","0.324343568240311","1"
"Almost never or never","2015","Full Time","Couple + C. LE and GT 16","303","0.31901000928669","0.287840926082357","0.350179092491022","1"
"Almost never or never","2015","Part Time","1-pers.-HH","224","0.334133286541713","0.298602298826958","0.369664274256468","1"
"Almost never or never","2015","Part Time","(Married) couple without C. ","506","0.342181661743737","0.317702514809448","0.366660808678027","1"
"Almost never or never","2015","Part Time","Couple + C. LE and GT 16","239","0.316099237153165","0.283215910324501","0.348982563981829","1"
"Almost never or never","2015","Not Working","(Married) couple without C. ","1990","0.49731660119362","0.482045559258931","0.51258764312831","1"
"Almost never or never","2015","Not Working","Single parent ","349","0.45906524963459","0.423844826317115","0.494285672952065","1"
"Almost never or never","2015","Not Working","Couple + C. LE 16 ","902","0.546621138390934","0.522319283838839","0.570922992943028","1"
"Almost never or never","2015","Part Time","Single parent ","343","0.395936935984056","0.363698340861786","0.428175531106325","1"
"Almost never or never","2015","Part Time","Couple + C. LE 16 ","770","0.315666343642649","0.29643181517965","0.334900872105647","1"
"Almost never or never","2015","Part Time","Couple + C. GT 16 ","294","0.259944996387778","0.231664642731419","0.288225350044138","1"
"Almost never or never","2015","Not Working","1-pers.-HH","1030","0.572033370774065","0.549820623346116","0.594246118202015","1"
"Almost never or never","2015","Not Working","Couple + C. GT 16 ","294","0.344079914242168","0.310952337317156","0.37720749116718","1"
"Almost never or never","2015","Not Working","Couple + C. LE and GT 16","233","0.3712980248049","0.33295671850305","0.409639331106749","1"
"At lease once a week","2015","Full Time","1-pers.-HH","593","0.495758224435127","0.466747428488968","0.524769020381287","4"
"At lease once a week","2015","Full Time","(Married) couple without C. ","1158","0.52057063858153","0.500432167142924","0.540709110020136","4"
"At lease once a week","2015","Full Time","Single parent ","341","0.387887574703301","0.352827352030445","0.422947797376158","4"
"At lease once a week","2015","Full Time","Couple + C. LE 16 ","1201","0.44102755640467","0.42302492260235","0.45903019020699","4"
"At lease once a week","2015","Full Time","Couple + C. GT 16 ","554","0.464056582988484","0.436365878226464","0.491747287750504","4"
"At lease once a week","2015","Full Time","Couple + C. LE and GT 16","375","0.496588169053505","0.463152393418034","0.530023944688976","4"
"At lease once a week","2015","Part Time","1-pers.-HH","343","0.513921123398505","0.476271956964122","0.551570289832889","4"
"At lease once a week","2015","Part Time","(Married) couple without C. ","686","0.477679300038226","0.451907084477332","0.50345151559912","4"
"At lease once a week","2015","Part Time","Single parent ","366","0.415089831254312","0.382608217967491","0.447571444541133","4"
"At lease once a week","2015","Part Time","Couple + C. LE 16 ","965","0.403285511320762","0.382984248412782","0.423586774228741","4"
"At lease once a week","2015","Part Time","Couple + C. GT 16 ","449","0.514330565057975","0.482104768683519","0.546556361432431","4"
"At lease once a week","2015","Part Time","Couple + C. LE and GT 16","379","0.463882277967479","0.428612603324558","0.4991519526104","4"
"At lease once a week","2015","Not Working","1-pers.-HH","668","0.317762629594263","0.296859765079198","0.338665494109329","4"
"At lease once a week","2015","Not Working","(Married) couple without C. ","1570","0.369324957529813","0.354584462430625","0.384065452629","4"
"At lease once a week","2015","Not Working","Single parent ","280","0.355783183832613","0.321946043050631","0.389620324614595","4"
"At lease once a week","2015","Not Working","Couple + C. LE 16 ","396","0.260174258773599","0.238757070512639","0.28159144703456","4"
"At lease once a week","2015","Not Working","Couple + C. GT 16 ","359","0.502046824218493","0.467180921767825","0.536912726669161","4"
"At lease once a week","2015","Not Working","Couple + C. LE and GT 16","288","0.495737710965572","0.456060841604982","0.535414580326162","4"
"At least once a month","2015","Full Time","Couple + C. GT 16 ","89","0.0586062820662453","0.0455642037647406","0.0716483603677501","3"
"At least once a month","2015","Full Time","Couple + C. LE and GT 16","53","0.0448181598513976","0.0309818095641008","0.0586545101386944","3"
"At least once a month","2015","Full Time","1-pers.-HH","93","0.0874746215273618","0.07108123115925","0.103868011895474","3"
"At least once a month","2015","Full Time","(Married) couple without C. ","141","0.0672777266173838","0.0571797076356976","0.07737574559907","3"
"At least once a month","2015","Full Time","Single parent ","60","0.105750901064607","0.0836241610880041","0.127877641041211","3"
"At least once a month","2015","Full Time","Couple + C. LE 16 ","221","0.0741996096952148","0.0646964620788394","0.0837027573115902","3"
"At least once a month","2015","Part Time","Single parent ","52","0.0543552088310329","0.0394098426537341","0.0693005750083317","3"
"At least once a month","2015","Part Time","Couple + C. LE 16 ","139","0.0844958443297789","0.0729856862235664","0.0960060024359915","3"
"At least once a month","2015","Not Working","1-pers.-HH","53","0.0312366609906466","0.0234270789300879","0.0390462430512054","3"
"At least once a month","2015","Part Time","Couple + C. LE and GT 16","44","0.0614467026680767","0.0444624578092748","0.0784309475268786","3"
"At least once a month","2015","Not Working","(Married) couple without C. ","138","0.0325751002833439","0.0271531387622207","0.0379970618044672","3"
"At least once a month","2015","Not Working","Couple + C. GT 16 ","40","0.047755969325347","0.0328855742456062","0.0626263644050879","3"
"At least once a month","2015","Part Time","1-pers.-HH","38","0.0567158167294854","0.0392926485753504","0.0741389848836204","3"
"At least once a month","2015","Part Time","(Married) couple without C. ","65","0.0396407345590201","0.029573675008816","0.0497077941092242","3"
"At least once a month","2015","Part Time","Couple + C. GT 16 ","53","0.0596392852880249","0.0443697591672458","0.074908811408804","3"
"At least once a month","2015","Not Working","Single parent ","39","0.0655936990450654","0.0480958823849438","0.083091515705187","3"
"At least once a month","2015","Not Working","Couple + C. LE 16 ","71","0.048458080886009","0.0379756347310405","0.0589405270409774","3"
"At least once a month","2015","Not Working","Couple + C. LE and GT 16","24","","","","3"
"Several times a year","2015","Full Time","1-pers.-HH","161","0.139419358771078","0.11932090739512","0.159517810147036","2"
"Several times a year","2015","Full Time","(Married) couple without C. ","376","0.148693703002626","0.134351575920522","0.163035830084731","2"
"Several times a year","2015","Full Time","Single parent ","116","0.199286217131148","0.170543791112677","0.22802864314962","2"
"Several times a year","2015","Full Time","Couple + C. LE 16 ","531","0.188861656490322","0.174670187641159","0.203053125339485","2"
"Several times a year","2015","Full Time","Couple + C. GT 16 ","215","0.178412211785018","0.157153920859798","0.199670502710239","2"
"Several times a year","2015","Full Time","Couple + C. LE and GT 16","128","0.139583661808407","0.11640848121894","0.162758842397874","2"
"Several times a year","2015","Part Time","(Married) couple without C. ","186","0.140498303659017","0.122568570139623","0.158428037178412","2"
"Several times a year","2015","Part Time","Single parent ","123","0.1346180239306","0.112118284585786","0.157117763275414","2"
"Several times a year","2015","Part Time","Couple + C. GT 16 ","128","0.166085153266221","0.142089180289569","0.190081126242873","2"
"Several times a year","2015","Part Time","Couple + C. LE and GT 16","106","0.15857178221128","0.132737941895577","0.184405622526982","2"
"Several times a year","2015","Not Working","1-pers.-HH","155","0.0789673386410247","0.0668600217565833","0.0910746555254661","2"
"Several times a year","2015","Not Working","(Married) couple without C. ","420","0.100783340993223","0.0915887700611031","0.109977911925343","2"
"Several times a year","2015","Part Time","Couple + C. LE 16 ","369","0.19655230070681","0.180106640006806","0.212997961406815","2"
"Several times a year","2015","Not Working","Single parent ","101","0.119557867487732","0.096626792756799","0.142488942218664","2"
