"m11104","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"At lease once a week","1999","vocational + Abi","East Germany","19","","",""
"At lease once a week","1999","higher vocational","West Germany","169","0.288282658047693","0.25125918111556","0.325306134979827"
"At lease once a week","1999","higher vocational","East Germany","39","0.144900594059169","0.100733730134659","0.189067457983678"
"At lease once a week","1999","higher education","West Germany","475","0.446473881239626","0.41708274791358","0.475865014565671"
"At lease once a week","1999","higher education","East Germany","187","0.186130488436461","0.159995973615926","0.212265003256996"
"Almost never or never","2000","in school","West Germany","","","",""
"Almost never or never","2000","in school","East Germany","","","",""
"Almost never or never","2000","inadequately","West Germany","","","",""
"Almost never or never","2000","inadequately","East Germany","","","",""
"Almost never or never","2000","general elemantary","West Germany","","","",""
"Almost never or never","2000","general elemantary","East Germany","","","",""
"Almost never or never","2000","middle vocational","West Germany","","","",""
"Almost never or never","2000","middle vocational","East Germany","","","",""
"Almost never or never","2000","vocational + Abi","West Germany","","","",""
"Almost never or never","2000","vocational + Abi","East Germany","","","",""
"Almost never or never","2000","higher vocational","West Germany","","","",""
"Almost never or never","2000","higher vocational","East Germany","","","",""
"Almost never or never","2000","higher education","West Germany","","","",""
"Almost never or never","2000","higher education","East Germany","","","",""
"Several times a year","2000","in school","West Germany","","","",""
"Several times a year","2000","in school","East Germany","","","",""
"Several times a year","2000","inadequately","West Germany","","","",""
"Several times a year","2000","inadequately","East Germany","","","",""
"Several times a year","2000","general elemantary","West Germany","","","",""
"Several times a year","2000","general elemantary","East Germany","","","",""
"Several times a year","2000","middle vocational","West Germany","","","",""
"Several times a year","2000","middle vocational","East Germany","","","",""
"Several times a year","2000","vocational + Abi","West Germany","","","",""
"Several times a year","2000","vocational + Abi","East Germany","","","",""
"Several times a year","2000","higher vocational","West Germany","","","",""
"Several times a year","2000","higher vocational","East Germany","","","",""
"Several times a year","2000","higher education","West Germany","","","",""
"Several times a year","2000","higher education","East Germany","","","",""
"At least once a month","2000","in school","West Germany","","","",""
"At least once a month","2000","in school","East Germany","","","",""
"At least once a month","2000","inadequately","West Germany","","","",""
"At least once a month","2000","inadequately","East Germany","","","",""
"At least once a month","2000","general elemantary","West Germany","","","",""
"At least once a month","2000","general elemantary","East Germany","","","",""
"At least once a month","2000","middle vocational","West Germany","","","",""
"At least once a month","2000","middle vocational","East Germany","","","",""
"At least once a month","2000","vocational + Abi","West Germany","","","",""
"At least once a month","2000","vocational + Abi","East Germany","","","",""
"At least once a month","2000","higher vocational","West Germany","","","",""
"At least once a month","2000","higher vocational","East Germany","","","",""
"At least once a month","2000","higher education","West Germany","","","",""
"At least once a month","2000","higher education","East Germany","","","",""
"At lease once a week","2000","in school","West Germany","","","",""
"At lease once a week","2000","in school","East Germany","","","",""
"At lease once a week","2000","inadequately","West Germany","","","",""
"At lease once a week","2000","inadequately","East Germany","","","",""
"At lease once a week","2000","general elemantary","West Germany","","","",""
"At lease once a week","2000","general elemantary","East Germany","","","",""
"At lease once a week","2000","middle vocational","West Germany","","","",""
"At lease once a week","2000","middle vocational","East Germany","","","",""
"At lease once a week","2000","vocational + Abi","West Germany","","","",""
"At lease once a week","2000","vocational + Abi","East Germany","","","",""
"At lease once a week","2000","higher vocational","West Germany","","","",""
"At lease once a week","2000","higher vocational","East Germany","","","",""
"At lease once a week","2000","higher education","West Germany","","","",""
"At lease once a week","2000","higher education","East Germany","","","",""
"Almost never or never","2001","in school","West Germany","64","0.162374750693191","0.12567895096095","0.199070550425433"
"Almost never or never","2001","in school","East Germany","38","0.213078054072046","0.149228960366407","0.276927147777685"
"Almost never or never","2001","inadequately","West Germany","245","0.805690724262913","0.760462933515099","0.850918515010727"
"Almost never or never","2001","inadequately","East Germany","12","","",""
"Almost never or never","2001","general elemantary","West Germany","1752","0.684186205388468","0.666434384370892","0.701938026406045"
"Almost never or never","2001","general elemantary","East Germany","288","0.711711391409877","0.669999038370094","0.753423744449659"
"Almost never or never","2001","middle vocational","West Germany","4250","0.507899093701216","0.497303384117058","0.518494803285374"
"Almost never or never","2001","middle vocational","East Germany","1839","0.631931799719481","0.614665313216578","0.649198286222384"
"Almost never or never","2001","vocational + Abi","West Germany","356","0.371154734323461","0.340449866465255","0.401859602181667"
"Almost never or never","2001","vocational + Abi","East Germany","45","0.348260085051245","0.262662084360111","0.433858085742378"
"Almost never or never","2001","higher vocational","West Germany","491","0.410371257480577","0.382825302261992","0.437917212699161"
"Almost never or never","2001","higher vocational","East Germany","260","0.60432270090901","0.558527912443915","0.650117489374106"
"Almost never or never","2001","higher education","West Germany","702","0.311088512091872","0.292262983194125","0.329914040989619"
"Almost never or never","2001","higher education","East Germany","523","0.453473365790809","0.425538297740776","0.481408433840842"
"Several times a year","2001","in school","West Germany","64","0.156193105065292","0.120070031761371","0.192316178369213"
"Several times a year","2001","in school","East Germany","23","","",""
"Several times a year","2001","inadequately","West Germany","18","","",""
"Several times a year","2001","inadequately","East Germany","3","","",""
"Several times a year","2001","general elemantary","West Germany","285","0.101747174773025","0.0902019954974902","0.113292354048559"
"Several times a year","2001","general elemantary","East Germany","66","0.103138367523907","0.0751310290944717","0.131145705953343"
"Several times a year","2001","middle vocational","West Germany","1453","0.163960871480007","0.156113979830861","0.171807763129153"
