"m11104","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Several times a year","2013","Hamburg","Part Time","9","","",""
"Several times a year","2013","Hamburg","Not Working","13","","",""
"Several times a year","2013","Lower Saxony","Full Time","144","0.160637401392676","0.136067546655989","0.185207256129362"
"Several times a year","2013","Lower Saxony","Part Time","113","0.144620802251274","0.118947887187714","0.170293717314834"
"Several times a year","2013","Lower Saxony","Not Working","102","0.105830071107777","0.0854241810089436","0.126235961206611"
"Several times a year","2013","Bremen","Full Time","11","","",""
"Several times a year","2013","Bremen","Part Time","12","","",""
"Several times a year","2013","Bremen","Not Working","7","","",""
"Several times a year","2013","North Rhine-Westphalia","Full Time","314","0.180381040952103","0.162831366084656","0.197930715819551"
"Several times a year","2013","North Rhine-Westphalia","Part Time","193","0.136546564190521","0.119064857127413","0.154028271253629"
"Several times a year","2013","North Rhine-Westphalia","Not Working","181","0.103038895133734","0.0888920797705009","0.117185710496968"
"Several times a year","2013","Hesse","Full Time","102","0.138984509807015","0.113154345885044","0.164814673728986"
"Several times a year","2013","Hesse","Part Time","75","0.119265924970779","0.0909143739688408","0.147617475972717"
"Several times a year","2013","Hesse","Not Working","47","0.0947887145332495","0.0706139732077116","0.118963455858787"
"Several times a year","2013","Rhineland-Palatinate,Saarland","Full Time","88","0.129273080232022","0.100628806343989","0.157917354120055"
"Several times a year","2013","Rhineland-Palatinate,Saarland","Part Time","54","0.119787333002285","0.0870531545235625","0.152521511481007"
"Several times a year","2013","Rhineland-Palatinate,Saarland","Not Working","62","0.141296546464067","0.11112479727718","0.171468295650953"
"Several times a year","2013","Baden-Württemberg","Full Time","167","0.113323234499668","0.0954181245337221","0.131228344465613"
"Several times a year","2013","Baden-Württemberg","Part Time","127","0.181640165011455","0.156079598702459","0.207200731320451"
"Several times a year","2013","Baden-Württemberg","Not Working","103","0.108606916728132","0.0886096799479923","0.128604153508272"
"Several times a year","2013","Bavaria","Full Time","285","0.15970132246563","0.141700841995995","0.177701802935266"
"Several times a year","2013","Bavaria","Part Time","149","0.125244383021178","0.106294489067248","0.144194276975107"
"Several times a year","2013","Bavaria","Not Working","159","0.129874157287412","0.111260789426789","0.148487525148035"
"Several times a year","2013","Berlin","Full Time","57","0.171429610810223","0.131945560845214","0.210913660775231"
"Several times a year","2013","Berlin","Part Time","47","0.115461965233696","0.0786171062829491","0.152306824184442"
"Several times a year","2013","Berlin","Not Working","37","0.120834118285185","0.0865404805949904","0.155127755975379"
"Several times a year","2013","Brandenburg","Full Time","85","0.209929772349064","0.167976709620915","0.251882835077213"
"Several times a year","2013","Brandenburg","Part Time","48","0.189120734913676","0.139369108401673","0.238872361425679"
"Several times a year","2013","Brandenburg","Not Working","51","0.173728738615388","0.137580343333759","0.209877133897018"
"Several times a year","2013","Mecklenburg-Western Pomerania","Full Time","23","","",""
"Several times a year","2013","Mecklenburg-Western Pomerania","Part Time","19","","",""
"Several times a year","2013","Mecklenburg-Western Pomerania","Not Working","19","","",""
"Several times a year","2013","Saxony","Full Time","130","0.200120969412064","0.170181473220176","0.230060465603951"
"Several times a year","2013","Saxony","Part Time","73","0.261477839223049","0.218680202406702","0.304275476039396"
"Several times a year","2013","Saxony","Not Working","79","0.137394667340207","0.110208452618643","0.164580882061772"
"Several times a year","2013","Saxony-Anhalt","Full Time","71","0.201819667787805","0.161197348837676","0.242441986737934"
"Several times a year","2013","Saxony-Anhalt","Part Time","47","0.185721830389679","0.135464195554507","0.235979465224852"
"Several times a year","2013","Saxony-Anhalt","Not Working","52","0.140982960624575","0.104883710093548","0.177082211155601"
"Several times a year","2013","Thuringia","Full Time","91","0.208128135935709","0.167681215383226","0.248575056488192"
"Several times a year","2013","Thuringia","Part Time","44","0.155980752141141","0.11036060993409","0.201600894348191"
"Several times a year","2013","Thuringia","Not Working","41","0.126600734278496","0.0924872419306493","0.160714226626343"
"At least once a month","2013","Schleswig-Holstein","Full Time","14","","",""
"At least once a month","2013","Schleswig-Holstein","Part Time","8","","",""
"At least once a month","2013","Schleswig-Holstein","Not Working","12","","",""
"At least once a month","2013","Hamburg","Full Time","10","","",""
"At least once a month","2013","Hamburg","Part Time","7","","",""
"At least once a month","2013","Hamburg","Not Working","4","","",""
"At least once a month","2013","Lower Saxony","Full Time","45","0.0516778332711246","0.036865122384276","0.0664905441579732"
"At least once a month","2013","Lower Saxony","Part Time","32","0.041209133622951","0.0267000780286668","0.0557181892172352"
"At least once a month","2013","Lower Saxony","Not Working","28","","",""
"At least once a month","2013","Bremen","Full Time","1","","",""
"At least once a month","2013","Bremen","Part Time","1","","",""
"At least once a month","2013","Bremen","Not Working","4","","",""
"At least once a month","2013","North Rhine-Westphalia","Full Time","101","0.0590739198263242","0.0483131515232201","0.0698346881294283"
"At least once a month","2013","North Rhine-Westphalia","Part Time","67","0.0480509735475985","0.0371621256377905","0.0589398214574065"
"At least once a month","2013","North Rhine-Westphalia","Not Working","52","0.0281209429346336","0.0204280031221516","0.0358138827471157"
"At least once a month","2013","Hesse","Full Time","43","0.0680925905969294","0.0492831971430283","0.0869019840508306"
"At least once a month","2013","Hesse","Part Time","26","","",""
"At least once a month","2013","Hesse","Not Working","23","","",""
"At least once a month","2013","Rhineland-Palatinate,Saarland","Full Time","33","0.0720087962217534","0.0499385342277385","0.0940790582157684"
"At least once a month","2013","Rhineland-Palatinate,Saarland","Part Time","19","","",""
"At least once a month","2013","Rhineland-Palatinate,Saarland","Not Working","14","","",""
"At least once a month","2013","Baden-Württemberg","Full Time","73","0.0656536994549159","0.0516636778839539","0.0796437210258779"
"At least once a month","2013","Baden-Württemberg","Part Time","37","0.0456748727173494","0.0318334979712305","0.0595162474634683"
"At least once a month","2013","Baden-Württemberg","Not Working","28","","",""
"At least once a month","2013","Bavaria","Full Time","110","0.0734481391027352","0.0606296078680911","0.0862666703373794"
"At least once a month","2013","Bavaria","Part Time","82","0.0863387972942059","0.0702590257447566","0.102418568843655"
"At least once a month","2013","Bavaria","Not Working","71","0.0594514687712715","0.0463583093889253","0.0725446281536176"
"At least once a month","2013","Berlin","Full Time","22","","",""
"At least once a month","2013","Berlin","Part Time","22","","",""
"At least once a month","2013","Berlin","Not Working","11","","",""
"At least once a month","2013","Brandenburg","Full Time","21","","",""
"At least once a month","2013","Brandenburg","Part Time","11","","",""
"At least once a month","2013","Brandenburg","Not Working","9","","",""
"At least once a month","2013","Mecklenburg-Western Pomerania","Full Time","18","","",""
"At least once a month","2013","Mecklenburg-Western Pomerania","Part Time","12","","",""
"At least once a month","2013","Mecklenburg-Western Pomerania","Not Working","4","","",""
"At least once a month","2013","Saxony","Full Time","59","0.0625086397504143","0.0443935831905726","0.080623696310256"
"At least once a month","2013","Saxony","Part Time","19","","",""
"At least once a month","2013","Saxony","Not Working","23","","",""
"At least once a month","2013","Saxony-Anhalt","Full Time","22","","",""
"At least once a month","2013","Saxony-Anhalt","Part Time","6","","",""
"At least once a month","2013","Saxony-Anhalt","Not Working","6","","",""
"At least once a month","2013","Thuringia","Full Time","28","","",""
"At least once a month","2013","Thuringia","Part Time","8","","",""
"At least once a month","2013","Thuringia","Not Working","9","","",""
"At lease once a week","2013","Schleswig-Holstein","Full Time","163","0.561164448245759","0.506708073510347","0.615620822981172"
"At lease once a week","2013","Schleswig-Holstein","Part Time","142","0.520591802864154","0.462180576892115","0.579003028836193"
"At lease once a week","2013","Schleswig-Holstein","Not Working","130","0.452058991703123","0.395927177653562","0.508190805752684"
"At lease once a week","2013","Hamburg","Full Time","77","0.498688134934286","0.420227051404937","0.577149218463634"
"At lease once a week","2013","Hamburg","Part Time","56","0.555882960835442","0.459927459770434","0.651838461900449"
"At lease once a week","2013","Hamburg","Not Working","68","0.396988499911269","0.317075284503059","0.47690171531948"
"At lease once a week","2013","Lower Saxony","Full Time","443","0.565205217100816","0.532034894887493","0.598375539314139"
"At lease once a week","2013","Lower Saxony","Part Time","382","0.588472818842053","0.552552273181557","0.624393364502549"
"At lease once a week","2013","Lower Saxony","Not Working","404","0.456263498144688","0.423223267030945","0.48930372925843"
"At lease once a week","2013","Bremen","Full Time","34","0.561736649772833","0.431783133665056","0.69169016588061"
"At lease once a week","2013","Bremen","Part Time","32","0.534971922245406","0.411808173632677","0.658135670858136"
"At lease once a week","2013","Bremen","Not Working","30","0.512341912551938","0.390827142105076","0.633856682998799"
"At lease once a week","2013","North Rhine-Westphalia","Full Time","921","0.52797810214562","0.505192701923176","0.550763502368064"
"At lease once a week","2013","North Rhine-Westphalia","Part Time","779","0.532884941223276","0.50748383403385","0.558286048412703"
"At lease once a week","2013","North Rhine-Westphalia","Not Working","749","0.415793139308206","0.392858428452052","0.43872785016436"
"At lease once a week","2013","Hesse","Full Time","380","0.574607886961087","0.537691517119991","0.611524256802183"
"At lease once a week","2013","Hesse","Part Time","287","0.611579059566831","0.568943314815028","0.654214804318635"
"At lease once a week","2013","Hesse","Not Working","258","0.424849517526666","0.384053586585528","0.465645448467803"
"At lease once a week","2013","Rhineland-Palatinate,Saarland","Full Time","240","0.520423808757083","0.477770751181884","0.563076866332282"
