"m11104","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","1999","Not Employed","in school","153","0.600317864590546","0.542424372537179","0.658211356643912","4"
"At lease once a week","1999","Not Employed","higher vocational","28","","","","4"
"At lease once a week","1999","Not Employed","higher education","105","0.248099618319224","0.206644967223146","0.289554269415302","4"
"At lease once a week","1999","Employed","in school","28","","","","4"
"At lease once a week","1999","Employed","inadequately","18","","","","4"
"At lease once a week","1999","Employed","general elemantary","258","0.231050519503388","0.206990633402056","0.25511040560472","4"
"At least once a month","1999","Not Employed","vocational + Abi","5","","","","3"
"At least once a month","1999","Not Employed","higher vocational","5","","","","3"
"At least once a month","1999","Not Employed","higher education","20","","","","3"
"At least once a month","1999","Employed","in school","2","","","","3"
"At least once a month","1999","Not Employed","middle vocational","94","0.0388794409825909","0.0309896158256759","0.046769266139506","3"
"At least once a month","1999","Employed","inadequately","10","","","","3"
"At least once a month","1999","Employed","higher education","139","0.0885240680264845","0.0743093353896343","0.102738800663335","3"
"At least once a month","1999","Not Employed","in school","23","","","","3"
"At least once a month","1999","Not Employed","inadequately","1","","","","3"
"At least once a month","1999","Not Employed","general elemantary","33","0.0202280012078864","0.0124609277824547","0.0279950746333181","3"
"At least once a month","1999","Employed","general elemantary","98","0.0725259165077934","0.0577215887072293","0.0873302443083575","3"
"At least once a month","1999","Employed","middle vocational","374","0.0848551381050915","0.0767899395993481","0.0929203366108349","3"
"At least once a month","1999","Employed","vocational + Abi","49","0.09319759598665","0.0647086237662317","0.121686568207068","3"
"At least once a month","1999","Employed","higher vocational","50","0.0847640657127265","0.0629625473032147","0.106565584122238","3"
"Several times a year","1999","Not Employed","inadequately","15","","","","2"
"Several times a year","1999","Not Employed","general elemantary","126","0.0944508062831189","0.0783154978142749","0.110586114751963","2"
"Several times a year","1999","Not Employed","middle vocational","291","0.119148335590534","0.105925828177506","0.132370843003562","2"
"Several times a year","1999","Not Employed","vocational + Abi","20","","","","2"
"Several times a year","1999","Employed","middle vocational","1143","0.245263614492341","0.232811437879841","0.257715791104842","2"
"Several times a year","1999","Employed","vocational + Abi","100","0.23142356999265","0.190093568528717","0.272753571456583","2"
"Several times a year","1999","Employed","higher vocational","176","0.259867256538495","0.225539540400734","0.294194972676255","2"
"Several times a year","1999","Employed","higher education","386","0.231257158029585","0.210157590889947","0.252356725169223","2"
"Several times a year","1999","Not Employed","in school","60","0.21311514479507","0.164715241466468","0.261515048123673","2"
"Several times a year","1999","Not Employed","higher vocational","36","0.177226833107399","0.123213338687196","0.231240327527602","2"
"Several times a year","1999","Not Employed","higher education","52","0.104257898539004","0.0749269545462175","0.133588842531791","2"
"Several times a year","1999","Employed","in school","12","","","","2"
"Several times a year","1999","Employed","inadequately","30","0.118505019363589","0.0737118917126143","0.163298147014563","2"
"Several times a year","1999","Employed","general elemantary","270","0.229409275002613","0.205409423010937","0.25340912699429","2"
"Almost never or never","2000","Not Employed","vocational + Abi","","","","","1"
"Almost never or never","2000","Not Employed","higher vocational","","","","","1"
"Almost never or never","2000","Not Employed","higher education","","","","","1"
"Almost never or never","2000","Employed","in school","","","","","1"
"Almost never or never","2000","Employed","inadequately","","","","","1"
"Almost never or never","2000","Not Employed","in school","","","","","1"
"Almost never or never","2000","Not Employed","inadequately","","","","","1"
"Almost never or never","2000","Not Employed","general elemantary","","","","","1"
"Almost never or never","2000","Not Employed","middle vocational","","","","","1"
"Almost never or never","2000","Employed","higher education","","","","","1"
"Almost never or never","2000","Employed","general elemantary","","","","","1"
"Almost never or never","2000","Employed","middle vocational","","","","","1"
"Almost never or never","2000","Employed","vocational + Abi","","","","","1"
"Almost never or never","2000","Employed","higher vocational","","","","","1"
"At lease once a week","2000","Not Employed","general elemantary","","","","","4"
"At lease once a week","2000","Not Employed","vocational + Abi","","","","","4"
"At lease once a week","2000","Not Employed","inadequately","","","","","4"
"At lease once a week","2000","Not Employed","middle vocational","","","","","4"
"At lease once a week","2000","Employed","vocational + Abi","","","","","4"
"At lease once a week","2000","Employed","higher vocational","","","","","4"
"At lease once a week","2000","Not Employed","in school","","","","","4"
"At lease once a week","2000","Not Employed","higher vocational","","","","","4"
"At lease once a week","2000","Employed","higher education","","","","","4"
"At lease once a week","2000","Employed","middle vocational","","","","","4"
"At lease once a week","2000","Not Employed","higher education","","","","","4"
"At lease once a week","2000","Employed","in school","","","","","4"
"At lease once a week","2000","Employed","inadequately","","","","","4"
"At lease once a week","2000","Employed","general elemantary","","","","","4"
"At least once a month","2000","Not Employed","higher education","","","","","3"
"At least once a month","2000","Employed","in school","","","","","3"
"At least once a month","2000","Employed","inadequately","","","","","3"
"At least once a month","2000","Employed","higher education","","","","","3"
"At least once a month","2000","Not Employed","vocational + Abi","","","","","3"
"At least once a month","2000","Not Employed","higher vocational","","","","","3"
"At least once a month","2000","Not Employed","in school","","","","","3"
"At least once a month","2000","Not Employed","inadequately","","","","","3"
"At least once a month","2000","Not Employed","general elemantary","","","","","3"
"At least once a month","2000","Not Employed","middle vocational","","","","","3"
"At least once a month","2000","Employed","general elemantary","","","","","3"
"At least once a month","2000","Employed","middle vocational","","","","","3"
"At least once a month","2000","Employed","vocational + Abi","","","","","3"
"At least once a month","2000","Employed","higher vocational","","","","","3"
"Several times a year","2000","Not Employed","inadequately","","","","","2"
"Several times a year","2000","Not Employed","general elemantary","","","","","2"
"Several times a year","2000","Employed","middle vocational","","","","","2"
"Several times a year","2000","Employed","vocational + Abi","","","","","2"
"Several times a year","2000","Not Employed","middle vocational","","","","","2"
"Several times a year","2000","Not Employed","vocational + Abi","","","","","2"
"Several times a year","2000","Employed","higher vocational","","","","","2"
"Several times a year","2000","Employed","higher education","","","","","2"
"Several times a year","2000","Not Employed","in school","","","","","2"
"Several times a year","2000","Not Employed","higher vocational","","","","","2"
"Several times a year","2000","Not Employed","higher education","","","","","2"
"Several times a year","2000","Employed","in school","","","","","2"
"Several times a year","2000","Employed","inadequately","","","","","2"
"Several times a year","2000","Employed","general elemantary","","","","","2"
"Almost never or never","2001","Not Employed","vocational + Abi","151","0.569602494980369","0.511710869336119","0.627494120624619","1"
"Almost never or never","2001","Not Employed","higher vocational","293","0.670810176417671","0.627913795802922","0.713706557032419","1"
"Almost never or never","2001","Not Employed","higher education","447","0.575648191918046","0.541527158896668","0.609769224939423","1"
