"m11104","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"At lease once a week","2003","Part Time","inadequately","3","","",""
"At lease once a week","2003","Part Time","general elemantary","156","0.255153762646065","0.220755238348967","0.289552286943162"
"At lease once a week","2003","Part Time","middle vocational","1041","0.381602511802282","0.363231437332769","0.399973586271794"
"At lease once a week","2003","Part Time","vocational + Abi","160","0.51853134835582","0.464041155343481","0.57302154136816"
"At lease once a week","2003","Part Time","higher vocational","166","0.41617987405553","0.36655395596442","0.46580579214664"
"At lease once a week","2003","Part Time","higher education","449","0.473549330291913","0.44057912954621","0.506519531037615"
"At lease once a week","2003","Not Working","in school","340","0.707703094749473","0.667757299130878","0.747648890368068"
"At lease once a week","2003","Not Working","inadequately","9","","",""
"At lease once a week","2003","Not Working","general elemantary","220","0.145525363362935","0.127626386629338","0.163424340096533"
"At lease once a week","2003","Not Working","middle vocational","1037","0.232736609013313","0.219913878037671","0.245559339988955"
"At lease once a week","2003","Not Working","vocational + Abi","111","0.348797805527995","0.293945625626348","0.403649985429643"
"At lease once a week","2003","Not Working","higher vocational","154","0.325317388391756","0.283449703189649","0.367185073593863"
"At lease once a week","2003","Not Working","higher education","397","0.37192428615493","0.341445841750529","0.402402730559332"
"Almost never or never","2004","Full Time","in school","","","",""
"Almost never or never","2004","Full Time","inadequately","","","",""
"Almost never or never","2004","Full Time","general elemantary","","","",""
"Almost never or never","2004","Full Time","middle vocational","","","",""
"Almost never or never","2004","Full Time","vocational + Abi","","","",""
"Almost never or never","2004","Full Time","higher vocational","","","",""
"Almost never or never","2004","Full Time","higher education","","","",""
"Almost never or never","2004","Part Time","in school","","","",""
"Almost never or never","2004","Part Time","inadequately","","","",""
"Almost never or never","2004","Part Time","general elemantary","","","",""
"Almost never or never","2004","Part Time","middle vocational","","","",""
"Almost never or never","2004","Part Time","vocational + Abi","","","",""
"Almost never or never","2004","Part Time","higher vocational","","","",""
"Almost never or never","2004","Part Time","higher education","","","",""
"Almost never or never","2004","Not Working","in school","","","",""
"Almost never or never","2004","Not Working","inadequately","","","",""
"Almost never or never","2004","Not Working","general elemantary","","","",""
"Almost never or never","2004","Not Working","middle vocational","","","",""
"Almost never or never","2004","Not Working","vocational + Abi","","","",""
"Almost never or never","2004","Not Working","higher vocational","","","",""
"Almost never or never","2004","Not Working","higher education","","","",""
"Several times a year","2004","Full Time","in school","","","",""
"Several times a year","2004","Full Time","inadequately","","","",""
"Several times a year","2004","Full Time","general elemantary","","","",""
"Several times a year","2004","Full Time","middle vocational","","","",""
"Several times a year","2004","Full Time","vocational + Abi","","","",""
"Several times a year","2004","Full Time","higher vocational","","","",""
"Several times a year","2004","Full Time","higher education","","","",""
"Several times a year","2004","Part Time","in school","","","",""
"Several times a year","2004","Part Time","inadequately","","","",""
"Several times a year","2004","Part Time","general elemantary","","","",""
"Several times a year","2004","Part Time","middle vocational","","","",""
"Several times a year","2004","Part Time","vocational + Abi","","","",""
"Several times a year","2004","Part Time","higher vocational","","","",""
"Several times a year","2004","Part Time","higher education","","","",""
"Several times a year","2004","Not Working","in school","","","",""
"Several times a year","2004","Not Working","inadequately","","","",""
"Several times a year","2004","Not Working","general elemantary","","","",""
"Several times a year","2004","Not Working","middle vocational","","","",""
"Several times a year","2004","Not Working","vocational + Abi","","","",""
"Several times a year","2004","Not Working","higher vocational","","","",""
"Several times a year","2004","Not Working","higher education","","","",""
"At least once a month","2004","Full Time","in school","","","",""
"At least once a month","2004","Full Time","inadequately","","","",""
"At least once a month","2004","Full Time","general elemantary","","","",""
"At least once a month","2004","Full Time","middle vocational","","","",""
"At least once a month","2004","Full Time","vocational + Abi","","","",""
"At least once a month","2004","Full Time","higher vocational","","","",""
"At least once a month","2004","Full Time","higher education","","","",""
"At least once a month","2004","Part Time","in school","","","",""
"At least once a month","2004","Part Time","inadequately","","","",""
"At least once a month","2004","Part Time","general elemantary","","","",""
"At least once a month","2004","Part Time","middle vocational","","","",""
"At least once a month","2004","Part Time","vocational + Abi","","","",""
"At least once a month","2004","Part Time","higher vocational","","","",""
"At least once a month","2004","Part Time","higher education","","","",""
"At least once a month","2004","Not Working","in school","","","",""
"At least once a month","2004","Not Working","inadequately","","","",""
"At least once a month","2004","Not Working","general elemantary","","","",""
"At least once a month","2004","Not Working","middle vocational","","","",""
"At least once a month","2004","Not Working","vocational + Abi","","","",""
"At least once a month","2004","Not Working","higher vocational","","","",""
"At least once a month","2004","Not Working","higher education","","","",""
"At lease once a week","2004","Full Time","in school","","","",""
"At lease once a week","2004","Full Time","inadequately","","","",""
"At lease once a week","2004","Full Time","general elemantary","","","",""
"At lease once a week","2004","Full Time","middle vocational","","","",""
"At lease once a week","2004","Full Time","vocational + Abi","","","",""
"At lease once a week","2004","Full Time","higher vocational","","","",""
"At lease once a week","2004","Full Time","higher education","","","",""
"At lease once a week","2004","Part Time","in school","","","",""
"At lease once a week","2004","Part Time","inadequately","","","",""
"At lease once a week","2004","Part Time","general elemantary","","","",""
"At lease once a week","2004","Part Time","middle vocational","","","",""
"At lease once a week","2004","Part Time","vocational + Abi","","","",""
"At lease once a week","2004","Part Time","higher vocational","","","",""
"At lease once a week","2004","Part Time","higher education","","","",""
"At lease once a week","2004","Not Working","in school","","","",""
"At lease once a week","2004","Not Working","inadequately","","","",""
"At lease once a week","2004","Not Working","general elemantary","","","",""
"At lease once a week","2004","Not Working","middle vocational","","","",""
"At lease once a week","2004","Not Working","vocational + Abi","","","",""
"At lease once a week","2004","Not Working","higher vocational","","","",""
"At lease once a week","2004","Not Working","higher education","","","",""
"Almost never or never","2005","Full Time","in school","1","","",""
"Almost never or never","2005","Full Time","inadequately","31","0.427560123097973","0.295608496676834","0.559511749519112"
"Almost never or never","2005","Full Time","general elemantary","226","0.406928678672811","0.366020907342329","0.447836450003293"
"Almost never or never","2005","Full Time","middle vocational","1365","0.35878091333732","0.343518707239557","0.374043119435084"
"Almost never or never","2005","Full Time","vocational + Abi","124","0.250738270100579","0.213626682328337","0.287849857872822"
"Almost never or never","2005","Full Time","higher vocational","231","0.27419682915181","0.242707634994458","0.305686023309163"
"Almost never or never","2005","Full Time","higher education","449","0.194309090951632","0.177890756527292","0.210727425375973"
"Almost never or never","2005","Part Time","in school","7","","",""
"Almost never or never","2005","Part Time","inadequately","27","","",""
"Almost never or never","2005","Part Time","general elemantary","251","0.494992538996176","0.450947833014575","0.539037244977776"
"Almost never or never","2005","Part Time","middle vocational","907","0.376571877486856","0.357567399005251","0.395576355968462"
"Almost never or never","2005","Part Time","vocational + Abi","75","0.242175397418453","0.195237626329199","0.289113168507707"
"Almost never or never","2005","Part Time","higher vocational","88","0.262138942495438","0.214831211820127","0.309446673170748"
"Almost never or never","2005","Part Time","higher education","209","0.206609368034224","0.180602276316083","0.232616459752366"
"Almost never or never","2005","Not Working","in school","82","0.172608936063957","0.141025905751948","0.204191966375965"
"Almost never or never","2005","Not Working","inadequately","124","0.754114492266147","0.685882589049217","0.822346395483078"
"Almost never or never","2005","Not Working","general elemantary","964","0.731908100880583","0.708287521877518","0.755528679883648"
"Almost never or never","2005","Not Working","middle vocational","2325","0.612018449740975","0.596804826118203","0.627232073363746"
"Almost never or never","2005","Not Working","vocational + Abi","118","0.459435161477931","0.401475621159398","0.517394701796465"
"Almost never or never","2005","Not Working","higher vocational","247","0.558144990992867","0.512413812096803","0.603876169888931"
"Almost never or never","2005","Not Working","higher education","436","0.483185608988082","0.452166822278478","0.514204395697686"
"Several times a year","2005","Full Time","in school","","","",""
"Several times a year","2005","Full Time","inadequately","10","","",""
"Several times a year","2005","Full Time","general elemantary","122","0.22032681255438","0.185813774991628","0.254839850117132"
"Several times a year","2005","Full Time","middle vocational","913","0.23146014938535","0.218039586293046","0.244880712477655"
"Several times a year","2005","Full Time","vocational + Abi","114","0.22102249660272","0.185495119528726","0.256549873676713"
"Several times a year","2005","Full Time","higher vocational","211","0.284918034890067","0.253057080225597","0.316778989554536"
"Several times a year","2005","Full Time","higher education","474","0.205401740934039","0.188637875323591","0.222165606544486"
"Several times a year","2005","Part Time","in school","15","","",""
"Several times a year","2005","Part Time","inadequately","3","","",""
"Several times a year","2005","Part Time","general elemantary","100","0.214952274801413","0.178764277932271","0.251140271670554"
"Several times a year","2005","Part Time","middle vocational","533","0.207605759319863","0.191697261466417","0.223514257173309"
"Several times a year","2005","Part Time","vocational + Abi","72","0.219238232907148","0.173907732061958","0.264568733752338"
"Several times a year","2005","Part Time","higher vocational","74","0.226400582194208","0.181383650985507","0.271417513402909"
"Several times a year","2005","Part Time","higher education","188","0.217104285194188","0.190621759256338","0.243586811132037"
"Several times a year","2005","Not Working","in school","80","0.140559889358234","0.111512623550933","0.169607155165535"
"Several times a year","2005","Not Working","inadequately","16","","",""
"Several times a year","2005","Not Working","general elemantary","123","0.092786888268173","0.0773158884563303","0.108257888080016"
"Several times a year","2005","Not Working","middle vocational","503","0.126388620620442","0.116014339749408","0.136762901491476"
"Several times a year","2005","Not Working","vocational + Abi","51","0.156248919575826","0.114020521832046","0.198477317319606"
"Several times a year","2005","Not Working","higher vocational","68","0.134918835823059","0.103458474182098","0.16637919746402"
"Several times a year","2005","Not Working","higher education","143","0.151993606235325","0.129708601285608","0.174278611185042"
"At least once a month","2005","Full Time","in school","1","","",""
"At least once a month","2005","Full Time","inadequately","3","","",""
"At least once a month","2005","Full Time","general elemantary","48","0.0916737425141498","0.0676446912599947","0.115702793768305"
"At least once a month","2005","Full Time","middle vocational","354","0.103420926022131","0.0937315025287649","0.113110349515496"
"At least once a month","2005","Full Time","vocational + Abi","59","0.107040067295628","0.0805689897378022","0.133511144853454"
"At least once a month","2005","Full Time","higher vocational","70","0.0994689748498247","0.0783431311228055","0.120594818576844"
"At least once a month","2005","Full Time","higher education","257","0.13553547753622","0.121331879006356","0.149739076066085"
"At least once a month","2005","Part Time","in school","12","","",""
"At least once a month","2005","Part Time","inadequately","2","","",""
"At least once a month","2005","Part Time","general elemantary","35","0.0591170491270889","0.0383406794114076","0.0798934188427702"
"At least once a month","2005","Part Time","middle vocational","199","0.0882981728997918","0.0771695585936591","0.0994267872059245"
"At least once a month","2005","Part Time","vocational + Abi","35","0.103715720521196","0.0703101967285788","0.137121244313814"
"At least once a month","2005","Part Time","higher vocational","24","","",""
"At least once a month","2005","Part Time","higher education","88","0.104535443839558","0.0848824266261272","0.124188461052988"
"At least once a month","2005","Not Working","in school","44","0.0664380531072013","0.0456244741190185","0.0872516320953841"
"At least once a month","2005","Not Working","inadequately","2","","",""
"At least once a month","2005","Not Working","general elemantary","51","0.0319680306733221","0.0225875907103174","0.0413484706363267"
"At least once a month","2005","Not Working","middle vocational","215","0.0518374381417243","0.0449158135578954","0.0587590627255531"
"At least once a month","2005","Not Working","vocational + Abi","22","","",""
"At least once a month","2005","Not Working","higher vocational","15","","",""
"At least once a month","2005","Not Working","higher education","57","0.0459220781613884","0.0329292647511005","0.0589148915716764"
"At lease once a week","2005","Full Time","in school","1","","",""
"At lease once a week","2005","Full Time","inadequately","10","","",""
"At lease once a week","2005","Full Time","general elemantary","158","0.281070766258659","0.243638672559541","0.318502859957777"
"At lease once a week","2005","Full Time","middle vocational","1162","0.306338011255199","0.291669912664128","0.321006109846269"
"At lease once a week","2005","Full Time","vocational + Abi","227","0.421199166001073","0.378923469352845","0.463474862649301"
"At lease once a week","2005","Full Time","higher vocational","259","0.341416161108298","0.307945177582563","0.374887144634034"
"At lease once a week","2005","Full Time","higher education","1051","0.464753690578109","0.444057683216173","0.485449697940045"
"At lease once a week","2005","Part Time","in school","62","0.611088637277392","0.513569490084235","0.70860778447055"
"At lease once a week","2005","Part Time","inadequately","4","","",""
"At lease once a week","2005","Part Time","general elemantary","109","0.230938137075323","0.193812496276398","0.268063777874248"
"At lease once a week","2005","Part Time","middle vocational","858","0.327524190293489","0.309116519279213","0.345931861307764"
"At lease once a week","2005","Part Time","vocational + Abi","138","0.434870649153202","0.380554736403447","0.489186561902958"
"At lease once a week","2005","Part Time","higher vocational","146","0.426187957594072","0.372993735106782","0.479382180081362"
"At lease once a week","2005","Part Time","higher education","446","0.47175090293203","0.439684591788909","0.503817214075151"
"At lease once a week","2005","Not Working","in school","344","0.620393121470608","0.579835986326728","0.660950256614488"
"At lease once a week","2005","Not Working","inadequately","11","","",""
"At lease once a week","2005","Not Working","general elemantary","213","0.143336980177922","0.124651487570968","0.162022472784875"
"At lease once a week","2005","Not Working","middle vocational","898","0.209755491496859","0.19704441633634","0.222466566657379"
"At lease once a week","2005","Not Working","vocational + Abi","93","0.29228010132352","0.239384537716254","0.345175664930786"
"At lease once a week","2005","Not Working","higher vocational","123","0.28340092205918","0.241901911517568","0.324899932600791"
"At lease once a week","2005","Not Working","higher education","361","0.318898706615205","0.289969751791101","0.347827661439308"
"Almost never or never","2006","Full Time","in school","","","",""
"Almost never or never","2006","Full Time","inadequately","","","",""
"Almost never or never","2006","Full Time","general elemantary","","","",""
"Almost never or never","2006","Full Time","middle vocational","","","",""
"Almost never or never","2006","Full Time","vocational + Abi","","","",""
"Almost never or never","2006","Full Time","higher vocational","","","",""
"Almost never or never","2006","Full Time","higher education","","","",""
"Almost never or never","2006","Part Time","in school","","","",""
"Almost never or never","2006","Part Time","inadequately","","","",""
"Almost never or never","2006","Part Time","general elemantary","","","",""
"Almost never or never","2006","Part Time","middle vocational","","","",""
"Almost never or never","2006","Part Time","vocational + Abi","","","",""
"Almost never or never","2006","Part Time","higher vocational","","","",""
"Almost never or never","2006","Part Time","higher education","","","",""
"Almost never or never","2006","Not Working","in school","","","",""
"Almost never or never","2006","Not Working","inadequately","","","",""
"Almost never or never","2006","Not Working","general elemantary","","","",""
"Almost never or never","2006","Not Working","middle vocational","","","",""
"Almost never or never","2006","Not Working","vocational + Abi","","","",""
"Almost never or never","2006","Not Working","higher vocational","","","",""
"Almost never or never","2006","Not Working","higher education","","","",""
"Several times a year","2006","Full Time","in school","","","",""
"Several times a year","2006","Full Time","inadequately","","","",""
"Several times a year","2006","Full Time","general elemantary","","","",""
"Several times a year","2006","Full Time","middle vocational","","","",""
"Several times a year","2006","Full Time","vocational + Abi","","","",""
"Several times a year","2006","Full Time","higher vocational","","","",""
"Several times a year","2006","Full Time","higher education","","","",""
"Several times a year","2006","Part Time","in school","","","",""
"Several times a year","2006","Part Time","inadequately","","","",""
"Several times a year","2006","Part Time","general elemantary","","","",""
"Several times a year","2006","Part Time","middle vocational","","","",""
"Several times a year","2006","Part Time","vocational + Abi","","","",""
"Several times a year","2006","Part Time","higher vocational","","","",""
"Several times a year","2006","Part Time","higher education","","","",""
"Several times a year","2006","Not Working","in school","","","",""
"Several times a year","2006","Not Working","inadequately","","","",""
"Several times a year","2006","Not Working","general elemantary","","","",""
"Several times a year","2006","Not Working","middle vocational","","","",""
"Several times a year","2006","Not Working","vocational + Abi","","","",""
"Several times a year","2006","Not Working","higher vocational","","","",""
"Several times a year","2006","Not Working","higher education","","","",""
"At least once a month","2006","Full Time","in school","","","",""
"At least once a month","2006","Full Time","inadequately","","","",""
"At least once a month","2006","Full Time","general elemantary","","","",""
"At least once a month","2006","Full Time","middle vocational","","","",""
"At least once a month","2006","Full Time","vocational + Abi","","","",""
"At least once a month","2006","Full Time","higher vocational","","","",""
"At least once a month","2006","Full Time","higher education","","","",""
"At least once a month","2006","Part Time","in school","","","",""
"At least once a month","2006","Part Time","inadequately","","","",""
"At least once a month","2006","Part Time","general elemantary","","","",""
"At least once a month","2006","Part Time","middle vocational","","","",""
"At least once a month","2006","Part Time","vocational + Abi","","","",""
"At least once a month","2006","Part Time","higher vocational","","","",""
"At least once a month","2006","Part Time","higher education","","","",""
"At least once a month","2006","Not Working","in school","","","",""
"At least once a month","2006","Not Working","inadequately","","","",""
"At least once a month","2006","Not Working","general elemantary","","","",""
"At least once a month","2006","Not Working","middle vocational","","","",""
"At least once a month","2006","Not Working","vocational + Abi","","","",""
"At least once a month","2006","Not Working","higher vocational","","","",""
"At least once a month","2006","Not Working","higher education","","","",""
"At lease once a week","2006","Full Time","in school","","","",""
"At lease once a week","2006","Full Time","inadequately","","","",""
"At lease once a week","2006","Full Time","general elemantary","","","",""
"At lease once a week","2006","Full Time","middle vocational","","","",""
"At lease once a week","2006","Full Time","vocational + Abi","","","",""
"At lease once a week","2006","Full Time","higher vocational","","","",""
"At lease once a week","2006","Full Time","higher education","","","",""
"At lease once a week","2006","Part Time","in school","","","",""
"At lease once a week","2006","Part Time","inadequately","","","",""
"At lease once a week","2006","Part Time","general elemantary","","","",""
"At lease once a week","2006","Part Time","middle vocational","","","",""
"At lease once a week","2006","Part Time","vocational + Abi","","","",""
"At lease once a week","2006","Part Time","higher vocational","","","",""
"At lease once a week","2006","Part Time","higher education","","","",""
"At lease once a week","2006","Not Working","in school","","","",""
"At lease once a week","2006","Not Working","inadequately","","","",""
"At lease once a week","2006","Not Working","general elemantary","","","",""
"At lease once a week","2006","Not Working","middle vocational","","","",""
"At lease once a week","2006","Not Working","vocational + Abi","","","",""
"At lease once a week","2006","Not Working","higher vocational","","","",""
"At lease once a week","2006","Not Working","higher education","","","",""
"Almost never or never","2007","Full Time","in school","","","",""
"Almost never or never","2007","Full Time","inadequately","26","","",""
"Almost never or never","2007","Full Time","general elemantary","203","0.45997879996263","0.413409890752528","0.506547709172733"
"Almost never or never","2007","Full Time","middle vocational","1341","0.352088811943597","0.336769305049125","0.367408318838069"
"Almost never or never","2007","Full Time","vocational + Abi","125","0.207566214120039","0.173794505577936","0.241337922662142"
"Almost never or never","2007","Full Time","higher vocational","206","0.253152233799316","0.221391628700567","0.284912838898066"
"Almost never or never","2007","Full Time","higher education","398","0.162222796385191","0.147120415960954","0.177325176809427"
"Almost never or never","2007","Part Time","in school","5","","",""
"Almost never or never","2007","Part Time","inadequately","31","0.643633067440866","0.498792132514496","0.788474002367236"
"Almost never or never","2007","Part Time","general elemantary","232","0.501353697935482","0.455411601897445","0.547295793973519"
"Almost never or never","2007","Part Time","middle vocational","853","0.361365223358827","0.342381561167791","0.380348885549864"
"Almost never or never","2007","Part Time","vocational + Abi","76","0.207546994466526","0.163319553384136","0.251774435548915"
"Almost never or never","2007","Part Time","higher vocational","84","0.21196788846348","0.167188300192668","0.256747476734293"
"Almost never or never","2007","Part Time","higher education","199","0.206292342006246","0.180479612385814","0.232105071626679"
"Almost never or never","2007","Not Working","in school","35","0.153832014149777","0.112379272972637","0.195284755326916"
"Almost never or never","2007","Not Working","inadequately","113","0.789378565909028","0.721348248782516","0.85740888303554"
"Almost never or never","2007","Not Working","general elemantary","955","0.741127503854333","0.71741725205467","0.764837755653996"
"Almost never or never","2007","Not Working","middle vocational","2370","0.584183328800865","0.569135552999488","0.599231104602242"
"Almost never or never","2007","Not Working","vocational + Abi","137","0.498104476519361","0.441144589532149","0.555064363506573"
"Almost never or never","2007","Not Working","higher vocational","254","0.509253369187339","0.464944641428966","0.553562096945711"
"Almost never or never","2007","Not Working","higher education","465","0.42157587952493","0.393035467031875","0.450116292017985"
"Several times a year","2007","Full Time","in school","","","",""
"Several times a year","2007","Full Time","inadequately","4","","",""
"Several times a year","2007","Full Time","general elemantary","82","0.202622582170191","0.165064998659098","0.240180165681284"
"Several times a year","2007","Full Time","middle vocational","872","0.230866787857931","0.217350966373586","0.244382609342277"
"Several times a year","2007","Full Time","vocational + Abi","130","0.246861412000478","0.210956219214851","0.282766604786105"
"Several times a year","2007","Full Time","higher vocational","179","0.262949188713493","0.230792858877185","0.295105518549802"
"Several times a year","2007","Full Time","higher education","474","0.207845340795613","0.19122268806804","0.224467993523185"
"Several times a year","2007","Part Time","in school","8","","",""
"Several times a year","2007","Part Time","inadequately","6","","",""
"Several times a year","2007","Part Time","general elemantary","80","0.231228725096632","0.192488525066847","0.269968925126416"
"Several times a year","2007","Part Time","middle vocational","505","0.209863385796276","0.193771758372827","0.225955013219724"
"Several times a year","2007","Part Time","vocational + Abi","74","0.21983389668298","0.174670385582685","0.264997407783274"
"Several times a year","2007","Part Time","higher vocational","71","0.252703767488763","0.205090788291486","0.300316746686039"
"Several times a year","2007","Part Time","higher education","186","0.192043964362242","0.166916058873122","0.217171869851363"
"Several times a year","2007","Not Working","in school","30","0.101662222121695","0.0669405023753162","0.136383941868073"
"Several times a year","2007","Not Working","inadequately","14","","",""
"Several times a year","2007","Not Working","general elemantary","118","0.0929704506099569","0.0772512690186531","0.108689632201261"
"Several times a year","2007","Not Working","middle vocational","466","0.112124729976446","0.102491465834189","0.121757994118703"
"Several times a year","2007","Not Working","vocational + Abi","41","0.127794076942515","0.0897605050282646","0.165827648856765"
"Several times a year","2007","Not Working","higher vocational","70","0.133786840359327","0.103614239431883","0.163959441286772"
"Several times a year","2007","Not Working","higher education","156","0.147258016430079","0.126777190490317","0.16773884236984"
"At least once a month","2007","Full Time","in school","","","",""
"At least once a month","2007","Full Time","inadequately","","","",""
"At least once a month","2007","Full Time","general elemantary","36","0.0701717536101777","0.0463043990271379","0.0940391081932175"
"At least once a month","2007","Full Time","middle vocational","324","0.090390157755857","0.0811930964410435","0.0995872190706705"
"At least once a month","2007","Full Time","vocational + Abi","60","0.119957900747896","0.092902164202624","0.147013637293167"
"At least once a month","2007","Full Time","higher vocational","65","0.117384838094695","0.0938737062304158","0.140895969958974"
"At least once a month","2007","Full Time","higher education","246","0.105255874018922","0.0926840644602917","0.117827683577552"
"At least once a month","2007","Part Time","in school","5","","",""
"At least once a month","2007","Part Time","inadequately","1","","",""
"At least once a month","2007","Part Time","general elemantary","35","0.0861826447894257","0.0603967621038702","0.111968527474981"
"At least once a month","2007","Part Time","middle vocational","198","0.0789173573804998","0.0682632736972786","0.089571441063721"
"At least once a month","2007","Part Time","vocational + Abi","31","0.090882995942944","0.0595358476933109","0.122230144192577"
"At least once a month","2007","Part Time","higher vocational","17","","",""
"At least once a month","2007","Part Time","higher education","91","0.0811481333741006","0.0637290975632989","0.0985671691849023"
"At least once a month","2007","Not Working","in school","29","","",""
"At least once a month","2007","Not Working","inadequately","4","","",""
"At least once a month","2007","Not Working","general elemantary","43","0.0270381860987456","0.018258410428918","0.0358179617685731"
"At least once a month","2007","Not Working","middle vocational","185","0.0427539989208969","0.0365774350734499","0.0489305627683439"
"At least once a month","2007","Not Working","vocational + Abi","21","","",""
"At least once a month","2007","Not Working","higher vocational","12","","",""
"At least once a month","2007","Not Working","higher education","63","0.0575475730570944","0.0440876556218949","0.0710074904922938"
"At lease once a week","2007","Full Time","in school","","","",""
"At lease once a week","2007","Full Time","inadequately","9","","",""
"At lease once a week","2007","Full Time","general elemantary","119","0.267226864257001","0.225879619000082","0.30857410951392"
"At lease once a week","2007","Full Time","middle vocational","1197","0.326654242442615","0.311611599405356","0.341696885479875"
"At lease once a week","2007","Full Time","vocational + Abi","239","0.425614473131587","0.384442361021523","0.466786585241652"
"At lease once a week","2007","Full Time","higher vocational","270","0.366513739392496","0.331317555945337","0.401709922839655"
"At lease once a week","2007","Full Time","higher education","1171","0.524675988800275","0.504217871413313","0.545134106187236"
"At lease once a week","2007","Part Time","in school","32","0.59906728511099","0.463224480941621","0.734910089280358"
"At lease once a week","2007","Part Time","inadequately","4","","",""
"At lease once a week","2007","Part Time","general elemantary","108","0.18123493217846","0.14583984386833","0.21663002048859"
"At lease once a week","2007","Part Time","middle vocational","904","0.349854033464398","0.331007589550943","0.368700477377853"
"At lease once a week","2007","Part Time","vocational + Abi","142","0.481736112907551","0.427244845921834","0.536227379893268"
"At lease once a week","2007","Part Time","higher vocational","148","0.485834864233373","0.431074194258648","0.540595534208099"
"At lease once a week","2007","Part Time","higher education","468","0.520515560257411","0.488646723524646","0.552384396990175"
"At lease once a week","2007","Not Working","in school","197","0.664440520637408","0.610188688738862","0.718692352535955"
"At lease once a week","2007","Not Working","inadequately","7","","",""
"At lease once a week","2007","Not Working","general elemantary","195","0.138863859436965","0.120145091120678","0.157582627753251"
"At lease once a week","2007","Not Working","middle vocational","1100","0.260937942301792","0.247530193836134","0.27434569076745"
"At lease once a week","2007","Not Working","vocational + Abi","97","0.312981061799052","0.260155318123738","0.365806805474366"
"At lease once a week","2007","Not Working","higher vocational","153","0.332159158324249","0.290414273755649","0.373904042892849"
"At lease once a week","2007","Not Working","higher education","466","0.373618530987897","0.345658810491656","0.401578251484138"
"Almost never or never","2008","Full Time","in school","","","",""
"Almost never or never","2008","Full Time","inadequately","19","","",""
"Almost never or never","2008","Full Time","general elemantary","150","0.355707181843323","0.309759032325081","0.401655331361566"
"Almost never or never","2008","Full Time","middle vocational","1054","0.273253160003491","0.258696189125671","0.28781013088131"
"Almost never or never","2008","Full Time","vocational + Abi","85","0.166112845131657","0.133779960677236","0.198445729586078"
"Almost never or never","2008","Full Time","higher vocational","133","0.181345764184586","0.152104971703401","0.210586556665772"
"Almost never or never","2008","Full Time","higher education","261","0.112165904823486","0.0988113079026693","0.125520501744302"
"Almost never or never","2008","Part Time","in school","1","","",""
"Almost never or never","2008","Part Time","inadequately","24","","",""
"Almost never or never","2008","Part Time","general elemantary","173","0.382468000142538","0.335311094945813","0.429624905339264"
"Almost never or never","2008","Part Time","middle vocational","631","0.282632199650526","0.264198074008891","0.301066325292161"
"Almost never or never","2008","Part Time","vocational + Abi","77","0.234890149303768","0.188871529437139","0.280908769170396"
"Almost never or never","2008","Part Time","higher vocational","54","0.161164717489389","0.118846981743484","0.203482453235294"
"Almost never or never","2008","Part Time","higher education","128","0.140116818825685","0.117363529293404","0.162870108357966"
"Almost never or never","2008","Not Working","in school","22","","",""
"Almost never or never","2008","Not Working","inadequately","98","0.839772875283238","0.773020298120999","0.906525452445477"
"Almost never or never","2008","Not Working","general elemantary","805","0.676555326457918","0.65006597396099","0.703044678954847"
"Almost never or never","2008","Not Working","middle vocational","1923","0.500142617280963","0.484326166958031","0.515959067603895"
"Almost never or never","2008","Not Working","vocational + Abi","105","0.458481396910104","0.397204215251906","0.519758578568302"
"Almost never or never","2008","Not Working","higher vocational","198","0.412321558318529","0.367239550186743","0.457403566450316"
"Almost never or never","2008","Not Working","higher education","341","0.327598023846703","0.300565976554816","0.35463007113859"
"Several times a year","2008","Full Time","in school","","","",""
"Several times a year","2008","Full Time","inadequately","7","","",""
"Several times a year","2008","Full Time","general elemantary","90","0.231050782104628","0.19059481245847","0.271506751750787"
"Several times a year","2008","Full Time","middle vocational","917","0.258198622746121","0.243902521376036","0.272494724116205"
"Several times a year","2008","Full Time","vocational + Abi","119","0.25160608780259","0.213908384208355","0.289303791396824"
"Several times a year","2008","Full Time","higher vocational","180","0.243060923438255","0.210509258329659","0.275612588546851"
"Several times a year","2008","Full Time","higher education","425","0.176837096528178","0.160691130820221","0.192983062236134"
"Several times a year","2008","Part Time","in school","6","","",""
"Several times a year","2008","Part Time","inadequately","3","","",""
"Several times a year","2008","Part Time","general elemantary","78","0.192779146500496","0.154501588567984","0.231056704433007"
"Several times a year","2008","Part Time","middle vocational","482","0.220654546738842","0.203677496735506","0.237631596742178"
"Several times a year","2008","Part Time","vocational + Abi","72","0.240373500641492","0.193987958335587","0.286759042947396"
"Several times a year","2008","Part Time","higher vocational","65","0.272366680049108","0.221129836197113","0.323603523901103"
"Several times a year","2008","Part Time","higher education","176","0.19866653490492","0.17251191998946","0.224821149820381"
"Several times a year","2008","Not Working","in school","41","0.10989543498465","0.0736481556352085","0.146142714334091"
"Several times a year","2008","Not Working","inadequately","7","","",""
"Several times a year","2008","Not Working","general elemantary","112","0.112135971047833","0.0942684053875991","0.130003536708067"
"Several times a year","2008","Not Working","middle vocational","517","0.140370475641274","0.129382123156857","0.15135882812569"
"Several times a year","2008","Not Working","vocational + Abi","35","0.114623550284256","0.0754464630496508","0.153800637518861"
"Several times a year","2008","Not Working","higher vocational","72","0.150666771117292","0.117905318456586","0.183428223777998"
