"m11104","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Several times a year","1986","Berlin","Female","20","","","","2"
"Several times a year","1986","Brandenburg","Male","","","","","2"
"Several times a year","1986","Brandenburg","Female","","","","","2"
"Several times a year","1986","Mecklenburg-Western Pomerania","Male","","","","","2"
"Several times a year","1986","Mecklenburg-Western Pomerania","Female","","","","","2"
"Several times a year","1986","Saxony-Anhalt","Female","","","","","2"
"Several times a year","1986","Thuringia","Female","","","","","2"
"Several times a year","1986","Thuringia","Male","","","","","2"
"Several times a year","1986","Saxony","Male","","","","","2"
"Several times a year","1986","Saxony","Female","","","","","2"
"Several times a year","1986","Saxony-Anhalt","Male","","","","","2"
"Almost never or never","1987","Schleswig-Holstein","Male","","","","","1"
"Almost never or never","1987","Schleswig-Holstein","Female","","","","","1"
"Almost never or never","1987","Hamburg","Male","","","","","1"
"Almost never or never","1987","Hamburg","Female","","","","","1"
"Almost never or never","1987","Lower Saxony","Male","","","","","1"
"Almost never or never","1987","Lower Saxony","Female","","","","","1"
"Almost never or never","1987","Bremen","Male","","","","","1"
"Almost never or never","1987","Bremen","Female","","","","","1"
"Almost never or never","1987","North Rhine-Westphalia","Male","","","","","1"
"Almost never or never","1987","North Rhine-Westphalia","Female","","","","","1"
"Almost never or never","1987","Hesse","Male","","","","","1"
"Almost never or never","1987","Hesse","Female","","","","","1"
"Almost never or never","1987","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Almost never or never","1987","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Almost never or never","1987","Baden-Württemberg","Male","","","","","1"
"Almost never or never","1987","Baden-Württemberg","Female","","","","","1"
"Almost never or never","1987","Bavaria","Male","","","","","1"
"Almost never or never","1987","Bavaria","Female","","","","","1"
"Almost never or never","1987","Berlin","Male","","","","","1"
"Almost never or never","1987","Berlin","Female","","","","","1"
"Almost never or never","1987","Brandenburg","Male","","","","","1"
"Almost never or never","1987","Brandenburg","Female","","","","","1"
"Almost never or never","1987","Mecklenburg-Western Pomerania","Male","","","","","1"
"Almost never or never","1987","Mecklenburg-Western Pomerania","Female","","","","","1"
"Almost never or never","1987","Saxony","Male","","","","","1"
"Almost never or never","1987","Saxony","Female","","","","","1"
"Almost never or never","1987","Saxony-Anhalt","Male","","","","","1"
"Almost never or never","1987","Saxony-Anhalt","Female","","","","","1"
"Almost never or never","1987","Thuringia","Male","","","","","1"
"Almost never or never","1987","Thuringia","Female","","","","","1"
"At lease once a week","1987","Hamburg","Male","","","","","4"
"At lease once a week","1987","Schleswig-Holstein","Female","","","","","4"
"At lease once a week","1987","Schleswig-Holstein","Male","","","","","4"
"At lease once a week","1987","Hamburg","Female","","","","","4"
"At lease once a week","1987","Rhineland-Palatinate,Saarland","Female","","","","","4"
"At lease once a week","1987","Baden-Württemberg","Female","","","","","4"
"At lease once a week","1987","Bavaria","Male","","","","","4"
"At lease once a week","1987","Baden-Württemberg","Male","","","","","4"
"At lease once a week","1987","Lower Saxony","Male","","","","","4"
"At lease once a week","1987","Lower Saxony","Female","","","","","4"
"At lease once a week","1987","Bremen","Male","","","","","4"
"At lease once a week","1987","Bremen","Female","","","","","4"
"At lease once a week","1987","North Rhine-Westphalia","Male","","","","","4"
"At lease once a week","1987","North Rhine-Westphalia","Female","","","","","4"
"At lease once a week","1987","Hesse","Male","","","","","4"
"At lease once a week","1987","Hesse","Female","","","","","4"
"At lease once a week","1987","Rhineland-Palatinate,Saarland","Male","","","","","4"
"At lease once a week","1987","Bavaria","Female","","","","","4"
"At lease once a week","1987","Berlin","Male","","","","","4"
"At lease once a week","1987","Berlin","Female","","","","","4"
"At lease once a week","1987","Brandenburg","Male","","","","","4"
"At lease once a week","1987","Brandenburg","Female","","","","","4"
"At lease once a week","1987","Mecklenburg-Western Pomerania","Male","","","","","4"
"At lease once a week","1987","Mecklenburg-Western Pomerania","Female","","","","","4"
"At lease once a week","1987","Saxony","Male","","","","","4"
"At lease once a week","1987","Saxony","Female","","","","","4"
"At lease once a week","1987","Saxony-Anhalt","Male","","","","","4"
"At lease once a week","1987","Saxony-Anhalt","Female","","","","","4"
"At lease once a week","1987","Thuringia","Male","","","","","4"
"At lease once a week","1987","Thuringia","Female","","","","","4"
"At least once a month","1987","Lower Saxony","Male","","","","","3"
"At least once a month","1987","Hamburg","Female","","","","","3"
"At least once a month","1987","Schleswig-Holstein","Female","","","","","3"
"At least once a month","1987","Hamburg","Male","","","","","3"
"At least once a month","1987","Lower Saxony","Female","","","","","3"
"At least once a month","1987","Schleswig-Holstein","Male","","","","","3"
"At least once a month","1987","Bremen","Male","","","","","3"
"At least once a month","1987","Bremen","Female","","","","","3"
"At least once a month","1987","North Rhine-Westphalia","Female","","","","","3"
"At least once a month","1987","North Rhine-Westphalia","Male","","","","","3"
"At least once a month","1987","Hesse","Male","","","","","3"
"At least once a month","1987","Hesse","Female","","","","","3"
"At least once a month","1987","Rhineland-Palatinate,Saarland","Male","","","","","3"
"At least once a month","1987","Rhineland-Palatinate,Saarland","Female","","","","","3"
"At least once a month","1987","Baden-Württemberg","Male","","","","","3"
"At least once a month","1987","Baden-Württemberg","Female","","","","","3"
"At least once a month","1987","Thuringia","Male","","","","","3"
"At least once a month","1987","Bavaria","Male","","","","","3"
"At least once a month","1987","Thuringia","Female","","","","","3"
"At least once a month","1987","Saxony-Anhalt","Female","","","","","3"
"At least once a month","1987","Bavaria","Female","","","","","3"
"At least once a month","1987","Berlin","Male","","","","","3"
"At least once a month","1987","Berlin","Female","","","","","3"
"At least once a month","1987","Brandenburg","Male","","","","","3"
"At least once a month","1987","Brandenburg","Female","","","","","3"
"At least once a month","1987","Mecklenburg-Western Pomerania","Male","","","","","3"
"At least once a month","1987","Mecklenburg-Western Pomerania","Female","","","","","3"
"At least once a month","1987","Saxony","Male","","","","","3"
"At least once a month","1987","Saxony","Female","","","","","3"
"At least once a month","1987","Saxony-Anhalt","Male","","","","","3"
"Several times a year","1987","Schleswig-Holstein","Male","","","","","2"
"Several times a year","1987","Schleswig-Holstein","Female","","","","","2"
"Several times a year","1987","Hamburg","Male","","","","","2"
"Several times a year","1987","Hamburg","Female","","","","","2"
"Several times a year","1987","Lower Saxony","Male","","","","","2"
"Several times a year","1987","Lower Saxony","Female","","","","","2"
"Several times a year","1987","Bremen","Female","","","","","2"
"Several times a year","1987","North Rhine-Westphalia","Female","","","","","2"
"Several times a year","1987","Bremen","Male","","","","","2"
"Several times a year","1987","North Rhine-Westphalia","Male","","","","","2"
"Several times a year","1987","Hesse","Male","","","","","2"
"Several times a year","1987","Hesse","Female","","","","","2"
"Several times a year","1987","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Several times a year","1987","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Several times a year","1987","Baden-Württemberg","Male","","","","","2"
"Several times a year","1987","Baden-Württemberg","Female","","","","","2"
"Several times a year","1987","Bavaria","Male","","","","","2"
"Several times a year","1987","Bavaria","Female","","","","","2"
"Several times a year","1987","Berlin","Male","","","","","2"
"Several times a year","1987","Berlin","Female","","","","","2"
"Several times a year","1987","Brandenburg","Male","","","","","2"
"Several times a year","1987","Brandenburg","Female","","","","","2"
"Several times a year","1987","Mecklenburg-Western Pomerania","Male","","","","","2"
"Several times a year","1987","Mecklenburg-Western Pomerania","Female","","","","","2"
"Several times a year","1987","Saxony-Anhalt","Female","","","","","2"
"Several times a year","1987","Thuringia","Male","","","","","2"
"Several times a year","1987","Thuringia","Female","","","","","2"
"Several times a year","1987","Saxony","Male","","","","","2"
"Several times a year","1987","Saxony","Female","","","","","2"
"Several times a year","1987","Saxony-Anhalt","Male","","","","","2"
"Almost never or never","1988","Schleswig-Holstein","Male","60","0.383664501920929","0.306611994536583","0.460717009305276","1"
"Almost never or never","1988","Schleswig-Holstein","Female","87","0.542291598988","0.465808554182141","0.618774643793858","1"
"Almost never or never","1988","Hamburg","Male","47","0.461406671053723","0.362201423884656","0.560611918222789","1"
"Almost never or never","1988","Hamburg","Female","56","0.551501177373321","0.454984607112582","0.64801774763406","1"
"Almost never or never","1988","Lower Saxony","Male","260","0.537123924758892","0.493849368968512","0.580398480549271","1"
"Almost never or never","1988","Lower Saxony","Female","299","0.579979184247342","0.538038657049389","0.621919711445294","1"
"Almost never or never","1988","Bremen","Male","22","","","","1"
"Almost never or never","1988","Bremen","Female","37","0.660762067329592","0.535637813132219","0.785886321526965","1"
"Almost never or never","1988","North Rhine-Westphalia","Male","701","0.516292159321592","0.489604921761575","0.542979396881608","1"
"Almost never or never","1988","North Rhine-Westphalia","Female","829","0.603102676158984","0.576897172227043","0.629308180090926","1"
"Almost never or never","1988","Hesse","Male","303","0.597651702115022","0.554496573295167","0.640806830934878","1"
"Almost never or never","1988","Hesse","Female","335","0.623917693693099","0.581458847264049","0.666376540122149","1"
"Almost never or never","1988","Rhineland-Palatinate,Saarland","Male","195","0.559631045758452","0.508062802297058","0.611199289219847","1"
"Almost never or never","1988","Rhineland-Palatinate,Saarland","Female","261","0.700750476224145","0.654278396354164","0.747222556094126","1"
"Almost never or never","1988","Baden-Württemberg","Male","490","0.478152754204641","0.446471568008915","0.509833940400368","1"
"Almost never or never","1988","Baden-Württemberg","Female","614","0.629858319694505","0.598876087789179","0.660840551599831","1"
"Almost never or never","1988","Bavaria","Male","354","0.467469748443864","0.432655382734817","0.502284114152911","1"
"Almost never or never","1988","Bavaria","Female","483","0.584435737070131","0.55112857950006","0.617742894640201","1"
